Hybridization REF	TCGA-BH-A0BQ-01A-21R-A115-07
RAB10	0.474125
ZNF277P	-0.085125
ZBTB7B	1.211375
DHRS1	0.508375
ABCC13	2.5835
CNOT3	0.073
NFKBIA	2.25
GAK	0.0731666666666667
SFT2D2	1.582
HOXA6	0.2025
CRTC1	0.15675
LY6D	0.409
C20orf72	-0.708666666666667
CPT1A	-0.27375
LMO1	-1.2
EIF3I	-0.31475
PRB4	-0.149
MCM3APAS	-2.121125
C20orf132	-0.079
FOXF2	-1.5075
S100A12	0.28675
MLH1	-0.2225
ACTN1	1.061
MRPL36	-0.606166666666667
C20orf106	-1.17025
FBXO6	1.28983333333333
MKS1	0.518166666666667
CX3CR1	-0.787
PDE1B	1.6705
PLP1	-3.82975
KISS1	0.142333333333333
C14orf2	-0.9995
TBC1D3P2	-1.2415
COMMD6	0.7059
ANKRD7	-1.744
PTCHD1	-1.056375
NARS2	-0.764
DOCK7	-0.396875
FAM127B	-0.0615
LOC390243	-0.06
N6AMT2	0.78
ZNF391	-0.614
DNAJB14	0.379666666666667
WRB	-0.17275
BPI	0.634583333333333
TTC4	0.0376666666666667
FAM10A5	0.33175
GOT1L1	0.1259
MAGED1	0.764375
RESP18	0.07625
WFDC6	2.6665
MT2A	-0.6925
C11orf56	0.03625
KIAA1432	0.8985
ROR1	-0.7965
HSD17B14	1.25266666666667
ZFAND2B	-0.035
SAMD4B	0.434
HEXA	0.236
HNRNPU	0.0407272727272727
USP39	-0.298125
NRD1	-0.27025
R3HDML	0.0725
FLT4	0.652
OMG	-0.206666666666667
OR52N4	0.346
LOC399818	-0.0165
ELA2	-2.036
VENTXP1	-0.241
RFC5	-1.694
OR52L1	0.5215
PAX5	0.1785
FBXO2	-0.73375
GMEB1	0.2455
AKT3	0.826666666666667
CRB1	-0.4975
CTTN	0.151333333333333
UTP15	-0.419833333333333
HSBP1	-0.59725
PHF11	1.963
NDEL1	0.100666666666667
USP8	0.002
BAIAP2	0.2550625
SI	0.1802
ARSJ	0.840333333333333
BAAT	-2.55625
KCNS3	4.1055
LOC126147	-0.233166666666667
TMEM37	0.38925
C1orf162	2.75933333333333
MBD1	0.822
ITGAL	1.1755
WDR73	-0.340333333333333
GKN2	-0.00916666666666667
ARFGAP1	-0.76625
SLC5A8	4.84916666666667
ZBTB40	-0.1358
CYP4B1	2.92816666666667
LYPLAL1	0.2185
CHST3	0.70775
MAP3K9	0.2395
BTAF1	-1.13433333333333
TFAP2E	-0.1695
RBM35B	-0.175
LOC441251	-0.7345
ANKRD25	0.4275
UQCRC2	0.1755
MAEA	0.55175
HYAL1	-2.1743
RNPEPL1	0.205333333333333
CPSF2	-0.423625
PSD3	0.2826
ABCA13	0.40475
AGR2	1.368875
GBX1	-1.8185
HDLBP	0.107285714285714
ACY3	-0.422
HECW1	-0.16325
ZNF519	-0.86725
HOPX	3.466875
ZNF304	1.0365
OR12D3	0.512
FKSG43	0.3535
METTL1	-0.239125
MFSD3	-0.025
PSPH	-1.30725
CLCA3	-0.3005
DARS2	-0.397166666666667
CDC25A	-1.84316666666667
BAIAP2L1	0.01975
B3GNT5	-0.05525
USP29	0.06275
ARHGEF10L	0.5735
ATOX1	-0.315875
ADAM30	-0.03
DNASE1	-0.6875
STT3A	-0.108
RAB6IP1	-0.15975
PTN	2.3488
C1orf106	-1.13607692307692
HECA	1.34875
RNF122	0.31725
SLC22A18AS	0.245666666666667
GNG8	0.194
ELP4	-0.6255
FAM65A	0.0223333333333333
RPL10A	0.958
IRS4	-0.208
MACF1	0.8661
SEC24D	0.783
LOC374395	0.183
TGFB2	2.71025
MDFIC	0.791
CHRNE	0.173333333333333
PCMTD2	-0.109666666666667
ATP6V0D1	0.158333333333333
MTA2	-0.1525
LZTR1	-0.637
RAP1A	0.531666666666667
AXIN1	0.089875
POLR1C	-0.27075
TRIO	0.539
PLXNA4A	0.0821666666666667
C5orf33	-0.48025
DEPDC1B	-3.74175
ZNF473	-0.2525
MTM1	1.014
GPR107	0.270166666666667
CSNK1A1L	0.191
FLJ14154	0.91625
NLRC4	3.4845
ENPP4	1.16183333333333
PADI3	0.215
RNF170	0.08925
CG018	1.3115
C16orf7	-0.36425
KCNE1	2.14525
NRM	-1.06116666666667
SLC37A3	0.386571428571429
TPD52L2	-0.755166666666667
UNC5B	1.918
C12orf12	0.4055
SDHB	-0.928
CLRN1	0.375125
NUDT10	0.163833333333333
UGT3A1	-0.07925
FBXW8	0.0545
RHOF	-0.726
PTPLAD1	-0.288
MYO3B	-0.05175
DERA	-0.743
TPP2	-0.6405
C19orf53	-0.204833333333333
GINS3	-1.42175
ST6GALNAC5	0.9295
CHSY1	0.6395
MGC15705	0.337
GPR83	0.248166666666667
EXT2	0.683875
DOLK	0.16475
TUBAL3	-0.11925
ACVRL1	2.1299
ABL2	0.0069166666666667
C14orf156	-1.5495
PTPRZ1	-1.7615
DIP2C	0.42575
LAMP1	1.71575
RXRA	0.0367
MAP3K5	1.04325
ALKBH1	0.526333333333333
PDLIM7	0.293
ARL14	-1.046
SNIP1	0.2605
TIMP3	2.59008333333333
RGS3	0.417166666666667
SPAG16	-0.5446
ABHD4	0.75575
ARHGEF12	0.903666666666667
GLUD2	0.179
RAC2	-0.4595
UAP1L1	-0.751
SLC18A3	-0.3765
YOD1	-1.672
RALY	-0.2695
HMOX2	0.763375
DGKH	0.49675
DBNDD2	1.707
YIPF4	0.035125
THAP10	0.00825
ZNF513	0.7205
HAGHL	-0.3135
ITGB4	1.53683333333333
CCDC141	-0.478
YTHDF3	0.47825
C5orf28	0.1225
RPL7L1	-0.372875
TMEM30B	1.55514285714286
ANKRD35	2.6845
DUOXA2	-0.03525
TBC1D5	0.394125
DFNB59	0.256
HRH4	0.39125
MYO6	1.9722
DNAJA4	2.08725
RBM24	-0.534375
CEACAM20	-1.10075
RBM23	0.612142857142857
NGFB	-0.063
C1orf63	-1.853
KRTAP7-1	-0.309
PERLD1	1.6365
NPB	-0.1305
C17orf59	0.3771
HSPBAP1	-0.5235
SLC15A4	0.088625
PRTFDC1	-0.04125
OSMR	-0.00342857142857142
CYSLTR2	0.3445
C19orf25	-0.2028
KIAA1797	0.4845
NLRP6	0.6175
FAM105B	0.0539
SCRN2	-0.00866666666666667
LRRC58	-0.4064
RNF17	0.454625
NEIL3	-3.7635
FAM137A	-2.4315
SKP2	-3.13575
PARVA	1.24958333333333
PKLR	-1.6715
RNF34	0.255125
A3GALT2	0.224
C12orf50	-0.134833333333333
SUNC1	-1.6065
FAM102B	-0.5625
CCT2	-1.02575
LRRC37A2	-0.197
ARF4	0.731
SIKE	-0.025625
C8orf48	2.637
MBTPS1	0.423571428571429
GPSN2	-0.2965
NCF2	2.91575
SLC12A6	0.374333333333333
MRPL48	-1.0145
HMGN3	-1.26033333333333
LRRC62	-0.97175
PAX9	2.04875
FAM55A	0.063
C20orf42	-2.17466666666667
SCML2	-1.82883333333333
BCL9	0.96775
FAM40A	0.08025
C9orf41	-0.241
ZNF774	0.838
LETM1	-1.329
PLXNB1	0.747666666666667
NIPSNAP1	0.47775
USP10	-0.76525
F9	0.19375
LIPE	2.42275
CNGB3	0.226
C12orf52	-0.021875
PI4K2A	0.348125
MED8	-0.17125
STAT4	1.3688
FGD4	0.221333333333333
RNF145	-1.8285
WDR32	0.7955
CLDN2	-0.197833333333333
TCEAL8	0.989
ZMYND8	-0.446
PDXK	-0.521375
GATAD2A	-0.73875
PTGES3	-0.6725
CCM2	-0.39325
TAP1	2.21675
ZNF670	0.70875
ETS2	0.585428571428571
C6orf166	-0.712
PRMT2	0.758928571428571
OR4B1	0.207
INTS8	-0.4715
CCDC102A	0.4065
CCDC83	-1.078
ITGA1	0.6727
EPHA5	-1.9346
FAM24B	-1.74733333333333
TSGA10	3.0335
HAL	-2.10583333333333
MYOT	0.73775
SPACA3	-0.119
BCL2L2	-0.323666666666667
CUGBP2	0.614666666666667
CCNB3	1.3075
RNF113B	-0.149
MERTK	-0.11375
BAG1	1.3225
VPS36	0.21975
ORMDL3	0.6173
C1orf190	0.362
ZNF625	-0.0715
CORO2B	-0.89675
ALOX15	-0.3655
CST1	2.0735
NUPR1	1.9705
CCL7	0.55725
SMCR5	-2.809
DSC2	2.7065
RBMS2	0.71525
GRIK4	1.3655
TRIM65	0.0336
TMPRSS6	1.2995
TP53INP2	0.57475
GLB1L	1.64383333333333
LOC388284	0.481333333333333
PUS1	-0.679928571428571
BCL9L	0.635
OLFM1	-0.715416666666667
RET	0.526125
MASTL	-1.91933333333333
ALX3	0.0565
IL1RL1	0.4005
ZNF765	-0.4882
C14orf138	-0.50525
SNX10	-0.918666666666667
TAC4	0.0495
C1orf64	2.43625
POGK	0.800125
MAPK9	1.12475
ZNF366	3.61325
C8orf79	2.6316
CLDN7	1.67375
OR5AT1	0.474
TRIM37	-1.7995
LRRC25	2.5965
GRHL2	1.7744
TEKT3	1.8
LASS5	0.474833333333333
ABCC4	-1.46166666666667
DLG3	1.13925
VGLL1	1.152125
ZFP36L2	1.878
MFRP	0.0445
KIAA1799	0.643
FLJ44379	3.7855
PCNX	0.08675
ANXA9	1.2015
CYP4V2	1.2758
PIK3C2A	0.4655
SRR	0.2255
NOL3	-1.07275
IFITM2	1.067
ARNTL2	0.272
ZNF595	0.763
NLRP13	-0.092
ASPH	0.649625
CPA2	-0.4905
PVRIG	-0.7145
LEPR	-0.00866666666666666
C16orf42	0.539333333333333
SH3BGRL	2.25275
FAM77D	0.9765
FNDC7	0.1735
C9orf6	0.2285
NOTCH2NL	0.970333333333333
PGBD1	-0.96
SYNGR2	1.19366666666667
PITPNA	-0.3824375
PRPF4B	-0.5602
SLC43A3	-0.8445
NRBP1	0.44125
SLC25A22	-0.123
ILK	0.597625
SLC22A8	0.306166666666667
MRPS7	-0.065
PITX2	-0.813
FABP3	-1.45925
OR1L1	-0.1915
LOC728215	-0.45775
BLID	-1.602
KIAA1217	3.04076470588235
TFPT	-0.026
AP4B1	-0.9215
VBP1	-1.0625
OR1K1	0.2615
MORC3	0.483
BHMT2	0.748333333333333
C3orf10	0.74475
FZD7	2.11166666666667
WFDC10A	-0.56
PMS2CL	-0.36625
CCDC32	0.623833333333333
FA2H	-2.1095
ALG13	-0.255
TTLL7	-0.3028
SPOCK3	0.073
SLC13A2	0.781
AIM1	0.596
GPRC6A	0.1105
EGR2	5.1175
MED11	0.0215
WWC1	1.21075
SH3GL3	-3.54775
RIF1	-0.875785714285715
PRLH	-0.098
VLDLR	-1.1355
DBT	0.3124375
C21orf63	2.233
CGGBP1	-0.3105
KRTAP12-2	-0.4425
TADA3L	0.62
ZBTB16	3.3065
PDGFB	1.409875
RFX1	0.351625
UQCRB	-0.3286
LOC133874	0.189
HPS3	-2.27275
LGALS3BP	0.6492
DKFZP564O0823	1.91478571428571
MRFAP1L1	0.8805
HOXA10	0.674333333333333
NGB	-0.243
KIF21A	-1.225
IFLTD1	0.126
LZTS1	0.031125
ARHGEF3	1.6165
RHBDL3	-0.9805
CSNK1G2	-0.139916666666667
ChGn	-0.14575
KIAA1244	1.14133333333333
GABRB2	0.288
MGC72080	-1.415
CD27	3.596
EGLN1	-1.167
PEX13	1.02975
RWDD3	-0.01675
RNF12	-0.245833333333333
GRIN2B	0.378
ADAMTS14	-0.205
DYDC2	3.54966666666667
ATP6AP1	0.514
NR1H2	-0.147833333333333
PDK2	0.8635
C3orf17	-0.167333333333333
SLC38A2	-0.8035
SLC25A29	0.0548333333333333
C15orf29	0.37125
ADAM9	0.405666666666667
TMUB2	0.193375
GPR176	-0.221
AGK	-0.726375
MCCD1	0.15375
NDUFA4	-1.21275
TMEM146	1.389
DUSP1	1.578375
UNQ6975	0.934
EMX2OS	4.13875
INSM2	-0.11925
LUZP4	-0.18
SETD6	-1.48975
P2RY2	2.14475
SLC45A2	-1.4715
RABGAP1	0.3625
UBXD5	0.74275
GPRC5A	1.2018
PAK3	1.66933333333333
LOC63920	-0.955
TGFBR1	0.5178
KRTAP6-3	0.1395
SFMBT2	-0.273
CDC42	-0.3056875
C11orf35	0.79
TTLL2	0.333
UACA	0.902
CD97	-0.9131
SETD5	0.050125
NINJ2	-0.195
PTER	0.719666666666667
POMGNT1	0.647
KRTAP4-2	-0.0545
ECGF1	2.414375
HRB	-0.265727272727273
ATP1B2	0.1251
LOC400506	0.31825
COL4A3BP	0.38475
C6orf97	1.57625
GRHPR	0.236375
TAS2R1	-0.601
SEMA7A	-0.32525
EDF1	0.2265
ODF2L	0.6203
PCID2	-0.620166666666667
GTF2H4	-0.518666666666667
ZCCHC3	-0.556375
CGB2	0.086
NEUROD1	0.204
C20orf75	0.4215
RP5-1054A22.3	2.346
IFNA5	0.189
ZNF134	0.468666666666667
MGC119295	-1.0322
ZSWIM6	-0.2935
SMEK1	-0.152833333333333
PCGF2	0.398625
C1orf102	2.6815
CYP2A13	0.7775
KCNH6	-0.2272
MDM1	0.2168
ALDH7A1	-0.0285
C9orf75	0.8875
VDAC3	-0.502875
OR51T1	-0.0185
EIF3F	-0.296833333333333
KCNJ10	-0.65375
LENG8	-0.1385
EDEM2	0.37975
CCNJL	0.450666666666667
DHX37	-0.9495
CRYGN	1.8925
AATF	-0.146
ZNF630	1.605
E2F5	-0.0945
WFDC13	-0.5065
FTSJ3	-0.724666666666667
C4orf33	1.09175
LHFPL4	-2.9045
C19orf56	-0.063
SMAD4	0.31475
AFM	-0.435833333333333
G0S2	-0.44625
FCHSD2	0.1859
RRP1B	-1.2149
EEF1B2	0.0453333333333333
STAT6	1.06883333333333
ZNF195	-0.15025
GNL1	-0.26
ZNRF2	1.8335
PER3	0.348125
ASB16	-0.06925
C10orf10	3.02957142857143
ADCY8	-3.28683333333333
C9orf58	-1.8895
ARMC10	-0.00233333333333333
PSG1	-0.888
DHX34	0.00025
VARS2	-0.3825
NFIC	1.45325
ITPR2	1.147
AGXT2	0.203333333333333
OR6K3	0.253
H2AFZ	-1.56908333333333
MLLT3	0.213083333333333
COX4I2	1.8085
CCNT2	0.22575
PLK4	-1.69875
NUMBL	0.2725
MED16	0.2705
PLEKHQ1	0.7495
GOSR1	0.0937222222222222
BTG4	1.035
RPL30	0.00291666666666666
IGSF5	0.32875
IGFL2	3.23766666666667
ELMOD2	1.2155
SHC3	-1.43483333333333
HAVCR1	-0.0495
DYNC2H1	0.4775
RNF5	-0.327666666666667
C2orf7	-0.3545
NLF1	-0.215
KLHL25	0.129
LRP10	1.4091
KRI1	-0.574
PUS7L	-0.0493333333333333
MGMT	0.53525
HOXD1	-0.212
CSH1	-0.03
ATG16L2	-1.61325
FLJ44635	1.2315
CHODL	1.25025
EXOSC8	-1.61725
SLC28A1	-0.21225
MYO7B	-0.277666666666667
SEH1L	-0.5971
MTNR1A	0.443333333333333
TSPAN5	-0.0435
CDC45L	-3.79466666666667
AMIGO1	0.8565
ATAD3A	-1.521375
OSGIN2	0.527333333333333
PDIK1L	0.4395
DARC	2.906875
PIPSL	0.6725
SHMT1	-1.03225
CRISP3	0.0205
POPDC2	2.23683333333333
ZRANB2	-0.9735
FBXL8	-0.2785
TRIP13	-2.93236363636364
EIF5AL1	-0.63
POU5F1P3	-4.61766666666667
IL6	-1.08083333333333
CXorf38	-0.330333333333333
IFNA16	-0.0685
FBXL2	1.67216666666667
BRD1	0.6355
STATH	0.443
FBXO44	0.0998333333333333
MCCC2	0.5845
CDC2	-2.4454
C5orf23	0.67625
IVD	0.8725
C10orf122	-1.29825
MSL3L1	-0.016
MVP	1.4115
EPOR	-1.1474
ZMYM1	-0.325833333333333
BCL7C	0.550166666666667
PSTPIP2	1.0088
LYPD1	-1.9225
OR8G5	-0.285
ZP3	0.247
BCAS4	0.94175
EDG6	2.1785
ISY1	-0.10175
PRAMEF2	-1.2285
CUL1	-0.038625
RNF213	0.8033
CCRK	1.09225
DHX9	0.061125
C13orf29	-0.1725
NCKAP1	0.676166666666667
MRPL43	0.313714285714286
XPR1	0.79675
PKN2	-0.1173
PODNL1	1.4655
ZNF333	0.507125
DALRD3	1.496
OPN1SW	0.042
BTBD6	0.50025
C11orf82	-2.9035
OR5P3	0.211
DUSP11	0.34525
L1CAM	-1.2341
NEK11	3.04116666666667
OR7E91P	0.852
CNTN3	3.8202
CREB3L2	0.374
ZBTB37	0.468
KIAA1324L	-0.2995
NDUFB10	0.1415
NUDT2	0.439
GTPBP8	-0.67475
CACNA1D	2.33275
PRKAA2	-0.8745
PRDM8	0.176
MGC16075	1.424
KRT14	1.58314285714286
PP8961	0.097125
MRPL18	-0.8955
ABCG2	-1.347
PACRG	2.327
BBS2	-0.13725
KREMEN2	1.9985
FBXO21	0.469
HNRPUL1	0.4365
GRB10	-0.37625
CLSTN1	1.00825
LMAN2	0.8274
C17orf61	-1.1495
NIPSNAP3A	-0.06175
INSIG2	-0.414166666666667
PCDHB7	0.620166666666667
STXBP2	0.70625
CMAH	1.1425
SEMA5B	-0.4245
ZNF155	0.554166666666667
COQ6	-0.378666666666667
PRPF4	-0.40375
TSPAN15	2.9446
VN1R5	0.633
LATS2	0.50675
SELK	-0.23175
PGK2	-0.175
MS4A1	0.7965
TYW3	-0.3486
KRTAP5-1	-0.012
RCCD1	-1.462
BTN1A1	0.42225
DDX28	-0.77675
TMEM65	-0.405625
LOC92345	0.35425
TTC31	0.08025
WDR46	-0.632333333333333
CHP2	-1.83683333333333
LSP1	0.864
ZNF542	0.43175
EXOSC1	-0.1585
ARHGAP18	-0.169333333333333
LRRTM4	-0.8025
MAOB	3.92841666666667
CACNB4	-0.2685
MGC33846	-0.027125
RANBP3L	0.951
ATP5L	-0.35025
ONECUT1	-3.1195
NUDT9	1.30375
TMEM149	0.44
STX17	0.30775
IGSF10	-2.4025
TMPRSS9	0.622
BMPR2	1.58483333333333
ALLC	0.12225
KLF7	1.48175
GCC1	0.4605
TIMM9	-0.609
CDO1	1.59216666666667
MGC10701	-1.1505
IFI6	1.8795
FRMD8	0.81675
MGAT2	0.00975
WBP5	0.406666666666667
CNIH2	-0.075
KIAA0907	-1.7708
KCNH8	0.6055
CTSG	0.01025
GRIK1	-0.0268333333333333
CUL5	-0.0645
FRMD1	0.1425
OR9A4	0.6975
SYT6	-1.777875
FOXD4L2	0.58775
ANAPC2	0.507166666666667
OPN5	-0.118
TAF13	-0.458
LYG2	-1.212
GGNBP1	0.0925
C11orf40	0.2215
OTX2	-0.9675
REG4	-0.311
EIF5	-0.980375
PALB2	-0.227
SEPSECS	0.1213
RNASE3	-0.3495
TRIM49	-1.8005
POLR2K	-0.6024
GPR42	0.2925
C8B	-2.75725
SASS6	-1.292
PREB	-0.617333333333333
OR3A3	0.449
TUBA8	0.355875
IGLV2-14	-0.9335
STIL	-2.29375
ANKFN1	-0.806833333333333
NME7	0.791
HOXC12	-1.09275
UBE2C	-2.7665
FHOD1	-1.0045
CDK2AP1	0.764166666666667
OR6K2	0.56525
DHPS	-0.385
RPL5	-0.12425
TRGV5	0.486
LOC541472	-0.100375
HCCS	-0.3343
DENND1B	0.7815
LHX3	0.2935
OR5D16	0.2425
CXorf57	-1.711
IRF2BP1	0.63175
NDST2	0.419833333333333
LCE3D	0.339
BOLL	0.358875
SYT3	-0.8745
PIH1D2	1.65025
C20orf7	-1.178
IL1R2	0.8965
SLAMF9	0.93
PPME1	-0.511625
PIK3CA	0.1995
TRAPPC1	0.0155
COLEC10	-0.4355
SLC9A6	-0.913833333333333
PDDC1	-0.89525
CCDC53	0.10525
GK3P	-0.20775
DAZL	-1.2995
BRI3	-0.3045
SDK1	-0.063375
CYP2C18	0.31475
IFI44L	3.556625
RPL3L	0.4705
FUT9	-0.216333333333333
KIFC2	-0.743166666666667
PMP2	-0.7395
SLC4A9	-0.015
PLAG1	-2.26983333333333
MYCBP2	0.309166666666667
OR4E2	0.428
CCDC65	3.9675
C16orf82	0.059375
ENTPD4	0.6225
BRP44L	-0.547
PMP22CD	0.0485
TMCO4	1.251
KCNN1	-0.670166666666667
WDR35	0.44375
CCDC80	2.847125
C3orf31	-0.86175
SLC7A9	-0.924
TMEM190	3.37325
DBC1	-0.472
FADS3	-0.556
PDZD8	0.046
GRM5	0.116375
AZGP1	3.1512
PEX3	-0.6065
MED1	-0.413142857142857
ATG4C	-0.864166666666667
HNRPH3	-1.03525
FAM109B	2.5125
C4orf17	-0.1295
CA10	-0.3265
OPRD1	0.188
CCL16	-1.57925
SACM1L	0.094
CST6	4.841
CD63	0.7975
LGI1	-1.9595
ZNF784	0.1555
CRYBB1	-0.7235
CX3CL1	1.4803
TOP2A	-3.120875
GYPB	-3.03116666666667
GADD45GIP1	-0.938
FEN1	-1.961625
IGF1R	0.9639375
WDR72	-2.34516666666667
PURG	0.159333333333333
DEFB126	-0.04225
PKD1L1	0.68075
CAV1	-1.4252
GNPDA2	0.8322
DGAT2	0.637875
NLGN1	0.43325
STRBP	0.41875
HPRT1	-1.2215
FANCI	-2.437
PSMA7	-0.513
DBF4B	-0.911166666666667
TTF1	-0.33625
RAD54L	-2.87925
ELOF1	-0.2535
PLAGL2	-1.4355
ZNF256	0.1665
HMGCL	0.61625
MSI2	0.125
RPESP	0.991666666666667
C11orf60	0.90475
ABCD1	-0.354
ACAA1	0.6839
SPARCL1	5.2335
IL6ST	2.3304
ZNF319	0.38975
TMEM109	0.3254
FAM90A1	1.14216666666667
IL22RA1	-1.173
ATP4B	0.2025
TEC	0.0741666666666667
C7orf30	-1.2185
TXNDC2	-0.286666666666667
ABCB4	-0.05775
KIAA1191	0.455625
C9orf38	0.057
SFTPB	0.126
CNTNAP2	2.96225
FRK	1.378
TBX19	0.146
CHD4	0.429
C6orf26	-3.63483333333333
MOSC2	1.9655
IKBKE	1.7475
HIF1A	-0.515166666666667
LOC595101	-0.478
RELA	0.4655
TMEM16B	-0.214666666666667
ABHD12B	1.26275
TSEN34	0.25675
KIF18A	-2.56375
TXNDC9	0.278666666666667
SPATA2L	-0.369
SEMA4G	-1.56
C21orf91	-0.425375
MATN1	-0.239
KCNIP4	-0.0391666666666667
TUSC1	2.135375
OR4C15	0.125
ARMCX6	0.446
WBSCR27	-1.2655
OR52I2	-0.06
KIAA1604	-0.258
DYNC1I1	-0.228
PPP4C	1.03225
SLC47A2	0.0911666666666667
TREH	-0.05125
CD48	2.4615
ST14	2.02133333333333
PKN1	0.454
SPON2	2.948
XBP1	2.58241666666667
SFRS12	-0.318666666666667
EFCAB6	2.9495
SELT	-0.08075
SLC39A2	0.8025
ERF	-1.063
ARL3	0.554125
SURF6	-0.2595
MLLT10	-0.556857142857143
FLJ11171	-0.00200000000000002
TDGF1	-3.503
ERCC6	-0.19925
EIF2AK4	1.210625
BAZ1A	0.221833333333333
LRRN3	0.713
TMC3	-0.1295
EFTUD1	0.5605
PTPRO	0.722833333333333
CLEC12A	0.8435
ACBD4	0.134625
ZDHHC14	-0.113625
OTUD7B	1.334625
ACTB	1.0725
MSRA	0.124875
LCE5A	-0.254
IFI35	0.84125
BSCL2	0.4905
ANKRD12	0.635916666666667
CFHR2	0.90825
RGAG1	0.909833333333333
HSFY1	0.0275
SLC30A5	0.121583333333333
IMPG1	0.1475
GPR109A	0.4865
ZNF185	0.61775
IYD	1.53025
NPCDR1	0.322
SERPINA13	0.5855
HMGCLL1	-0.69875
NEUROG1	0.005
UBQLN1	0.1770625
LIN37	-0.1705
SOCS2	-1.4215
DSCR4	-1.62025
XKR6	-0.02725
GPR142	0.4445
KRTAP13-3	0.375
CCDC15	-0.447166666666667
MOS	0.46
CD1E	0.5505
OFCC1	-0.0176666666666667
FAM83D	-3.177
SRFBP1	0.433
C9orf96	0.1965
DHDH	-1.64125
CCDC90A	-0.545
RABL3	0.2404
CD320	-2.0015
ANGEL2	0.593583333333333
MRPL21	-1.08825
SMG6	-0.0776666666666667
INSR	1.9054375
FLJ14816	-0.414
GLRB	0.813
C9orf89	0.56975
CIZ1	0.041125
URG4	-0.062
LRDD	-1.70533333333333
CBY1	1.18566666666667
NFX1	0.449375
MTERFD2	-0.125571428571429
C19orf23	0.297
PGC	-2.374625
IER3IP1	0.023
RASAL2	1.30916666666667
C1orf89	0.354
SYNJ1	-0.503625
NFKBIE	1.48025
FLJ40125	-1.09033333333333
TCEB2	-0.1271
NOG	-1.2895
POLR2J2	-0.691833333333333
HLA-B	2.9455
PCDHA1	2.1105
PPP2R2B	-0.5455
ARHGEF17	0.825833333333333
TCF7L2	1.58707142857143
CHD5	-0.860166666666667
ZNF431	-0.193
TBC1D25	1.0015
ZNF800	-0.171
SCUBE2	2.57363636363636
MYCBP	1.13316666666667
GPX5	0.2635
C6orf129	-0.2045
QSER1	-0.241
ULK2	1.2715
PIGO	0.332333333333333
NRCAM	-2.13257142857143
SLC35E3	0.314625
CSRP2	-0.5615
HYPE	0.401
MAPK15	0.281166666666667
MGC14327	0.0735
TIMM13	-0.3995
ZNF462	-0.48625
GBA3	0.408
TEX13A	0.0265
MCM6	-1.41111111111111
MTRF1	-0.91725
ABCA7	-0.75725
EIF4A2	-0.1445
ZC3H10	0.7699
RPGR	0.004
C20orf94	0.08
RP1L1	0.2525
GPR125	-0.299375
USP22	0.542571428571429
OR1L4	0.053
MLZE	1.96725
FLJ32065	-0.079
PTCD1	-0.64075
CRTAC1	1.49316666666667
BXDC2	-0.96175
C18orf1	2.07516666666667
FAM107A	1.78785714285714
EFNA3	0.8035
P18SRP	-0.0559
CAMKK2	0.261333333333333
KIAA0649	0.49575
NES	-0.741333333333333
HS6ST3	0.491625
PON2	-0.4825
TCP11L2	0.0485
CLEC4A	2.18425
PRR12	0.5835
MLXIPL	-1.2704
C2orf50	1.2155
ZNF28	1.0875
ENC1	0.22
MAP2K1	-0.600625
FKSG2	1.29525
KIAA0430	0.83
PTP4A1	-1.32588888888889
GPR156	-0.1305
GTF3C6	-0.72025
UBR2	0.0327
LOC388272	-1.683
MAK	2.259
ACOT4	2.624
STC2	1.53175
PIGW	-1.1585
SAE1	-0.82725
COL6A1	1.08790909090909
OAZ1	0.103333333333333
STMN4	0.615166666666667
EDG3	0.509666666666667
SGCE	0.367166666666667
IL11	-1.80916666666667
PRSS8	3.1205
YIPF5	0.576333333333333
WNT4	1.889375
CSN2	0.4515
TCF7	-1.601375
TDO2	2.57125
SAMD9	1.69425
S100A7A	3.948
MMRN1	2.2905
GKAP1	-0.26825
AKR1C3	-1.667125
RNF19A	1.21275
GMDS	0.02425
YKT6	-0.570625
SPARC	2.4544
C12orf31	-0.31675
UBE2V2	-1.0705
FBXL18	-0.317666666666667
KIAA0460	1.022
ADAM22	0.052875
SERPINC1	-4.48325
KCTD21	1.323
MYOHD1	-1.6705
ZNF37A	-0.0565
GTF3C1	0.771833333333333
CTSZ	1.5285
PRNPIP	-0.146875
DRD1IP	0.07725
NR1I2	-1.80283333333333
ZNF266	-0.3132
SPAG4L	0.0055
COX4NB	-1.20075
SAPS1	0.292333333333333
APOA1	-3.421875
TATDN1	-0.281833333333333
C10orf82	2.44425
KPNB1	-0.52225
FOXO3	1.02891666666667
CRYBB2	-1.0365
ZBTB5	-0.273
SLC25A38	-0.0285
DCTN2	-0.029
IFT20	0.457
CTHRC1	3.7375
C1orf31	-0.4565
UHRF1	-1.912125
GPC6	0.89725
C10orf54	1.88525
MCF2L2	0.130833333333333
WNT9B	0.289125
OLA1	-0.849
FAM120B	0.045
TTLL10	0.4205
CYorf15A	-4.57
RELN	-0.8951
SCN2B	1.60641666666667
MFHAS1	-0.9905
NKX3-2	0.111833333333333
RASGRF2	0.283
SSBP1	-1.11283333333333
KPNA6	-0.408928571428571
LOC389118	0.023
HS3ST4	-0.5363
SUPT7L	-0.221
FLJ32658	-1.526
IGFBPL1	-0.708
KIAA1641	-1.8404
SHKBP1	-0.159333333333333
CSF1R	4.4915
NAGK	0.73525
MYL2	0.6255
HIST1H4C	-3.12733333333333
