Hybridization REF	TCGA-A8-A06T-01A-11R-A00Z-07
ADH5	-0.98775
SHBG	-0.578666666666667
CROCCL2	1.7025
PANX3	0.224
CDIPT	0.1995
SLC16A5	0.236
TUBB	-0.7626875
TOR3A	0.0462
PREP	-0.408666666666667
ENTPD8	0.182714285714286
CHMP1B	0.406
SYT12	-0.0874
MYH6	-1.8077
MAP3K13	1.59283333333333
KLHL30	0.0203333333333334
LCMT1	0.534375
EIF1AX	0.449416666666667
FOXD4L1	0.4365
SLC24A5	0.035
RNF166	-0.8377
TJAP1	0.04575
TMEM156	-0.725
ZNF239	2.38925
SNX19	1.1353
GKN1	0.4705
FCN1	2.4032
C1QL1	-1.8975
ATP11C	-0.327
ZNF35	1.05925
CARD8	-0.534
LIMD1	0.338833333333333
KIAA0286	-0.733625
XRN2	-0.477
CD6	0.462833333333333
TOX3	-0.3845
ZSCAN4	-1.0455
RSRC1	-0.1515
COG1	0.5765
PTRF	-0.4043
C16orf35	-0.529125
FBXO24	0.61975
CHST11	-1.3945
THRB	0.4056
MYBPC1	-0.496
RNF39	2.25766666666667
PSMD11	0.12375
ALAD	0.705333333333333
EN1	1.1705
SLC9A9	-0.22775
GSTM4	0.6194
CDC42BPA	-1.8471052631579
RCSD1	-1.13225
LUC7L2	-0.0485
SPTBN1	-0.306
LOC146167	0.081
BAT5	1.3024
ZNF452	-0.0205
LSM4	-0.45625
SRP72	-0.2541
SGK269	-0.196333333333333
MTX1	0.30775
CENTA1	-0.2865
UNQ9433	-0.6375
ATR	0.328833333333333
DDX49	0.317666666666667
PAQR8	-1.49716666666667
C14orf174	0.4825
GBGT1	-0.2805
THAP1	0.08525
OR10K1	0.951
RASIP1	-1.35433333333333
DPYD	-0.8192
DOHH	0.06725
C18orf45	2.6465
POF1B	-1.87455555555556
ZNF552	2.8355
USP32	0.650125
MED27	-1.13783333333333
C14orf149	-1.28816666666667
PRDX4	-1.124
ABHD12	0.0012
AGT	-3.4585
SLC22A14	0.033
C1orf58	0.0205
PILRA	0.09075
ABCF2	-0.439875
C17orf85	0.0166
TKTL1	-1.39325
FGF1	1.2261
IL6R	-0.354666666666667
VPS25	0.475
CHRNB2	0.997375
COL7A1	-2.264
LRRC48	2.5005
SPG20	0.837
COX10	0.27375
GCA	0.32525
ECEL1	-0.398166666666667
GLG1	0.0215
SRD5A2L2	-0.0565
MUTYH	-0.73
ZNF70	-0.2755
L2HGDH	-0.83425
GPATCH2	0.7885
ZNF655	0.359375
ZNF227	-0.227
MCOLN2	0.563333333333333
NQO2	-0.173
KCNQ5	0.0255
NEU1	1.3785
QRICH1	0.357
ZBTB20	0.887833333333333
RPUSD3	-0.05425
EPGN	-2.087
TSN	-0.472083333333333
SPRY2	-3.57433333333333
LZTFL1	1.014875
GMFB	-0.326625
PBEF1	-0.8284
HBG2	-2.62833333333333
TMEM8	0.18125
PALM2-AKAP2	-0.614666666666667
NFYA	1.0515
FAM108A1	0.489875
PBLD	2.128375
NRG4	-2.49975
PIGF	0.5325
PTGER1	0.2525
NOS2A	0.194
C21orf34	-1.2805
C21orf51	0.483583333333333
IL17C	0.1505
TRMT6	-0.541666666666667
ETV2	0.1655
CCDC109A	-0.155
MYLK2	-1.529
ATP10A	1.7531
DPH4	-0.3425
C5orf5	0.581
KCNA4	0.463666666666667
NMNAT2	-0.722166666666667
GLYATL2	-0.3835
LSMD1	1.563
IL23R	-2.385
NRF1	0.2175
MUC15	-2.22933333333333
PRDM12	-1.0935
PAQR4	-0.553357142857143
RBBP6	-1.105625
IFI27	5.02175
SKAP2	-0.591833333333333
TAGAP	1.63575
TJP3	2.1685
C9orf61	1.64675
IDS	-0.419357142857143
PARG	0.372
LOC131149	-0.1645
DYRK4	0.077
MICALL1	-0.432
GALR2	0.151
GPBP1L1	0.24475
TBX21	3.977
KCNJ6	-0.2615
GGN	1.17275
CASP5	-0.27
RNF182	-5.149
BRD4	-0.15875
DOK4	-1.0535
SLC46A2	1.90416666666667
SOX9	-1.3425
ZNRD1	0.104833333333333
PRR6	-0.6685
FAU	-0.28075
DTNB	1.20033333333333
CARD9	-0.4525
STS-1	-1.70516666666667
SLC4A5	0.415375
NSBP1	-0.46625
UGCGL2	-1.54333333333333
POTE15	2.144
NOXA1	0.46475
RP13-347D8.3	0.636
SAMD10	0.733333333333333
EP400NL	-0.91475
TCF21	-0.0155
AMELX	0.09075
JPH2	0.00490000000000002
SLA	1.29325
DLST	-1.5375
SEPT12	0.8765
RGS20	-4.286
LXN	-0.100166666666667
ZNF419	-0.978625
UPK3B	-0.1775
RELL1	1.70725
ESPNL	-0.851
KLHL21	0.621875
PI15	4.775
C2orf61	-0.4635
LOC407835	-0.416333333333333
RER1	0.29975
ELAVL2	-0.3065
MGC26718	-0.35175
KLF2	1.61125
TNFAIP8L3	1.22591666666667
TFE3	0.19725
C11orf17	0.33075
15E1.2	-1.018
SNRPC	-0.1105
DLGAP1	-0.5075
PGLYRP1	-0.028375
OVCH2	0.7245
IRF7	1.991
SET	-1.229
NAB2	-0.7265
LRP5L	-0.5765
FAM120A	0.421625
ASCL2	-0.378166666666667
SHH	-0.111
ATP5H	0.838
THPO	1.3635
TYRP1	-3.90066666666667
HIST1H3E	0.784
EIF2S1	-0.589055555555556
TNFRSF17	-0.9428
TARSL2	0.64275
NKX2-8	0.15225
C1orf115	-0.24175
LOC56964	0.597
KIAA0841	-0.389
ISCU	1.06
TTMA	-0.3435
ZNF414	0.632
LOC441150	2.21475
RAB15	-1.1895
HBP1	0.708666666666667
TNNT2	-1.97566666666667
CECR5	-0.96575
PHGDH	-2.457
JRK	-0.2299
XPO4	-1.099125
FAM131C	0.462
ARHGAP25	0.905
CA9	-3.27766666666667
GPR62	-0.136666666666667
TLX1	-0.450333333333333
GPS1	0.6135
OR2M2	0.7505
BDP1	0.363571428571429
FAM70B	0.3125
RPS29	0.197166666666667
MKLN1	-0.1321
TSPAN19	-2.983
SLC29A3	0.8593
LGALS4	0.0593333333333333
USH2A	0.588333333333333
NF1	0.263833333333333
APOBEC3A	0.8605
IMPAD1	-0.184166666666667
OLR1	1.51966666666667
NRAP	-0.0585
HCFC1R1	0.721166666666667
TAOK2	0.388333333333333
MCM10	-2.3095
MAP4K3	-0.29675
CBS	-2.4855
CLK3	-0.1504
PCDHGA5	0.1505
ELF4	0.201875
FAM71A	0.26575
C11orf49	0.705
CLIP2	-1.05375
BTBD9	1.1313
ZNF524	1.302
KDELR1	0.00299999999999999
ZNF509	0.7335
NCSTN	0.8035
ZNF533	-0.680785714285714
PARP4	0.310375
GALNT9	-0.107666666666667
NPY	-2.83275
BEGAIN	-2.10433333333333
TMEM77	0.121166666666667
FOXRED1	-1.37066666666667
SLC16A2	-0.3325
SLC35B1	0.135
GK5	0.18925
SDCCAG10	-0.601
C4orf20	0.00875
SLC9A2	0.0845
ADD1	0.399285714285714
TAL2	-0.9925
ACLY	1.108125
DNAJC1	0.8295
SOST	-1.4965
USP43	1.5985
CYP4F12	-1.69275
FKBP5	0.15325
CHCHD5	0.3836
NUDT22	0.30775
CCDC85B	-0.62025
OR51G2	0.636
STRN3	0.894428571428571
TMOD2	-0.04675
FLI1	-0.593
MAB21L2	0.776666666666667
DGKQ	0.30475
VPRBP	1.04666666666667
SCNN1B	2.0062
ECHDC3	2.9886
TMEM106C	0.7335
CSNK2A2	-0.8575
RPL39	-0.3173
HERC3	0.2457
ZBTB47	1.1285
ZNF681	-0.41375
PAGE2	-2.3735
CLIC5	2.30492857142857
RABAC1	1.112
ZFHX2	1.45875
YPEL1	0.4025
KIAA0776	0.26625
NR1D2	0.76
DNAJC4	0.37475
NPNT	3.3657
ZNF677	-0.126
ZNF536	0.0485
MEF2B	0.260583333333333
PTPN4	-1.091625
CTCFL	-4.7275
STX5	0.600166666666667
CD72	2.12875
VEGFA	-1.42368421052632
XRCC1	-0.2216
MAS1L	0.6715
ELL	0.2092
SETBP1	-0.1755
CDH11	2.86916666666667
NDC80	-1.84415384615385
DMBX1	-1.91825
NRSN1	0.135
BAT2D1	-0.070125
CDS2	0.535
C1orf212	-0.167666666666667
SENP3	0.228375
IL1F9	0.098
EEF2K	-0.729625
COG8	-0.04525
CEP72	-1.4525
OR1L8	0.417
MUS81	-0.410166666666667
PHYH	0.771875
GGT6	1.8155
C22orf23	-0.309166666666667
C13orf33	1.909125
MAPK8IP2	1.39775
NELL2	2.78525
POU3F2	-3.08566666666667
ALPK1	1.41525
MRPS18C	-0.124
RPLP2	0.096375
FGF22	0.09
SPNS1	-0.161833333333333
ZFP1	0.449
IL1RAPL1	-1.4335
PCSK9	-3.355
NKX2-1	-0.00271428571428572
C6orf189	1.27925
SP4	-0.9015
SLC11A1	0.8837
C21orf25	-0.359166666666667
ICAM2	-0.2115
SH3GL1	-0.6985
GSK3B	0.0736666666666667
RALB	0.334125
PDXP	-1.31116666666667
GNGT1	-2.92771428571429
KIR2DL1	0.6495
TNFAIP3	-0.17425
C6orf32	0.4807
CBLN2	-2.108
PANK3	1.863625
TAAR9	-0.5055
WDR82	-0.249357142857143
APOM	-3.052875
TRIP10	-0.723
SPATA16	0.403833333333333
C1orf135	-1.65825
USP51	0.55325
TESK1	1.513
C11orf64	0.278428571428571
ZNF611	0.4395
PDE6G	0.0835
HLA-DQA1	1.940625
GCLC	0.1895
SEC61A1	0.476785714285714
TWSG1	0.34425
ZMYND10	2.42775
CTDP1	0.658625
ADAMTS6	-0.420333333333333
SLIT1	-1.867
KRT86	-0.643
KIAA0574	0.672
GTPBP2	-0.1707
PQLC3	1.77725
PRRX2	-0.846833333333333
C15orf44	0.704666666666667
MKKS	-0.052625
C11orf10	-0.267
GPR110	-0.468
CD109	-2.18208333333333
ADCY1	0.297333333333333
RHBG	-3.20325
TP53I3	-0.688875
SLC22A3	-2.202
UCP2	0.26
FOXG1	-2.48583333333333
OR2AG1	0.2895
TRIM24	-0.24125
PROC	-3.556625
TAAR6	0.04975
AMTN	-1.68
C10orf47	0.310833333333333
DEPDC1	-2.91425
FLJ45557	7.0265
ZDHHC17	-0.0408125
KIAA1429	0.583166666666667
KCNH1	0.49075
VNN3	0.138714285714286
PSMAL	0.80475
PPARD	-0.148125
HFM1	-1.92425
YBX1	-2.10416666666667
ZNF695	-1.91325
SCTR	-0.0705
DCDC1	0.536
VPS26B	0.7537
MTF2	-1.00883333333333
ATP6V1F	0.91025
CCDC94	0.32575
PERF15	0.231
CCL11	3.7395
LMO7	-1.61675
DCST1	0.73
ADRBK1	0.022125
CDRT4	0.259
ZNF84	-0.45325
HOXD8	0.3465
STARD8	-0.729833333333333
FOXP2	-1.015375
CCDC103	0.37725
POLR3A	-0.0479
GSC	-0.984
ZNF114	-3.042
HTR7P	1.0345
LALBA	0.2935
RMND5A	0.2655
PSCD2	0.8765
ZNF409	0.5905
KRTAP1-3	0.0486666666666667
MAF1	-0.1175
LOC201725	-1.52133333333333
NRN1	-2.656875
SPAG5	-2.26216666666667
DNAH7	0.672166666666667
FLJ43860	0.195
BRCA2	-1.5015
ACADM	-0.351625
CXXC6	-3.263125
RAGE	-0.695125
CHMP2A	1.33325
FAM8A1	0.9276
GPR21	0.1835
SLC12A3	-2.90783333333333
FVT1	1.634
ZDHHC7	-0.816375
FLJ44048	-0.16775
SLC44A3	2.10083333333333
SDSL	1.779
MMP8	-1.0785
PLA2G12B	-3.10916666666667
ACY1	0.05775
MT1E	-0.7045
OR4K15	0.1855
TECTB	-0.906
GPR20	0.132625
IRAK2	-0.2675
RFPL3	0.30975
MYO9A	-0.3345
NARG1L	-0.560166666666667
BLMH	-0.518375
CCDC3	2.2105
C9orf21	-1.1845
KIAA0513	0.155666666666667
MIER2	0.16525
PNMA2	-2.02416666666667
SH3BP2	0.8229
ANXA10	0.0435
RTN2	0.516833333333333
TFB1M	-2.0155
PRPH2	2.63725
C14orf133	-0.11375
GOLGB1	1.86408333333333
IRX4	-1.702125
NFKBIL1	0.684666666666667
C10orf62	0.211
APBB3	0.473
RPS10	-0.1073
LOC728378	1.10275
TLE3	1.33705555555556
PSMB7	-1.0665
MESDC1	0.304
SLC6A1	0.740666666666667
OCLN	1.42466666666667
PTTG3	-2.44566666666667
NAGLU	0.4675
SERTAD4	1.72525
SPRY1	-0.11625
FLJ10781	0.327583333333333
MYSM1	-0.45975
TRIM4	1.10164285714286
SH3YL1	1.38975
TREM2	3.19116666666667
SERPINI1	3.94375
HDHD3	0.483625
TMEM38A	-0.23875
EID2B	-0.41125
TDRD3	-0.0371666666666667
SEDLP	0.1855
THSD7A	0.867666666666667
NDST3	-2.10075
KLHL15	-0.480583333333333
DHRS12	1.323
FBXO9	0.244285714285714
TNPO1	-0.461583333333333
MRPL13	0.527666666666667
SNX5	-2.10066666666667
METTL6	-0.331
SOD1	1.742
CHML	-2.4665
PACS1	0.689875
SIRT5	-0.2126
CAPN2	-0.4265
FXYD5	-1.6035
TWISTNB	-0.4205
LRFN1	0.416
UBE1L	2.666125
UBE1C	0.4655
OR51B2	-0.753
OR4D11	0.9775
C15orf2	0.3115
NR4A1	-0.4905
LOC339047	-1.39
TRIM17	-0.470125
ATP5G3	-0.445285714285714
RPL15	-0.497833333333333
ADAMTS8	-1.1165
HOXC4	0.3415
C14orf37	1.2905
CEACAM5	-0.488
MYT1L	0.0468333333333333
RASA2	-0.083125
OSBPL7	-1.424
STAG1	-0.179
GIMAP4	4.40233333333333
FUT3	-0.144
PIF1	-2.823875
LPIN2	-0.3148
SH3PX3	0.9695
PDP2	-0.3455
PAPD1	-0.403375
ERP27	4.6205
APOOL	0.5279
DIABLO	0.39
TRHR	0.466625
ARMC9	-0.347
RNF152	3.18925
SLITRK3	-0.166833333333333
ZNF211	-1.2122
PFDN1	0.469625
RGS11	2.057
HS6ST1	0.5395
AKR1D1	-1.4395
TNP2	0.239166666666667
STK31	1.267
EML4	-1.45475
SGTA	-0.574833333333333
HIST1H2BI	0.304333333333333
PSMD6	-0.879833333333333
KIAA1257	1.8635
C18orf55	0.0281666666666667
FLJ20273	3.230625
RPL28	-0.620833333333333
EPYC	1.014875
NOX3	-1.161
ELAC1	0.00616666666666666
METT11D1	-0.651
BIN2	-0.1005
NACA2	-0.14075
CCDC17	-0.617
HM13	-0.146
UBOX5	-0.078
UBE2O	-0.230875
UBL5	0.40075
APOLD1	0.4235
C9orf31	0.669
TNFSF8	0.721
ARHGAP29	-0.845625
PROKR2	0.3445
PDE5A	-1.38783333333333
C6orf12	-1.0265
TOM1L1	0.1925
WHDC1	0.337375
FOXI1	0.477666666666667
RAB4A	0.5476
TMEM39B	-1.096
ATPBD1C	0.018
FARSA	-0.524833333333333
PLEKHG5	-0.107
CMAS	-1.215
OR7E24	0.308
SLC30A1	-0.4435
CDC42EP5	0.693333333333333
PLAC1	0.8515
KLHL18	0.211333333333333
LBA1	0.9373
TAZ	-0.63125
CRIP2	1.775875
BTBD11	-0.61
C16orf72	0.497
DIO2	2.3319
LRRCC1	1.26483333333333
CCDC136	-2.4315
PRX	0.349875
RBM5	-0.0614
TMEM85	0.75325
TUBGCP4	-0.569166666666667
APLN	1.002625
CDK7	0.505
SSR2	0.428666666666667
CRELD1	1.0735
C19orf46	2.76625
GAL3ST4	0.324333333333333
KBTBD10	-1.49525
IL28A	1.2555
WDR27	-0.721
MCM2	-1.274
SOX14	0.4095
FLJ39743	0.381
KIAA0922	-0.3145
HIPK4	0.085
FLJ25758	0.8585
C16orf57	-0.616666666666667
PDZD2	0.15225
MCC	0.553
HHLA3	0.1737
ID2	0.14025
C20orf23	1.53608333333333
ZNF688	1.42825
APOC2	-1.75783333333333
LOC440093	-0.038
FAM50B	2.3925
PWP1	-0.107
DNAH10	0.8735
HIST1H2BA	0.51975
GPR56	-0.222166666666667
METAP2	-0.185
PAN3	0.53
STXBP4	-0.298
PDHX	0.1265
MTA1	-0.0955833333333333
ZBED4	-0.392
ZNF720	0.6805
CDK2	-1.444
RHOJ	-0.334875
CDC37	-0.292666666666667
ZER1	0.295
GRK4	1.0295
PRPH	-0.31675
POLR2A	0.594375
OGFOD1	-0.6585
NOL5A	-1.37925
PHEX	1.7265
FLJ16478	-0.096
C20orf117	-0.711375
CAMTA2	1.36775
C11orf74	-0.0473333333333333
DDX17	0.389083333333333
C5orf27	-0.029375
PLEKHA2	-1.564
PDE4DIP	-0.9865
SCN7A	0.5285
ZNF559	-0.763666666666667
CXCL10	3.9515
ZMYM4	0.604333333333333
STK32B	-0.5676
KIAA0888	-2.5153
TACR3	0.8965
CKAP2L	-3.11825
KIF1A	-0.9675
RSPRY1	0.33725
VCAN	0.60025
CYP27C1	0.192
SYDE1	-1.34116666666667
MED12L	0.366
ZDHHC21	1.733625
NHS	-0.969
TM9SF3	1.299
DDHD1	-0.394375
MAFG	-0.790333333333333
BICD2	-0.7643
C14orf119	-0.356833333333333
C14orf43	0.194857142857143
CDH7	-1.88525
ALKBH5	0.223785714285714
JUP	1.42025
TMEM41A	0.991833333333333
MAMDC4	-1.50466666666667
CBX3	-0.147625
LRRC18	0.10575
RBMXL2	-0.2395
PLA2G4D	0.2995
FGF13	-1.96475
KIF3A	0.8405
PDIA6	-0.52575
DCXR	1.3515
CASKIN2	0.532166666666667
EHD1	0.269166666666667
MARCKSL1	-0.224333333333333
ZNF496	-0.152333333333333
SCAF1	0.102333333333333
KCTD8	-1.1245
TRAF3IP3	0.597571428571429
LSR	0.643
CXorf1	-0.265
C14orf112	0.00799999999999999
EIF2B1	0.25275
OMP	-0.776
GSTZ1	-0.06725
LOC92017	0.69375
ISLR2	0.5135
C12orf36	0.4685
GATA2	-1.46266666666667
GABRA5	-2.276
CELSR2	-0.353142857142857
STAM2	0.2271
TNAP	-0.6985
PTPMT1	-0.0945
GRP	6.22075
SV2A	-1.44583333333333
MAGEA12	-3.13475
CACNG1	4.2805
C18orf19	-0.2765
GSG1	-0.150166666666667
PTPRJ	-0.699642857142857
FRMPD1	0.2725
ZNF668	0.4395
PLEKHJ1	-0.304625
ADAT1	1.066
TMEM50A	0.5908
UCN3	0.2705
HOOK1	2.133875
IL17B	-1.881
MLKL	-0.402333333333333
TTC14	-0.127666666666667
KLHL5	0.044625
CRYL1	0.595833333333333
FOXH1	-0.18
NFYB	0.19175
PPM1G	-0.64175
GOLGA2LY1	-1.34375
NMT1	-0.04475
HADHA	-0.6877
CHSY-2	1.75775
PLEKHF1	0.499428571428571
SAGE1	-2.687
MUSTN1	0.6455
SUHW4	1.469
TFEB	1.47483333333333
ZFYVE27	1.1085
ATG12	-0.288333333333333
BMI1	0.672857142857143
ZIM3	0.791
MYH4	0.156
MASP1	-1.1595
KIAA0984	-0.717
RPAP2	0.02825
ASB5	-0.3595
BOLA3	-0.198333333333333
MIA3	1.16933333333333
KRT35	4.7505
KIR3DL3	-0.359
MRPL51	-1.1205
SEMA3F	1.31433333333333
NDUFB2	1.20833333333333
LOC253012	-0.91025
FAM46C	-1.2218
G6PC	-2.75625
CSAG3A	-3.43633333333333
PREX1	2.4585
SLC25A45	0.337125
MAPKBP1	1.0258
CPE	-0.5067
GNB1	-0.240625
CXCR6	1.976
TRIM46	-0.06675
C16orf3	0.191666666666667
HPSE	0.50375
TIGD3	1.2105
SPG3A	1.43525
LCAT	-2.11766666666667
ST6GAL1	-1.3365
POMC	0.11925
FLJ36031	-0.7715
NSMAF	-0.353
SKIL	3.4535
ADSS	0.253166666666667
HMGCS1	-1.1656
POLR3F	0.1195
RAB10	-0.307625
ZNF277P	-0.433625
ZBTB7B	1.4345
DHRS1	1.5965
ABCC13	-0.385875
CNOT3	-0.24325
NFKBIA	1.37025
GAK	0.888333333333333
SFT2D2	0.526
HOXA6	-0.238
CRTC1	0.240875
LY6D	-1.40283333333333
C20orf72	-0.8775
CPT1A	-0.0355
LMO1	-1.168
EIF3I	-0.14425
PRB4	0.1295
MCM3APAS	-1.202625
C20orf132	1.1018
FOXF2	-3.09825
S100A12	0.02625
MLH1	0.439833333333333
ACTN1	-0.0216
MRPL36	-0.115833333333333
C20orf106	-0.12
FBXO6	2.21516666666667
MKS1	-0.129
CX3CR1	-2.357125
PDE1B	0.71
PLP1	-3.6205
KISS1	0.2235
C14orf2	0.371833333333333
TBC1D3P2	-0.12975
COMMD6	-0.1995
ANKRD7	-1.9835
PTCHD1	-2.5405
NARS2	-1.05925
DOCK7	-0.874375
FAM127B	0.389625
LOC390243	-0.0658333333333333
N6AMT2	0.6165
ZNF391	-0.1725
DNAJB14	0.353166666666667
WRB	0.616625
BPI	-0.00109090909090911
TTC4	-0.627666666666667
FAM10A5	-0.75875
GOT1L1	0.0461
MAGED1	0.567125
RESP18	0.21525
WFDC6	0.646
MT2A	-1.206
C11orf56	0.6395
KIAA1432	0.1515
ROR1	-1.658125
HSD17B14	0.286833333333333
ZFAND2B	0.510625
SAMD4B	0.07975
HEXA	-0.51225
HNRNPU	-0.0619545454545454
USP39	0.062875
NRD1	-0.47175
R3HDML	0.1
FLT4	0.219666666666667
OMG	-0.199
OR52N4	0.9165
LOC399818	0.259
ELA2	-1.67175
VENTXP1	0.3795
RFC5	-0.859
OR52L1	0.304
PAX5	0.4475
FBXO2	-0.146
GMEB1	0.453
AKT3	-1.65283333333333
CRB1	0.827166666666666
CTTN	0.0105
UTP15	0.163666666666667
HSBP1	0.562666666666667
PHF11	1.27575
NDEL1	0.517
USP8	0.3885
BAIAP2	1.347125
SI	0.705
ARSJ	-2.251
BAAT	-2.52525
KCNS3	2.201
LOC126147	-0.469
TMEM37	-0.398
C1orf162	2.948
MBD1	0.2998
ITGAL	1.26816666666667
WDR73	0.3585
GKN2	-0.0336666666666667
ARFGAP1	-0.864
SLC5A8	-0.904666666666667
ZBTB40	-0.239
CYP4B1	6.01566666666667
LYPLAL1	0.82675
CHST3	-1.985
MAP3K9	0.405
BTAF1	-0.824333333333333
TFAP2E	0.0655
RBM35B	0.447
LOC441251	-0.185
ANKRD25	-0.729222222222222
UQCRC2	-0.1975
MAEA	0.153
HYAL1	-0.7728
RNPEPL1	-0.0166666666666667
CPSF2	-0.77475
PSD3	-0.8349
ABCA13	-0.985125
AGR2	-2.011375
GBX1	-1.1025
HDLBP	0.263428571428571
ACY3	-0.80975
HECW1	-0.556
ZNF519	-1.422
HOPX	2.66325
ZNF304	0.6795
OR12D3	0.475
FKSG43	0.1425
METTL1	0.470625
MFSD3	1.6249
PSPH	-0.68875
CLCA3	-0.5465
DARS2	-0.537333333333333
CDC25A	-2.0125
BAIAP2L1	0.60325
B3GNT5	-1.418875
USP29	0.285333333333333
ARHGEF10L	0.5569
ATOX1	0.507875
ADAM30	0.1195
DNASE1	0.06375
STT3A	-0.5145
RAB6IP1	-0.38925
PTN	0.4335
C1orf106	-1.66776923076923
HECA	1.01225
RNF122	-1.257
SLC22A18AS	-0.0775
GNG8	0.131833333333333
ELP4	-0.98575
FAM65A	0.095
RPL10A	-0.307833333333333
IRS4	1.017
MACF1	1.4099
SEC24D	0.24425
LOC374395	0.7525
TGFB2	-1.365125
MDFIC	-0.676
CHRNE	0.4665
PCMTD2	-0.0175
ATP6V0D1	0.435833333333333
MTA2	-0.17175
LZTR1	-0.4065
RAP1A	0.482166666666667
AXIN1	0.30475
POLR1C	0.15125
TRIO	-0.41475
PLXNA4A	-0.90075
C5orf33	0.24625
DEPDC1B	-3.00425
ZNF473	-0.379166666666667
MTM1	1.206625
GPR107	-0.336
CSNK1A1L	0.4885
FLJ14154	0.3665
NLRC4	3.115
ENPP4	2.91383333333333
PADI3	0.5975
RNF170	0.174625
CG018	-0.107166666666667
C16orf7	0.14025
KCNE1	-0.0845
NRM	-0.850833333333333
SLC37A3	0.0176428571428571
TPD52L2	-0.8185
UNC5B	1.44425
C12orf12	0.516333333333333
SDHB	-0.00975
CLRN1	0.603875
NUDT10	-1.22166666666667
UGT3A1	0.0795
FBXW8	0.602625
RHOF	-0.981875
PTPLAD1	1.455875
MYO3B	3.6105
DERA	-1.282
TPP2	-1.60625
C19orf53	0.165166666666667
GINS3	-1.451125
ST6GALNAC5	3.089
CHSY1	0.64475
MGC15705	0.58
GPR83	0.179
EXT2	-0.37975
DOLK	0.2085
TUBAL3	0.39975
ACVRL1	2.1331
ABL2	-0.497916666666667
C14orf156	-1.10483333333333
PTPRZ1	-4.688125
DIP2C	0.489875
LAMP1	-0.149125
RXRA	-0.6717
MAP3K5	-0.79225
ALKBH1	-0.229666666666667
PDLIM7	-0.59025
ARL14	-1.256
SNIP1	-0.0368333333333333
TIMP3	1.08058333333333
RGS3	-0.194333333333333
SPAG16	-0.2823
ABHD4	0.776
ARHGEF12	0.37
GLUD2	0.7415
RAC2	-1.1544
UAP1L1	-0.979
SLC18A3	-0.1995
YOD1	-0.761083333333333
RALY	-0.097
HMOX2	0.9575
DGKH	0.169333333333333
DBNDD2	2.8925
YIPF4	0.069875
THAP10	0.83725
ZNF513	0.60425
HAGHL	0.266833333333333
ITGB4	-1.3665
CCDC141	-0.512
YTHDF3	0.45
C5orf28	1.0215
RPL7L1	-0.139375
TMEM30B	1.02
ANKRD35	0.7545
DUOXA2	-0.03625
TBC1D5	0.083625
DFNB59	0.824
HRH4	0.40125
MYO6	2.9707
DNAJA4	3.1205
RBM24	0.24325
CEACAM20	-1.9375
RBM23	0.434785714285714
NGFB	-0.0855
C1orf63	-0.435
KRTAP7-1	-0.057
PERLD1	1.73925
NPB	-0.017
C17orf59	1.9385
HSPBAP1	-0.4445
SLC15A4	0.233625
PRTFDC1	-1.3295
OSMR	-1.86621428571429
CYSLTR2	-0.011
C19orf25	0.3702
KIAA1797	0.1665
NLRP6	0.6445
FAM105B	-0.0138
SCRN2	-0.234833333333333
LRRC58	0.3596
RNF17	0.111857142857143
NEIL3	-2.8405
FAM137A	-0.366
SKP2	-3.48075
PARVA	0.788583333333333
PKLR	-1.6295
RNF34	0.7175
A3GALT2	0.0725
C12orf50	0.320833333333333
SUNC1	-0.3935
FAM102B	0.466833333333333
CCT2	-0.4065
LRRC37A2	-0.2205
ARF4	0.9365
SIKE	-0.349375
C8orf48	1.75883333333333
MBTPS1	-0.2315
GPSN2	-0.179
NCF2	2.45325
SLC12A6	-0.466666666666667
MRPL48	-0.2605
HMGN3	-0.178666666666667
LRRC62	-1.2575
PAX9	-0.438625
FAM55A	0.2935
C20orf42	-4.34133333333333
SCML2	-0.992
BCL9	0.937
FAM40A	-0.41325
C9orf41	-1.06916666666667
ZNF774	0.9265
LETM1	0.35875
PLXNB1	0.305333333333333
NIPSNAP1	-0.361375
USP10	-1.14825
F9	0.6725
LIPE	1.63925
CNGB3	-0.192
C12orf52	0.341
PI4K2A	0.662625
MED8	0.306875
STAT4	0.956
FGD4	-0.0965
RNF145	-1.84583333333333
WDR32	1.2818
CLDN2	0.0938333333333333
TCEAL8	1.1325
ZMYND8	-0.5803
PDXK	-0.9135625
GATAD2A	-0.421
PTGES3	-0.1845
CCM2	-0.06725
TAP1	2.718
ZNF670	0.387
ETS2	-0.9325
C6orf166	-0.143833333333333
PRMT2	0.370642857142857
OR4B1	0.148
INTS8	-0.211
CCDC102A	-0.70925
CCDC83	-1.74
ITGA1	-0.4043
EPHA5	-2.07444444444444
FAM24B	-0.804333333333333
TSGA10	1.71825
HAL	-1.96533333333333
MYOT	0.60625
SPACA3	-0.09025
BCL2L2	0.244666666666667
CUGBP2	-0.8425
CCNB3	2.524
RNF113B	0.301
MERTK	-0.911
BAG1	1.1545
VPS36	-0.4835
ORMDL3	1.0992
C1orf190	0.9395
ZNF625	-0.23775
CORO2B	-1.92275
ALOX15	-0.7095
CST1	0.3565
NUPR1	2.61816666666667
CCL7	1.44175
SMCR5	-2.602
DSC2	-0.3505
RBMS2	0.10225
GRIK4	0.2
TRIM65	0.1256
TMPRSS6	1.5055
TP53INP2	0.51825
GLB1L	0.989333333333333
LOC388284	0.814333333333333
