Hybridization REF	TCGA-AR-A0U4-01A-11R-A109-07
FBXW8	0.148625
RHOF	0.70875
PTPLAD1	-0.324125
MYO3B	-0.224
DERA	-1.222
TPP2	-1.18525
C19orf53	1.0285
GINS3	-0.2485
ST6GALNAC5	3.042
CHSY1	0.1095
MGC15705	0.3055
GPR83	0.360166666666667
EXT2	-0.3315
DOLK	-0.2665
TUBAL3	-0.17325
ACVRL1	2.0574
ABL2	-0.0894166666666667
C14orf156	-0.843666666666667
PTPRZ1	-3.434375
DIP2C	1.32875
LAMP1	0.760375
RXRA	0.8399
MAP3K5	1.4945
ALKBH1	-0.368666666666667
PDLIM7	-0.172125
ARL14	0.8835
SNIP1	0.266166666666667
TIMP3	0.690916666666667
RGS3	0.210666666666667
SPAG16	0.0139
ABHD4	0.358
ARHGEF12	-0.00366666666666666
GLUD2	-1.2595
RAC2	0.2168
UAP1L1	-0.4705
SLC18A3	-0.218
YOD1	-0.31
RALY	0.11475
HMOX2	0.36375
DGKH	0.35225
DBNDD2	0.487666666666667
YIPF4	0.4875
THAP10	-0.526
ZNF513	0.7225
HAGHL	0.262833333333333
ITGB4	0.837
CCDC141	-1.212
YTHDF3	0.33525
C5orf28	0.8745
RPL7L1	-0.173375
TMEM30B	0.475142857142857
ANKRD35	0.51
DUOXA2	0.2135
TBC1D5	0.103625
DFNB59	0.003
HRH4	0.243
MYO6	1.3541
DNAJA4	1.7965
RBM24	-1.405625
CEACAM20	0.103
RBM23	-0.238285714285714
NGFB	-0.529
C1orf63	-1.448
KRTAP7-1	0.0365
PERLD1	0.6335
NPB	3.076
C17orf59	0.1484
HSPBAP1	-0.26175
SLC15A4	0.202625
PRTFDC1	1.94775
OSMR	1.57107142857143
CYSLTR2	0.6035
C19orf25	0.5889
KIAA1797	-1.0135
NLRP6	0.5445
FAM105B	2.0349
SCRN2	-0.5855
LRRC58	-0.9667
RNF17	0.06725
NEIL3	-1.7925
FAM137A	-1.6115
SKP2	-1.072
PARVA	0.40475
PKLR	-2.1135
RNF34	0.475375
A3GALT2	0.575
C12orf50	0.281833333333333
SUNC1	-1.43275
FAM102B	-0.0238333333333333
CCT2	-1.3275
LRRC37A2	-0.9025
ARF4	0.0725
SIKE	-0.24975
C8orf48	1.377
MBTPS1	-1.12771428571429
GPSN2	-0.4675
NCF2	4.79325
SLC12A6	0.3875
MRPL48	-0.43875
HMGN3	0.4985
LRRC62	-0.938
PAX9	-1.45575
FAM55A	0.1835
C20orf42	0.165166666666667
SCML2	-0.768
BCL9	-0.32475
FAM40A	-0.56425
C9orf41	-0.582833333333333
ZNF774	1.4285
LETM1	-0.9275
PLXNB1	-0.165166666666667
NIPSNAP1	-0.40425
USP10	-1.176
F9	0.29775
LIPE	2.403
CNGB3	-0.01
C12orf52	0.274
PI4K2A	0.425875
MED8	0.44225
STAT4	1.4863
FGD4	-0.494333333333333
RNF145	-0.256166666666667
WDR32	0.2806
CLDN2	0.0795
TCEAL8	0.14375
ZMYND8	-1.1113
PDXK	0.9089375
GATAD2A	-0.4615
PTGES3	-1.223
CCM2	0.26325
TAP1	2.623625
ZNF670	1.454
ETS2	-0.027
C6orf166	0.0168333333333333
PRMT2	1.64507142857143
OR4B1	-0.0725
INTS8	-0.508
CCDC102A	1.26725
CCDC83	-1.53566666666667
ITGA1	-0.6107
EPHA5	-1.4017
FAM24B	0.335
TSGA10	1.14575
HAL	-1.33216666666667
MYOT	-0.38925
SPACA3	0.302
BCL2L2	0.0326666666666666
CUGBP2	3.0325
CCNB3	-0.0855
RNF113B	-0.26725
MERTK	0.80075
BAG1	-0.5905
VPS36	0.11125
ORMDL3	0.0528
C1orf190	-1.5945
ZNF625	-0.5205
CORO2B	-2.164
ALOX15	-0.827
CST1	0.369
NUPR1	1.52616666666667
CCL7	2.539
SMCR5	-3.0335
DSC2	3.788
RBMS2	0.22725
GRIK4	-0.0515
TRIM65	0.4579
TMPRSS6	-0.201214285714286
TP53INP2	-0.90425
GLB1L	1.96766666666667
LOC388284	0.665166666666667
PUS1	0.595857142857143
BCL9L	0.1805
OLFM1	-0.342
RET	0.67475
MASTL	-0.998166666666667
ALX3	-0.46775
IL1RL1	0.214333333333333
ZNF765	-1.2913
C14orf138	-0.163
SNX10	1.50766666666667
TAC4	-0.1305
C1orf64	-2.875375
POGK	0.636
MAPK9	0.2505
ZNF366	2.5085
C8orf79	-0.1942
CLDN7	1.57875
OR5AT1	-0.106
TRIM37	-0.9875
LRRC25	4.17275
GRHL2	0.8482
TEKT3	0.159
LASS5	-0.330166666666667
ABCC4	-1.19441666666667
DLG3	-0.08075
VGLL1	1.99025
ZFP36L2	0.449
MFRP	-0.345833333333333
KIAA1799	-0.231
FLJ44379	0.033
PCNX	0.2755
ANXA9	-2.132
CYP4V2	2.0717
PIK3C2A	-1.10575
SRR	-0.9395
NOL3	0.32525
IFITM2	1.294
ARNTL2	0.456
ZNF595	-0.46475
NLRP13	-0.5715
ASPH	-0.4865
CPA2	0.558
PVRIG	-0.998666666666667
LEPR	-0.766333333333333
C16orf42	0.702333333333333
SH3BGRL	1.55275
FAM77D	-0.530333333333333
FNDC7	0.2645
C9orf6	-0.877333333333333
NOTCH2NL	0.271333333333333
PGBD1	-1.39266666666667
SYNGR2	1.8325
PITPNA	0.1529375
PRPF4B	-0.825
SLC43A3	0.994142857142857
NRBP1	0.0015
SLC25A22	1.32225
ILK	-0.329875
SLC22A8	0.5355
MRPS7	0.225125
PITX2	-2.93175
FABP3	-0.7705
OR1L1	0.201
LOC728215	-0.642875
BLID	-1.156
KIAA1217	1.90235294117647
TFPT	0.301
AP4B1	-0.2085
VBP1	-0.241
OR1K1	0.202
MORC3	0.65225
BHMT2	0.581833333333333
C3orf10	0.94625
FZD7	3.17783333333333
WFDC10A	0.57
PMS2CL	-1.086375
CCDC32	0.316833333333333
FA2H	-4.11975
ALG13	0.04
TTLL7	-0.982
SPOCK3	0.31075
SLC13A2	0.473
AIM1	1.5655
GPRC6A	-0.035
EGR2	2.91725
MED11	0.2095
WWC1	1.17575
SH3GL3	-2.5985
RIF1	-0.0255
PRLH	0.0175
VLDLR	-1.127
DBT	-0.3816875
C21orf63	2.311
CGGBP1	-0.142
KRTAP12-2	0.158
TADA3L	0.088875
ZBTB16	0.06975
PDGFB	0.21925
RFX1	0.335375
UQCRB	0.5734
LOC133874	-0.7425
HPS3	-0.235
LGALS3BP	1.8043
DKFZP564O0823	3.69871428571429
MRFAP1L1	-0.7445
HOXA10	-1.9945
NGB	0.053
KIF21A	-1.589
IFLTD1	0.87
LZTS1	-0.347125
ARHGEF3	0.53325
RHBDL3	-2.27
CSNK1G2	0.451166666666667
ChGn	-0.397625
KIAA1244	-0.569
GABRB2	-0.0655
MGC72080	1.875
CD27	3.41525
EGLN1	0.165
PEX13	0.87
RWDD3	-0.11575
RNF12	0.6395
GRIN2B	1.013
ADAMTS14	-0.545625
DYDC2	0.9515
ATP6AP1	1.0823
NR1H2	-0.0308333333333333
PDK2	-0.304
C3orf17	0.121333333333333
SLC38A2	-1.32435714285714
SLC25A29	-0.3845
C15orf29	0.093875
ADAM9	-0.299666666666667
TMUB2	0.078125
GPR176	-0.3775
AGK	-0.412
MCCD1	0.2355
NDUFA4	-0.02375
TMEM146	0.3315
DUSP1	0.57225
UNQ6975	0.3535
EMX2OS	1.739
INSM2	0.39275
LUZP4	0.3175
SETD6	-0.73625
P2RY2	-0.37925
SLC45A2	-0.9955
RABGAP1	-0.401166666666667
UBXD5	0.232875
GPRC5A	-1.6515
PAK3	2.8505
LOC63920	-1.6765
TGFBR1	0.5723
KRTAP6-3	0.07675
SFMBT2	0.26
CDC42	0.4145625
C11orf35	-0.507
TTLL2	0.1015
UACA	-0.0851666666666667
CD97	-0.2677
SETD5	-0.4115
NINJ2	0.44425
PTER	0.579
POMGNT1	0.5295
KRTAP4-2	-0.1395
ECGF1	3.386375
HRB	0.587090909090909
ATP1B2	-0.5579
LOC400506	-0.64525
COL4A3BP	-0.3685
C6orf97	0.70675
GRHPR	-0.00225000000000001
TAS2R1	0.279
SEMA7A	-0.65375
EDF1	0.00275
ODF2L	0.4128
PCID2	-0.696166666666667
GTF2H4	0.0758333333333333
ZCCHC3	-0.8205
CGB2	-0.426333333333333
NEUROD1	0.24625
C20orf75	0.953
RP5-1054A22.3	1.3865
IFNA5	0.18
ZNF134	-0.333
MGC119295	-1.4061
ZSWIM6	-0.2515
SMEK1	-0.415333333333333
PCGF2	-0.345125
C1orf102	2.95175
CYP2A13	0.2655
KCNH6	-1.0542
MDM1	-0.6109
ALDH7A1	-0.467
C9orf75	-0.846
VDAC3	-0.596125
OR51T1	0.307
EIF3F	-0.634333333333333
KCNJ10	0.2655
LENG8	-0.14175
EDEM2	0.0544166666666667
CCNJL	0.706
DHX37	-0.2055
CRYGN	-0.179
AATF	-0.769125
ZNF630	0.904375
E2F5	2.0345
WFDC13	-0.51625
FTSJ3	-0.448
C4orf33	-0.427
LHFPL4	-2.72425
C19orf56	0.30625
SMAD4	0.878
AFM	0.353166666666667
G0S2	3.44175
FCHSD2	0.3708
RRP1B	0.6733
EEF1B2	-0.0305
STAT6	0.190666666666667
ZNF195	-0.09475
GNL1	-0.761
ZNRF2	0.366
PER3	0.135875
ASB16	0.52875
C10orf10	2.25578571428571
ADCY8	-2.74066666666667
C9orf58	-2.52583333333333
ARMC10	-0.664833333333333
PSG1	-0.713
DHX34	-0.468
VARS2	-0.160875
NFIC	0.433
ITPR2	-0.29325
AGXT2	-0.029
OR6K3	-0.079
H2AFZ	-0.11075
MLLT3	-1.4595
COX4I2	0.712
CCNT2	-0.93975
PLK4	-0.67525
NUMBL	-0.0756666666666667
MED16	0.07725
PLEKHQ1	2.01525
GOSR1	0.269833333333333
BTG4	0.15775
RPL30	1.17916666666667
IGSF5	-0.072
IGFL2	0.101666666666667
ELMOD2	0.765
SHC3	0.186833333333333
HAVCR1	0.2015
DYNC2H1	-0.331125
RNF5	0.207
C2orf7	0.28425
NLF1	1.8575
KLHL25	0.38225
LRP10	1.1186
KRI1	-0.562
PUS7L	-0.182333333333333
MGMT	1.067
HOXD1	-1.372
CSH1	0.4328
ATG16L2	-1.712
FLJ44635	0.045
CHODL	4.58025
EXOSC8	-1.57625
SLC28A1	-0.15875
MYO7B	-0.729333333333333
SEH1L	0.0933
MTNR1A	0.477833333333333
TSPAN5	-0.5745
CDC45L	-2.38516666666667
AMIGO1	0.4575
ATAD3A	-0.032625
OSGIN2	1.53516666666667
PDIK1L	0.0245
DARC	1.9285
PIPSL	-0.1955
SHMT1	-2.04825
CRISP3	-0.103
POPDC2	2.0105
ZRANB2	-0.882666666666667
FBXL8	1.51725
TRIP13	-0.487363636363636
EIF5AL1	-0.5735
POU5F1P3	-3.48233333333333
IL6	0.522
CXorf38	0.626166666666667
IFNA16	0.122
FBXL2	0.654333333333333
BRD1	0.134
STATH	0.34575
FBXO44	0.4515
MCCC2	-0.75575
CDC2	-0.8843
C5orf23	-2.7375
IVD	-0.00866666666666667
C10orf122	-0.41925
MSL3L1	0.4703
MVP	0.42925
EPOR	-0.7491
ZMYM1	0.339
BCL7C	0.481
PSTPIP2	1.834
LYPD1	-0.979
OR8G5	0.096
ZP3	0.0521666666666667
BCAS4	-0.992833333333333
EDG6	2.9315
ISY1	0.472
PRAMEF2	-0.24475
CUL1	-0.5535
RNF213	0.8127
CCRK	1.4365
DHX9	-0.319375
C13orf29	1.5475
NCKAP1	0.336333333333333
MRPL43	0.884642857142857
XPR1	-0.159
PKN2	0.7367
PODNL1	0.2315
ZNF333	-0.16325
DALRD3	-0.3755
OPN1SW	0.1285
BTBD6	0.804
C11orf82	-0.6145
OR5P3	1.0175
DUSP11	0.022
L1CAM	-1.6634
NEK11	1.397
OR7E91P	2.5285
CNTN3	1.3403
CREB3L2	1.26775
ZBTB37	-0.0905
KIAA1324L	-1.3845
NDUFB10	-0.43
NUDT2	-0.38525
GTPBP8	0.018
CACNA1D	-0.816875
PRKAA2	-1.107
PRDM8	-0.2175
MGC16075	-0.497333333333333
KRT14	-1.29092857142857
PP8961	0.688875
MRPL18	0.05375
ABCG2	-2.765
PACRG	2.10525
BBS2	-0.191
KREMEN2	-3.409
FBXO21	0.107
HNRPUL1	0.41075
GRB10	-0.32675
CLSTN1	0.391625
LMAN2	-0.1958
C17orf61	-1.06425
NIPSNAP3A	0.187
INSIG2	-0.628
PCDHB7	-0.143333333333333
STXBP2	0.183625
CMAH	0.203583333333333
SEMA5B	-1.28875
ZNF155	0.0533333333333333
COQ6	-0.263333333333333
PRPF4	-0.5365
TSPAN15	0.1315
VN1R5	0.194
LATS2	-0.163
SELK	0.33325
PGK2	-0.000750000000000015
MS4A1	-0.992
TYW3	-0.0795
KRTAP5-1	1.091
RCCD1	-0.653333333333333
BTN1A1	0.222
DDX28	0.7165
TMEM65	1.22375
LOC92345	0.2595
TTC31	-0.56925
WDR46	-0.865666666666667
CHP2	-1.10266666666667
LSP1	1.26675
ZNF542	0.4045
EXOSC1	-0.548
ARHGAP18	0.523666666666667
LRRTM4	-0.483875
MAOB	2.178
CACNB4	-1.484
MGC33846	1.89675
RANBP3L	0.386375
ATP5L	-0.28575
ONECUT1	-2.723
NUDT9	0.1505
TMEM149	1.297
STX17	0.55825
IGSF10	-2.022
TMPRSS9	0.006
BMPR2	0.903416666666667
ALLC	-0.2785
KLF7	1.188125
GCC1	0.2373
TIMM9	-0.13075
CDO1	3.68616666666667
MGC10701	-0.910166666666667
IFI6	0.964166666666667
FRMD8	0.40325
MGAT2	0.528
WBP5	0.0815
CNIH2	1.30775
KIAA0907	-1.4563
KCNH8	0.3015
CTSG	-1.3265
GRIK1	-0.129
CUL5	0.591125
FRMD1	0.64
OR9A4	1.3075
SYT6	-1.712375
FOXD4L2	-1.14975
ANAPC2	-0.611666666666667
OPN5	0.27
TAF13	0.10375
LYG2	-0.1295
GGNBP1	0.263
C11orf40	0.48
OTX2	-1.1755
REG4	0.242
EIF5	-0.331
PALB2	-0.7565
SEPSECS	-0.4576
RNASE3	1.3835
TRIM49	-1.0805
POLR2K	1.3046
GPR42	0.1355
C8B	-2.55575
SASS6	-1.3125
PREB	0.0275
OR3A3	0.125
TUBA8	-0.0945
IGLV2-14	-0.348
STIL	-0.9715
ANKFN1	-0.173833333333333
NME7	-0.03325
HOXC12	-1.49875
UBE2C	-0.2525
FHOD1	-0.7045
CDK2AP1	1.8105
OR6K2	0.0585
DHPS	-0.3905
RPL5	-0.405
TRGV5	0.2845
LOC541472	0.309
HCCS	0.0995
DENND1B	0.971
LHX3	0.6625
OR5D16	0.219
CXorf57	-2.7795
IRF2BP1	-0.18875
NDST2	1.42633333333333
LCE3D	0.0565
BOLL	-0.152125
SYT3	-0.03375
PIH1D2	-0.46775
C20orf7	0.3795
IL1R2	2.18233333333333
SLAMF9	0.6165
PPME1	-0.794
PIK3CA	-0.03725
TRAPPC1	0.07525
COLEC10	-0.699
SLC9A6	-0.184166666666667
PDDC1	0.117583333333333
CCDC53	0.29025
GK3P	0.66075
DAZL	0.38475
BRI3	1.255
SDK1	1.108
CYP2C18	0.5695
IFI44L	2.84
RPL3L	-0.0705
FUT9	0.281666666666667
KIFC2	-0.201833333333333
PMP2	-0.181625
SLC4A9	-0.021
PLAG1	-1.39533333333333
MYCBP2	0.132333333333333
OR4E2	0.5055
CCDC65	-0.0025
C16orf82	-0.12875
ENTPD4	-0.26875
BRP44L	0.36125
PMP22CD	0.23675
TMCO4	1.359
KCNN1	-0.3475
WDR35	0.32375
CCDC80	1.4355
C3orf31	-0.55675
SLC7A9	-1.4875
TMEM190	-1.6155
DBC1	-2.9942
FADS3	0.308333333333333
PDZD8	0.171166666666667
GRM5	0.229375
AZGP1	-1.0105
PEX3	0.4475
MED1	-0.594928571428571
ATG4C	-0.627833333333333
HNRPH3	-0.684125
FAM109B	2.209
C4orf17	0.216
CA10	-0.224333333333333
OPRD1	-0.5175
CCL16	-0.84
SACM1L	-1.3515
CST6	4.28025
CD63	0.4760625
LGI1	-1.23975
ZNF784	0.8355
CRYBB1	-0.623
CX3CL1	2.32495
TOP2A	-2.25575
GYPB	-2.453
GADD45GIP1	-0.1035
FEN1	-0.872
IGF1R	-2.1609375
WDR72	-1.87633333333333
PURG	-1.68
DEFB126	-0.303
PKD1L1	0.47375
CAV1	-2.9273
GNPDA2	0.4039
DGAT2	1.812375
NLGN1	-4.06775
STRBP	-0.859
HPRT1	-0.115
FANCI	-0.746
PSMA7	0.6985
DBF4B	-0.638333333333333
TTF1	-0.8195
RAD54L	-1.1265
ELOF1	-0.094
PLAGL2	-0.683375
ZNF256	0.654
HMGCL	0.66425
MSI2	0.903666666666667
RPESP	-3.4365
C11orf60	0.064
ABCD1	0.5515
ACAA1	0.288
SPARCL1	3.3175
IL6ST	-0.3334
ZNF319	0.61775
TMEM109	0.5694
FAM90A1	2.142
IL22RA1	-0.388
ATP4B	0.4015
TEC	-0.347
C7orf30	-0.899
TXNDC2	-0.2385
ABCB4	-0.1015
KIAA1191	0.139375
C9orf38	-0.3905
SFTPB	0.240125
CNTNAP2	-1.35541666666667
FRK	2.2195
TBX19	1.432
CHD4	-0.17975
C6orf26	-1.9315
MOSC2	0.1895
IKBKE	2.651
HIF1A	0.606333333333333
LOC595101	-0.1955
RELA	1.0155
TMEM16B	-1.35616666666667
ABHD12B	-2.03075
TSEN34	-0.43425
KIF18A	-2.298
TXNDC9	-0.437666666666667
SPATA2L	0.5805
SEMA4G	-0.8965
C21orf91	1.201625
MATN1	-0.039
KCNIP4	0.3075
TUSC1	-0.99225
OR4C15	0.28525
ARMCX6	0.469416666666667
WBSCR27	0.315
OR52I2	0.207
KIAA1604	-1.2995
DYNC1I1	-0.851125
PPP4C	-0.62225
SLC47A2	-1.5435
TREH	-0.19325
CD48	3.731
ST14	1.81733333333333
PKN1	-0.04525
SPON2	0.93375
XBP1	-0.85125
SFRS12	-1.11266666666667
EFCAB6	0.204
SELT	0.63225
SLC39A2	-0.04
ERF	0.268333333333333
ARL3	-0.198
SURF6	-0.6653
MLLT10	-0.0741428571428571
FLJ11171	0.6985
TDGF1	-4.2205
ERCC6	0.4255
EIF2AK4	-0.196125
BAZ1A	0.131166666666667
LRRN3	-0.486
TMC3	-0.3275
EFTUD1	-0.1095
PTPRO	1.3555
CLEC12A	1.275375
ACBD4	0.03925
ZDHHC14	-0.278875
OTUD7B	0.105625
ACTB	0.404875
MSRA	0.784
LCE5A	1.9065
IFI35	0.26275
BSCL2	-0.16
ANKRD12	-0.566833333333333
CFHR2	0.63475
RGAG1	-0.512
HSFY1	-0.047
SLC30A5	-0.63575
IMPG1	0.222
GPR109A	0.859
ZNF185	0.13275
IYD	0.3395
NPCDR1	-0.5765
SERPINA13	0.2455
HMGCLL1	-1.85075
NEUROG1	1.16833333333333
UBQLN1	0.3688125
LIN37	0.554
SOCS2	-3.3905
DSCR4	-1.971375
XKR6	-2.04
GPR142	0.8225
KRTAP13-3	0.661
CCDC15	-2.02466666666667
MOS	0.155
CD1E	1.1865
OFCC1	-0.1292
FAM83D	-1.23625
SRFBP1	-0.55725
C9orf96	0.5085
DHDH	2.1865
CCDC90A	0.5555
RABL3	-0.12325
CD320	0.250666666666667
ANGEL2	0.0168333333333333
MRPL21	0.2835
SMG6	-0.210833333333333
INSR	1.095625
FLJ14816	-0.905
GLRB	-0.441833333333333
C9orf89	1.00625
CIZ1	-0.759875
URG4	-1.15533333333333
LRDD	-1.0695
CBY1	1.02933333333333
NFX1	-0.43975
MTERFD2	-0.452357142857143
C19orf23	0.3255
PGC	-2.331375
IER3IP1	0.6333
RASAL2	0.625916666666667
C1orf89	0.092
SYNJ1	-0.6735
NFKBIE	3.7815
FLJ40125	0.329666666666667
TCEB2	-0.484
NOG	-1.874
POLR2J2	-1.21133333333333
HLA-B	3.332
PCDHA1	-1.0825
PPP2R2B	-1.265
ARHGEF17	0.0303333333333333
TCF7L2	0.603642857142857
CHD5	-0.746166666666667
ZNF431	-0.66575
TBC1D25	0.42875
ZNF800	0.171
SCUBE2	1.21990909090909
MYCBP	0.346333333333333
GPX5	0.43
C6orf129	0.998
QSER1	-0.721833333333333
ULK2	1.24725
PIGO	-0.216333333333333
NRCAM	-1.945
SLC35E3	0.368125
CSRP2	0.52925
HYPE	0.571
MAPK15	0.0333333333333333
MGC14327	-0.02175
TIMM13	0.535666666666667
ZNF462	0.429
GBA3	-0.04325
TEX13A	0.405
MCM6	-0.799333333333333
MTRF1	-1.13775
ABCA7	1.013
EIF4A2	-0.51925
ZC3H10	0.1196
RPGR	-0.283833333333333
C20orf94	0.0895
RP1L1	0.15575
GPR125	-0.665875
USP22	-0.65
OR1L4	0.1465
MLZE	2.31075
FLJ32065	0.534
PTCD1	0.3905
CRTAC1	0.745666666666667
BXDC2	-1.21625
C18orf1	1.12766666666667
FAM107A	0.698642857142857
EFNA3	-1.00625
P18SRP	-0.8099
CAMKK2	0.99775
KIAA0649	-1.01
NES	-2.22666666666667
HS6ST3	-1.900375
PON2	0.35275
TCP11L2	0.0445
CLEC4A	4.797
PRR12	-0.047
MLXIPL	-1.3342
C2orf50	0.5225
ZNF28	-0.70775
ENC1	-0.2215
MAP2K1	0.272125
FKSG2	0.59025
KIAA0430	0.06925
PTP4A1	-1.18444444444444
GPR156	1.47
GTF3C6	0.37075
UBR2	-0.3616
LOC388272	-0.5205
MAK	0.643
ACOT4	2.13675
STC2	-1.55308333333333
PIGW	-1.578375
SAE1	-0.82425
COL6A1	1.47609090909091
OAZ1	0.22
STMN4	-0.0035
EDG3	0.674833333333333
SGCE	0.0625
IL11	-2.941
PRSS8	1.951
YIPF5	-0.0525833333333333
WNT4	1.918875
CSN2	0.2425
TCF7	-2.43675
TDO2	2.5095
SAMD9	-0.084375
S100A7A	-0.065
MMRN1	1.29183333333333
GKAP1	-1.42975
AKR1C3	-0.5965
RNF19A	1.973875
GMDS	0.8715
YKT6	-0.621625
SPARC	0.9607
C12orf31	-0.65925
UBE2V2	-0.574166666666667
FBXL18	-1.22716666666667
KIAA0460	0.0245
ADAM22	0.677875
SERPINC1	-4.77825
KCTD21	0.143
MYOHD1	-1.8275
ZNF37A	-0.0676666666666667
GTF3C1	-0.361666666666667
CTSZ	2.801
PRNPIP	0.073625
DRD1IP	0.1345
NR1I2	-1.9625
ZNF266	-0.5403
SPAG4L	-0.043
COX4NB	-0.16575
SAPS1	0.8275
APOA1	-3.65
TATDN1	-0.0341666666666667
C10orf82	-1.67525
KPNB1	-0.5565
FOXO3	0.217
CRYBB2	-0.548
ZBTB5	-0.265166666666667
SLC25A38	-0.308
DCTN2	-0.7545
IFT20	0.13925
CTHRC1	2.3915
C1orf31	-0.1815
UHRF1	-0.4753125
GPC6	-0.32475
C10orf54	2.69575
MCF2L2	-0.286666666666667
WNT9B	0.075
OLA1	-1.329
FAM120B	-0.45425
TTLL10	0.5485
CYorf15A	-4.22375
RELN	-2.1396
SCN2B	-0.0431666666666667
MFHAS1	1.70825
NKX3-2	-1.30716666666667
RASGRF2	-0.1825
SSBP1	-1.08683333333333
KPNA6	0.409928571428571
LOC389118	0.218
HS3ST4	-1.6722
SUPT7L	-0.23225
FLJ32658	-1.20975
IGFBPL1	-0.7135
KIAA1641	-1.8668
SHKBP1	0.495166666666667
CSF1R	4.491
NAGK	0.69975
MYL2	0.179
HIST1H4C	-0.384833333333333
TOMM7	-0.05075
ADAMTSL3	2.418
TNFSF14	0.15125
PRRT2	-2.3245
VTA1	-0.42225
AOAH	4.212
CRISPLD2	1.39328571428571
PNN	-0.4732
TA-NFKBH	-0.00525000000000003
ESPN	-1.17325
RBM43	0.1
KIAA1267	-0.164125
DDX3X	0.0837222222222222
KIAA1576	-3.25975
PLXDC1	2.38783333333333
FLJ25801	-3.2015
HNRNPL	-0.75625
RUNDC3A	0.155166666666667
CASP12	-0.2115
SH2D5	-1.5015
RPL26L1	-0.4005
OR51A7	0.12
HDC	0.444
C2orf16	0.0778333333333333
SYTL3	2.665375
GOLGA4	0.0999375
NOTCH1	0.100166666666667
ATPAF2	0.3215
ECD	-0.004
SSX5	-0.753333333333333
SNAP91	0.653
OCA2	-0.11425
PNPO	0.1595
DAPK1	1.88466666666667
PINX1	1.06016666666667
SELENBP1	0.401375
NEK3	-0.386416666666667
TMED4	0.0900714285714286
SSTR4	-0.223
FOSL1	-1.8044
CD40LG	-0.394
CES1	-1.07358333333333
DCI	-0.657
B3GAT3	0.465166666666667
STK17B	0.608
CNTN6	-0.0895
CYP3A4	-1.312
MBOAT2	0.966785714285714
PISD	0.227125
USP1	-0.38375
PYDC1	4.0655
CENPM	0.080875
SAR1B	-0.1215
TTC7B	-0.64425
DP58	0.328
GPC1	-1.16275
RBL1	-0.612875
TMEM137	-2.04983333333333
TOB1	-0.374666666666667
TCEAL1	-0.649
CENPF	-0.957727272727273
C6	2.75133333333333
PRSS1	-0.0795
PPIL6	0.661
C6orf124	-0.2625
ODZ4	0.212
SNCB	-0.097
NDUFB9	0.5245
CNOT6L	1.2305
S100A9	4.0395
TRIM50	-0.041
KCTD1	1.0155
WDR63	-0.06525
SPEF2	0.775
RNGTT	-1.04783333333333
CXorf22	0.9125
KCNK16	0.07275
CEP250	-1.019375
ATPBD1B	0.683
KCNJ2	3.875
MT1B	-0.1075
ZNF684	-0.582
SLC4A1	-0.0285
PDHA1	-0.70025
ZNF492	-0.168875
TKT	-1.624
BYSL	0.779875
RNF38	0.266
AHDC1	-0.159
KLHL2	-0.154375
CMTM8	0.4815
DMP1	-0.626
HERPUD2	-0.75125
CRTAM	2.26766666666667
ZNF572	1.30625
TMEM16J	1.503
HSD17B2	-2.41225
UBE2G1	-0.3895
AHSA2	-2.86225
PELI2	-1.5055
TPX2	-1.017875
ATP9B	2.6695
DAZAP1	0.40925
HMGCS2	0.120666666666667
C17orf38	0.57025
B9D1	-0.166875
NKX2-5	1.71666666666667
KIAA1276	0.02225
LILRB2	3.5235
CSTF1	-0.307
BTN2A1	-0.366
C15orf48	6.52875
IGF2BP3	-4.3375
FAM113B	0.390333333333333
HRG	0.37
ZNF131	-0.6715
USP47	-0.837571428571429
CCDC88B	-0.072375
HCN1	-0.0335
HTN1	0.359666666666667
SYCP3	0.23775
C13orf23	-0.1778
PAPOLA	-0.0415625
AATK	-0.4533
MSH3	-0.590666666666667
NDUFAB1	-0.308
ITLN2	-0.566666666666667
BAK1	0.794666666666667
MRPL45	-0.970166666666667
MTNR1B	0.243666666666667
LOC645843	0.292
SPECC1L	0.073375
PGCP	1.38575
SPN	-0.040625
GPR143	3.685
ZNF576	1.87633333333333
TMEM39A	0.1026
ATP5D	-0.447166666666667
MAGEB3	-1.112
RPS5	-1.259
ANP32E	-0.267857142857143
MTMR1	0.1215
YEATS4	-1.507
SYNGAP1	0.38325
PCOLCE	-0.940833333333333
MNS1	-0.82675
PCYT2	0.988166666666667
ZNF182	-1.2285
LAX1	1.05275
SPPL2B	1.0946
ELOVL5	-0.3449
PCDHAC1	-0.1125
B4GALNT1	-0.314
BLOC1S2	0.774625
ZNF673	-0.4476
ARHGAP21	0.583166666666667
IRX5	1.788625
LRFN5	-0.567166666666667
FAM7A1	-0.91575
RAB19	0.6105
GINS1	-1.58775
ITM2B	1.2361
PAPSS2	2.84125
OR5BF1	0.884
ACSL3	0.282625
KIAA1919	-0.620666666666667
GLT8D2	0.800375
UTRN	0.244428571428571
CNN1	0.226
HISPPD2A	-0.576833333333333
SDAD1	1.476625
SIGLEC9	2.77633333333333
RPL35	-0.873785714285714
C22orf26	0.2345
IMPDH2	-1.723
WDR69	-0.3645
SEC14L5	0.484666666666667
CLTA	0.003
RP11-529I10.4	0.91475
GPR37L1	0.0508333333333333
OGDH	-0.468083333333333
ASB13	1.83283333333333
ZFP14	-0.95975
