Hybridization REF	TCGA-D8-A143-01A-11R-A115-07
CLCN5	1.10025
FBXW5	-0.7925
FUSIP1	0.0142142857142857
MAG	-1.2235
FLT3	2.24416666666667
STRA8	1.0475
SERPINB4	-2.513
JMY	-0.739666666666667
DLK2	-0.989833333333333
ZNF451	-0.442
HES6	0.56625
FGF9	-3.091
VNN1	-1.28116666666667
SRPK2	-0.0987
ALDH3A1	-1.24316666666667
CDX4	-0.503
SPG21	-0.22675
ZNF302	-0.4656
DOK3	0.443
GRIN1	-0.159
OR1A1	0.450333333333333
CALU	-0.0388333333333334
ANKFY1	-1.09833333333333
C9orf84	-0.384
CLEC2L	-0.0955
LIMCH1	1.71383333333333
RWDD1	0.487
VHLL	0.187
SLC18A2	0.298
UPK3A	1.38766666666667
FIP1L1	-0.2235
LENEP	0.210833333333333
RHOB	0.456333333333333
RIBC2	1.35
GNPNAT1	0.1726875
TBC1D10C	-0.46775
MMAA	0.668
INTS9	-0.54575
HOOK2	-0.15375
CCNG1	-0.0548333333333333
CCDC144B	-0.0305
MTMR7	0.441
NEU4	-1.68466666666667
HADH	-0.30225
CCKAR	0.4325
TMEM173	0.913
AFAR3	0.89825
PTH2R	1.42225
IFI30	1.09125
GLUL	0.5286
TMEM71	3.01183333333333
C20orf165	-0.081
BFAR	0.014125
ZNF14	1.60825
KLHL8	0.0272857142857143
PPIL2	-0.947666666666667
CTA-126B4.3	0.117166666666667
C5orf37	-0.856625
SLC27A4	-0.2115
KLHL22	0.597875
GJB2	1.8568
HSPBP1	0.2425
PRKD1	0.441166666666667
SOX8	-1.24425
KIAA0195	-0.223666666666667
MICALCL	-0.139833333333333
ICAM1	0.11175
C10orf126	0.7935
SIX4	1.315875
BCL2L1	-0.3243
CD19	1.04066666666667
RAPGEF3	0.7405
KIAA0974	0.28375
MAPK3	-0.0841666666666667
OR10A3	1.918
MAP2K1IP1	-0.1065
STK4	0.0649444444444444
CHIC2	0.5015
DLX5	-0.998833333333333
ZNF367	-0.46475
FBXO41	-0.52225
ADK	-0.6215
hCG_1995786	0.232833333333333
GTPBP10	-0.17625
TGOLN2	0.960625
CTBS	0.815166666666667
FGD1	0.30225
ETS1	-0.341666666666667
EDC4	-0.07275
GSTA3	1.85375
HOXB6	2.23883333333333
C9orf131	-0.06675
BCAS1	-3.2105
U2AF1L4	-0.3015
PDHA2	-0.0308333333333334
SORD	-0.069125
SLC25A33	1.0945
WDHD1	0.4245
OR8K5	-0.4735
RNASE11	0.3135
STAP2	0.93225
TRIM44	-0.3397
CHCHD8	-0.705
SIDT2	-0.7125
OR2B3	0.5755
TRRAP	-0.1745
TRAF1	0.256166666666667
RYR2	-2.2625
FAM71B	-0.571
SLC45A4	1.4075
TRIM32	0.4595
ATP6V1G1	-0.49525
TRA16	0.56725
SERHL2	-0.57825
PRKY	0.5595
NPR2	-1.8645
TAS2R40	0.57325
OR5I1	0.320666666666667
ZFYVE26	-0.230333333333333
WFDC11	0.606
CSH2	-0.07575
OR2T8	0.0125
TBX20	-0.417
LYPD5	4.342
STOML2	-0.4735
ALPI	0.070875
FAT3	-0.172125
ZNF273	0.00224999999999998
NPSR1	-0.0465
FLAD1	0.8015
RAB5C	-0.317
TTLL3	-1.438
KIAA1618	-1.18516666666667
NPPC	-0.527
ZEB2	-0.1234
MRP63	-0.41825
WSCD2	-0.27675
NEUROD4	0.395
SNAPAP	1.2235
MTMR2	-0.515882352941177
STK35	0.225625
USP48	0.00287499999999999
NR1H4	-3.63625
RASL10A	-1.35775
SSTR1	-3.97225
C1orf35	0.84475
APOBEC3C	-0.5545
RUSC2	-0.657166666666667
SALL4	-2.47975
ZCCHC8	-0.7965
RAD17	-1.273125
ZNF708	1.4955
LILRB5	1.9055
TEX12	0.7995
C9orf79	0.25225
ARHGEF1	-0.1625
ABCA4	0.754
RNF214	-0.963
PPAPDC2	-0.69475
ARID4A	0.0508333333333333
SYCP2	-0.10475
OPRM1	0.76775
RP13-102H20.1	-2.5555
CYP26B1	-0.761333333333333
APCDD1	-0.0626666666666667
PCCA	1.20975
ALS2CR7	-0.071
AQP5	3.94666666666667
YLPM1	0.685625
PRKAR1B	-0.4807
IL16	0.0558
TCF3	0.0225
ZSWIM7	1.1935
SERPINE1	-3.2088
BAI2	0.13575
SMC5	0.231642857142857
SMN1	-1.22566666666667
SLC13A5	-3.218125
POU2F3	1.147
BACH1	0.683
GMCL1L	0.326166666666667
PPP2R2D	0.49925
LRRC51	-0.0861666666666667
EDARADD	0.2255
LRRC3	0.0485
FAM124B	0.20575
C20orf70	0.3065
LOC285735	-1.50225
CTBP2	0.6123
ZMYND11	0.7165
CDH23	1.35716666666667
OR1N1	0.4015
LOC400590	0.3415
PDK1	-0.111
LMTK3	-0.613
USHBP1	0.9785
ZFYVE21	-0.2625
hCG_21078	-1.01125
OAF	-1.300625
WDR41	-1.22475
SPINK6	-1.0885
GDEP	0.5125
MEG3	-2.2915
OXSR1	-0.0882857142857143
RAD51	-0.788666666666667
RPL13A	-0.9855
DYRK1A	0.3257
FLJ25791	2.26325
SARDH	-0.7714
RBBP5	0.766833333333333
ORC2L	-0.7485
NCAPH2	-0.196
RNASET2	-0.715833333333333
WDR79	-0.0331666666666667
FLJ39779	0.1545
C3orf1	0.8525
DDX23	-0.2455
MGC40574	0.036
MORC4	1.7585
MYRIP	0.420818181818182
LY6E	-0.0215
SLC39A11	0.48725
ATP12A	0.9695
AUP1	-0.321
PIP	5.0525
CORO7	-0.3435
PITPNM3	0.566
ENPP1	0.190833333333333
PPP1R1C	-3.7055
NRBP2	0.155
KCNE2	-0.5935
P2RX4	-0.198
CCND2	-2.52878571428571
OR5T3	0.284
CUL4A	1.77316666666667
CFB	-1.113625
PCP4	-3.33466666666667
HEMGN	-5.70516666666667
UBIAD1	0.189
CDC42BPB	-0.8334
CYB561D1	-0.304
RIMS2	2.45375
ZNF488	0.38675
RNMTL1	0.47275
SART3	-0.727833333333333
CAPN10	-1.10342857142857
CCR5	3.2535
APOA1BP	1.04016666666667
NDUFS5	0.852
PDLIM3	2.2344
VPS24	0.8777
SCN8A	0.185
C1orf67	0.154833333333333
MRCL3	0.6345
TMEM145	-1.38925
KCTD16	0.220333333333333
RNF149	-0.20975
FDXR	-0.38975
CDCP1	2.3585
PAX3	1.0983
LASS4	0.43675
HSD17B8	-2.276
YAP1	-0.736625
NNT	-1.81625
SC5DL	0.43975
DKFZp566H0824	-1.7265
KSR2	0.463
RAD21	-0.130133333333333
ST8SIA2	0.78325
L3MBTL3	-0.388125
SNRPB	0.2375
MGC14425	-0.50275
MIF	0.617625
TAPT1	-0.01425
IRF8	1.6161
PRO0132	-0.057
HERV-FRD	0.121
ACD	-0.127833333333333
BCL3	1.7705
SPATA13	0.00125
MRLC2	0.1705
F2RL3	0.757125
CFHR3	1.22
DUSP15	0.037
TMEM46	-0.405
SF3B4	0.421166666666667
MAP7D3	-0.452
STELLAR	0.5865
SEMA5A	-0.6766
H2BFS	-1.0865
LRRC28	0.282666666666667
MORN2	1.8295
XYLB	0.833875
WDR21C	0.4905
HIATL1	-0.456
ADAMTS10	0.477833333333333
WDR55	-1.063
MFSD5	-0.282666666666667
OR4N2	0.183
DUSP16	1.16677777777778
NLGN4Y	-0.4006
INHBC	0.249083333333333
NUMA1	-0.34725
DEFB123	-0.0135
GIPC1	-0.47025
MGC27348	-0.25
FLJ33590	0.403
FZD1	0.6646
MKL1	0.2855
SAA2	1.98875
C1orf94	2.2645
C7orf28B	0.533
TMEM185A	0.81405
ZZZ3	0.742
C16orf5	-0.262333333333333
GALNAC4S-6ST	-0.826
C1orf186	0.76525
IGFBP4	-0.539833333333333
NDUFA10	0.2855
CLIC2	-0.19875
RNF13	0.794
GPR103	-0.60575
CD69	-2.77825
MYOZ1	0.43775
IFNB1	0.113
CLNS1A	-1.04425
CXorf45	-1.12625
ZXDB	1.125
FUNDC2	0.88125
GPA33	-0.586875
C9orf70	0.41975
SLC2A9	0.33825
LOC126520	-0.321
MAGEB1	-1.20125
LCE2A	0.018
C18orf34	2.2255
FMNL2	-0.232625
KRT85	0.2415
CRYGA	0.2305
GEM	0.0335
THAP6	-0.5901
ALKBH3	-0.0165
TM6SF2	0.12625
C20orf82	1.12725
RANBP2	0.226
LIG3	1.1819
RETSAT	-1.172375
OR8S1	1.2055
CAST	-0.9555
TGFBI	-0.5154
C15orf37	0.050375
PGM3	0.734
SLC4A11	0.51225
FAM123C	-0.0108333333333333
TAOK1	1.208
CISH	1.039
OGDHL	-0.97725
SPINT2	2.2435
ZNF33A	0.199
CLDN18	0.2875
RNF128	-0.1625
CCDC71	-1.22825
RASSF6	2.94016666666667
HSPG2	0.257
ATP6V0E1	0.58575
ABHD6	0.31675
CD274	1.262
GCNT1	3.3625
NT5C1A	0.0701666666666667
TM4SF5	-4.215
C21orf58	-1.12466666666667
SUCLA2	-0.789
RFTN2	1.4605
SCNM1	0.94225
SLC9A10	0.809
FUNDC1	1.53
SLC35F4	-3.08975
AMD1	0.361
COL6A6	2.896
OR4K2	0.458
TRIB2	1.19208333333333
LOC91461	0.19425
GHSR	0.4475
ATP8B1	0.567625
C1orf78	0.679
RNF183	0.266666666666667
STX4	0.1768
TPPP2	-0.648625
MYBPHL	-2.2905
TXNDC6	-0.174
C9orf47	2.904
FAM137B	-0.366
FANCB	-0.13575
C11orf9	-2.08925
DPY19L1	-0.42625
VDAC2	-0.129833333333333
VHL	0.00775
LMBR1	0.139375
C8orf44	-0.39675
ZPBP	0.42975
FGF23	-1.87975
C21orf67	1.4955
PCNT	-1.014375
BCKDHB	0.8796
GALNTL5	-0.0335
BET1	-0.379125
ARL13A	0.5705
HDAC6	-0.41225
N4BP3	-0.524666666666667
OTOP1	0.2005
TTC30A	1.888
CRISP1	-0.324
KRT32	2.0665
VSTM1	0.2535
ZNF622	-1.3065
POLR3B	-0.0612
DNAJC10	0.68275
C12orf54	0.6385
ADIPOQ	0.269666666666667
RIT2	-0.43
CD44	0.4164
ABCA3	-0.100875
RPS17	-1.46275
FEZF1	-0.888
PCDHB15	-0.65825
KCNMA1	-1.81581818181818
CCDC116	-3.0275
C15orf27	-2.81
NARG2	-0.50175
ITGA5	-1.307625
MEFV	0.8065
TUT1	-0.634875
LOC541473	0.65575
NMBR	0.1385
GLT1D1	-2.80683333333333
ABCB7	-0.706
PFKP	-0.618363636363636
C9orf91	1.0027
LRRC41	0.200333333333333
C1orf85	0.692
ATP5F1	0.119
STOX1	1.01725
GFOD2	1.3105
SLC25A3	-0.802
ZNF646	0.4418
ZAR1	0.91
OSTbeta	-1.49525
GALNT3	3.247
IFT122	0.478166666666667
LDB3	-0.206333333333333
GARNL1	-0.129428571428571
HOMEZ	-0.896166666666667
LRRC6	2.80625
ANGPTL5	-1.85575
UBAC1	-0.71
DLEU7	-0.644
RPL19	-0.351875
TOP1MT	-0.783833333333333
LOC643641	0.097875
MBD3L2	1.068
NTSR1	0.164166666666667
WISP2	-2.57225
GPSM2	1.08175
RDH10	1.0019
PRKCG	0.129
HIST1H4J	1.504
MON1B	0.494
MLF1IP	-0.705666666666667
ZNF446	0.58775
COL4A5	0.5213
SLC26A1	0.220285714285714
RGN	-1.05175
CCNB1	-1.59675
C9orf165	1.34
CCDC28B	-0.71325
CCDC97	0.61975
FGR	1.653
MSRB3	-0.389
EPN2	-0.14475
COX15	0.2395
KCNK6	-1.667
XK	-2.53025
GDA	-4.862375
HEPH	0.939625
THRAP3	0.544125
MET	-0.979071428571428
PHYHIP	-0.27775
LYAR	-1.01766666666667
ING3	-0.4685
AK7	-0.86375
CCT8L2	0.0245
COPS7A	0.0793333333333333
WSCD1	1.42575
RNF185	0.394
TNS3	-0.12375
KNDC1	-0.765833333333333
RWDD4A	-0.0956666666666667
MED13L	-1.0716
ZFYVE1	-0.133
C7orf44	-1.0215
MRPL1	0.727
STGC3	-1.68925
TEAD1	-0.757
RPL7A	-1.12178571428571
ARL6IP1	1.3652
C1orf178	0.0615
CTAGE5	0.0595
TMEM184A	-0.375166666666667
SLC25A14	0.13575
CACNG5	0.3925
ATXN10	0.3363
ECH1	0.6461
CCL22	0.37225
CYP2F1	-2.02833333333333
GADL1	0.493
TMEM19	-1.0178
RUNX3	0.93125
EFNB1	0.0415
LIPN	-0.6105
ACSM3	-4.9515
SIGLEC8	0.5675
ASCC3L1	-0.33975
NOL8	-0.379875
RELT	0.0686666666666667
Magmas	0.0355
PPP1R15B	0.1621
C11orf2	-1.41675
VKORC1	0.568666666666667
MGC26647	-0.236
TRPM6	0.728363636363636
UGT2B7	-0.312333333333333
FEV	0.36825
FOXK2	0.4675
PDCD5	0.772
SLC8A1	1.3122
DGUOK	0.502
CLDN16	0.0995
GAGE1	-0.9165
RBM17	-0.0442
C1QTNF3	3.388625
VGLL3	-0.600166666666667
UNQ5830	-0.2245
CD1A	-0.7195
SCGB1C1	0.698
SUPT4H1	-0.61075
TRAF5	-0.218
ASAHL	0.60575
FAM73A	1.12333333333333
OR6B1	0.841
WHSC1	-0.68405
GFPT2	-0.28925
LOC339809	0.04275
STARD5	0.240916666666667
SIP1	0.05475
DNAJC15	-2.23875
STAU2	0.4926875
FAM98A	1.2335
RAD23B	-0.333125
LRRC33	-0.2885
CHRAC1	0.04725
C21orf89	0.627
C19orf43	0.0401666666666667
KLK8	-1.47166666666667
CCNE1	1.284
PKDREJ	1.28766666666667
SSU72	0.24075
C17orf73	0.101
GPR78	0.601
WHSC1L1	0.1821
GSTA2	1.64925
SMUG1	-0.673666666666667
UFM1	-0.8104
AP3M2	0.0590833333333333
USP14	-0.2375
FBXL14	0.0348333333333333
DSTN	0.83825
SFRS14	-0.791
FBXO31	-0.463
C12orf40	-0.059
FRS2	0.588
NR2E3	-1.18425
TUBB2C	-0.11675
GMPR	-1.57716666666667
C9orf139	-0.1665
ING5	-0.136714285714286
LOC730092	-0.321666666666667
ORM1	-4.8225
RP11-11C5.2	-0.37975
HSPD1	-0.8413
PIWIL3	-0.35725
C5orf13	0.3019
OR5R1	0.3085
LCOR	-0.154875
PLEKHA9	-0.257
CCDC43	0.147
ZNF232	0.6565
SLC6A7	-0.962
ADH5	-1.0915
SHBG	-0.3015
CROCCL2	-1.09
PANX3	-0.2045
CDIPT	-0.4575
SLC16A5	-2.293
TUBB	0.7139375
TOR3A	0.539
PREP	-0.154333333333333
ENTPD8	0.208714285714286
CHMP1B	0.135
SYT12	-0.5003
MYH6	-1.9133
MAP3K13	1.63116666666667
KLHL30	0.0913333333333333
LCMT1	0.30475
EIF1AX	0.131416666666667
FOXD4L1	0.271
SLC24A5	-1.344
RNF166	-0.2172
TJAP1	-0.78325
TMEM156	0.375333333333333
ZNF239	0.867
SNX19	0.7328
GKN1	0.00425
FCN1	2.5218
C1QL1	0.80025
ATP11C	0.48125
ZNF35	1.239
CARD8	-0.625875
LIMD1	0.2095
KIAA0286	-0.816375
XRN2	0.0868333333333333
CD6	0.265666666666667
TOX3	2.321125
ZSCAN4	-0.6905
RSRC1	0.603375
COG1	0.0545
PTRF	-1.0272
C16orf35	0.012
FBXO24	-0.565
CHST11	-0.99175
THRB	0.1491
MYBPC1	1.7225
RNF39	2.05966666666667
PSMD11	0.63725
ALAD	-0.6025
EN1	1.2515
SLC9A9	0.97825
GSTM4	0.1826
CDC42BPA	0.457578947368421
RCSD1	-1.247
LUC7L2	-0.3977
SPTBN1	0.5127
LOC146167	0.0445
BAT5	-0.0993
ZNF452	-2.04875
LSM4	0.330875
SRP72	0.2704
SGK269	-0.381833333333333
MTX1	0.86625
CENTA1	-0.234
UNQ9433	0.1825
ATR	0.0471666666666667
DDX49	0.8695
PAQR8	-0.283666666666667
C14orf174	1.22
GBGT1	-0.3705
THAP1	0.49
OR10K1	0.0305
RASIP1	-1.1255
DPYD	-0.6618
DOHH	0.3035
C18orf45	2.01475
POF1B	1.6194
ZNF552	1.14325
USP32	-1.061875
MED27	0.0653333333333333
C14orf149	-0.117833333333333
PRDX4	-0.106
ABHD12	0.3845
AGT	-2.51975
SLC22A14	-0.32675
C1orf58	1.47625
PILRA	-1.9725
ABCF2	-0.86975
C17orf85	0.5963
TKTL1	-0.14025
FGF1	0.9078
IL6R	-0.120833333333333
VPS25	0.271
CHRNB2	0.79275
COL7A1	-3.3919
LRRC48	1.99316666666667
SPG20	-0.9885
COX10	0.44325
GCA	1.064
ECEL1	1.16583333333333
GLG1	1.11766666666667
SRD5A2L2	-0.413333333333333
MUTYH	-0.013
ZNF70	0.36925
L2HGDH	-0.02825
GPATCH2	1.76175
ZNF655	-2.8885
ZNF227	0.954833333333333
MCOLN2	-0.0181666666666667
NQO2	-1.53975
KCNQ5	-0.273
NEU1	0.9715
QRICH1	-0.21725
ZBTB20	-0.262333333333333
RPUSD3	-0.187
EPGN	1.26716666666667
TSN	0.152333333333333
SPRY2	0.316
LZTFL1	-0.261
GMFB	0.7225
PBEF1	-0.6823
HBG2	-3.30075
TMEM8	-0.604
PALM2-AKAP2	-0.523666666666667
NFYA	0.888
FAM108A1	-0.040125
PBLD	1.332875
NRG4	-2.67775
PIGF	0.813
PTGER1	-0.12675
NOS2A	0.654333333333333
C21orf34	-1.1925
C21orf51	-0.494833333333333
IL17C	-0.2425
TRMT6	0.415333333333333
ETV2	0.6785
CCDC109A	0.084
MYLK2	-1.864
ATP10A	-0.1999
DPH4	0.262
C5orf5	-1.13166666666667
KCNA4	-0.019
NMNAT2	0.452333333333333
GLYATL2	5.574
LSMD1	0.518375
IL23R	-1.605
NRF1	0.00825
MUC15	-1.92066666666667
PRDM12	-1.1655
PAQR4	0.886928571428571
RBBP6	-1.0925
IFI27	1.6135
SKAP2	0.128666666666667
TAGAP	1.991125
TJP3	1.077
C9orf61	-1.687
IDS	-0.0527142857142857
PARG	-0.39275
LOC131149	0.242
DYRK4	0.597666666666667
MICALL1	0.472
GALR2	-0.044
GPBP1L1	-0.495875
TBX21	4.0945
KCNJ6	0.1595
GGN	0.87475
CASP5	0.663333333333333
RNF182	-2.281
BRD4	0.41
DOK4	-0.9695
SLC46A2	0.501333333333333
SOX9	3.803
ZNRD1	-0.179166666666667
PRR6	0.04625
FAU	-0.518125
DTNB	2.6005
CARD9	-0.40825
STS-1	0.3965
SLC4A5	0.20875
NSBP1	-0.76525
UGCGL2	0.839833333333333
POTE15	-3.5075
NOXA1	-1.2775
RP13-347D8.3	1.1775
SAMD10	-0.1915
EP400NL	-1.3805
TCF21	-0.134
AMELX	-0.04475
JPH2	0.3254
SLA	1.534625
DLST	-1.61833333333333
SEPT12	0.80575
RGS20	-3.579
LXN	-0.6355
ZNF419	0.004625
UPK3B	-0.601333333333333
RELL1	0.5945
ESPNL	-1.049
KLHL21	-0.595125
PI15	1.5675
C2orf61	-0.4315
LOC407835	-0.534833333333333
RER1	-0.20575
ELAVL2	2.4075
MGC26718	-2.10525
KLF2	1.03475
TNFAIP8L3	0.576833333333333
TFE3	-0.221
C11orf17	-0.15775
15E1.2	-0.9405
SNRPC	0.1275
DLGAP1	-1.0665
PGLYRP1	0.356375
OVCH2	0.486
IRF7	-0.3409
SET	-0.4815
NAB2	-1.08966666666667
LRP5L	-0.64075
FAM120A	-0.0501875
ASCL2	1.48016666666667
SHH	-0.145
ATP5H	0.665833333333333
THPO	-0.816166666666667
TYRP1	-4.08316666666667
HIST1H3E	0.688666666666667
EIF2S1	-0.0312222222222222
TNFRSF17	0.867666666666667
TARSL2	-0.33225
NKX2-8	0.355875
C1orf115	1.749375
LOC56964	0.2605
KIAA0841	0.4245
ISCU	-0.102
TTMA	-0.4825
ZNF414	0.6645
LOC441150	1.5635
RAB15	0.401
HBP1	0.0888333333333333
TNNT2	-1.17316666666667
CECR5	0.13175
PHGDH	0.6945
JRK	0.2224
XPO4	-0.795125
FAM131C	-0.076
ARHGAP25	1.79016666666667
CA9	0.849
GPR62	0.9365
TLX1	2.52883333333333
GPS1	0.028
OR2M2	0.284
BDP1	-0.896357142857143
FAM70B	0.033
RPS29	-0.25
MKLN1	-0.4185
TSPAN19	-2.78675
SLC29A3	0.0976
LGALS4	-0.503833333333333
USH2A	-0.0148333333333334
NF1	0.946333333333333
APOBEC3A	1.906
IMPAD1	0.908
OLR1	0.936666666666667
NRAP	-0.4435
HCFC1R1	-0.376166666666667
TAOK2	-0.441333333333333
MCM10	-0.524333333333333
MAP4K3	0.491583333333333
CBS	-1.425625
CLK3	-1.5367
PCDHGA5	0.225
ELF4	0.640125
FAM71A	-0.1265
C11orf49	0.07975
CLIP2	0.2155
BTBD9	1.0083
ZNF524	0.9065
KDELR1	0.149833333333333
ZNF509	0.254
NCSTN	0.581
ZNF533	-1.06507142857143
PARP4	-0.616625
GALNT9	-0.239833333333333
NPY	-1.25075
BEGAIN	-1.68733333333333
TMEM77	0.3205
FOXRED1	-1.217
SLC16A2	-0.147666666666667
SLC35B1	0.043
GK5	0.64
SDCCAG10	-1.0235
C4orf20	0.222
SLC9A2	-2.47425
ADD1	-0.190785714285714
TAL2	-0.952
ACLY	0.443625
DNAJC1	0.091
SOST	0.14075
USP43	2.57583333333333
CYP4F12	-1.39325
FKBP5	0.210875
CHCHD5	-1.1434
NUDT22	-0.51175
CCDC85B	-1.47475
OR51G2	0.701
STRN3	-0.379071428571429
TMOD2	1.3725
FLI1	-0.4305
MAB21L2	0.0595
DGKQ	0.00625
VPRBP	0.614166666666667
SCNN1B	0.8935
ECHDC3	1.2829
TMEM106C	0.91975
CSNK2A2	-0.5155
RPL39	-0.3022
HERC3	0.0911
ZBTB47	-0.275666666666667
ZNF681	1.0415
PAGE2	-3.229
CLIC5	2.11657142857143
RABAC1	-0.19475
ZFHX2	1.651
YPEL1	1.84883333333333
KIAA0776	0.56675
NR1D2	0.34425
DNAJC4	0.07125
NPNT	1.9767
ZNF677	-0.225
ZNF536	-0.531
MEF2B	0.39925
PTPN4	-0.167
CTCFL	-5.1565
STX5	0.058
CD72	1.4215
VEGFA	0.00573684210526317
XRCC1	0.0768
MAS1L	0.466833333333333
ELL	0.2335
SETBP1	1.58975
CDH11	1.6215
NDC80	0.129076923076923
DMBX1	-0.09625
NRSN1	0.505666666666667
BAT2D1	0.505125
CDS2	0.285166666666667
C1orf212	0.244666666666667
SENP3	0.499875
IL1F9	-0.154
EEF2K	0.318125
COG8	0.046
CEP72	-2.70925
OR1L8	0.0145
MUS81	-1.44
PHYH	0.467875
GGT6	1.70483333333333
C22orf23	-0.53675
C13orf33	2.385625
MAPK8IP2	1.6405
NELL2	-0.93575
POU3F2	-2.58266666666667
ALPK1	0.908875
MRPS18C	-0.52675
RPLP2	-0.90975
FGF22	-0.6215
SPNS1	-0.209166666666667
ZFP1	1.0025
IL1RAPL1	-2.02825
PCSK9	-2.29316666666667
NKX2-1	0.344571428571429
C6orf189	0.854
SP4	0.851
SLC11A1	0.9451
C21orf25	-0.7835
ICAM2	0.27025
SH3GL1	-0.3295
GSK3B	0.834333333333333
RALB	0.043875
PDXP	-0.5605
GNGT1	0.80425
KIR2DL1	0.6035
TNFAIP3	0.621083333333333
C6orf32	0.4293
CBLN2	-1.30525
PANK3	0.7585
TAAR9	-0.4485
WDR82	0.599071428571428
APOM	-3.362625
TRIP10	-0.5975
SPATA16	0.342
C1orf135	0.092
USP51	1.43075
TESK1	0.89675
C11orf64	-0.04425
ZNF611	-0.0505
PDE6G	-0.016
HLA-DQA1	3.91875
GCLC	0.5625
SEC61A1	0.508857142857143
TWSG1	-0.377916666666667
ZMYND10	2.127
CTDP1	-0.31775
ADAMTS6	-1.02033333333333
SLIT1	-2.217
KRT86	1.2275
KIAA0574	-1.951
GTPBP2	-0.5081
PQLC3	0.09875
PRRX2	-0.00916666666666667
C15orf44	0.533
MKKS	-0.06775
C11orf10	0.0615
GPR110	0.95425
CD109	0.0348333333333333
ADCY1	0.014
RHBG	-2.7345
TP53I3	1.051125
SLC22A3	-0.9209
UCP2	-1.17225
FOXG1	-2.6055
OR2AG1	-0.129
TRIM24	-0.89975
PROC	-4.0165
TAAR6	0.16875
AMTN	-0.176
C10orf47	-0.831833333333333
DEPDC1	0.31125
FLJ45557	1.621
ZDHHC17	-0.568875
KIAA1429	-0.04
KCNH1	0.5735
VNN3	0.62025
PSMAL	4.10825
PPARD	0.664375
HFM1	-1.296
YBX1	-0.780833333333333
ZNF695	1.5635
SCTR	-0.0358333333333333
DCDC1	0.167
VPS26B	0.1853
MTF2	-0.384833333333333
ATP6V1F	0.041
CCDC94	-0.4145
PERF15	0.1285
CCL11	2.182
LMO7	-1.688875
DCST1	-0.1445
ADRBK1	-0.18
CDRT4	-0.505
ZNF84	-0.939
HOXD8	0.908
STARD8	-0.439333333333333
FOXP2	-1.091125
CCDC103	-0.272
POLR3A	-0.0774
GSC	1.4545
ZNF114	1.31366666666667
HTR7P	0.207
LALBA	-0.0915
RMND5A	0.8765
PSCD2	0.3625
ZNF409	0.0255
KRTAP1-3	-0.209666666666667
MAF1	-0.24275
LOC201725	0.262666666666667
NRN1	0.741875
SPAG5	-0.398833333333333
DNAH7	0.367166666666667
FLJ43860	0.0365
BRCA2	-0.744
ACADM	0.651875
CXXC6	-1.9945
RAGE	-1.46075
CHMP2A	0.53025
FAM8A1	0.4502
GPR21	0.442
SLC12A3	-2.89566666666667
FVT1	-0.171071428571429
ZDHHC7	-0.206375
FLJ44048	0.608
SLC44A3	1.65566666666667
SDSL	-0.524
MMP8	-0.96825
PLA2G12B	-3.73633333333333
ACY1	-0.66775
MT1E	-1.70616666666667
OR4K15	0.277
TECTB	-0.204
GPR20	-0.160625
IRAK2	-0.46225
RFPL3	0.543125
MYO9A	-1.132
NARG1L	-1.39458333333333
BLMH	-0.07925
CCDC3	2.0445
C9orf21	-0.963833333333333
KIAA0513	0.586666666666667
MIER2	0.02075
PNMA2	-1.89958333333333
SH3BP2	0.4465
ANXA10	-1.02425
RTN2	-0.5495
TFB1M	-0.235
PRPH2	0.4785
C14orf133	0.13275
GOLGB1	0.843416666666667
IRX4	-2.023375
NFKBIL1	0.331333333333333
C10orf62	-0.32275
APBB3	-2.19975
RPS10	0.0049
LOC728378	-1.84775
TLE3	0.0778333333333333
PSMB7	-0.084625
MESDC1	-0.395
SLC6A1	0.544
OCLN	0.83925
PTTG3	-0.737833333333333
NAGLU	-0.31275
SERTAD4	2.930375
SPRY1	1.45575
FLJ10781	-1.59108333333333
MYSM1	-0.9005
TRIM4	-0.175785714285714
SH3YL1	1.185125
TREM2	2.55633333333333
SERPINI1	0.5135
HDHD3	-0.058875
TMEM38A	1.466375
EID2B	0.7835
TDRD3	-1.01866666666667
SEDLP	0.3615
THSD7A	1.89366666666667
NDST3	-2.98966666666667
KLHL15	-0.498916666666667
DHRS12	0.2525
FBXO9	0.175
TNPO1	-0.729583333333333
MRPL13	0.254166666666667
SNX5	-0.8855
METTL6	-0.081
SOD1	0.704875
CHML	0.466666666666667
PACS1	0.571875
SIRT5	0.1821
CAPN2	0.9745
FXYD5	-1.35016666666667
TWISTNB	-0.20725
LRFN1	0.441
UBE1L	0.256375
UBE1C	0.09475
OR51B2	0.48425
OR4D11	0.4405
C15orf2	-0.149
NR4A1	-0.434166666666667
LOC339047	-3.27725
TRIM17	-0.011875
ATP5G3	-0.207857142857143
RPL15	-1.04758333333333
ADAMTS8	-0.5795
HOXC4	0.316
C14orf37	0.4085
CEACAM5	-2.031875
MYT1L	0.1186
RASA2	1.041375
OSBPL7	-0.4385
STAG1	0.38
GIMAP4	3.9395
FUT3	3.30816666666667
PIF1	-2.33575
LPIN2	0.0735
SH3PX3	-0.377
PDP2	0.91525
PAPD1	-0.151
ERP27	2.05
APOOL	-0.2876
DIABLO	-0.29175
TRHR	0.33175
ARMC9	-0.231375
RNF152	2.863
SLITRK3	-0.234666666666667
ZNF211	-0.2515
PFDN1	0.6595
RGS11	-0.082
