Hybridization REF	TCGA-A8-A06R-01A-11R-A00Z-07
ChGn	-0.70725
KIAA1244	1.89583333333333
GABRB2	0.1205
MGC72080	-0.195
CD27	4.561
EGLN1	-1.4555
PEX13	1.2675
RWDD3	-0.2295
RNF12	-0.765166666666667
GRIN2B	-0.1435
ADAMTS14	-0.53
DYDC2	2.078
ATP6AP1	0.4342
NR1H2	-0.0285
PDK2	0.165
C3orf17	-0.539833333333333
SLC38A2	-0.5965
SLC25A29	0.193833333333333
C15orf29	-0.2755
ADAM9	0.107166666666667
TMUB2	-0.064875
GPR176	0.073
AGK	-0.62325
MCCD1	0.11
NDUFA4	-0.74575
TMEM146	0.20775
DUSP1	0.031125
UNQ6975	0.042
EMX2OS	4.29875
INSM2	0.081
LUZP4	0.12525
SETD6	-0.445
P2RY2	0.88325
SLC45A2	-1.675
RABGAP1	0.702
UBXD5	1.002625
GPRC5A	0.5131
PAK3	0.7445
LOC63920	-0.742
TGFBR1	0.354
KRTAP6-3	0.319
SFMBT2	0.1035
CDC42	0.0345
C11orf35	0.454
TTLL2	-0.09425
UACA	1.04133333333333
CD97	-0.9422
SETD5	0.389625
NINJ2	0.14025
PTER	0.299666666666667
POMGNT1	-0.0615
KRTAP4-2	-0.2695
ECGF1	2.795
HRB	-0.0575454545454545
ATP1B2	-0.0502
LOC400506	0.15525
COL4A3BP	0.68175
C6orf97	2.54725
GRHPR	-0.74725
TAS2R1	0.133
SEMA7A	-0.7475
EDF1	0.6765
ODF2L	1.5528
PCID2	-0.855166666666667
GTF2H4	-0.5485
ZCCHC3	-0.560875
CGB2	0.291666666666667
NEUROD1	0.411
C20orf75	0.2315
RP5-1054A22.3	1.98466666666667
IFNA5	0.831
ZNF134	-0.5575
MGC119295	-0.4769
ZSWIM6	-0.126875
SMEK1	0.512833333333333
PCGF2	0.269125
C1orf102	1.61475
CYP2A13	0.9135
KCNH6	-0.6802
MDM1	0.4788
ALDH7A1	0.28
C9orf75	0.101
VDAC3	-0.818
OR51T1	0.199
EIF3F	-0.690833333333333
KCNJ10	-0.25525
LENG8	0.23725
EDEM2	0.363
CCNJL	-0.673333333333333
DHX37	-0.484
CRYGN	1.922
AATF	-0.35175
ZNF630	-0.273125
E2F5	0.498
WFDC13	-0.9125
FTSJ3	-0.0816666666666667
C4orf33	-0.5805
LHFPL4	-2.89375
C19orf56	-0.86675
SMAD4	-0.5735
AFM	-0.555333333333333
G0S2	-1.19325
FCHSD2	0.5764
RRP1B	-0.4985
EEF1B2	-1.556
STAT6	-0.7055
ZNF195	0.20675
GNL1	-0.823166666666667
ZNRF2	1.26716666666667
PER3	0.371125
ASB16	0.451
C10orf10	0.790214285714286
ADCY8	-2.91683333333333
C9orf58	2.14916666666667
ARMC10	-0.551
PSG1	-0.816
DHX34	0.22625
VARS2	-0.23025
NFIC	1.1105
ITPR2	-0.09425
AGXT2	0.200833333333333
OR6K3	0.523
H2AFZ	-1.162
MLLT3	0.04775
COX4I2	2.3265
CCNT2	0.14725
PLK4	-1.707875
NUMBL	-0.504
MED16	0.01575
PLEKHQ1	1.236
GOSR1	0.403555555555556
BTG4	0.383
RPL30	0.41425
IGSF5	0.05675
IGFL2	1.549
ELMOD2	1.20383333333333
SHC3	-1.14216666666667
HAVCR1	-0.0825
DYNC2H1	-0.6975
RNF5	-0.415333333333333
C2orf7	0.06125
NLF1	1.6605
KLHL25	0.699
LRP10	0.7802
KRI1	-0.24375
PUS7L	-0.559
MGMT	1.64825
HOXD1	0.493666666666667
CSH1	0.0885
ATG16L2	-0.351
FLJ44635	0.2205
CHODL	0.07625
EXOSC8	-0.20775
SLC28A1	0.13075
MYO7B	-0.504333333333333
SEH1L	-0.4931
MTNR1A	0.209166666666667
TSPAN5	0.3465
CDC45L	-2.49366666666667
AMIGO1	0.1485
ATAD3A	0.28475
OSGIN2	0.397833333333333
PDIK1L	1.18033333333333
DARC	0.36875
PIPSL	0.37
SHMT1	-0.59975
CRISP3	0.024
POPDC2	2.28866666666667
ZRANB2	-0.5865
FBXL8	0.80475
TRIP13	-2.53045454545455
EIF5AL1	-0.449
POU5F1P3	-4.36033333333333
IL6	-1.75516666666667
CXorf38	-0.3605
IFNA16	0.427
FBXL2	0.823
BRD1	0.0165
STATH	0.3005
FBXO44	-0.0546666666666667
MCCC2	0.37025
CDC2	-1.8226
C5orf23	1.756
IVD	-0.378833333333333
C10orf122	-1.29525
MSL3L1	0.0131
MVP	1.2015
EPOR	-0.5991
ZMYM1	-0.669833333333333
BCL7C	0.704166666666667
PSTPIP2	-0.3787
LYPD1	-0.991625
OR8G5	0.245
ZP3	-1.24983333333333
BCAS4	-0.04925
EDG6	2.016
ISY1	-0.73525
PRAMEF2	-0.99375
CUL1	-0.357375
RNF213	1.2234
CCRK	0.388
DHX9	-0.178875
C13orf29	-0.734
NCKAP1	0.252166666666667
MRPL43	0.795642857142857
XPR1	0.293
PKN2	0.7553
PODNL1	0.8895
ZNF333	0.560625
DALRD3	0.64925
OPN1SW	0.3605
BTBD6	1.44725
C11orf82	-1.796
OR5P3	-1.028
DUSP11	0.203
L1CAM	-1.4293
NEK11	1.669
OR7E91P	1.725
CNTN3	1.4027
CREB3L2	0.28975
ZBTB37	1.5465
KIAA1324L	-0.24575
NDUFB10	0.8705
NUDT2	-0.57825
GTPBP8	-0.456
CACNA1D	1.398875
PRKAA2	-0.468833333333333
PRDM8	0.1225
MGC16075	1.15683333333333
KRT14	0.172071428571429
PP8961	0.723375
MRPL18	0.33525
ABCG2	-2.805
PACRG	0.7835
BBS2	-0.421
KREMEN2	-1.011
FBXO21	0.38575
HNRPUL1	-0.0700833333333333
GRB10	-0.378
CLSTN1	0.64525
LMAN2	-0.2347
C17orf61	-0.507
NIPSNAP3A	-0.10675
INSIG2	-1.1415
PCDHB7	0.546666666666667
STXBP2	0.8945
CMAH	1.99358333333333
SEMA5B	-0.14025
ZNF155	-0.120833333333333
COQ6	0.0958333333333333
PRPF4	0.0295
TSPAN15	3.6281
VN1R5	0.13025
LATS2	0.75575
SELK	0.83325
PGK2	0.18825
MS4A1	-1.61325
TYW3	-0.551
KRTAP5-1	1.201
RCCD1	-1.3495
BTN1A1	0.80625
DDX28	-0.54275
TMEM65	0.488625
LOC92345	-0.58325
TTC31	0.59225
WDR46	-0.869833333333333
CHP2	-1.459
LSP1	0.93325
ZNF542	0.66025
EXOSC1	-0.1915
ARHGAP18	0.178333333333333
LRRTM4	-1.067625
MAOB	-0.230583333333333
CACNB4	2.523
MGC33846	1.191
RANBP3L	0.558125
ATP5L	-0.79075
ONECUT1	-3.499
NUDT9	0.0715
TMEM149	0.846
STX17	0.443
IGSF10	-3.32425
TMPRSS9	0.2695
BMPR2	1.36591666666667
ALLC	0.233333333333333
KLF7	0.855125
GCC1	0.2564
TIMM9	-0.937
CDO1	-1.03166666666667
MGC10701	0.3565
IFI6	2.294
FRMD8	0.175
MGAT2	-0.109
WBP5	-0.654166666666667
CNIH2	0.4315
KIAA0907	-1.5549
KCNH8	-0.7075
CTSG	-2.69725
GRIK1	-0.663666666666667
CUL5	0.835125
FRMD1	0.5835
OR9A4	1.7365
SYT6	-1.55975
FOXD4L2	-0.05075
ANAPC2	0.403333333333333
OPN5	-0.207
TAF13	-0.139
LYG2	-0.3555
GGNBP1	0.5175
C11orf40	0.6215
OTX2	-1.526
REG4	0.269
EIF5	-0.038875
PALB2	-1.0195
SEPSECS	-0.8967
RNASE3	-0.3685
TRIM49	-1.8685
POLR2K	0.7302
GPR42	0.2595
C8B	-3.26525
SASS6	-0.48425
PREB	-0.131333333333333
OR3A3	0.1645
TUBA8	0.559
IGLV2-14	-0.09
STIL	-2.91175
ANKFN1	-1.22483333333333
NME7	-1.05525
HOXC12	1.309
UBE2C	-0.377125
FHOD1	-0.48675
CDK2AP1	0.831833333333333
OR6K2	0.11225
DHPS	0.112
RPL5	-0.774333333333333
TRGV5	0.3275
LOC541472	-0.0875
HCCS	-0.8179
DENND1B	2.281
LHX3	-0.373
OR5D16	0.5845
CXorf57	-2.51966666666667
IRF2BP1	0.50875
NDST2	0.293333333333333
LCE3D	0.2895
BOLL	0.485142857142857
SYT3	-0.7075
PIH1D2	0.8355
C20orf7	-1.19166666666667
IL1R2	0.173833333333333
SLAMF9	1.376
PPME1	1.228
PIK3CA	0.12825
TRAPPC1	0.103875
COLEC10	-1.25225
SLC9A6	-0.491833333333333
PDDC1	-0.315
CCDC53	-0.0115
GK3P	-0.86775
DAZL	-0.88675
BRI3	0.293
SDK1	-0.523875
CYP2C18	-0.13925
IFI44L	3.591875
RPL3L	0.3225
FUT9	3.3965
KIFC2	0.274
PMP2	-0.936375
SLC4A9	-1.3395
PLAG1	-0.823666666666667
MYCBP2	0.123833333333333
OR4E2	0.6595
CCDC65	0.393
C16orf82	0.05025
ENTPD4	-0.725875
BRP44L	0.817125
PMP22CD	-0.0105
TMCO4	1.221
KCNN1	-0.683666666666667
WDR35	0.59425
CCDC80	2.41575
C3orf31	-0.9505
SLC7A9	-0.228
TMEM190	-0.854
DBC1	-0.185
FADS3	-0.489166666666667
PDZD8	1.07916666666667
GRM5	0.313714285714286
AZGP1	2.7546
PEX3	-0.7605
MED1	-0.476428571428571
ATG4C	-0.103166666666667
HNRPH3	-1.073875
FAM109B	1.8925
C4orf17	0.1185
CA10	0.324
OPRD1	-0.26
CCL16	-1.47325
SACM1L	-0.91125
CST6	4.422
CD63	0.7079375
LGI1	-2.03175
ZNF784	0.74575
CRYBB1	-0.883
CX3CL1	0.4105
TOP2A	-1.9325
GYPB	-4.18033333333333
GADD45GIP1	-0.26025
FEN1	-1.14425
IGF1R	1.88025
WDR72	-1.11316666666667
PURG	-0.652333333333333
DEFB126	0.99925
PKD1L1	0.358
CAV1	-1.8272
GNPDA2	-0.3148
DGAT2	-0.6205
NLGN1	-5.01325
STRBP	0.408625
HPRT1	-0.536833333333333
FANCI	-1.679625
PSMA7	1.39725
DBF4B	-0.764
TTF1	-0.319
RAD54L	-2.287
ELOF1	-0.374
PLAGL2	0.136875
ZNF256	-0.00899999999999999
HMGCL	-0.377
MSI2	0.472833333333333
RPESP	-0.470333333333333
C11orf60	-0.091
ABCD1	1.0295
ACAA1	-0.1513
SPARCL1	4.92821428571429
IL6ST	-0.3896
ZNF319	0.172
TMEM109	-0.4199
FAM90A1	-2.2535
IL22RA1	-2.202
ATP4B	0.6085
TEC	-0.694333333333333
C7orf30	-1.48325
TXNDC2	-0.144
ABCB4	-0.472
KIAA1191	0.516625
C9orf38	0.357
SFTPB	0.415
CNTNAP2	0.751333333333333
FRK	1.2575
TBX19	-0.15075
CHD4	0.092
C6orf26	-1.69883333333333
MOSC2	-0.96975
IKBKE	0.14125
HIF1A	-1.3495
LOC595101	-0.549
RELA	0.375666666666667
TMEM16B	-1.44716666666667
ABHD12B	-0.21625
TSEN34	0.04225
KIF18A	-2.344
TXNDC9	-0.400833333333333
SPATA2L	0.5095
SEMA4G	-1.518
C21orf91	-0.27875
MATN1	-0.3905
KCNIP4	1.048
TUSC1	1.54325
OR4C15	0.35425
ARMCX6	0.426583333333333
WBSCR27	1.16933333333333
OR52I2	0.029
KIAA1604	-0.11575
DYNC1I1	-0.796625
PPP4C	1.0175
SLC47A2	-1.58733333333333
TREH	0.156
CD48	1.615
ST14	1.799
PKN1	-0.0885
SPON2	2.963
XBP1	1.28033333333333
SFRS12	-0.567166666666667
EFCAB6	1.899
SELT	-0.2435
SLC39A2	-0.1935
ERF	-0.998166666666667
ARL3	0.61625
SURF6	-0.5356
MLLT10	-1.07757142857143
FLJ11171	0.0758333333333333
TDGF1	-4.67916666666667
ERCC6	0.3745
EIF2AK4	-0.040625
BAZ1A	0.619666666666667
LRRN3	-0.6405
TMC3	-0.362
EFTUD1	-0.52275
PTPRO	1.0335
CLEC12A	0.14425
ACBD4	0.112375
ZDHHC14	-0.51825
OTUD7B	0.52675
ACTB	1.0036875
MSRA	-0.279
LCE5A	1.2495
IFI35	-0.06975
BSCL2	0.1825
ANKRD12	0.189666666666667
CFHR2	0.72575
RGAG1	-0.583333333333333
HSFY1	0.075
SLC30A5	-0.3865
IMPG1	0.709
GPR109A	0.8455
ZNF185	0.67975
IYD	3.66275
NPCDR1	0.7245
SERPINA13	-0.2905
HMGCLL1	0.305
NEUROG1	0.915833333333333
UBQLN1	0.1963125
LIN37	1.0425
SOCS2	-1.8125
DSCR4	-1.938375
XKR6	0.06975
GPR142	1.141
KRTAP13-3	0.8545
CCDC15	-0.0525
MOS	-0.086
CD1E	-2.601
OFCC1	-0.17
FAM83D	-2.133
SRFBP1	-0.6885
C9orf96	-0.289
DHDH	-0.7085
CCDC90A	-1.1385
RABL3	0.2081
CD320	-1.34833333333333
ANGEL2	-0.614583333333333
MRPL21	0.431
SMG6	0.347
INSR	1.548125
FLJ14816	-0.851
GLRB	-1.0245
C9orf89	0.338
CIZ1	-0.08675
URG4	0.0803333333333333
LRDD	-1.14266666666667
CBY1	0.405833333333333
NFX1	-0.445875
MTERFD2	0.0813571428571429
C19orf23	-0.0005
PGC	-2.611875
IER3IP1	-0.6004
RASAL2	1.13075
C1orf89	-1.05425
SYNJ1	-0.6595
NFKBIE	0.4125
FLJ40125	-1.3215
TCEB2	1.3318
NOG	-1.722
POLR2J2	-0.547333333333333
HLA-B	2.5675
PCDHA1	1.028
PPP2R2B	-1.30575
ARHGEF17	1.17366666666667
TCF7L2	0.486571428571429
CHD5	-0.352333333333333
ZNF431	-0.45375
TBC1D25	-0.75375
ZNF800	0.421
SCUBE2	1.57381818181818
MYCBP	-0.535666666666667
GPX5	0.797
C6orf129	0.725833333333333
QSER1	-0.276
ULK2	1.332
PIGO	-0.962833333333333
NRCAM	1.78678571428571
SLC35E3	0.301625
CSRP2	0.743
HYPE	1.2485
MAPK15	0.407333333333333
MGC14327	-0.01425
TIMM13	-0.795333333333333
ZNF462	-1.59925
GBA3	2.091
TEX13A	0.7245
MCM6	-0.895222222222222
MTRF1	-1.482875
ABCA7	-1.1185
EIF4A2	-0.8695
ZC3H10	0.2007
RPGR	-0.0948333333333333
C20orf94	0.85775
RP1L1	0.2625
GPR125	-0.473875
USP22	0.410857142857143
OR1L4	0.10975
MLZE	0.39125
FLJ32065	-0.848
PTCD1	-0.022
CRTAC1	-0.3605
BXDC2	-1.529
C18orf1	2.17383333333333
FAM107A	0.332571428571429
EFNA3	1.4535
P18SRP	-0.4327
CAMKK2	0.969916666666667
KIAA0649	0.04725
NES	-0.840166666666667
HS6ST3	3.02425
PON2	-1.17975
TCP11L2	-0.176
CLEC4A	1.89225
PRR12	0.0315
MLXIPL	-1.1334
C2orf50	0.497
ZNF28	-0.0025
ENC1	1.19166666666667
MAP2K1	-0.730125
FKSG2	0.50475
KIAA0430	0.83375
PTP4A1	-1.27077777777778
GPR156	1.2025
GTF3C6	-0.421
UBR2	-0.1069
LOC388272	-1.09575
MAK	0.167833333333333
ACOT4	2.405
STC2	-1.06533333333333
PIGW	-1.9535
SAE1	-1.06875
COL6A1	1.00277272727273
OAZ1	0.144
STMN4	0.531833333333333
EDG3	1.2515
SGCE	-0.939333333333333
IL11	-2.33683333333333
PRSS8	2.503375
YIPF5	0.407333333333333
WNT4	0.474625
CSN2	0.485666666666667
TCF7	-2.951875
TDO2	2.164
SAMD9	1.1381875
S100A7A	4.6995
MMRN1	1.486
GKAP1	-0.2215
AKR1C3	-2.985
RNF19A	1.351875
GMDS	-0.653
YKT6	1.533
SPARC	2.4071
C12orf31	0.2475
UBE2V2	-0.6135
FBXL18	0.2345
KIAA0460	0.2295
ADAM22	-1.118
SERPINC1	-5.11375
KCTD21	0.6555
MYOHD1	-1.693
ZNF37A	0.3945
GTF3C1	0.652666666666667
CTSZ	2.86175
PRNPIP	-0.846875
DRD1IP	0.27225
NR1I2	-2.86766666666667
ZNF266	-0.5336
SPAG4L	0.105
COX4NB	-0.355
SAPS1	2.1375
APOA1	-3.47875
TATDN1	-1.0445
C10orf82	-2.494
KPNB1	-0.54375
FOXO3	0.476
CRYBB2	-1.139
ZBTB5	-0.544666666666667
SLC25A38	-0.0465
DCTN2	-0.1055
IFT20	-0.17475
CTHRC1	3.27425
C1orf31	-1.146125
UHRF1	-1.138125
GPC6	1.1985
C10orf54	1.8695
MCF2L2	0.1555
WNT9B	0.19975
OLA1	-1.08425
FAM120B	-0.748
TTLL10	1.074
CYorf15A	-5.80275
RELN	-1.9467
SCN2B	0.181083333333333
MFHAS1	-0.62625
NKX3-2	0.3595
RASGRF2	1.153
SSBP1	-0.927
KPNA6	-0.602571428571429
LOC389118	0.1735
HS3ST4	-1.9616
SUPT7L	-0.716875
FLJ32658	-1.39275
IGFBPL1	0.345
KIAA1641	-0.1764
SHKBP1	0.1525
CSF1R	4.818
NAGK	0.8815
MYL2	1.0375
HIST1H4C	-0.273833333333333
TOMM7	-0.75125
ADAMTSL3	2.4626
TNFSF14	-0.122
PRRT2	-0.76025
VTA1	-0.419625
AOAH	2.785
CRISPLD2	2.28792857142857
PNN	-0.6586
TA-NFKBH	0.000999999999999987
ESPN	0.9885
RBM43	0.5465
KIAA1267	0.3535
DDX3X	1.0315
KIAA1576	-4.0535
PLXDC1	4.795
FLJ25801	-3.78275
HNRNPL	0.04325
RUNDC3A	0.413
CASP12	0.434
SH2D5	-0.91
RPL26L1	0.293
OR51A7	0.51825
HDC	1.291
C2orf16	0.079
SYTL3	2.3125
GOLGA4	0.0286875
NOTCH1	-0.106333333333333
ATPAF2	0.18225
ECD	0.70775
SSX5	-1.36866666666667
SNAP91	0.184
OCA2	-5.0055
PNPO	-0.11
DAPK1	-0.046
PINX1	0.0318333333333333
SELENBP1	0.467625
NEK3	-0.00708333333333334
TMED4	1.343
SSTR4	0.2605
FOSL1	-2.0143
CD40LG	0.5555
CES1	-0.379416666666667
DCI	1.819
B3GAT3	0.323166666666667
STK17B	0.08475
CNTN6	0.00274999999999999
CYP3A4	-2.49416666666667
MBOAT2	1.02578571428571
PISD	-0.110375
USP1	-0.0865
PYDC1	-0.53
CENPM	-1.44575
SAR1B	0.57675
TTC7B	-0.252
DP58	0.278
GPC1	0.57925
RBL1	-0.642875
TMEM137	-1.45183333333333
TOB1	0.317833333333333
TCEAL1	0.156666666666667
CENPF	-2.12281818181818
C6	0.075
PRSS1	-3.5455
PPIL6	0.768666666666667
C6orf124	-0.3375
ODZ4	2.01983333333333
SNCB	0.50225
NDUFB9	0.261125
CNOT6L	-0.000499999999999963
S100A9	2.703
TRIM50	-0.122
KCTD1	1.3442
WDR63	-0.3045
SPEF2	0.821625
RNGTT	-0.701833333333333
CXorf22	0.371
KCNK16	0.47275
CEP250	-0.571125
ATPBD1B	-0.34325
KCNJ2	4.35325
MT1B	-0.8605
ZNF684	-1.0915
SLC4A1	-0.19025
PDHA1	-1.1435
ZNF492	0.512125
TKT	-0.7135
BYSL	-0.76125
RNF38	0.299875
AHDC1	0.3755
KLHL2	-0.433875
CMTM8	2.31625
DMP1	-0.4725
HERPUD2	-0.648375
CRTAM	2.51766666666667
ZNF572	-1.0775
TMEM16J	-0.364
HSD17B2	-3.8795
UBE2G1	-0.173
AHSA2	-0.37825
PELI2	-0.785
TPX2	-1.6685
ATP9B	0.571666666666667
DAZAP1	0.021625
HMGCS2	0.696
C17orf38	0.843
B9D1	-1.086625
NKX2-5	-1.02333333333333
KIAA1276	-0.04
LILRB2	3.827
CSTF1	-0.1845
BTN2A1	-0.269833333333333
C15orf48	4.715
IGF2BP3	-3.198
FAM113B	2.34916666666667
HRG	0.16675
ZNF131	-1.42475
USP47	-0.164285714285714
CCDC88B	-0.317
HCN1	-0.9486
HTN1	-0.8375
SYCP3	-0.2995
C13orf23	-0.1151
PAPOLA	0.5473125
AATK	0.2036
MSH3	-0.453166666666667
NDUFAB1	-1.0635
ITLN2	-0.9035
BAK1	-0.526833333333333
MRPL45	-1.1595
MTNR1B	0.310333333333333
LOC645843	0.068
SPECC1L	0.16125
PGCP	0.5105
SPN	-0.58875
GPR143	1.9225
ZNF576	-0.00583333333333334
TMEM39A	0.0778
ATP5D	-0.121
MAGEB3	-1.763
RPS5	-1.4945
ANP32E	-2.90771428571429
MTMR1	0.4055
YEATS4	-1.3945
SYNGAP1	-0.25775
PCOLCE	0.443333333333333
MNS1	0.467
PCYT2	0.52
ZNF182	0.59825
LAX1	2.733
SPPL2B	0.8284
ELOVL5	0.7452
PCDHAC1	-0.027
B4GALNT1	-0.537666666666667
BLOC1S2	-0.011375
ZNF673	-1.0149
ARHGAP21	-0.611833333333333
IRX5	3.967625
LRFN5	-0.5695
FAM7A1	-0.945
RAB19	0.6545
GINS1	-1.0895
ITM2B	0.9826
PAPSS2	0.521583333333333
OR5BF1	0.373
ACSL3	-0.519125
KIAA1919	-0.51975
GLT8D2	2.816375
UTRN	1.21671428571429
CNN1	2.34125
HISPPD2A	-0.0176666666666667
SDAD1	0.04775
SIGLEC9	1.43316666666667
RPL35	-0.0247857142857143
C22orf26	0.2435
IMPDH2	-1.041875
WDR69	-0.59975
SEC14L5	2.44366666666667
CLTA	0.012
RP11-529I10.4	0.38675
GPR37L1	-0.0145
OGDH	0.68075
ASB13	-0.600666666666667
ZFP14	0.313
ZCRB1	0.239833333333333
KPNA3	0.4
HSPA1L	0.85725
RHOC	0.69975
LOC554175	0.09
PPP3CA	0.3828
SLC1A7	-0.7188
ZNF529	-0.610833333333333
RBED1	1.0185
DDB2	-1.3365
FLJ11286	0.324833333333333
SPATA1	0.537
MKNK1	-0.1155
DYSF	1.923
ALKBH2	0.029
NKD1	-2.95033333333333
C1orf174	-0.513
PLEKHO1	1.28016666666667
ASB10	0.3125
RING1	-0.143166666666667
NPC2	0.995375
AVPR1B	0.627
YTHDF1	0.376333333333333
LMAN1L	0.747
GSG2	-1.6955
CEP170	-0.0828
RPS4Y2	-5.1845
MSH6	-0.687
HECTD2	-0.3585
ZNF556	-3.74816666666667
PLEKHC1	-0.1976
AIRE	0.326666666666667
BCL2L10	0.40175
LMOD3	-0.7475
ZBTB8	0.2055
FOXA2	-3.597
SLCO2A1	2.415125
C3orf46	0.067
PRDM16	-0.7205
TMEM98	0.549
FRMD5	-1.2175
PDE6C	0.055
C1orf216	0.0903333333333333
EP400	-0.0907142857142857
PTK2	1.17291666666667
RNF217	1.0585
NDUFA8	0.3505
ZFAT1	0.63875
LAMP3	1.20966666666667
GLTSCR2	0.058875
NPW	2.7215
LLGL2	1.0298
PPM1K	-0.815333333333333
C20orf177	-0.1075
KIR2DL4	0.3417
NFKB2	0.23075
C21orf122	0.261
HESX1	-0.2015
GPR114	0.873
SLC25A35	-0.394166666666667
GNAT1	0.2355
ORAI3	-0.497
FAM76B	-0.312875
TMEM99	-0.836
TRIM29	-0.9835
CDS1	2.209
RHEB	-0.5403
C4orf27	-1.3095
RAB3A	-0.20675
OTUD6B	-0.00525
GPD1	-0.783875
CDH15	-0.602333333333333
NPM1	-0.701642857142857
TMEM117	-0.7485
PRPS2	-1.73941666666667
GCK	-0.5495
ADRA2A	4.28266666666667
TSPYL4	0.681
TASP1	-0.899
WDR19	0.24675
C10orf38	-1.5545
PDE4C	-0.16
FYB	0.82325
C1orf55	-0.476666666666667
PPFIA3	-0.95775
RAD18	-0.584
C12orf44	-0.224333333333333
CRYBA4	-0.1305
HVCN1	1.19475
TAF10	-0.558166666666667
C16orf48	0.0216666666666667
DEPDC5	0.8345
LTBP1	0.061
MAPRE1	0.30025
FGF8	0.43
C3orf52	-2.206875
SENP7	0.464
LRRK2	4.0545
RUNDC2A	1.128
KIAA0355	0.361166666666667
CPEB1	-2.25125
PPEF2	-0.2975
ABI2	-0.0185
KIAA0317	0.067875
ATF1	-0.621166666666667
DYNC1H1	1.5075
DIP	0.5155
TMEM33	0.567055555555556
POLDIP3	-0.52225
C7orf24	0.14875
GPR171	2.749
CDC6	-2.118
PLD1	-0.5105
ITFG2	-0.3462
NDUFC1	-0.192
AKNA	-0.79825
NBR1	-0.5705
PKHD1	0.46775
HPS4	-0.8238
MAFA	0.97875
ULBP3	-0.212
DIRC1	0.352
IMMT	-0.363875
C22orf13	0.297833333333333
CEL	-0.02775
MARK3	0.53625
ADAMTS2	2.17591666666667
ARPC3	0.596833333333333
TMEM10	0.154875
NPHS1	-0.09325
BRD8	-0.538666666666667
WDR12	-1.13875
IDI2	0.26775
HOXD13	-2.198
OR8G2	0.12825
SLAIN1	-3.484
GABRQ	-0.016
NR2C2	-0.11375
NKTR	-0.1806
TLE2	0.388
KIAA0892	0.0741666666666667
AURKA	-1.285
GPRC5C	0.739166666666667
TBC1D9B	0.110875
PNPLA6	0.3245
AP3B1	-0.211
NAG	-0.236625
C11orf68	-0.18425
AKR7A3	0.75375
AHCYL1	-0.289083333333333
COP1	0.232333333333333
RPP14	0.0345833333333333
PCDHB18	0.07375
CDH24	1.2395
KRT17	-0.4079
LACTB2	-0.2155
DDX24	0.5858
PHACTR1	-1.77766666666667
SLC35E2	0.62675
LOXL1	0.571
IQSEC2	0.730125
RGSL1	0.7915
PCDHGC5	0.87
MEGF10	-0.705125
PRRX1	1.97766666666667
ASTE1	0.132166666666667
C6orf159	-2.06425
MYOD1	1.24425
GAA	1.549
ZNF747	-0.237
KLRC1	-1.96725
IL1RL2	0.112
GDF9	0.90175
GPR119	0.815
TRAF2	0.226166666666667
HCK	3.72983333333333
BMP6	-2.02175
IL8RA	0.3505
FLJ35848	-0.67825
EFHA1	-0.28425
CDSN	-0.5795
C14orf54	-0.408833333333333
LSM3	-0.724
ZFP41	0.019
C9orf126	-1.21483333333333
VIT	-1.349
SPCS3	-0.8655
DEF8	-0.9006
CHAF1A	-1.89133333333333
C1orf165	-0.659333333333333
ZFPM2	1.46233333333333
FTH1	0.407
SLC35F1	2.4285
YWHAH	0.581
C17orf66	0.242666666666667
ADRB1	-1.3666
FOXL1	-0.112
RG9MTD3	-0.830333333333333
UMPS	-0.575625
MGC13008	0.9
KIAA1161	-0.4845
CCDC77	-0.5815
C12orf65	0.0935
COG4	-0.197
RCP9	0.576166666666667
RP4-692D3.1	4.20866666666667
CDC2L5	1.07325
MGC7036	0.0785
DNAJC11	0.62275
GDF2	0.2495
TIMM17A	-1.60475
HNRNPA0	0.0894
OR2H1	-0.0035
PCBP1	0.503875
COL23A1	-0.83925
LRRC2	0.761785714285714
NSD1	0.644571428571428
FLJ37078	-0.426
WDR91	-0.194833333333333
TMEM179	0.44225
DSCR10	-0.043
CNDP2	0.0636
FYN	-0.322
BEX2	-2.04116666666667
KCND3	0.58575
YPEL5	1.31225
LRRC42	-1.08683333333333
C17orf45	-1.508875
ZNF649	0.3827
LOC150763	0.98425
COL5A2	3.70275
CNGA2	0.5515
ELA2B	-1.43
RAB9B	0.13075
FAM100A	1.3035
NAIP	-0.387428571428571
MYOZ2	-0.326875
SPATA12	-0.272
XRCC4	-0.8965
CYB561	0.8267
CHST10	-0.9555
BAI1	-0.646333333333333
BRSK1	0.0791666666666667
C17orf89	0.292875
PDE6H	-1.0285
FLJ20309	0.1237
MAP7	0.897125
SCN4B	0.4755
SPAG9	-1.0164375
SERTAD1	0.456166666666667
FLJ21963	0.288
ANTXR1	1.8121
TMPRSS13	2.35816666666667
ETV7	3.85233333333333
DGAT1	0.733166666666667
NKIRAS1	-0.516166666666667
TAC3	-3.79625
CORO1C	-0.507083333333333
RAD54B	-1.39075
HRASLS3	1.3385
C21orf42	0.337
BARD1	-0.777
ZNF177	-0.436833333333333
MIP	0.2825
ZNF442	-0.1955
F2	-3.4734
GRIA1	0.316
GALNTL2	0.6935
WNT5A	-1.0896
LENG9	0.263
hCG_25371	-1.9025
FOXR1	-0.489
TRA@	1.1733
PWWP2	1.601
C1QTNF7	0.787166666666667
SLC7A4	0.287
C4orf7	-0.31525
C17orf80	0.246166666666667
