Hybridization REF	TCGA-A8-A06Z-01A-11R-A00Z-07
ZNF655	-0.860625
ZNF227	0.149333333333333
MCOLN2	-0.930166666666667
NQO2	-1.43725
KCNQ5	0.293
NEU1	0.7465
QRICH1	-0.56225
ZBTB20	1.2895
RPUSD3	-0.869
EPGN	-1.299
TSN	1.04391666666667
SPRY2	-3.88533333333333
LZTFL1	0.97875
GMFB	-0.013
PBEF1	-0.556
HBG2	-2.93825
TMEM8	0.4655
PALM2-AKAP2	-1.39966666666667
NFYA	-0.141
FAM108A1	0.56075
PBLD	2.504
NRG4	-2.65225
PIGF	0.2145
PTGER1	1.603
NOS2A	0.527
C21orf34	-2.09466666666667
C21orf51	0.181583333333333
IL17C	0.0455
TRMT6	0.0185
ETV2	1.20766666666667
CCDC109A	-0.7355
MYLK2	-2.127
ATP10A	-0.6243
DPH4	0.096
C5orf5	0.930166666666667
KCNA4	0.348
NMNAT2	-1.42566666666667
GLYATL2	-0.9705
LSMD1	1.445875
IL23R	-2.0645
NRF1	-0.4015
MUC15	3.22366666666667
PRDM12	-1.4265
PAQR4	-0.167285714285714
RBBP6	-1.156125
IFI27	3.064
SKAP2	0.381833333333333
TAGAP	0.487875
TJP3	1.8815
C9orf61	-2.86525
IDS	0.33
PARG	0.077
LOC131149	0.11
DYRK4	0.359666666666667
MICALL1	-0.6805
GALR2	-0.024
GPBP1L1	0.576875
TBX21	1.47775
KCNJ6	-0.369
GGN	0.99375
CASP5	0.970166666666667
RNF182	-5.90875
BRD4	-0.2235
DOK4	-1.666375
SLC46A2	1.419
SOX9	0.2215
ZNRD1	-0.941333333333333
PRR6	-4.149
FAU	-0.564375
DTNB	1.17083333333333
CARD9	-0.58175
STS-1	-1.0825
SLC4A5	0.01325
NSBP1	0.424
UGCGL2	-0.502583333333333
POTE15	3.447
NOXA1	-0.64325
RP13-347D8.3	0.032
SAMD10	-0.130333333333333
EP400NL	-1.1065
TCF21	-0.283
AMELX	0.0695
JPH2	0.0402
SLA	1.05325
DLST	-1.376
SEPT12	0.385
RGS20	-4.5805
LXN	-0.351
ZNF419	0.894625
UPK3B	-0.376333333333333
RELL1	3.83875
ESPNL	-1.866
KLHL21	0.90175
PI15	0.1625
C2orf61	-0.0695
LOC407835	-0.435666666666667
RER1	0.80175
ELAVL2	0.2175
MGC26718	-1.79875
KLF2	1.4835
TNFAIP8L3	1.88733333333333
TFE3	0.22775
C11orf17	-0.304375
15E1.2	-1.3725
SNRPC	-0.7385
DLGAP1	3.74175
PGLYRP1	0.534625
OVCH2	0.544
IRF7	0.9204
SET	-0.0357
NAB2	-1.0785
LRP5L	0.364
FAM120A	1.5455
ASCL2	1.99133333333333
SHH	0.112
ATP5H	0.946166666666667
THPO	0.972333333333333
TYRP1	-4.12283333333333
HIST1H3E	0.470666666666667
EIF2S1	-0.193444444444444
TNFRSF17	-3.67683333333333
TARSL2	-0.03125
NKX2-8	0.33025
C1orf115	0.607
LOC56964	0.4075
KIAA0841	-1.0915
ISCU	-0.2525
TTMA	0.0455
ZNF414	0.1545
LOC441150	0.991
RAB15	2.0295
HBP1	0.515166666666667
TNNT2	-1.83816666666667
CECR5	-0.4035
PHGDH	-1.242375
JRK	-0.2308
XPO4	-1.026375
FAM131C	0.734
ARHGAP25	0.441666666666667
CA9	-3.47377777777778
GPR62	1.27716666666667
TLX1	-0.337333333333333
GPS1	0.60525
OR2M2	0.3365
BDP1	1.12042857142857
FAM70B	0.54525
RPS29	-0.643916666666667
MKLN1	-0.2453
TSPAN19	-3.00466666666667
SLC29A3	0.8402
LGALS4	-0.186
USH2A	0.0191666666666666
NF1	0.420833333333333
APOBEC3A	0.5875
IMPAD1	1.30183333333333
OLR1	0.347333333333333
NRAP	-0.0215
HCFC1R1	0.3035
TAOK2	0.0173333333333333
MCM10	-2.40016666666667
MAP4K3	0.0910833333333333
CBS	-2.9295
CLK3	-0.7498
PCDHGA5	0.043
ELF4	-0.158375
FAM71A	0.00749999999999995
C11orf49	0.346
CLIP2	-0.70325
BTBD9	0.634
ZNF524	1.315
KDELR1	0.619666666666667
ZNF509	0.517
NCSTN	1.1645
ZNF533	-0.342357142857143
PARP4	0.256375
GALNT9	-0.243833333333333
NPY	-3.0565
BEGAIN	-2.759
TMEM77	0.901666666666667
FOXRED1	-1.71933333333333
SLC16A2	1.8255
SLC35B1	0.55675
GK5	0.3665
SDCCAG10	-0.288
C4orf20	-0.2965
SLC9A2	1.422
ADD1	0.516428571428572
TAL2	1.3625
ACLY	0.39825
DNAJC1	4.241
SOST	-1.64275
USP43	1.53583333333333
CYP4F12	-1.132
FKBP5	-1.221625
CHCHD5	0.8217
NUDT22	-0.3235
CCDC85B	-1.4585
OR51G2	0.279
STRN3	0.137142857142857
TMOD2	0.10875
FLI1	-0.6615
MAB21L2	-0.1395
DGKQ	0.37225
VPRBP	1.2085
SCNN1B	1.8956
ECHDC3	0.0623
TMEM106C	0.044
CSNK2A2	-0.737
RPL39	-0.0729
HERC3	0.4263
ZBTB47	0.178333333333333
ZNF681	-0.42975
PAGE2	0.93875
CLIC5	1.98357142857143
RABAC1	0.99875
ZFHX2	-0.051
YPEL1	0.324
KIAA0776	0.53725
NR1D2	0.39475
DNAJC4	0.369625
NPNT	4.3945
ZNF677	-0.559
ZNF536	-0.8785
MEF2B	0.38125
PTPN4	-0.391
CTCFL	-5.1365
STX5	0.127
CD72	0.06175
VEGFA	0.253
XRCC1	-0.4981
MAS1L	0.696666666666667
ELL	0.2085
SETBP1	1.75725
CDH11	1.12716666666667
NDC80	-0.943076923076923
DMBX1	-3.709
NRSN1	0.284833333333333
BAT2D1	0.382875
CDS2	0.213833333333333
C1orf212	0.0643333333333333
SENP3	-0.601125
IL1F9	0.439
EEF2K	0.147375
COG8	-0.21125
CEP72	-2.12175
OR1L8	-0.3475
MUS81	-1.21508333333333
PHYH	0.886125
GGT6	-0.351666666666667
C22orf23	0.669666666666667
C13orf33	1.31625
MAPK8IP2	2.34625
NELL2	0.9825
POU3F2	-3.106
ALPK1	0.966625
MRPS18C	-0.38175
RPLP2	-0.229375
FGF22	0.3645
SPNS1	-0.155333333333333
ZFP1	-0.32325
IL1RAPL1	-1.396
PCSK9	-2.79866666666667
NKX2-1	-0.0671666666666667
C6orf189	1.09375
SP4	1.036
SLC11A1	1.573
C21orf25	0.219833333333333
ICAM2	-0.0824999999999999
SH3GL1	-0.6645
GSK3B	0.388333333333333
RALB	0.73325
PDXP	-1.2115
GNGT1	1.35175
KIR2DL1	0.5025
TNFAIP3	-1.35416666666667
C6orf32	-1.3814
CBLN2	-1.14525
PANK3	0.791375
TAAR9	0.2705
WDR82	-0.197642857142857
APOM	-3.728625
TRIP10	-1.61525
SPATA16	0.240166666666667
C1orf135	-1.69775
USP51	-0.10625
TESK1	0.7275
C11orf64	-0.020625
ZNF611	0.105
PDE6G	-0.128166666666667
HLA-DQA1	3.012375
GCLC	0.839625
SEC61A1	0.810071428571429
TWSG1	0.324916666666667
ZMYND10	3.14425
CTDP1	0.35725
ADAMTS6	-1.6115
SLIT1	-1.40075
KRT86	-1.5305
KIAA0574	-1.39775
GTPBP2	-1.0615
PQLC3	0.4365
PRRX2	-2.385
C15orf44	-0.171166666666667
MKKS	0.168375
C11orf10	0.15075
GPR110	-0.671625
CD109	-1.15016666666667
ADCY1	1.3465
RHBG	-3.54425
TP53I3	-1.718375
SLC22A3	-2.0076
UCP2	1.384
FOXG1	-2.07416666666667
OR2AG1	0.281
TRIM24	-1.0945
PROC	-3.764875
TAAR6	1.156
AMTN	-1.3605
C10orf47	-1.5435
DEPDC1	-1.27875
FLJ45557	1.63825
ZDHHC17	0.171875
KIAA1429	1.35116666666667
KCNH1	0.4685
VNN3	0.138125
PSMAL	1.7365
PPARD	-0.22075
HFM1	-1.678
YBX1	-1.21416666666667
ZNF695	-2.46475
SCTR	0.138333333333333
DCDC1	-0.0365
VPS26B	0.8755
MTF2	-0.144833333333333
ATP6V1F	0.31625
CCDC94	-0.1605
PERF15	0.1545
CCL11	0.85725
LMO7	-1.053
DCST1	0.2765
ADRBK1	-0.124875
CDRT4	-2.7665
ZNF84	-0.74
HOXD8	0.09875
STARD8	-0.903833333333333
FOXP2	-0.9175
CCDC103	0.692
POLR3A	-0.0502
GSC	-2.433
ZNF114	-3.06116666666667
HTR7P	3.867
LALBA	0.1375
RMND5A	0.0871666666666667
PSCD2	0.37525
ZNF409	-0.034
KRTAP1-3	0.3745
MAF1	0.66075
LOC201725	-1.50833333333333
NRN1	-3.1995
SPAG5	-1.8165
DNAH7	2.59916666666667
FLJ43860	0.1535
BRCA2	-0.99875
ACADM	0.406125
CXXC6	-4.673125
RAGE	-0.56275
CHMP2A	1.69375
FAM8A1	0.0769
GPR21	0.372
SLC12A3	-2.97033333333333
FVT1	0.4915
ZDHHC7	-0.874375
FLJ44048	1.139
SLC44A3	2.6615
SDSL	0.490833333333333
MMP8	-1.73225
PLA2G12B	-3.47733333333333
ACY1	-0.00399999999999999
MT1E	-1.58816666666667
OR4K15	0.668
TECTB	-0.119
GPR20	0.20625
IRAK2	-0.896
RFPL3	-0.747625
MYO9A	-0.9035
NARG1L	-0.65725
BLMH	-1.142125
CCDC3	0.616
C9orf21	-0.527666666666667
KIAA0513	-0.114666666666667
MIER2	-0.304
PNMA2	-2.52683333333333
SH3BP2	0.8569
ANXA10	-1.5915
RTN2	-0.134166666666667
TFB1M	-1.2125
PRPH2	0.33375
C14orf133	-0.37775
GOLGB1	1.489
IRX4	-0.989
NFKBIL1	0.002
C10orf62	-0.498
APBB3	0.502
RPS10	-0.4983
LOC728378	1.1145
TLE3	0.738611111111111
PSMB7	0.226375
MESDC1	0.139
SLC6A1	0.724833333333333
OCLN	2.48008333333333
PTTG3	-1.0505
NAGLU	0.09475
SERTAD4	2.465875
SPRY1	-0.428
FLJ10781	-1.59625
MYSM1	0.57225
TRIM4	0.926071428571429
SH3YL1	0.608
TREM2	3.74583333333333
SERPINI1	6.341
HDHD3	0.396125
TMEM38A	0.438875
EID2B	0.10575
TDRD3	-0.134166666666667
SEDLP	0.899
THSD7A	1.07883333333333
NDST3	-2.063
KLHL15	-1.56141666666667
DHRS12	1.2035
FBXO9	-0.286857142857143
TNPO1	0.0828333333333334
MRPL13	1.20483333333333
SNX5	-1.89816666666667
METTL6	-0.673
SOD1	1.34875
CHML	-1.25666666666667
PACS1	0.55675
SIRT5	-1.1024
CAPN2	-0.402
FXYD5	-0.830833333333333
TWISTNB	-0.1335
LRFN1	0.757166666666667
UBE1L	0.732625
UBE1C	-0.4795
OR51B2	-0.00800000000000001
OR4D11	-0.1285
C15orf2	0.306
NR4A1	-0.5725
LOC339047	-2.31525
TRIM17	-1.19975
ATP5G3	-0.5245
RPL15	-0.679083333333333
ADAMTS8	-0.90825
HOXC4	-0.387
C14orf37	0.245
CEACAM5	1.31675
MYT1L	-0.00666666666666664
RASA2	-0.148375
OSBPL7	-0.903
STAG1	-0.3415
GIMAP4	4.008
FUT3	-2.1015
PIF1	-2.663
LPIN2	1.1158
SH3PX3	0.1885
PDP2	0.13675
PAPD1	-0.469375
ERP27	2.5085
APOOL	1.3607
DIABLO	0.0685
TRHR	0.40775
ARMC9	-0.186625
RNF152	3.0425
SLITRK3	0.423666666666667
ZNF211	-0.0249
PFDN1	0.936625
RGS11	1.84925
HS6ST1	0.9183
AKR1D1	-0.8315
TNP2	0.782
STK31	0.542166666666667
EML4	-1.47191666666667
SGTA	-0.223833333333333
HIST1H2BI	0.4305
PSMD6	-0.342666666666667
KIAA1257	4.01525
C18orf55	-0.159166666666667
FLJ20273	3.256
RPL28	-0.893166666666667
EPYC	1.2205
NOX3	0.4805
ELAC1	-1.21033333333333
METT11D1	-1.26125
BIN2	-0.9575
NACA2	0.00525
CCDC17	-0.869
HM13	0.5426
UBOX5	-0.484375
UBE2O	0.15325
UBL5	0.23525
APOLD1	1.0295
C9orf31	0.35475
TNFSF8	0.0095
ARHGAP29	1.36175
PROKR2	0.745
PDE5A	-0.761333333333333
C6orf12	-0.17
TOM1L1	1.0295
WHDC1	-0.0225
FOXI1	2.51916666666667
RAB4A	0.4947
TMEM39B	-0.24325
ATPBD1C	-0.67
FARSA	-0.794333333333333
PLEKHG5	-0.2455
CMAS	-0.0701666666666667
OR7E24	-0.0165
SLC30A1	0.655
CDC42EP5	0.702
PLAC1	-1.0865
KLHL18	-0.17975
LBA1	0.6504
TAZ	-0.3015
CRIP2	2.47675
BTBD11	0.628333333333333
C16orf72	0.6095
DIO2	-0.7539
LRRCC1	1.6355
CCDC136	-2.014
PRX	0.27975
RBM5	-0.8201
TMEM85	-0.03325
TUBGCP4	-1.84666666666667
APLN	1.553875
CDK7	0.333833333333333
SSR2	1.1385
CRELD1	-0.133
C19orf46	2.2585
GAL3ST4	0.1885
KBTBD10	0.7495
IL28A	0.4165
WDR27	-1.7935
MCM2	-0.986
SOX14	-0.1435
FLJ39743	-0.1985
KIAA0922	-0.82325
HIPK4	-0.473
FLJ25758	0.3885
C16orf57	-0.87475
PDZD2	-0.61525
MCC	-1.385
HHLA3	0.5566
ID2	-0.70325
C20orf23	3.944
ZNF688	1.02825
APOC2	-1.8375
LOC440093	0.4635
FAM50B	-1.45666666666667
PWP1	-0.754
DNAH10	-0.57625
HIST1H2BA	0.4935
GPR56	0.629
METAP2	-0.542625
PAN3	0.256833333333333
STXBP4	1.76875
PDHX	-0.126
MTA1	0.521
ZBED4	-0.10575
ZNF720	0.738
CDK2	-2.11825
RHOJ	-0.02325
CDC37	-0.984166666666667
ZER1	0.96125
GRK4	-0.3095
PRPH	-0.75725
POLR2A	1.276
OGFOD1	-1.2345
NOL5A	-1.666
PHEX	2.0905
FLJ16478	-0.47425
C20orf117	-0.79875
CAMTA2	0.23275
C11orf74	0.325166666666667
DDX17	0.34075
C5orf27	0.231125
PLEKHA2	-1.9481
PDE4DIP	0.1849
SCN7A	0.281333333333333
ZNF559	-1.36816666666667
CXCL10	3.15325
ZMYM4	0.386666666666667
STK32B	1.6624
KIAA0888	-4.7559
TACR3	0.329
CKAP2L	-0.92925
KIF1A	-1.475
RSPRY1	0.37275
VCAN	-1.24125
CYP27C1	-0.1415
SYDE1	-1.8445
MED12L	0.285
ZDHHC21	0.91775
NHS	-1.666
TM9SF3	1.49516666666667
DDHD1	-0.354125
MAFG	-0.119083333333333
BICD2	-0.656
C14orf119	-0.519666666666667
C14orf43	0.635785714285714
CDH7	1.154
ALKBH5	0.609714285714286
JUP	1.653
TMEM41A	0.462833333333333
MAMDC4	-1.77583333333333
CBX3	0.2635
LRRC18	-0.168
RBMXL2	-0.694
PLA2G4D	0.488333333333333
FGF13	2.317375
KIF3A	2.13266666666667
PDIA6	-1.02375
DCXR	1.587
CASKIN2	0.488333333333333
EHD1	-0.551333333333333
MARCKSL1	1.18483333333333
ZNF496	-0.410333333333333
SCAF1	0.242166666666667
KCTD8	-0.92325
TRAF3IP3	-0.995357142857143
LSR	1.29675
CXorf1	0.3675
C14orf112	0.376666666666667
EIF2B1	-0.138
OMP	-0.2495
GSTZ1	0.102
LOC92017	-0.2915
ISLR2	1.027
C12orf36	0.669
GATA2	-2.03833333333333
GABRA5	-3.026
CELSR2	-0.547285714285714
STAM2	1.0082
TNAP	-0.7985
PTPMT1	-0.480333333333333
GRP	2.85975
SV2A	-1.48233333333333
MAGEA12	-1.68525
CACNG1	2.614
C18orf19	-0.37525
GSG1	0.445166666666667
PTPRJ	0.146214285714286
FRMPD1	-0.884
ZNF668	0.327
PLEKHJ1	-0.689875
ADAT1	-0.0952
TMEM50A	0.935
UCN3	0.515
HOOK1	3.089625
IL17B	-0.9265
MLKL	-2.14633333333333
TTC14	0.396833333333333
KLHL5	1.483125
CRYL1	-2.3565
FOXH1	0.0355
NFYB	-0.292375
PPM1G	-0.39025
GOLGA2LY1	-1.48375
NMT1	0.197875
HADHA	-0.4229
CHSY-2	0.85275
PLEKHF1	0.833428571428572
SAGE1	-3.3035
MUSTN1	0.00675000000000001
SUHW4	0.32875
TFEB	0.51
ZFYVE27	0.599
ATG12	0.2585
BMI1	2.526
ZIM3	0.19125
MYH4	-0.1145
MASP1	-1.13
KIAA0984	1.56
RPAP2	0.1205
ASB5	0.26925
BOLA3	-1.209
MIA3	1.33333333333333
KRT35	0.352
KIR3DL3	-0.6925
MRPL51	-0.894
SEMA3F	1.4225
NDUFB2	1.00466666666667
LOC253012	3.774
FAM46C	0.7713
G6PC	-1.66285714285714
CSAG3A	-1.46483333333333
PREX1	2.073
SLC25A45	-0.118625
MAPKBP1	0.1004
CPE	-0.7221
GNB1	0.3815
CXCR6	0.394
TRIM46	0.82125
C16orf3	0.251666666666667
HPSE	0.1725
TIGD3	0.172
SPG3A	2.39825
LCAT	-2.2235
ST6GAL1	-2.36233333333333
POMC	-0.4725
FLJ36031	-0.992166666666667
NSMAF	-3.417
SKIL	0.849
ADSS	-0.0301666666666667
HMGCS1	-1.6667
POLR3F	-0.151833333333333
RAB10	-0.095
ZNF277P	-1.294
ZBTB7B	1.657625
DHRS1	0.777625
ABCC13	0.506
CNOT3	-0.049
NFKBIA	0.499
GAK	1.19483333333333
SFT2D2	0.9945
HOXA6	0.05
CRTC1	0.408125
LY6D	-1.38933333333333
C20orf72	-1.0035
CPT1A	1.2795
LMO1	-2.302
EIF3I	0.85575
PRB4	0.082
MCM3APAS	-0.797875
C20orf132	-1.5456
FOXF2	-4.57325
S100A12	0.408
MLH1	-0.333833333333333
ACTN1	-0.044
MRPL36	0.295333333333333
C20orf106	-0.9945
FBXO6	1.92833333333333
MKS1	-0.325333333333333
CX3CR1	-2.26075
PDE1B	0.4935
PLP1	-3.8845
KISS1	0.151666666666667
C14orf2	0.2285
TBC1D3P2	-0.83675
COMMD6	0.6372
ANKRD7	-1.84525
PTCHD1	-1.9355
NARS2	-0.13325
DOCK7	-0.2235
FAM127B	0.2145
LOC390243	-0.0631666666666667
N6AMT2	0.25875
ZNF391	-1.7745
DNAJB14	0.614333333333333
WRB	0.96925
BPI	-0.345
TTC4	0.178
FAM10A5	0.03225
GOT1L1	0.4749
MAGED1	-0.814
RESP18	0.61225
WFDC6	0.0243333333333333
MT2A	-1.8085
C11orf56	0.1205
KIAA1432	0.37
ROR1	-1.678
HSD17B14	1.95416666666667
ZFAND2B	0.07525
SAMD4B	0.72625
HEXA	-0.1935
HNRNPU	0.155954545454545
USP39	-0.451
NRD1	0.26425
R3HDML	0.64225
FLT4	0.614666666666667
OMG	0.0658333333333333
OR52N4	0.327
LOC399818	-1.1585
ELA2	-1.815
VENTXP1	-1.44
RFC5	-1.862
OR52L1	0.2245
PAX5	0.402
FBXO2	1.85275
GMEB1	0.349
AKT3	-1.40716666666667
CRB1	-1.84216666666667
CTTN	-0.536833333333333
UTP15	0.5155
HSBP1	0.4825
PHF11	1.092
NDEL1	-0.136166666666667
USP8	0.0185
BAIAP2	0.805875
SI	0.538
ARSJ	-1.51666666666667
BAAT	-2.61325
KCNS3	2.296
LOC126147	-0.466666666666667
TMEM37	-1.54375
C1orf162	2.94533333333333
MBD1	-0.4873
ITGAL	1.13083333333333
WDR73	-0.0656666666666667
GKN2	0.0271666666666667
ARFGAP1	-0.800125
SLC5A8	-0.697666666666667
ZBTB40	0.1583
CYP4B1	2.18716666666667
LYPLAL1	1.42425
CHST3	-2.7015
MAP3K9	0.5265
BTAF1	-0.592833333333333
TFAP2E	-0.033
RBM35B	0.39175
LOC441251	-0.403833333333333
ANKRD25	-0.800555555555555
UQCRC2	0.388
MAEA	0.132916666666667
HYAL1	-2.4693
RNPEPL1	0.2645
CPSF2	-0.400125
PSD3	1.0499
ABCA13	-0.338285714285714
AGR2	1.96
GBX1	-0.8255
HDLBP	0.108357142857143
ACY3	-1.15575
HECW1	-0.08025
ZNF519	-0.893
HOPX	2.133875
ZNF304	0.97225
OR12D3	0.2925
FKSG43	0.0875
METTL1	0.532125
MFSD3	0.953
PSPH	-1.99425
CLCA3	-0.067
DARS2	-0.469333333333333
CDC25A	-2.00266666666667
BAIAP2L1	0.46475
B3GNT5	-0.635875
USP29	0.42425
ARHGEF10L	0.3547
ATOX1	1.38475
ADAM30	-0.02325
DNASE1	-0.10025
STT3A	-0.739583333333333
RAB6IP1	-1.2675
PTN	-0.8686
C1orf106	-2.21315384615385
HECA	1.3225
RNF122	-1.87425
SLC22A18AS	1.28516666666667
GNG8	0.217833333333333
ELP4	-0.3185
FAM65A	0.286833333333333
RPL10A	-0.8445
IRS4	0.925
MACF1	0.9958
SEC24D	0.50925
LOC374395	0.775
TGFB2	-1.602625
MDFIC	-0.67975
CHRNE	0.3565
PCMTD2	-0.000999999999999964
ATP6V0D1	0.5085
MTA2	-0.67
LZTR1	-0.843166666666667
RAP1A	0.413
AXIN1	-0.0645
POLR1C	-0.498
TRIO	0.0191666666666667
PLXNA4A	-0.765166666666667
C5orf33	0.002
DEPDC1B	-1.713125
ZNF473	0.1205
MTM1	0.6435
GPR107	1.0875
CSNK1A1L	1.68483333333333
FLJ14154	0.3965
NLRC4	3.742
ENPP4	3.2345
PADI3	0.087
RNF170	-0.637
CG018	-1.82066666666667
C16orf7	-0.168
KCNE1	-0.42975
NRM	-1.08116666666667
SLC37A3	-0.245071428571429
TPD52L2	-0.863666666666667
UNC5B	1.3825
C12orf12	0.327833333333333
SDHB	0.58425
CLRN1	0.333285714285714
NUDT10	-3.31083333333333
UGT3A1	0.174714285714286
FBXW8	-0.100375
RHOF	-1.499125
PTPLAD1	0.38525
MYO3B	-0.58125
DERA	-0.672
TPP2	-1.10225
C19orf53	0.192333333333333
GINS3	-1.48925
ST6GALNAC5	0.063
CHSY1	-0.9725
MGC15705	0.5185
GPR83	-0.0806666666666667
EXT2	-0.521375
DOLK	1.16975
TUBAL3	0.2815
ACVRL1	1.5817
ABL2	-0.434
C14orf156	-0.425333333333333
PTPRZ1	2.790375
DIP2C	-0.056125
LAMP1	1.174125
RXRA	-0.2724
MAP3K5	0.42775
ALKBH1	-0.126333333333333
PDLIM7	-0.607375
ARL14	-2.259
SNIP1	0.139333333333333
TIMP3	0.433416666666667
RGS3	0.195
SPAG16	0.8604
ABHD4	-0.011
ARHGEF12	0.573818181818182
GLUD2	0.1675
RAC2	-0.8413
UAP1L1	-0.296
SLC18A3	0.0915
YOD1	-0.702583333333333
RALY	-0.32175
HMOX2	0.60375
DGKH	0.27625
DBNDD2	2.197
YIPF4	0.15
THAP10	-1.04
ZNF513	0.41325
HAGHL	0.751333333333333
ITGB4	-1.257
CCDC141	-1.761
YTHDF3	0.82775
C5orf28	0.519
RPL7L1	-1.037875
TMEM30B	1.20757142857143
ANKRD35	-1.0705
DUOXA2	0.20725
TBC1D5	-0.333625
DFNB59	0.1045
HRH4	0.38925
MYO6	3.3368
DNAJA4	1.146625
RBM24	-1.701875
CEACAM20	-0.565
RBM23	-0.628928571428572
NGFB	-0.059
C1orf63	-0.5227
KRTAP7-1	0.391
PERLD1	2.37075
NPB	0.338
C17orf59	2.5087
HSPBAP1	0.18475
SLC15A4	-0.496
PRTFDC1	-2.972
OSMR	-1.57242857142857
CYSLTR2	-0.6315
C19orf25	0.6633
KIAA1797	0.155
NLRP6	0.5025
FAM105B	0.1351
SCRN2	0.191333333333333
LRRC58	0.769
RNF17	0.30975
NEIL3	-2.5885
FAM137A	0.91075
SKP2	-2.9865
PARVA	0.506
PKLR	-1.4275
RNF34	-0.279875
A3GALT2	0.16725
C12orf50	0.272833333333333
SUNC1	-1.0015
FAM102B	1.268
CCT2	-0.02025
LRRC37A2	0.012
ARF4	1.8975
SIKE	0.07075
C8orf48	-1.61916666666667
MBTPS1	0.0479285714285714
GPSN2	0.3005
NCF2	2.14425
SLC12A6	0.3135
MRPL48	-0.25675
HMGN3	-0.235
LRRC62	-1.31125
PAX9	-1.697375
FAM55A	0.412
C20orf42	-4.38983333333333
SCML2	-1.675
BCL9	0.90475
FAM40A	-0.266
C9orf41	-0.790833333333333
ZNF774	-0.2585
LETM1	-0.3095
PLXNB1	-0.445666666666667
NIPSNAP1	-0.145875
USP10	-0.3665
F9	0.7805
LIPE	0.78025
CNGB3	1.6465
C12orf52	-0.455375
PI4K2A	0.0835
MED8	0.508
STAT4	-0.9986
FGD4	-0.0371666666666666
RNF145	-1.68166666666667
WDR32	0.0803
CLDN2	0.174
TCEAL8	0.763
ZMYND8	-0.3612
PDXK	-0.67584375
GATAD2A	-0.8685
PTGES3	-0.24
CCM2	-0.242
TAP1	0.014625
ZNF670	0.48525
ETS2	-1.68985714285714
C6orf166	-0.570333333333333
PRMT2	0.274642857142857
OR4B1	0.695
INTS8	0.707
CCDC102A	-1.61025
CCDC83	-0.0301666666666667
ITGA1	-0.4342
EPHA5	-2.0563
FAM24B	0.00866666666666666
TSGA10	2.7095
HAL	-2.6135
MYOT	0.177
SPACA3	5.023
BCL2L2	0.333666666666667
CUGBP2	-1.95283333333333
CCNB3	1.081
RNF113B	0.42275
MERTK	-0.04275
BAG1	-0.24125
VPS36	-0.21925
ORMDL3	1.6035
C1orf190	-1.52175
ZNF625	-0.4075
CORO2B	-2.47875
ALOX15	-0.353
CST1	1.6805
NUPR1	3.4055
CCL7	0.215333333333333
SMCR5	-2.4975
DSC2	1.1055
RBMS2	-0.59675
GRIK4	0.8475
TRIM65	0.0922
TMPRSS6	2.5925
TP53INP2	0.1785
GLB1L	0.250833333333333
LOC388284	-0.4165
PUS1	-0.977857142857143
BCL9L	0.0775
OLFM1	-2.07858333333333
RET	4.092
MASTL	-2.0785
ALX3	0.2435
IL1RL1	-0.224666666666667
ZNF765	-1.2125
C14orf138	-1.53525
SNX10	1.71216666666667
TAC4	0.436
C1orf64	1.919
POGK	0.183875
MAPK9	0.2285
ZNF366	2.91675
C8orf79	-0.5503
CLDN7	2.804625
OR5AT1	0.2695
TRIM37	-1.69525
LRRC25	2.60125
GRHL2	2.9883
TEKT3	-0.9055
LASS5	-0.220166666666667
ABCC4	-2.57536363636364
DLG3	1.161875
VGLL1	-0.543875
ZFP36L2	-0.750166666666667
MFRP	0.147
KIAA1799	1.462
FLJ44379	3.02
PCNX	-1.03625
ANXA9	2.7545
CYP4V2	1.2372
PIK3C2A	0.3205
SRR	0.3135
NOL3	0.6305
IFITM2	0.3505
ARNTL2	-2.70675
ZNF595	0.1665
NLRP13	0.187
ASPH	0.97425
CPA2	0.3225
PVRIG	-2.56483333333333
LEPR	-0.539166666666667
C16orf42	0.770166666666667
SH3BGRL	5.98375
FAM77D	-1.40633333333333
FNDC7	0.237
C9orf6	-0.352333333333333
NOTCH2NL	1.64333333333333
PGBD1	-0.222
SYNGR2	1.33833333333333
PITPNA	-2.5393125
PRPF4B	-1.1438
SLC43A3	-1.94621428571429
NRBP1	-0.59625
SLC25A22	0.44025
ILK	-0.703875
SLC22A8	0.416833333333333
MRPS7	0.482875
PITX2	-4.37425
FABP3	-1.367375
OR1L1	0.0375
LOC728215	-1.0245
BLID	-1.1165
KIAA1217	1.48482352941176
TFPT	-0.58125
AP4B1	0.1355
VBP1	-0.72925
OR1K1	0.692
MORC3	0.21825
BHMT2	-2.369
C3orf10	0.202875
FZD7	-2.433
WFDC10A	2.222
PMS2CL	-0.446
CCDC32	0.231333333333333
FA2H	-4.021
ALG13	1.016
TTLL7	1.0977
SPOCK3	0.158666666666667
SLC13A2	0.395
AIM1	-0.83
GPRC6A	-0.163
EGR2	1.31525
MED11	0.13675
WWC1	2.20375
SH3GL3	-4.29
RIF1	-0.388857142857143
PRLH	-0.0465
VLDLR	-0.4335
DBT	1.00025
C21orf63	-0.7015
CGGBP1	0.338625
KRTAP12-2	-0.2335
TADA3L	-1.056875
ZBTB16	0.39975
PDGFB	1.403875
RFX1	0.259125
UQCRB	1.3993
LOC133874	4.1615
HPS3	0.29925
