Hybridization REF	TCGA-BH-A0W7-01A-11R-A115-07
GSTA2	-1.6665
SMUG1	0.267
UFM1	0.2198
AP3M2	0.69725
USP14	0.083
FBXL14	1.09516666666667
DSTN	1.7955
SFRS14	-1.458
FBXO31	-0.881666666666667
C12orf40	-0.4615
FRS2	0.849
NR2E3	-0.23525
TUBB2C	-0.29875
GMPR	-1
C9orf139	-0.0595
ING5	-0.657428571428571
LOC730092	0.164666666666667
ORM1	-4.674
RP11-11C5.2	-1.21075
HSPD1	-1.4536
PIWIL3	-0.423
C5orf13	0.2099
OR5R1	0.0545
LCOR	1.17775
PLEKHA9	-0.1755
CCDC43	-0.8645
ZNF232	-0.5675
SLC6A7	-0.024
ADH5	0.210166666666667
SHBG	-0.955333333333333
CROCCL2	-0.905
PANX3	-0.183
CDIPT	-0.839
SLC16A5	1.5115
TUBB	-1.0706875
TOR3A	-0.2151
PREP	-0.649333333333333
ENTPD8	-0.0935
CHMP1B	-0.18675
SYT12	1.0182
MYH6	-1.7329
MAP3K13	1.267
KLHL30	0.177833333333333
LCMT1	0.80225
EIF1AX	0.283
FOXD4L1	-0.518
SLC24A5	-0.4495
RNF166	-0.8625
TJAP1	-1.06275
TMEM156	0.8675
ZNF239	1.56875
SNX19	0.8948
GKN1	0.1245
FCN1	2.0781
C1QL1	-1.64125
ATP11C	-0.18025
ZNF35	0.79425
CARD8	0.817375
LIMD1	-1.0575
KIAA0286	-1.221125
XRN2	-0.297166666666667
CD6	0.99
TOX3	2.20875
ZSCAN4	-1.09783333333333
RSRC1	-0.330875
COG1	0.5175
PTRF	0.4178
C16orf35	-0.250875
FBXO24	0.804
CHST11	-0.1675
THRB	0.3057
MYBPC1	-0.1335
RNF39	1.4015
PSMD11	-0.95925
ALAD	0.122166666666667
EN1	1.07625
SLC9A9	0.9765
GSTM4	0.4606
CDC42BPA	-0.890526315789474
RCSD1	0.02575
LUC7L2	-0.669
SPTBN1	-0.5469
LOC146167	0.329
BAT5	0.8348
ZNF452	1.22475
LSM4	-1.413375
SRP72	0.4457
SGK269	0.0334166666666667
MTX1	-0.19275
CENTA1	0.17625
UNQ9433	0.417
ATR	-0.131666666666667
DDX49	-0.612833333333333
PAQR8	-0.512833333333333
C14orf174	3.292
GBGT1	-0.4365
THAP1	0.907
OR10K1	-0.266
RASIP1	-1.49683333333333
DPYD	1.0722
DOHH	-0.819
C18orf45	2.0585
POF1B	2.4689
ZNF552	3.3475
USP32	-1.233
MED27	-0.647333333333333
C14orf149	0.119
PRDX4	-0.693666666666667
ABHD12	0.2858
AGT	-4.58225
SLC22A14	-0.31575
C1orf58	0.3635
PILRA	-0.39275
ABCF2	-1.6945
C17orf85	-0.1908
TKTL1	-0.69525
FGF1	2.9048
IL6R	0.320333333333333
VPS25	-0.89325
CHRNB2	0.271625
COL7A1	-2.4088
LRRC48	2.91366666666667
SPG20	0.181416666666667
COX10	-0.131
GCA	0.936
ECEL1	0.951333333333333
GLG1	-0.0926666666666667
SRD5A2L2	-0.25325
MUTYH	-0.985375
ZNF70	0.38475
L2HGDH	-0.70775
GPATCH2	0.4265
ZNF655	0.448625
ZNF227	0.708333333333333
MCOLN2	1.4705
NQO2	-1.64975
KCNQ5	0.3755
NEU1	0.563333333333333
QRICH1	0.0945
ZBTB20	0.745833333333333
RPUSD3	-1.27275
EPGN	-0.9384
TSN	0.336166666666667
SPRY2	-1.76766666666667
LZTFL1	0.867375
GMFB	0.756
PBEF1	-1.1056
HBG2	-3.76925
TMEM8	-0.5235
PALM2-AKAP2	0.443
NFYA	0.54625
FAM108A1	-0.308
PBLD	1.423375
NRG4	-2.08
PIGF	-0.096
PTGER1	0.06625
NOS2A	0.304833333333333
C21orf34	0.6645
C21orf51	0.00658333333333335
IL17C	0.171
TRMT6	-0.188333333333333
ETV2	0.278166666666667
CCDC109A	0.243
MYLK2	-1.747
ATP10A	1.414
DPH4	-0.1395
C5orf5	0.0311666666666667
KCNA4	0.3255
NMNAT2	0.0396666666666667
GLYATL2	0.096
LSMD1	-0.00100000000000001
IL23R	-1.25175
NRF1	-0.688
MUC15	-1.923
PRDM12	-2.222
PAQR4	0.379928571428572
RBBP6	-0.7443125
IFI27	4.13325
SKAP2	0.326666666666667
TAGAP	3.02025
TJP3	1.8535
C9orf61	0.474
IDS	0.423142857142857
PARG	-0.00575000000000001
LOC131149	0.4205
DYRK4	0.969666666666667
MICALL1	-1.33225
GALR2	0.084
GPBP1L1	-0.217375
TBX21	4.79775
KCNJ6	1.40766666666667
GGN	1.2225
CASP5	1.29033333333333
RNF182	-4.37475
BRD4	0.22175
DOK4	-0.993625
SLC46A2	1.3755
SOX9	0.817
ZNRD1	-0.262333333333333
PRR6	-1.1185
FAU	0.234875
DTNB	0.526333333333333
CARD9	0.33325
STS-1	-1.0755
SLC4A5	0.17975
NSBP1	-0.5765
UGCGL2	-0.61875
POTE15	1.712
NOXA1	0.54675
RP13-347D8.3	2.874
SAMD10	-0.377666666666667
EP400NL	-0.00525
TCF21	-0.2295
AMELX	0.145
JPH2	0.3263
SLA	2.31425
DLST	-1.31883333333333
SEPT12	1.87125
RGS20	-3.556
LXN	1.31116666666667
ZNF419	0.675
UPK3B	-0.433833333333333
RELL1	1.32325
ESPNL	0.142
KLHL21	-0.479375
PI15	-0.029
C2orf61	-0.32
LOC407835	-1.2265
RER1	0.1655
ELAVL2	2.43
MGC26718	1.55325
KLF2	1.931
TNFAIP8L3	0.549166666666667
TFE3	-0.16
C11orf17	-0.37275
15E1.2	-1.303
SNRPC	-0.09075
DLGAP1	-0.4
PGLYRP1	0.299375
OVCH2	0.197
IRF7	1.2486
SET	-0.8814
NAB2	-0.683666666666667
LRP5L	-0.342
FAM120A	0.3699375
ASCL2	1.867
SHH	-0.3425
ATP5H	0.285166666666667
THPO	-0.264333333333333
TYRP1	-4.10383333333333
HIST1H3E	1.58166666666667
EIF2S1	0.183722222222222
TNFRSF17	0.3825
TARSL2	0.69675
NKX2-8	-0.392125
C1orf115	0.881875
LOC56964	0.1105
KIAA0841	-0.12625
ISCU	1.212
TTMA	-0.4955
ZNF414	-0.041
LOC441150	0.78125
RAB15	0.4585
HBP1	0.5555
TNNT2	-0.807
CECR5	-1.7745
PHGDH	-2.85725
JRK	-0.3029
XPO4	-0.83625
FAM131C	-0.2065
ARHGAP25	1.458
CA9	-3.77822222222222
GPR62	0.2145
TLX1	-0.355333333333333
GPS1	-0.9505
OR2M2	0.0565
BDP1	0.764571428571429
FAM70B	-0.45725
RPS29	0.524416666666667
MKLN1	-0.9492
TSPAN19	-2.795
SLC29A3	1.008
LGALS4	-0.0658333333333333
USH2A	0.213
NF1	-0.0386666666666667
APOBEC3A	2.76083333333333
IMPAD1	0.807
OLR1	2.98683333333333
NRAP	0.0155
HCFC1R1	0.692166666666667
TAOK2	0.3155
MCM10	-2.50016666666667
MAP4K3	0.0998333333333333
CBS	-2.870125
CLK3	-1.2854
PCDHGA5	0.6085
ELF4	0.274375
FAM71A	-0.26
C11orf49	0.043
CLIP2	-0.71025
BTBD9	0.9739
ZNF524	0.66175
KDELR1	0.0495
ZNF509	1.303
NCSTN	0.4565
ZNF533	1.79285714285714
PARP4	-0.147875
GALNT9	-0.0461666666666667
NPY	-1.86525
BEGAIN	-2.32483333333333
TMEM77	0.962
FOXRED1	-1.4075
SLC16A2	0.150666666666667
SLC35B1	-0.22675
GK5	0.0729166666666667
SDCCAG10	-0.322
C4orf20	0.4935
SLC9A2	1.54975
ADD1	-0.106142857142857
TAL2	-0.0381666666666667
ACLY	-0.368625
DNAJC1	1.251
SOST	-0.759
USP43	0.944666666666667
CYP4F12	0.10925
FKBP5	0.3405
CHCHD5	0.5529
NUDT22	-0.09575
CCDC85B	-1.293
OR51G2	0.2685
STRN3	0.314571428571429
TMOD2	0.40475
FLI1	0.62025
MAB21L2	0.0453333333333333
DGKQ	-0.3385
VPRBP	-0.322166666666667
SCNN1B	-0.6095
ECHDC3	1.1968
TMEM106C	0.00525
CSNK2A2	-1.3895
RPL39	-0.4371
HERC3	0.886
ZBTB47	0.780666666666667
ZNF681	0.76925
PAGE2	-2.4065
CLIC5	2.964
RABAC1	0.9105
ZFHX2	1.46325
YPEL1	0.253666666666667
KIAA0776	0.28625
NR1D2	0.39925
DNAJC4	0.084
NPNT	3.9628
ZNF677	1.226
ZNF536	-0.50275
MEF2B	-0.03575
PTPN4	0.0535
CTCFL	-5.9065
STX5	0.121833333333333
CD72	2.63975
VEGFA	-1.91431578947368
XRCC1	0.2156
MAS1L	0.1435
ELL	0.2117
SETBP1	1.8165
CDH11	4.54933333333333
NDC80	-1.32838461538462
DMBX1	-1.4155
NRSN1	0.6805
BAT2D1	0.333125
CDS2	0.7605
C1orf212	-0.301166666666667
SENP3	-1.5155
IL1F9	0.026
EEF2K	0.33175
COG8	-0.53775
CEP72	-0.95
OR1L8	0.564
MUS81	-0.730333333333333
PHYH	-0.00524999999999999
GGT6	1.0195
C22orf23	0.24725
C13orf33	3.558875
MAPK8IP2	-0.1265
NELL2	4.1605
POU3F2	-2.899
ALPK1	1.476
MRPS18C	0.03875
RPLP2	0.09375
FGF22	-0.1695
SPNS1	-0.622333333333333
ZFP1	0.22425
IL1RAPL1	3.27375
PCSK9	-3.28566666666667
NKX2-1	-0.177714285714286
C6orf189	0.912
SP4	0.3545
SLC11A1	1.1543
C21orf25	0.3765
ICAM2	0.886
SH3GL1	-0.653
GSK3B	0.00266666666666667
RALB	1.2405
PDXP	-1.69733333333333
GNGT1	-3.62325
KIR2DL1	0.6255
TNFAIP3	1.18366666666667
C6orf32	1.9991
CBLN2	6.06375
PANK3	0.586375
TAAR9	-0.2525
WDR82	0.618142857142857
APOM	-2.86075
TRIP10	-0.81575
SPATA16	0.0245
C1orf135	-1.64775
USP51	1.5065
TESK1	0.70675
C11orf64	-0.00137500000000001
ZNF611	-0.096
PDE6G	0.540833333333333
HLA-DQA1	2.576125
GCLC	-0.553375
SEC61A1	-0.340785714285714
TWSG1	0.92375
ZMYND10	3.51425
CTDP1	-0.485
ADAMTS6	1.02483333333333
SLIT1	-1.97625
KRT86	-0.8325
KIAA0574	1.03625
GTPBP2	-0.3799
PQLC3	2.609
PRRX2	0.315333333333333
C15orf44	0.218666666666667
MKKS	-0.421625
C11orf10	-0.1185
GPR110	0.304375
CD109	-0.899166666666667
ADCY1	0.104833333333333
RHBG	-2.72925
TP53I3	-0.03525
SLC22A3	-1.0402
UCP2	1.2245
FOXG1	-2.2045
OR2AG1	0.189
TRIM24	-1.1685
PROC	-2.57175
TAAR6	0.0235
AMTN	-0.8065
C10orf47	0.8755
DEPDC1	-1.98225
FLJ45557	2.94
ZDHHC17	0.2519375
KIAA1429	1.125
KCNH1	0.62225
VNN3	1.581
PSMAL	1.971
PPARD	0.415125
HFM1	-1.2245
YBX1	-1.6465
ZNF695	-2.08125
SCTR	-0.264166666666667
DCDC1	0.4655
VPS26B	-0.2688
MTF2	-0.502666666666667
ATP6V1F	-0.31525
CCDC94	-0.36075
PERF15	-0.3925
CCL11	3.66175
LMO7	0.391375
DCST1	0.72
ADRBK1	0.0195
CDRT4	1.009625
ZNF84	0.0435
HOXD8	1.31775
STARD8	-0.4305
FOXP2	-0.555375
CCDC103	-0.089
POLR3A	-0.5682
GSC	0.214833333333333
ZNF114	-0.227833333333333
HTR7P	-0.067
LALBA	-0.023
RMND5A	-0.1215
PSCD2	-0.0605
ZNF409	0.512
KRTAP1-3	-0.255333333333333
MAF1	-0.8055
LOC201725	-0.856333333333333
NRN1	-2.198125
SPAG5	-1.9715
DNAH7	3.27366666666667
FLJ43860	0.038
BRCA2	0.45025
ACADM	-0.214
CXXC6	-2.094875
RAGE	0.332375
CHMP2A	0.77825
FAM8A1	0.3138
GPR21	0.229
SLC12A3	-2.60016666666667
FVT1	0.2925
ZDHHC7	-0.275875
FLJ44048	0.70925
SLC44A3	1.51833333333333
SDSL	0.0831666666666667
MMP8	-0.6555
PLA2G12B	-3.84566666666667
ACY1	-0.2815
MT1E	-1.1905
OR4K15	0.209
TECTB	-0.5735
GPR20	-0.63525
IRAK2	-0.01925
RFPL3	-0.587875
MYO9A	0.69675
NARG1L	-0.735333333333333
BLMH	-1.039125
CCDC3	2.52833333333333
C9orf21	0.3565
KIAA0513	0.475833333333333
MIER2	0.14125
PNMA2	-0.6685
SH3BP2	-0.1518
ANXA10	-0.3125
RTN2	-0.220166666666667
TFB1M	-0.894
PRPH2	2.675
C14orf133	0.0815
GOLGB1	0.901833333333333
IRX4	0.04475
NFKBIL1	-0.109166666666667
C10orf62	-0.28125
APBB3	-0.62475
RPS10	0.3692
LOC728378	1.36325
TLE3	0.671722222222222
PSMB7	-0.4415
MESDC1	-0.3535
SLC6A1	1.53966666666667
OCLN	2.05391666666667
PTTG3	-2.072
NAGLU	-0.505
SERTAD4	1.924875
SPRY1	1.0955
FLJ10781	-0.0365
MYSM1	0.1975
TRIM4	0.844
SH3YL1	0.852125
TREM2	3.69266666666667
SERPINI1	0.26825
HDHD3	-0.20125
TMEM38A	-0.416375
EID2B	0.000999999999999994
TDRD3	-0.019
SEDLP	0.90925
THSD7A	1.897
NDST3	-2.5035
KLHL15	-0.534583333333333
DHRS12	1.2855
FBXO9	-0.222785714285714
TNPO1	0.00324999999999999
MRPL13	-0.114166666666667
SNX5	-1.30966666666667
METTL6	-0.23675
SOD1	-0.10125
CHML	-0.913833333333333
PACS1	0.920875
SIRT5	0.1248
CAPN2	0.658833333333333
FXYD5	-0.549
TWISTNB	-0.039375
LRFN1	-0.8125
UBE1L	1.77725
UBE1C	0.4355
OR51B2	-0.2595
OR4D11	0.3575
C15orf2	0.2915
NR4A1	0.338333333333333
LOC339047	-1.98125
TRIM17	0.2735
ATP5G3	-0.4485
RPL15	0.124833333333333
ADAMTS8	0.04825
HOXC4	-0.664
C14orf37	2.4175
CEACAM5	-1.681125
MYT1L	-0.202166666666667
RASA2	0.67775
OSBPL7	-0.6015
STAG1	-0.0225
GIMAP4	4.56
FUT3	-0.3255
PIF1	-3.002
LPIN2	0.2173
SH3PX3	0.033
PDP2	-0.46375
PAPD1	-0.342
ERP27	4.47075
APOOL	-0.4816
DIABLO	0.093
TRHR	0.267625
ARMC9	0.605
RNF152	3.545
SLITRK3	0.4195
ZNF211	0.8027
PFDN1	0.811375
RGS11	0.354125
HS6ST1	0.0521
AKR1D1	-1.79
TNP2	0.2715
STK31	2.4735
EML4	-0.290083333333333
SGTA	-0.967833333333333
HIST1H2BI	1.73316666666667
PSMD6	-1.06433333333333
KIAA1257	2.16975
C18orf55	0.248333333333333
FLJ20273	2.33225
RPL28	-0.451166666666667
EPYC	2.589375
NOX3	0.098
ELAC1	-0.333833333333333
METT11D1	-0.51125
BIN2	0.555166666666667
NACA2	-0.01675
CCDC17	1.8815
HM13	-0.277
UBOX5	-0.27375
UBE2O	-0.475875
UBL5	0.44975
APOLD1	-0.0966250000000001
C9orf31	0.0675
TNFSF8	0.535
ARHGAP29	1.08325
PROKR2	0.3135
PDE5A	0.19
C6orf12	-0.1085
TOM1L1	0.339
WHDC1	0.142375
FOXI1	1.21266666666667
RAB4A	0.9283
TMEM39B	-0.66125
ATPBD1C	-0.382
FARSA	-1.01033333333333
PLEKHG5	0.685
CMAS	-0.787833333333333
OR7E24	0.328
SLC30A1	0.0825
CDC42EP5	-0.556833333333333
PLAC1	0.2695
KLHL18	-0.281416666666667
LBA1	0.8029
TAZ	-1.66975
CRIP2	1.97175
BTBD11	0.144833333333333
C16orf72	1.2315
DIO2	2.6397
LRRCC1	1.81366666666667
CCDC136	-2.557
PRX	0.550875
RBM5	-0.00210000000000001
TMEM85	0.587625
TUBGCP4	-1.31516666666667
APLN	0.778375
CDK7	0.862333333333333
SSR2	0.533583333333333
CRELD1	0.44725
C19orf46	1.9695
GAL3ST4	0.533666666666667
KBTBD10	2.1635
IL28A	0.484
WDR27	-0.589
MCM2	-1.50983333333333
SOX14	0.417
FLJ39743	0.5595
KIAA0922	0.744125
HIPK4	1.2115
FLJ25758	-0.2615
C16orf57	-0.6435
PDZD2	1.754875
MCC	0.59275
HHLA3	-0.0307
ID2	0.57675
C20orf23	3.08108333333333
ZNF688	1.15775
APOC2	-1.1675
LOC440093	0.54
FAM50B	1.7415
PWP1	-0.1465
DNAH10	3.139
HIST1H2BA	-0.022
GPR56	0.1455
METAP2	-0.43125
PAN3	0.471166666666667
STXBP4	0.071375
PDHX	-0.381
MTA1	-0.281833333333333
ZBED4	-0.1225
ZNF720	0.629
CDK2	-2.171125
RHOJ	1.012375
CDC37	-1.127
ZER1	-0.029125
GRK4	-0.26875
PRPH	0.14925
POLR2A	-0.201375
OGFOD1	-1.41075
NOL5A	-0.3275
PHEX	0.3785
FLJ16478	-0.119
C20orf117	-0.512375
CAMTA2	-0.03025
C11orf74	1.3995
DDX17	-0.434416666666667
C5orf27	0.163875
PLEKHA2	-0.8173
PDE4DIP	-0.0485
SCN7A	1.135
ZNF559	0.948666666666667
CXCL10	4.002
ZMYM4	0.7675
STK32B	-0.453666666666667
KIAA0888	0.4919
TACR3	0.4765
CKAP2L	-1.9625
KIF1A	0.0433333333333333
RSPRY1	0.375
VCAN	2.2435
CYP27C1	0.2465
SYDE1	-1.29033333333333
MED12L	-0.69875
ZDHHC21	1.26075
NHS	0.8245
TM9SF3	1.049
DDHD1	-0.132
MAFG	-0.662333333333333
BICD2	-0.9951
C14orf119	0.00283333333333333
C14orf43	0.736214285714286
CDH7	-0.2155
ALKBH5	-0.673642857142857
JUP	1.183125
TMEM41A	0.160166666666667
MAMDC4	-1.31383333333333
CBX3	-0.713
LRRC18	0.70825
RBMXL2	-0.272
PLA2G4D	0.210166666666667
FGF13	0.44375
KIF3A	1.28066666666667
PDIA6	-0.64
DCXR	0.5555
CASKIN2	0.365833333333333
EHD1	1.03233333333333
MARCKSL1	0.424333333333333
ZNF496	-0.426166666666667
SCAF1	0.0185
KCTD8	-1.22025
TRAF3IP3	1.60357142857143
LSR	0.95175
CXorf1	0.170833333333333
C14orf112	0.783333333333333
EIF2B1	-0.32725
OMP	0.115
GSTZ1	0.78275
LOC92017	1.5845
ISLR2	1.1475
C12orf36	0.436
GATA2	-0.8285
GABRA5	-2.301
CELSR2	-0.618357142857143
STAM2	1.231
TNAP	-0.86
PTPMT1	-0.284333333333333
GRP	6.69925
SV2A	-1.38466666666667
MAGEA12	-4.17975
CACNG1	1.675
C18orf19	-0.707
GSG1	-0.613833333333333
PTPRJ	0.172785714285714
FRMPD1	0.3895
ZNF668	0.1395
PLEKHJ1	-1.153
ADAT1	-1.2123
TMEM50A	0.6779
UCN3	0.022
HOOK1	1.426375
IL17B	-0.386
MLKL	-0.634666666666667
TTC14	-0.1645
KLHL5	0.504625
CRYL1	0.00616666666666667
FOXH1	-0.474
NFYB	0.1955
PPM1G	-1.0275
GOLGA2LY1	-1.51125
NMT1	-0.93075
HADHA	-0.4105
CHSY-2	3.45575
PLEKHF1	0.620642857142857
SAGE1	-1.8875
MUSTN1	0.09975
SUHW4	1.1705
TFEB	1.17933333333333
ZFYVE27	-0.2265
ATG12	-0.387833333333333
BMI1	1.18464285714286
ZIM3	-0.3155
MYH4	-0.0155
MASP1	-1.255
KIAA0984	0.90225
RPAP2	-0.297
ASB5	-0.3005
BOLA3	-0.827
MIA3	1.83033333333333
KRT35	0.4405
KIR3DL3	-0.9755
MRPL51	0.044
SEMA3F	0.4955
NDUFB2	-0.345833333333333
LOC253012	0.71625
FAM46C	0.2119
G6PC	-3.213625
CSAG3A	-3.707
PREX1	1.8695
SLC25A45	0.082
MAPKBP1	0.3369
CPE	0.7313
GNB1	-0.442
CXCR6	3.4505
TRIM46	0.03425
C16orf3	-0.2875
HPSE	1.77175
TIGD3	-0.1265
SPG3A	2.69525
LCAT	-1.22083333333333
ST6GAL1	-0.735166666666667
POMC	0.82525
FLJ36031	-0.743166666666667
NSMAF	-0.225
SKIL	1.2285
ADSS	0.547166666666667
HMGCS1	-0.4504
POLR3F	0.129666666666667
RAB10	0.040625
ZNF277P	-0.430125
ZBTB7B	1.199
DHRS1	0.492875
ABCC13	4.57675
CNOT3	-0.37025
NFKBIA	1.83875
GAK	-0.562333333333333
SFT2D2	1.031
HOXA6	0.261
CRTC1	-0.676125
LY6D	-0.959333333333333
C20orf72	-0.274166666666667
CPT1A	0.64375
LMO1	-2.02
EIF3I	-0.462
PRB4	0.3165
MCM3APAS	-2.1325
C20orf132	0.3406
FOXF2	-1.29325
S100A12	0.17675
MLH1	0.431833333333333
ACTN1	0.5751
MRPL36	-0.2625
C20orf106	0.106
FBXO6	1.27533333333333
MKS1	-0.239
CX3CR1	-0.952
PDE1B	1.4145
PLP1	-3.51575
KISS1	0.0406666666666667
C14orf2	-0.101166666666667
TBC1D3P2	-0.75675
COMMD6	0.9759
ANKRD7	-1.525
PTCHD1	-1.456375
NARS2	-0.8535
DOCK7	-0.18725
FAM127B	0.28375
LOC390243	-0.173666666666667
N6AMT2	0.10225
ZNF391	0.7765
DNAJB14	0.528166666666667
WRB	0.070625
BPI	0.319416666666667
TTC4	-0.593333333333333
FAM10A5	-0.72425
GOT1L1	0.1457
MAGED1	1.606875
RESP18	0.09275
WFDC6	2.24775
MT2A	-0.979
C11orf56	-0.1015
KIAA1432	0.1525
ROR1	-1.27275
HSD17B14	0.730166666666667
ZFAND2B	-0.237125
SAMD4B	-0.27725
HEXA	-0.206875
HNRNPU	0.202454545454545
USP39	-0.66325
NRD1	-0.8125
R3HDML	-0.14325
FLT4	0.6
OMG	-0.421166666666667
OR52N4	0.644
LOC399818	-0.1735
ELA2	-2.3055
VENTXP1	0.0685
RFC5	-1.1665
OR52L1	0.2875
PAX5	0.1355
FBXO2	0.34775
GMEB1	0.2525
AKT3	0.2065
CRB1	-0.688666666666667
CTTN	-0.577166666666667
UTP15	0.0321666666666667
HSBP1	-0.683
PHF11	1.64175
NDEL1	-0.187666666666667
USP8	0.05225
BAIAP2	0.3346875
SI	0.1002
ARSJ	0.0658333333333333
BAAT	-2.60925
KCNS3	2.1565
LOC126147	0.1125
TMEM37	-0.3975
C1orf162	3.60783333333333
MBD1	-0.2676
ITGAL	1.484
WDR73	0.184666666666667
GKN2	0.1585
ARFGAP1	-0.48375
SLC5A8	0.5275
ZBTB40	0.1709
CYP4B1	2.624
LYPLAL1	0.2345
CHST3	-1.297
MAP3K9	-0.1835
BTAF1	-0.280166666666667
TFAP2E	-0.035
RBM35B	0.15575
LOC441251	-0.742833333333333
ANKRD25	-0.230777777777778
UQCRC2	0.111
MAEA	0.22425
HYAL1	-2.4451
RNPEPL1	-0.380666666666667
CPSF2	-0.039875
PSD3	1.166
ABCA13	0.0945
AGR2	4.12825
GBX1	-3.3685
HDLBP	0.119
ACY3	0.60825
HECW1	-0.53325
ZNF519	-0.25475
HOPX	4.029375
ZNF304	1.395625
OR12D3	0.3235
FKSG43	-0.054
METTL1	0.05525
MFSD3	-0.1878
PSPH	-1.633
CLCA3	-0.646
DARS2	-1.18383333333333
CDC25A	-1.97016666666667
BAIAP2L1	-1.57475
B3GNT5	0.331
USP29	0.22275
ARHGEF10L	0.8054
ATOX1	0.656125
ADAM30	0.2805
DNASE1	-0.318
STT3A	-0.3285
RAB6IP1	-0.42525
PTN	1.8421
C1orf106	-1.02907692307692
HECA	1.4815
RNF122	0.6035
SLC22A18AS	-0.611833333333333
GNG8	0.241666666666667
ELP4	-0.395
FAM65A	-0.1
RPL10A	0.828166666666667
IRS4	0.056
MACF1	0.8407
SEC24D	1.15775
LOC374395	0.48425
TGFB2	1.95225
MDFIC	0.650875
CHRNE	0.121333333333333
PCMTD2	0.349166666666667
ATP6V0D1	-0.1225
MTA2	-0.3475
LZTR1	-1.28183333333333
RAP1A	0.776166666666667
AXIN1	-0.457125
POLR1C	-0.13575
TRIO	0.361166666666667
PLXNA4A	-0.344666666666667
C5orf33	0.083
DEPDC1B	-1.72725
ZNF473	-0.0915
MTM1	0.590875
GPR107	0.0926666666666666
CSNK1A1L	1.05116666666667
FLJ14154	-0.4875
NLRC4	3.7865
ENPP4	1.43133333333333
PADI3	-0.2
RNF170	0.894625
CG018	1.01533333333333
C16orf7	-0.53275
KCNE1	2.948
NRM	-0.591833333333333
SLC37A3	0.165
TPD52L2	-0.478666666666667
UNC5B	2.566
C12orf12	0.298833333333333
SDHB	-0.11025
CLRN1	0.183625
NUDT10	0.663333333333333
UGT3A1	-0.193125
FBXW8	0.43475
RHOF	-0.712125
PTPLAD1	0.239
MYO3B	-0.71075
DERA	-0.641
TPP2	-1.50125
C19orf53	-0.03
GINS3	-0.958125
ST6GALNAC5	2.3705
CHSY1	0.8175
MGC15705	-0.1675
GPR83	0.111
EXT2	0.147375
DOLK	0.31875
TUBAL3	-0.0305
ACVRL1	1.9313
ABL2	-0.50025
C14orf156	0.052
PTPRZ1	-3.263375
DIP2C	0.866625
LAMP1	0.6835
RXRA	0.3539
MAP3K5	0.7445
ALKBH1	0.849333333333333
PDLIM7	0.16225
ARL14	0.3675
SNIP1	0.264166666666667
TIMP3	2.43166666666667
RGS3	0.0405
SPAG16	1.6305
ABHD4	0.2985
ARHGEF12	0.62725
GLUD2	-0.3835
RAC2	-0.00970000000000001
UAP1L1	-0.656
SLC18A3	0.197
YOD1	-1.16216666666667
RALY	-0.51175
HMOX2	0.361375
DGKH	-0.2195
DBNDD2	1.01183333333333
YIPF4	0.47325
THAP10	0.08875
ZNF513	0.1575
HAGHL	-1.13966666666667
ITGB4	0.684
CCDC141	-0.291
YTHDF3	0.98925
C5orf28	0.82625
RPL7L1	-0.561625
TMEM30B	1.58121428571429
ANKRD35	2.3775
DUOXA2	0.048
TBC1D5	-0.23725
DFNB59	0.1005
HRH4	0.38675
MYO6	1.2629
DNAJA4	1.909625
RBM24	3.194375
CEACAM20	-1.30175
RBM23	0.2185
NGFB	0.19
C1orf63	-0.6857
KRTAP7-1	-0.278
PERLD1	1.5125
NPB	-0.0405
C17orf59	0.1697
HSPBAP1	-0.4805
SLC15A4	0.419125
PRTFDC1	0.2
OSMR	0.102428571428571
CYSLTR2	0.185
C19orf25	-0.3603
KIAA1797	0.1455
NLRP6	0.0465
FAM105B	0.1149
SCRN2	-0.747833333333333
LRRC58	-0.1781
RNF17	-0.272875
NEIL3	-2.1645
FAM137A	-0.98725
SKP2	-2.58125
PARVA	1.33891666666667
PKLR	-1.5215
RNF34	0.327375
A3GALT2	0.22725
C12orf50	-0.267166666666667
SUNC1	-1.792
FAM102B	-0.5715
CCT2	-0.326
LRRC37A2	-0.5935
ARF4	1.3605
SIKE	0.372375
C8orf48	1.48816666666667
MBTPS1	-0.558285714285714
GPSN2	-0.316
NCF2	3.95
SLC12A6	0.0238333333333333
MRPL48	-0.629
HMGN3	-0.755666666666667
LRRC62	-0.92225
PAX9	2.592375
FAM55A	0.65
C20orf42	-1.93616666666667
SCML2	-1.7505
BCL9	0.7375
FAM40A	-0.348
C9orf41	-0.5915
ZNF774	0.7415
LETM1	-1.1325
PLXNB1	-0.434333333333333
NIPSNAP1	-0.84625
USP10	-0.42475
F9	0.528
LIPE	1.95825
CNGB3	0.5365
C12orf52	-0.337
PI4K2A	-0.206125
MED8	0.2835
STAT4	2.4888
FGD4	0.854333333333333
RNF145	-1.36133333333333
WDR32	1.7175
CLDN2	0.163
TCEAL8	1.162
ZMYND8	-0.7587
PDXK	-0.6925625
GATAD2A	-1.39375
PTGES3	-0.48
CCM2	-0.6135
TAP1	1.704875
ZNF670	1.21625
ETS2	-0.588142857142857
C6orf166	-0.427
PRMT2	0.0519285714285714
OR4B1	0.3735
INTS8	-0.2525
CCDC102A	-0.21
CCDC83	-0.652666666666667
ITGA1	0.7908
EPHA5	-2.1837
FAM24B	-0.0541666666666667
TSGA10	3.35325
