Hybridization REF	TCGA-BH-A0BC-11A-22R-A089-07
PAX3	-1.6501
LASS4	-1.18275
HSD17B8	-0.10375
YAP1	0.8215
NNT	-1.73875
SC5DL	0.9325
DKFZp566H0824	-2.1605
KSR2	0.375333333333333
RAD21	-0.105066666666667
ST8SIA2	0.682
L3MBTL3	1.180125
SNRPB	-2.89825
MGC14425	0.491
MIF	-0.872
TAPT1	-0.0615
IRF8	1.5842
PRO0132	0.145
HERV-FRD	0.217
ACD	-1.2415
BCL3	2.234
SPATA13	-0.75975
MRLC2	1.84575
F2RL3	0.063375
CFHR3	4.726
DUSP15	0.0871666666666667
TMEM46	-0.350666666666667
SF3B4	-1.59716666666667
MAP7D3	0.04125
STELLAR	0.4525
SEMA5A	1.1435
H2BFS	-1.102
LRRC28	-0.1
MORN2	2.3785
XYLB	-1.205
WDR21C	1.81025
HIATL1	0.410375
ADAMTS10	-0.253166666666667
WDR55	-0.9255
MFSD5	-0.365
OR4N2	0.933
DUSP16	0.381388888888889
NLGN4Y	-0.382
INHBC	0.0434545454545455
NUMA1	-2.332
DEFB123	0.26475
GIPC1	-2.02675
MGC27348	-1.534
FLJ33590	-0.076
FZD1	0.9865
MKL1	-0.756166666666667
SAA2	6.629
C1orf94	-1.885
C7orf28B	0.086
TMEM185A	0.3616
ZZZ3	1.1705
C16orf5	-0.82
GALNAC4S-6ST	-0.902
C1orf186	2.6945
IGFBP4	-0.661666666666667
NDUFA10	0.021
CLIC2	2.84375
RNF13	1.6005
GPR103	-0.3925
CD69	0.246
MYOZ1	-0.15875
IFNB1	-1.738
CLNS1A	-0.12675
CXorf45	0.15475
ZXDB	0.5155
FUNDC2	-0.08725
GPA33	-0.962714285714286
C9orf70	0.0805
SLC2A9	-0.180142857142857
LOC126520	0.566
MAGEB1	-0.43075
LCE2A	2.949
C18orf34	3.8565
FMNL2	-0.45175
KRT85	0.44025
CRYGA	-1.1955
GEM	1.744
THAP6	0.1627
ALKBH3	0.773
TM6SF2	-0.21375
C20orf82	6.64975
RANBP2	0.545166666666667
LIG3	-1.274
RETSAT	0.458375
OR8S1	-0.013
CAST	-0.0035
TGFBI	0.9357
C15orf37	-1.55157142857143
PGM3	-0.3995
SLC4A11	-1.233875
FAM123C	0.156333333333333
TAOK1	0.95025
CISH	-0.09025
OGDHL	-2.4215
SPINT2	0.289
ZNF33A	1.588
CLDN18	0.0823333333333333
RNF128	0.82875
CCDC71	-2.2865
RASSF6	0.882833333333333
HSPG2	0.23
ATP6V0E1	2.462375
ABHD6	1.25175
CD274	0.2775
GCNT1	0.9155
NT5C1A	-0.162333333333333
TM4SF5	-2.98325
C21orf58	-1.34316666666667
SUCLA2	0.8865
RFTN2	1.04225
SCNM1	0.1235
SLC9A10	0.245
FUNDC1	0.52925
SLC35F4	-1.43866666666667
AMD1	-0.43475
COL6A6	5.188
OR4K2	0.293
TRIB2	-1.36
LOC91461	-2.2155
GHSR	0.803
ATP8B1	-0.714625
C1orf78	-0.0291666666666667
RNF183	2.6805
STX4	-0.2434
TPPP2	0.141625
MYBPHL	-0.66
TXNDC6	-0.3044
C9orf47	8.9245
FAM137B	0.3505
FANCB	-1.57875
C11orf9	-0.9995
DPY19L1	-0.538
VDAC2	-0.604
VHL	-1.45125
LMBR1	-0.7605
C8orf44	-0.0435
ZPBP	0.374
FGF23	-1.141
C21orf67	-0.92275
PCNT	-1.484
BCKDHB	0.8043
GALNTL5	-0.231
BET1	-0.250875
ARL13A	0.356
HDAC6	-1.11325
N4BP3	-0.636333333333333
OTOP1	0.7695
TTC30A	1.39
CRISP1	0.081
KRT32	2.098
VSTM1	0.387
ZNF622	-0.375
POLR3B	0.0714
DNAJC10	-0.536
C12orf54	4.5955
ADIPOQ	5.25866666666667
RIT2	0.80225
CD44	1.88155
ABCA3	-0.761125
RPS17	-0.37125
FEZF1	0.0525
PCDHB15	-1.43625
KCNMA1	0.145681818181818
CCDC116	-1.0665
C15orf27	-5.0695
NARG2	-0.460533333333333
ITGA5	-1.466875
MEFV	0.2255
TUT1	-1.07725
LOC541473	-0.28975
NMBR	0.794
GLT1D1	-0.6765
ABCB7	0.85
PFKP	-2.492
C9orf91	-0.3105
LRRC41	-1.88533333333333
C1orf85	-0.833
ATP5F1	1.2895
STOX1	1.2915
GFOD2	-0.61425
SLC25A3	1.635375
ZNF646	-0.9657
ZAR1	0.7165
OSTbeta	2.443
GALNT3	3.139
IFT122	-1.04466666666667
LDB3	0.911777777777778
GARNL1	0.240785714285714
HOMEZ	-0.212333333333333
LRRC6	1.80325
ANGPTL5	2.266
UBAC1	-1.50625
DLEU7	0.03225
RPL19	1.686375
TOP1MT	-1.4075
LOC643641	0.1845
MBD3L2	0.624
NTSR1	-0.153
WISP2	1.74575
GPSM2	-2.706
RDH10	-0.5659
PRKCG	0.9055
HIST1H4J	0.338
MON1B	0.3215
MLF1IP	-0.9235
ZNF446	-0.426375
COL4A5	-0.4854
SLC26A1	-0.606785714285714
RGN	0.747375
CCNB1	-3.27725
C9orf165	-0.08475
CCDC28B	-1.451
CCDC97	0.95925
FGR	2.12671428571429
MSRB3	2.0093
EPN2	-0.43825
COX15	-1.15666666666667
KCNK6	-1.3492
XK	-2.0215
GDA	-3.54385714285714
HEPH	-0.191125
THRAP3	-1.37014285714286
MET	-0.959769230769231
PHYHIP	1.0585
LYAR	-0.517833333333333
ING3	1.417
AK7	-0.29875
CCT8L2	0.2925
COPS7A	-1.558
WSCD1	-1.30025
RNF185	0.041875
TNS3	-0.845
KNDC1	-0.1506
RWDD4A	1.31933333333333
MED13L	0.1592
ZFYVE1	-0.0431249999999999
C7orf44	-1.30316666666667
MRPL1	1.376
STGC3	-1.4175
TEAD1	-0.709333333333333
RPL7A	1.50164285714286
ARL6IP1	-1.0088
C1orf178	-0.813
CTAGE5	0.0756666666666667
TMEM184A	-0.7645
SLC25A14	0.6305
CACNG5	0.29825
ATXN10	0.8562
ECH1	1.4135
CCL22	1.073
CYP2F1	-0.936
GADL1	0.673
TMEM19	-0.4055
RUNX3	1.72125
EFNB1	0.119166666666667
LIPN	-0.047
ACSM3	-3.464
SIGLEC8	0.909166666666667
ASCC3L1	-0.688
NOL8	0.632625
RELT	-1.53483333333333
Magmas	-1.63525
PPP1R15B	-1.1795
C11orf2	-0.57425
VKORC1	-2.048
MGC26647	0.6655
TRPM6	1.18627272727273
UGT2B7	-0.817
FEV	-0.47775
FOXK2	-0.8562
PDCD5	0.68
SLC8A1	2.3211
DGUOK	0.036
CLDN16	-0.083
GAGE1	0.0535
RBM17	0.9323
C1QTNF3	1.5165
VGLL3	2.44933333333333
UNQ5830	-0.117
CD1A	-2.22183333333333
SCGB1C1	-0.039
SUPT4H1	-0.13475
TRAF5	0.27525
ASAHL	0.755625
FAM73A	0.0375
OR6B1	0.6015
WHSC1	-1.9839
GFPT2	0.633
LOC339809	0.23925
STARD5	-0.619083333333333
SIP1	-0.127
DNAJC15	0.68575
STAU2	-0.2173125
FAM98A	0.11725
RAD23B	0.5388125
LRRC33	-0.914666666666667
CHRAC1	-3.02875
C21orf89	-0.07725
C19orf43	-0.49
KLK8	5.02766666666667
CCNE1	-2.35325
PKDREJ	0.364666666666667
SSU72	-0.91425
C17orf73	-0.3685
GPR78	0.3665
WHSC1L1	-0.1859
GSTA2	3.07275
SMUG1	-0.686833333333333
UFM1	0.5024
AP3M2	0.19125
USP14	-0.250875
FBXL14	0.756666666666667
DSTN	1.77925
SFRS14	-2.01925
FBXO31	-0.478666666666667
C12orf40	0.14425
FRS2	0.61525
NR2E3	-0.609
TUBB2C	-2.33825
GMPR	0.226666666666667
C9orf139	0.434
ING5	-0.603384615384615
LOC730092	-0.9225
ORM1	-4.3965
RP11-11C5.2	-0.9915
HSPD1	-0.3955
PIWIL3	0.129
C5orf13	-2.2588
OR5R1	0.256
LCOR	0.4275
PLEKHA9	-0.096
CCDC43	-0.893
ZNF232	0.238
SLC6A7	0.5285
ADH5	0.936583333333333
SHBG	-1.15733333333333
CROCCL2	-0.59225
PANX3	-0.141
CDIPT	-2.1215
SLC16A5	0.0045
TUBB	-1.7006875
TOR3A	-1.8349
PREP	-0.166666666666667
ENTPD8	-0.0558333333333333
CHMP1B	-0.0255
SYT12	0.4313
MYH6	-1.68766666666667
MAP3K13	-0.9668
KLHL30	-0.5564
LCMT1	0.911875
EIF1AX	0.79925
FOXD4L1	-0.1255
SLC24A5	0.5385
RNF166	-2.0351
TJAP1	-1.786
TMEM156	-0.2572
ZNF239	1.81
SNX19	0.1607
GKN1	0.293333333333333
FCN1	0.9587
C1QL1	-1.007
ATP11C	0.555
ZNF35	0.25525
CARD8	1.015
LIMD1	-2.74416666666667
KIAA0286	-0.763
XRN2	-1.31583333333333
CD6	-1.25566666666667
TOX3	0.12925
ZSCAN4	-0.344333333333333
RSRC1	-0.311625
COG1	-0.04125
PTRF	1.7503
C16orf35	-1.668375
FBXO24	0.4805
CHST11	-1.7415
THRB	0.0447
MYBPC1	3.42625
RNF39	1.322
PSMD11	-1.5535
ALAD	-0.116333333333333
EN1	-0.079
SLC9A9	1.439
GSTM4	-1.0239
CDC42BPA	0.196684210526316
RCSD1	0.25725
LUC7L2	-0.4743
SPTBN1	0.662
LOC146167	0.234
BAT5	-0.5571
ZNF452	-0.2485
LSM4	-2.566875
SRP72	-0.1387
SGK269	-0.2475
MTX1	-1.4605
CENTA1	-1.99325
UNQ9433	-1.659
ATR	1.0315
DDX49	-1.21266666666667
PAQR8	-0.4995
C14orf174	-1.3615
GBGT1	-2.09925
THAP1	0.4625
OR10K1	0.749
RASIP1	-0.7055
DPYD	1.0137
DOHH	-2.6365
C18orf45	-0.67925
POF1B	1.3244
ZNF552	1.46075
USP32	-1.1475
MED27	-0.353
C14orf149	-0.413333333333333
PRDX4	-0.552166666666667
ABHD12	-1.1365
AGT	-4.035
SLC22A14	-0.84725
C1orf58	-0.54525
PILRA	-2.73225
ABCF2	-1.61
C17orf85	-0.0791
TKTL1	0.65675
FGF1	2.2166
IL6R	0.684333333333333
VPS25	-0.7685
CHRNB2	0.384285714285714
COL7A1	-2.8085
LRRC48	0.749333333333333
SPG20	2.15233333333333
COX10	-1.429
GCA	1.287
ECEL1	-1.17833333333333
GLG1	-0.720666666666667
SRD5A2L2	0.49825
MUTYH	-1.696
ZNF70	-0.54175
L2HGDH	-3.149
GPATCH2	1.422
ZNF655	-0.215625
ZNF227	0.280833333333333
MCOLN2	-0.310833333333333
NQO2	0.09775
KCNQ5	-0.59
NEU1	0.0505
QRICH1	-1.0085
ZBTB20	1.25433333333333
RPUSD3	-2.281
EPGN	0.0276
TSN	0.2885
SPRY2	0.420333333333333
LZTFL1	0.9935
GMFB	0.19975
PBEF1	0.0925
HBG2	-1.15866666666667
TMEM8	-2.12475
PALM2-AKAP2	1.57366666666667
NFYA	-0.96875
FAM108A1	-1.71375
PBLD	2.057125
NRG4	-0.8485
PIGF	0.714
PTGER1	0.420666666666667
NOS2A	-0.659
C21orf34	2.71283333333333
C21orf51	0.704666666666667
IL17C	0.3395
TRMT6	-0.391833333333333
ETV2	0.594333333333333
CCDC109A	-2.098
MYLK2	-0.93
ATP10A	0.7146
DPH4	1.2615
C5orf5	2.18283333333333
KCNA4	0.628833333333333
NMNAT2	1.44516666666667
GLYATL2	3.556
LSMD1	0.0805714285714286
IL23R	-1.99
NRF1	-1.89975
MUC15	3.45333333333333
PRDM12	-2.873
PAQR4	-1.371
RBBP6	-0.381875
IFI27	4.732
SKAP2	1.633
TAGAP	1.23075
TJP3	-1.496
C9orf61	2.034
IDS	-0.774357142857143
PARG	-0.54475
LOC131149	-0.043
DYRK4	-0.132333333333333
MICALL1	-2.07525
GALR2	-0.3765
GPBP1L1	-0.428375
TBX21	2.786
KCNJ6	0.0172
GGN	0.301
CASP5	1.026
RNF182	-2.6875
BRD4	-1.43025
DOK4	-1.268
SLC46A2	0.3975
SOX9	2.33991666666667
ZNRD1	-0.387833333333333
PRR6	-2.79275
FAU	0.387375
DTNB	-0.307
CARD9	0.3105
STS-1	-1.70216666666667
SLC4A5	-0.245875
NSBP1	0.46975
UGCGL2	-0.194333333333333
POTE15	-1.725
NOXA1	-1.17425
RP13-347D8.3	0.1935
SAMD10	2.7225
EP400NL	-2.48
TCF21	0.779
AMELX	1.022
JPH2	0.6621
SLA	0.791875
DLST	-2.59066666666667
SEPT12	0.8355
RGS20	-2.186
LXN	3.06183333333333
ZNF419	0.768125
UPK3B	0.213666666666667
RELL1	1.49525
ESPNL	-1.6815
KLHL21	-0.060125
PI15	3.0795
C2orf61	0.584
LOC407835	-2.73166666666667
RER1	-0.0296666666666667
ELAVL2	0.143
MGC26718	-0.71075
KLF2	2.11825
TNFAIP8L3	0.29775
TFE3	-0.97875
C11orf17	0.124125
15E1.2	-1.3775
SNRPC	-0.37625
DLGAP1	-0.4255
PGLYRP1	0.335875
OVCH2	0.9005
IRF7	-0.3923
SET	-0.122
NAB2	-1.65066666666667
LRP5L	-1.00025
FAM120A	-0.132125
ASCL2	-0.227833333333333
SHH	-0.2525
ATP5H	0.464333333333333
THPO	-0.498
TYRP1	-3.22083333333333
HIST1H3E	-0.195333333333333
EIF2S1	-0.0758888888888889
TNFRSF17	0.297
TARSL2	1.1835
NKX2-8	0.362857142857143
C1orf115	1.350625
LOC56964	0.1455
KIAA0841	-1.24
ISCU	1.0625
TTMA	-0.6415
ZNF414	-0.9425
LOC441150	0.50025
RAB15	0.1845
HBP1	1.77083333333333
TNNT2	-1.2405
CECR5	-2.10825
PHGDH	-2.99
JRK	-0.6573
XPO4	-1.227
FAM131C	0.4835
ARHGAP25	1.349
CA9	-3.63988888888889
GPR62	0.521
TLX1	0.2742
GPS1	-2.59275
OR2M2	0.278
BDP1	0.201071428571429
FAM70B	0.3575
RPS29	1.95658333333333
MKLN1	-0.4659
TSPAN19	-1.131
SLC29A3	-0.3861
LGALS4	-0.565333333333333
USH2A	0.804833333333333
NF1	-0.4075
APOBEC3A	0.5355
IMPAD1	-0.154833333333333
OLR1	0.585333333333333
NRAP	-0.806
HCFC1R1	0.982
TAOK2	-0.482333333333333
MCM10	-3.76683333333333
MAP4K3	0.33525
CBS	-2.521125
CLK3	-1.6623
PCDHGA5	0.958
ELF4	-0.6155
FAM71A	0.5315
C11orf49	-1.1295
CLIP2	-2.11325
BTBD9	-0.567444444444444
ZNF524	0.1685
KDELR1	-1.14983333333333
ZNF509	0.876
NCSTN	0.8105
ZNF533	2.07885714285714
PARP4	0.85125
GALNT9	-0.659666666666667
NPY	-1.47666666666667
BEGAIN	-0.857833333333333
TMEM77	0.995333333333333
FOXRED1	-3.321
SLC16A2	2.20883333333333
SLC35B1	-0.34775
GK5	0.672727272727273
SDCCAG10	0.8025
C4orf20	1.2905
SLC9A2	-0.8925
ADD1	-0.776923076923077
TAL2	-0.9614
ACLY	-1.508
DNAJC1	0.0605
SOST	-1.66633333333333
USP43	-0.164
CYP4F12	-3.443
FKBP5	-0.15425
CHCHD5	0.2546
NUDT22	-1.04775
CCDC85B	-1.962
OR51G2	1.0475
STRN3	-0.994916666666667
TMOD2	-0.0035
FLI1	0.4355
MAB21L2	2.50266666666667
DGKQ	-0.191
VPRBP	-1.688
SCNN1B	-0.671666666666667
ECHDC3	1.9146
TMEM106C	-0.721
CSNK2A2	0.6195
RPL39	1.6402
HERC3	0.2595
ZBTB47	0.736666666666667
ZNF681	0.12325
PAGE2	-1.70225
CLIC5	3.34078571428571
RABAC1	0.2
ZFHX2	0.456
YPEL1	-0.300833333333333
KIAA0776	0.94
NR1D2	0.1945
DNAJC4	-0.293
NPNT	2.5049
ZNF677	0.03
ZNF536	-0.0356666666666667
MEF2B	-0.208166666666667
PTPN4	-0.213857142857143
CTCFL	-2.634
STX5	-0.375
CD72	0.0475
VEGFA	-2.48573684210526
XRCC1	-1.3561
MAS1L	-0.386666666666667
ELL	-1.1351
SETBP1	1.51375
CDH11	1.374
NDC80	-2.32908333333333
DMBX1	-1.61525
NRSN1	0.1215
BAT2D1	0.192125
CDS2	-0.706166666666667
C1orf212	-0.667666666666667
SENP3	-2.08775
IL1F9	-0.0375
EEF2K	-0.48825
COG8	-1.4055
CEP72	-1.97225
OR1L8	-0.494
MUS81	-1.43375
PHYH	1.4115
GGT6	0.444
C22orf23	-0.443727272727273
C13orf33	4.976375
MAPK8IP2	0.04075
NELL2	1.5635
POU3F2	0.458
ALPK1	1.553875
MRPS18C	2.004
RPLP2	1.745625
FGF22	0.079
SPNS1	-1.72333333333333
ZFP1	-0.49525
IL1RAPL1	0.49925
PCSK9	-3.38516666666667
NKX2-1	0.199583333333333
C6orf189	4.1735
SP4	0.00599999999999995
SLC11A1	-0.152111111111111
C21orf25	-1.3505
ICAM2	1.541125
SH3GL1	-1.6775
GSK3B	-0.916166666666667
RALB	0.1705
PDXP	-2.87233333333333
GNGT1	-1.99357142857143
KIR2DL1	0.2455
TNFAIP3	-0.2225
C6orf32	0.1759
CBLN2	-1.858
PANK3	-0.12825
TAAR9	0.987
WDR82	-0.644
APOM	-2.701875
TRIP10	-1.17275
SPATA16	0.0335
C1orf135	-1.0915
USP51	1.1535
TESK1	-0.77525
C11orf64	-0.0511428571428571
ZNF611	-0.0485
PDE6G	-0.610166666666667
HLA-DQA1	1.74171428571429
GCLC	0.255875
SEC61A1	0.191357142857143
TWSG1	-0.20675
ZMYND10	-1.2785
CTDP1	-2.22225
ADAMTS6	-0.6742
SLIT1	-1.89325
KRT86	-0.0715
KIAA0574	-1.27225
GTPBP2	-0.8724
PQLC3	1.946
PRRX2	-0.325
C15orf44	-0.228333333333333
MKKS	0.55725
C11orf10	-0.55075
GPR110	0.297428571428571
CD109	-0.810166666666667
ADCY1	-0.402833333333333
RHBG	-3.29625
TP53I3	-0.1625
SLC22A3	-0.59
UCP2	-0.75475
FOXG1	-1.713
OR2AG1	-0.2415
TRIM24	-1.02575
PROC	-2.99475
TAAR6	0.34325
AMTN	-1.176
C10orf47	-0.301
DEPDC1	-2.99866666666667
FLJ45557	2.58425
ZDHHC17	-0.2873125
KIAA1429	-0.805833333333333
KCNH1	-0.502666666666667
VNN3	0.250714285714286
PSMAL	3.801
PPARD	-0.23275
HFM1	-1.838
YBX1	-1.68783333333333
ZNF695	-2.51075
SCTR	0.3726
DCDC1	-0.1985
VPS26B	-1.0369
MTF2	-0.885333333333333
ATP6V1F	-0.212
CCDC94	-1.32425
PERF15	-0.2085
CCL11	0.75725
LMO7	-1.41171428571429
DCST1	0.196
ADRBK1	-1.15225
CDRT4	-0.7715
ZNF84	0.342
HOXD8	1.47975
STARD8	-0.104833333333333
FOXP2	0.12075
CCDC103	0.95075
POLR3A	-1.7284
GSC	0.4305
ZNF114	-1.01133333333333
HTR7P	-0.9115
LALBA	1.064
RMND5A	-0.759666666666667
PSCD2	-1.18575
ZNF409	0.2095
KRTAP1-3	1.0544
MAF1	-1.55225
LOC201725	-1.917
NRN1	-0.039625
SPAG5	-4.27883333333333
DNAH7	1.40216666666667
FLJ43860	0.0955
BRCA2	-1.64825
ACADM	0.278875
CXXC6	-2.836375
RAGE	-1.23075
CHMP2A	0.67025
FAM8A1	0.00330000000000003
GPR21	0.8825
SLC12A3	-3.4012
FVT1	1.35871428571429
ZDHHC7	-1.030375
FLJ44048	0.5565
SLC44A3	1.78216666666667
SDSL	-0.572666666666667
MMP8	-1.209
PLA2G12B	-2.38316666666667
ACY1	-1.3745
MT1E	2.96433333333333
OR4K15	0.3255
TECTB	0.157
GPR20	-0.3635
IRAK2	0.495
RFPL3	-0.388333333333333
MYO9A	0.4915
NARG1L	-0.702583333333333
BLMH	-0.99575
CCDC3	5.14033333333333
C9orf21	1.14683333333333
KIAA0513	0.0641666666666667
MIER2	0.35375
PNMA2	-1.06890909090909
SH3BP2	-0.9605
ANXA10	-1.1365
RTN2	-0.9235
TFB1M	-1.139
PRPH2	1.07125
C14orf133	-1.14725
GOLGB1	-0.125333333333333
IRX4	0.768875
NFKBIL1	-1.55833333333333
C10orf62	0.514
APBB3	-1.7535
RPS10	1.9845
LOC728378	-1.22575
TLE3	-0.259388888888889
PSMB7	0.928375
MESDC1	-1.069
SLC6A1	0.61425
OCLN	0.584833333333333
PTTG3	-2.7615
NAGLU	-2.01675
SERTAD4	2.271625
SPRY1	1.71
FLJ10781	0.342833333333333
MYSM1	0.64425
TRIM4	0.7015
SH3YL1	1.82
TREM2	2.7185
SERPINI1	1.39025
HDHD3	-0.960625
TMEM38A	-0.3545
EID2B	-0.1415
TDRD3	0.2785
SEDLP	1.108
THSD7A	1.63
NDST3	-0.653
KLHL15	-0.4965
DHRS12	2
FBXO9	0.160071428571429
TNPO1	-0.283083333333333
MRPL13	0.5975
SNX5	-1.82966666666667
METTL6	0.143
SOD1	0.5175
CHML	-2.09883333333333
PACS1	-1.783
SIRT5	-0.5686
CAPN2	1.05416666666667
FXYD5	-0.787
TWISTNB	0.65625
LRFN1	0.431
UBE1L	0.437625
UBE1C	0.318
OR51B2	1.49866666666667
OR4D11	-0.256
C15orf2	-1.059
NR4A1	1.709
LOC339047	-2.6275
TRIM17	0.725571428571429
ATP5G3	-0.0692857142857142
RPL15	0.122333333333333
ADAMTS8	-0.59925
HOXC4	-0.8685
C14orf37	0.8855
CEACAM5	-1.8015
MYT1L	0.1398
RASA2	-0.01225
OSBPL7	-0.4
STAG1	0.0125
GIMAP4	6.62
FUT3	-0.2015
PIF1	-2.71975
LPIN2	0.119666666666667
SH3PX3	-1.293
PDP2	-0.9775
PAPD1	0.30375
ERP27	4.071
APOOL	-0.4174
DIABLO	-0.80175
TRHR	0.54125
ARMC9	-1.341625
RNF152	2.60875
SLITRK3	0.434166666666667
ZNF211	0.2452
PFDN1	1.496875
RGS11	-0.17625
HS6ST1	-0.7158
AKR1D1	-1.68666666666667
TNP2	0.5
STK31	1.45233333333333
EML4	-0.65075
SGTA	-2.05733333333333
HIST1H2BI	-1.46366666666667
PSMD6	-1.02683333333333
KIAA1257	-1.2185
C18orf55	-0.162
FLJ20273	1.4055
RPL28	-1.13416666666667
EPYC	0.22975
NOX3	-0.262
ELAC1	1.94516666666667
METT11D1	-1.25775
BIN2	-2.2145
NACA2	1.79625
CCDC17	-1.044
HM13	-1.6231
UBOX5	-0.888571428571429
UBE2O	-0.978625
UBL5	0.095
APOLD1	1.70625
C9orf31	-0.026
TNFSF8	-0.15
ARHGAP29	1.526875
PROKR2	0.704
PDE5A	-0.0951666666666667
C6orf12	1.3415
TOM1L1	-0.3035
WHDC1	0.956
FOXI1	0.4276
RAB4A	0.9988
TMEM39B	-0.9855
ATPBD1C	0.11475
FARSA	-2.16483333333333
PLEKHG5	0.34175
CMAS	-0.354666666666667
OR7E24	-0.8915
SLC30A1	-0.97275
CDC42EP5	-0.233166666666667
PLAC1	-3.4155
KLHL18	-0.54025
LBA1	-1.0651
TAZ	-2.06
CRIP2	-0.175125
BTBD11	-0.091
C16orf72	0.7415
DIO2	2.2219
LRRCC1	1.155
CCDC136	-4.2235
PRX	1.0125
RBM5	-0.3335
TMEM85	0.97725
TUBGCP4	-1.78583333333333
APLN	0.778875
CDK7	-0.00250000000000002
SSR2	0.946333333333333
CRELD1	-1.0955
C19orf46	2.23375
GAL3ST4	-1.13583333333333
KBTBD10	0.28475
IL28A	-0.024
WDR27	-3.1545
MCM2	-2.48466666666667
SOX14	0.0775
FLJ39743	0.0590000000000001
KIAA0922	-0.887428571428571
HIPK4	-0.7695
FLJ25758	0.581
C16orf57	-0.936454545454546
PDZD2	2.978875
MCC	-0.51975
HHLA3	-0.9315
ID2	0.3365
C20orf23	1.1385
ZNF688	0.18975
APOC2	-1.63583333333333
LOC440093	0.25475
FAM50B	1.3695
PWP1	0.0685
DNAH10	-0.76725
HIST1H2BA	-0.144333333333333
GPR56	0.575833333333333
METAP2	0.245375
PAN3	0.9715
STXBP4	-2.17975
PDHX	0.382
MTA1	-1.30166666666667
ZBED4	-0.606625
ZNF720	0.10375
CDK2	-2.190125
RHOJ	1.401875
CDC37	-2.64733333333333
ZER1	-1.2215
GRK4	0.0715
PRPH	0.03
POLR2A	0.498714285714286
OGFOD1	-1.26325
NOL5A	-2.3615
PHEX	-0.3135
FLJ16478	0.478666666666667
C20orf117	0.0497142857142857
CAMTA2	-2.11875
C11orf74	1.72783333333333
DDX17	1.19125
C5orf27	1.694375
PLEKHA2	-1.0095
PDE4DIP	-0.4974
SCN7A	0.762
ZNF559	0.912
CXCL10	2.408
ZMYM4	-0.4615
STK32B	-0.1976
KIAA0888	-1.9604
TACR3	0.741
CKAP2L	-2.87
KIF1A	-0.992833333333333
RSPRY1	-0.657
VCAN	-0.1155
CYP27C1	-0.539
SYDE1	-2.2595
MED12L	-0.957333333333333
ZDHHC21	0.393375
NHS	0.9855
TM9SF3	-0.0586666666666666
DDHD1	-1.48075
MAFG	-0.966333333333333
BICD2	-1.1811
C14orf119	-0.034
C14orf43	0.502785714285714
CDH7	-1.67425
ALKBH5	-0.994428571428571
JUP	-0.598375
TMEM41A	-1.47133333333333
MAMDC4	-1.94566666666667
CBX3	0.274625
LRRC18	-0.192666666666667
RBMXL2	0.98125
PLA2G4D	0.0996666666666667
FGF13	2.6185
KIF3A	1.2605
PDIA6	-2.04375
DCXR	-0.51925
CASKIN2	0.545583333333333
EHD1	0.913833333333333
MARCKSL1	-1.18666666666667
ZNF496	-1.0652
SCAF1	-0.389
KCTD8	-1.5025
TRAF3IP3	0.654
LSR	-2.0705
CXorf1	-0.0101666666666667
C14orf112	0.452166666666667
EIF2B1	0.0925
OMP	0.942
GSTZ1	-0.438
LOC92017	1.44075
ISLR2	-0.0995
C12orf36	0.287
GATA2	-2.01816666666667
GABRA5	-1.086
CELSR2	-1.37507142857143
STAM2	0.3924
TNAP	0.6195
PTPMT1	0.209333333333333
GRP	4.61175
SV2A	-1.16
MAGEA12	-4.3165
CACNG1	-1.117
C18orf19	-0.12225
GSG1	0.668166666666667
PTPRJ	-1.85992857142857
FRMPD1	0.036
ZNF668	-1.7605
PLEKHJ1	-1.88525
ADAT1	-2.4117
TMEM50A	0.1208
UCN3	0.7155
HOOK1	0.818625
IL17B	3.2275
MLKL	-0.5065
TTC14	-0.272333333333333
KLHL5	0.1235
CRYL1	0.575
FOXH1	-0.311
NFYB	0.852625
PPM1G	-2.22125
GOLGA2LY1	-1.10325
NMT1	-0.57025
HADHA	-0.8221
CHSY-2	1.08125
PLEKHF1	-0.175071428571429
SAGE1	-2.247
MUSTN1	1.30225
SUHW4	2.22375
TFEB	0.955666666666667
ZFYVE27	-1.00025
ATG12	0.640166666666667
BMI1	0.195928571428571
ZIM3	0.0356666666666667
MYH4	0.738
MASP1	-0.46025
KIAA0984	0.188333333333333
RPAP2	0.1845
ASB5	0.6305
BOLA3	-0.245833333333333
MIA3	0.861333333333333
KRT35	-1.11
KIR3DL3	-1.9735
MRPL51	-0.6095
SEMA3F	-1.2812
NDUFB2	0.3165
LOC253012	1.23575
FAM46C	-1.5368
G6PC	-1.62433333333333
CSAG3A	-3.95633333333333
PREX1	-1.0825
SLC25A45	-0.632125
MAPKBP1	-0.375
CPE	2.4908
GNB1	-1.796875
CXCR6	0.84
TRIM46	0.25025
C16orf3	-0.0556
HPSE	-0.621375
TIGD3	-2.018
SPG3A	3.7215
LCAT	-1.245
ST6GAL1	-1.01394117647059
POMC	1.049
FLJ36031	-1.53666666666667
NSMAF	0.335333333333333
SKIL	0.2325
ADSS	-0.169166666666667
HMGCS1	-2.25266666666667
POLR3F	0.429
RAB10	-0.6535
ZNF277P	0.898625
ZBTB7B	0.64175
DHRS1	0.488625
ABCC13	0.195
CNOT3	-1.1455
NFKBIA	0.92025
GAK	-2.03
SFT2D2	1.5425
HOXA6	0.348
CRTC1	-0.522
LY6D	2.92716666666667
