Hybridization REF	TCGA-BH-A0BQ-11A-33R-A115-07
APLN	1.428875
CDK7	-0.472
SSR2	0.128166666666667
CRELD1	0.8265
C19orf46	2.39325
GAL3ST4	0.3385
KBTBD10	0.12525
IL28A	0.20525
WDR27	-0.0295
MCM2	-1.73666666666667
SOX14	0.098
FLJ39743	-0.804
KIAA0922	-0.084125
HIPK4	0.2255
FLJ25758	0.0455
C16orf57	-0.74475
PDZD2	2.1755
MCC	1.5525
HHLA3	-0.0234
ID2	0.32975
C20orf23	1.549
ZNF688	0.738
APOC2	-2.17416666666667
LOC440093	0.4375
FAM50B	2.22016666666667
PWP1	-0.4495
DNAH10	0.74
HIST1H2BA	0.37925
GPR56	1.2285
METAP2	-0.407625
PAN3	0.2295
STXBP4	-0.31875
PDHX	-0.757
MTA1	0.0256666666666666
ZBED4	-0.1785
ZNF720	-0.92375
CDK2	-3.052
RHOJ	1.921875
CDC37	-0.147
ZER1	0.40125
GRK4	0.1805
PRPH	0.20925
POLR2A	0.284
OGFOD1	-1.08625
NOL5A	-1.3275
PHEX	-1.1255
FLJ16478	0.74475
C20orf117	-0.09625
CAMTA2	0.446
C11orf74	0.365166666666667
DDX17	0.997666666666667
C5orf27	0.79125
PLEKHA2	-0.1345
PDE4DIP	-1.6117
SCN7A	0.414
ZNF559	-0.288833333333333
CXCL10	2.149
ZMYM4	-0.192
STK32B	0.511666666666667
KIAA0888	-1.7665
TACR3	0.0925
CKAP2L	-4.004
KIF1A	-0.1675
RSPRY1	-0.3845
VCAN	-1.292
CYP27C1	0.213
SYDE1	-0.944166666666667
MED12L	0.159
ZDHHC21	0.594625
NHS	1.0125
TM9SF3	0.6745
DDHD1	-0.964875
MAFG	-0.482333333333333
BICD2	0.0442
C14orf119	-0.0265
C14orf43	0.547714285714286
CDH7	-1.12175
ALKBH5	-0.0769285714285714
JUP	1.605625
TMEM41A	-0.281166666666667
MAMDC4	-0.6925
CBX3	-1.591875
LRRC18	-0.33125
RBMXL2	-0.1685
PLA2G4D	0.222166666666667
FGF13	1.4735
KIF3A	0.854666666666667
PDIA6	-1.145
DCXR	0.94125
CASKIN2	1.29491666666667
EHD1	0.250333333333333
MARCKSL1	0.679166666666667
ZNF496	0.0466666666666667
SCAF1	0.366
KCTD8	0.177
TRAF3IP3	0.231
LSR	1.16
CXorf1	0.0114
C14orf112	-0.112833333333333
EIF2B1	-0.215
OMP	0.041
GSTZ1	-0.10625
LOC92017	0.859
ISLR2	1.143
C12orf36	0.8745
GATA2	-1.50716666666667
GABRA5	-2.056
CELSR2	-0.3415
STAM2	-0.1706
TNAP	1.766
PTPMT1	-0.803333333333333
GRP	7.2465
SV2A	-0.551166666666667
MAGEA12	-4.87425
CACNG1	0.269
C18orf19	-1.064
GSG1	0.00366666666666665
PTPRJ	-0.7935
FRMPD1	0.078
ZNF668	-0.15
PLEKHJ1	-0.61825
ADAT1	-0.4219
TMEM50A	-0.1682
UCN3	0.517
HOOK1	0.770625
IL17B	3.4425
MLKL	-0.449833333333333
TTC14	-0.798166666666667
KLHL5	-0.0275
CRYL1	0.0753333333333333
FOXH1	-0.011
NFYB	-0.354
PPM1G	-0.602
GOLGA2LY1	0.312
NMT1	-0.5015
HADHA	-0.1524
CHSY-2	0.7775
PLEKHF1	1.93985714285714
SAGE1	-2.966
MUSTN1	0.847
SUHW4	1.73825
TFEB	2.14366666666667
ZFYVE27	0.5665
ATG12	-1.01583333333333
BMI1	0.550928571428571
ZIM3	-0.31325
MYH4	0.58775
MASP1	-0.64125
KIAA0984	-0.18625
RPAP2	-0.64875
ASB5	0.2595
BOLA3	-0.963333333333333
MIA3	0.631166666666667
KRT35	0.025
KIR3DL3	-0.0185
MRPL51	-1.198
SEMA3F	0.720333333333333
NDUFB2	0.104166666666667
LOC253012	4.05125
FAM46C	-0.6838
G6PC	-2.31175
CSAG3A	-5.11366666666667
PREX1	0.9205
SLC25A45	-0.356
MAPKBP1	1.2523
CPE	1.4445
GNB1	-0.75675
CXCR6	0.239
TRIM46	0.181
C16orf3	0.744333333333333
HPSE	-0.901875
TIGD3	-0.53
SPG3A	2.71025
LCAT	-0.014
ST6GAL1	-0.122777777777778
POMC	1.24
FLJ36031	-0.00866666666666668
NSMAF	-0.408
SKIL	-0.8445
ADSS	-0.6925
HMGCS1	-2.2723
POLR3F	-0.612166666666667
RAB10	-0.407375
ZNF277P	-0.82925
ZBTB7B	0.66725
DHRS1	1.253125
ABCC13	0.14475
CNOT3	-0.2085
NFKBIA	2.37475
GAK	0.338
SFT2D2	0.012
HOXA6	-0.168
CRTC1	1.1885
LY6D	1.83666666666667
C20orf72	-1.261
CPT1A	-0.362
LMO1	-1.4805
EIF3I	-0.2685
PRB4	-0.0356666666666667
MCM3APAS	-1.26575
C20orf132	-0.224
FOXF2	-2.802
S100A12	0.144
MLH1	0.136166666666667
ACTN1	0.9937
MRPL36	-1.06533333333333
C20orf106	-0.0715
FBXO6	0.319833333333333
MKS1	-0.775166666666667
CX3CR1	-0.853
PDE1B	1.8885
PLP1	-1.928
KISS1	-0.0445
C14orf2	-0.124666666666667
TBC1D3P2	-0.3195
COMMD6	1.6005
ANKRD7	-1.4245
PTCHD1	1.82225
NARS2	-1.64525
DOCK7	-0.03125
FAM127B	0.38025
LOC390243	-0.0416666666666667
N6AMT2	0.3255
ZNF391	-1.0155
DNAJB14	0.300333333333333
WRB	-0.922125
BPI	0.897916666666667
TTC4	-0.833833333333333
FAM10A5	-0.255
GOT1L1	0.3296
MAGED1	0.311875
RESP18	0.1245
WFDC6	0.4985
MT2A	2.7855
C11orf56	1.1805
KIAA1432	-0.411
ROR1	0.00425
HSD17B14	0.978666666666667
ZFAND2B	0.519875
SAMD4B	0.1975
HEXA	-0.288125
HNRNPU	0.0625909090909091
USP39	-0.749
NRD1	-0.89875
R3HDML	0.714
FLT4	0.599
OMG	-0.0143333333333333
OR52N4	0.0135
LOC399818	-1.03025
ELA2	-1.002
VENTXP1	0.5205
RFC5	-1.5625
OR52L1	0.1355
PAX5	0.2395
FBXO2	1.42475
GMEB1	0.33
AKT3	0.207833333333333
CRB1	-0.500333333333333
CTTN	0.0235
UTP15	-0.623
HSBP1	-0.5835
PHF11	1.63575
NDEL1	0.536166666666667
USP8	-0.084
BAIAP2	0.59525
SI	0.244833333333333
ARSJ	-0.262833333333333
BAAT	-1.77
KCNS3	1.47033333333333
LOC126147	0.242666666666667
TMEM37	0.90425
C1orf162	2.29033333333333
MBD1	-0.0278
ITGAL	0.445666666666667
WDR73	-0.0655
GKN2	-0.148666666666667
ARFGAP1	-0.96975
SLC5A8	2.21783333333333
ZBTB40	-0.0805555555555555
CYP4B1	2.01516666666667
LYPLAL1	-0.103
CHST3	1.634
MAP3K9	-0.00800000000000001
BTAF1	-0.3845
TFAP2E	-0.1695
RBM35B	0.3515
LOC441251	-0.119833333333333
ANKRD25	0.309111111111111
UQCRC2	-0.0105
MAEA	0.43025
HYAL1	-1.1657
RNPEPL1	0.3975
CPSF2	-0.934625
PSD3	0.0234
ABCA13	1.43885714285714
AGR2	0.736375
GBX1	-0.8335
HDLBP	0.680142857142857
ACY3	-0.0955
HECW1	0.383
ZNF519	-0.60975
HOPX	2.12175
ZNF304	0.166625
OR12D3	0.22
FKSG43	0.231
METTL1	0.191
MFSD3	0.2796
PSPH	-1.2785
CLCA3	-0.353
DARS2	-2.17166666666667
CDC25A	-2.103
BAIAP2L1	-0.594
B3GNT5	1.2795
USP29	0.2235
ARHGEF10L	1.489
ATOX1	-0.299375
ADAM30	0.3335
DNASE1	-0.638
STT3A	-0.55675
RAB6IP1	-0.08475
PTN	5.2953
C1orf106	-0.785923076923077
HECA	2.096
RNF122	-0.52825
SLC22A18AS	-0.543666666666667
GNG8	0.411833333333333
ELP4	-0.68325
FAM65A	0.151666666666667
RPL10A	0.5595
IRS4	0.141
MACF1	1.0626
SEC24D	-0.0805
LOC374395	0.31825
TGFB2	0.331375
MDFIC	0.61925
CHRNE	0.371166666666667
PCMTD2	0.4245
ATP6V0D1	0.678833333333333
MTA2	-1.037
LZTR1	-0.211
RAP1A	0.1355
AXIN1	-0.277875
POLR1C	-0.23925
TRIO	0.271
PLXNA4A	0.361
C5orf33	-0.905
DEPDC1B	-4.448625
ZNF473	-0.7955
MTM1	0.383
GPR107	0.1105
CSNK1A1L	0.661333333333333
FLJ14154	-0.07675
NLRC4	1.68825
ENPP4	1.8465
PADI3	0.3805
RNF170	-0.44325
CG018	1.67616666666667
C16orf7	0.3135
KCNE1	2.36775
NRM	-0.938666666666667
SLC37A3	-0.229142857142857
TPD52L2	-1.143
UNC5B	1.04625
C12orf12	0.628166666666667
SDHB	-1.0725
CLRN1	0.135
NUDT10	0.347666666666667
UGT3A1	0.451714285714286
FBXW8	-0.43375
RHOF	-0.95375
PTPLAD1	-0.54425
MYO3B	-0.201
DERA	-0.7985
TPP2	-1.616
C19orf53	-0.2485
GINS3	-1.607
ST6GALNAC5	1.585
CHSY1	1.24075
MGC15705	-0.0375
GPR83	0.089
EXT2	0.159
DOLK	-0.02575
TUBAL3	0.142
ACVRL1	2.27477777777778
ABL2	-0.39125
C14orf156	-0.654833333333333
PTPRZ1	0.10925
DIP2C	0.991875
LAMP1	0.756
RXRA	0.1725
MAP3K5	1.7365
ALKBH1	-0.3275
PDLIM7	0.212125
ARL14	-1.2895
SNIP1	-0.712833333333333
TIMP3	1.85075
RGS3	0.279
SPAG16	0.6893
ABHD4	0.2285
ARHGEF12	0.642583333333333
GLUD2	-0.6575
RAC2	-0.303
UAP1L1	-0.9365
SLC18A3	0.4585
YOD1	-1.25491666666667
RALY	-0.06425
HMOX2	0.35375
DGKH	0.1895
DBNDD2	1.0755
YIPF4	-0.116125
THAP10	-1.114
ZNF513	1.138
HAGHL	-1.60716666666667
ITGB4	2.46366666666667
CCDC141	-0.241
YTHDF3	-0.4655
C5orf28	0.50475
RPL7L1	-0.586875
TMEM30B	0.9965
ANKRD35	4.316
DUOXA2	-0.4045
TBC1D5	0.242625
DFNB59	0.923
HRH4	0.644
MYO6	2.026
DNAJA4	0.83725
RBM24	-0.42875
CEACAM20	-1.28925
RBM23	0.317071428571429
NGFB	0.9375
C1orf63	-0.8283
KRTAP7-1	0.231
PERLD1	1.5375
NPB	0.1735
C17orf59	0.8327
HSPBAP1	-0.61125
SLC15A4	0.1565
PRTFDC1	0.521
OSMR	-0.712357142857143
CYSLTR2	-0.5695
C19orf25	0.6215
KIAA1797	-0.315
NLRP6	-0.482
FAM105B	-0.6275
SCRN2	1.10816666666667
LRRC58	-0.1034
RNF17	0.0454285714285715
NEIL3	-4.6635
FAM137A	-0.85025
SKP2	-3.491
PARVA	1.49991666666667
PKLR	-1.255
RNF34	-0.560625
A3GALT2	-0.01825
C12orf50	0.0115
SUNC1	-1.203
FAM102B	0.0676666666666667
CCT2	-0.8785
LRRC37A2	0.4235
ARF4	0.043
SIKE	-0.462375
C8orf48	1.35766666666667
MBTPS1	0.203071428571429
GPSN2	0.116
NCF2	1.6145
SLC12A6	-0.3345
MRPL48	-0.9085
HMGN3	-0.2965
LRRC62	-1.0555
PAX9	-0.1245
FAM55A	-0.366
C20orf42	-0.8385
SCML2	-1.01016666666667
BCL9	0.506
FAM40A	-0.4435
C9orf41	-0.960333333333333
ZNF774	-0.3825
LETM1	-1.60575
PLXNB1	1.41966666666667
NIPSNAP1	-0.278125
USP10	-1.1735
F9	-0.118
LIPE	4.62625
CNGB3	-0.0465
C12orf52	-0.2995
PI4K2A	-0.000999999999999973
MED8	-0.939875
STAT4	1.5828
FGD4	0.857666666666667
RNF145	-0.393
WDR32	0.0664
CLDN2	0.225666666666667
TCEAL8	0.6925
ZMYND8	-0.6729
PDXK	-0.00584375
GATAD2A	-1.22075
PTGES3	-0.732
CCM2	0.1165
TAP1	0.813
ZNF670	-0.2335
ETS2	0.523071428571429
C6orf166	-0.0231666666666667
PRMT2	0.308714285714286
OR4B1	0.119
INTS8	-0.9825
CCDC102A	1.073
CCDC83	-0.3715
ITGA1	-0.0725
EPHA5	-0.7096
FAM24B	-0.455833333333333
TSGA10	2.02625
HAL	-2.71733333333333
MYOT	1.13575
SPACA3	0.65375
BCL2L2	0.125333333333333
CUGBP2	1.32283333333333
CCNB3	0.23725
RNF113B	-0.91075
MERTK	1.19675
BAG1	0.5505
VPS36	-0.272
ORMDL3	0.4253
C1orf190	1.15175
ZNF625	0.06625
CORO2B	0.03575
ALOX15	-0.1225
CST1	-0.425
NUPR1	2.06716666666667
CCL7	-0.2055
SMCR5	-2.1775
DSC2	1.71
RBMS2	0.04225
GRIK4	0.6885
TRIM65	-0.6385
TMPRSS6	0.0786428571428571
TP53INP2	-0.78075
GLB1L	0.805333333333333
LOC388284	0.307333333333333
PUS1	-0.586571428571429
BCL9L	0.1725
OLFM1	0.255
RET	0.327875
MASTL	-2.59966666666667
ALX3	0.13175
IL1RL1	-0.2488
ZNF765	-0.6766
C14orf138	-0.1115
SNX10	-1.3185
TAC4	-0.3555
C1orf64	1.4585
POGK	-0.475
MAPK9	-0.687
ZNF366	3.31925
C8orf79	1.9908
CLDN7	1.663625
OR5AT1	0.432
TRIM37	-2.55575
LRRC25	1.99325
GRHL2	1.0575
TEKT3	0.7755
LASS5	-0.2785
ABCC4	-1.72991666666667
DLG3	0.0135
VGLL1	3.146
ZFP36L2	3.53083333333333
MFRP	0.347333333333333
KIAA1799	-0.08175
FLJ44379	0.4085
PCNX	0.06275
ANXA9	-0.047
CYP4V2	1.168
PIK3C2A	-0.10725
SRR	-0.1345
NOL3	-0.2995
IFITM2	1.709
ARNTL2	-2.08425
ZNF595	0.45625
NLRP13	0.2185
ASPH	0.21675
CPA2	0.365
PVRIG	-0.472666666666667
LEPR	1.527
C16orf42	0.526333333333333
SH3BGRL	1.24975
FAM77D	1.18433333333333
FNDC7	0.0625
C9orf6	-0.546
NOTCH2NL	0.878166666666667
PGBD1	-0.322333333333333
SYNGR2	0.618333333333333
PITPNA	-0.133375
PRPF4B	-0.5682
SLC43A3	-0.544571428571429
NRBP1	-0.42125
SLC25A22	-0.0235
ILK	0.51025
SLC22A8	0.296833333333333
MRPS7	-1.473125
PITX2	-1.81975
FABP3	-2.023375
OR1L1	0.277
LOC728215	-0.088
BLID	-0.63
KIAA1217	2.50617647058824
TFPT	-0.277
AP4B1	-0.72925
VBP1	-2.06725
OR1K1	0.038
MORC3	0.3775
BHMT2	0.604166666666667
C3orf10	0.315625
FZD7	3.405
WFDC10A	0.509
PMS2CL	-0.78825
CCDC32	-0.217833333333333
FA2H	-1.11425
ALG13	-0.531
TTLL7	-0.8252
SPOCK3	0.23575
SLC13A2	0.6665
AIM1	1.96275
GPRC6A	-0.168
EGR2	5.8385
MED11	0.2915
WWC1	2.0385
SH3GL3	-2.05
RIF1	-0.100214285714286
PRLH	-0.00950000000000001
VLDLR	-0.932
DBT	0.0235
C21orf63	2.4875
CGGBP1	0.038625
KRTAP12-2	0.296
TADA3L	0.266375
ZBTB16	5.50675
PDGFB	0.560125
RFX1	0.633125
UQCRB	0.3183
LOC133874	-0.0105
HPS3	-1.19525
LGALS3BP	0.4234
DKFZP564O0823	2.21776923076923
MRFAP1L1	0.22425
HOXA10	-1.0685
NGB	0.3995
KIF21A	-0.925
IFLTD1	0.397
LZTS1	0.7155
ARHGEF3	1.3195
RHBDL3	-0.711
CSNK1G2	0.0963333333333333
ChGn	0.00725
KIAA1244	0.684333333333333
GABRB2	-0.161
MGC72080	-1.4865
CD27	3.73475
EGLN1	-1.8942
PEX13	0.13025
RWDD3	0.42275
RNF12	-0.839833333333333
GRIN2B	0.1295
ADAMTS14	-0.517625
DYDC2	-0.0578333333333333
ATP6AP1	0.0673
NR1H2	0.461166666666667
PDK2	0.92475
C3orf17	-0.034
SLC38A2	-0.851785714285714
SLC25A29	0.316833333333333
C15orf29	0.37825
ADAM9	-0.500166666666667
TMUB2	0.30925
GPR176	-1.0195
AGK	-1.0165
MCCD1	0.12325
NDUFA4	0.2355
TMEM146	0.07075
DUSP1	2.750625
UNQ6975	0.1255
EMX2OS	3.52625
INSM2	-0.0405
LUZP4	-0.128
SETD6	0.5935
P2RY2	1.7565
SLC45A2	-1.162
RABGAP1	0.193833333333333
UBXD5	-0.055625
GPRC5A	-0.805
PAK3	2.67133333333333
LOC63920	-1.20325
TGFBR1	0.4462
KRTAP6-3	0.90125
SFMBT2	-0.273
CDC42	-0.080125
C11orf35	0.383
TTLL2	-0.083
UACA	0.78
CD97	-0.4127
SETD5	0.00887499999999996
NINJ2	-1.7885
PTER	0.362666666666667
POMGNT1	0.00275
KRTAP4-2	0.0305
ECGF1	1.90775
HRB	-0.0809090909090909
ATP1B2	0.7299
LOC400506	-1.27525
COL4A3BP	0.59675
C6orf97	0.198
GRHPR	0.498125
TAS2R1	-0.0645
SEMA7A	-1.407
EDF1	-0.6055
ODF2L	0.8903
PCID2	-0.656
GTF2H4	-1.6845
ZCCHC3	-0.6805
CGB2	0.0233333333333333
NEUROD1	0.68775
C20orf75	-0.4595
RP5-1054A22.3	2.557
IFNA5	0.1945
ZNF134	0.260833333333333
MGC119295	0.0299
ZSWIM6	0.664
SMEK1	-0.203666666666667
PCGF2	0.175125
C1orf102	2.40525
CYP2A13	-0.187
KCNH6	-0.0738
MDM1	-0.1181
ALDH7A1	0.8345
C9orf75	-0.4885
VDAC3	-1.17825
OR51T1	0.3815
EIF3F	0.19925
KCNJ10	-0.838125
LENG8	0.486
EDEM2	-0.8965
CCNJL	-0.0958333333333333
DHX37	-0.788
CRYGN	0.6665
AATF	-0.79975
ZNF630	0.83225
E2F5	-0.92
WFDC13	-0.314
FTSJ3	-0.409833333333333
C4orf33	-0.20725
LHFPL4	-2.6085
C19orf56	-0.282
SMAD4	0.562
AFM	-0.07175
G0S2	3.227
FCHSD2	-0.305
RRP1B	-0.9895
EEF1B2	0.147
STAT6	1.37233333333333
ZNF195	0.02475
GNL1	0.356333333333333
ZNRF2	0.324666666666667
PER3	0.387
ASB16	0.15375
C10orf10	4.13928571428571
ADCY8	-3.2314
C9orf58	1.63816666666667
ARMC10	-0.553166666666667
PSG1	-0.359
DHX34	0.0145
VARS2	-0.7685
NFIC	1.58025
ITPR2	1.2895
AGXT2	-0.0913333333333333
OR6K3	-0.197
H2AFZ	-2.279
MLLT3	0.0913333333333333
COX4I2	0.92075
CCNT2	-0.0185
PLK4	-2.583
NUMBL	-0.405666666666667
MED16	0.57225
PLEKHQ1	1.3055
GOSR1	0.760555555555556
BTG4	0.03225
RPL30	0.805
IGSF5	-0.438333333333333
IGFL2	1.0765
ELMOD2	-0.251666666666667
SHC3	-0.391
HAVCR1	-0.1205
DYNC2H1	0.662125
RNF5	-0.3755
C2orf7	-0.5065
NLF1	1.65
KLHL25	0.60925
LRP10	1.2573
KRI1	-0.012
PUS7L	-0.72
MGMT	0.64975
HOXD1	-0.894333333333333
CSH1	0.2502
ATG16L2	-0.42575
FLJ44635	0.608
CHODL	1.7465
EXOSC8	-1.285
SLC28A1	-0.66825
MYO7B	-0.481
SEH1L	-0.3181
MTNR1A	0.04
TSPAN5	0.648166666666667
CDC45L	-3.8415
AMIGO1	-0.3505
ATAD3A	-0.837625
OSGIN2	-0.615666666666667
PDIK1L	-0.230666666666667
DARC	3.561625
PIPSL	0.0675
SHMT1	-0.532
CRISP3	0.669
POPDC2	2.80366666666667
ZRANB2	-0.477166666666667
FBXL8	1.811
TRIP13	-3.69790909090909
EIF5AL1	-0.3925
POU5F1P3	-5.05116666666667
IL6	0.682666666666667
CXorf38	-0.502166666666667
IFNA16	-0.1905
FBXL2	1.13566666666667
BRD1	0.27625
STATH	0.80725
FBXO44	0.6225
MCCC2	-1.2475
CDC2	-3.3691
C5orf23	-0.798
IVD	0.3255
C10orf122	-0.504
MSL3L1	-0.5822
MVP	0.856
EPOR	-1.076
ZMYM1	-0.612
BCL7C	0.476666666666667
PSTPIP2	0.1067
LYPD1	-0.94875
OR8G5	-0.119
ZP3	0.00899999999999999
BCAS4	-0.547333333333333
EDG6	1.92625
ISY1	-0.64975
PRAMEF2	-0.55525
CUL1	-0.655
RNF213	0.2176
CCRK	0.97925
DHX9	-0.874
C13orf29	-0.11975
NCKAP1	-0.0351666666666667
MRPL43	0.716571428571429
XPR1	-1.06025
PKN2	1.3115
PODNL1	1.416
ZNF333	0.268625
DALRD3	0.81025
OPN1SW	-0.4465
BTBD6	0.54175
C11orf82	-3.053
OR5P3	0.243
DUSP11	-0.169
L1CAM	-1.0092
NEK11	1.511
OR7E91P	1.1165
CNTN3	1.6847
CREB3L2	0.58775
ZBTB37	-0.314
KIAA1324L	0.23525
NDUFB10	-0.421333333333333
NUDT2	-0.6715
GTPBP8	-0.473
CACNA1D	-0.15225
PRKAA2	-0.386666666666667
PRDM8	0.0675
MGC16075	0.4665
KRT14	3.80342857142857
PP8961	0.457625
MRPL18	-0.81775
ABCG2	-1.509
PACRG	2.88725
BBS2	0.94775
KREMEN2	-2.0145
FBXO21	0.6645
HNRPUL1	-0.14525
GRB10	0.1945
CLSTN1	0.788625
LMAN2	-0.00700000000000001
C17orf61	0.246
NIPSNAP3A	0.6665
INSIG2	-1.843
PCDHB7	1.10683333333333
STXBP2	0.560875
CMAH	1.3085
SEMA5B	-0.7705
ZNF155	-0.167166666666667
COQ6	0.143666666666667
PRPF4	-0.6745
TSPAN15	1.716
VN1R5	0.10825
LATS2	1.52025
SELK	0.516
PGK2	0.242666666666667
MS4A1	-0.10225
TYW3	-0.4676
KRTAP5-1	1.77075
RCCD1	-1.71983333333333
BTN1A1	0.65875
DDX28	0.2615
TMEM65	-0.433
LOC92345	-0.2775
TTC31	-0.41975
WDR46	-0.979
CHP2	-0.4955
LSP1	1.077375
ZNF542	-0.57475
EXOSC1	-0.84675
ARHGAP18	0.00816666666666666
LRRTM4	-0.21025
MAOB	4.14958333333333
CACNB4	0.9975
MGC33846	2.184875
RANBP3L	0.0037142857142857
ATP5L	0.479875
ONECUT1	-2.2355
NUDT9	0.4515
TMEM149	0.4885
STX17	0.144
IGSF10	-0.4395
TMPRSS9	0.2755
BMPR2	1.01808333333333
ALLC	-0.15825
KLF7	0.859125
GCC1	0.3382
TIMM9	-0.005
CDO1	3.6455
MGC10701	-0.845166666666667
IFI6	0.986166666666667
FRMD8	0.85575
MGAT2	-0.38525
WBP5	0.308333333333333
CNIH2	0.431
KIAA0907	-1.4596
KCNH8	1.517
CTSG	1.4025
GRIK1	1.68366666666667
CUL5	1.03775
FRMD1	0.1755
OR9A4	0.212
SYT6	-1.654625
FOXD4L2	-0.39625
ANAPC2	-0.117166666666667
OPN5	-0.192
TAF13	-0.45225
LYG2	-0.51175
GGNBP1	0.402
C11orf40	-0.073
OTX2	-1.1505
REG4	0.106
EIF5	0.4829375
PALB2	-0.8985
SEPSECS	-0.6902
RNASE3	0.1125
TRIM49	-1.5645
POLR2K	0.0366
GPR42	-0.5275
C8B	-2.128
SASS6	-1.95475
PREB	-0.7015
OR3A3	0.177
TUBA8	0.86075
IGLV2-14	0.05975
STIL	-2.701
ANKFN1	-0.184166666666667
NME7	-0.3905
HOXC12	-0.43475
UBE2C	-3.37225
FHOD1	-0.433125
CDK2AP1	-0.000583333333333348
OR6K2	0.305
DHPS	-0.01925
RPL5	-0.02075
TRGV5	0.1285
LOC541472	0.4365
HCCS	-0.8972
DENND1B	0.002
LHX3	0.679
OR5D16	-0.032
CXorf57	-0.7022
IRF2BP1	0.7355
NDST2	0.477166666666667
LCE3D	0.0795
BOLL	0.244285714285714
SYT3	-0.46425
PIH1D2	0.3615
C20orf7	-0.580666666666667
IL1R2	1.1015
SLAMF9	-0.1785
PPME1	-0.365125
PIK3CA	0.40725
TRAPPC1	-0.082125
COLEC10	-0.853
SLC9A6	-0.437
PDDC1	-0.0776666666666666
CCDC53	0.27425
GK3P	-1.2355
DAZL	-0.301333333333333
BRI3	0.33025
SDK1	0.346125
CYP2C18	0.210666666666667
IFI44L	3.0835
RPL3L	0.409
FUT9	0.596
KIFC2	-0.274
PMP2	-0.233625
SLC4A9	-0.3245
PLAG1	-0.9775
MYCBP2	1.23183333333333
OR4E2	0.949
CCDC65	0.6745
C16orf82	0.014625
ENTPD4	-0.194125
BRP44L	0.34375
PMP22CD	-0.1935
TMCO4	1.89883333333333
KCNN1	-0.0213333333333333
WDR35	-0.6185
CCDC80	1.979625
C3orf31	-0.566
SLC7A9	-1.012
TMEM190	-0.206
DBC1	1.6395
FADS3	-0.142
PDZD8	0.346333333333333
GRM5	0.071375
AZGP1	3.87
PEX3	0.4775
MED1	0.0963571428571429
ATG4C	-1.27033333333333
HNRPH3	-0.71275
FAM109B	1.566
C4orf17	-0.4745
CA10	1.1145
OPRD1	-0.3195
CCL16	-1.13525
SACM1L	-0.368
CST6	4.32775
CD63	0.2896875
LGI1	-0.8065
ZNF784	0.55
CRYBB1	-1.091
CX3CL1	3.35505
TOP2A	-4.4645
GYPB	-1.5815
GADD45GIP1	-0.80275
FEN1	-2.47925
IGF1R	-0.073625
WDR72	-1.5395
PURG	0.5668
DEFB126	0.30425
PKD1L1	0.4575
CAV1	-0.2453
GNPDA2	0.5474
DGAT2	1.835125
NLGN1	-0.415
STRBP	-0.93575
HPRT1	-0.664
FANCI	-3.069625
PSMA7	-0.764
DBF4B	-0.269666666666667
TTF1	-0.42
RAD54L	-3.5945
ELOF1	-0.0195
PLAGL2	0.219875
ZNF256	0.50425
HMGCL	0.1985
MSI2	-1.054
RPESP	2.097
C11orf60	0.11875
ABCD1	-0.082
ACAA1	0.7565
SPARCL1	5.56185714285714
IL6ST	1.0853
ZNF319	1.00725
TMEM109	0.1438
FAM90A1	0.906666666666667
IL22RA1	0.2585
ATP4B	-0.158
TEC	-0.194
C7orf30	-0.7675
TXNDC2	-0.5555
ABCB4	-0.49475
KIAA1191	0.18525
C9orf38	0.012
SFTPB	0.382625
CNTNAP2	-0.509416666666667
FRK	0.6615
TBX19	0.4695
CHD4	-0.317
C6orf26	-2.62266666666667
MOSC2	1.179
IKBKE	0.26525
HIF1A	-1.3655
LOC595101	-0.37
RELA	0.688833333333333
TMEM16B	-0.075
ABHD12B	-1.39775
TSEN34	0.53125
KIF18A	-3.909
TXNDC9	-0.680166666666667
SPATA2L	0.854
SEMA4G	-1.147
C21orf91	-0.47325
MATN1	0.03
KCNIP4	-0.162666666666667
TUSC1	2.588625
OR4C15	0.6675
ARMCX6	0.4335
WBSCR27	-1.42583333333333
OR52I2	0.479
KIAA1604	-0.7435
DYNC1I1	0.115125
PPP4C	-1.43975
SLC47A2	-1.13366666666667
TREH	0.03475
CD48	1.69916666666667
ST14	2.17183333333333
PKN1	-0.21675
SPON2	2.92175
XBP1	1.60891666666667
SFRS12	-0.846833333333333
EFCAB6	2.24475
SELT	-0.6715
SLC39A2	0.8465
ERF	-0.985333333333333
ARL3	0.044
SURF6	-0.3838
MLLT10	-0.351809523809524
FLJ11171	0.346333333333333
TDGF1	-3.44466666666667
ERCC6	-0.86525
EIF2AK4	1.643625
BAZ1A	-0.078
LRRN3	1.1855
TMC3	0.126
EFTUD1	-0.3255
PTPRO	-0.101666666666667
CLEC12A	0.110375
ACBD4	0.522875
ZDHHC14	1.21125
OTUD7B	-0.574625
ACTB	0.226
MSRA	0.74375
LCE5A	3.029
IFI35	0.042
BSCL2	0.433333333333333
ANKRD12	0.662
CFHR2	0.775666666666667
RGAG1	-0.359166666666667
HSFY1	0.3715
SLC30A5	-0.494
IMPG1	0.286
GPR109A	0.6435
ZNF185	0.643
IYD	0.722
NPCDR1	0.9185
SERPINA13	0.1725
HMGCLL1	2.03975
NEUROG1	0.839333333333333
UBQLN1	-0.8085
LIN37	0.16675
SOCS2	-0.12725
DSCR4	-1.277
XKR6	1.18175
GPR142	0.0685
