Hybridization REF	TCGA-B6-A0I9-01A-11R-A034-07
CEP72	-2.43025
OR1L8	0.2725
MUS81	-1.28933333333333
PHYH	-0.047375
GGT6	0.508833333333333
C22orf23	-0.340166666666667
C13orf33	1.35925
MAPK8IP2	0.80525
NELL2	-0.077
POU3F2	-2.78516666666667
ALPK1	2.225375
MRPS18C	-0.05725
RPLP2	-0.3135
FGF22	0.1005
SPNS1	-1.19166666666667
ZFP1	-0.0745
IL1RAPL1	-0.9905
PCSK9	-2.79016666666667
NKX2-1	-0.581076923076923
C6orf189	0.9485
SP4	0.525
SLC11A1	2.3108
C21orf25	0.328333333333333
ICAM2	-0.44375
SH3GL1	-0.721166666666667
GSK3B	0.603333333333333
RALB	0.8615
PDXP	-1.95216666666667
GNGT1	-2.9025
KIR2DL1	0.251
TNFAIP3	-0.119083333333333
C6orf32	-0.9051
CBLN2	-1.548
PANK3	1.151875
TAAR9	0.1545
WDR82	-1.70757142857143
APOM	-3.985625
TRIP10	-1.7415
SPATA16	0.449833333333333
C1orf135	-1.5435
USP51	0.345
TESK1	0.369
C11orf64	-0.638
ZNF611	0.1675
PDE6G	0.130166666666667
HLA-DQA1	4.038875
GCLC	1.23
SEC61A1	0.158285714285714
TWSG1	0.91975
ZMYND10	-0.064
CTDP1	-0.653875
ADAMTS6	-0.461
SLIT1	-2.1735
KRT86	-0.6055
KIAA0574	-1.629
GTPBP2	-0.243
PQLC3	0.985
PRRX2	-0.573833333333333
C15orf44	0.487666666666667
MKKS	-0.662
C11orf10	-0.225
GPR110	1.017875
CD109	-1.38608333333333
ADCY1	-0.174
RHBG	-1.81675
TP53I3	-0.567875
SLC22A3	-0.9965
UCP2	-0.53375
FOXG1	-3.15333333333333
OR2AG1	0.4885
TRIM24	-0.69825
PROC	-3.448875
TAAR6	0.6655
AMTN	-1.2105
C10orf47	-2.06883333333333
DEPDC1	-4.2395
FLJ45557	0.6735
ZDHHC17	0.2585625
KIAA1429	0.024
KCNH1	0.71175
VNN3	0.08125
PSMAL	0.671
PPARD	0.22525
HFM1	-2.2545
YBX1	-1.5315
ZNF695	-3.372
SCTR	0.151333333333333
DCDC1	0.024
VPS26B	-0.5821
MTF2	-1.18516666666667
ATP6V1F	0.06025
CCDC94	0.36125
PERF15	0.0775
CCL11	2.26425
LMO7	-1.255875
DCST1	0.1295
ADRBK1	0.826875
CDRT4	-0.7985
ZNF84	-0.182
HOXD8	1.66325
STARD8	-0.713833333333333
FOXP2	-1.8005
CCDC103	0.75875
POLR3A	-1.2383
GSC	-0.862333333333333
ZNF114	-3.18083333333333
HTR7P	0.2985
LALBA	-0.407
RMND5A	0.7695
PSCD2	-0.791
ZNF409	-0.5445
KRTAP1-3	-0.850666666666667
MAF1	-1.3055
LOC201725	-0.553666666666667
NRN1	-2.327
SPAG5	-0.7175
DNAH7	2.14133333333333
FLJ43860	0.3485
BRCA2	0.552
ACADM	-0.222875
CXXC6	-3.242875
RAGE	-2.16525
CHMP2A	1.13525
FAM8A1	0.2457
GPR21	0.128
SLC12A3	-2.8525
FVT1	1.18885714285714
ZDHHC7	0.597375
FLJ44048	0.929
SLC44A3	1.53633333333333
SDSL	-0.409333333333333
MMP8	-0.977
PLA2G12B	-3.4845
ACY1	-1.2925
MT1E	0.265333333333333
OR4K15	0.571
TECTB	-0.3895
GPR20	-0.666
IRAK2	-0.68675
RFPL3	-0.084
MYO9A	0.257
NARG1L	0.142833333333333
BLMH	0.46475
CCDC3	2.07733333333333
C9orf21	-1.4085
KIAA0513	0.494
MIER2	0.31275
PNMA2	-2.1095
SH3BP2	0.6278
ANXA10	-1.2385
RTN2	1.32366666666667
TFB1M	-1.993
PRPH2	1.30525
C14orf133	-0.8315
GOLGB1	1.01175
IRX4	-0.078625
NFKBIL1	-0.577166666666667
C10orf62	-0.1765
APBB3	-1.086
RPS10	0.2451
LOC728378	-1.0565
TLE3	1.80788888888889
PSMB7	0.23175
MESDC1	0.8155
SLC6A1	0.617833333333333
OCLN	1.5885
PTTG3	-0.482333333333333
NAGLU	-1.36225
SERTAD4	3.4845
SPRY1	0.59675
FLJ10781	-0.972333333333333
MYSM1	0.21175
TRIM4	0.239357142857143
SH3YL1	1.088375
TREM2	3.442
SERPINI1	0.536
HDHD3	-0.527
TMEM38A	-1.157875
EID2B	-0.98
TDRD3	0.878166666666667
SEDLP	0.5535
THSD7A	0.736
NDST3	-2.2365
KLHL15	-0.114333333333333
DHRS12	1.833
FBXO9	0.791214285714286
TNPO1	0.13775
MRPL13	-0.503166666666667
SNX5	-2.2955
METTL6	-0.51875
SOD1	0.979875
CHML	0.192666666666667
PACS1	-0.744375
SIRT5	-0.2537
CAPN2	0.8735
FXYD5	-1.2025
TWISTNB	1.686375
LRFN1	-0.945666666666667
UBE1L	1.333375
UBE1C	1.31175
OR51B2	-1.6085
OR4D11	0.0845
C15orf2	0.362
NR4A1	-0.766166666666667
LOC339047	-2.13275
TRIM17	0.352875
ATP5G3	-0.1805
RPL15	-0.628
ADAMTS8	-1.48275
HOXC4	-0.5155
C14orf37	0.994
CEACAM5	3.383375
MYT1L	2.56683333333333
RASA2	-0.013
OSBPL7	-1.497
STAG1	0.169
GIMAP4	4.6495
FUT3	1.90133333333333
PIF1	-2.304
LPIN2	0.2417
SH3PX3	-0.12525
PDP2	1.22825
PAPD1	-0.041125
ERP27	4.25475
APOOL	1.4492
DIABLO	0.073
TRHR	0.337375
ARMC9	-0.873875
RNF152	3.92725
SLITRK3	-0.631333333333333
ZNF211	0.0235
PFDN1	-0.18825
RGS11	0.01875
HS6ST1	0.6018
AKR1D1	-1.852
TNP2	0.00316666666666667
STK31	5.04133333333333
EML4	-0.279
SGTA	-0.7
HIST1H2BI	-1.17833333333333
PSMD6	-0.941333333333333
KIAA1257	2.74975
C18orf55	0.2385
FLJ20273	1.989875
RPL28	-1.10516666666667
EPYC	0.837875
NOX3	-1.9175
ELAC1	0.738666666666667
METT11D1	-0.88375
BIN2	-0.732333333333333
NACA2	0.29875
CCDC17	-0.51675
HM13	-1.3131
UBOX5	-0.797375
UBE2O	-0.15525
UBL5	0.5175
APOLD1	-0.314125
C9orf31	0.41325
TNFSF8	0.9225
ARHGAP29	0.93075
PROKR2	0.049
PDE5A	-0.8645
C6orf12	-0.866
TOM1L1	0.433
WHDC1	0.753125
FOXI1	0.811166666666667
RAB4A	1.9792
TMEM39B	-1.39625
ATPBD1C	0.3035
FARSA	-1.31266666666667
PLEKHG5	-0.29375
CMAS	-0.00683333333333334
OR7E24	-0.0115
SLC30A1	-0.8
CDC42EP5	-1.0905
PLAC1	0.11175
KLHL18	-0.60875
LBA1	0.1658
TAZ	-1.813
CRIP2	-1.36575
BTBD11	-0.7305
C16orf72	1.441
DIO2	1.9243
LRRCC1	0.219
CCDC136	-2.549
PRX	-0.188625
RBM5	-0.3858
TMEM85	0.807625
TUBGCP4	-1.07183333333333
APLN	1.9615
CDK7	0.443166666666667
SSR2	0.957833333333333
CRELD1	-0.73275
C19orf46	3.186
GAL3ST4	-0.7645
KBTBD10	1.00175
IL28A	0.33175
WDR27	-0.673
MCM2	-1.06216666666667
SOX14	-1.0145
FLJ39743	0.09
KIAA0922	-0.194625
HIPK4	-0.3775
FLJ25758	0.798
C16orf57	0.43975
PDZD2	2.345375
MCC	-0.254
HHLA3	-1.0193
ID2	0.53675
C20orf23	1.22141666666667
ZNF688	0.7235
APOC2	-1.37366666666667
LOC440093	1.04875
FAM50B	1.7675
PWP1	0.213
DNAH10	-1.77075
HIST1H2BA	-0.25475
GPR56	1.542
METAP2	-0.318
PAN3	1.15466666666667
STXBP4	0.1665
PDHX	0.2105
MTA1	-1.55558333333333
ZBED4	0.41175
ZNF720	-1.053
CDK2	-1.3805
RHOJ	-0.110875
CDC37	-1.4455
ZER1	-0.297625
GRK4	-2.09825
PRPH	-0.0315
POLR2A	0.425125
OGFOD1	-0.42975
NOL5A	-1.76825
PHEX	4.118
FLJ16478	0.30225
C20orf117	-0.090875
CAMTA2	-1.1035
C11orf74	0.854
DDX17	0.736916666666667
C5orf27	0.1725
PLEKHA2	-1.1977
PDE4DIP	-0.4841
SCN7A	0.848
ZNF559	0.107833333333333
CXCL10	4.43375
ZMYM4	0.801666666666667
STK32B	1.1978
KIAA0888	-2.1122
TACR3	0.34
CKAP2L	-0.9585
KIF1A	-1.15266666666667
RSPRY1	1.65875
VCAN	0.95575
CYP27C1	-0.4005
SYDE1	-1.5325
MED12L	-0.77525
ZDHHC21	1.048125
NHS	0.2075
TM9SF3	1.88366666666667
DDHD1	0.521625
MAFG	0.0966666666666666
BICD2	-1.2667
C14orf119	-0.163
C14orf43	-0.0117857142857143
CDH7	-1.192
ALKBH5	0.362714285714286
JUP	0.737625
TMEM41A	-0.4935
MAMDC4	-1.54266666666667
CBX3	-0.48725
LRRC18	0.194
RBMXL2	-0.00324999999999999
PLA2G4D	0.884166666666667
FGF13	1.95975
KIF3A	1.28583333333333
PDIA6	-0.84625
DCXR	1.45475
CASKIN2	-0.0438333333333333
EHD1	0.478
MARCKSL1	0.498666666666667
ZNF496	-0.517666666666667
SCAF1	-0.073
KCTD8	-0.4715
TRAF3IP3	0.780071428571429
LSR	0.81
CXorf1	0.033
C14orf112	0.263
EIF2B1	-0.02925
OMP	-0.235
GSTZ1	-2.26075
LOC92017	0.785
ISLR2	0.361
C12orf36	0.5685
GATA2	-1.097
GABRA5	-1.816
CELSR2	-1.61235714285714
STAM2	0.6005
TNAP	-0.154
PTPMT1	0.216
GRP	5.1655
SV2A	-1.598
MAGEA12	0.82475
CACNG1	4.1425
C18orf19	-0.312
GSG1	-0.495666666666667
PTPRJ	1.84207142857143
FRMPD1	0.581
ZNF668	-0.136
PLEKHJ1	-0.222
ADAT1	-1.1322
TMEM50A	0.3917
UCN3	0.623
HOOK1	0.598375
IL17B	-0.73
MLKL	-0.832166666666667
TTC14	0.399333333333333
KLHL5	-0.52875
CRYL1	1.2815
FOXH1	0.2715
NFYB	0.4225
PPM1G	-0.818
GOLGA2LY1	-1.07125
NMT1	-0.456625
HADHA	-1.1437
CHSY-2	1.5565
PLEKHF1	0.404285714285714
SAGE1	-2.6825
MUSTN1	0.29275
SUHW4	1.70675
TFEB	1.39233333333333
ZFYVE27	0.71525
ATG12	-0.503333333333333
BMI1	1.9005
ZIM3	-0.9965
MYH4	0.336666666666667
MASP1	-1.38909090909091
KIAA0984	1.139
RPAP2	-0.78875
ASB5	0.391
BOLA3	0.393833333333333
MIA3	1.23183333333333
KRT35	1.448
KIR3DL3	-0.5995
MRPL51	-0.02875
SEMA3F	0.454333333333333
NDUFB2	0.440166666666667
LOC253012	0.10225
FAM46C	0.7004
G6PC	-1.18314285714286
CSAG3A	1.52283333333333
PREX1	1.7805
SLC25A45	-0.460625
MAPKBP1	0.0432
CPE	0.9454
GNB1	-0.704
CXCR6	2.2915
TRIM46	-0.7035
C16orf3	-0.319166666666667
HPSE	0.13175
TIGD3	0.362
SPG3A	0.80325
LCAT	-1.39316666666667
ST6GAL1	-1.51888888888889
POMC	-0.29625
FLJ36031	-1.14283333333333
NSMAF	-0.618333333333333
SKIL	0.6285
ADSS	0.6495
HMGCS1	-0.0822
POLR3F	-0.331833333333333
RAB10	0.65425
ZNF277P	-0.86275
ZBTB7B	1.148125
DHRS1	0.208125
ABCC13	0.31325
CNOT3	0.01075
NFKBIA	1.30225
GAK	-0.167166666666667
SFT2D2	1.23033333333333
HOXA6	-0.4105
CRTC1	-0.92375
LY6D	0.0596666666666667
C20orf72	-1.97016666666667
CPT1A	-1.32225
LMO1	-1.379
EIF3I	-0.4275
PRB4	0.046
MCM3APAS	-2.40325
C20orf132	-1.2772
FOXF2	-1.82125
S100A12	-0.53225
MLH1	-0.266333333333333
ACTN1	-0.0560000000000001
MRPL36	-0.320833333333333
C20orf106	1.551
FBXO6	0.975333333333333
MKS1	-0.522
CX3CR1	-3.27625
PDE1B	0.3795
PLP1	-1.56825
KISS1	0.644
C14orf2	-0.2625
TBC1D3P2	-1.41325
COMMD6	1.8476
ANKRD7	-2.50225
PTCHD1	-1.727625
NARS2	-0.31325
DOCK7	-0.267625
FAM127B	0.042
LOC390243	0.179833333333333
N6AMT2	1.1515
ZNF391	-0.694
DNAJB14	0.7225
WRB	0.812125
BPI	-0.0715833333333333
TTC4	-1.36783333333333
FAM10A5	0.83925
GOT1L1	-0.65075
MAGED1	-0.46875
RESP18	0.207
WFDC6	0.1055
MT2A	-0.5745
C11orf56	-0.3465
KIAA1432	0.114
ROR1	-2.375875
HSD17B14	0.920666666666667
ZFAND2B	-0.48975
SAMD4B	-0.06225
HEXA	-0.370875
HNRNPU	0.272227272727273
USP39	-0.239125
NRD1	-0.70675
R3HDML	-0.05275
FLT4	0.553166666666667
OMG	0.0893333333333333
OR52N4	0.5865
LOC399818	-0.221
ELA2	-2.216
VENTXP1	-0.7685
RFC5	-0.7
OR52L1	0.234
PAX5	-0.4085
FBXO2	0.087
GMEB1	-0.4905
AKT3	-0.910833333333333
CRB1	0.359
CTTN	1.99266666666667
UTP15	0.156833333333333
HSBP1	0.651416666666667
PHF11	2.90025
NDEL1	-0.265166666666667
USP8	1.63825
BAIAP2	0.502375
SI	-0.6056
ARSJ	-1.18683333333333
BAAT	-2.50725
KCNS3	2.9075
LOC126147	-0.214166666666667
TMEM37	-0.51375
C1orf162	3.45883333333333
MBD1	-0.1632
ITGAL	0.342666666666667
WDR73	-0.278166666666667
GKN2	0.150666666666667
ARFGAP1	-1.052875
SLC5A8	-1.14733333333333
ZBTB40	0.0627
CYP4B1	5.75533333333333
LYPLAL1	0.81325
CHST3	-1.47575
MAP3K9	-0.61
BTAF1	-0.546333333333333
TFAP2E	-0.502
RBM35B	2.3445
LOC441251	-0.536666666666667
ANKRD25	-1.37438888888889
UQCRC2	-0.384
MAEA	0.2635
HYAL1	-2.97
RNPEPL1	0.013
CPSF2	-0.473625
PSD3	0.1955
ABCA13	-0.64125
AGR2	2.335625
GBX1	-1.802
HDLBP	0.564071428571429
ACY3	-0.1285
HECW1	-0.565666666666667
ZNF519	0.44975
HOPX	3.5675
ZNF304	1.192
OR12D3	0.4565
FKSG43	-0.1305
METTL1	0.153
MFSD3	-0.8443
PSPH	-1.3175
CLCA3	0.0225
DARS2	-0.4485
CDC25A	-2.4155
BAIAP2L1	-0.6185
B3GNT5	-1.075
USP29	-0.0753333333333333
ARHGEF10L	1.2761
ATOX1	0.834625
ADAM30	0.503333333333333
DNASE1	1.15775
STT3A	0.345833333333333
RAB6IP1	-0.71325
PTN	1.2417
C1orf106	0.263692307692308
HECA	2.36775
RNF122	1.317
SLC22A18AS	-1.30383333333333
GNG8	-0.247666666666667
ELP4	-0.649
FAM65A	0.607833333333333
RPL10A	-0.497833333333333
IRS4	0.8795
MACF1	0.643
SEC24D	-0.00775
LOC374395	0.1055
TGFB2	-1.269625
MDFIC	-0.621
CHRNE	0.457666666666667
PCMTD2	0.109833333333333
ATP6V0D1	0.168166666666667
MTA2	0.60525
LZTR1	-1.3125
RAP1A	0.517666666666667
AXIN1	-0.85475
POLR1C	0.051
TRIO	-0.312166666666667
PLXNA4A	-0.988333333333333
C5orf33	0.682
DEPDC1B	-1.248875
ZNF473	-0.265666666666667
MTM1	1.935375
GPR107	0.705666666666667
CSNK1A1L	0.677666666666667
FLJ14154	-1.59825
NLRC4	3.75675
ENPP4	3.036
PADI3	-1.1015
RNF170	0.289125
CG018	1.66533333333333
C16orf7	-0.0925
KCNE1	1.10575
NRM	-1.58366666666667
SLC37A3	-0.543928571428571
TPD52L2	-1.01866666666667
UNC5B	2.08925
C12orf12	-0.8698
SDHB	-0.36275
CLRN1	0.43175
NUDT10	-2.05516666666667
UGT3A1	0.353625
FBXW8	-0.486
RHOF	-1.216875
PTPLAD1	0.840125
MYO3B	-1.28
DERA	-0.3435
TPP2	-0.531
C19orf53	-0.5435
GINS3	0.131125
ST6GALNAC5	0.5375
CHSY1	0.0985
MGC15705	-0.0715
GPR83	1.53033333333333
EXT2	0.16825
DOLK	0.3015
TUBAL3	0.818
ACVRL1	2.2444
ABL2	0.366583333333333
C14orf156	-1.62533333333333
PTPRZ1	-1.774125
DIP2C	0.258375
LAMP1	0.655125
RXRA	0.6879
MAP3K5	1.3095
ALKBH1	-0.814166666666667
PDLIM7	-0.9585
ARL14	-1.147
SNIP1	-0.154166666666667
TIMP3	1.67741666666667
RGS3	-0.7955
SPAG16	0.545
ABHD4	-0.6395
ARHGEF12	0.6765
GLUD2	-0.734
RAC2	-1.3498
UAP1L1	-0.4575
SLC18A3	0.3905
YOD1	0.212666666666667
RALY	-1.234
HMOX2	-0.150125
DGKH	2.8085
DBNDD2	0.608333333333333
YIPF4	1.383375
THAP10	1.22075
ZNF513	-0.09975
HAGHL	-2.1215
ITGB4	-0.657833333333333
CCDC141	-1.68
YTHDF3	1.674
C5orf28	0.289
RPL7L1	-0.238
TMEM30B	0.552285714285714
ANKRD35	1.4525
DUOXA2	-0.324
TBC1D5	-0.77325
DFNB59	-0.848
HRH4	0.605
MYO6	3.4152
DNAJA4	4.507875
RBM24	-1.349625
CEACAM20	-0.20325
RBM23	-0.417857142857143
NGFB	0.6515
C1orf63	-0.233
KRTAP7-1	-0.298
PERLD1	3.996
NPB	0.0415
C17orf59	0.9145
HSPBAP1	0.28475
SLC15A4	0.088
PRTFDC1	0.015
OSMR	-1.14778571428571
CYSLTR2	0.421
C19orf25	0.5339
KIAA1797	-0.6315
NLRP6	0.4725
FAM105B	0.4874
SCRN2	-1.52766666666667
LRRC58	0.2083
RNF17	0.371125
NEIL3	-1.3805
FAM137A	-2.04625
SKP2	-3.562
PARVA	0.95275
PKLR	-1.312
RNF34	0.00375
A3GALT2	-0.1105
C12orf50	0.466
SUNC1	-2.391
FAM102B	-0.217666666666667
CCT2	-0.54725
LRRC37A2	-1.2535
ARF4	0.735
SIKE	0.4425
C8orf48	-0.013
MBTPS1	0.407928571428571
GPSN2	-0.904
NCF2	3.65225
SLC12A6	-0.717166666666667
MRPL48	0.08625
HMGN3	1.01566666666667
LRRC62	-1.36025
PAX9	0.8415
FAM55A	-0.4755
C20orf42	-2.63
SCML2	-1.239
BCL9	0.6545
FAM40A	-1.09725
C9orf41	-0.2235
ZNF774	-0.4745
LETM1	-0.00775
PLXNB1	-1.31066666666667
NIPSNAP1	-1.216
USP10	-0.65625
F9	0.1775
LIPE	0.8635
CNGB3	0.597
C12orf52	-0.276
PI4K2A	-0.24275
MED8	0.1585
STAT4	0.6813
FGD4	0.730333333333333
RNF145	-0.767
WDR32	0.9069
CLDN2	0.205333333333333
TCEAL8	1.139
ZMYND8	-1.4929
PDXK	-0.26140625
GATAD2A	0.35525
PTGES3	-0.2045
CCM2	-1.29625
TAP1	1.8995
ZNF670	1.2635
ETS2	-1.24307142857143
C6orf166	1.26433333333333
PRMT2	0.0992142857142857
OR4B1	0.7875
INTS8	0.1335
CCDC102A	-1.43625
CCDC83	0.29
ITGA1	0.2492
EPHA5	-2.34188888888889
FAM24B	-0.487666666666667
TSGA10	4.573
HAL	-1.67966666666667
MYOT	0.545
SPACA3	0.2045
BCL2L2	-0.112333333333333
CUGBP2	-0.308833333333333
CCNB3	-1.1785
RNF113B	1.08725
MERTK	0.35775
BAG1	-1.12
VPS36	0.55275
ORMDL3	1.9271
C1orf190	-0.482
ZNF625	-0.14575
CORO2B	-2.01825
ALOX15	-0.0815
CST1	0.441
NUPR1	2.50666666666667
CCL7	3.7465
SMCR5	-2.3325
DSC2	1.871
RBMS2	0.60625
GRIK4	0.3915
TRIM65	-0.8257
TMPRSS6	1.06542857142857
TP53INP2	1.635
GLB1L	-0.516333333333333
LOC388284	0.0188333333333333
PUS1	-1.26771428571429
BCL9L	-0.797
OLFM1	-1.50641666666667
RET	4.0755
MASTL	-1.5995
ALX3	0.422
IL1RL1	-0.0525
ZNF765	0.0402
C14orf138	0.00225
SNX10	1.0445
TAC4	-0.238
C1orf64	4.0885
POGK	1.413125
MAPK9	0.751
ZNF366	2.163
C8orf79	0.5277
CLDN7	2.126875
OR5AT1	0.442
TRIM37	-1.22875
LRRC25	1.98425
GRHL2	3.9157
TEKT3	1.2925
LASS5	-0.977166666666667
ABCC4	-0.0726666666666667
DLG3	1.941875
VGLL1	0.52125
ZFP36L2	0.222333333333333
MFRP	-1.157
KIAA1799	-0.03
FLJ44379	-0.3795
PCNX	-0.8875
ANXA9	2.6675
CYP4V2	0.9611
PIK3C2A	0.521
SRR	-1.9375
NOL3	1.51775
IFITM2	1.227
ARNTL2	-1.67775
ZNF595	1.35475
NLRP13	-0.5475
ASPH	0.158625
CPA2	0.234
PVRIG	-1.7235
LEPR	0.3896
C16orf42	-0.585166666666667
SH3BGRL	2.4195
FAM77D	0.416833333333333
FNDC7	0.593
C9orf6	0.556666666666667
NOTCH2NL	0.739333333333333
PGBD1	0.474
SYNGR2	-0.0801666666666667
PITPNA	-1.033375
PRPF4B	0.4757
SLC43A3	-2.48171428571429
NRBP1	-0.5025
SLC25A22	0.2015
ILK	-1.028875
SLC22A8	0.8235
MRPS7	0.19
PITX2	-2.6495
FABP3	-0.432375
OR1L1	1.06
LOC728215	-0.65275
BLID	-2.235
KIAA1217	2.80576470588235
TFPT	0.81675
AP4B1	-0.51625
VBP1	0.6365
OR1K1	0.756
MORC3	0.6305
BHMT2	-1.23283333333333
C3orf10	0.417375
FZD7	0.25
WFDC10A	-1.4025
PMS2CL	0.270375
CCDC32	0.316
FA2H	0.23025
ALG13	0.445
TTLL7	-1.1242
SPOCK3	0.4455
SLC13A2	0.384
AIM1	0.41775
GPRC6A	0.324
EGR2	3.2785
MED11	0.0935
WWC1	1.022
SH3GL3	-3.42875
RIF1	-0.871357142857143
PRLH	-0.599
VLDLR	-1.057
DBT	0.1998125
C21orf63	-1.48925
CGGBP1	-0.25375
KRTAP12-2	2.244
TADA3L	-1.14175
ZBTB16	1.8485
PDGFB	0.98625
RFX1	0.234875
UQCRB	0.0973
LOC133874	4.039
HPS3	-0.84575
LGALS3BP	0.4374
DKFZP564O0823	0.790642857142857
MRFAP1L1	0.549125
HOXA10	-0.5635
NGB	-0.0545
KIF21A	0.919
IFLTD1	-1.325
LZTS1	-0.937375
ARHGEF3	1.40975
RHBDL3	-1.444
CSNK1G2	0.19275
ChGn	-1.839875
KIAA1244	2.47883333333333
GABRB2	0.272
MGC72080	-0.7515
CD27	3.846
EGLN1	0.3931
PEX13	2.14
RWDD3	0.2805
RNF12	-0.6875
GRIN2B	1.012
ADAMTS14	-0.88825
DYDC2	-1.5148
ATP6AP1	0.724
NR1H2	-0.403166666666667
PDK2	-0.21275
C3orf17	0.0995
SLC38A2	-0.333071428571429
SLC25A29	0.1025
C15orf29	0.74925
ADAM9	0.63075
TMUB2	-0.583125
GPR176	-0.46475
AGK	-1.108625
MCCD1	0.7295
NDUFA4	-0.95925
TMEM146	-0.72575
DUSP1	0.028625
UNQ6975	-0.1305
EMX2OS	2.748
INSM2	-0.42725
LUZP4	-0.174
SETD6	-0.43425
P2RY2	3.38625
SLC45A2	-1.8315
RABGAP1	0.167
UBXD5	-0.862
GPRC5A	1.1047
PAK3	0.150333333333333
LOC63920	-0.149
TGFBR1	0.5986
KRTAP6-3	0.4185
SFMBT2	-0.5735
CDC42	0.2519375
C11orf35	-1.3505
TTLL2	0.95225
UACA	-0.131666666666667
CD97	-1.6403
SETD5	-0.59475
NINJ2	-0.305
PTER	0.940833333333333
POMGNT1	0.028
KRTAP4-2	0.6645
ECGF1	1.55425
HRB	-0.336636363636364
ATP1B2	-0.4856
LOC400506	0.0185
COL4A3BP	0.83375
C6orf97	0.3925
GRHPR	-0.554625
TAS2R1	1.5805
SEMA7A	-0.84925
EDF1	1.1485
ODF2L	0.0864
PCID2	-0.4815
GTF2H4	-0.382333333333333
ZCCHC3	-1.35925
CGB2	-0.052
NEUROD1	0.44575
C20orf75	-0.1285
RP5-1054A22.3	1.48033333333333
IFNA5	0.6195
ZNF134	0.493166666666667
MGC119295	-1.1875
ZSWIM6	0.538875
SMEK1	0.5935
PCGF2	-0.307875
C1orf102	0.994
CYP2A13	1.0985
KCNH6	-0.7268
MDM1	0.5253
ALDH7A1	-0.0661666666666667
C9orf75	1.778
VDAC3	-0.033375
OR51T1	0.5165
EIF3F	-1.52566666666667
KCNJ10	0.454625
LENG8	0.52875
EDEM2	1.16675
CCNJL	0.118333333333333
DHX37	-0.472
CRYGN	0.7325
AATF	1.459
ZNF630	1.4055
E2F5	-1.527
WFDC13	-0.548333333333333
FTSJ3	-0.805
C4orf33	0.88525
LHFPL4	-2.4405
C19orf56	-0.144833333333333
SMAD4	0.8445
AFM	-0.6255
G0S2	-1.077
FCHSD2	-0.8567
RRP1B	-0.5855
EEF1B2	-1.48866666666667
STAT6	-0.137166666666667
ZNF195	-0.3765
GNL1	-1.5605
ZNRF2	1.97383333333333
PER3	-0.128375
ASB16	0.281
C10orf10	1.63785714285714
ADCY8	-3.25483333333333
C9orf58	-2.8105
ARMC10	-0.3545
PSG1	-0.4755
DHX34	-0.68
VARS2	-0.391
NFIC	0.107
ITPR2	1.00525
AGXT2	0.4315
OR6K3	0.2555
H2AFZ	0.630166666666667
MLLT3	1.71225
COX4I2	1.5185
CCNT2	-0.015375
PLK4	-0.94575
NUMBL	-0.771166666666667
MED16	0.0725
PLEKHQ1	0.83925
GOSR1	1.177
BTG4	-0.60675
RPL30	-0.387333333333333
IGSF5	-0.1115
IGFL2	1.55316666666667
ELMOD2	1.8195
SHC3	-1.87083333333333
HAVCR1	-0.257
DYNC2H1	-0.035
RNF5	-0.2365
C2orf7	-0.188
NLF1	-0.4175
KLHL25	1.84375
LRP10	-0.00920000000000003
KRI1	-1.24
PUS7L	0.637833333333333
MGMT	1.22975
HOXD1	-0.736
CSH1	0.1756
ATG16L2	-2.116
FLJ44635	1.106
CHODL	-0.06225
EXOSC8	-1.15575
SLC28A1	-0.264
MYO7B	-1.26116666666667
SEH1L	-0.0351
MTNR1A	-0.0926666666666667
TSPAN5	0.680833333333333
CDC45L	-2.539
AMIGO1	0.405
ATAD3A	-1.86275
OSGIN2	0.3015
PDIK1L	1.25016666666667
DARC	2.133
PIPSL	1.2565
SHMT1	-0.52
CRISP3	-0.349
POPDC2	1.05316666666667
ZRANB2	-0.552666666666667
FBXL8	-1.0975
TRIP13	-1.955
EIF5AL1	-1.9395
POU5F1P3	-5.0285
IL6	-1.4255
CXorf38	-0.748166666666667
IFNA16	0.64
FBXL2	1.97833333333333
BRD1	1.46
STATH	-1.44825
FBXO44	-0.0878333333333333
MCCC2	0.266
CDC2	-0.1754
C5orf23	0.338
IVD	-1.36583333333333
C10orf122	-0.66675
MSL3L1	0.9667
MVP	0.31075
EPOR	-1.2517
ZMYM1	-0.2055
BCL7C	-0.387
PSTPIP2	1.1465
LYPD1	-1.363625
OR8G5	-1.4095
ZP3	-1.64633333333333
BCAS4	2.55358333333333
EDG6	2.086
ISY1	-0.624
PRAMEF2	-1.4445
CUL1	-1.218125
RNF213	1.9937
CCRK	-0.84175
DHX9	0.4885
C13orf29	-0.04925
NCKAP1	0.618
MRPL43	1.56057142857143
XPR1	1.0625
PKN2	-0.9343
PODNL1	0.5685
ZNF333	-0.353125
DALRD3	-0.07525
OPN1SW	-0.0695
BTBD6	-0.09675
C11orf82	-1.4865
OR5P3	0.3255
DUSP11	-0.11725
L1CAM	-2.0499
NEK11	1.38333333333333
OR7E91P	0.494
CNTN3	1.9079
CREB3L2	0.68825
ZBTB37	0.7785
KIAA1324L	0.03175
NDUFB10	0.332
NUDT2	-0.47525
GTPBP8	-0.40675
CACNA1D	0.55
PRKAA2	-0.531333333333333
PRDM8	1.0255
MGC16075	-0.512833333333333
KRT14	0.389071428571429
PP8961	0.00587499999999999
