Hybridization REF	TCGA-AR-A0U0-01A-11R-A109-07
SF3B4	-0.0398333333333333
MAP7D3	-0.96925
STELLAR	-0.0905
SEMA5A	-2.1021
H2BFS	1.84675
LRRC28	1.02816666666667
MORN2	0.6825
XYLB	-0.06225
WDR21C	-0.23275
HIATL1	0.237375
ADAMTS10	0.1985
WDR55	0.5235
MFSD5	0.4395
OR4N2	2.5755
DUSP16	-0.208055555555556
NLGN4Y	-2.1
INHBC	0.239416666666667
NUMA1	-0.923
DEFB123	0.42275
GIPC1	1.1675
MGC27348	-0.3095
FLJ33590	0.00650000000000001
FZD1	1.4171
MKL1	0.467666666666667
SAA2	3.884
C1orf94	-0.826
C7orf28B	0.7325
TMEM185A	-0.44845
ZZZ3	0.899
C16orf5	-0.464
GALNAC4S-6ST	-0.2025
C1orf186	5.3885
IGFBP4	-1.95383333333333
NDUFA10	0.788166666666667
CLIC2	-0.20825
RNF13	0.2345
GPR103	0.328
CD69	-1.083
MYOZ1	-0.13575
IFNB1	2.0865
CLNS1A	-0.95525
CXorf45	-1.93125
ZXDB	0.3675
FUNDC2	-0.365
GPA33	-0.85275
C9orf70	0.168
SLC2A9	0.093875
LOC126520	0.1005
MAGEB1	-0.852
LCE2A	-0.146
C18orf34	0.2835
FMNL2	-0.121
KRT85	0.702
CRYGA	0.695
GEM	-1.281
THAP6	0.595
ALKBH3	-0.749666666666667
TM6SF2	-0.20425
C20orf82	1.53875
RANBP2	-0.405666666666667
LIG3	0.575
RETSAT	0.2525
OR8S1	0.5385
CAST	-0.2535
TGFBI	-0.313
C15orf37	-0.372875
PGM3	-0.1625
SLC4A11	2.24525
FAM123C	0.240333333333333
TAOK1	0.0565
CISH	1.70675
OGDHL	-0.7665
SPINT2	2.80166666666667
ZNF33A	0.407
CLDN18	0.5645
RNF128	-2.745125
CCDC71	-0.3485
RASSF6	2.39783333333333
HSPG2	-0.0005
ATP6V0E1	1.85775
ABHD6	0.3455
CD274	3.5115
GCNT1	0.65075
NT5C1A	0.42
TM4SF5	-4.03675
C21orf58	-0.894166666666667
SUCLA2	0.0345
RFTN2	1.906
SCNM1	0.937625
SLC9A10	0.025
FUNDC1	0.161
SLC35F4	-2.20925
AMD1	-0.07725
COL6A6	2.37725
OR4K2	0.3495
TRIB2	-0.262583333333333
LOC91461	-3.874
GHSR	0.6215
ATP8B1	2.109875
C1orf78	0.8905
RNF183	-1.69516666666667
STX4	0.5469
TPPP2	-0.577125
MYBPHL	-1.2055
TXNDC6	0.0501
C9orf47	-0.982
FAM137B	-0.123
FANCB	-1.65625
C11orf9	-2.1235
DPY19L1	-1.415125
VDAC2	0.678666666666667
VHL	-0.8805
LMBR1	-0.18925
C8orf44	-0.21425
ZPBP	0.3465
FGF23	-1.10725
C21orf67	2.005
PCNT	-0.667
BCKDHB	0.9261
GALNTL5	-0.1405
BET1	0.248875
ARL13A	-0.2325
HDAC6	-0.773625
N4BP3	0.488833333333333
OTOP1	0.727166666666667
TTC30A	0.5045
CRISP1	-0.549
KRT32	-0.057
VSTM1	0.762
ZNF622	-0.73875
POLR3B	-0.2206
DNAJC10	-0.3745
C12orf54	0.575
ADIPOQ	0.250166666666667
RIT2	-0.5455
CD44	-0.0792
ABCA3	1.159375
RPS17	-1.64225
FEZF1	-0.137
PCDHB15	0.156
KCNMA1	-2.22645454545455
CCDC116	-2.314
C15orf27	0.1005
NARG2	-0.8846875
ITGA5	-0.72425
MEFV	1.57
TUT1	-0.666875
LOC541473	-0.10875
NMBR	1.3255
GLT1D1	-1.02266666666667
ABCB7	-0.59925
PFKP	0.173090909090909
C9orf91	1.0288
LRRC41	-0.317666666666667
C1orf85	-0.0391666666666667
ATP5F1	0.108375
STOX1	-0.609875
GFOD2	0.61325
SLC25A3	-0.239375
ZNF646	-0.3543
ZAR1	-0.8435
OSTbeta	-3.096
GALNT3	3.054
IFT122	0.0953333333333333
LDB3	0.0305
GARNL1	-0.196357142857143
HOMEZ	-0.784833333333333
LRRC6	2.336
ANGPTL5	-0.5485
UBAC1	-0.78175
DLEU7	-0.43
RPL19	0.343125
TOP1MT	-0.212
LOC643641	0.46925
MBD3L2	0.2405
NTSR1	0.075
WISP2	-2.77925
GPSM2	1.443125
RDH10	2.7684
PRKCG	0.525
HIST1H4J	2.653
MON1B	-0.0186
MLF1IP	-0.488666666666667
ZNF446	0.061
COL4A5	-0.6369
SLC26A1	0.344571428571428
RGN	-3.2405
CCNB1	-2.09775
C9orf165	1.3045
CCDC28B	-0.97125
CCDC97	1.09425
FGR	2.120125
MSRB3	-0.2767
EPN2	0.2765
COX15	0.310166666666667
KCNK6	-0.5326
XK	-2.3585
GDA	-4.7385
HEPH	-0.050125
THRAP3	-0.199
MET	-2.29664285714286
PHYHIP	-1.045
LYAR	-0.720833333333333
ING3	-0.16975
AK7	-2.77125
CCT8L2	-0.176
COPS7A	-0.597
WSCD1	-1.21625
RNF185	0.3725
TNS3	0.535
KNDC1	-0.268166666666667
RWDD4A	0.0663333333333333
MED13L	-0.6308
ZFYVE1	0.27325
C7orf44	-0.872833333333333
MRPL1	-0.494
STGC3	-1.6695
TEAD1	-1.86016666666667
RPL7A	-1.12492857142857
ARL6IP1	-0.3574
C1orf178	-1.205
CTAGE5	0.202583333333333
TMEM184A	-0.662333333333333
SLC25A14	-0.691
CACNG5	0.35225
ATXN10	-0.1278
ECH1	1.6349
CCL22	0.4555
CYP2F1	-1.88616666666667
GADL1	0.289
TMEM19	-0.0228
RUNX3	1.582
EFNB1	-0.953166666666667
LIPN	0.15
ACSM3	-4.8025
SIGLEC8	1.66233333333333
ASCC3L1	-0.08875
NOL8	-1.140875
RELT	-0.531833333333333
Magmas	1.29625
PPP1R15B	0.246
C11orf2	0.22525
VKORC1	-1.12016666666667
MGC26647	-0.288
TRPM6	0.38275
UGT2B7	-4.15733333333333
FEV	0.176
FOXK2	0.353
PDCD5	1.1165
SLC8A1	1.7034
DGUOK	0.473833333333333
CLDN16	1.3605
GAGE1	-1.4655
RBM17	-0.3545
C1QTNF3	-1.674
VGLL3	-0.530666666666667
UNQ5830	-0.139
CD1A	0.1465
SCGB1C1	0.589
SUPT4H1	-0.085625
TRAF5	-1.59275
ASAHL	0.767
FAM73A	0.75
OR6B1	0.747
WHSC1	-2.0451
GFPT2	0.15575
LOC339809	0.317
STARD5	0.139333333333333
SIP1	-1.27975
DNAJC15	0.376
STAU2	1.164
FAM98A	0.987
RAD23B	-0.56
LRRC33	0.24225
CHRAC1	0.376
C21orf89	0.4765
C19orf43	0.721166666666667
KLK8	2.88183333333333
CCNE1	-0.813
PKDREJ	0.877
SSU72	0.9115
C17orf73	0.5845
GPR78	0.759
WHSC1L1	-0.2677
GSTA2	-1.7485
SMUG1	-0.613
UFM1	0.0904
AP3M2	-0.743916666666667
USP14	0.332875
FBXL14	-0.3235
DSTN	0.522
SFRS14	-0.2645
FBXO31	-0.5415
C12orf40	-0.25325
FRS2	0.6285
NR2E3	-1.0335
TUBB2C	-0.83075
GMPR	0.308833333333333
C9orf139	0.0855
ING5	-0.444642857142857
LOC730092	0.737333333333333
ORM1	1.28775
RP11-11C5.2	-1.3165
HSPD1	-0.0919
PIWIL3	-0.4195
C5orf13	-1.3334
OR5R1	0.1315
LCOR	-0.3455
PLEKHA9	-0.1085
CCDC43	-0.27875
ZNF232	0.0095
SLC6A7	0.0195
ADH5	-0.204083333333333
SHBG	-0.845
CROCCL2	-0.98775
PANX3	0.079
CDIPT	-0.5025
SLC16A5	-1.46725
TUBB	-0.060875
TOR3A	0.1146
PREP	0.608666666666667
ENTPD8	0.705785714285714
CHMP1B	1.0635
SYT12	0.1845
MYH6	-1.708
MAP3K13	1.39216666666667
KLHL30	0.313833333333333
LCMT1	-0.107625
EIF1AX	-0.711916666666667
FOXD4L1	1.044
SLC24A5	-0.935
RNF166	-0.4609
TJAP1	-0.357
TMEM156	0.834
ZNF239	0.658
SNX19	0.3691
GKN1	0.715
FCN1	2.5283
C1QL1	-1.96075
ATP11C	-0.03475
ZNF35	-0.34375
CARD8	-0.141875
LIMD1	-0.681833333333333
KIAA0286	-1.3935
XRN2	-0.2535
CD6	1.11666666666667
TOX3	-2.025125
ZSCAN4	-0.8
RSRC1	-0.839
COG1	0.87825
PTRF	-0.7117
C16orf35	-0.064
FBXO24	2.0025
CHST11	0.553
THRB	0.5873
MYBPC1	0.318
RNF39	0.6195
PSMD11	0.28325
ALAD	-0.185333333333333
EN1	5.26975
SLC9A9	0.84825
GSTM4	-1.6503
CDC42BPA	-0.331421052631579
RCSD1	-0.51325
LUC7L2	-0.3451
SPTBN1	0.3172
LOC146167	0.48
BAT5	1.0986
ZNF452	2.2675
LSM4	0.162
SRP72	0.1556
SGK269	-0.180083333333333
MTX1	0.31375
CENTA1	0.72125
UNQ9433	0.1155
ATR	-0.461083333333333
DDX49	1.07583333333333
PAQR8	-1.51816666666667
C14orf174	-0.92
GBGT1	0.0535
THAP1	0.47775
OR10K1	0.166
RASIP1	-1.60283333333333
DPYD	-0.4611
DOHH	0.822
C18orf45	2.19675
POF1B	-0.135
ZNF552	0.32025
USP32	-0.41075
MED27	-0.006
C14orf149	-0.171
PRDX4	-0.706166666666666
ABHD12	0.8091
AGT	-6.24575
SLC22A14	-0.07675
C1orf58	1.67725
PILRA	0.50575
ABCF2	0.359625
C17orf85	-0.1443
TKTL1	-1.1075
FGF1	1.3872
IL6R	-0.0428333333333333
VPS25	-0.22325
CHRNB2	0.066125
COL7A1	-2.2052
LRRC48	0.916
SPG20	0.6365
COX10	0.845
GCA	1.7865
ECEL1	1.2865
GLG1	-0.216166666666667
SRD5A2L2	0.17
MUTYH	0.02825
ZNF70	-0.4565
L2HGDH	-0.56625
GPATCH2	0.9165
ZNF655	-2.377125
ZNF227	0.880166666666667
MCOLN2	2.64883333333333
NQO2	0.80125
KCNQ5	0.515
NEU1	1.4315
QRICH1	0.067
ZBTB20	-0.613833333333333
RPUSD3	0.17
EPGN	0.335666666666667
TSN	-0.0850833333333333
SPRY2	-2.43516666666667
LZTFL1	-0.536625
GMFB	-0.312625
PBEF1	0.4472
HBG2	-2.15125
TMEM8	0.7975
PALM2-AKAP2	-0.582666666666667
NFYA	2.3975
FAM108A1	0.7715
PBLD	0.72725
NRG4	-1.77075
PIGF	0.6365
PTGER1	0.9505
NOS2A	0.313
C21orf34	0.213833333333333
C21orf51	0.17375
IL17C	0.219
TRMT6	0.879333333333333
ETV2	1.13966666666667
CCDC109A	0.34
MYLK2	-0.6085
ATP10A	2.5162
DPH4	-0.293
C5orf5	-0.313166666666667
KCNA4	-0.289166666666667
NMNAT2	-0.9125
GLYATL2	5.129
LSMD1	0.73725
IL23R	-1.298
NRF1	0.01
MUC15	-0.00233333333333333
PRDM12	-0.497
PAQR4	0.1915
RBBP6	-1.9213125
IFI27	4.854
SKAP2	0.535833333333333
TAGAP	2.967625
TJP3	2.0095
C9orf61	-0.41775
IDS	-0.5625
PARG	-0.513
LOC131149	-0.1845
DYRK4	0.0255
MICALL1	1.20975
GALR2	0.265
GPBP1L1	0.7505
TBX21	4.766
KCNJ6	0.503
GGN	0.543
CASP5	1.99883333333333
RNF182	-4.8765
BRD4	-0.311
DOK4	-1.328
SLC46A2	0.699666666666667
SOX9	2.46366666666667
ZNRD1	0.327166666666667
PRR6	-1.97875
FAU	0.231125
DTNB	2.45083333333333
CARD9	1.387
STS-1	0.603333333333333
SLC4A5	0.495125
NSBP1	-0.525
UGCGL2	-1.46925
POTE15	-0.954
NOXA1	0.44675
RP13-347D8.3	0.43675
SAMD10	-0.234666666666667
EP400NL	-1.64475
TCF21	-0.366
AMELX	-0.045
JPH2	0.6982
SLA	2.0495
DLST	-0.756166666666667
SEPT12	0.73025
RGS20	0.2105
LXN	-0.682666666666667
ZNF419	0.764625
UPK3B	-0.486666666666667
RELL1	-0.491
ESPNL	-1.084
KLHL21	0.82
PI15	3.066
C2orf61	-0.9055
LOC407835	0.510833333333333
RER1	0.88275
ELAVL2	2.4615
MGC26718	-1.97625
KLF2	0.6725
TNFAIP8L3	-0.141
TFE3	0.08825
C11orf17	1.232
15E1.2	-1.461
SNRPC	0.23525
DLGAP1	-0.581
PGLYRP1	0.14
OVCH2	0.185
IRF7	2.1037
SET	-1.033
NAB2	-1.40966666666667
LRP5L	-0.47575
FAM120A	-0.2638125
ASCL2	0.496833333333333
SHH	0.0795
ATP5H	0.465166666666667
THPO	-0.890666666666667
TYRP1	-4.43483333333333
HIST1H3E	0.5875
EIF2S1	0.108555555555556
TNFRSF17	0.453
TARSL2	-0.6195
NKX2-8	0.288625
C1orf115	0.3845
LOC56964	0.6505
KIAA0841	1.064
ISCU	0.3795
TTMA	0.1055
ZNF414	0.913
LOC441150	2.29025
RAB15	-0.051
HBP1	0.851333333333333
TNNT2	-0.4035
CECR5	-0.1695
PHGDH	-0.317625
JRK	0.4364
XPO4	0.244
FAM131C	0.6415
ARHGAP25	1.87166666666667
CA9	-0.484888888888889
GPR62	0.7055
TLX1	0.243833333333333
GPS1	0.1145
OR2M2	0.503
BDP1	-1.81321428571429
FAM70B	-0.058
RPS29	-0.604583333333333
MKLN1	0.00110000000000001
TSPAN19	-2.289
SLC29A3	0.581
LGALS4	-0.205666666666667
USH2A	-0.00866666666666666
NF1	0.196833333333333
APOBEC3A	4.762
IMPAD1	1.251
OLR1	2.54683333333333
NRAP	-0.2665
HCFC1R1	-0.0541666666666667
TAOK2	0.0865
MCM10	-0.899666666666667
MAP4K3	0.678166666666667
CBS	-0.149
CLK3	-0.185
PCDHGA5	-0.267
ELF4	0.31575
FAM71A	0.20625
C11orf49	-0.236
CLIP2	0.1365
BTBD9	1.2518
ZNF524	1.646
KDELR1	-0.757
ZNF509	-0.4085
NCSTN	1.575
ZNF533	-0.5385
PARP4	0.1545
GALNT9	-0.266166666666667
NPY	-2.6815
BEGAIN	-3.156
TMEM77	0.691833333333333
FOXRED1	-0.5425
SLC16A2	-1.192
SLC35B1	0.51725
GK5	-0.14975
SDCCAG10	-1.3165
C4orf20	-0.14475
SLC9A2	-2.2245
ADD1	-0.426857142857143
TAL2	-0.77
ACLY	-0.16175
DNAJC1	0.757
SOST	-1.3635
USP43	1.71833333333333
CYP4F12	-1.61025
FKBP5	1.6755
CHCHD5	0.6767
NUDT22	0.23025
CCDC85B	-0.34325
OR51G2	1.0045
STRN3	-0.418
TMOD2	1.9595
FLI1	0.6115
MAB21L2	-0.903333333333333
DGKQ	0.56
VPRBP	0.343
SCNN1B	0.3623
ECHDC3	0.9833
TMEM106C	-1.5955
CSNK2A2	-0.068
RPL39	-0.5672
HERC3	0.4491
ZBTB47	0.678833333333333
ZNF681	-0.224
PAGE2	-2.58675
CLIC5	1.8475
RABAC1	1.49175
ZFHX2	0.1635
YPEL1	-0.416166666666667
KIAA0776	0.365
NR1D2	0.79025
DNAJC4	0.28725
NPNT	-0.2145
ZNF677	-0.476
ZNF536	-1.005
MEF2B	0.323166666666667
PTPN4	0.1655
CTCFL	-5.2565
STX5	0.436333333333333
CD72	3.1965
VEGFA	-0.0175263157894737
XRCC1	0.5553
MAS1L	0.494166666666667
ELL	0.5717
SETBP1	0.162
CDH11	1.26183333333333
NDC80	0.619769230769231
DMBX1	-0.38775
NRSN1	0.222
BAT2D1	-0.62125
CDS2	0.941833333333333
C1orf212	0.864166666666667
SENP3	-0.098375
IL1F9	1.644
EEF2K	-0.041875
COG8	0.548
CEP72	-0.506
OR1L8	-0.2975
MUS81	-0.491166666666667
PHYH	0.533125
GGT6	1.55433333333333
C22orf23	-0.505333333333333
C13orf33	1.646
MAPK8IP2	2.11625
NELL2	-0.71
POU3F2	-3.67266666666667
ALPK1	2.2515
MRPS18C	0.3925
RPLP2	0.1545
FGF22	0.1315
SPNS1	-0.251833333333333
ZFP1	0.01975
IL1RAPL1	-1.50625
PCSK9	-4.0385
NKX2-1	0.2735
C6orf189	1.00575
SP4	0.2535
SLC11A1	2.1085
C21orf25	0.841833333333333
ICAM2	-0.0095
SH3GL1	0.289333333333333
GSK3B	-0.0991666666666667
RALB	1.86425
PDXP	-1.43516666666667
GNGT1	-2.60275
KIR2DL1	1.9085
TNFAIP3	0.90825
C6orf32	0.8255
CBLN2	0.5175
PANK3	1.103
TAAR9	0.174
WDR82	0.193285714285714
APOM	-2.980375
TRIP10	0.26575
SPATA16	0.418666666666667
C1orf135	0.45975
USP51	-2.03625
TESK1	1.278
C11orf64	0.296625
ZNF611	-0.003
PDE6G	0.624
HLA-DQA1	3.764125
GCLC	0.32175
SEC61A1	0.157142857142857
TWSG1	-0.33225
ZMYND10	0.605
CTDP1	0.774625
ADAMTS6	-0.4
SLIT1	-1.61925
KRT86	-0.015
KIAA0574	-1.04975
GTPBP2	0.5139
PQLC3	1.285
PRRX2	-0.794166666666667
C15orf44	-0.369833333333333
MKKS	0.808625
C11orf10	-0.58275
GPR110	0.889
CD109	-2.3105
ADCY1	-0.0595
RHBG	-2.3015
TP53I3	0.217875
SLC22A3	-2.3861
UCP2	-0.8035
FOXG1	-2.213
OR2AG1	0.2705
TRIM24	-1.6015
PROC	-3.844625
TAAR6	0.17425
AMTN	-0.578
C10orf47	-0.739666666666667
DEPDC1	-1.04025
FLJ45557	-0.24225
ZDHHC17	-1.307375
KIAA1429	0.934
KCNH1	0.17175
VNN3	2.72825
PSMAL	3.63
PPARD	0.66
HFM1	-1.68125
YBX1	-0.876
ZNF695	0.87875
SCTR	-0.0333333333333333
DCDC1	0.0985
VPS26B	0.2844
MTF2	-0.776
ATP6V1F	0.4695
CCDC94	0.6945
PERF15	0.303
CCL11	2.701
LMO7	-1.495125
DCST1	0.624
ADRBK1	0.565375
CDRT4	0.294375
ZNF84	-0.668
HOXD8	1.7695
STARD8	-0.427166666666667
FOXP2	-1.426375
CCDC103	-0.5705
POLR3A	0.0936
GSC	-0.65
ZNF114	-0.411666666666667
HTR7P	-0.28
LALBA	1.9775
RMND5A	0.071
PSCD2	0.0675
ZNF409	-0.39
KRTAP1-3	0.029
MAF1	0.7755
LOC201725	-0.794333333333333
NRN1	0.23075
SPAG5	-0.737833333333333
DNAH7	0.557333333333333
FLJ43860	0.641
BRCA2	0.06325
ACADM	-0.461125
CXXC6	-3.368
RAGE	-1.613375
CHMP2A	0.951
FAM8A1	1.9001
GPR21	0.444
SLC12A3	-2.7385
FVT1	0.252642857142857
ZDHHC7	-0.35975
FLJ44048	2.62025
SLC44A3	2.98183333333333
SDSL	1.1925
MMP8	-1.20625
PLA2G12B	-3.06966666666667
ACY1	0.35775
MT1E	-0.905666666666667
OR4K15	0.739
TECTB	-0.5815
GPR20	-0.344875
IRAK2	0.12225
RFPL3	0.136875
MYO9A	-0.326
NARG1L	-0.599166666666667
BLMH	-2.989375
CCDC3	1.20466666666667
C9orf21	-0.354666666666667
KIAA0513	1.2925
MIER2	0.1285
PNMA2	-2.19483333333333
SH3BP2	0.8502
ANXA10	-0.48625
RTN2	-1.383
TFB1M	-0.5715
PRPH2	0.8275
C14orf133	0.1825
GOLGB1	-0.0803333333333333
IRX4	-1.71375
NFKBIL1	0.949666666666667
C10orf62	-0.6455
APBB3	0.72075
RPS10	-0.0708
LOC728378	-0.18525
TLE3	0.0918888888888889
PSMB7	-0.184
MESDC1	-0.4225
SLC6A1	0.552
OCLN	0.59575
PTTG3	0.348333333333333
NAGLU	0.04
SERTAD4	1.9015
SPRY1	0.0485
FLJ10781	-1.58025
MYSM1	-0.35575
TRIM4	0.2525
SH3YL1	1.940875
TREM2	3.4525
SERPINI1	1.75675
HDHD3	0.87975
TMEM38A	0.82
EID2B	-1.84025
TDRD3	0.243333333333333
SEDLP	-0.0055
THSD7A	1.29616666666667
NDST3	-2.764
KLHL15	-0.849083333333333
DHRS12	1.105
FBXO9	0.673357142857143
TNPO1	-1.30683333333333
MRPL13	0.392666666666667
SNX5	-0.4625
METTL6	-0.2045
SOD1	0.859375
CHML	-0.897
PACS1	-0.404
SIRT5	0.4496
CAPN2	-0.0733333333333333
FXYD5	1.77933333333333
TWISTNB	-0.119875
LRFN1	0.0593333333333333
UBE1L	2.752625
UBE1C	1.22625
OR51B2	-0.202
OR4D11	-0.6365
C15orf2	0.098
NR4A1	-0.577166666666667
LOC339047	-2.61275
TRIM17	-1.278
ATP5G3	0.5905
RPL15	-0.657583333333333
ADAMTS8	-0.924
HOXC4	-0.343
C14orf37	-0.0395
CEACAM5	-1.653125
MYT1L	0.234833333333333
RASA2	-0.701875
OSBPL7	-1.1785
STAG1	0.0075
GIMAP4	4.65866666666667
FUT3	3.7955
PIF1	-1.993875
LPIN2	0.1181
SH3PX3	0.13575
PDP2	0.04975
PAPD1	0.596625
ERP27	2.058
APOOL	-0.3019
DIABLO	0.2435
TRHR	0.314
ARMC9	-0.608375
RNF152	2.004
SLITRK3	0.454333333333333
ZNF211	0.1405
PFDN1	-0.229875
RGS11	-1.07775
HS6ST1	0.4738
AKR1D1	-1.3315
TNP2	0.502833333333333
STK31	1.327
EML4	-0.6845
SGTA	0.882166666666667
HIST1H2BI	1.7205
PSMD6	-0.8075
KIAA1257	-0.04425
C18orf55	-0.1555
FLJ20273	1.8285
RPL28	-0.684833333333333
EPYC	3.51225
NOX3	-0.1125
ELAC1	0.948833333333333
METT11D1	-0.5205
BIN2	1.08366666666667
NACA2	-0.64825
CCDC17	-0.8165
HM13	-0.4949
UBOX5	0.1685
UBE2O	-0.826875
UBL5	0.2225
APOLD1	0.343
C9orf31	0.301
TNFSF8	1.296
ARHGAP29	-0.25975
PROKR2	0.3455
PDE5A	-0.474333333333333
C6orf12	-0.1545
TOM1L1	0.2375
WHDC1	-0.215625
FOXI1	1.42266666666667
RAB4A	0.7495
TMEM39B	-0.379
ATPBD1C	-1.621
FARSA	0.937833333333333
PLEKHG5	1.345
CMAS	-0.6075
OR7E24	0.816
SLC30A1	-0.05575
CDC42EP5	0.267
PLAC1	-1.8845
KLHL18	0.472166666666667
LBA1	1.8732
TAZ	-0.97775
CRIP2	0.15925
BTBD11	0.117666666666667
C16orf72	-0.3205
DIO2	0.7774
LRRCC1	1.30833333333333
CCDC136	-2.952
PRX	0.634125
RBM5	-0.6477
TMEM85	1.264
TUBGCP4	0.319666666666667
APLN	1.028
CDK7	-1.07066666666667
SSR2	0.3995
CRELD1	0.188
C19orf46	1.225
GAL3ST4	0.465166666666667
KBTBD10	-0.00699999999999999
IL28A	3.06375
WDR27	-0.4725
MCM2	-1.37866666666667
SOX14	0.4195
FLJ39743	0.00649999999999999
KIAA0922	-0.482125
HIPK4	0.277
FLJ25758	-0.198
C16orf57	0.458916666666667
PDZD2	1.777
MCC	1.094
HHLA3	0.992
ID2	0.927
C20orf23	1.44591666666667
ZNF688	0.0185
APOC2	-1.5985
LOC440093	0.086
FAM50B	3.56016666666667
PWP1	-0.863
DNAH10	1.71275
HIST1H2BA	-0.20675
GPR56	2.40733333333333
METAP2	-0.423375
PAN3	-0.2085
STXBP4	0.023625
PDHX	-0.0015
MTA1	-1.014
ZBED4	-0.133125
ZNF720	-0.63325
CDK2	-1.6245
RHOJ	-0.680375
CDC37	0.0941666666666667
ZER1	0.128875
GRK4	0.02725
PRPH	1.18675
POLR2A	0.082875
OGFOD1	0.0285
NOL5A	0.282
PHEX	-0.615
FLJ16478	0.34425
C20orf117	-1.437875
CAMTA2	0.481
C11orf74	-0.00833333333333333
DDX17	-1.16033333333333
C5orf27	2.278625
PLEKHA2	-0.9037
PDE4DIP	-0.7716
SCN7A	-0.27225
ZNF559	-0.3415
CXCL10	4.08875
ZMYM4	0.178833333333333
STK32B	-1.58206666666667
KIAA0888	-3.4895
TACR3	0.2465
CKAP2L	0.81175
KIF1A	-0.961166666666667
RSPRY1	0.99525
VCAN	-0.7145
CYP27C1	-0.249
SYDE1	-1.66016666666667
MED12L	-1.1605
ZDHHC21	1.655625
NHS	-0.8755
TM9SF3	0.985833333333333
DDHD1	-0.07075
MAFG	-0.774166666666667
BICD2	-1.1919
C14orf119	-0.327333333333333
C14orf43	0.0637857142857143
CDH7	-1.583
ALKBH5	-0.179571428571429
JUP	2.3495
TMEM41A	0.787666666666667
MAMDC4	-1.0535
CBX3	-0.032125
LRRC18	0.04175
RBMXL2	0.0195
PLA2G4D	0.680333333333333
FGF13	-1.242625
KIF3A	-0.0658333333333333
PDIA6	0.59475
DCXR	0.3585
CASKIN2	0.744333333333333
EHD1	0.736833333333333
MARCKSL1	1.15383333333333
ZNF496	-0.301833333333333
SCAF1	-0.125
KCTD8	-0.60225
TRAF3IP3	1.78821428571429
LSR	1.67775
CXorf1	0.273666666666667
C14orf112	-0.779333333333333
EIF2B1	0.081
OMP	0.2405
GSTZ1	-0.313
LOC92017	0.634
ISLR2	0.1535
C12orf36	0.3195
GATA2	-2.3755
GABRA5	-2.3775
CELSR2	-1.26021428571429
STAM2	1.5955
TNAP	-0.769
PTPMT1	-0.523
GRP	4.43625
SV2A	-1.928
MAGEA12	-4.63175
CACNG1	-1.152
C18orf19	-0.53925
GSG1	-0.0808333333333334
PTPRJ	0.297
FRMPD1	-0.039
ZNF668	0.30125
PLEKHJ1	0.6065
ADAT1	0.0685
TMEM50A	0.8401
UCN3	0.289
HOOK1	1.16975
IL17B	-0.3815
MLKL	1.3955
TTC14	-1.67716666666667
KLHL5	0.180625
CRYL1	-1.43316666666667
FOXH1	0.3325
NFYB	-1.0745
PPM1G	0.474
GOLGA2LY1	-2.0225
NMT1	0.041
HADHA	1.0992
CHSY-2	2.05475
PLEKHF1	1.75792857142857
SAGE1	-2.371
MUSTN1	0.22975
SUHW4	0.18825
TFEB	3.0325
ZFYVE27	-0.4085
ATG12	-0.411833333333333
BMI1	0.410285714285714
ZIM3	0.10075
MYH4	-0.2015
MASP1	-1.20558333333333
KIAA0984	0.491
RPAP2	-0.10725
ASB5	-0.2175
BOLA3	0.763166666666667
MIA3	0.8705
KRT35	0.3455
KIR3DL3	-0.5425
MRPL51	-1.00225
SEMA3F	1.14133333333333
NDUFB2	0.2395
LOC253012	1.14625
FAM46C	0.4695
G6PC	-2.062125
CSAG3A	-0.731833333333333
PREX1	-0.541
SLC25A45	0.039625
MAPKBP1	1.1691
CPE	-1.7118
GNB1	-0.063125
CXCR6	3.7685
TRIM46	0.5715
C16orf3	0.356833333333333
HPSE	1.88575
TIGD3	-1.1495
SPG3A	0.7555
LCAT	-1.20483333333333
ST6GAL1	-0.529888888888889
POMC	0.447
FLJ36031	0.333666666666667
NSMAF	0.0313333333333333
SKIL	0.8305
ADSS	0.0121666666666667
HMGCS1	-1.6047
POLR3F	0.588833333333333
RAB10	1.280625
ZNF277P	-0.394
ZBTB7B	1.520375
DHRS1	1.909
ABCC13	0.035125
CNOT3	-0.18
NFKBIA	0.257
GAK	-0.07
SFT2D2	2.89733333333333
HOXA6	0.345
CRTC1	0.235625
LY6D	4.52183333333333
C20orf72	0.2005
CPT1A	0.10475
LMO1	-2.0865
EIF3I	0.556
PRB4	0.50975
MCM3APAS	-1.66575
C20orf132	-0.7905
FOXF2	-4.39
S100A12	1.29825
MLH1	-0.552666666666667
ACTN1	0.7348
MRPL36	-0.233
C20orf106	-0.3825
FBXO6	2.25266666666667
MKS1	0.0845
CX3CR1	-2.416625
PDE1B	0.709
PLP1	-4.04975
KISS1	0.506333333333333
C14orf2	-0.365333333333333
TBC1D3P2	-0.716
COMMD6	0.3653
ANKRD7	-1.272
PTCHD1	-1.564875
NARS2	-0.723
DOCK7	-0.19575
FAM127B	-0.318125
LOC390243	-0.0176666666666667
N6AMT2	-0.16425
ZNF391	1.4415
DNAJB14	-0.723
WRB	-0.088125
BPI	1.08616666666667
TTC4	0.415166666666667
FAM10A5	-0.21025
GOT1L1	0.0742
MAGED1	-0.95925
RESP18	-0.054
WFDC6	0.96225
MT2A	0.515
C11orf56	-0.62875
