Hybridization REF	TCGA-A8-A09T-01A-11R-A00Z-07
LOC126520	-0.52
MAGEB1	-0.46075
LCE2A	-0.3525
C18orf34	0.813
FMNL2	-2.128375
KRT85	0.498
CRYGA	0.0105
GEM	-0.36225
THAP6	0.8901
ALKBH3	0.587166666666667
TM6SF2	0.03475
C20orf82	2.652
RANBP2	-0.106
LIG3	0.6104
RETSAT	0.989375
OR8S1	0.506
CAST	0.4755
TGFBI	0.7793
C15orf37	-0.357625
PGM3	-1.158
SLC4A11	-1.80975
FAM123C	0.00166666666666667
TAOK1	1.0785
CISH	1.749875
OGDHL	-3.948
SPINT2	3.02366666666667
ZNF33A	0.7235
CLDN18	-0.189
RNF128	0.9235
CCDC71	-0.26475
RASSF6	-0.245666666666667
HSPG2	0.5565
ATP6V0E1	1.37125
ABHD6	0.04475
CD274	0.1735
GCNT1	-1.34975
NT5C1A	0.157166666666667
TM4SF5	-3.8935
C21orf58	-1.5855
SUCLA2	-0.21125
RFTN2	1.5265
SCNM1	-0.2155
SLC9A10	0.1205
FUNDC1	0.21825
SLC35F4	-1.76425
AMD1	-0.71375
COL6A6	1.74875
OR4K2	0.352
TRIB2	-1.68058333333333
LOC91461	-1.52875
GHSR	0.385
ATP8B1	1.5375
C1orf78	3.53583333333333
RNF183	-0.705166666666667
STX4	1.2588
TPPP2	-0.248625
MYBPHL	-1.9915
TXNDC6	-0.1765
C9orf47	-0.0605
FAM137B	0.0885
FANCB	-1.89425
C11orf9	-1.9065
DPY19L1	-0.854875
VDAC2	-0.703
VHL	-0.70525
LMBR1	-0.29125
C8orf44	0.7065
ZPBP	-0.15
FGF23	-1.2875
C21orf67	0.8695
PCNT	-0.367375
BCKDHB	0.8637
GALNTL5	0.28275
BET1	-0.893125
ARL13A	-0.083
HDAC6	-0.439125
N4BP3	1.37466666666667
OTOP1	-0.111333333333333
TTC30A	1.94925
CRISP1	0.4145
KRT32	2.374
VSTM1	1.0195
ZNF622	-0.2155
POLR3B	0.001
DNAJC10	-0.040125
C12orf54	0.2975
ADIPOQ	0.397833333333333
RIT2	0.0895
CD44	-0.1575
ABCA3	2.9315
RPS17	-1.067
FEZF1	-0.0185
PCDHB15	-1.11925
KCNMA1	-1.08240909090909
CCDC116	-2.604
C15orf27	-2.247
NARG2	-0.183375
ITGA5	-0.81
MEFV	0.9295
TUT1	-0.118375
LOC541473	-0.441
NMBR	0.2085
GLT1D1	-2.64333333333333
ABCB7	-0.3485
PFKP	-2.21281818181818
C9orf91	0.5726
LRRC41	0.373166666666667
C1orf85	0.168333333333333
ATP5F1	-0.241625
STOX1	2.539
GFOD2	0.384
SLC25A3	-0.00312499999999999
ZNF646	0.8083
ZAR1	-0.8
OSTbeta	-2.10975
GALNT3	-1.17475
IFT122	0.3655
LDB3	0.2415
GARNL1	0.0879285714285714
HOMEZ	0.4205
LRRC6	4.25325
ANGPTL5	-1.28125
UBAC1	-0.85125
DLEU7	-0.62125
RPL19	-0.00049999999999999
TOP1MT	-0.167333333333333
LOC643641	0.30575
MBD3L2	0.555
NTSR1	0.303833333333333
WISP2	0.5925
GPSM2	-0.843875
RDH10	-0.0584
PRKCG	0.109
HIST1H4J	1.427
MON1B	0.3748
MLF1IP	-1.42866666666667
ZNF446	0.995375
COL4A5	0.0639
SLC26A1	0.892857142857143
RGN	-2.262
CCNB1	-2.31
C9orf165	0.784
CCDC28B	-0.42875
CCDC97	0.94875
FGR	1.665
MSRB3	0.5373
EPN2	0.645
COX15	-0.257333333333333
KCNK6	0.8267
XK	-5.54475
GDA	-4.56425
HEPH	-0.3935
THRAP3	1.107375
MET	-2.63728571428571
PHYHIP	0.599
LYAR	-1.4735
ING3	-0.3945
AK7	0.195
CCT8L2	0.069
COPS7A	0.289333333333333
WSCD1	-0.6475
RNF185	0.428875
TNS3	1.262
KNDC1	-0.260333333333333
RWDD4A	0.486833333333333
MED13L	1.7456
ZFYVE1	0.871625
C7orf44	-0.8605
MRPL1	-0.132
STGC3	-1.15025
TEAD1	-1.07083333333333
RPL7A	-0.541714285714286
ARL6IP1	1.3476
C1orf178	-0.2125
CTAGE5	0.318166666666667
TMEM184A	0.0795
SLC25A14	0.2175
CACNG5	0.01225
ATXN10	0.0143
ECH1	0.6135
CCL22	0.28125
CYP2F1	-1.74033333333333
GADL1	-0.1795
TMEM19	-0.1166
RUNX3	-0.478
EFNB1	0.311333333333333
LIPN	0.0035
ACSM3	-3.188
SIGLEC8	0.700833333333333
ASCC3L1	-0.00925
NOL8	0.167875
RELT	-1.0125
Magmas	0.0395
PPP1R15B	-0.3494
C11orf2	0.13075
VKORC1	-0.0496666666666667
MGC26647	-0.188
TRPM6	-0.168666666666667
UGT2B7	-3.74283333333333
FEV	-0.28975
FOXK2	0.2327
PDCD5	-0.911166666666667
SLC8A1	2.5792
DGUOK	-0.298666666666667
CLDN16	0.2135
GAGE1	-1.633
RBM17	0.4925
C1QTNF3	2.403125
VGLL3	-0.569166666666667
UNQ5830	-0.1275
CD1A	-2.93166666666667
SCGB1C1	-0.2535
SUPT4H1	0.25375
TRAF5	-0.1815
ASAHL	0.5905
FAM73A	1.18716666666667
OR6B1	0.371
WHSC1	-1.50145
GFPT2	0.1315
LOC339809	0.9785
STARD5	2.39575
SIP1	-0.91575
DNAJC15	1.0365
STAU2	0.783625
FAM98A	0.016125
RAD23B	0.0895625
LRRC33	-1.2795
CHRAC1	-0.22225
C21orf89	0.2415
C19orf43	0.284666666666667
KLK8	-0.464166666666667
CCNE1	-1.948
PKDREJ	-0.133
SSU72	0.49175
C17orf73	-0.00349999999999999
GPR78	1.579
WHSC1L1	-0.8222
GSTA2	-1.95425
SMUG1	0.214
UFM1	0.6384
AP3M2	-1.2515
USP14	-0.277625
FBXL14	0.422166666666667
DSTN	1.08025
SFRS14	-0.83925
FBXO31	-0.4945
C12orf40	0.3355
FRS2	0.95175
NR2E3	-0.19675
TUBB2C	-0.0845
GMPR	0.210666666666667
C9orf139	0.282
ING5	-0.813928571428572
LOC730092	-0.349333333333333
ORM1	-4.46275
RP11-11C5.2	-1.209
HSPD1	-1.4188
PIWIL3	-0.581
C5orf13	-1.1762
OR5R1	0.2745
LCOR	0.50825
PLEKHA9	-0.443
CCDC43	-0.378
ZNF232	-0.43075
SLC6A7	0.5145
ADH5	-0.926166666666667
SHBG	-0.732666666666667
CROCCL2	-0.761
PANX3	0.17
CDIPT	1.0815
SLC16A5	0.93025
TUBB	-0.7145625
TOR3A	0.0956
PREP	-0.3545
ENTPD8	0.365357142857143
CHMP1B	0.20525
SYT12	2.0956
MYH6	-1.8669
MAP3K13	0.177666666666667
KLHL30	0.254
LCMT1	1.50925
EIF1AX	-0.303666666666667
FOXD4L1	0.761
SLC24A5	-1.098
RNF166	-0.792
TJAP1	-0.407
TMEM156	-1.01633333333333
ZNF239	2.22975
SNX19	0.9575
GKN1	0.439
FCN1	0.192
C1QL1	-1.307
ATP11C	-0.67275
ZNF35	1.2555
CARD8	-0.20875
LIMD1	-0.269
KIAA0286	-1.5745
XRN2	-0.416
CD6	-0.152833333333333
TOX3	0.6125
ZSCAN4	-0.0441666666666667
RSRC1	-0.594125
COG1	0.4175
PTRF	0.3738
C16orf35	0.536625
FBXO24	0.82225
CHST11	-0.88525
THRB	0.5775
MYBPC1	1.527
RNF39	1.46716666666667
PSMD11	-0.302
ALAD	0.8615
EN1	0.553
SLC9A9	-0.578
GSTM4	1.2087
CDC42BPA	0.341473684210526
RCSD1	-1.0715
LUC7L2	-0.31
SPTBN1	-0.639
LOC146167	0.318
BAT5	0.4062
ZNF452	-1.945375
LSM4	0.02625
SRP72	-0.3551
SGK269	-0.521916666666667
MTX1	0.34125
CENTA1	0.4095
UNQ9433	0.349
ATR	-0.222916666666667
DDX49	0.291833333333333
PAQR8	-0.91
C14orf174	1.78075
GBGT1	-0.02025
THAP1	-0.76525
OR10K1	-0.262
RASIP1	-1.44633333333333
DPYD	0.3099
DOHH	0.613
C18orf45	1.9655
POF1B	-0.0119
ZNF552	2.75525
USP32	-0.829
MED27	-0.493
C14orf149	-0.994666666666667
PRDX4	-0.844
ABHD12	0.5915
AGT	-3.94325
SLC22A14	-0.7475
C1orf58	-0.47
PILRA	-0.45175
ABCF2	-0.445125
C17orf85	0.0558
TKTL1	-1.2835
FGF1	2.55225
IL6R	-0.088
VPS25	0.27575
CHRNB2	0.075625
COL7A1	-0.741
LRRC48	3.5075
SPG20	0.730416666666667
COX10	0.11525
GCA	0.131
ECEL1	-1.22166666666667
GLG1	-0.403333333333333
SRD5A2L2	-0.1915
MUTYH	-0.587875
ZNF70	0.04025
L2HGDH	-0.8695
GPATCH2	0.424
ZNF655	-0.88925
ZNF227	-0.0251666666666667
MCOLN2	0.343
NQO2	-0.91825
KCNQ5	-0.164
NEU1	0.223333333333333
QRICH1	0.0505
ZBTB20	0.587666666666667
RPUSD3	-0.1965
EPGN	-0.140333333333333
TSN	0.107333333333333
SPRY2	-1.41033333333333
LZTFL1	1.076
GMFB	0.154375
PBEF1	-0.8781
HBG2	-2.5745
TMEM8	1.16025
PALM2-AKAP2	-1.447
NFYA	0.25175
FAM108A1	0.548375
PBLD	1.325875
NRG4	-2.42825
PIGF	-0.222
PTGER1	-0.30975
NOS2A	0.0146666666666667
C21orf34	-0.068
C21orf51	0.384083333333333
IL17C	0.203
TRMT6	-0.465833333333333
ETV2	0.371
CCDC109A	0.05475
MYLK2	-1.6165
ATP10A	0.7764
DPH4	-0.605
C5orf5	0.547
KCNA4	-0.0543333333333334
NMNAT2	-1.4355
GLYATL2	-0.1865
LSMD1	0.871125
IL23R	-2.20525
NRF1	-0.0655
MUC15	-1.62916666666667
PRDM12	-1.0785
PAQR4	0.365714285714286
RBBP6	-1.020125
IFI27	2.54625
SKAP2	-0.4195
TAGAP	1.45675
TJP3	2.4625
C9orf61	0.919
IDS	0.270142857142857
PARG	0.17525
LOC131149	-0.04
DYRK4	0.419666666666667
MICALL1	-0.53525
GALR2	-0.1475
GPBP1L1	0.44325
TBX21	0.681
KCNJ6	-0.0163333333333333
GGN	1.072
CASP5	0.1375
RNF182	-4.4745
BRD4	0.6455
DOK4	-0.9735
SLC46A2	1.39183333333333
SOX9	0.313833333333333
ZNRD1	-0.472
PRR6	-2.13575
FAU	-0.47875
DTNB	1.00383333333333
CARD9	0.57725
STS-1	-1.1535
SLC4A5	0.16375
NSBP1	-1.51375
UGCGL2	-0.69
POTE15	-0.362
NOXA1	0.69625
RP13-347D8.3	1.5745
SAMD10	-0.360666666666667
EP400NL	-1.101
TCF21	0.7185
AMELX	0.036
JPH2	0.7351
SLA	2.0975
DLST	-1.04783333333333
SEPT12	1.669
RGS20	-3.8085
LXN	0.464
ZNF419	0.1685
UPK3B	-0.346333333333333
RELL1	1.2885
ESPNL	-2.1685
KLHL21	-0.070875
PI15	-0.1055
C2orf61	-0.7195
LOC407835	0.230833333333333
RER1	0.409166666666667
ELAVL2	0.563
MGC26718	1.4545
KLF2	1.637
TNFAIP8L3	1.15916666666667
TFE3	0.60325
C11orf17	-0.366375
15E1.2	-1.40875
SNRPC	-1.1555
DLGAP1	-1.0355
PGLYRP1	0.357625
OVCH2	-0.1795
IRF7	1.5412
SET	-0.4599
NAB2	-0.0218333333333333
LRP5L	-1.35
FAM120A	0.773875
ASCL2	0.0533333333333333
SHH	0.2635
ATP5H	-0.711666666666667
THPO	-0.687666666666667
TYRP1	-4.03783333333333
HIST1H3E	0.669666666666667
EIF2S1	-0.212555555555556
TNFRSF17	-4.06333333333333
TARSL2	0.50375
NKX2-8	0.88525
C1orf115	0.786375
LOC56964	0.408
KIAA0841	-0.5645
ISCU	0.81
TTMA	0.2345
ZNF414	0.6455
LOC441150	0.73025
RAB15	-0.6735
HBP1	0.7345
TNNT2	-1.665
CECR5	-0.80475
PHGDH	-2.8885
JRK	0.1816
XPO4	-0.436625
FAM131C	0.8575
ARHGAP25	0.7865
CA9	-2.60688888888889
GPR62	0.915
TLX1	0.131
GPS1	0.297
OR2M2	0.1855
BDP1	0.297357142857143
FAM70B	0.55275
RPS29	-0.199583333333333
MKLN1	-0.3229
TSPAN19	-2.25975
SLC29A3	1.3257
LGALS4	-0.216666666666667
USH2A	0.2725
NF1	0.295833333333333
APOBEC3A	-0.214
IMPAD1	0.470833333333333
OLR1	3.81133333333333
NRAP	0.00800000000000001
HCFC1R1	1.4195
TAOK2	0.7965
MCM10	-2.33966666666667
MAP4K3	-0.411583333333333
CBS	-2.731375
CLK3	-0.3369
PCDHGA5	0.0945
ELF4	0.0235
FAM71A	-0.32425
C11orf49	0.52275
CLIP2	-0.722
BTBD9	1.0056
ZNF524	1.38925
KDELR1	0.585666666666667
ZNF509	0.1235
NCSTN	0.44
ZNF533	0.693571428571429
PARP4	0.02325
GALNT9	-0.0805
NPY	-1.5355
BEGAIN	-2.50566666666667
TMEM77	0.353
FOXRED1	-0.864333333333333
SLC16A2	1.47433333333333
SLC35B1	-0.21275
GK5	-0.943083333333333
SDCCAG10	-0.47275
C4orf20	-0.032
SLC9A2	-1.9225
ADD1	0.602214285714286
TAL2	-0.6505
ACLY	-0.3855
DNAJC1	1.6385
SOST	-1.42325
USP43	1.72816666666667
CYP4F12	1.2785
FKBP5	-1.088375
CHCHD5	0.6515
NUDT22	0.00575
CCDC85B	-0.5525
OR51G2	0.4415
STRN3	-0.016
TMOD2	0.092
FLI1	-0.5215
MAB21L2	-0.9955
DGKQ	0.73575
VPRBP	0.664333333333333
SCNN1B	-0.8003
ECHDC3	2.2011
TMEM106C	-0.69525
CSNK2A2	-1.0665
RPL39	-0.5262
HERC3	0.4198
ZBTB47	1.06483333333333
ZNF681	-0.4555
PAGE2	-2.48975
CLIC5	1.04864285714286
RABAC1	0.9265
ZFHX2	1.57275
YPEL1	0.458166666666667
KIAA0776	0.0755
NR1D2	-0.218
DNAJC4	0.47275
NPNT	4.3451
ZNF677	-0.3965
ZNF536	0.0645
MEF2B	0.0250833333333333
PTPN4	-0.734625
CTCFL	-4.5195
STX5	0.482333333333333
CD72	1.001
VEGFA	-1.45389473684211
XRCC1	-0.0358
MAS1L	0.270333333333333
ELL	0.3529
SETBP1	2.5975
CDH11	3.093
NDC80	-1.86546153846154
DMBX1	-3.1305
NRSN1	0.0196666666666667
BAT2D1	-0.25925
CDS2	0.605833333333333
C1orf212	0.09
SENP3	-0.015625
IL1F9	-0.2395
EEF2K	1.1915
COG8	-0.633
CEP72	-1.83975
OR1L8	-0.24
MUS81	-0.586833333333333
PHYH	0.92
GGT6	1.65833333333333
C22orf23	0.0228333333333333
C13orf33	1.31875
MAPK8IP2	1.71575
NELL2	4.3565
POU3F2	-3.66666666666667
ALPK1	2.14825
MRPS18C	-1.0765
RPLP2	-0.119
FGF22	-0.6615
SPNS1	0.366833333333333
ZFP1	-1.02925
IL1RAPL1	-0.45475
PCSK9	-2.76883333333333
NKX2-1	-0.0845
C6orf189	0.29725
SP4	-0.64
SLC11A1	1.9866
C21orf25	-0.782666666666667
ICAM2	-0.18625
SH3GL1	-0.3075
GSK3B	0.1695
RALB	0.72475
PDXP	-1.36733333333333
GNGT1	-2.67114285714286
KIR2DL1	0.004
TNFAIP3	-0.234583333333333
C6orf32	1.0071
CBLN2	6.1385
PANK3	0.329125
TAAR9	0.678
WDR82	0.522142857142857
APOM	-3.0875
TRIP10	0.0875
SPATA16	-0.0146666666666667
C1orf135	-1.423
USP51	-0.221
TESK1	0.77325
C11orf64	0.037125
ZNF611	-0.1275
PDE6G	0.213833333333333
HLA-DQA1	3.730375
GCLC	0.00275000000000001
SEC61A1	0.277642857142857
TWSG1	0.612916666666667
ZMYND10	3.7065
CTDP1	0.63975
ADAMTS6	-0.364666666666667
SLIT1	-0.995
KRT86	-0.2225
KIAA0574	2.391
GTPBP2	-0.6228
PQLC3	2.13275
PRRX2	-0.413166666666667
C15orf44	0.426333333333333
MKKS	-0.407125
C11orf10	-0.37175
GPR110	-0.209125
CD109	0.834916666666667
ADCY1	0.034
RHBG	-3.50275
TP53I3	0.258625
SLC22A3	-0.9679
UCP2	-0.33225
FOXG1	-2.4015
OR2AG1	-0.056
TRIM24	-1.06375
PROC	-2.434375
TAAR6	0.63375
AMTN	-1.2765
C10orf47	0.3455
DEPDC1	-2.24425
FLJ45557	5.6425
ZDHHC17	-0.309125
KIAA1429	0.974666666666667
KCNH1	1.254
VNN3	0.143125
PSMAL	1.20775
PPARD	-0.027375
HFM1	-0.98125
YBX1	-1.76166666666667
ZNF695	-2.3505
SCTR	-0.0435
DCDC1	0.134
VPS26B	0.2443
MTF2	-0.579166666666667
ATP6V1F	0.03525
CCDC94	0.226
PERF15	0.111
CCL11	2.3725
LMO7	-0.8535
DCST1	0.0435
ADRBK1	0.112875
CDRT4	0.027
ZNF84	-0.59175
HOXD8	0.368
STARD8	-0.319666666666667
FOXP2	-0.842
CCDC103	0.07375
POLR3A	-0.1177
GSC	-0.486
ZNF114	-2.8255
HTR7P	1.5005
LALBA	0.556
RMND5A	-0.0835
PSCD2	1.11025
ZNF409	0.562
KRTAP1-3	0.0658333333333333
MAF1	0.1585
LOC201725	-1.33266666666667
NRN1	-1.58575
SPAG5	-2.45216666666667
DNAH7	2.61916666666667
FLJ43860	0.1505
BRCA2	-1.00575
ACADM	-0.329375
CXXC6	-3.103875
RAGE	-0.3525
CHMP2A	0.9175
FAM8A1	0.2534
GPR21	0.0345
SLC12A3	-2.77066666666667
FVT1	0.598142857142857
ZDHHC7	-0.374
FLJ44048	-0.10025
SLC44A3	1.59933333333333
SDSL	1.19983333333333
MMP8	-0.67825
PLA2G12B	-3.88366666666667
ACY1	0.0105
MT1E	-0.812166666666667
OR4K15	0.3775
TECTB	-1.103
GPR20	-0.00425
IRAK2	-0.831
RFPL3	-0.480625
MYO9A	0.7565
NARG1L	-0.214666666666667
BLMH	-1.53175
CCDC3	1.63733333333333
C9orf21	-0.88
KIAA0513	0.481333333333333
MIER2	-0.23325
PNMA2	-1.17641666666667
SH3BP2	0.7167
ANXA10	-1.318
RTN2	1.56033333333333
TFB1M	-1.0065
PRPH2	3.5085
C14orf133	0.442
GOLGB1	1.24266666666667
IRX4	0.13925
NFKBIL1	0.137666666666667
C10orf62	-0.25
APBB3	-0.05825
RPS10	-0.4448
LOC728378	0.05475
TLE3	1.45722222222222
PSMB7	-0.898
MESDC1	0.4355
SLC6A1	0.857166666666667
OCLN	1.82958333333333
PTTG3	-2.32016666666667
NAGLU	0.25675
SERTAD4	2.316
SPRY1	-0.017
FLJ10781	-0.4565
MYSM1	-0.60975
TRIM4	0.222785714285714
SH3YL1	0.3195
TREM2	4.25916666666667
SERPINI1	-0.7895
HDHD3	0.48825
TMEM38A	0.743125
EID2B	-0.33475
TDRD3	-0.354166666666667
SEDLP	0.35175
THSD7A	2.07316666666667
NDST3	-2.02566666666667
KLHL15	-0.909666666666667
DHRS12	1.9515
FBXO9	-0.462285714285714
TNPO1	-0.634916666666667
MRPL13	0.0616666666666667
SNX5	-1.908
METTL6	-0.51425
SOD1	0.145625
CHML	-1.23316666666667
PACS1	0.75725
SIRT5	-0.9184
CAPN2	0.0741666666666667
FXYD5	0.317
TWISTNB	-0.307375
LRFN1	0.780166666666667
UBE1L	1.7735
UBE1C	-0.04075
OR51B2	-0.03275
OR4D11	0.3905
C15orf2	-0.0475
NR4A1	-0.490833333333333
LOC339047	-2.333
TRIM17	0.55475
ATP5G3	-0.878071428571429
RPL15	-0.188666666666667
ADAMTS8	-0.56275
HOXC4	0.356
C14orf37	2.0645
CEACAM5	-1.695625
MYT1L	-0.126166666666667
RASA2	0.167375
OSBPL7	-0.189
STAG1	-0.5605
GIMAP4	3.907
FUT3	-0.0863333333333334
PIF1	-2.95375
LPIN2	0.1817
SH3PX3	1.3885
PDP2	-0.7675
PAPD1	-0.32625
ERP27	-0.26375
APOOL	-0.0157
DIABLO	0.42725
TRHR	0.389
ARMC9	0.449625
RNF152	3.534
SLITRK3	1.71383333333333
ZNF211	0.5245
PFDN1	0.409875
RGS11	0.39175
HS6ST1	1.4201
AKR1D1	-1.89675
TNP2	0.312666666666667
STK31	0.664
EML4	-1.22216666666667
SGTA	0.110833333333333
HIST1H2BI	-0.3065
PSMD6	-1.55216666666667
KIAA1257	1.56025
C18orf55	-0.4995
FLJ20273	2.83075
RPL28	-0.369166666666667
EPYC	3.58225
NOX3	-0.064
ELAC1	-0.129
METT11D1	-0.57875
BIN2	-0.280666666666667
NACA2	-0.19875
CCDC17	-1.17125
HM13	-0.0684
UBOX5	-0.492125
UBE2O	-0.314625
UBL5	0.36
APOLD1	0.95025
C9orf31	0.1325
TNFSF8	0.5665
ARHGAP29	1.81575
PROKR2	0.1855
PDE5A	-0.321666666666667
C6orf12	-0.5245
TOM1L1	-0.0835
WHDC1	-0.0285
FOXI1	1.81416666666667
RAB4A	0.1699
TMEM39B	-0.11475
ATPBD1C	-0.6935
FARSA	-0.161333333333333
PLEKHG5	1.21375
CMAS	-1.285
OR7E24	-0.3435
SLC30A1	0.0165
CDC42EP5	1.17666666666667
PLAC1	-1.16925
KLHL18	-0.39925
LBA1	0.6804
TAZ	-0.58975
CRIP2	1.94125
BTBD11	-1.43983333333333
C16orf72	0.8105
DIO2	0.8152
LRRCC1	1.218
CCDC136	-1.4175
PRX	0.4385
RBM5	0.0249
TMEM85	0.066875
TUBGCP4	-1.204
APLN	2.3885
CDK7	0.0218333333333333
SSR2	0.327083333333333
CRELD1	-0.1
C19orf46	2.19125
GAL3ST4	0.572333333333333
KBTBD10	0.648
IL28A	-0.01325
WDR27	-0.7955
MCM2	-0.980666666666667
SOX14	0.605
FLJ39743	0.2935
KIAA0922	-0.3365
HIPK4	0.4055
FLJ25758	0.4045
C16orf57	-0.85025
PDZD2	-0.066625
MCC	1.661625
HHLA3	0.79
ID2	0.409
C20orf23	2.61816666666667
ZNF688	1.72975
APOC2	-1.431
LOC440093	0.6005
FAM50B	1.52616666666667
PWP1	-0.5805
DNAH10	-0.69375
HIST1H2BA	0.4985
GPR56	0.4735
METAP2	-0.799
PAN3	0.8735
STXBP4	-0.065
PDHX	-0.5255
MTA1	0.349666666666667
ZBED4	-0.579375
ZNF720	0.9265
CDK2	-1.152875
RHOJ	0.045
CDC37	-0.0453333333333333
ZER1	0.676125
GRK4	-0.195
PRPH	-0.01375
POLR2A	0.776
OGFOD1	-1.31375
NOL5A	-1.24
PHEX	1.5645
FLJ16478	0.29
C20orf117	-0.9355
CAMTA2	0.44925
C11orf74	0.361833333333333
DDX17	-0.41
C5orf27	-0.032625
PLEKHA2	-1.2239
PDE4DIP	-0.5008
SCN7A	0.17
ZNF559	-0.760166666666667
CXCL10	3.37525
ZMYM4	0.286666666666667
STK32B	0.409733333333333
KIAA0888	0.3344
TACR3	0.488
CKAP2L	-1.631
KIF1A	-1.42266666666667
RSPRY1	0.34225
VCAN	1.54875
CYP27C1	-0.193
SYDE1	-1.06083333333333
MED12L	-0.185
ZDHHC21	0.70425
NHS	0.405
TM9SF3	0.664333333333333
DDHD1	-0.12875
MAFG	-0.632416666666667
BICD2	0.388
C14orf119	-0.320666666666667
C14orf43	0.481571428571428
CDH7	-1.2605
ALKBH5	0.488357142857143
JUP	1.9885
TMEM41A	0.564333333333333
MAMDC4	-1.48533333333333
CBX3	-0.447625
LRRC18	0.137
RBMXL2	0.14875
PLA2G4D	0.3645
FGF13	-1.746375
KIF3A	0.610333333333333
PDIA6	-0.85025
DCXR	1.425
CASKIN2	0.0604166666666667
EHD1	0.582833333333333
MARCKSL1	0.837666666666667
ZNF496	0.007
SCAF1	0.5065
KCTD8	-0.5405
TRAF3IP3	0.164857142857143
LSR	1.6025
CXorf1	0.226166666666667
C14orf112	0.0943333333333333
EIF2B1	0.1425
OMP	0.05
GSTZ1	0.75575
LOC92017	1.50625
ISLR2	1.0005
C12orf36	0.509
GATA2	-0.391166666666667
GABRA5	-1.849
CELSR2	0.539214285714286
STAM2	0.6496
TNAP	-0.181
PTPMT1	-0.67
GRP	6.01525
SV2A	-1.17433333333333
MAGEA12	-4.04625
CACNG1	3.7515
C18orf19	-0.87275
GSG1	-0.427
PTPRJ	-0.0282142857142857
FRMPD1	0.1455
ZNF668	0.94275
PLEKHJ1	-0.545125
ADAT1	-0.7872
TMEM50A	0.6252
UCN3	0.0495
HOOK1	1.896625
IL17B	-2.279
MLKL	-1.8085
TTC14	-0.569666666666667
KLHL5	0.97175
CRYL1	0.6035
FOXH1	0.376
NFYB	-0.096125
PPM1G	-0.3505
GOLGA2LY1	-0.952
NMT1	-0.267
HADHA	0.1612
CHSY-2	1.80925
PLEKHF1	0.0632142857142857
SAGE1	-2.3375
MUSTN1	0.03175
SUHW4	0.465
TFEB	1.17633333333333
ZFYVE27	-0.44225
ATG12	-0.565333333333333
BMI1	0.677214285714286
ZIM3	0.279
MYH4	0.0615
MASP1	-1.01633333333333
KIAA0984	1.1515
RPAP2	-0.1735
ASB5	-0.356
BOLA3	-1.118
MIA3	0.864
KRT35	0.2455
KIR3DL3	-1.002
MRPL51	-0.2025
SEMA3F	1.28383333333333
NDUFB2	0.386333333333333
LOC253012	-0.026
FAM46C	-0.4226
G6PC	-2.162375
CSAG3A	-4.8105
PREX1	3.5185
SLC25A45	0.19825
MAPKBP1	0.6125
CPE	0.8087
GNB1	0.0845
CXCR6	0.377
TRIM46	0.5055
C16orf3	0.325833333333333
HPSE	-0.081125
TIGD3	1.104
SPG3A	2.32175
LCAT	-1.30183333333333
ST6GAL1	-0.289055555555556
POMC	-0.15375
FLJ36031	-0.627333333333333
NSMAF	-0.452833333333333
SKIL	0.6045
ADSS	0.236833333333333
HMGCS1	-1.8411
POLR3F	-0.290333333333333
RAB10	0.153625
ZNF277P	-1.0125
ZBTB7B	1.027
DHRS1	1.512375
ABCC13	1.15325
CNOT3	0.232
NFKBIA	1.18275
GAK	0.6295
SFT2D2	0.531166666666667
HOXA6	-0.388
CRTC1	0.5795
LY6D	-0.946
C20orf72	-0.187166666666667
CPT1A	-0.49925
LMO1	-1.829
EIF3I	-0.0245
PRB4	0.80475
MCM3APAS	-1.724
C20orf132	0.0679
FOXF2	-3.35775
S100A12	-0.2525
MLH1	0.0181666666666667
ACTN1	0.897
MRPL36	-0.8
C20orf106	-0.2165
FBXO6	1.25033333333333
MKS1	0.406
CX3CR1	0.541375
PDE1B	0.269
PLP1	-3.41425
KISS1	0.3595
C14orf2	-0.365666666666667
TBC1D3P2	-0.64925
COMMD6	1.3555
ANKRD7	0.139
PTCHD1	-1.482
NARS2	-1.03225
DOCK7	-0.6915
FAM127B	0.05325
LOC390243	-0.293166666666667
N6AMT2	1.0365
ZNF391	-1.2815
DNAJB14	0.465833333333333
WRB	0.41575
BPI	-0.125166666666667
TTC4	0.356833333333333
FAM10A5	-0.915
GOT1L1	0.5752
MAGED1	0.1945
RESP18	-0.0565
WFDC6	0.1185
MT2A	-1.515
C11orf56	-0.04075
KIAA1432	0.913
ROR1	-1.2215
HSD17B14	0.960666666666667
ZFAND2B	0.1065
SAMD4B	0.5515
HEXA	0.318125
HNRNPU	-0.186636363636364
USP39	-0.421
NRD1	-0.18
R3HDML	0.34325
FLT4	0.5275
OMG	-0.383833333333333
OR52N4	0.4105
LOC399818	-0.9825
ELA2	-1.6995
VENTXP1	-1.106
RFC5	-1.374
OR52L1	0.279
PAX5	0.1955
FBXO2	0.52
GMEB1	0.482
AKT3	-0.596333333333333
CRB1	-0.9745
CTTN	0.123666666666667
UTP15	-0.295166666666667
HSBP1	-0.167333333333333
PHF11	1.8725
NDEL1	0.0255
USP8	0.128
BAIAP2	0.4143125
SI	-0.160333333333333
ARSJ	3.6025
BAAT	-2.475
KCNS3	3.085
LOC126147	-0.186833333333333
TMEM37	-0.7405
C1orf162	3.05133333333333
MBD1	0.2049
