Hybridization REF	TCGA-A8-A09A-01A-11R-A00Z-07
CCDC85B	-0.65625
OR51G2	0.7395
STRN3	1.497
TMOD2	0.24625
FLI1	0.5135
MAB21L2	0.359333333333333
DGKQ	0.36675
VPRBP	0.424333333333333
SCNN1B	0.7481
ECHDC3	2.1135
TMEM106C	-0.197
CSNK2A2	-0.0815
RPL39	-0.8389
HERC3	0.0112
ZBTB47	0.589333333333333
ZNF681	-0.33525
PAGE2	5.4035
CLIC5	3.29428571428571
RABAC1	1.35825
ZFHX2	0.551
YPEL1	0.603333333333333
KIAA0776	-0.0275
NR1D2	0.40575
DNAJC4	0.371125
NPNT	2.5912
ZNF677	-0.063
ZNF536	0.453
MEF2B	-0.142583333333333
PTPN4	-0.10225
CTCFL	-4.516
STX5	0.485
CD72	2.87525
VEGFA	-1.12057894736842
XRCC1	-0.1586
MAS1L	0.0676666666666667
ELL	0.3666
SETBP1	0.547
CDH11	3.48766666666667
NDC80	-1.79330769230769
DMBX1	-2.4805
NRSN1	0.378
BAT2D1	0.0875
CDS2	1.07666666666667
C1orf212	0.1905
SENP3	-0.832375
IL1F9	-0.626
EEF2K	-0.452125
COG8	0.78875
CEP72	-0.75675
OR1L8	0.753
MUS81	-0.690583333333333
PHYH	-0.109375
GGT6	0.7605
C22orf23	-0.725833333333333
C13orf33	3.196
MAPK8IP2	1.53625
NELL2	3.54275
POU3F2	-2.33766666666667
ALPK1	1.798
MRPS18C	-1.19525
RPLP2	-0.997375
FGF22	-0.865
SPNS1	-0.00516666666666667
ZFP1	-0.1725
IL1RAPL1	-1.77825
PCSK9	-2.607
NKX2-1	0.0375
C6orf189	1.13525
SP4	0.227
SLC11A1	1.6538
C21orf25	0.376333333333333
ICAM2	-0.243375
SH3GL1	-0.0143333333333333
GSK3B	-0.144833333333333
RALB	0.85575
PDXP	-1.383
GNGT1	0.28
KIR2DL1	-0.129
TNFAIP3	-0.104
C6orf32	0.9365
CBLN2	4.23725
PANK3	1.320625
TAAR9	-0.2455
WDR82	0.378785714285714
APOM	-4.453125
TRIP10	-0.114
SPATA16	0.47625
C1orf135	-3.233
USP51	-0.31175
TESK1	0.83475
C11orf64	0.569125
ZNF611	0.714
PDE6G	0.2205
HLA-DQA1	2.693
GCLC	-0.5865
SEC61A1	-0.182642857142857
TWSG1	0.416833333333333
ZMYND10	0.44
CTDP1	0.6195
ADAMTS6	-0.152333333333333
SLIT1	-2.087
KRT86	0.3385
KIAA0574	-2.84375
GTPBP2	-0.8673
PQLC3	2.293
PRRX2	0.0356666666666667
C15orf44	0.0635
MKKS	-0.69075
C11orf10	-0.286
GPR110	0.000625000000000001
CD109	-1.50708333333333
ADCY1	-0.0898333333333333
RHBG	-1.64475
TP53I3	0.42725
SLC22A3	-1.1625
UCP2	0.02
FOXG1	-2.3684
OR2AG1	0.1785
TRIM24	-0.07425
PROC	-3.214125
TAAR6	0.87025
AMTN	-2.184
C10orf47	0.714166666666667
DEPDC1	-2.14475
FLJ45557	4.893
ZDHHC17	0.0807333333333333
KIAA1429	0.899
KCNH1	0.81025
VNN3	0.29675
PSMAL	1.843
PPARD	-0.044125
HFM1	-0.85725
YBX1	-1.13983333333333
ZNF695	-3.19425
SCTR	-0.0515
DCDC1	0.661
VPS26B	0.6216
MTF2	-0.878833333333333
ATP6V1F	0.12
CCDC94	-0.505
PERF15	-0.21
CCL11	1.4625
LMO7	-0.44875
DCST1	0.696
ADRBK1	0.273625
CDRT4	-0.306125
ZNF84	-0.3575
HOXD8	1.31025
STARD8	0.014
FOXP2	-0.576
CCDC103	-0.00100000000000002
POLR3A	-0.1523
GSC	0.814166666666667
ZNF114	-3.137
HTR7P	0.2985
LALBA	0.172
RMND5A	0.470833333333333
PSCD2	1.68175
ZNF409	-0.3965
KRTAP1-3	0.7822
MAF1	0.13675
LOC201725	-1.03616666666667
NRN1	-2.0035
SPAG5	-2.7855
DNAH7	0.3855
FLJ43860	0.5485
BRCA2	-3.26125
ACADM	-0.101375
CXXC6	-3.249125
RAGE	-2.25125
CHMP2A	0.801
FAM8A1	1.0118
GPR21	0.29
SLC12A3	-3.02616666666667
FVT1	0.365857142857143
ZDHHC7	0.483875
FLJ44048	1.673
SLC44A3	1.8525
SDSL	0.842333333333333
MMP8	-2.268
PLA2G12B	-5.42783333333333
ACY1	-1.06825
MT1E	-0.122666666666667
OR4K15	0.843
TECTB	-0.3985
GPR20	0.0405
IRAK2	-0.8065
RFPL3	-0.5515
MYO9A	-0.44075
NARG1L	-0.0603333333333333
BLMH	-1.28375
CCDC3	2.533
C9orf21	-1.07666666666667
KIAA0513	0.9745
MIER2	0.552
PNMA2	-1.29518181818182
SH3BP2	0.7155
ANXA10	-1.94175
RTN2	0.137333333333333
TFB1M	-1.9435
PRPH2	3.3305
C14orf133	0.33275
GOLGB1	1.09425
IRX4	0.860875
NFKBIL1	-0.0638333333333333
C10orf62	-0.46825
APBB3	-1.28925
RPS10	-0.5889
LOC728378	1.2415
TLE3	1.22016666666667
PSMB7	-0.4905
MESDC1	0.156
SLC6A1	1.37
OCLN	0.911833333333333
PTTG3	-3.13483333333333
NAGLU	0.80825
SERTAD4	2.50825
SPRY1	1.28025
FLJ10781	1.07283333333333
MYSM1	-0.2995
TRIM4	0.598142857142857
SH3YL1	1.442375
TREM2	3.6545
SERPINI1	0.79775
HDHD3	0.328125
TMEM38A	-0.79575
EID2B	0.1545
TDRD3	-0.297833333333333
SEDLP	0.63875
THSD7A	2.01433333333333
NDST3	-1.9365
KLHL15	-1.29
DHRS12	2.125
FBXO9	-0.267714285714286
TNPO1	-0.331
MRPL13	-0.0416666666666667
SNX5	-2.15783333333333
METTL6	-0.56825
SOD1	-0.19325
CHML	-1.20733333333333
PACS1	1.626125
SIRT5	0.1122
CAPN2	-0.475666666666667
FXYD5	-1.05283333333333
TWISTNB	0.082125
LRFN1	0.491833333333333
UBE1L	0.535125
UBE1C	-0.254
OR51B2	-0.21925
OR4D11	1.284
C15orf2	-0.142
NR4A1	-0.439333333333333
LOC339047	-1.32275
TRIM17	0.16175
ATP5G3	-0.117142857142857
RPL15	-0.228083333333333
ADAMTS8	0.0015
HOXC4	0.048
C14orf37	2.783
CEACAM5	-2.83275
MYT1L	-0.157
RASA2	0.070125
OSBPL7	-0.04
STAG1	-0.7015
GIMAP4	4.91133333333333
FUT3	-1.222
PIF1	-2.993875
LPIN2	-0.2238
SH3PX3	1.325
PDP2	-0.17025
PAPD1	-0.106125
ERP27	4.204
APOOL	-0.3753
DIABLO	-0.3195
TRHR	0.46375
ARMC9	-0.331375
RNF152	2.42775
SLITRK3	-0.0555
ZNF211	0.4573
PFDN1	-0.468375
RGS11	0.077
HS6ST1	1.4823
AKR1D1	-0.735
TNP2	0.0406666666666667
STK31	3.73716666666667
EML4	-1.45425
SGTA	-0.0836666666666667
HIST1H2BI	0.738333333333333
PSMD6	-1.889
KIAA1257	2.34775
C18orf55	-0.953666666666667
FLJ20273	2.81825
RPL28	-0.7575
EPYC	0.2655
NOX3	0.855
ELAC1	-1.40633333333333
METT11D1	-1.4085
BIN2	0.4945
NACA2	-0.3585
CCDC17	-1.521
HM13	0.6031
UBOX5	-0.564875
UBE2O	0.337375
UBL5	-0.57575
APOLD1	0.37475
C9orf31	0.15875
TNFSF8	0.512
ARHGAP29	1.449625
PROKR2	0.5335
PDE5A	0.777
C6orf12	-0.297
TOM1L1	1.4675
WHDC1	0.129375
FOXI1	0.468666666666667
RAB4A	0.5184
TMEM39B	-1.232
ATPBD1C	0.154
FARSA	-1.029
PLEKHG5	-0.29275
CMAS	-0.131333333333333
OR7E24	0.1
SLC30A1	-0.56975
CDC42EP5	1.04166666666667
PLAC1	-1.178
KLHL18	-0.363333333333333
LBA1	1.0022
TAZ	-0.82775
CRIP2	0.9555
BTBD11	0.279166666666667
C16orf72	0.208
DIO2	2.4359
LRRCC1	0.930333333333333
CCDC136	-2.3075
PRX	0.2395
RBM5	-0.0942
TMEM85	-0.184875
TUBGCP4	-1.26583333333333
APLN	0.606375
CDK7	-1.555
SSR2	0.93975
CRELD1	-0.405
C19orf46	2.09825
GAL3ST4	1.07133333333333
KBTBD10	0.067
IL28A	-0.16375
WDR27	-1.17
MCM2	-1.77516666666667
SOX14	1.963
FLJ39743	0.575
KIAA0922	0.76625
HIPK4	0.533
FLJ25758	0.4185
C16orf57	-0.432333333333333
PDZD2	1.238375
MCC	0.60625
HHLA3	-1.0597
ID2	0.4805
C20orf23	1.74441666666667
ZNF688	0.70775
APOC2	-2.07316666666667
LOC440093	1.0535
FAM50B	3.387
PWP1	-0.341
DNAH10	1.80875
HIST1H2BA	0.4345
GPR56	1.629
METAP2	-0.374625
PAN3	0.476166666666667
STXBP4	0.42775
PDHX	0.62
MTA1	-0.454666666666667
ZBED4	0.12525
ZNF720	0.164
CDK2	-1.440375
RHOJ	1.231875
CDC37	-0.0316666666666667
ZER1	1.024875
GRK4	0.5105
PRPH	0.42575
POLR2A	-0.041625
OGFOD1	-0.79475
NOL5A	-1.55525
PHEX	1.3085
FLJ16478	-0.15125
C20orf117	-0.401375
CAMTA2	0.561
C11orf74	0.158833333333333
DDX17	0.466166666666667
C5orf27	0.40875
PLEKHA2	-0.7798
PDE4DIP	-0.702
SCN7A	0.95525
ZNF559	-0.200666666666667
CXCL10	3.88175
ZMYM4	-0.0496666666666667
STK32B	2.29413333333333
KIAA0888	-2.7907
TACR3	1.133
CKAP2L	-2.768
KIF1A	-1.72
RSPRY1	0.65925
VCAN	2.40225
CYP27C1	-0.596
SYDE1	-1.06733333333333
MED12L	-0.647
ZDHHC21	0.157625
NHS	1.225
TM9SF3	1.29766666666667
DDHD1	0.31425
MAFG	0.147666666666667
BICD2	0.4266
C14orf119	-0.4015
C14orf43	-0.0203571428571429
CDH7	-0.48325
ALKBH5	-0.0622142857142857
JUP	1.997375
TMEM41A	0.131166666666667
MAMDC4	-2.08933333333333
CBX3	-0.063
LRRC18	0.28575
RBMXL2	0.3795
PLA2G4D	0.668333333333333
FGF13	0.665625
KIF3A	0.467166666666667
PDIA6	0.11125
DCXR	0.606
CASKIN2	0.585583333333333
EHD1	0.496833333333333
MARCKSL1	1.40033333333333
ZNF496	-0.273666666666667
SCAF1	0.122833333333333
KCTD8	-0.7725
TRAF3IP3	0.685714285714286
LSR	1.0515
CXorf1	0.0142
C14orf112	0.339166666666667
EIF2B1	0.296
OMP	-0.6135
GSTZ1	-1.08375
LOC92017	0.8355
ISLR2	1.4665
C12orf36	0.3325
GATA2	0.326333333333333
GABRA5	-2.239
CELSR2	-0.462571428571429
STAM2	0.9603
TNAP	0.461
PTPMT1	-0.593333333333333
GRP	5.03
SV2A	-1.16833333333333
MAGEA12	-4.52675
CACNG1	4.0225
C18orf19	-1.47275
GSG1	-0.441
PTPRJ	0.0864285714285714
FRMPD1	0.0815
ZNF668	0.23125
PLEKHJ1	-0.91825
ADAT1	0.1761
TMEM50A	0.7383
UCN3	-0.0595
HOOK1	2.3805
IL17B	0.506
MLKL	-0.938333333333333
TTC14	0.237833333333333
KLHL5	0.05475
CRYL1	0.851
FOXH1	-0.39
NFYB	-0.042
PPM1G	0.66475
GOLGA2LY1	-1.26675
NMT1	-0.070375
HADHA	-0.373
CHSY-2	2.89225
PLEKHF1	0.807071428571429
SAGE1	-3.39
MUSTN1	-0.078
SUHW4	0.522
TFEB	1.115
ZFYVE27	-0.19575
ATG12	-1.0355
BMI1	1.43278571428571
ZIM3	0.532333333333333
MYH4	-0.4795
MASP1	-1.33727272727273
KIAA0984	1.64125
RPAP2	-0.62125
ASB5	1.22425
BOLA3	-0.619833333333333
MIA3	0.563833333333333
KRT35	0.757
KIR3DL3	-1.0235
MRPL51	-0.34725
SEMA3F	1.09766666666667
NDUFB2	0.203833333333333
LOC253012	1.34475
FAM46C	0.0068
G6PC	-2.50014285714286
CSAG3A	-5.1675
PREX1	0.886
SLC25A45	-0.29225
MAPKBP1	0.1266
CPE	1.8048
GNB1	0.196625
CXCR6	2.797
TRIM46	-0.1295
C16orf3	-0.192833333333333
HPSE	0.378
TIGD3	0.1345
SPG3A	1.80425
LCAT	-1.97316666666667
ST6GAL1	-1.37655555555556
POMC	-0.08075
FLJ36031	-0.313333333333333
NSMAF	-0.790666666666667
SKIL	1.755
ADSS	0.277333333333333
HMGCS1	-1.3051
POLR3F	-0.146333333333333
RAB10	1.127875
ZNF277P	-0.87075
ZBTB7B	0.5035
DHRS1	0.247625
ABCC13	0.127125
CNOT3	0.26775
NFKBIA	1.334
GAK	1.19033333333333
SFT2D2	0.951333333333333
HOXA6	-0.011
CRTC1	0.14625
LY6D	-0.0548333333333333
C20orf72	-0.860666666666667
CPT1A	0.834
LMO1	-1.7955
EIF3I	-0.43675
PRB4	-0.0923333333333333
MCM3APAS	-1.59375
C20orf132	-0.4853
FOXF2	-1.44475
S100A12	-0.337
MLH1	-1.51933333333333
ACTN1	0.9817
MRPL36	-0.290666666666667
C20orf106	-0.5475
FBXO6	0.666333333333333
MKS1	0.361166666666667
CX3CR1	-1.24675
PDE1B	1.255
PLP1	-1.54225
KISS1	-0.122333333333333
C14orf2	-1.27433333333333
TBC1D3P2	-1.24475
COMMD6	0.2082
ANKRD7	-0.9535
PTCHD1	-0.79925
NARS2	-0.48275
DOCK7	-0.19775
FAM127B	-0.079625
LOC390243	-0.1855
N6AMT2	0.4715
ZNF391	-0.695
DNAJB14	0.779333333333333
WRB	0.0743750000000001
BPI	-0.17075
TTC4	-0.138833333333333
FAM10A5	0.142
GOT1L1	0.19275
MAGED1	0.42925
RESP18	0.0945
WFDC6	0.11575
MT2A	-1.143
C11orf56	-0.34475
KIAA1432	-0.404
ROR1	-1.359625
HSD17B14	2.82616666666667
ZFAND2B	0.18075
SAMD4B	0.93525
HEXA	0.219625
HNRNPU	-0.446727272727273
USP39	-0.142625
NRD1	-0.171
R3HDML	0.89275
FLT4	0.567
OMG	0.244
OR52N4	0.4875
LOC399818	-0.26975
ELA2	-2.71125
VENTXP1	0.629
RFC5	-1.544
OR52L1	0.4975
PAX5	1.0655
FBXO2	-0.87875
GMEB1	0.4445
AKT3	-0.0606666666666667
CRB1	-1.01883333333333
CTTN	1.37833333333333
UTP15	-1.29383333333333
HSBP1	0.104666666666667
PHF11	0.844
NDEL1	0.4755
USP8	0.0085
BAIAP2	0.8469375
SI	0.7374
ARSJ	-1.12966666666667
BAAT	-3.45875
KCNS3	1.88566666666667
LOC126147	-0.513
TMEM37	-0.58775
C1orf162	3.223
MBD1	0.0641
ITGAL	1.56716666666667
WDR73	-0.223
GKN2	0.2555
ARFGAP1	-0.146875
SLC5A8	3.74783333333333
ZBTB40	-0.1054
CYP4B1	2.60066666666667
LYPLAL1	-0.25275
CHST3	0.53575
MAP3K9	0.5
BTAF1	-0.612
TFAP2E	-0.6645
RBM35B	1.16225
LOC441251	-0.580666666666667
ANKRD25	0.206777777777778
UQCRC2	-0.5515
MAEA	0.692916666666667
HYAL1	-2.5258
RNPEPL1	0.123
CPSF2	-0.55775
PSD3	0.0845
ABCA13	-0.395875
AGR2	3.383875
GBX1	-1.4985
HDLBP	0.234857142857143
ACY3	-1.21275
HECW1	-0.255666666666667
ZNF519	-1.58625
HOPX	3.529
ZNF304	1.631625
OR12D3	-0.024
FKSG43	0.551
METTL1	0.02175
MFSD3	-0.3532
PSPH	-1.7685
CLCA3	0.134
DARS2	-0.5305
CDC25A	-1.98666666666667
BAIAP2L1	-1.02925
B3GNT5	-0.736125
USP29	0.10925
ARHGEF10L	0.4128
ATOX1	-0.809
ADAM30	-0.117
DNASE1	0.187
STT3A	-0.4585
RAB6IP1	0.2135
PTN	1.7159
C1orf106	1.94046153846154
HECA	1.47575
RNF122	0.11175
SLC22A18AS	-0.6405
GNG8	-0.241833333333333
ELP4	-0.047
FAM65A	0.595
RPL10A	-0.502666666666667
IRS4	0.484
MACF1	0.4045
SEC24D	0.80525
LOC374395	0.32275
TGFB2	-0.273125
MDFIC	0.500375
CHRNE	0.475833333333333
PCMTD2	-0.165166666666667
ATP6V0D1	0.523166666666667
MTA2	0.04475
LZTR1	-0.5355
RAP1A	0.6825
AXIN1	0.017625
POLR1C	-0.2925
TRIO	1.01241666666667
PLXNA4A	0.20775
C5orf33	0.434
DEPDC1B	-4.15375
ZNF473	-0.094
MTM1	0.718
GPR107	0.508166666666667
CSNK1A1L	0.0716666666666667
FLJ14154	0.4525
NLRC4	4.062
ENPP4	1.0075
PADI3	-0.0155
RNF170	0.587875
CG018	0.6285
C16orf7	-0.11525
KCNE1	1.3845
NRM	-1.09666666666667
SLC37A3	0.683142857142857
TPD52L2	-0.000166666666666676
UNC5B	1.72975
C12orf12	-0.188
SDHB	-0.7485
CLRN1	0.369
NUDT10	-0.560666666666667
UGT3A1	0.39625
FBXW8	1.247
RHOF	-0.725625
PTPLAD1	0.66775
MYO3B	-0.147
DERA	-1.284
TPP2	0.2905
C19orf53	-0.670166666666667
GINS3	-1.46075
ST6GALNAC5	0.727
CHSY1	-0.03375
MGC15705	0.6525
GPR83	0.7866
EXT2	0.552875
DOLK	0.56975
TUBAL3	0.0235
ACVRL1	2.26266666666667
ABL2	-0.284833333333333
C14orf156	-2.34683333333333
PTPRZ1	-2.37657142857143
DIP2C	1.666375
LAMP1	1.984375
RXRA	0.7948
MAP3K5	0.27225
ALKBH1	0.0258333333333333
PDLIM7	-0.171125
ARL14	-1.4865
SNIP1	0.114166666666667
TIMP3	2.73266666666667
RGS3	0.2464
SPAG16	0.1399
ABHD4	0.49475
ARHGEF12	0.4825
GLUD2	0.627
RAC2	-1.1172
UAP1L1	0.62
SLC18A3	-0.2745
YOD1	-0.846818181818182
RALY	0.2915
HMOX2	0.778625
DGKH	0.5225
DBNDD2	0.699333333333333
YIPF4	0.947875
THAP10	-1.28075
ZNF513	1.10475
HAGHL	-1.34983333333333
ITGB4	0.625333333333333
CCDC141	-0.107
YTHDF3	1.58175
C5orf28	0.37825
RPL7L1	-0.49925
TMEM30B	1.53135714285714
ANKRD35	1.675
DUOXA2	-0.194
TBC1D5	0.344375
DFNB59	-0.82
HRH4	-0.332
MYO6	3.0747
DNAJA4	3.322375
RBM24	0.0865
CEACAM20	-0.64825
RBM23	0.860285714285714
NGFB	0.1245
C1orf63	-0.9413
KRTAP7-1	0.3495
PERLD1	1.36375
NPB	0.8375
C17orf59	0.8364
HSPBAP1	-0.88725
SLC15A4	0.55125
PRTFDC1	-0.57275
OSMR	-0.935714285714286
CYSLTR2	0.1975
C19orf25	0.14
KIAA1797	0.1985
NLRP6	-0.605
FAM105B	0.8042
SCRN2	-0.674166666666667
LRRC58	-1.0882
RNF17	-0.299666666666667
NEIL3	-2.743
FAM137A	-0.49875
SKP2	-2.78325
PARVA	1.1405
PKLR	-2.26
RNF34	0.888
A3GALT2	0.1225
C12orf50	-0.2795
SUNC1	-2.63033333333333
FAM102B	1.46216666666667
CCT2	-0.6435
LRRC37A2	-0.3355
ARF4	0.3575
SIKE	0.188
C8orf48	1.48516666666667
MBTPS1	0.708071428571429
GPSN2	-1.377
NCF2	2.9185
SLC12A6	-0.701333333333333
MRPL48	-0.183
HMGN3	0.768333333333333
LRRC62	-1.23725
PAX9	0.934875
FAM55A	-0.7175
C20orf42	-2.353
SCML2	-1.9412
BCL9	-0.1635
FAM40A	-0.469
C9orf41	-0.998
ZNF774	0.5945
LETM1	-0.3815
PLXNB1	0.538333333333333
NIPSNAP1	0.40725
USP10	0.084
F9	0.8675
LIPE	1.94225
CNGB3	0.7765
C12orf52	0.33975
PI4K2A	0.4475
MED8	-0.230875
STAT4	1.3797
FGD4	0.943
RNF145	-1.981
WDR32	0.8292
CLDN2	-0.0573333333333333
TCEAL8	0.50725
ZMYND8	0.514777777777778
PDXK	-0.25878125
GATAD2A	-0.40325
PTGES3	-0.1635
CCM2	-0.2465
TAP1	1.05325
ZNF670	-0.287
ETS2	-0.501714285714286
C6orf166	0.408666666666667
PRMT2	0.705142857142857
OR4B1	0.5245
INTS8	-0.7775
CCDC102A	-0.15925
CCDC83	-1.4904
ITGA1	1.1129
EPHA5	-1.83766666666667
FAM24B	-1.438
TSGA10	2.37075
HAL	-1.65466666666667
MYOT	0.82625
SPACA3	-0.443
BCL2L2	-0.0415
CUGBP2	0.283666666666667
CCNB3	1.0495
RNF113B	0.2655
MERTK	0.248
BAG1	0.89275
VPS36	0.8005
ORMDL3	1.5644
C1orf190	-0.23175
ZNF625	-0.957
CORO2B	-1.36975
ALOX15	0.0575
CST1	-0.661
NUPR1	1.18916666666667
CCL7	0.744
SMCR5	-3.1985
DSC2	3.1475
RBMS2	0.788
GRIK4	0.858
TRIM65	-0.073
TMPRSS6	-0.489857142857143
TP53INP2	1.3715
GLB1L	-0.0578333333333333
LOC388284	0.4055
PUS1	-0.632857142857143
BCL9L	0.4655
OLFM1	-0.889583333333333
RET	1.735
MASTL	-1.84716666666667
ALX3	0.29425
IL1RL1	0.0696
ZNF765	-0.3984
C14orf138	-0.542
SNX10	0.779833333333333
TAC4	0.5845
C1orf64	3.5585
POGK	0.385125
MAPK9	0.000999999999999998
ZNF366	3.25175
C8orf79	1.2436
CLDN7	2.020375
OR5AT1	0.136
TRIM37	0.03125
LRRC25	2.23375
GRHL2	2.7126
TEKT3	0.30875
LASS5	0.625166666666667
ABCC4	-0.0181666666666667
DLG3	0.83875
VGLL1	3.286625
ZFP36L2	0.229
MFRP	0.0336666666666667
KIAA1799	-0.20625
FLJ44379	1.4885
PCNX	0.04975
ANXA9	2.8475
CYP4V2	-0.1401
PIK3C2A	0.97825
SRR	0.3755
NOL3	-0.058
IFITM2	0.663
ARNTL2	-1.859
ZNF595	0.21925
NLRP13	0.3135
ASPH	-0.47
CPA2	-0.037
PVRIG	-1.21433333333333
LEPR	-0.2355
C16orf42	0.840333333333333
SH3BGRL	0.576
FAM77D	-0.346333333333333
FNDC7	1.572
C9orf6	0.5735
NOTCH2NL	1.545
PGBD1	-1.12266666666667
SYNGR2	1.5835
PITPNA	0.1975
PRPF4B	0.0185
SLC43A3	-1.33707142857143
NRBP1	0.8325
SLC25A22	-0.06
ILK	0.12825
SLC22A8	0.587
MRPS7	0.993625
PITX2	0.45475
FABP3	-0.7985
OR1L1	-0.0535
LOC728215	0.5575
BLID	-0.6925
KIAA1217	2.86141176470588
TFPT	0.48425
AP4B1	-1.252
VBP1	-0.19775
OR1K1	-0.4515
MORC3	-0.06075
BHMT2	0.2165
C3orf10	1.368375
FZD7	1.53766666666667
WFDC10A	0.396
PMS2CL	-0.995125
CCDC32	0.3455
FA2H	-0.05725
ALG13	0.343
TTLL7	0.0252
SPOCK3	0.703
SLC13A2	-0.6015
AIM1	1.64675
GPRC6A	-0.1405
EGR2	3.091
MED11	-0.21975
WWC1	0.95075
SH3GL3	-3.69575
RIF1	-0.398428571428571
PRLH	0.127
VLDLR	-2.006
DBT	0.3425
C21orf63	0.85575
CGGBP1	-0.515625
KRTAP12-2	-0.4145
TADA3L	-0.5415
ZBTB16	2.0745
PDGFB	2.687875
RFX1	0.45075
UQCRB	-0.0315
LOC133874	4.6735
HPS3	-2.1205
LGALS3BP	0.1639
DKFZP564O0823	2.1505
MRFAP1L1	1.000875
HOXA10	-1.19316666666667
NGB	-0.0975
KIF21A	0.0133076923076923
IFLTD1	0.299
LZTS1	0.406625
ARHGEF3	1.19825
RHBDL3	-1.038
CSNK1G2	-0.109916666666667
ChGn	-0.909875
KIAA1244	1.8785
GABRB2	0.026
MGC72080	-0.2045
CD27	3.576
EGLN1	-1.7898
PEX13	0.668
RWDD3	-0.7905
RNF12	-0.970666666666667
GRIN2B	0.1415
ADAMTS14	-0.7505
DYDC2	-0.799833333333333
ATP6AP1	1.6754
NR1H2	0.138833333333333
PDK2	0.48125
C3orf17	-0.661666666666667
SLC38A2	-0.516571428571429
SLC25A29	-0.274666666666667
C15orf29	0.5805
ADAM9	0.374583333333333
TMUB2	1.109625
GPR176	-0.0395
AGK	-0.173625
MCCD1	2.01675
NDUFA4	-0.06475
TMEM146	-0.55475
DUSP1	-1.033875
UNQ6975	-0.392
EMX2OS	3.2715
INSM2	-0.12325
LUZP4	-0.527666666666667
SETD6	-0.28275
P2RY2	3.86275
SLC45A2	-2.276
RABGAP1	0.332666666666667
UBXD5	-0.628125
GPRC5A	1.4945
PAK3	1.36
LOC63920	-0.668
TGFBR1	1.351
KRTAP6-3	-0.0195
SFMBT2	-0.095
CDC42	-0.2788125
C11orf35	-0.109
TTLL2	1.3545
UACA	0.87225
CD97	-1.0398
SETD5	0.250625
NINJ2	-0.5595
PTER	0.4745
POMGNT1	0.2905
KRTAP4-2	0.3695
ECGF1	1.89475
HRB	-0.665090909090909
ATP1B2	0.0103
LOC400506	-0.1485
COL4A3BP	0.1925
C6orf97	0.3315
GRHPR	0.048125
TAS2R1	0.8975
SEMA7A	-0.312
EDF1	0.1805
ODF2L	0.5475
PCID2	-0.439
GTF2H4	-0.849
ZCCHC3	-0.39225
CGB2	-1.08033333333333
NEUROD1	0.18775
C20orf75	0.532
RP5-1054A22.3	2.4255
IFNA5	0.938
ZNF134	0.828583333333333
MGC119295	-0.6204
ZSWIM6	-0.0235
SMEK1	-0.0226666666666667
PCGF2	0.585875
C1orf102	1.67225
CYP2A13	0.9955
KCNH6	-0.8094
MDM1	-0.3091
ALDH7A1	-0.695
C9orf75	0.18675
VDAC3	1.288875
OR51T1	0.0705
EIF3F	-0.88225
KCNJ10	-0.660375
LENG8	0.0225
EDEM2	0.112916666666667
CCNJL	-0.853166666666667
DHX37	-0.7525
CRYGN	0.791
AATF	-0.741
ZNF630	1.870625
E2F5	0.666
WFDC13	1.23575
FTSJ3	-0.233333333333333
C4orf33	0.01925
LHFPL4	-3.51675
C19orf56	-1.04416666666667
SMAD4	-0.265625
AFM	0.2348
G0S2	0.6525
FCHSD2	0.4052
RRP1B	-1.5012
EEF1B2	-0.38
STAT6	1.07583333333333
ZNF195	-0.70525
GNL1	-0.336166666666667
ZNRF2	2.37916666666667
PER3	-0.939375
ASB16	-0.03925
C10orf10	1.60457142857143
ADCY8	-3.1015
C9orf58	1.04116666666667
ARMC10	-0.222833333333333
PSG1	-0.8675
DHX34	-0.032
VARS2	-1.071625
NFIC	0.2705
ITPR2	0.45025
AGXT2	1.04533333333333
OR6K3	-0.344
H2AFZ	-1.17825
MLLT3	-0.2645
COX4I2	1.5445
CCNT2	-0.019125
PLK4	-2.07975
NUMBL	-0.0916666666666667
MED16	0.1345
PLEKHQ1	0.81275
GOSR1	0.575277777777778
BTG4	-0.135
RPL30	-0.0385
IGSF5	-0.75475
IGFL2	0.283333333333333
ELMOD2	2.23533333333333
SHC3	-1.66583333333333
HAVCR1	-0.361
DYNC2H1	-0.0905000000000001
RNF5	-0.411666666666667
C2orf7	0.088
NLF1	0.3255
KLHL25	0.4675
LRP10	1.4646
KRI1	-0.73975
PUS7L	-0.444166666666667
MGMT	1.02075
HOXD1	0.22
CSH1	-0.1477
ATG16L2	-1.71275
FLJ44635	0.198
CHODL	-0.15775
EXOSC8	-1.68625
SLC28A1	-0.994
MYO7B	-0.738833333333333
SEH1L	-0.7154
MTNR1A	-0.0401666666666666
TSPAN5	1.20933333333333
CDC45L	-3.40966666666667
AMIGO1	0.8735
ATAD3A	-2.088625
OSGIN2	0.830166666666667
PDIK1L	0.256833333333333
DARC	3.315125
PIPSL	0.169
SHMT1	-0.38375
CRISP3	0.6335
POPDC2	2.01066666666667
ZRANB2	-0.9995
FBXL8	0.20775
TRIP13	-0.739909090909091
EIF5AL1	-1.201
POU5F1P3	-5.1155
IL6	-2.69616666666667
CXorf38	-0.0296666666666667
IFNA16	0.1145
FBXL2	1.4615
BRD1	0.5315
STATH	0.38225
FBXO44	-0.0743333333333333
MCCC2	1.094
CDC2	-2.3273
