Hybridization REF	TCGA-A8-A09Z-01A-11R-A00Z-07
SLC6A1	0.501833333333333
OCLN	2.56216666666667
PTTG3	-2.04483333333333
NAGLU	0.68225
SERTAD4	-2.301625
SPRY1	0.25075
FLJ10781	-1.30741666666667
MYSM1	-1.715
TRIM4	1.23907142857143
SH3YL1	1.728
TREM2	4.09333333333333
SERPINI1	2.08775
HDHD3	0.71875
TMEM38A	0.9435
EID2B	-0.335
TDRD3	-0.0591666666666667
SEDLP	0.94525
THSD7A	1.70883333333333
NDST3	-3.80025
KLHL15	-0.622
DHRS12	2.7465
FBXO9	0.105285714285714
TNPO1	-0.677666666666667
MRPL13	-0.789
SNX5	-1.668
METTL6	-0.31875
SOD1	0.664
CHML	0.005
PACS1	1.10475
SIRT5	-0.8315
CAPN2	0.708
FXYD5	-1.22933333333333
TWISTNB	-1.069
LRFN1	1.20316666666667
UBE1L	2.578625
UBE1C	-0.36175
OR51B2	-0.112333333333333
OR4D11	0.9935
C15orf2	0.388
NR4A1	1.2775
LOC339047	-2.40825
TRIM17	3.0575
ATP5G3	-0.562428571428571
RPL15	-1.26183333333333
ADAMTS8	-1.024
HOXC4	-0.186
C14orf37	0.5715
CEACAM5	0.58125
MYT1L	0.340833333333333
RASA2	-0.2525
OSBPL7	-1.606
STAG1	-0.3335
GIMAP4	5.00266666666667
FUT3	-2.23583333333333
PIF1	-3.231125
LPIN2	0.8178
SH3PX3	1.10775
PDP2	-0.96175
PAPD1	-0.5905
ERP27	-0.66775
APOOL	-0.1333
DIABLO	-0.02975
TRHR	0.3585
ARMC9	-0.841
RNF152	2.665
SLITRK3	-0.218833333333333
ZNF211	1.0078
PFDN1	0.00387499999999998
RGS11	0.087875
HS6ST1	0.7544
AKR1D1	-1.38625
TNP2	0.2395
STK31	0.441166666666667
EML4	-2.03216666666667
SGTA	0.753166666666667
HIST1H2BI	-0.160833333333333
PSMD6	-2.22983333333333
KIAA1257	3.178
C18orf55	-1.393
FLJ20273	3.840125
RPL28	-0.249666666666667
EPYC	1.712875
NOX3	-1.0595
ELAC1	-1.28583333333333
METT11D1	-0.47275
BIN2	0.2865
NACA2	-0.028
CCDC17	-1.46925
HM13	0.2552
UBOX5	-0.440625
UBE2O	-0.4965
UBL5	-0.25975
APOLD1	1.177375
C9orf31	0.52075
TNFSF8	0.33
ARHGAP29	1.796
PROKR2	0.377
PDE5A	-0.0568333333333333
C6orf12	-0.8465
TOM1L1	1.226
WHDC1	-0.021375
FOXI1	3.75883333333333
RAB4A	1.3867
TMEM39B	-0.31375
ATPBD1C	-1.12575
FARSA	-1.01583333333333
PLEKHG5	1.47775
CMAS	-0.558333333333333
OR7E24	0.9605
SLC30A1	0.2505
CDC42EP5	1.70783333333333
PLAC1	0.0935
KLHL18	0.254333333333333
LBA1	1.1201
TAZ	-1.049
CRIP2	0.55975
BTBD11	-2.074
C16orf72	-0.0485
DIO2	0.8557
LRRCC1	3.07233333333333
CCDC136	-2.37
PRX	1.00525
RBM5	-0.9459
TMEM85	-0.434375
TUBGCP4	-0.988833333333333
APLN	-0.0479999999999999
CDK7	0.450833333333333
SSR2	1.85208333333333
CRELD1	0.5105
C19orf46	2.053
GAL3ST4	1.0135
KBTBD10	0.5215
IL28A	0.88025
WDR27	-0.4075
MCM2	-1.9655
SOX14	0.1735
FLJ39743	0.3525
KIAA0922	0.391125
HIPK4	0.4065
FLJ25758	0.0065
C16orf57	-0.7595
PDZD2	-1.384625
MCC	0.905875
HHLA3	-0.161
ID2	-0.26225
C20orf23	2.18091666666667
ZNF688	0.54275
APOC2	-1.095
LOC440093	0.006
FAM50B	1.855
PWP1	-1.686
DNAH10	-0.104
HIST1H2BA	0.95925
GPR56	-1.88166666666667
METAP2	-0.7525
PAN3	-0.2095
STXBP4	-0.3415
PDHX	-0.381
MTA1	-0.631916666666667
ZBED4	-0.027
ZNF720	-1.00725
CDK2	-1.726625
RHOJ	0.195625
CDC37	0.341166666666667
ZER1	1.1375
GRK4	0.53775
PRPH	0.7805
POLR2A	0.551875
OGFOD1	-1.95925
NOL5A	-1.4415
PHEX	0.7935
FLJ16478	0.256
C20orf117	-0.58625
CAMTA2	1.46225
C11orf74	-1.658
DDX17	0.226
C5orf27	-0.1035
PLEKHA2	0.326
PDE4DIP	-0.5134
SCN7A	0.21475
ZNF559	0.776166666666667
CXCL10	4.28075
ZMYM4	-1.00183333333333
STK32B	-0.6848
KIAA0888	-4.7005
TACR3	-0.0665
CKAP2L	-3.0495
KIF1A	-1.2345
RSPRY1	0.986
VCAN	-0.37925
CYP27C1	-0.357
SYDE1	-1.49983333333333
MED12L	-0.91875
ZDHHC21	0.899625
NHS	-1.404
TM9SF3	0.6125
DDHD1	-0.23975
MAFG	-0.74525
BICD2	-0.6578
C14orf119	-0.210666666666667
C14orf43	0.904214285714286
CDH7	-2.352
ALKBH5	0.237
JUP	2.369
TMEM41A	0.115833333333333
MAMDC4	-1.44666666666667
CBX3	-0.592
LRRC18	0.1355
RBMXL2	0.076
PLA2G4D	1.23233333333333
FGF13	-1.685375
KIF3A	0.676
PDIA6	0.401
DCXR	0.9455
CASKIN2	-0.439666666666667
EHD1	0.8655
MARCKSL1	0.342
ZNF496	0.852333333333333
SCAF1	0.0105
KCTD8	-0.18525
TRAF3IP3	0.225642857142857
LSR	1.8995
CXorf1	0.298
C14orf112	0.259
EIF2B1	-0.445
OMP	0.32
GSTZ1	1.05925
LOC92017	0.13975
ISLR2	0.4695
C12orf36	0.866
GATA2	-0.875166666666667
GABRA5	-1.8835
CELSR2	-1.26235714285714
STAM2	1.3939
TNAP	0.0505
PTPMT1	-1.00766666666667
GRP	-0.67575
SV2A	-2.0535
MAGEA12	-4.2635
CACNG1	-1.8225
C18orf19	-1.94975
GSG1	-0.223166666666667
PTPRJ	0.301285714285714
FRMPD1	0.2865
ZNF668	0.1065
PLEKHJ1	0.06875
ADAT1	-0.5149
TMEM50A	0.4923
UCN3	0.2615
HOOK1	1.16575
IL17B	-2.1325
MLKL	-0.0605
TTC14	-0.395
KLHL5	0.2615
CRYL1	1.89116666666667
FOXH1	0.284
NFYB	-0.957375
PPM1G	-0.0065
GOLGA2LY1	-1.57975
NMT1	0.310125
HADHA	0.1205
CHSY-2	0.6365
PLEKHF1	1.86607142857143
SAGE1	-2.59
MUSTN1	-0.39475
SUHW4	0.36425
TFEB	0.8055
ZFYVE27	0.121
ATG12	0.0896666666666667
BMI1	0.478142857142857
ZIM3	0.24725
MYH4	-0.26625
MASP1	-0.880363636363636
KIAA0984	0.09825
RPAP2	-0.3305
ASB5	-0.2565
BOLA3	-0.957833333333333
MIA3	1.52166666666667
KRT35	0.054
KIR3DL3	-0.7815
MRPL51	-0.59275
SEMA3F	1.60133333333333
NDUFB2	0.0531666666666667
LOC253012	0.11175
FAM46C	-0.9622
G6PC	-1.76571428571429
CSAG3A	-0.877333333333333
PREX1	-0.4705
SLC25A45	0.408125
MAPKBP1	0.144
CPE	-1.529
GNB1	0.5875
CXCR6	3.5575
TRIM46	0.26325
C16orf3	0.394333333333333
HPSE	2.38325
TIGD3	0.6885
SPG3A	-0.2095
LCAT	-1.60133333333333
ST6GAL1	-0.287555555555556
POMC	-0.203
FLJ36031	-0.0126666666666667
NSMAF	-0.953166666666667
SKIL	0.509
ADSS	0.213166666666667
HMGCS1	-0.4551
POLR3F	-0.862166666666667
RAB10	0.556625
ZNF277P	-0.16
ZBTB7B	0.8165
DHRS1	0.756625
ABCC13	-0.2395
CNOT3	0.208
NFKBIA	1.378
GAK	1.02883333333333
SFT2D2	1.161
HOXA6	0.5405
CRTC1	0.75675
LY6D	-1.71716666666667
C20orf72	-1.42266666666667
CPT1A	0.41225
LMO1	-2.2895
EIF3I	0.55375
PRB4	0.37575
MCM3APAS	-2.7175
C20orf132	-1.4954
FOXF2	-4.23125
S100A12	-0.26625
MLH1	-0.685666666666667
ACTN1	0.9064
MRPL36	-1.09633333333333
C20orf106	-0.7895
FBXO6	2.3875
MKS1	0.166333333333333
CX3CR1	-4.126375
PDE1B	-0.135
PLP1	-3.7
KISS1	0.177833333333333
C14orf2	-0.4425
TBC1D3P2	-0.89475
COMMD6	0.5478
ANKRD7	-2.022
PTCHD1	-3.21228571428571
NARS2	-0.6935
DOCK7	-1.29225
FAM127B	-0.300625
LOC390243	0.128833333333333
N6AMT2	-0.0305
ZNF391	-0.524
DNAJB14	0.0221666666666667
WRB	0.691375
BPI	0.0369166666666667
TTC4	-0.0826666666666667
FAM10A5	0.89725
GOT1L1	0.47
MAGED1	0.073
RESP18	0.388
WFDC6	0.362
MT2A	-0.9235
C11orf56	-0.14075
KIAA1432	1.1345
ROR1	-2.069375
HSD17B14	2.73716666666667
ZFAND2B	0.783125
SAMD4B	0.40875
HEXA	1.04025
HNRNPU	-0.281954545454545
USP39	-0.533
NRD1	-0.249
R3HDML	0.3255
FLT4	0.835833333333333
OMG	0.0532
OR52N4	0.579
LOC399818	0.34875
ELA2	-1.90625
VENTXP1	-0.4565
RFC5	-2.7925
OR52L1	-0.6435
PAX5	0.202
FBXO2	1.38675
GMEB1	0.8555
AKT3	-1.37566666666667
CRB1	-1.34266666666667
CTTN	-0.011
UTP15	-0.551333333333333
HSBP1	-0.534833333333333
PHF11	1.8775
NDEL1	1.06133333333333
USP8	-0.082
BAIAP2	1.3035
SI	0.752666666666667
ARSJ	-2.55033333333333
BAAT	-2.0905
KCNS3	5.12483333333333
LOC126147	0.326666666666667
TMEM37	0.886
C1orf162	3.20066666666667
MBD1	-0.3858
ITGAL	1.302
WDR73	-0.471333333333333
GKN2	0.113166666666667
ARFGAP1	-0.7195
SLC5A8	-0.414166666666667
ZBTB40	0.1593
CYP4B1	-0.181666666666667
LYPLAL1	0.223
CHST3	-2.0635
MAP3K9	0.7295
BTAF1	-1.0035
TFAP2E	0.0445
RBM35B	-0.26025
LOC441251	-0.706
ANKRD25	-1.03572222222222
UQCRC2	0.033
MAEA	0.0228333333333334
HYAL1	-2.8128
RNPEPL1	0.562333333333333
CPSF2	-0.757375
PSD3	-2.5201
ABCA13	0.046125
AGR2	3.193
GBX1	-0.876
HDLBP	0.621785714285714
ACY3	1.666
HECW1	-0.74375
ZNF519	-2.427
HOPX	2.42925
ZNF304	1.18525
OR12D3	0.2385
FKSG43	0.63975
METTL1	-0.06975
MFSD3	-0.8635
PSPH	-0.3855
CLCA3	-0.397
DARS2	-0.536833333333333
CDC25A	-2.50016666666667
BAIAP2L1	0.972
B3GNT5	-1.172125
USP29	0.05275
ARHGEF10L	0.9324
ATOX1	0.256125
ADAM30	0.187
DNASE1	0.2245
STT3A	0.48625
RAB6IP1	-0.47375
PTN	-1.4153
C1orf106	-1.84607692307692
HECA	1.372
RNF122	-0.52575
SLC22A18AS	-0.283
GNG8	0.5655
ELP4	-0.605
FAM65A	0.323833333333333
RPL10A	-0.00983333333333333
IRS4	0.4995
MACF1	-0.1537
SEC24D	1.011
LOC374395	1.251
TGFB2	-1.163125
MDFIC	0.405625
CHRNE	0.966166666666667
PCMTD2	-0.420333333333333
ATP6V0D1	-0.0178333333333333
MTA2	0.11125
LZTR1	-0.00983333333333334
RAP1A	0.341333333333333
AXIN1	-0.335125
POLR1C	0.22125
TRIO	-0.0505
PLXNA4A	-0.998833333333333
C5orf33	-0.4355
DEPDC1B	-2.618
ZNF473	0.715166666666667
MTM1	1.31025
GPR107	0.535833333333333
CSNK1A1L	1.12633333333333
FLJ14154	1.02025
NLRC4	2.948
ENPP4	2.698
PADI3	2.2845
RNF170	0.4345
CG018	1.897
C16orf7	-0.42375
KCNE1	0.7
NRM	-0.789166666666667
SLC37A3	0.113357142857143
TPD52L2	0.008
UNC5B	0.5295
C12orf12	0.3922
SDHB	0.14425
CLRN1	-0.060125
NUDT10	-3.996
UGT3A1	0.26075
FBXW8	-0.218875
RHOF	-0.524
PTPLAD1	0.10075
MYO3B	-0.99175
DERA	-0.974
TPP2	-0.0105
C19orf53	0.229
GINS3	-1.450375
ST6GALNAC5	-1.678
CHSY1	-0.79325
MGC15705	0.239
GPR83	0.311666666666667
EXT2	-0.685625
DOLK	0.019
TUBAL3	0.53625
ACVRL1	2.1105
ABL2	-0.272833333333333
C14orf156	-1.37266666666667
PTPRZ1	-4.4295
DIP2C	0.585125
LAMP1	1.581375
RXRA	0.7307
MAP3K5	0.78975
ALKBH1	1.34133333333333
PDLIM7	-0.414625
ARL14	2.601
SNIP1	1.573
TIMP3	2.37175
RGS3	0.244666666666667
SPAG16	-2.1267
ABHD4	0.86775
ARHGEF12	0.977818181818182
GLUD2	1.115
RAC2	-0.7899
UAP1L1	0.441
SLC18A3	-0.039
YOD1	-3.1745
RALY	-0.18
HMOX2	0.61725
DGKH	-1.45775
DBNDD2	2.426
YIPF4	-0.047625
THAP10	-1.5345
ZNF513	0.52475
HAGHL	-0.2595
ITGB4	1.851
CCDC141	-1.496
YTHDF3	1.01325
C5orf28	0.59225
RPL7L1	-0.35525
TMEM30B	2.53914285714286
ANKRD35	-0.3165
DUOXA2	-0.172
TBC1D5	-0.0415
DFNB59	-2.3995
HRH4	0.7465
MYO6	2.4644
DNAJA4	3.047625
RBM24	-2.551125
CEACAM20	-1.21575
RBM23	0.9825
NGFB	0.437
C1orf63	-1.0134
KRTAP7-1	0.51
PERLD1	2.0795
NPB	0.4005
C17orf59	1.7462
HSPBAP1	-0.7915
SLC15A4	-0.246125
PRTFDC1	-2.65425
OSMR	-0.663857142857143
CYSLTR2	0.1755
C19orf25	0.954
KIAA1797	0.273
NLRP6	0.695
FAM105B	0.5066
SCRN2	0.00683333333333333
LRRC58	0.1933
RNF17	-0.089375
NEIL3	-3.3225
FAM137A	-0.67075
SKP2	-2.80025
PARVA	0.623166666666667
PKLR	-1.9625
RNF34	-0.2615
A3GALT2	0.792
C12orf50	-0.00833333333333334
SUNC1	-1.45925
FAM102B	0.131
CCT2	-2.0395
LRRC37A2	-0.531
ARF4	0.385
SIKE	0.040125
C8orf48	-1.5445
MBTPS1	0.868714285714286
GPSN2	0.34
NCF2	3.03125
SLC12A6	1.0875
MRPL48	-0.94525
HMGN3	0.122666666666667
LRRC62	-1.29275
PAX9	0.28
FAM55A	-0.352
C20orf42	-4.44633333333333
SCML2	-1.73633333333333
BCL9	0.3375
FAM40A	-0.63575
C9orf41	-0.0286666666666667
ZNF774	0.065
LETM1	-0.71825
PLXNB1	-1.234
NIPSNAP1	0.558875
USP10	-0.585
F9	0.54275
LIPE	0.6095
CNGB3	-0.3855
C12orf52	-0.189125
PI4K2A	0.805625
MED8	0.78125
STAT4	1.6337
FGD4	0.674666666666667
RNF145	-2.7875
WDR32	0.3247
CLDN2	0.202333333333333
TCEAL8	0.245
ZMYND8	-1.6737
PDXK	-0.00456250000000002
GATAD2A	-0.9135
PTGES3	-0.007
CCM2	-0.5705
TAP1	4.0115
ZNF670	-0.3685
ETS2	1.60857142857143
C6orf166	0.392333333333333
PRMT2	0.742428571428571
OR4B1	0.218
INTS8	-1.235
CCDC102A	-0.91125
CCDC83	-0.729833333333333
ITGA1	-0.4341
EPHA5	-2.2121
FAM24B	-0.247833333333333
TSGA10	2.5995
HAL	-1.79733333333333
MYOT	-0.44575
SPACA3	-0.315
BCL2L2	-0.0511666666666667
CUGBP2	-1.21416666666667
CCNB3	1.06325
RNF113B	0.5175
MERTK	-0.0435
BAG1	1.3475
VPS36	0.53875
ORMDL3	0.766
C1orf190	-0.54225
ZNF625	-0.5005
CORO2B	-2.25625
ALOX15	-0.5645
CST1	3.7425
NUPR1	0.822333333333333
CCL7	0.7335
SMCR5	-2.9735
DSC2	0.5475
RBMS2	0.67075
GRIK4	1.6615
TRIM65	0.0871
TMPRSS6	-0.0219285714285715
TP53INP2	1.5
GLB1L	0.07
LOC388284	-0.186333333333333
PUS1	-1.18892857142857
BCL9L	1.2675
OLFM1	-2.39966666666667
RET	-2.836125
MASTL	-1.18516666666667
ALX3	0.34475
IL1RL1	0.199333333333333
ZNF765	-0.4822
C14orf138	-0.05025
SNX10	-0.0333333333333333
TAC4	0.0975
C1orf64	3.462625
POGK	0.46375
MAPK9	0.05025
ZNF366	3.1065
C8orf79	-0.3666
CLDN7	3.142625
OR5AT1	0.423
TRIM37	-1.7405
LRRC25	3.13375
GRHL2	1.0311
TEKT3	3.83675
LASS5	0.452
ABCC4	-2.39008333333333
DLG3	1.65575
VGLL1	0.09175
ZFP36L2	-0.348833333333333
MFRP	0.518166666666667
KIAA1799	-0.0565
FLJ44379	0.813
PCNX	0.149
ANXA9	1.308
CYP4V2	2.8562
PIK3C2A	-0.10075
SRR	0.5435
NOL3	-1.22775
IFITM2	2.054
ARNTL2	-2.09575
ZNF595	0.60525
NLRP13	0.676
ASPH	-1.6
CPA2	0.319
PVRIG	-0.233833333333333
LEPR	-1.71566666666667
C16orf42	0.922833333333333
SH3BGRL	0.60725
FAM77D	-1.55666666666667
FNDC7	0.642
C9orf6	0.747333333333333
NOTCH2NL	1.601
PGBD1	-1.92183333333333
SYNGR2	1.34666666666667
PITPNA	0.067
PRPF4B	-0.5653
SLC43A3	-1.52385714285714
NRBP1	0.5275
SLC25A22	0.5495
ILK	1.413625
SLC22A8	1.13383333333333
MRPS7	0.1695
PITX2	-3.03625
FABP3	-0.92825
OR1L1	0.139
LOC728215	-2.683875
BLID	-1.3385
KIAA1217	1.27970588235294
TFPT	-0.61725
AP4B1	-0.2355
VBP1	-0.9205
OR1K1	0.5005
MORC3	1.14225
BHMT2	-2.45333333333333
C3orf10	0.602625
FZD7	-2.39183333333333
WFDC10A	0.198
PMS2CL	-0.4845
CCDC32	1.62416666666667
FA2H	-2.09575
ALG13	0.0165
TTLL7	0.1689
SPOCK3	0.1045
SLC13A2	0.2405
AIM1	-0.64825
GPRC6A	0.902
EGR2	3.5985
MED11	0.704
WWC1	1.39725
SH3GL3	-4.25675
RIF1	-1.00178571428571
PRLH	-0.0685
VLDLR	1.064
DBT	0.3925
C21orf63	0.816
CGGBP1	-0.038125
KRTAP12-2	-0.0305
TADA3L	-0.3505
ZBTB16	3.99625
PDGFB	1.5365
RFX1	0.19325
UQCRB	-0.1614
LOC133874	-1.009
HPS3	-1.345
LGALS3BP	2.3047
DKFZP564O0823	0.246142857142857
MRFAP1L1	1.140875
HOXA10	-1.69933333333333
NGB	-0.0515
KIF21A	-0.301153846153846
IFLTD1	0.155
LZTS1	-1.454625
ARHGEF3	0.58425
RHBDL3	0.708
CSNK1G2	-0.464916666666667
ChGn	-1.903375
KIAA1244	2.67666666666667
GABRB2	1.2025
MGC72080	-0.203
CD27	4.25125
EGLN1	-0.8631
PEX13	0.465
RWDD3	-1.0575
RNF12	0.0395
GRIN2B	0.176
ADAMTS14	-0.659875
DYDC2	-1.11316666666667
ATP6AP1	1.0735
NR1H2	0.938333333333333
PDK2	1.18775
C3orf17	-0.132666666666667
SLC38A2	0.183214285714286
SLC25A29	0.415166666666667
C15orf29	0.089875
ADAM9	0.557333333333333
TMUB2	1.180375
GPR176	-0.79775
AGK	-1.31225
MCCD1	0.556
NDUFA4	-0.76925
TMEM146	-0.315
DUSP1	-0.124125
UNQ6975	0.337
EMX2OS	1.619
INSM2	-0.208
LUZP4	0.0705
SETD6	-1.61775
P2RY2	0.096
SLC45A2	-1.934
RABGAP1	0.1635
UBXD5	0.5015
GPRC5A	2.5051
PAK3	-1.64666666666667
LOC63920	-0.3165
TGFBR1	0.6966
KRTAP6-3	0.50875
SFMBT2	-0.637
CDC42	0.0698125
C11orf35	1.1405
TTLL2	0.60575
UACA	0.628636363636364
CD97	-0.0711
SETD5	-0.5265
NINJ2	-1.556
PTER	1.28783333333333
POMGNT1	1.25325
KRTAP4-2	0.754
ECGF1	3.0325
HRB	-1.16772727272727
ATP1B2	-0.1585
LOC400506	-1.634
COL4A3BP	0.451
C6orf97	1.916
GRHPR	1.197
TAS2R1	0.7255
SEMA7A	-1.74375
EDF1	0.438
ODF2L	-0.7779
PCID2	-0.575833333333333
GTF2H4	-0.5365
ZCCHC3	-0.401
CGB2	-0.0603333333333333
NEUROD1	0.334333333333333
C20orf75	0.111
RP5-1054A22.3	1.41783333333333
IFNA5	-0.0805
ZNF134	0.36725
MGC119295	-0.9176
ZSWIM6	0.02675
SMEK1	0.0333333333333333
PCGF2	0.9995
C1orf102	1.409
CYP2A13	0.495
KCNH6	-0.4141
MDM1	0.1029
ALDH7A1	-0.759666666666667
C9orf75	1.56725
VDAC3	-0.322125
OR51T1	-0.026
EIF3F	-0.19575
KCNJ10	0.43475
LENG8	-0.09925
EDEM2	1.41208333333333
CCNJL	-2.16916666666667
DHX37	-1.634
CRYGN	-0.544
AATF	0.2045
ZNF630	0.558625
E2F5	0.954
WFDC13	-0.19525
FTSJ3	-0.763833333333333
C4orf33	0.98425
LHFPL4	-2.23125
C19orf56	0.0178333333333333
SMAD4	-1.9905
AFM	-0.453166666666667
G0S2	-1.50475
FCHSD2	-0.2456
RRP1B	-0.8301
EEF1B2	-0.489
STAT6	1.90333333333333
ZNF195	-1.12925
GNL1	0.710166666666667
ZNRF2	1.39766666666667
PER3	1.249625
ASB16	0.685
C10orf10	1.63407142857143
ADCY8	-2.81166666666667
C9orf58	-0.4805
ARMC10	0.249833333333333
PSG1	0.744
DHX34	-0.04625
VARS2	-0.088625
NFIC	0.8195
ITPR2	-0.96075
AGXT2	0.621
OR6K3	0.5775
H2AFZ	-1.18433333333333
MLLT3	-1.50158333333333
COX4I2	1.0235
CCNT2	-0.04925
PLK4	-2.033125
NUMBL	-0.357833333333333
MED16	1.01175
PLEKHQ1	1.27275
GOSR1	0.242555555555556
BTG4	0.28
RPL30	-0.2115
IGSF5	-0.675
IGFL2	-1.09233333333333
ELMOD2	1.05133333333333
SHC3	-3.24216666666667
HAVCR1	-0.1905
DYNC2H1	-0.02275
RNF5	0.566
C2orf7	0.34575
NLF1	1.256
KLHL25	0.81325
LRP10	0.7272
KRI1	-0.02725
PUS7L	-0.0823333333333333
MGMT	1.81225
HOXD1	-0.590666666666667
CSH1	0.0656
ATG16L2	-2.12225
FLJ44635	0.9195
CHODL	-0.81425
EXOSC8	-1.61775
SLC28A1	-0.74925
MYO7B	-0.6186
SEH1L	-1.7825
MTNR1A	0.412666666666667
TSPAN5	-0.968
CDC45L	-3.49033333333333
AMIGO1	0.755
ATAD3A	-1.419625
OSGIN2	0.3835
PDIK1L	0.788666666666667
DARC	0.372375
PIPSL	-0.054
SHMT1	0.27125
CRISP3	0.1605
POPDC2	2.072
ZRANB2	-0.768833333333333
FBXL8	1.25475
TRIP13	-2.68090909090909
EIF5AL1	-0.101
POU5F1P3	-4.73016666666667
IL6	-3.339
CXorf38	0.153333333333333
IFNA16	-0.014
FBXL2	-0.007
BRD1	-0.588
STATH	0.1905
FBXO44	0.931166666666667
MCCC2	0.32975
CDC2	-1.781
C5orf23	-1.6565
IVD	1.34183333333333
C10orf122	-0.43875
MSL3L1	0.094
MVP	1.4145
EPOR	0.0145
ZMYM1	-0.5805
BCL7C	0.4865
PSTPIP2	1.3495
LYPD1	-2.579
OR8G5	-0.126
ZP3	-0.0925
BCAS4	1.68175
EDG6	3.05075
ISY1	0.60225
PRAMEF2	-0.54125
CUL1	-0.461125
RNF213	1.8926
CCRK	0.988
DHX9	-0.54275
C13orf29	1.4185
NCKAP1	0.4425
MRPL43	1.20978571428571
XPR1	-0.38325
PKN2	0.6439
PODNL1	-0.6485
ZNF333	0.4675
DALRD3	1.038
OPN1SW	0.194
BTBD6	0.43275
C11orf82	-2.931
OR5P3	0.4285
DUSP11	0.66725
L1CAM	-1.65222222222222
NEK11	2.68066666666667
OR7E91P	0.284
CNTN3	0.415666666666667
CREB3L2	0.93925
ZBTB37	0.6415
KIAA1324L	0.776
NDUFB10	-0.1985
NUDT2	0.893
GTPBP8	-0.66825
CACNA1D	-0.921375
PRKAA2	-2.5195
PRDM8	0.12
MGC16075	1.2125
KRT14	-1.93564285714286
PP8961	0.9325
MRPL18	0.69225
ABCG2	-3.45925
PACRG	1.03725
BBS2	-0.68075
KREMEN2	0.335
FBXO21	-1.70675
HNRPUL1	-0.0874166666666666
GRB10	-1.20225
CLSTN1	1.294625
LMAN2	1.7422
C17orf61	-0.60125
NIPSNAP3A	0.9515
INSIG2	-0.8815
PCDHB7	2.5405
STXBP2	1.030125
CMAH	-0.00633333333333333
SEMA5B	-1.3565
ZNF155	1.1745
COQ6	1.19833333333333
PRPF4	0.165
TSPAN15	4.0499
VN1R5	0.25825
LATS2	0.2675
SELK	0.207
PGK2	0.297
MS4A1	-1.682625
TYW3	-0.564
KRTAP5-1	1.40675
RCCD1	-1.71383333333333
BTN1A1	-0.2935
DDX28	-1.23175
TMEM65	-1.708125
LOC92345	0.22075
TTC31	0.30825
WDR46	-0.407333333333333
CHP2	-1.46683333333333
LSP1	0.070875
ZNF542	-1.4785
EXOSC1	-0.195
ARHGAP18	2.06
LRRTM4	-1.07325
MAOB	5.45258333333333
CACNB4	-1.95875
MGC33846	0.140625
RANBP3L	-0.214625
ATP5L	0.389875
ONECUT1	-3.6465
NUDT9	0.1885
TMEM149	1.1885
STX17	0.57975
IGSF10	-5.2975
TMPRSS9	-0.1315
BMPR2	0.98275
ALLC	-0.64675
KLF7	0.931125
GCC1	1.0137
TIMM9	-0.6575
CDO1	-2.42983333333333
MGC10701	-2.05283333333333
IFI6	3.51366666666667
FRMD8	0.477
MGAT2	-0.000750000000000001
WBP5	-2.62
CNIH2	0.527
KIAA0907	-1.3836
KCNH8	-0.735
CTSG	-3.72025
GRIK1	-0.826
CUL5	-0.314
FRMD1	0.661
OR9A4	1.069
SYT6	-1.598375
FOXD4L2	0.08925
ANAPC2	0.160166666666667
OPN5	-0.204
TAF13	-0.07475
LYG2	-0.84975
GGNBP1	0.0395
C11orf40	0.2605
OTX2	-0.8965
REG4	-0.214666666666667
EIF5	-0.090625
PALB2	-1.04175
SEPSECS	1.0529
RNASE3	-0.61925
TRIM49	-2.218
POLR2K	0.2578
GPR42	0.631
C8B	-3.047
SASS6	-1.93
PREB	0.148833333333333
OR3A3	1.224
TUBA8	-0.052125
IGLV2-14	-1.93
STIL	-2.43775
ANKFN1	-1.276
NME7	0.44075
HOXC12	2.41275
UBE2C	-1.492
FHOD1	-1.441
CDK2AP1	-1.63508333333333
OR6K2	0.32125
DHPS	0.495
RPL5	-0.526416666666667
TRGV5	0.6125
LOC541472	0.101875
HCCS	0.2963
DENND1B	2.0305
LHX3	0.303
OR5D16	0.292
CXorf57	-2.89866666666667
IRF2BP1	0.25525
NDST2	0.515833333333333
LCE3D	0.4075
BOLL	0.393
SYT3	-0.22775
PIH1D2	0.736
C20orf7	-0.959
IL1R2	0.8315
SLAMF9	-0.591
PPME1	-0.244625
PIK3CA	0.0295
TRAPPC1	0.65275
COLEC10	-1.136
SLC9A6	-0.549333333333333
PDDC1	-0.264
CCDC53	-0.28925
GK3P	-0.1245
DAZL	-1.75725
BRI3	0.00275000000000001
SDK1	-1.824875
CYP2C18	0.054
IFI44L	2.715125
RPL3L	0.3395
FUT9	-1.88916666666667
KIFC2	-0.467333333333333
PMP2	-0.762125
SLC4A9	-0.955
PLAG1	-1.98366666666667
MYCBP2	-0.431166666666667
OR4E2	0.3805
CCDC65	0.43925
C16orf82	-0.34375
ENTPD4	-0.571
BRP44L	0.534125
PMP22CD	0.32075
TMCO4	0.844
KCNN1	-0.962333333333333
WDR35	-0.30525
CCDC80	0.75925
C3orf31	-1.78675
SLC7A9	-1.3385
TMEM190	-1.5495
DBC1	-2.23966666666667
FADS3	0.0623333333333334
PDZD8	-0.1995
GRM5	0.631428571428571
AZGP1	2.9523
PEX3	0.718
MED1	-0.789857142857143
ATG4C	-1.02116666666667
HNRPH3	-1.106
FAM109B	1.971
C4orf17	-0.152
CA10	0.02775
