Hybridization REF	TCGA-A2-A0D4-01A-11R-A00Z-07
GDA	-4.191375
HEPH	-1.69675
THRAP3	0.7315
MET	-1.93271428571429
PHYHIP	0.32775
LYAR	-0.7615
ING3	0.20325
AK7	-1.431
CCT8L2	0.114857142857143
COPS7A	-0.794833333333333
WSCD1	-0.722
RNF185	1.146875
TNS3	-0.143
KNDC1	-0.203833333333333
RWDD4A	1.36916666666667
MED13L	1.5157
ZFYVE1	-0.1325
C7orf44	-0.131666666666667
MRPL1	0.435
STGC3	-1.27475
TEAD1	0.3135
RPL7A	-0.610428571428571
ARL6IP1	1.6104
C1orf178	-0.6165
CTAGE5	0.760083333333333
TMEM184A	0.842333333333333
SLC25A14	0.733
CACNG5	0.11475
ATXN10	0.4025
ECH1	-0.1164
CCL22	-0.167
CYP2F1	-1.47783333333333
GADL1	0.244
TMEM19	0.1207
RUNX3	-1.87475
EFNB1	-0.427
LIPN	0.709
ACSM3	-3.536
SIGLEC8	0.365166666666667
ASCC3L1	-0.05425
NOL8	-0.012
RELT	-1.66083333333333
Magmas	0.24975
PPP1R15B	0.9446
C11orf2	0.93175
VKORC1	-1.51216666666667
MGC26647	0.381
TRPM6	0.36525
UGT2B7	-4.727
FEV	-0.09775
FOXK2	-0.1358
PDCD5	-0.447333333333333
SLC8A1	1.2468
DGUOK	-0.229333333333333
CLDN16	0.2745
GAGE1	-0.599
RBM17	0.3935
C1QTNF3	-0.348875
VGLL3	-0.346833333333333
UNQ5830	0.3005
CD1A	-3.44
SCGB1C1	-1.216
SUPT4H1	0.489125
TRAF5	1.7095
ASAHL	0.434625
FAM73A	0.969166666666667
OR6B1	0.5415
WHSC1	-0.51855
GFPT2	-1.194
LOC339809	0.5945
STARD5	0.705166666666667
SIP1	-0.01975
DNAJC15	-0.3765
STAU2	2.027125
FAM98A	0.276375
RAD23B	0.82125
LRRC33	-1.0445
CHRAC1	-0.00125
C21orf89	0.65125
C19orf43	-0.511333333333333
KLK8	-1.38033333333333
CCNE1	-2.156875
PKDREJ	0.2998
SSU72	-0.72225
C17orf73	0.2595
GPR78	1.288
WHSC1L1	1.39
GSTA2	-1.51575
SMUG1	0.057
UFM1	0.8475
AP3M2	1.61625
USP14	-0.05075
FBXL14	0.240666666666667
DSTN	1.2645
SFRS14	-0.39575
FBXO31	-0.797833333333333
C12orf40	-0.44275
FRS2	2.76725
NR2E3	0.90625
TUBB2C	0.5805
GMPR	-0.356166666666667
C9orf139	-0.071
ING5	0.271928571428571
LOC730092	-1.064
ORM1	-4.7765
RP11-11C5.2	-0.85775
HSPD1	-0.1854
PIWIL3	0.4005
C5orf13	-1.759
OR5R1	0.6145
LCOR	1.137625
PLEKHA9	-0.686
CCDC43	-0.1765
ZNF232	-0.68225
SLC6A7	-0.108
ADH5	-0.406416666666667
SHBG	-1.089
CROCCL2	-0.0855
PANX3	-0.092
CDIPT	-0.3185
SLC16A5	1.95825
TUBB	-0.5010625
TOR3A	-0.4772
PREP	-0.2995
ENTPD8	0.244214285714286
CHMP1B	-0.80575
SYT12	1.056
MYH6	-1.7971
MAP3K13	0.559666666666667
KLHL30	0.0955
LCMT1	-0.132375
EIF1AX	0.287
FOXD4L1	0.591
SLC24A5	-0.336
RNF166	-1.381
TJAP1	-0.13675
TMEM156	-0.930333333333333
ZNF239	-0.04975
SNX19	0.2193
GKN1	-0.12125
FCN1	1.0034
C1QL1	-1.687
ATP11C	-0.158
ZNF35	-0.4615
CARD8	0.065375
LIMD1	-0.7635
KIAA0286	-0.26175
XRN2	-0.297333333333333
CD6	-1.30416666666667
TOX3	1.16575
ZSCAN4	-0.667
RSRC1	0.2755
COG1	0.77
PTRF	-0.1745
C16orf35	-0.252
FBXO24	-0.28625
CHST11	-2.451
THRB	0.2058
MYBPC1	0.1215
RNF39	-0.240833333333333
PSMD11	0.6575
ALAD	0.866
EN1	-0.11025
SLC9A9	-0.3385
GSTM4	-0.1732
CDC42BPA	-0.344263157894737
RCSD1	-1.79025
LUC7L2	-0.3903
SPTBN1	0.6646
LOC146167	-0.254
BAT5	0.7612
ZNF452	-0.744875
LSM4	-0.629625
SRP72	0.1559
SGK269	0.0165
MTX1	0.35525
CENTA1	0.32575
UNQ9433	0.321
ATR	-0.235916666666667
DDX49	-0.676333333333333
PAQR8	-1.79633333333333
C14orf174	0.5595
GBGT1	-0.62475
THAP1	0.11225
OR10K1	0.074
RASIP1	-0.807666666666667
DPYD	-1.279
DOHH	-0.1155
C18orf45	1.56775
POF1B	2.8962
ZNF552	3.85575
USP32	1.00825
MED27	-0.364166666666667
C14orf149	-1.33
PRDX4	-0.879666666666667
ABHD12	0.7078
AGT	-5.55325
SLC22A14	-0.09125
C1orf58	0.29325
PILRA	-0.554
ABCF2	-1.120375
C17orf85	-0.1693
TKTL1	-1.161
FGF1	0.48355
IL6R	-0.486
VPS25	0.20675
CHRNB2	-0.382625
COL7A1	-2.6913
LRRC48	2.22033333333333
SPG20	-1.37316666666667
COX10	-0.173
GCA	-1.97875
ECEL1	-0.372
GLG1	-0.991833333333333
SRD5A2L2	-0.281666666666667
MUTYH	-1.00225
ZNF70	-0.20425
L2HGDH	-1.53175
GPATCH2	1.12675
ZNF655	-0.649125
ZNF227	-0.261
MCOLN2	-2.13666666666667
NQO2	-1.3595
KCNQ5	0.0835
NEU1	-0.150833333333333
QRICH1	-0.3905
ZBTB20	0.254166666666667
RPUSD3	-1.338
EPGN	-0.061
TSN	0.753
SPRY2	-1.52066666666667
LZTFL1	-0.258375
GMFB	0.521
PBEF1	-1.4909
HBG2	-2.5545
TMEM8	0.53725
PALM2-AKAP2	0.128
NFYA	0.69125
FAM108A1	0.032375
PBLD	1.256125
NRG4	-2.08675
PIGF	0.44075
PTGER1	0.92975
NOS2A	0.5305
C21orf34	-0.795
C21orf51	-0.158583333333333
IL17C	0.2425
TRMT6	-0.2005
ETV2	0.708166666666667
CCDC109A	-0.40125
MYLK2	-1.3765
ATP10A	-0.3045
DPH4	0.2115
C5orf5	0.675333333333333
KCNA4	0.4895
NMNAT2	-1.42316666666667
GLYATL2	-0.3435
LSMD1	-0.16225
IL23R	-1.68925
NRF1	-0.24525
MUC15	-1.0548
PRDM12	-2.3145
PAQR4	0.00192857142857143
RBBP6	-0.983375
IFI27	2.49975
SKAP2	-0.3255
TAGAP	-0.544875
TJP3	1.7905
C9orf61	-1.272
IDS	-0.718571428571429
PARG	-0.51075
LOC131149	0.355
DYRK4	-1.29883333333333
MICALL1	-0.5165
GALR2	0.3185
GPBP1L1	0.059875
TBX21	1.2795
KCNJ6	-0.4312
GGN	-0.649
CASP5	-0.0903333333333333
RNF182	-4.511
BRD4	0.0475
DOK4	0.284
SLC46A2	0.366
SOX9	0.783166666666667
ZNRD1	-0.571166666666667
PRR6	-2.704
FAU	0.32375
DTNB	0.770333333333333
CARD9	-1.4825
STS-1	-1.28333333333333
SLC4A5	0.053
NSBP1	-2.56325
UGCGL2	-0.18025
POTE15	2.101
NOXA1	0.59275
RP13-347D8.3	-0.359333333333333
SAMD10	-0.297
EP400NL	-0.07
TCF21	-0.083
AMELX	-0.1265
JPH2	0.1285
SLA	0.453375
DLST	-1.639
SEPT12	0.44175
RGS20	-3.91725
LXN	0.415
ZNF419	0.344875
UPK3B	-0.214666666666667
RELL1	2.94575
ESPNL	0.6715
KLHL21	-0.714
PI15	0.197
C2orf61	-0.014
LOC407835	-1.07716666666667
RER1	0.240727272727273
ELAVL2	0.56
MGC26718	0.10775
KLF2	1.64675
TNFAIP8L3	1.97808333333333
TFE3	0.01825
C11orf17	-0.56325
15E1.2	-1.40575
SNRPC	-0.558
DLGAP1	2.01225
PGLYRP1	0.305375
OVCH2	0.859
IRF7	1.6418
SET	-0.0599
NAB2	-0.8515
LRP5L	-0.28125
FAM120A	1.088125
ASCL2	1.07216666666667
SHH	-0.355
ATP5H	1.25633333333333
THPO	-0.7435
TYRP1	-4.42466666666667
HIST1H3E	1.49933333333333
EIF2S1	-0.745222222222222
TNFRSF17	-2.70283333333333
TARSL2	0.2125
NKX2-8	0.74975
C1orf115	-0.339875
LOC56964	0.4195
KIAA0841	-0.812
ISCU	0.464
TTMA	-0.2315
ZNF414	-0.141
LOC441150	0.4755
RAB15	1.61225
HBP1	0.207
TNNT2	-0.752833333333333
CECR5	-0.89225
PHGDH	-2.95775
JRK	0.9553
XPO4	-1.112875
FAM131C	0.685
ARHGAP25	0.515666666666667
CA9	-3.54611111111111
GPR62	0.100666666666667
TLX1	0.325666666666667
GPS1	0.5165
OR2M2	0.529
BDP1	1.269
FAM70B	0.28375
RPS29	-0.275083333333333
MKLN1	-0.4405
TSPAN19	-1.34066666666667
SLC29A3	1.0073
LGALS4	-0.0268333333333333
USH2A	0.609
NF1	-0.00216666666666667
APOBEC3A	0.951833333333333
IMPAD1	0.3555
OLR1	-0.353666666666667
NRAP	0.1315
HCFC1R1	0.579833333333333
TAOK2	-0.0823333333333333
MCM10	-1.64766666666667
MAP4K3	0.299666666666667
CBS	-2.381375
CLK3	-1.0032
PCDHGA5	-0.44
ELF4	0.57975
FAM71A	0.16
C11orf49	1.034
CLIP2	-1.58175
BTBD9	0.7099
ZNF524	1.12125
KDELR1	0.454333333333333
ZNF509	-0.607
NCSTN	0.5525
ZNF533	-1.13936363636364
PARP4	-0.386125
GALNT9	-0.0643333333333333
NPY	-2.221
BEGAIN	-2.59416666666667
TMEM77	0.0123333333333334
FOXRED1	-1.2745
SLC16A2	1.92416666666667
SLC35B1	-0.014
GK5	-0.207666666666667
SDCCAG10	-0.3355
C4orf20	-0.155
SLC9A2	2.89675
ADD1	0.741642857142857
TAL2	0.0381666666666667
ACLY	-0.43825
DNAJC1	2.1015
SOST	-0.4925
USP43	0.483666666666667
CYP4F12	-0.9595
FKBP5	-1.1085
CHCHD5	1.4037
NUDT22	-0.53825
CCDC85B	-1.00825
OR51G2	0.585
STRN3	1.20892857142857
TMOD2	0.92475
FLI1	-0.3375
MAB21L2	-1.08383333333333
DGKQ	0.352
VPRBP	0.0241666666666667
SCNN1B	1.7617
ECHDC3	1.2259
TMEM106C	1.64275
CSNK2A2	-0.8255
RPL39	-0.8683
HERC3	0.516666666666667
ZBTB47	-0.502333333333333
ZNF681	0.06625
PAGE2	-1.955
CLIC5	1.97407142857143
RABAC1	1.31625
ZFHX2	0.5865
YPEL1	1.63483333333333
KIAA0776	0.28175
NR1D2	-0.64175
DNAJC4	-0.07025
NPNT	4.2095
ZNF677	0.019
ZNF536	-0.13075
MEF2B	0.0396666666666667
PTPN4	-0.3205
CTCFL	-4.0695
STX5	1.00483333333333
CD72	-0.0985
VEGFA	-1.01926315789474
XRCC1	0.6444
MAS1L	0.361333333333333
ELL	0.0718
SETBP1	1.2555
CDH11	1.93166666666667
NDC80	-0.954076923076923
DMBX1	-3.00625
NRSN1	0.370833333333333
BAT2D1	0.70725
CDS2	0.832
C1orf212	-0.345
SENP3	-0.99625
IL1F9	1.437
EEF2K	0.539
COG8	-0.0765
CEP72	-1.012
OR1L8	0.27
MUS81	-0.30025
PHYH	-0.213
GGT6	1.72833333333333
C22orf23	-0.856666666666667
C13orf33	0.87
MAPK8IP2	1.11875
NELL2	-1.84525
POU3F2	-2.87966666666667
ALPK1	1.02175
MRPS18C	-0.18525
RPLP2	0.041625
FGF22	0.9315
SPNS1	-0.507
ZFP1	-0.558
IL1RAPL1	-0.3995
PCSK9	-3.1635
NKX2-1	0.1585
C6orf189	2.164
SP4	-0.605
SLC11A1	0.4267
C21orf25	2.26966666666667
ICAM2	0.114625
SH3GL1	-0.726
GSK3B	0.207666666666667
RALB	0.27725
PDXP	-1.30816666666667
GNGT1	-1.572625
KIR2DL1	0.5385
TNFAIP3	-0.802166666666667
C6orf32	-0.7723
CBLN2	-2.49575
PANK3	1.2815
TAAR9	-0.1025
WDR82	-0.257428571428572
APOM	-4.01575
TRIP10	-1.082
SPATA16	0.5685
C1orf135	-1.02775
USP51	2.2615
TESK1	1.37175
C11orf64	0.3015
ZNF611	0.825
PDE6G	-0.168166666666667
HLA-DQA1	1.05428571428571
GCLC	-0.642125
SEC61A1	-0.00257142857142856
TWSG1	-1.53933333333333
ZMYND10	2.9805
CTDP1	0.2285
ADAMTS6	-1.2064
SLIT1	-0.97175
KRT86	-1.107
KIAA0574	-1.84275
GTPBP2	-0.6774
PQLC3	0.52425
PRRX2	-0.676833333333333
C15orf44	0.141833333333333
MKKS	-0.4965
C11orf10	-0.11
GPR110	-0.059625
CD109	-2.47758333333333
ADCY1	0.00266666666666668
RHBG	-2.40125
TP53I3	-0.825125
SLC22A3	-1.215
UCP2	0.442
FOXG1	-2.04433333333333
OR2AG1	0.2005
TRIM24	-0.8345
PROC	-3.676625
TAAR6	0.182333333333333
AMTN	-0.875
C10orf47	0.6815
DEPDC1	-0.905
FLJ45557	0.45375
ZDHHC17	0.6693125
KIAA1429	1.487
KCNH1	0.54275
VNN3	0.436375
PSMAL	0.7965
PPARD	0.80025
HFM1	-0.98575
YBX1	-1.86616666666667
ZNF695	-1.91575
SCTR	0.0443333333333333
DCDC1	0.705
VPS26B	0.0292
MTF2	-0.0986666666666667
ATP6V1F	0.1055
CCDC94	-0.5035
PERF15	-0.452
CCL11	0.95625
LMO7	-0.657
DCST1	0.4505
ADRBK1	0.42525
CDRT4	-1.410875
ZNF84	-0.83325
HOXD8	2.126
STARD8	-0.306666666666667
FOXP2	-0.506625
CCDC103	0.568
POLR3A	-0.8623
GSC	0.723166666666667
ZNF114	-2.51933333333333
HTR7P	0.0145
LALBA	-0.114
RMND5A	0.6395
PSCD2	1.1135
ZNF409	1.578
KRTAP1-3	0.234666666666667
MAF1	0.689
LOC201725	0.445833333333333
NRN1	-2.302375
SPAG5	-0.326166666666667
DNAH7	1.09883333333333
FLJ43860	0.191
BRCA2	-0.06875
ACADM	-0.9195
CXXC6	-3.795625
RAGE	-1.359625
CHMP2A	1.12525
FAM8A1	0.2087
GPR21	-0.141
SLC12A3	-2.72
FVT1	0.764071428571429
ZDHHC7	-0.471875
FLJ44048	0.306
SLC44A3	2.41516666666667
SDSL	0.806833333333333
MMP8	-0.68725
PLA2G12B	-3.1565
ACY1	-0.8495
MT1E	1.21533333333333
OR4K15	0.2315
TECTB	0.452
GPR20	0.16425
IRAK2	-0.32675
RFPL3	-0.2505
MYO9A	0.0885
NARG1L	-0.573
BLMH	0.13
CCDC3	1.6155
C9orf21	-1.68816666666667
KIAA0513	0.1365
MIER2	0.16525
PNMA2	0.651833333333333
SH3BP2	0.6903
ANXA10	-0.939333333333333
RTN2	-0.712833333333333
TFB1M	-1.577
PRPH2	0.738
C14orf133	-1.02925
GOLGB1	1.08725
IRX4	-0.779875
NFKBIL1	-0.166166666666667
C10orf62	-0.2445
APBB3	-0.58875
RPS10	-1.1579
LOC728378	1.458
TLE3	1.45383333333333
PSMB7	0.106875
MESDC1	0.995
SLC6A1	0.5175
OCLN	1.8205
PTTG3	-0.542166666666667
NAGLU	0.1505
SERTAD4	2.941875
SPRY1	1.65025
FLJ10781	-1.17375
MYSM1	-0.1925
TRIM4	0.204214285714286
SH3YL1	1.525
TREM2	2.62483333333333
SERPINI1	0.16975
HDHD3	0.70925
TMEM38A	0.023625
EID2B	-0.727
TDRD3	-0.598333333333333
SEDLP	0.873
THSD7A	1.32833333333333
NDST3	-1.004
KLHL15	-0.157916666666667
DHRS12	1.4805
FBXO9	0.404785714285714
TNPO1	-0.128166666666667
MRPL13	1.5105
SNX5	-1.78916666666667
METTL6	-0.94875
SOD1	0.9705
CHML	-1.59183333333333
PACS1	1.475125
SIRT5	-0.7296
CAPN2	0.4935
FXYD5	-0.953166666666667
TWISTNB	-0.666875
LRFN1	0.413
UBE1L	1.06025
UBE1C	-1.03175
OR51B2	0.728333333333333
OR4D11	1.2475
C15orf2	-0.456
NR4A1	-0.185666666666667
LOC339047	-1.35175
TRIM17	-0.102875
ATP5G3	0.250142857142857
RPL15	-1.4255
ADAMTS8	-0.15575
HOXC4	-0.152
C14orf37	1.0795
CEACAM5	0.716125
MYT1L	-0.3058
RASA2	0.397375
OSBPL7	-0.9745
STAG1	-0.3695
GIMAP4	3.826
FUT3	-1.084
PIF1	-1.523625
LPIN2	0.7711
SH3PX3	0.25025
PDP2	-0.24175
PAPD1	-0.353875
ERP27	1.47125
APOOL	0.5514
DIABLO	0.31025
TRHR	0.424
ARMC9	0.051125
RNF152	2.34775
SLITRK3	-0.14925
ZNF211	0.1055
PFDN1	0.694375
RGS11	-0.7455
HS6ST1	0.7435
AKR1D1	-1.19875
TNP2	0.399333333333333
STK31	1.2605
EML4	-0.940666666666667
SGTA	-0.981666666666667
HIST1H2BI	0.727
PSMD6	-2.137
KIAA1257	4.369
C18orf55	-0.4985
FLJ20273	3.251375
RPL28	-1.165
EPYC	0.387375
NOX3	0.0485
ELAC1	-0.5255
METT11D1	-0.53175
BIN2	-1.59233333333333
NACA2	-0.131
CCDC17	-0.7085
HM13	-0.00880000000000002
UBOX5	-0.386125
UBE2O	0.34875
UBL5	-0.43675
APOLD1	1.42275
C9orf31	0.66725
TNFSF8	-0.1125
ARHGAP29	-0.25175
PROKR2	0.1555
PDE5A	0.285666666666667
C6orf12	-0.4305
TOM1L1	0.555
WHDC1	0.383125
FOXI1	0.3445
RAB4A	0.6566
TMEM39B	-0.60175
ATPBD1C	-0.412
FARSA	-1.158
PLEKHG5	0.0605
CMAS	-0.540166666666667
OR7E24	-0.6755
SLC30A1	-0.42225
CDC42EP5	1.03233333333333
PLAC1	0.299
KLHL18	-0.475666666666667
LBA1	0.145
TAZ	-1.19425
CRIP2	2.093125
BTBD11	1.69383333333333
C16orf72	0.23275
DIO2	1.0736
LRRCC1	2.1745
CCDC136	-2.028
PRX	0.194625
RBM5	-0.7489
TMEM85	-0.504875
TUBGCP4	-1.706
APLN	1.76475
CDK7	-0.246333333333333
SSR2	-0.0566666666666666
CRELD1	-0.601
C19orf46	2.4735
GAL3ST4	-0.313333333333333
KBTBD10	0.80925
IL28A	0.43325
WDR27	-1.1565
MCM2	-0.477333333333333
SOX14	-0.349
FLJ39743	-0.2765
KIAA0922	-0.68275
HIPK4	0.6405
FLJ25758	-0.2585
C16orf57	-1.27225
PDZD2	0.51875
MCC	-0.278375
HHLA3	-0.7948
ID2	0.3555
C20orf23	3.65875
ZNF688	0.52575
APOC2	-2.653
LOC440093	1.39625
FAM50B	1.98916666666667
PWP1	-0.4655
DNAH10	0.353
HIST1H2BA	0.16
GPR56	1.07233333333333
METAP2	-0.073875
PAN3	0.615666666666667
STXBP4	0.195875
PDHX	0.597
MTA1	-0.588833333333333
ZBED4	-0.118375
ZNF720	-0.83575
CDK2	-1.347375
RHOJ	0.800625
CDC37	-1.06633333333333
ZER1	0.819
GRK4	-0.11825
PRPH	0.744
POLR2A	0.684125
OGFOD1	-1.5675
NOL5A	-1.38125
PHEX	-1.7925
FLJ16478	-0.27325
C20orf117	-0.13975
CAMTA2	0.31825
C11orf74	0.216666666666667
DDX17	0.3885
C5orf27	0.57725
PLEKHA2	0.0202
PDE4DIP	-0.6375
SCN7A	-0.01925
ZNF559	-0.591166666666667
CXCL10	2.0065
ZMYM4	0.180333333333333
STK32B	0.931866666666667
KIAA0888	-3.5843
TACR3	0.443
CKAP2L	0.38375
KIF1A	-1.15333333333333
RSPRY1	-0.21625
VCAN	-0.64325
CYP27C1	-0.546
SYDE1	-1.39516666666667
MED12L	0.25475
ZDHHC21	1.425125
NHS	1.811
TM9SF3	0.773
DDHD1	0.550625
MAFG	0.249
BICD2	0.0457
C14orf119	0.297
C14orf43	0.512357142857143
CDH7	2.08975
ALKBH5	0.276571428571429
JUP	1.85475
TMEM41A	0.167333333333333
MAMDC4	-1.23766666666667
CBX3	-0.510625
LRRC18	-0.08975
RBMXL2	0.01775
PLA2G4D	0.5435
FGF13	2.34
KIF3A	1.7015
PDIA6	-0.85725
DCXR	0.6465
CASKIN2	1.11983333333333
EHD1	-0.620666666666667
MARCKSL1	0.549166666666667
ZNF496	-0.203666666666667
SCAF1	0.270833333333333
KCTD8	-0.529
TRAF3IP3	-1.20114285714286
LSR	1.76875
CXorf1	0.0696666666666667
C14orf112	0.300833333333333
EIF2B1	-0.10375
OMP	-0.286
GSTZ1	-0.59025
LOC92017	-0.01425
ISLR2	1.3555
C12orf36	0.8325
GATA2	0.6398
GABRA5	-1.8165
CELSR2	0.656571428571429
STAM2	1.3301
TNAP	0.2115
PTPMT1	-0.0885
GRP	2.1715
SV2A	-1.18783333333333
MAGEA12	-4.064
CACNG1	4.4205
C18orf19	-1.079
GSG1	-0.2476
PTPRJ	-0.326357142857143
FRMPD1	0.3005
ZNF668	-0.091
PLEKHJ1	-0.652125
ADAT1	-0.9867
TMEM50A	0.5645
UCN3	-0.266
HOOK1	3.3795
IL17B	0.8285
MLKL	-1.57466666666667
TTC14	0.0245
KLHL5	-1.118375
CRYL1	-1.96633333333333
FOXH1	0.4085
NFYB	-0.360125
PPM1G	0.1815
GOLGA2LY1	-1.124
NMT1	-0.053875
HADHA	0.0426
CHSY-2	0.65775
PLEKHF1	0.0848571428571429
SAGE1	-2.3
MUSTN1	-0.25325
SUHW4	1.1785
TFEB	0.965166666666667
ZFYVE27	0.1925
ATG12	-0.129
BMI1	-0.151785714285714
ZIM3	0.37
MYH4	-0.125333333333333
MASP1	-0.714583333333333
KIAA0984	0.48825
RPAP2	-0.7745
ASB5	0.58275
BOLA3	-0.7635
MIA3	0.967666666666667
KRT35	0.6075
KIR3DL3	-0.478
MRPL51	-1.2545
SEMA3F	1.11366666666667
NDUFB2	0.6505
LOC253012	0.60325
FAM46C	0.6219
G6PC	-1.802375
CSAG3A	-4.595
PREX1	0.69
SLC25A45	0.275625
MAPKBP1	0.0845
CPE	0.0512222222222222
GNB1	-0.338
CXCR6	1.068
TRIM46	-0.223
C16orf3	0.194833333333333
HPSE	-0.163375
TIGD3	1.066
SPG3A	0.35725
LCAT	-1.40883333333333
ST6GAL1	-2.05072222222222
POMC	-0.2145
FLJ36031	-1.68683333333333
NSMAF	0.769333333333333
SKIL	0.2665
ADSS	0.438666666666667
HMGCS1	-1.4535
POLR3F	0.2665
RAB10	0.201375
ZNF277P	-2.458125
ZBTB7B	0.416375
DHRS1	1.9285
ABCC13	1.05825
CNOT3	0.58375
NFKBIA	0.9635
GAK	1.05816666666667
SFT2D2	1.6035
HOXA6	0.362
CRTC1	0.275625
LY6D	-0.703
C20orf72	-0.251833333333333
CPT1A	0.129
LMO1	-1.322
EIF3I	-0.04075
PRB4	-0.144
MCM3APAS	-1.048125
C20orf132	-0.0823
FOXF2	-2.705
S100A12	-0.12575
MLH1	-1.02916666666667
ACTN1	0.2637
MRPL36	-0.1815
C20orf106	-0.52025
FBXO6	0.638
MKS1	-0.607
CX3CR1	-3.738875
PDE1B	1.022
PLP1	-3.17025
KISS1	0.3374
C14orf2	-0.505833333333333
TBC1D3P2	-0.98275
COMMD6	-0.0424
ANKRD7	-2.373
PTCHD1	-0.948875
NARS2	-1.90775
DOCK7	-0.685625
FAM127B	0.125125
LOC390243	0.0596666666666667
N6AMT2	0.803
ZNF391	-0.88
DNAJB14	0.966833333333333
WRB	0.262625
BPI	0.0444166666666667
TTC4	-0.986166666666667
FAM10A5	0.16775
GOT1L1	0.1944
MAGED1	0.488125
RESP18	-0.147666666666667
WFDC6	0.65775
MT2A	-0.228
C11orf56	-0.057
KIAA1432	0.2945
ROR1	-1.63225
HSD17B14	3.55516666666667
ZFAND2B	0.353
SAMD4B	0.666
HEXA	-0.308125
HNRNPU	0.358090909090909
USP39	-0.27625
NRD1	-0.431
R3HDML	0.096
FLT4	0.2675
OMG	0.123166666666667
OR52N4	0.6495
LOC399818	-0.42325
ELA2	-1.577
VENTXP1	-0.406
RFC5	-0.8565
OR52L1	1.194
PAX5	0.4295
FBXO2	-2.4935
GMEB1	0.4445
AKT3	-1.057
CRB1	-0.923833333333333
CTTN	1.07333333333333
UTP15	-0.217333333333333
HSBP1	-0.273666666666667
PHF11	0.73775
NDEL1	-0.286833333333333
USP8	0.27175
BAIAP2	0.7489375
SI	0.400833333333333
ARSJ	-2.648
BAAT	-1.966
KCNS3	2.83466666666667
LOC126147	0.37
TMEM37	0.36375
C1orf162	1.75333333333333
MBD1	-0.3786
ITGAL	0.262
WDR73	0.339
GKN2	0.380166666666667
ARFGAP1	-1.018875
SLC5A8	-0.578666666666667
ZBTB40	-0.3002
CYP4B1	6.15283333333333
LYPLAL1	0.05125
CHST3	-1.496
MAP3K9	0.32
BTAF1	-1.69683333333333
TFAP2E	-0.1835
RBM35B	0.53925
LOC441251	-0.193833333333333
ANKRD25	-0.514333333333333
UQCRC2	-0.385
MAEA	0.600916666666667
HYAL1	-2.4355
RNPEPL1	0.603666666666667
CPSF2	-0.671625
PSD3	1.8939
ABCA13	-0.137875
AGR2	3.616625
GBX1	-1.093
HDLBP	0.744285714285714
ACY3	-0.72125
HECW1	-0.0533333333333333
ZNF519	-1.362
HOPX	2.063
ZNF304	0.9605
OR12D3	0.2305
FKSG43	0.888
METTL1	0.07725
MFSD3	1.8701
PSPH	-0.16425
CLCA3	0.1185
DARS2	-0.578833333333333
CDC25A	-1.68216666666667
BAIAP2L1	-1.23375
B3GNT5	-0.926
USP29	0.41225
ARHGEF10L	1.8042
ATOX1	0.98175
ADAM30	0.455
DNASE1	1.49725
STT3A	-0.64975
RAB6IP1	-0.7285
PTN	1.9476
C1orf106	0.703384615384615
HECA	1.3025
RNF122	-1.58875
SLC22A18AS	0.106
GNG8	0.3285
ELP4	-0.34725
FAM65A	0.282833333333333
RPL10A	-0.779
IRS4	-0.039
MACF1	1.6802
SEC24D	1.34875
LOC374395	1.241
TGFB2	-1.41975
MDFIC	-0.30175
CHRNE	0.514833333333333
PCMTD2	0.313
ATP6V0D1	-0.454833333333333
MTA2	0.0945
LZTR1	-0.6315
RAP1A	-0.195833333333333
AXIN1	0.146
POLR1C	-0.40525
TRIO	0.157833333333333
PLXNA4A	0.212833333333333
C5orf33	-1.159
DEPDC1B	-0.9415
ZNF473	-0.419666666666667
MTM1	0.758625
GPR107	0.9785
CSNK1A1L	1.4595
FLJ14154	0.3235
NLRC4	2.1265
ENPP4	0.305666666666667
PADI3	-0.706
RNF170	0.1315
CG018	1.391
C16orf7	-0.07975
KCNE1	-0.21075
NRM	-2.21633333333333
SLC37A3	-0.373846153846154
TPD52L2	-1.0805
UNC5B	0.509
C12orf12	0.4026
SDHB	-0.09625
CLRN1	0.324714285714286
NUDT10	-2.15833333333333
UGT3A1	0.193625
FBXW8	-0.07575
RHOF	-1.290375
PTPLAD1	1.19875
MYO3B	-0.48925
DERA	-1.76725
TPP2	-0.81975
C19orf53	-0.0531666666666667
GINS3	-1.484
ST6GALNAC5	-1.2635
CHSY1	-0.02625
MGC15705	0.973
GPR83	0.274666666666667
EXT2	-0.508125
DOLK	1.30625
TUBAL3	2.0395
ACVRL1	1.9238
ABL2	-0.14825
C14orf156	-0.553333333333333
PTPRZ1	-3.374
DIP2C	0.96975
LAMP1	0.70575
RXRA	0.8067
MAP3K5	0.4015
ALKBH1	-0.367333333333333
PDLIM7	-0.577375
ARL14	-2.1215
SNIP1	-0.318833333333333
TIMP3	1.31866666666667
RGS3	1.021
SPAG16	-0.6139
ABHD4	0.3715
ARHGEF12	0.358666666666667
GLUD2	-1.42
RAC2	-1.5157
UAP1L1	0.0955
SLC18A3	0.3225
YOD1	-0.625
RALY	-0.063
HMOX2	0.946
DGKH	-0.04025
DBNDD2	2.29633333333333
YIPF4	1.157875
THAP10	-0.10675
ZNF513	0.80625
HAGHL	1.143
ITGB4	1.24083333333333
CCDC141	-0.9835
YTHDF3	0.67625
C5orf28	1.0215
RPL7L1	-0.467875
TMEM30B	1.91064285714286
ANKRD35	0.552
