Hybridization REF	TCGA-BH-A0E7-01A-11R-A034-07
tcag7.350	-1.42825
OR2M5	0.2155
OGT	-0.1153
SYT1	-0.87375
ACRV1	0.449
CMPK	0.1475
BHLHB5	1.7095
MARCH2	1.58057142857143
ASXL3	-3.549
RPIA	-0.00875
RFXDC1	-0.46575
HIST1H1B	-1.3885
ZNF701	1.4045
KCNT2	-0.1035
CCDC36	-1.538625
SLC11A2	0.647625
NBEAL2	0.2935
RP4-691N24.1	-0.64325
TYROBP	3.73625
PLA2G2F	0.00799999999999999
TCP11	-0.58975
OR4K13	1.2115
C15orf21	-0.47525
OR4F15	null
FAM108C1	0.6363
ASAM	-1.439875
NPHP4	-1.28233333333333
SFRP5	-0.171166666666667
OR56A3	-0.3395
EBAG9	1.2355
LOC100101267	-1.0655
UROD	-0.3765
ARL9	-1.0915
PDE2A	-2.5115
TUBB2A	-1.32266666666667
RPL36	-0.937833333333333
ASPM	-2.88164285714286
RBCK1	-0.122
AFF2	-0.103166666666667
STARD6	0.139666666666667
ZDHHC8	-0.011
EXOD1	-0.8487
PLXNA2	1.17291666666667
ACTL6B	-0.024
ANKRD41	-1.68666666666667
IL2RA	1.487375
PNRC2	0.0085
DENND2C	-0.21
STXBP5L	-1.522
TBCC	0.143375
NSF	0.640666666666667
KCNJ1	-0.161666666666667
KIF2B	0.27725
KRT73	1.0585
C7orf47	-0.02075
NFASC	0.409833333333333
SFRS15	-0.381
CLCA4	-0.0895
ZNF597	0.5655
SCGB1D1	4.7355
LONRF3	-2.566
OR2J3	1.6055
SMURF1	-0.00149999999999998
C14orf102	0.624
HNRPDL	-0.5466
ANKRD39	-0.31425
BTNL8	-0.96925
CSTF2	-0.3235
CABP4	1.0515
TMEM95	0.5275
HTR1F	2.043
SCPEP1	1.2125
PRSS12	-2.94985714285714
SLC28A2	-0.1565
INHBA	2.0015
RP11-298P3.3	-0.26275
UGDH	-0.0998333333333333
SLC36A1	0.11875
PLCB1	2.253
SEPP1	1.50716666666667
SRXN1	0.01525
LOXL2	-0.5
SERPINA7	-5.92316666666667
LOC201229	2.89625
CHRNA1	0.16475
DENR	-1.40566666666667
RARRES2	0.3435
SENP2	-0.06325
XPNPEP1	-0.5725
PCGF5	-0.00405
HIST1H1T	0.0165
CDK5RAP1	-0.1975
PRKG1	1.28207142857143
RASGRP1	1.3076
CFI	-2.56216666666667
KIR2DL3	1.108
FOXRED2	-0.244357142857143
FABP1	-6.6845
TRIM7	-1.31325
CYP20A1	0.195909090909091
CYTL1	-4.3265
SORBS1	0.559583333333333
PEA15	1.202
GUCY1A2	1.154
ZSWIM2	0.997
PH-4	1.01075
PACSIN1	-0.19775
LOC152586	3.4145
UMODL1	-1.9625
KREMEN1	-0.28625
FLJ35773	3.3555
RFPL4B	-0.353
SNAP23	-0.0225
STXBP6	-3.79525
C6orf115	0.4995
ZBTB33	-0.25525
CHST9	-3.84625
MGA	0.0495
FAM128B	-0.3549
GPR4	4.47883333333333
KIAA1957	-0.7795
GSTK1	1.446
CLCN5	0.4355
FBXW5	0.04325
FUSIP1	-0.782357142857143
MAG	0.748
FLT3	1.41533333333333
STRA8	0.8215
SERPINB4	-5.14
JMY	-0.6975
DLK2	-1.1355
ZNF451	-0.5819
HES6	-0.59975
FGF9	-2.23025
VNN1	-1.94216666666667
SRPK2	0.5203
ALDH3A1	-1.94216666666667
CDX4	3.3615
SPG21	0.662
ZNF302	0.341
DOK3	0.349
GRIN1	0.813285714285714
OR1A1	0.6246
CALU	-0.280666666666667
ANKFY1	-0.746833333333333
C9orf84	-0.6425
CLEC2L	-0.28525
LIMCH1	1.04408333333333
RWDD1	0.3495
VHLL	0.11225
SLC18A2	1.0315
UPK3A	-0.433333333333333
FIP1L1	-0.87025
LENEP	-0.0583333333333333
RHOB	1.86383333333333
RIBC2	-0.52325
GNPNAT1	-0.89525
TBC1D10C	-2.69975
MMAA	1.57
INTS9	-0.11525
HOOK2	1.030375
CCNG1	-1.6095
CCDC144B	0.382
MTMR7	1.194
NEU4	-3.349
HADH	-0.088875
CCKAR	0.217
TMEM173	1.4665
AFAR3	2.03325
PTH2R	0.80725
IFI30	1.44275
GLUL	1.9815
TMEM71	-1.78933333333333
C20orf165	-0.18975
BFAR	-0.2155
ZNF14	0.933
KLHL8	0.372857142857143
PPIL2	-0.188333333333333
CTA-126B4.3	0.317666666666667
C5orf37	-0.506625
SLC27A4	0.8115
KLHL22	0.206
GJB2	3.4789
HSPBP1	-0.368
PRKD1	-1.00283333333333
SOX8	-0.452625
KIAA0195	-0.4485
MICALCL	2.59133333333333
ICAM1	-1.23375
C10orf126	-0.604
SIX4	-0.43825
BCL2L1	0.3892
CD19	-1.557
RAPGEF3	1.71266666666667
KIAA0974	-0.12
MAPK3	0.470666666666667
OR10A3	0.905
MAP2K1IP1	1
STK4	-0.438666666666667
CHIC2	0.8597
DLX5	-0.103833333333333
ZNF367	-1.414
FBXO41	-0.10575
ADK	0.19975
hCG_1995786	-0.235166666666667
GTPBP10	-0.3425
TGOLN2	1.47
CTBS	0.835666666666667
FGD1	0.049
ETS1	-1.13983333333333
EDC4	-0.915625
GSTA3	0.28125
HOXB6	-0.285333333333333
C9orf131	0.37175
BCAS1	-0.708
U2AF1L4	0.1285
PDHA2	0.610166666666667
SORD	1.022125
SLC25A33	-0.798
WDHD1	-2.82475
OR8K5	0.9815
RNASE11	0.5215
STAP2	0.9975
TRIM44	-0.1292
CHCHD8	-0.46175
SIDT2	1.022
OR2B3	0.3945
TRRAP	-0.7765
TRAF1	-0.559583333333333
RYR2	-2.25525
FAM71B	0.827333333333333
SLC45A4	1.08275
TRIM32	0.017
ATP6V1G1	0.8515
TRA16	-0.1545
SERHL2	1.76975
PRKY	-1.57066666666667
NPR2	-1.32825
TAS2R40	0.358666666666667
OR5I1	0.520666666666667
ZFYVE26	0.696833333333333
WFDC11	-0.52
CSH2	-0.1505
OR2T8	-0.21825
TBX20	-0.849
LYPD5	3.93883333333333
STOML2	-0.455833333333333
ALPI	-0.00825000000000002
FAT3	-0.062875
ZNF273	-0.4879375
NPSR1	-0.1695
FLAD1	0.268666666666667
RAB5C	0.373125
TTLL3	-1.44725
KIAA1618	-0.279
NPPC	-0.638
ZEB2	0.135
MRP63	0.273125
WSCD2	0.2905
NEUROD4	-0.025
SNAPAP	0.5755
MTMR2	-1.34505882352941
STK35	-0.636625
USP48	-0.553125
NR1H4	-4.206
RASL10A	0.9385
SSTR1	-0.5185
C1orf35	-0.266
APOBEC3C	-2.63175
RUSC2	0.853666666666667
SALL4	-2.851
ZCCHC8	-0.67575
RAD17	-0.044625
ZNF708	-0.169833333333333
LILRB5	2.12275
TEX12	-1.448
C9orf79	-0.28475
ARHGEF1	-0.671
ABCA4	1.44733333333333
RNF214	-0.2675
PPAPDC2	0.93475
ARID4A	-0.0736666666666667
SYCP2	-1.007875
OPRM1	0.10925
RP13-102H20.1	-4.256
CYP26B1	0.883333333333333
APCDD1	0.833166666666667
PCCA	-0.4495
ALS2CR7	-0.0245
AQP5	-0.783333333333333
YLPM1	-0.116125
PRKAR1B	-0.6377
IL16	-0.5591
TCF3	-1.213125
ZSWIM7	0.166
SERPINE1	-2.322
BAI2	2.19575
SMC5	-1.08492857142857
SMN1	-1.85033333333333
SLC13A5	-2.883375
POU2F3	2.48925
BACH1	-0.141333333333333
GMCL1L	0.142833333333333
PPP2R2D	0.673875
LRRC51	2.05258333333333
EDARADD	0.128
LRRC3	-0.1355
FAM124B	-0.22475
C20orf70	0.7615
LOC285735	-2.043
CTBP2	1.9321
ZMYND11	2.13875
CDH23	1.22708333333333
OR1N1	0.2225
LOC400590	-0.54725
PDK1	-3.390875
LMTK3	1.675
USHBP1	1.472625
ZFYVE21	1.04825
hCG_21078	-0.440875
OAF	-0.610375
WDR41	-1.405
SPINK6	-1.266
GDEP	-0.2485
MEG3	-1.6678
OXSR1	-0.375571428571429
RAD51	-2.71516666666667
RPL13A	0.1605
DYRK1A	0.7411
FLJ25791	4.3065
SARDH	-0.6198
RBBP5	-0.304166666666667
ORC2L	-1.2985
NCAPH2	-0.672333333333333
RNASET2	-0.195666666666667
WDR79	-1.02416666666667
FLJ39779	0.4685
C3orf1	0.533
DDX23	0.2135
MGC40574	0.67125
MORC4	1.109
MYRIP	1.52654545454545
LY6E	0.466375
SLC39A11	2.011875
ATP12A	-0.2535
AUP1	0.21625
PIP	6.21225
CORO7	-0.7435
PITPNM3	-0.405
ENPP1	0.836666666666667
PPP1R1C	-2.8245
NRBP2	0.285125
KCNE2	0.475
P2RX4	2.1105
CCND2	-2.57835714285714
OR5T3	-1.314
CUL4A	0.5385
CFB	2.427125
PCP4	-3.33933333333333
HEMGN	-5.68516666666667
UBIAD1	0.363
CDC42BPB	-0.3107
CYB561D1	0.8705
RIMS2	-0.088875
ZNF488	-0.5975
RNMTL1	0.16775
SART3	-0.0481666666666667
CAPN10	-0.737428571428572
CCR5	2.65333333333333
APOA1BP	0.617833333333333
NDUFS5	-0.48
PDLIM3	1.2731
VPS24	1.0783
SCN8A	-1.428875
C1orf67	-2.36933333333333
MRCL3	0.954666666666666
TMEM145	-1.98
KCTD16	-0.363166666666667
RNF149	1.26825
FDXR	-0.581
CDCP1	2.27483333333333
PAX3	-3.7328
LASS4	1.68075
HSD17B8	1.03275
YAP1	0.83775
NNT	-1.26075
SC5DL	0.712625
DKFZp566H0824	-0.412
KSR2	1.7805
RAD21	0.911066666666667
ST8SIA2	0.6575
L3MBTL3	0.31825
SNRPB	-2.34025
MGC14425	-0.24025
MIF	0.4275
TAPT1	1.232875
IRF8	1.2701
PRO0132	0.8775
HERV-FRD	-1.2815
ACD	-1.49833333333333
BCL3	1.293
SPATA13	1.74875
MRLC2	1.206875
F2RL3	0.376125
CFHR3	0.763
DUSP15	0.666666666666667
TMEM46	3.07866666666667
SF3B4	-0.6195
MAP7D3	-1.42425
STELLAR	-0.7105
SEMA5A	-0.6633
H2BFS	-0.05575
LRRC28	-0.104
MORN2	0.67
XYLB	-1.087625
WDR21C	0.1145
HIATL1	-0.004875
ADAMTS10	0.574
WDR55	0.08025
MFSD5	1.25516666666667
OR4N2	1.3665
DUSP16	1.338
NLGN4Y	-2.5619
INHBC	0.0379166666666667
NUMA1	0.776
DEFB123	0.1665
GIPC1	0.4625
MGC27348	-1.086
FLJ33590	0.315
FZD1	1.2259
MKL1	0.44
SAA2	-0.54575
C1orf94	-1.866
C7orf28B	-0.281
TMEM185A	0.69355
ZZZ3	0.3275
C16orf5	-0.0765
GALNAC4S-6ST	1.913
C1orf186	2.67025
IGFBP4	0.870666666666667
NDUFA10	0.430666666666667
CLIC2	-0.91125
RNF13	0.399
GPR103	-0.90525
CD69	-5.18175
MYOZ1	3.3805
IFNB1	-0.617
CLNS1A	-0.55125
CXorf45	-0.1415
ZXDB	0.554
FUNDC2	0.56725
GPA33	-0.84775
C9orf70	0.218
SLC2A9	-0.560625
LOC126520	-0.4125
MAGEB1	-0.831333333333333
LCE2A	-0.416
C18orf34	0.946
FMNL2	-2.97325
KRT85	0.536
CRYGA	0.2695
GEM	-0.3735
THAP6	0.6854
ALKBH3	0.782
TM6SF2	0.08325
C20orf82	1.19825
RANBP2	0.1025
LIG3	0.6486
RETSAT	1.156125
OR8S1	1.156
CAST	-0.121
TGFBI	0.0314
C15orf37	0.013125
PGM3	-1.307
SLC4A11	-0.00962499999999999
FAM123C	-0.003
TAOK1	1.29325
CISH	1.025875
OGDHL	-3.86275
SPINT2	2.87183333333333
ZNF33A	0.8065
CLDN18	0.407166666666667
RNF128	2.844
CCDC71	-0.126
RASSF6	0.333833333333333
HSPG2	0.222
ATP6V0E1	1.690125
ABHD6	-0.6705
CD274	1.387
GCNT1	-0.88125
NT5C1A	0.662333333333333
TM4SF5	-4.07175
C21orf58	-1.42716666666667
SUCLA2	-0.03225
RFTN2	1.6045
SCNM1	-0.274875
SLC9A10	1.1445
FUNDC1	0.25625
SLC35F4	-3.65875
AMD1	-0.59675
COL6A6	1.2375
OR4K2	0.2795
TRIB2	-2.17241666666667
LOC91461	-3.0025
GHSR	0.0735
ATP8B1	1.708625
C1orf78	3.794
RNF183	-1.622
STX4	0.9841
TPPP2	-0.79175
MYBPHL	-1.992
TXNDC6	0.1614
C9orf47	0.353
FAM137B	0.474
FANCB	-2.77375
C11orf9	-2.17025
DPY19L1	-0.467
VDAC2	-0.540166666666667
VHL	-0.521
LMBR1	-0.510375
C8orf44	0.9895
ZPBP	0.83775
FGF23	-1.4485
C21orf67	0.797
PCNT	-0.952375
BCKDHB	1.471
GALNTL5	-0.24575
BET1	-1.211375
ARL13A	0.047
HDAC6	-0.483875
N4BP3	1.49383333333333
OTOP1	-0.466
TTC30A	2.359
CRISP1	1.012
KRT32	2.4225
VSTM1	-0.3635
ZNF622	-0.20425
POLR3B	-0.137
DNAJC10	0.59525
C12orf54	1.2285
ADIPOQ	0.755333333333333
RIT2	0.062
CD44	0.081
ABCA3	2.329375
RPS17	-1.48275
FEZF1	-0.59
PCDHB15	-1.60425
KCNMA1	0.785909090909091
CCDC116	-2.624
C15orf27	-2.0675
NARG2	-0.3123125
ITGA5	-1.079875
MEFV	0.734
TUT1	-0.39425
LOC541473	-0.93625
NMBR	0.377
GLT1D1	-3.242
ABCB7	-0.52925
PFKP	-3.486
C9orf91	1.0582
LRRC41	0.235166666666667
C1orf85	0.071
ATP5F1	0.174125
STOX1	2.332125
GFOD2	0.0645
SLC25A3	0.094125
ZNF646	0.5798
ZAR1	-0.88
OSTbeta	-3.726
GALNT3	2.7715
IFT122	0.567166666666667
LDB3	0.6296
GARNL1	0.332785714285714
HOMEZ	0.579833333333333
LRRC6	4.27025
ANGPTL5	-1.55975
UBAC1	-1.09275
DLEU7	-1.498
RPL19	-0.262875
TOP1MT	-0.433
LOC643641	0.57925
MBD3L2	1.049
NTSR1	0.0438333333333333
WISP2	0.809
GPSM2	-1.444125
RDH10	-0.0693
PRKCG	0.0005
HIST1H4J	1.915
MON1B	0.0195
MLF1IP	-1.626
ZNF446	0.7825
COL4A5	0.6249
SLC26A1	0.780214285714286
RGN	-2.725125
CCNB1	-2.805
C9orf165	1.6755
CCDC28B	-1.2995
CCDC97	0.46975
FGR	1.34575
MSRB3	0.2921
EPN2	0.643
COX15	0.189166666666667
KCNK6	0.3081
XK	-4.84125
GDA	-4.979875
HEPH	-0.765125
THRAP3	0.992625
MET	-3.26592307692308
PHYHIP	-0.844
LYAR	-1.83033333333333
ING3	-0.249
AK7	-1.583
CCT8L2	0.16075
COPS7A	-0.117
WSCD1	-1.61575
RNF185	1.488875
TNS3	1.108
KNDC1	-1.21533333333333
RWDD4A	0.678
MED13L	1.3686
ZFYVE1	0.783
C7orf44	-1.02883333333333
MRPL1	0.0235
STGC3	-1.933
TEAD1	-0.2775
RPL7A	-0.669357142857143
ARL6IP1	1.4358
C1orf178	-1.3795
CTAGE5	0.27675
TMEM184A	0.5555
SLC25A14	0.15225
CACNG5	0.168
ATXN10	0.7022
ECH1	0.4318
CCL22	-0.5565
CYP2F1	-1.932
GADL1	0.4975
TMEM19	0.1085
RUNX3	-1.29025
EFNB1	-0.387166666666667
LIPN	-0.046
ACSM3	-3.857
SIGLEC8	1.56633333333333
ASCC3L1	-0.023
NOL8	0.446125
RELT	-1.69583333333333
Magmas	-0.57675
PPP1R15B	-0.1506
C11orf2	0.20525
VKORC1	-0.422666666666667
MGC26647	0.114
TRPM6	-0.6615
UGT2B7	-5.07616666666667
FEV	0.16
FOXK2	-0.1668
PDCD5	-1.44533333333333
SLC8A1	1.6424
DGUOK	-0.397333333333333
CLDN16	0.275
GAGE1	-1.513
RBM17	0.4389
C1QTNF3	1.487125
VGLL3	-0.3915
UNQ5830	-0.459
CD1A	-3.95483333333333
SCGB1C1	-0.1225
SUPT4H1	0.246625
TRAF5	0.87775
ASAHL	1.941875
FAM73A	1.255
OR6B1	0.439
WHSC1	-1.50795
GFPT2	-0.32325
LOC339809	0.74875
STARD5	-0.433166666666667
SIP1	-0.74725
DNAJC15	-1.491
STAU2	0.8091875
FAM98A	0.05275
RAD23B	0.4105
LRRC33	-1.42075
CHRAC1	-0.80125
C21orf89	0.3295
C19orf43	-0.0351666666666667
KLK8	-3.91233333333333
CCNE1	-2.722875
PKDREJ	0.107333333333333
SSU72	0.3995
C17orf73	0.181
GPR78	2.0495
WHSC1L1	-0.2518
GSTA2	-2.21675
SMUG1	0.156833333333333
UFM1	1.1213
AP3M2	1.33866666666667
USP14	-0.482
FBXL14	0.424833333333333
DSTN	2.0125
SFRS14	-0.8015
FBXO31	-0.809166666666667
C12orf40	0.435
FRS2	1.4405
NR2E3	0.183
TUBB2C	-0.4425
GMPR	-1.172
C9orf139	0.277
ING5	-0.739214285714286
LOC730092	-0.233166666666667
ORM1	-4.5585
RP11-11C5.2	-1.271
HSPD1	-1.1975
PIWIL3	-0.66625
C5orf13	-1.1229
OR5R1	0.253
LCOR	1.0145
PLEKHA9	0.0035
CCDC43	-0.79075
ZNF232	-0.27975
SLC6A7	0.825
ADH5	-0.358666666666667
SHBG	-0.836833333333333
CROCCL2	-0.11575
PANX3	-0.165
CDIPT	0.885
SLC16A5	1.485
TUBB	-1.2825
TOR3A	0.0669
PREP	-0.484166666666667
ENTPD8	0.912428571428571
CHMP1B	-0.103
SYT12	1.6624
MYH6	-2.2285
MAP3K13	0.921666666666667
KLHL30	0.341333333333333
LCMT1	2.119875
EIF1AX	-0.0704166666666667
FOXD4L1	0.2915
SLC24A5	-1.6135
RNF166	-1.4551
TJAP1	-0.176
TMEM156	-1.00033333333333
ZNF239	2.95475
SNX19	1.3715
GKN1	-0.05575
FCN1	0.222
C1QL1	-2.07475
ATP11C	-0.89825
ZNF35	0.961
CARD8	-0.26225
LIMD1	-0.715833333333333
KIAA0286	-1.357
XRN2	-0.516166666666667
CD6	-0.9885
TOX3	0.864875
ZSCAN4	-0.8755
RSRC1	-0.6575
COG1	0.586
PTRF	-0.1591
C16orf35	0.167375
FBXO24	0.3385
CHST11	-1.68025
THRB	0.9356
MYBPC1	1.978
RNF39	1.1255
PSMD11	-0.884
ALAD	1.36316666666667
EN1	1.20725
SLC9A9	-0.157
GSTM4	0.9153
CDC42BPA	-0.0337894736842105
RCSD1	-1.526
LUC7L2	-0.3792
SPTBN1	-0.4668
LOC146167	-0.068
BAT5	1.0151
ZNF452	-0.627875
LSM4	-0.230375
SRP72	-0.6858
SGK269	0.0949166666666667
MTX1	0.27875
CENTA1	0.23925
UNQ9433	0.0515
ATR	-0.000833333333333334
DDX49	-0.210166666666667
PAQR8	-1.12966666666667
C14orf174	1.49175
GBGT1	-0.21975
THAP1	1.558
OR10K1	-0.7165
RASIP1	-1.28916666666667
DPYD	0.1909
DOHH	0.08325
C18orf45	1.87275
POF1B	3.6299
ZNF552	3.4175
USP32	-1.114
MED27	-0.383166666666667
C14orf149	-0.858166666666667
PRDX4	-1.26783333333333
ABHD12	-0.3893
AGT	-4.1815
SLC22A14	-0.68075
C1orf58	-0.029
PILRA	-0.84025
ABCF2	-0.6165
C17orf85	0.0856
TKTL1	-1.753
FGF1	2.2828
IL6R	-0.0831666666666667
VPS25	0.328
CHRNB2	-0.29275
COL7A1	-2.6441
LRRC48	3.38016666666667
SPG20	-1.23716666666667
COX10	0.108
GCA	0.43425
ECEL1	0.744833333333333
GLG1	-0.664833333333333
SRD5A2L2	-0.0295
MUTYH	-0.879375
ZNF70	0.38825
L2HGDH	-1.11025
GPATCH2	0.5455
ZNF655	0.083125
ZNF227	-0.376666666666667
MCOLN2	-1.777
NQO2	-1.173
KCNQ5	0.698
NEU1	1.12916666666667
QRICH1	0.008
ZBTB20	0.462666666666667
RPUSD3	-0.4935
EPGN	0.9365
TSN	0.580833333333333
SPRY2	-2.1515
LZTFL1	1.084625
GMFB	0.218875
PBEF1	-0.7871
HBG2	-2.463
TMEM8	0.5615
PALM2-AKAP2	-0.892666666666667
NFYA	0.4815
FAM108A1	0.3015
PBLD	1.49275
NRG4	-2.755
PIGF	0.09225
PTGER1	0.2385
NOS2A	1.83866666666667
C21orf34	-0.642333333333333
C21orf51	0.783833333333333
IL17C	0.3995
TRMT6	-0.481166666666667
ETV2	0.243333333333333
CCDC109A	-0.51975
MYLK2	-0.202
ATP10A	0.595
DPH4	-0.10475
C5orf5	0.7825
KCNA4	0.6775
NMNAT2	-0.808333333333333
GLYATL2	-0.6325
LSMD1	0.5415
IL23R	-2.72
NRF1	-0.30525
MUC15	-2.7405
PRDM12	-2.534
PAQR4	-0.754
RBBP6	-0.93175
IFI27	2.4225
SKAP2	-0.0413333333333333
TAGAP	0.509375
TJP3	2.0775
C9orf61	2.071
IDS	0.120642857142857
PARG	0.413
LOC131149	0.0225
DYRK4	0.211166666666667
MICALL1	-0.27175
GALR2	-0.1505
GPBP1L1	0.299125
TBX21	1.5325
KCNJ6	0.692833333333333
GGN	0.26775
CASP5	0.0493333333333333
RNF182	-5.02675
BRD4	0.42075
DOK4	-0.939375
SLC46A2	1.80333333333333
SOX9	-0.779166666666667
ZNRD1	-0.8665
PRR6	-3.09925
FAU	-0.375125
DTNB	1.69533333333333
CARD9	-0.51125
STS-1	-1.75183333333333
SLC4A5	0.11425
NSBP1	-0.83025
UGCGL2	-0.363416666666667
POTE15	-2.9305
NOXA1	0.82025
RP13-347D8.3	1.78775
SAMD10	-0.238166666666667
EP400NL	-0.94825
TCF21	-0.42175
AMELX	-0.26525
JPH2	0.6112
SLA	0.8135
DLST	-1.6765
SEPT12	1.5075
RGS20	-4.582
LXN	0.102666666666667
ZNF419	0.44975
UPK3B	0.0986666666666667
RELL1	1.794
ESPNL	-1.6815
KLHL21	0.716875
PI15	0.6795
C2orf61	-0.3325
LOC407835	-0.4165
RER1	0.58675
ELAVL2	0.819
MGC26718	0.72925
KLF2	1.75425
TNFAIP8L3	0.577833333333333
TFE3	0.47575
C11orf17	0.393
15E1.2	-1.125
SNRPC	-1.18975
DLGAP1	-1.9315
PGLYRP1	0.1905
OVCH2	-0.2355
IRF7	1.1377
SET	-0.7579
NAB2	-0.792833333333333
LRP5L	-0.314
FAM120A	0.8980625
ASCL2	3.01083333333333
SHH	0.2235
ATP5H	-0.267666666666667
THPO	-1.79066666666667
TYRP1	-3.74416666666667
HIST1H3E	0.633
EIF2S1	-0.258333333333333
TNFRSF17	-3.61566666666667
TARSL2	0.2715
NKX2-8	1.22225
C1orf115	0.27375
LOC56964	0.77
KIAA0841	-1.63075
ISCU	0.43
TTMA	-0.31
ZNF414	0.205
LOC441150	1.37225
RAB15	1.24775
HBP1	1.08266666666667
TNNT2	-2.06066666666667
CECR5	-0.76025
PHGDH	-3.520125
JRK	0.4918
XPO4	-0.6505
FAM131C	0.8255
ARHGAP25	1.1648
CA9	-3.22877777777778
GPR62	1.051
TLX1	-0.703666666666667
GPS1	0.08675
OR2M2	-0.1345
BDP1	-0.198142857142857
FAM70B	0.5515
RPS29	-0.635416666666667
MKLN1	-0.3422
TSPAN19	-3.86233333333333
SLC29A3	2.1782
LGALS4	-0.0446666666666667
USH2A	1.983
NF1	0.149
APOBEC3A	-0.246666666666667
IMPAD1	1.091
OLR1	1.80566666666667
NRAP	-0.432
HCFC1R1	1.58716666666667
TAOK2	0.511833333333333
MCM10	-3.533
MAP4K3	0.340333333333333
CBS	-2.90125
CLK3	-0.4618
PCDHGA5	-1.4665
ELF4	-0.171
FAM71A	-0.15475
C11orf49	0.23375
CLIP2	-0.916
BTBD9	0.8838
ZNF524	1.26025
KDELR1	0.1505
ZNF509	0.376
NCSTN	0.8725
ZNF533	0.689071428571429
PARP4	-0.12475
GALNT9	-0.295666666666667
NPY	-2.997
BEGAIN	-2.93666666666667
TMEM77	0.454
FOXRED1	-0.584833333333333
SLC16A2	2.14566666666667
SLC35B1	-0.252
GK5	-0.313083333333333
SDCCAG10	-0.5235
C4orf20	-0.10825
SLC9A2	1.2925
ADD1	0.352785714285714
TAL2	-1.22066666666667
ACLY	-0.667625
DNAJC1	1.6885
SOST	-2.17475
USP43	1.678
CYP4F12	0.1795
FKBP5	-1.547625
CHCHD5	1.1149
NUDT22	0.1755
CCDC85B	-1.108
OR51G2	0.5535
STRN3	0.107857142857143
TMOD2	-0.54775
FLI1	-0.635
MAB21L2	0.185333333333333
DGKQ	0.4755
VPRBP	0.1215
SCNN1B	1.3629
ECHDC3	1.9566
TMEM106C	-0.073
CSNK2A2	-1.2665
RPL39	-1.0308
HERC3	0.7378
ZBTB47	0.567833333333333
ZNF681	-0.5085
PAGE2	-2.97925
CLIC5	2.46957142857143
RABAC1	0.8835
ZFHX2	0.88525
YPEL1	0.577
KIAA0776	0.84575
NR1D2	-0.336
DNAJC4	0.7965
NPNT	4.3555
ZNF677	0.00900000000000001
ZNF536	-1.04433333333333
MEF2B	0.233333333333333
PTPN4	-0.22325
CTCFL	-5.556
STX5	0.3165
CD72	0.4235
VEGFA	-0.272052631578947
XRCC1	-0.3226
MAS1L	0.362
ELL	0.4123
SETBP1	1.6335
CDH11	2.71066666666667
NDC80	-2.50123076923077
DMBX1	-3.3085
NRSN1	0.396166666666667
BAT2D1	-0.19
CDS2	0.874166666666667
C1orf212	0.0561666666666667
SENP3	-0.366
IL1F9	-0.7695
EEF2K	1.48275
COG8	-0.24175
CEP72	-1.9255
OR1L8	-0.12
MUS81	-0.5925
PHYH	1.1115
GGT6	2.253
C22orf23	-0.265
C13orf33	2.495375
MAPK8IP2	1.21425
NELL2	4.21375
POU3F2	-3.927
ALPK1	2.087
MRPS18C	-0.515
RPLP2	-0.46775
FGF22	0.4975
SPNS1	0.0753333333333333
ZFP1	-1.1325
IL1RAPL1	-1.71375
PCSK9	-3.17966666666667
NKX2-1	0.173642857142857
C6orf189	1.86075
SP4	-0.567
SLC11A1	1.9222
C21orf25	0.515666666666667
ICAM2	-0.102625
SH3GL1	-0.603166666666667
GSK3B	-0.325666666666667
RALB	0.060625
PDXP	-1.42716666666667
GNGT1	-2.84916666666667
KIR2DL1	0.523
TNFAIP3	-1.36391666666667
C6orf32	0.0881
CBLN2	-1.384
PANK3	0.60175
TAAR9	0.2135
WDR82	0.112928571428571
APOM	-3.557375
TRIP10	-0.7975
SPATA16	1.1476
C1orf135	-2.312
USP51	0.318
TESK1	1.1395
C11orf64	0.129625
ZNF611	0.2275
PDE6G	-0.249166666666667
HLA-DQA1	2.913
GCLC	0.89275
SEC61A1	0.116142857142857
TWSG1	0.778833333333333
ZMYND10	2.344
CTDP1	0.58375
ADAMTS6	0.285
SLIT1	-1.60625
KRT86	-0.029
KIAA0574	-0.22675
GTPBP2	-0.6668
PQLC3	2.53625
PRRX2	-0.363
C15orf44	0.140666666666667
MKKS	-0.557125
C11orf10	-0.1555
GPR110	0.445142857142857
CD109	-0.966583333333333
ADCY1	0.581
RHBG	-2.80925
TP53I3	-0.212375
SLC22A3	-2.729
UCP2	0.36475
FOXG1	-2.18766666666667
OR2AG1	0.2605
TRIM24	-1.1425
PROC	-3.37825
TAAR6	0.15025
AMTN	-1.876
C10orf47	0.391
DEPDC1	-3.1055
FLJ45557	7.25325
ZDHHC17	-0.2356875
KIAA1429	0.668666666666667
KCNH1	1.19375
VNN3	0.55975
PSMAL	1.9535
PPARD	0.0975
HFM1	-3.07166666666667
YBX1	-2.0215
ZNF695	-2.92725
SCTR	-0.2505
DCDC1	0.657
VPS26B	0.3286
MTF2	-0.717166666666667
ATP6V1F	0.0765
CCDC94	0.024
PERF15	0.415
CCL11	2.32675
LMO7	-0.150625
DCST1	0.3505
ADRBK1	-0.358375
CDRT4	-0.055625
ZNF84	-0.327
HOXD8	-0.09625
STARD8	-0.3025
FOXP2	-0.862875
CCDC103	1.1205
POLR3A	-0.5394
GSC	-1.64416666666667
ZNF114	-4.0685
HTR7P	2.9955
