Hybridization REF	TCGA-BH-A0H7-11A-13R-A089-07
MFSD5	0.713833333333333
OR4N2	0.4635
DUSP16	0.288611111111111
NLGN4Y	-0.754
INHBC	-0.05275
NUMA1	0.4985
DEFB123	-0.139
GIPC1	-0.3075
MGC27348	-0.469
FLJ33590	0.0395
FZD1	2.6678
MKL1	0.7095
SAA2	4.169
C1orf94	-2.038
C7orf28B	0.2615
TMEM185A	0.3946
ZZZ3	0.289
C16orf5	-0.327166666666667
GALNAC4S-6ST	0.807
C1orf186	1.0785
IGFBP4	0.585833333333333
NDUFA10	0.3485
CLIC2	0.56725
RNF13	1.304
GPR103	-1.263
CD69	-2.23825
MYOZ1	1.17275
IFNB1	-0.072
CLNS1A	-0.60925
CXorf45	-0.8365
ZXDB	0.63
FUNDC2	0.0735
GPA33	-0.942714285714286
C9orf70	0.10775
SLC2A9	0.379625
LOC126520	0.1695
MAGEB1	-1.6485
LCE2A	-0.1025
C18orf34	3.4915
FMNL2	-0.4345
KRT85	0.26725
CRYGA	-0.114
GEM	1.26125
THAP6	0.6253
ALKBH3	0.0635
TM6SF2	-0.5425
C20orf82	4.52675
RANBP2	0.172666666666667
LIG3	-0.3504
RETSAT	0.368625
OR8S1	0.5945
CAST	-0.20825
TGFBI	-0.861
C15orf37	-0.1325
PGM3	-1.1925
SLC4A11	0.092125
FAM123C	0.1125
TAOK1	1.193
CISH	0.815875
OGDHL	-2.12975
SPINT2	2.03933333333333
ZNF33A	0.307
CLDN18	-0.320333333333333
RNF128	0.855125
CCDC71	0.0675
RASSF6	3.41783333333333
HSPG2	0.468
ATP6V0E1	1.295125
ABHD6	0.4745
CD274	0.544
GCNT1	0.10625
NT5C1A	-0.211666666666667
TM4SF5	-4.31575
C21orf58	-2.16283333333333
SUCLA2	0.21975
RFTN2	3.17725
SCNM1	-0.316
SLC9A10	-0.46
FUNDC1	0.3485
SLC35F4	-2.635
AMD1	-0.3475
COL6A6	6.50375
OR4K2	-0.7245
TRIB2	-0.82525
LOC91461	-1.539
GHSR	0.16
ATP8B1	0.393625
C1orf78	1.774
RNF183	2.106
STX4	0.1767
TPPP2	0.777
MYBPHL	-2.1315
TXNDC6	0.3346
C9orf47	3.1245
FAM137B	-0.726
FANCB	-2.45825
C11orf9	-1.99125
DPY19L1	-1.10725
VDAC2	-0.592666666666667
VHL	-2.03675
LMBR1	-0.367
C8orf44	0.2775
ZPBP	0.398
FGF23	-2.3485
C21orf67	0.90925
PCNT	-1.1005
BCKDHB	1.2301
GALNTL5	0.2605
BET1	-0.29225
ARL13A	-0.039
HDAC6	-0.606375
N4BP3	0.511333333333333
OTOP1	0.3235
TTC30A	1.599
CRISP1	0.0025
KRT32	2.497
VSTM1	0.048
ZNF622	0.04125
POLR3B	0.369
DNAJC10	0.1935
C12orf54	3.046
ADIPOQ	4.83366666666667
RIT2	-0.5215
CD44	0.3335
ABCA3	0.95975
RPS17	-0.277
FEZF1	-0.4025
PCDHB15	-0.65225
KCNMA1	0.0100454545454546
CCDC116	-2.43
C15orf27	-2.7255
NARG2	-0.0335
ITGA5	-1.853375
MEFV	0.3165
TUT1	-0.6285
LOC541473	0.09275
NMBR	0.6075
GLT1D1	-2.38333333333333
ABCB7	-0.36
PFKP	-1.774
C9orf91	0.4162
LRRC41	-0.171833333333333
C1orf85	-0.0131666666666667
ATP5F1	-0.1425
STOX1	1.911375
GFOD2	0.431
SLC25A3	0.187625
ZNF646	-0.0487
ZAR1	-1.1725
OSTbeta	-2.72725
GALNT3	3.001
IFT122	0.6335
LDB3	0.7491
GARNL1	0.316785714285714
HOMEZ	0.2275
LRRC6	1.64825
ANGPTL5	0.45275
UBAC1	-0.55275
DLEU7	-1.5785
RPL19	0.60525
TOP1MT	-0.0953333333333333
LOC643641	0.34925
MBD3L2	-0.004
NTSR1	-0.429166666666667
WISP2	0.1435
GPSM2	-1.891625
RDH10	0.2659
PRKCG	0.2
HIST1H4J	-0.7365
MON1B	-0.0563
MLF1IP	-1.05933333333333
ZNF446	0.228
COL4A5	-0.4183
SLC26A1	-0.0693571428571429
RGN	0.053
CCNB1	-3.08475
C9orf165	0.094
CCDC28B	-1.7105
CCDC97	0.824
FGR	1.451375
MSRB3	1.7369
EPN2	0.25275
COX15	-0.322
KCNK6	-0.9147
XK	-1.7715
GDA	-5.31225
HEPH	-0.25825
THRAP3	0.18
MET	-1.13814285714286
PHYHIP	2.1205
LYAR	-1.3545
ING3	1.2665
AK7	-1.3435
CCT8L2	0.22425
COPS7A	-0.503
WSCD1	-0.233
RNF185	1.222625
TNS3	-0.47875
KNDC1	-0.865833333333333
RWDD4A	0.909833333333333
MED13L	0.6681
ZFYVE1	0.348375
C7orf44	-0.833166666666667
MRPL1	0.1875
STGC3	-0.895
TEAD1	0.204166666666667
RPL7A	0.322857142857143
ARL6IP1	0.2738
C1orf178	-1.471
CTAGE5	0.34475
TMEM184A	0.0161666666666667
SLC25A14	-0.10825
CACNG5	0.2065
ATXN10	0.1296
ECH1	0.455
CCL22	0.58825
CYP2F1	-1.8105
GADL1	0
TMEM19	-0.3427
RUNX3	1.14175
EFNB1	0.674833333333333
LIPN	0.388
ACSM3	-3.67
SIGLEC8	0.895333333333333
ASCC3L1	-0.18025
NOL8	-0.223375
RELT	-2.0395
Magmas	-1.12675
PPP1R15B	-0.00839999999999998
C11orf2	1.25375
VKORC1	-0.846833333333333
MGC26647	0.193
TRPM6	1.51108333333333
UGT2B7	-1.11933333333333
FEV	-0.16625
FOXK2	-0.5533
PDCD5	-1.20083333333333
SLC8A1	1.7207
DGUOK	-0.818666666666667
CLDN16	1.1535
GAGE1	-1.066
RBM17	0.4619
C1QTNF3	-0.816125
VGLL3	0.870833333333333
UNQ5830	0.538
CD1A	-4.21416666666667
SCGB1C1	-1.1095
SUPT4H1	-0.55775
TRAF5	0.28925
ASAHL	1.378875
FAM73A	1.89883333333333
OR6B1	0.276
WHSC1	-2.4341
GFPT2	-0.25275
LOC339809	0.12425
STARD5	-0.123916666666667
SIP1	-1.0125
DNAJC15	-0.81125
STAU2	0.7205625
FAM98A	-0.168125
RAD23B	0.1743125
LRRC33	-1.40225
CHRAC1	-0.4085
C21orf89	0.26675
C19orf43	-0.1655
KLK8	2.93066666666667
CCNE1	-2.85875
PKDREJ	1.52616666666667
SSU72	-0.08825
C17orf73	-0.0615
GPR78	0.00700000000000001
WHSC1L1	0.5586
GSTA2	1.67225
SMUG1	0.475833333333333
UFM1	0.9773
AP3M2	0.183583333333333
USP14	-0.936625
FBXL14	1.45083333333333
DSTN	1.79275
SFRS14	-1.57375
FBXO31	0.354666666666667
C12orf40	0.0633333333333333
FRS2	1.252
NR2E3	0.76775
TUBB2C	-0.9595
GMPR	0.793
C9orf139	-0.49
ING5	-0.286214285714286
LOC730092	-0.334833333333333
ORM1	-4.865
RP11-11C5.2	-0.86225
HSPD1	-1.1498
PIWIL3	-0.3325
C5orf13	-1.7796
OR5R1	-0.3525
LCOR	0.70725
PLEKHA9	-0.5545
CCDC43	-0.5085
ZNF232	-0.314
SLC6A7	0.1165
ADH5	0.488333333333333
SHBG	-1.028
CROCCL2	-1.254
PANX3	-0.4215
CDIPT	0.0145
SLC16A5	0.5405
TUBB	-1.3635625
TOR3A	-0.433
PREP	-0.297
ENTPD8	0.0609285714285714
CHMP1B	0.31
SYT12	0.8481
MYH6	-2.2713
MAP3K13	1.7165
KLHL30	-0.2175
LCMT1	0.141
EIF1AX	0.62175
FOXD4L1	-0.401
SLC24A5	-0.454
RNF166	-0.9312
TJAP1	-0.4095
TMEM156	-1.14533333333333
ZNF239	0.7005
SNX19	0.2593
GKN1	5.005
FCN1	1.5904
C1QL1	-1.53825
ATP11C	-0.282875
ZNF35	0.08925
CARD8	0.24025
LIMD1	-1.339
KIAA0286	-1.534
XRN2	-0.371166666666667
CD6	-0.5675
TOX3	0.3755
ZSCAN4	-0.317833333333333
RSRC1	-0.74975
COG1	0.38625
PTRF	1.2916
C16orf35	-0.7855
FBXO24	0.0285
CHST11	-2.086
THRB	0.8179
MYBPC1	4.897
RNF39	2.802
PSMD11	-0.67275
ALAD	0.715166666666667
EN1	2.59525
SLC9A9	1.3215
GSTM4	-0.1933
CDC42BPA	-0.0534736842105263
RCSD1	0.43725
LUC7L2	-0.3503
SPTBN1	0.5949
LOC146167	-0.002
BAT5	0.0351
ZNF452	0.41525
LSM4	-1.445375
SRP72	-0.2998
SGK269	-0.0838333333333334
MTX1	-0.05925
CENTA1	-0.5675
UNQ9433	0.0605
ATR	-0.200916666666667
DDX49	-0.551833333333333
PAQR8	-1.4965
C14orf174	-0.856
GBGT1	-0.12175
THAP1	0.60025
OR10K1	0.163
RASIP1	-0.3945
DPYD	0.6871
DOHH	-0.53025
C18orf45	1.1355
POF1B	2.6325
ZNF552	2.65275
USP32	-1.46725
MED27	-0.745666666666667
C14orf149	-0.706333333333333
PRDX4	-1.13933333333333
ABHD12	-0.5209
AGT	-5.56375
SLC22A14	-0.674
C1orf58	0.25075
PILRA	-1.9445
ABCF2	-1.106125
C17orf85	-0.3268
TKTL1	-1.052
FGF1	2.70745
IL6R	0.509333333333333
VPS25	-0.3235
CHRNB2	0.788
COL7A1	-2.1013
LRRC48	2.55683333333333
SPG20	1.06016666666667
COX10	-0.0615
GCA	1.325
ECEL1	-0.579166666666667
GLG1	-0.118333333333333
SRD5A2L2	-0.336
MUTYH	-1.174875
ZNF70	-0.02725
L2HGDH	-1.37375
GPATCH2	0.35675
ZNF655	-0.5825
ZNF227	0.137166666666667
MCOLN2	0.266833333333333
NQO2	-0.08325
KCNQ5	-0.382
NEU1	0.785833333333333
QRICH1	-0.038
ZBTB20	1.5095
RPUSD3	-0.8785
EPGN	-1.0246
TSN	0.735833333333333
SPRY2	1.0435
LZTFL1	0.397875
GMFB	-0.20025
PBEF1	-0.3427
HBG2	-3.4505
TMEM8	-0.56375
PALM2-AKAP2	1.31533333333333
NFYA	0.067
FAM108A1	0.17525
PBLD	1.413
NRG4	-2.04225
PIGF	-0.21075
PTGER1	0.2575
NOS2A	0.110833333333333
C21orf34	1.84716666666667
C21orf51	0.325916666666667
IL17C	-0.1605
TRMT6	0.00383333333333333
ETV2	0.165666666666667
CCDC109A	-0.61725
MYLK2	-2.093
ATP10A	0.7134
DPH4	-0.45925
C5orf5	0.906666666666667
KCNA4	1.3242
NMNAT2	0.6845
GLYATL2	2.877
LSMD1	-0.696125
IL23R	-1.65675
NRF1	-0.50475
MUC15	4.447
PRDM12	-1.978
PAQR4	-1.41957142857143
RBBP6	-1.018
IFI27	2.457
SKAP2	0.441666666666667
TAGAP	1.62125
TJP3	1.3835
C9orf61	3.579
IDS	-0.191785714285714
PARG	-0.00724999999999999
LOC131149	-0.3335
DYRK4	-0.0541666666666667
MICALL1	-0.349
GALR2	-0.581
GPBP1L1	0.41025
TBX21	3.12175
KCNJ6	-0.0316666666666667
GGN	0.58375
CASP5	0.684
RNF182	-3.65225
BRD4	0.1435
DOK4	-0.421125
SLC46A2	0.714166666666667
SOX9	2.61925
ZNRD1	-0.628
PRR6	-1.60825
FAU	0.3035
DTNB	1.73833333333333
CARD9	0.58075
STS-1	-1.9125
SLC4A5	0.168625
NSBP1	-1.141
UGCGL2	-0.355
POTE15	0.23
NOXA1	-0.27125
RP13-347D8.3	3.405
SAMD10	0.860333333333333
EP400NL	-1.59375
TCF21	0.39275
AMELX	-0.25075
JPH2	1.5108
SLA	0.49025
DLST	-1.456
SEPT12	0.50125
RGS20	-4.38175
LXN	1.07466666666667
ZNF419	0.254375
UPK3B	-0.2205
RELL1	1.46825
ESPNL	-0.3395
KLHL21	0.786375
PI15	2.8035
C2orf61	-0.9695
LOC407835	-0.797
RER1	0.0321666666666667
ELAVL2	-0.9
MGC26718	-0.53075
KLF2	2.362
TNFAIP8L3	1.20925
TFE3	0.08775
C11orf17	-0.231375
15E1.2	-2.22875
SNRPC	-0.959
DLGAP1	0.72125
PGLYRP1	0.210875
OVCH2	0.736
IRF7	0.8476
SET	-0.3608
NAB2	-0.5715
LRP5L	-0.5925
FAM120A	0.253
ASCL2	3.6555
SHH	-0.8865
ATP5H	-0.2115
THPO	-0.9465
TYRP1	-4.6905
HIST1H3E	0.404
EIF2S1	-0.108
TNFRSF17	-0.598
TARSL2	0.6615
NKX2-8	0.666125
C1orf115	2.62475
LOC56964	0.049
KIAA0841	-0.719
ISCU	0.6325
TTMA	-0.5035
ZNF414	-0.2905
LOC441150	0.43825
RAB15	0.6115
HBP1	1.71716666666667
TNNT2	-1.29083333333333
CECR5	-0.6295
PHGDH	-0.903875
JRK	0.6982
XPO4	-0.703125
FAM131C	0.043
ARHGAP25	0.808
CA9	-3.96322222222222
GPR62	1.5405
TLX1	-0.781
GPS1	-0.44975
OR2M2	0.2075
BDP1	0.616357142857143
FAM70B	0.056
RPS29	0.595833333333333
MKLN1	-0.1471
TSPAN19	-1.40575
SLC29A3	0.3911
LGALS4	0.219333333333333
USH2A	0.479
NF1	-0.058
APOBEC3A	0.543333333333333
IMPAD1	0.410333333333333
OLR1	0.191833333333333
NRAP	-0.256
HCFC1R1	0.105333333333333
TAOK2	-0.182333333333333
MCM10	-3.549
MAP4K3	0.464833333333333
CBS	-2.36
CLK3	-0.5507
PCDHGA5	-0.181
ELF4	-0.708125
FAM71A	-0.263
C11orf49	-0.07675
CLIP2	-0.85375
BTBD9	0.6802
ZNF524	1.2645
KDELR1	-0.515
ZNF509	0.574
NCSTN	0.6355
ZNF533	0.933142857142857
PARP4	-0.11775
GALNT9	-0.746666666666667
NPY	-1.66375
BEGAIN	-0.785333333333333
TMEM77	0.307333333333333
FOXRED1	-1.39333333333333
SLC16A2	0.809833333333333
SLC35B1	-0.41325
GK5	0.311916666666667
SDCCAG10	-0.62725
C4orf20	0.6225
SLC9A2	2.5025
ADD1	0.275071428571429
TAL2	-1.44066666666667
ACLY	-0.861875
DNAJC1	0.877
SOST	-2.49375
USP43	1.19833333333333
CYP4F12	-1.01
FKBP5	-0.002875
CHCHD5	0.5655
NUDT22	-0.4915
CCDC85B	-0.7065
OR51G2	0.063
STRN3	0.302428571428571
TMOD2	0.252
FLI1	0.6885
MAB21L2	1.00583333333333
DGKQ	-0.10525
VPRBP	-0.207333333333333
SCNN1B	1.6764
ECHDC3	2.6514
TMEM106C	-0.1225
CSNK2A2	-0.025
RPL39	0.441
HERC3	0.6856
ZBTB47	1.049
ZNF681	0.2665
PAGE2	-2.54175
CLIC5	3.91678571428571
RABAC1	0.23825
ZFHX2	-0.2785
YPEL1	0.486166666666667
KIAA0776	0.8065
NR1D2	1.52925
DNAJC4	0.26325
NPNT	2.6867
ZNF677	1.4575
ZNF536	-1.398
MEF2B	-0.82075
PTPN4	0.192625
CTCFL	-5.918
STX5	0.163
CD72	0.741
VEGFA	-2.07905263157895
XRCC1	-0.3752
MAS1L	0.393833333333333
ELL	-0.1699
SETBP1	2.215
CDH11	1.72266666666667
NDC80	-3.11653846153846
DMBX1	-3.169
NRSN1	0.3095
BAT2D1	-0.11925
CDS2	0.4035
C1orf212	-0.0278333333333333
SENP3	-0.677375
IL1F9	0.0665
EEF2K	-0.336375
COG8	-0.16425
CEP72	-1.44325
OR1L8	0.1615
MUS81	-0.809583333333333
PHYH	0.6025
GGT6	1.76233333333333
C22orf23	-0.256083333333333
C13orf33	3.93375
MAPK8IP2	1.80975
NELL2	1.19925
POU3F2	-2.70583333333333
ALPK1	1.435375
MRPS18C	-0.253
RPLP2	0.7895
FGF22	-0.052
SPNS1	-0.635166666666667
ZFP1	0.04225
IL1RAPL1	-1.0175
PCSK9	-4.03966666666667
NKX2-1	-0.139357142857143
C6orf189	3.2175
SP4	0.662
SLC11A1	0.2181
C21orf25	1.28483333333333
ICAM2	0.666125
SH3GL1	-0.9865
GSK3B	-0.282666666666667
RALB	0.478375
PDXP	-2.2135
GNGT1	-1.969
KIR2DL1	0.074
TNFAIP3	-0.241916666666667
C6orf32	1.4606
CBLN2	-2.01125
PANK3	-0.24125
TAAR9	0.216
WDR82	0.130285714285714
APOM	-3.312125
TRIP10	-0.572
SPATA16	0.190833333333333
C1orf135	-2.84625
USP51	1.75675
TESK1	0.54125
C11orf64	-0.003
ZNF611	-0.144
PDE6G	0.247333333333333
HLA-DQA1	1.725875
GCLC	0.195625
SEC61A1	-0.176142857142857
TWSG1	0.191166666666667
ZMYND10	0.89825
CTDP1	-0.15075
ADAMTS6	-1.81516666666667
SLIT1	-1.408
KRT86	-0.571
KIAA0574	-0.39825
GTPBP2	-1.1239
PQLC3	3.6115
PRRX2	-0.222666666666667
C15orf44	0.312166666666667
MKKS	-0.07925
C11orf10	-0.38475
GPR110	2.376875
CD109	-1.63425
ADCY1	0.253333333333333
RHBG	-3.419
TP53I3	-0.369125
SLC22A3	0.3982
UCP2	-0.02
FOXG1	-2.48366666666667
OR2AG1	-0.0715
TRIM24	-1.06025
PROC	-4.27325
TAAR6	-0.6825
AMTN	-1.439
C10orf47	0.3065
DEPDC1	-2.95
FLJ45557	3.116
ZDHHC17	0.6121875
KIAA1429	0.412333333333333
KCNH1	0.057
VNN3	0.2105
PSMAL	4.24875
PPARD	-0.162875
HFM1	-0.55175
YBX1	-1.35666666666667
ZNF695	-2.91625
SCTR	0.032
DCDC1	0.262
VPS26B	0.0571
MTF2	-0.640333333333333
ATP6V1F	-0.3115
CCDC94	-0.10675
PERF15	0.299
CCL11	0.96675
LMO7	-1.11175
DCST1	-0.976
ADRBK1	-0.135
CDRT4	0.094875
ZNF84	-0.03725
HOXD8	1.72825
STARD8	-0.160833333333333
FOXP2	-0.0665
CCDC103	1.05275
POLR3A	-1.0216
GSC	1.139
ZNF114	-1.86283333333333
HTR7P	0.445
LALBA	1.258
RMND5A	-0.947833333333333
PSCD2	0.56225
ZNF409	0.011
KRTAP1-3	0.731333333333333
MAF1	0.04675
LOC201725	-1.0995
NRN1	-0.721
SPAG5	-3.45033333333333
DNAH7	1.49116666666667
FLJ43860	-0.2285
BRCA2	-1.6555
ACADM	0.015375
CXXC6	-2.585
RAGE	-1.11475
CHMP2A	0.12075
FAM8A1	0.5708
GPR21	0.1665
SLC12A3	-3.43683333333333
FVT1	0.806714285714286
ZDHHC7	0.289375
FLJ44048	2.36775
SLC44A3	2.30316666666667
SDSL	-0.151
MMP8	-2.55025
PLA2G12B	-3.6675
ACY1	-0.757
MT1E	1.22316666666667
OR4K15	-0.0225
TECTB	0.2235
GPR20	0.04325
IRAK2	-1.11325
RFPL3	-0.847375
MYO9A	0.55925
NARG1L	-0.248166666666667
BLMH	-1.1485
CCDC3	3.4725
C9orf21	-0.322333333333333
KIAA0513	0.156
MIER2	-0.8095
PNMA2	-1.294
SH3BP2	0.170555555555556
ANXA10	-1.85266666666667
RTN2	0.523
TFB1M	-1.1985
PRPH2	2.743
C14orf133	0.034
GOLGB1	0.924583333333333
IRX4	1.748125
NFKBIL1	0.372666666666667
C10orf62	-0.73125
APBB3	-0.677
RPS10	0.6179
LOC728378	0.44875
TLE3	0.213722222222222
PSMB7	-0.242375
MESDC1	-0.655
SLC6A1	0.4805
OCLN	1.27558333333333
PTTG3	-3.08316666666667
NAGLU	0.21425
SERTAD4	2.4955
SPRY1	2.381
FLJ10781	0.710333333333333
MYSM1	0.0795
TRIM4	0.803785714285714
SH3YL1	2.512375
TREM2	3.71583333333333
SERPINI1	1.6035
HDHD3	0.501125
TMEM38A	-0.07225
EID2B	-0.0085
TDRD3	-0.0341666666666667
SEDLP	0.56825
THSD7A	2.89433333333333
NDST3	-1.658
KLHL15	-0.09125
DHRS12	2.2825
FBXO9	0.454
TNPO1	-0.02975
MRPL13	0.0636666666666667
SNX5	-2.16716666666667
METTL6	-0.77175
SOD1	0.29
CHML	-1.324
PACS1	0.27075
SIRT5	-0.1861
CAPN2	-0.246666666666667
FXYD5	-0.882166666666667
TWISTNB	0.092625
LRFN1	0.0536666666666667
UBE1L	0.6025
UBE1C	0.237
OR51B2	-0.323
OR4D11	0.715
C15orf2	-0.694
NR4A1	0.7005
LOC339047	-2.631
TRIM17	1.563625
ATP5G3	-0.368428571428571
RPL15	0.433916666666667
ADAMTS8	1.04825
HOXC4	0.083
C14orf37	2.1425
CEACAM5	-2.013625
MYT1L	-0.897166666666667
RASA2	0.5825
OSBPL7	-0.766
STAG1	-0.528
GIMAP4	4.77316666666667
FUT3	1.0555
PIF1	-2.980625
LPIN2	0.4054
SH3PX3	1.0005
PDP2	0.155
PAPD1	-0.208125
ERP27	3.02175
APOOL	-0.7464
DIABLO	0.18775
TRHR	0.1065
ARMC9	-1.134625
RNF152	3.10675
SLITRK3	1.1395
ZNF211	0.158
PFDN1	0.324375
RGS11	-0.156875
HS6ST1	0.4716
AKR1D1	-1.699
TNP2	-0.164333333333333
STK31	1.145
EML4	-0.306083333333333
SGTA	-0.7175
HIST1H2BI	-0.934333333333333
PSMD6	-1.384
KIAA1257	0.994
C18orf55	-0.344166666666667
FLJ20273	2.486375
RPL28	-0.654333333333333
EPYC	0.228375
NOX3	-1.6945
ELAC1	0.766333333333333
METT11D1	-0.853
BIN2	-0.7665
NACA2	0.6715
CCDC17	-0.474
HM13	-0.6864
UBOX5	0.226
UBE2O	-0.780125
UBL5	-0.54375
APOLD1	1.48925
C9orf31	-0.10425
TNFSF8	0.6325
ARHGAP29	1.155625
PROKR2	0.2975
PDE5A	0.872
C6orf12	-0.335
TOM1L1	0.1935
WHDC1	0.376375
FOXI1	2.70316666666667
RAB4A	0.7714
TMEM39B	-0.5815
ATPBD1C	0.166
FARSA	-1.08266666666667
PLEKHG5	0.84975
CMAS	-0.260166666666667
OR7E24	-0.456
SLC30A1	-0.26475
CDC42EP5	1.43183333333333
PLAC1	-1.94675
KLHL18	-0.760166666666667
LBA1	0.096
TAZ	-1.35775
CRIP2	1.261375
BTBD11	0.403
C16orf72	0.66175
DIO2	0.2778
LRRCC1	0.601833333333333
CCDC136	-2.135
PRX	0.71875
RBM5	-0.1849
TMEM85	0.306125
TUBGCP4	-1.427
APLN	1.263875
CDK7	-0.177166666666667
SSR2	0.617
CRELD1	-0.31775
C19orf46	1.98075
GAL3ST4	0.116333333333333
KBTBD10	0.40475
IL28A	-0.081
WDR27	-0.2705
MCM2	-1.60566666666667
SOX14	0.3925
FLJ39743	-0.165
KIAA0922	-0.478125
HIPK4	0.721
FLJ25758	-0.274
C16orf57	-0.63
PDZD2	2.499875
MCC	1.617
HHLA3	-0.4942
ID2	0.31025
C20orf23	2.2095
ZNF688	0.841
APOC2	-2.9195
LOC440093	0.40525
FAM50B	2.44616666666667
PWP1	-0.1315
DNAH10	1.4995
HIST1H2BA	0.250666666666667
GPR56	1.394
METAP2	0.0975
PAN3	1.02383333333333
STXBP4	0.18675
PDHX	0.0015
MTA1	-0.883833333333333
ZBED4	-0.184875
ZNF720	-0.43775
CDK2	-1.942375
RHOJ	1.9035
CDC37	-0.4635
ZER1	0.408875
GRK4	-0.15475
PRPH	0.89475
POLR2A	-0.229125
OGFOD1	-1.29875
NOL5A	-1.58475
PHEX	0.042
FLJ16478	0.96425
C20orf117	-0.776875
CAMTA2	-0.254
C11orf74	0.632666666666667
DDX17	0.463
C5orf27	3.250875
PLEKHA2	-0.989
PDE4DIP	-1.7296
SCN7A	1.2745
ZNF559	0.711333333333333
CXCL10	2.94175
ZMYM4	0.0268333333333333
STK32B	-0.357333333333333
KIAA0888	-1.2347
TACR3	0.893
CKAP2L	-2.06175
KIF1A	-1.41733333333333
RSPRY1	0.4145
VCAN	-0.8065
CYP27C1	-0.7835
SYDE1	-1.61066666666667
MED12L	-1.046
ZDHHC21	0.712625
NHS	1.385
TM9SF3	0.906666666666667
DDHD1	-1.057875
MAFG	-0.588166666666667
BICD2	-0.3203
C14orf119	-0.145
C14orf43	0.148285714285714
CDH7	-1.70875
ALKBH5	-0.182142857142857
JUP	1.30425
TMEM41A	-0.105833333333333
MAMDC4	-1.863
CBX3	-0.58475
LRRC18	0.0425
RBMXL2	-0.14375
PLA2G4D	0.266166666666667
FGF13	1.601
KIF3A	1.1505
PDIA6	-0.82775
DCXR	0.11225
CASKIN2	0.320916666666667
EHD1	0.218333333333333
MARCKSL1	0.0775
ZNF496	-0.627
SCAF1	-0.322833333333333
KCTD8	-0.58825
TRAF3IP3	0.176642857142857
LSR	0.55075
CXorf1	-0.0336
C14orf112	0.423666666666667
EIF2B1	0.3825
OMP	0.5135
GSTZ1	0.3385
LOC92017	0.90075
ISLR2	2.013
C12orf36	0.4235
GATA2	-1.289
GABRA5	-2.7985
CELSR2	-0.625214285714286
STAM2	0.3524
TNAP	1.3065
PTPMT1	-0.453833333333333
GRP	5.82575
SV2A	-1.622
MAGEA12	-4.8025
CACNG1	2.312
C18orf19	-0.87775
GSG1	-0.332333333333333
PTPRJ	-0.899071428571428
FRMPD1	1.1545
ZNF668	-0.46475
PLEKHJ1	-0.988375
ADAT1	-0.7758
TMEM50A	0.7865
UCN3	-0.466
HOOK1	1.65175
IL17B	3.102
MLKL	-1.1475
TTC14	-0.451833333333333
KLHL5	-0.629
CRYL1	0.9525
FOXH1	-1.2115
NFYB	-0.08775
PPM1G	-0.64525
GOLGA2LY1	-0.27
NMT1	-0.247625
HADHA	-0.0558
CHSY-2	1.0565
PLEKHF1	1.31857142857143
SAGE1	-3.436
MUSTN1	0.59575
SUHW4	1.37775
TFEB	1.485
ZFYVE27	0.00675
ATG12	-0.590166666666667
BMI1	1.47142857142857
ZIM3	0.064
MYH4	0.288333333333333
MASP1	-1.0855
KIAA0984	0.58525
RPAP2	-0.4315
ASB5	1.3535
BOLA3	-1.41416666666667
MIA3	0.788
KRT35	0.3045
KIR3DL3	-1.012
MRPL51	-0.87125
SEMA3F	0.1895
NDUFB2	-0.172
LOC253012	3.85225
FAM46C	-0.4696
G6PC	-2.35585714285714
CSAG3A	-5.22416666666667
PREX1	0.7215
SLC25A45	-0.457
MAPKBP1	0.8016
CPE	1.7374
GNB1	-0.6145
CXCR6	2.9625
TRIM46	-0.16475
C16orf3	-0.225166666666667
HPSE	-0.559625
TIGD3	-0.557
SPG3A	2.68525
LCAT	-1.44083333333333
ST6GAL1	-1.18505555555556
POMC	1.64975
FLJ36031	-0.166166666666667
NSMAF	-0.225833333333333
SKIL	-0.504
ADSS	0.0736666666666667
HMGCS1	-1.5454
POLR3F	0.1995
RAB10	-0.238375
ZNF277P	-0.179625
ZBTB7B	0.687875
DHRS1	0.258
ABCC13	0.287125
CNOT3	-0.41475
NFKBIA	1.6685
GAK	-0.276166666666667
SFT2D2	0.7015
HOXA6	0.078
CRTC1	-0.181
LY6D	0.895666666666667
C20orf72	-0.6015
CPT1A	-0.47025
LMO1	-1.3155
EIF3I	-0.3515
PRB4	0.188333333333333
MCM3APAS	-1.984375
C20orf132	0.0631
FOXF2	-2.73825
S100A12	0.01175
MLH1	-0.552666666666667
ACTN1	0.6747
MRPL36	-0.652
C20orf106	-0.09025
FBXO6	0.600333333333333
MKS1	-0.63
CX3CR1	-0.25475
PDE1B	0.8595
PLP1	-2.518
KISS1	-0.144833333333333
C14orf2	-0.400333333333333
TBC1D3P2	-1.42475
COMMD6	1.3285
ANKRD7	-0.833
PTCHD1	3.554875
NARS2	-0.9865
DOCK7	0.112625
FAM127B	-0.284375
LOC390243	-0.156666666666667
N6AMT2	0.7665
ZNF391	0.1035
DNAJB14	0.820666666666667
WRB	0.60475
BPI	0.895083333333333
TTC4	-0.382166666666667
FAM10A5	0.31225
GOT1L1	0.5609
MAGED1	-0.564625
RESP18	0.10425
WFDC6	0.58225
MT2A	-0.163
C11orf56	0.2035
KIAA1432	-1.253
ROR1	-0.3165
HSD17B14	2.44933333333333
ZFAND2B	0.217375
SAMD4B	-0.1995
HEXA	0.116625
HNRNPU	-0.1565
USP39	-0.721625
