Hybridization REF	TCGA-A8-A09X-01A-11R-A00Z-07
CKAP2L	-0.5355
KIF1A	-0.105
RSPRY1	0.329
VCAN	1.60275
CYP27C1	0.6495
SYDE1	-1.45783333333333
MED12L	-0.66425
ZDHHC21	1.4065
NHS	-0.1235
TM9SF3	1.27516666666667
DDHD1	0.5345
MAFG	-0.402666666666667
BICD2	1.0385
C14orf119	0.0178333333333333
C14orf43	0.499714285714286
CDH7	-1.89775
ALKBH5	0.1795
JUP	1.014375
TMEM41A	0.703333333333333
MAMDC4	-1.30816666666667
CBX3	-1.416
LRRC18	-0.13475
RBMXL2	0.194
PLA2G4D	0.728166666666667
FGF13	0.073375
KIF3A	0.208
PDIA6	-0.6515
DCXR	1.85425
CASKIN2	0.70125
EHD1	0.379666666666667
MARCKSL1	0.1275
ZNF496	-0.563833333333333
SCAF1	0.177333333333333
KCTD8	-0.829
TRAF3IP3	1.35685714285714
LSR	1.0285
CXorf1	0.213
C14orf112	1.007
EIF2B1	0.55525
OMP	0.4445
GSTZ1	1.013
LOC92017	1.23925
ISLR2	1.2085
C12orf36	0.8135
GATA2	-1.3735
GABRA5	-3.716
CELSR2	-1.15835714285714
STAM2	1.0243
TNAP	0.61
PTPMT1	-1.68566666666667
GRP	5.1905
SV2A	-1.631
MAGEA12	-4.38725
CACNG1	2.1165
C18orf19	-1.5425
GSG1	-0.130833333333333
PTPRJ	-0.135571428571429
FRMPD1	-0.722
ZNF668	0.18325
PLEKHJ1	0.11925
ADAT1	-0.3541
TMEM50A	0.0819000000000001
UCN3	0.652
HOOK1	1.637875
IL17B	-1.471
MLKL	-0.199
TTC14	-0.766166666666667
KLHL5	-0.57825
CRYL1	1.116
FOXH1	-0.041
NFYB	0.652
PPM1G	0.23575
GOLGA2LY1	-1.26875
NMT1	-0.912875
HADHA	-1.0791
CHSY-2	2.22175
PLEKHF1	1.32714285714286
SAGE1	-3.729
MUSTN1	0.2375
SUHW4	0.273
TFEB	1.48033333333333
ZFYVE27	-0.344
ATG12	-0.5335
BMI1	0.493714285714286
ZIM3	-0.13125
MYH4	-0.25825
MASP1	-1.48025
KIAA0984	1.55125
RPAP2	-0.50825
ASB5	0.1935
BOLA3	-0.325666666666667
MIA3	0.636
KRT35	0.314
KIR3DL3	-0.0395
MRPL51	0.03075
SEMA3F	0.462166666666667
NDUFB2	0.571666666666667
LOC253012	-1.612
FAM46C	-0.1384
G6PC	-1.41225
CSAG3A	-4.26033333333333
PREX1	0.7545
SLC25A45	0.375125
MAPKBP1	-0.1381
CPE	-0.6956
GNB1	0.626625
CXCR6	3.5
TRIM46	-0.36775
C16orf3	0.409833333333333
HPSE	2.16875
TIGD3	-0.4155
SPG3A	0.72575
LCAT	-2.13333333333333
ST6GAL1	-0.178777777777778
POMC	1.44825
FLJ36031	-0.4225
NSMAF	-0.213
SKIL	0.624
ADSS	0.791333333333333
HMGCS1	-1.666
POLR3F	-0.361833333333333
RAB10	-0.473125
ZNF277P	-0.111625
ZBTB7B	0.9615
DHRS1	1.35775
ABCC13	0.601285714285714
CNOT3	-0.12575
NFKBIA	0.90575
GAK	0.0813333333333333
SFT2D2	1.30316666666667
HOXA6	-0.047
CRTC1	0.317
LY6D	-1.20866666666667
C20orf72	-0.445166666666667
CPT1A	0.45225
LMO1	-1.424
EIF3I	-0.041
PRB4	0.25975
MCM3APAS	-1.548375
C20orf132	-1.2593
FOXF2	-3.09025
S100A12	-0.2255
MLH1	-0.0141666666666667
ACTN1	0.3675
MRPL36	0.374833333333333
C20orf106	-1.11375
FBXO6	0.923666666666667
MKS1	-0.699833333333333
CX3CR1	-2.448125
PDE1B	1.551
PLP1	-4.1055
KISS1	-0.272
C14orf2	0.520833333333333
TBC1D3P2	-1.30475
COMMD6	0.6913
ANKRD7	-1.48675
PTCHD1	0.871875
NARS2	-1.18275
DOCK7	-0.93275
FAM127B	-0.014625
LOC390243	-0.0538333333333333
N6AMT2	1.5035
ZNF391	-0.53
DNAJB14	0.718333333333333
WRB	-0.24775
BPI	-0.371416666666667
TTC4	-0.859833333333333
FAM10A5	-0.13775
GOT1L1	0.489
MAGED1	0.277875
RESP18	0.702
WFDC6	4.808
MT2A	-2.047
C11orf56	-0.198
KIAA1432	1.6315
ROR1	-0.88575
HSD17B14	1.47683333333333
ZFAND2B	-0.01375
SAMD4B	-0.234
HEXA	-0.511375
HNRNPU	-0.112090909090909
USP39	0.215125
NRD1	-0.61175
R3HDML	0.11475
FLT4	0.6765
OMG	-0.41925
OR52N4	0.305
LOC399818	-0.96975
ELA2	-1.81775
VENTXP1	-0.584
RFC5	-0.978
OR52L1	0.07
PAX5	0.3145
FBXO2	-2.66875
GMEB1	0.5155
AKT3	-0.426166666666667
CRB1	-0.938
CTTN	0.276666666666667
UTP15	0.265333333333333
HSBP1	-0.811
PHF11	0.89675
NDEL1	0.212333333333333
USP8	0.11075
BAIAP2	-0.0965625
SI	0.582666666666667
ARSJ	-1.65483333333333
BAAT	-2.091
KCNS3	3.66366666666667
LOC126147	-0.738833333333333
TMEM37	0.47325
C1orf162	4.06616666666667
MBD1	-0.5358
ITGAL	1.8665
WDR73	-0.649833333333333
GKN2	0.595166666666667
ARFGAP1	-0.170125
SLC5A8	2.04316666666667
ZBTB40	-0.515
CYP4B1	5.98216666666667
LYPLAL1	0.05725
CHST3	-1.439
MAP3K9	0.513
BTAF1	-0.960833333333333
TFAP2E	-0.63
RBM35B	-0.0805
LOC441251	-0.416333333333333
ANKRD25	-0.586722222222222
UQCRC2	0.5615
MAEA	0.415333333333333
HYAL1	-2.5636
RNPEPL1	0.425833333333333
CPSF2	-0.339
PSD3	-0.5787
ABCA13	-0.426
AGR2	0.75075
GBX1	-0.6885
HDLBP	0.473428571428571
ACY3	1.1335
HECW1	0.05925
ZNF519	-2.0295
HOPX	2.94875
ZNF304	-0.042125
OR12D3	-0.1075
FKSG43	0.214
METTL1	0.421375
MFSD3	0.9111
PSPH	-0.4835
CLCA3	0.478
DARS2	-0.756666666666667
CDC25A	-1.45816666666667
BAIAP2L1	0.45575
B3GNT5	-0.394
USP29	0.70625
ARHGEF10L	-0.3235
ATOX1	0.6435
ADAM30	0.07425
DNASE1	2.2345
STT3A	-0.0633333333333333
RAB6IP1	-0.48875
PTN	0.2246
C1orf106	0.643230769230769
HECA	1.1535
RNF122	-0.46725
SLC22A18AS	-0.173166666666667
GNG8	0.572166666666667
ELP4	-0.4045
FAM65A	0.0583333333333333
RPL10A	0.1825
IRS4	2.137
MACF1	-0.2551
SEC24D	0.53075
LOC374395	0.49675
TGFB2	-0.938375
MDFIC	0.271
CHRNE	0.369833333333333
PCMTD2	-0.337166666666667
ATP6V0D1	0.810166666666667
MTA2	-0.0945
LZTR1	-0.696666666666667
RAP1A	0.232
AXIN1	-0.277
POLR1C	-0.144
TRIO	0.0949166666666666
PLXNA4A	-0.427833333333333
C5orf33	0.12575
DEPDC1B	-1.48575
ZNF473	-0.142666666666667
MTM1	1.400875
GPR107	0.712166666666667
CSNK1A1L	0.740833333333333
FLJ14154	0.5055
NLRC4	5.18575
ENPP4	1.34866666666667
PADI3	1.946
RNF170	0.80925
CG018	-0.2165
C16orf7	-0.21275
KCNE1	0.02075
NRM	-1.04916666666667
SLC37A3	-0.6585
TPD52L2	-0.963166666666667
UNC5B	2.603
C12orf12	0.7425
SDHB	0.034
CLRN1	-0.0525
NUDT10	0.153833333333333
UGT3A1	-0.126
FBXW8	-0.144375
RHOF	-0.241
PTPLAD1	0.79325
MYO3B	-0.597666666666667
DERA	-0.0455
TPP2	-1.10575
C19orf53	0.295833333333333
GINS3	-1.585375
ST6GALNAC5	1.339
CHSY1	-0.88425
MGC15705	0.9915
GPR83	0.1892
EXT2	0.18975
DOLK	0.55825
TUBAL3	-1.31475
ACVRL1	2.2864
ABL2	-0.439416666666667
C14orf156	0.230833333333333
PTPRZ1	-4.81357142857143
DIP2C	0.606375
LAMP1	0.9425
RXRA	0.8816
MAP3K5	1.16525
ALKBH1	0.71
PDLIM7	-0.35125
ARL14	-1.6055
SNIP1	-0.607833333333333
TIMP3	1.44875
RGS3	0.8455
SPAG16	-1.5284
ABHD4	-0.2205
ARHGEF12	0.885
GLUD2	-0.2475
RAC2	-0.1945
UAP1L1	-0.2545
SLC18A3	1.079
YOD1	-2.70166666666667
RALY	-0.04075
HMOX2	1.144125
DGKH	1.52375
DBNDD2	-0.6875
YIPF4	-0.141
THAP10	-1.61825
ZNF513	0.66
HAGHL	0.9125
ITGB4	0.111166666666667
CCDC141	-0.36
YTHDF3	0.23675
C5orf28	0.89375
RPL7L1	-0.224875
TMEM30B	1.58621428571429
ANKRD35	0.137
DUOXA2	0.3495
TBC1D5	-0.02225
DFNB59	-1.7015
HRH4	-0.00300000000000004
MYO6	1.7226
DNAJA4	-1.298625
RBM24	-2.60575
CEACAM20	0.073
RBM23	0.136642857142857
NGFB	0.365
C1orf63	-0.7021
KRTAP7-1	0.372
PERLD1	0.779
NPB	0.257
C17orf59	0.2762
HSPBAP1	-0.4
SLC15A4	0.331
PRTFDC1	-1.65675
OSMR	-1.73221428571429
CYSLTR2	-0.4615
C19orf25	0.1685
KIAA1797	-0.5375
NLRP6	-0.4885
FAM105B	0.4177
SCRN2	-0.814333333333333
LRRC58	0.5364
RNF17	0.2395
NEIL3	-1.8885
FAM137A	-0.32325
SKP2	-2.55575
PARVA	1.32608333333333
PKLR	-2.084
RNF34	0.7305
A3GALT2	-0.168333333333333
C12orf50	1.1028
SUNC1	-2.011
FAM102B	-0.851
CCT2	-0.377
LRRC37A2	-0.582
ARF4	0.344
SIKE	0.149125
C8orf48	-0.146833333333333
MBTPS1	-0.103
GPSN2	-1.071
NCF2	3.56675
SLC12A6	0.3335
MRPL48	-0.545
HMGN3	-0.465833333333333
LRRC62	-0.68625
PAX9	1.628875
FAM55A	1.124
C20orf42	-4.6506
SCML2	-1.95766666666667
BCL9	-0.36525
FAM40A	-0.7165
C9orf41	-0.590833333333333
ZNF774	-1.062
LETM1	-0.088
PLXNB1	-0.945
NIPSNAP1	0.049375
USP10	-0.7695
F9	0.93675
LIPE	0.451
CNGB3	0.7575
C12orf52	0.515
PI4K2A	0.00275
MED8	-0.421625
STAT4	1.8919
FGD4	1.80933333333333
RNF145	-1.129
WDR32	0.5355
CLDN2	-0.0732
TCEAL8	0.53675
ZMYND8	-0.009
PDXK	0.00362499999999999
GATAD2A	0.03625
PTGES3	0.044
CCM2	-0.3285
TAP1	1.600625
ZNF670	-0.6025
ETS2	-0.804714285714286
C6orf166	-0.054
PRMT2	0.666642857142857
OR4B1	0.56
INTS8	-0.7905
CCDC102A	-0.32425
CCDC83	-2.20083333333333
ITGA1	0.3341
EPHA5	-1.8134
FAM24B	-1.12733333333333
TSGA10	2.675
HAL	-2.08266666666667
MYOT	0.387666666666667
SPACA3	-0.26675
BCL2L2	-0.2035
CUGBP2	-0.0363333333333333
CCNB3	-0.97525
RNF113B	0.2655
MERTK	0.61425
BAG1	1.02625
VPS36	0.415
ORMDL3	0.0553
C1orf190	-0.768
ZNF625	-0.8315
CORO2B	-1.80825
ALOX15	-0.711
CST1	1.87
NUPR1	2.13483333333333
CCL7	0.6905
SMCR5	-3.034
DSC2	1.1815
RBMS2	0.23875
GRIK4	-0.258
TRIM65	0.0841
TMPRSS6	-0.680142857142857
TP53INP2	0.66575
GLB1L	-0.528
LOC388284	-0.336
PUS1	0.754071428571429
BCL9L	0.3605
OLFM1	0.29475
RET	1.08225
MASTL	-1.24066666666667
ALX3	0.06675
IL1RL1	-0.206833333333333
ZNF765	-1.1064
C14orf138	-0.59675
SNX10	-0.532333333333333
TAC4	0.2545
C1orf64	3.367375
POGK	0.171125
MAPK9	0.73
ZNF366	3.49575
C8orf79	1.3626
CLDN7	2.6685
OR5AT1	0.431
TRIM37	-1.6095
LRRC25	3.52
GRHL2	2.1377
TEKT3	-0.0355
LASS5	0.250166666666667
ABCC4	-1.806
DLG3	2.143125
VGLL1	3.614125
ZFP36L2	0.336333333333333
MFRP	-0.0743333333333334
KIAA1799	-1.5885
FLJ44379	0.599
PCNX	-0.11925
ANXA9	-0.458
CYP4V2	0.3562
PIK3C2A	0.268
SRR	0.5865
NOL3	-1.7275
IFITM2	-0.1575
ARNTL2	-1.579
ZNF595	0.7535
NLRP13	0.334
ASPH	-0.76475
CPA2	-0.833
PVRIG	-0.0206666666666667
LEPR	-1.147
C16orf42	0.584
SH3BGRL	2.4295
FAM77D	-0.278333333333333
FNDC7	0.4325
C9orf6	0.538166666666667
NOTCH2NL	0.397833333333333
PGBD1	-1.058
SYNGR2	1.36166666666667
PITPNA	-0.0471875
PRPF4B	-0.9339
SLC43A3	-1.06321428571429
NRBP1	0.289
SLC25A22	0.00274999999999999
ILK	0.094
SLC22A8	0.476
MRPS7	0.180375
PITX2	-1.38275
FABP3	0.143125
OR1L1	0.032
LOC728215	-0.0955
BLID	-1.02
KIAA1217	2.47711764705882
TFPT	0.02475
AP4B1	-1.07975
VBP1	-1.5035
OR1K1	0.238
MORC3	0.41325
BHMT2	-0.897666666666667
C3orf10	0.908375
FZD7	0.181333333333333
WFDC10A	1.147
PMS2CL	-0.495125
CCDC32	0.149
FA2H	1.72075
ALG13	0.466
TTLL7	-1.1942
SPOCK3	0.07125
SLC13A2	0.7075
AIM1	3.3125
GPRC6A	0.92
EGR2	3.12175
MED11	0.24575
WWC1	3.19675
SH3GL3	-2.0625
RIF1	0.0691428571428571
PRLH	-0.7545
VLDLR	-0.9295
DBT	0.1973125
C21orf63	1.43425
CGGBP1	-0.434125
KRTAP12-2	0.251
TADA3L	-0.092125
ZBTB16	4.21375
PDGFB	1.102375
RFX1	0.11475
UQCRB	0.6565
LOC133874	-0.147
HPS3	-1.02325
LGALS3BP	0.1895
DKFZP564O0823	3.57328571428571
MRFAP1L1	-0.0565
HOXA10	-0.427666666666667
NGB	0.5545
KIF21A	1.77053846153846
IFLTD1	2.21
LZTS1	-0.615875
ARHGEF3	0.83875
RHBDL3	-1.9795
CSNK1G2	-0.226833333333333
ChGn	-0.27475
KIAA1244	2.623
GABRB2	-0.0465
MGC72080	-0.052
CD27	3.3585
EGLN1	-1.2709
PEX13	0.484
RWDD3	-0.7505
RNF12	0.0931666666666667
GRIN2B	1.1655
ADAMTS14	-0.743714285714286
DYDC2	-0.821
ATP6AP1	0.2043
NR1H2	0.362333333333333
PDK2	-1.26
C3orf17	-0.4835
SLC38A2	-0.605
SLC25A29	0.586
C15orf29	0.985375
ADAM9	-0.494916666666667
TMUB2	-0.262
GPR176	-0.7825
AGK	-0.392125
MCCD1	0.1075
NDUFA4	0.42
TMEM146	0.389333333333333
DUSP1	-1.001125
UNQ6975	0.8385
EMX2OS	2.456
INSM2	0.30625
LUZP4	-1.364
SETD6	-0.84625
P2RY2	3.39725
SLC45A2	-1.6805
RABGAP1	0.707833333333333
UBXD5	-0.255
GPRC5A	1.5168
PAK3	-0.4152
LOC63920	-0.908
TGFBR1	1.3989
KRTAP6-3	-0.0015
SFMBT2	-0.676666666666667
CDC42	0.4524375
C11orf35	0.26
TTLL2	0.0426666666666667
UACA	0.992636363636364
CD97	-0.1456
SETD5	-0.077125
NINJ2	-0.41425
PTER	1.66533333333333
POMGNT1	-0.37875
KRTAP4-2	0.3645
ECGF1	2.25275
HRB	0.348181818181818
ATP1B2	0.5452
LOC400506	-0.1215
COL4A3BP	0.86875
C6orf97	-1.328
GRHPR	0.37425
TAS2R1	-0.415
SEMA7A	-1.17075
EDF1	-0.0155
ODF2L	0.323888888888889
PCID2	-0.834666666666667
GTF2H4	-0.835166666666667
ZCCHC3	-0.804125
CGB2	-0.295666666666667
NEUROD1	0.948
C20orf75	0.4235
RP5-1054A22.3	1.26433333333333
IFNA5	0.5935
ZNF134	-0.39525
MGC119295	-0.8175
ZSWIM6	-0.635125
SMEK1	0.326666666666667
PCGF2	-0.243
C1orf102	-0.02875
CYP2A13	-0.834
KCNH6	-1.0983
MDM1	-0.3974
ALDH7A1	0.361333333333333
C9orf75	0.44125
VDAC3	-0.008375
OR51T1	0.8075
EIF3F	0.139833333333333
KCNJ10	0.737625
LENG8	-0.008
EDEM2	-0.005
CCNJL	-1.382
DHX37	-0.492
CRYGN	0.6565
AATF	-0.441125
ZNF630	1.2225
E2F5	0.0455
WFDC13	-1.1885
FTSJ3	-0.558333333333333
C4orf33	-0.0605
LHFPL4	-2.99925
C19orf56	-0.1885
SMAD4	-0.769625
AFM	-0.375833333333333
G0S2	-0.491
FCHSD2	-0.1236
RRP1B	-0.8149
EEF1B2	-0.2
STAT6	0.847666666666667
ZNF195	-0.5535
GNL1	-0.9535
ZNRF2	1.71033333333333
PER3	-1.66
ASB16	0.397
C10orf10	1.02021428571429
ADCY8	-3.15066666666667
C9orf58	2.4975
ARMC10	0.383333333333333
PSG1	-2.2155
DHX34	-0.835
VARS2	-0.6625
NFIC	1.04675
ITPR2	-0.5205
AGXT2	0.023
OR6K3	0.934
H2AFZ	-0.554166666666667
MLLT3	-0.579666666666667
COX4I2	2.35575
CCNT2	-0.419
PLK4	-1.5495
NUMBL	-0.814833333333333
MED16	0.255
PLEKHQ1	1.27175
GOSR1	0.268352941176471
BTG4	-0.959333333333333
RPL30	0.423583333333333
IGSF5	0.00749999999999999
IGFL2	1.27833333333333
ELMOD2	0.604666666666667
SHC3	-1.4075
HAVCR1	-0.401
DYNC2H1	-1.79
RNF5	-0.489
C2orf7	0.98175
NLF1	0.873
KLHL25	-0.2445
LRP10	1.4459
KRI1	-0.561
PUS7L	0.487333333333333
MGMT	0.58275
HOXD1	-0.209666666666667
CSH1	0.2371
ATG16L2	-1.4275
FLJ44635	0.1945
CHODL	1.88575
EXOSC8	-1.2145
SLC28A1	-0.3845
MYO7B	-0.916833333333333
SEH1L	-0.3083
MTNR1A	0.153333333333333
TSPAN5	-0.272333333333333
CDC45L	-1.80266666666667
AMIGO1	-0.8125
ATAD3A	-0.151875
OSGIN2	-0.564333333333333
PDIK1L	0.389666666666667
DARC	3.338125
PIPSL	-0.0325
SHMT1	-1.03925
CRISP3	0.958
POPDC2	2.57966666666667
ZRANB2	-1.31983333333333
FBXL8	0.52925
TRIP13	-1.24872727272727
EIF5AL1	-0.3255
POU5F1P3	-5.02866666666667
IL6	-1.745
CXorf38	0.5565
IFNA16	-0.891
FBXL2	1.24966666666667
BRD1	-0.06075
STATH	0.854333333333333
FBXO44	-1.07033333333333
MCCC2	2.402
CDC2	-0.9344
C5orf23	1.23725
IVD	1.91333333333333
C10orf122	-0.704333333333333
MSL3L1	1.0492
MVP	0.2055
EPOR	-1.2405
ZMYM1	-0.689
BCL7C	0.3125
PSTPIP2	1.7461
LYPD1	-1.727875
OR8G5	0.6035
ZP3	0.9485
BCAS4	0.207916666666667
EDG6	2.947
ISY1	0.319
PRAMEF2	-2.43725
CUL1	0.2315
RNF213	1.6138
CCRK	0.41975
DHX9	-0.453
C13orf29	-0.89825
NCKAP1	0.611833333333333
MRPL43	0.601428571428571
XPR1	-1.4255
PKN2	0.8264
PODNL1	0.72
ZNF333	-1.106375
DALRD3	2.088
OPN1SW	0.208
BTBD6	-0.13475
C11orf82	-1.8485
OR5P3	0.5175
DUSP11	-0.1705
L1CAM	-1.658
NEK11	1.35033333333333
OR7E91P	2.0125
CNTN3	2.685
CREB3L2	0.739
ZBTB37	-0.305
KIAA1324L	-0.87775
NDUFB10	-0.302833333333333
NUDT2	0.4355
GTPBP8	0.20425
CACNA1D	-0.52625
PRKAA2	-2.96716666666667
PRDM8	0.004
MGC16075	0.484666666666667
KRT14	-1.879
PP8961	0.434428571428571
MRPL18	0.1915
ABCG2	-2.8115
PACRG	0.10525
BBS2	-0.9835
KREMEN2	0.296
FBXO21	-0.31775
HNRPUL1	0.195916666666667
GRB10	-0.4455
CLSTN1	0.077375
LMAN2	0.8836
C17orf61	-1.026
NIPSNAP3A	1.14975
INSIG2	-1.35983333333333
PCDHB7	-0.281666666666667
STXBP2	0.546375
CMAH	3.10666666666667
SEMA5B	0.27125
ZNF155	-0.723
COQ6	1.10516666666667
PRPF4	-0.0605
TSPAN15	3.0993
VN1R5	0.60775
LATS2	0.4915
SELK	-0.59525
PGK2	0.003
MS4A1	1.397625
TYW3	-0.4712
KRTAP5-1	0.7685
RCCD1	-1.1255
BTN1A1	-0.12975
DDX28	-0.352
TMEM65	1.759
LOC92345	0.59475
TTC31	-0.4775
WDR46	-0.934
CHP2	0.670666666666667
LSP1	0.647
ZNF542	-1.58875
EXOSC1	-0.68325
ARHGAP18	0.178
LRRTM4	-0.820125
MAOB	-0.564833333333333
CACNB4	0.59825
MGC33846	0.23875
RANBP3L	4.37025
ATP5L	0.461875
ONECUT1	-3.5805
NUDT9	-0.1415
TMEM149	1.0295
STX17	1.32475
IGSF10	-4.51925
TMPRSS9	-0.147
BMPR2	1.61716666666667
ALLC	-0.210666666666667
KLF7	0.936375
GCC1	1.717
TIMM9	0.25025
CDO1	-0.305
MGC10701	-0.564166666666667
IFI6	2.0755
FRMD8	0.23475
MGAT2	-0.45925
WBP5	-1.75116666666667
CNIH2	0.306
KIAA0907	-1.6234
KCNH8	-1.4845
CTSG	-1.32425
GRIK1	-0.492333333333333
CUL5	0.131875
FRMD1	0.2505
OR9A4	0.6285
SYT6	-0.651125
FOXD4L2	2.427
ANAPC2	0.0613333333333333
OPN5	0.8215
TAF13	-0.22425
LYG2	-1.319
GGNBP1	-0.458
C11orf40	-0.143
OTX2	-1.456
REG4	0.03275
EIF5	-0.319
PALB2	-0.27125
SEPSECS	-0.6615
RNASE3	-0.15175
TRIM49	-2.6405
POLR2K	0.4657
GPR42	0.823
C8B	-2.7035
SASS6	-1.83525
PREB	-0.676
OR3A3	-0.6565
TUBA8	0.22025
IGLV2-14	1.525
STIL	-1.74375
ANKFN1	-1.21933333333333
NME7	-1.10875
HOXC12	0.5185
UBE2C	-0.867625
FHOD1	-0.398625
CDK2AP1	1.43825
OR6K2	0.6445
DHPS	-0.802
RPL5	-0.3025
TRGV5	0.296
LOC541472	0.146
HCCS	-0.0925
DENND1B	0.3935
LHX3	0.2365
OR5D16	0.448
CXorf57	-2.2735
IRF2BP1	0.782
NDST2	1.50766666666667
LCE3D	0.344
BOLL	0.504285714285714
SYT3	-0.568
PIH1D2	-0.37025
C20orf7	-0.171333333333333
IL1R2	0.650666666666667
SLAMF9	-0.0075
PPME1	0.539125
PIK3CA	-0.43675
TRAPPC1	0.244125
COLEC10	-0.98825
SLC9A6	-1.44916666666667
PDDC1	-0.2345
CCDC53	0.23775
GK3P	-1.9895
DAZL	-0.497666666666667
BRI3	-0.379
SDK1	-0.0695
CYP2C18	-0.485666666666667
IFI44L	4.065
RPL3L	0.2835
FUT9	-1.03916666666667
KIFC2	-0.617666666666667
PMP2	-0.0188
SLC4A9	-0.0565
PLAG1	-1.95866666666667
MYCBP2	0.8035
OR4E2	0.3435
CCDC65	0.9155
C16orf82	-0.126166666666667
ENTPD4	-0.532
BRP44L	1.776625
PMP22CD	0.9735
TMCO4	1.44933333333333
KCNN1	-1.5085
WDR35	-1.23825
CCDC80	2.46525
C3orf31	-0.30975
SLC7A9	-2.59575
TMEM190	-0.914
DBC1	-0.0718
FADS3	-0.675
PDZD8	-0.366666666666667
GRM5	0.571875
AZGP1	3.8801
PEX3	0.277
MED1	-0.521428571428571
ATG4C	-1.25783333333333
HNRPH3	-1.149625
FAM109B	1.75025
C4orf17	-0.7835
CA10	-0.12
OPRD1	0.00899999999999999
CCL16	-0.95625
SACM1L	-1.16025
CST6	2.143
CD63	0.617125
LGI1	-2.41175
ZNF784	0.9585
CRYBB1	-0.2215
CX3CL1	-0.112
TOP2A	-2.679875
GYPB	-3.84116666666667
GADD45GIP1	-0.35225
FEN1	-1.2085
IGF1R	-2.3784375
WDR72	-1.3822
PURG	-1.79083333333333
DEFB126	0.531
PKD1L1	-0.32475
CAV1	-2.3951
GNPDA2	0.3319
DGAT2	1.216875
NLGN1	-4.46175
STRBP	0.195125
HPRT1	-0.172333333333333
FANCI	-1.432375
PSMA7	0.187875
DBF4B	-1.455
TTF1	0.14775
RAD54L	-1.99375
ELOF1	0.36825
PLAGL2	-0.48875
ZNF256	-0.49575
HMGCL	-0.928
MSI2	-0.252666666666667
RPESP	-3.139
C11orf60	1.309
ABCD1	1.3855
ACAA1	1.6232
SPARCL1	4.93157142857143
IL6ST	0.1071
ZNF319	0.013
TMEM109	0.8809
FAM90A1	-1.28866666666667
IL22RA1	-3.3315
ATP4B	0.5175
TEC	-1.5632
C7orf30	-0.4985
TXNDC2	-0.553666666666667
ABCB4	-1.54875
KIAA1191	0.5465
C9orf38	0.1815
SFTPB	0.213857142857143
CNTNAP2	2.462
FRK	-0.253
TBX19	-0.138
CHD4	0.27125
C6orf26	-2.79466666666667
MOSC2	-0.35325
IKBKE	0.514
HIF1A	-1.161
LOC595101	0.0395
RELA	-0.1065
TMEM16B	0.257333333333333
ABHD12B	-2.62525
TSEN34	-0.4965
KIF18A	-1.222
TXNDC9	-0.072
SPATA2L	0.0965
SEMA4G	-1.8625
C21orf91	0.251
MATN1	-0.7035
KCNIP4	0.155
TUSC1	2.31775
OR4C15	0.668
ARMCX6	0.0154166666666667
WBSCR27	-2.65166666666667
OR52I2	1.4115
KIAA1604	-0.8665
DYNC1I1	-0.943625
PPP4C	0.7365
SLC47A2	-1.7126
TREH	0.29225
CD48	2.9485
ST14	2.13766666666667
PKN1	-0.7985
SPON2	1.32175
XBP1	1.62691666666667
SFRS12	-1.04516666666667
EFCAB6	1.91175
SELT	-0.90825
SLC39A2	-0.308
ERF	-1.53916666666667
ARL3	-1.376125
SURF6	-0.1966
MLLT10	-0.165571428571429
FLJ11171	-0.226166666666667
TDGF1	-5.002
ERCC6	-0.10825
EIF2AK4	1.216875
BAZ1A	0.807
LRRN3	-0.4552
TMC3	0.9885
EFTUD1	-0.3715
PTPRO	1.6305
CLEC12A	1.526375
ACBD4	-0.55375
ZDHHC14	0.86975
OTUD7B	0.013375
ACTB	0.5444375
MSRA	0.869
LCE5A	1.232
IFI35	0.032
BSCL2	0.476666666666667
ANKRD12	0.265416666666667
CFHR2	1.26266666666667
RGAG1	-0.415833333333333
HSFY1	1.351
SLC30A5	0.425166666666667
IMPG1	0.762
GPR109A	0.8075
ZNF185	1.19575
IYD	3.78925
NPCDR1	0.302
SERPINA13	0.163
HMGCLL1	-2.984
NEUROG1	0.815666666666667
UBQLN1	0.41275
LIN37	0.14425
SOCS2	0.194625
DSCR4	-2.2495
XKR6	-0.623
GPR142	0.9185
KRTAP13-3	-0.454
CCDC15	0.394666666666667
MOS	0.8645
CD1E	-1.6935
OFCC1	-0.1084
FAM83D	-1.62825
SRFBP1	0.54525
C9orf96	1.332
DHDH	0.321
CCDC90A	-0.208
RABL3	0.8578
CD320	-1.5715
ANGEL2	-0.0959166666666667
MRPL21	-0.06075
SMG6	0.601666666666667
INSR	1.172375
FLJ14816	-1.0315
GLRB	-0.943333333333333
C9orf89	-0.14575
CIZ1	-0.32825
URG4	-0.365666666666667
LRDD	-1.37983333333333
CBY1	0.926833333333333
NFX1	0.8335
MTERFD2	-0.150928571428571
C19orf23	0.019
PGC	-0.029
IER3IP1	-0.6527
RASAL2	1.09641666666667
C1orf89	-0.33325
SYNJ1	-0.35875
NFKBIE	0.91275
FLJ40125	-1.6675
TCEB2	-0.7874
NOG	-2.021
POLR2J2	-0.589833333333333
HLA-B	2.2625
PCDHA1	-0.067
PPP2R2B	-0.3865
ARHGEF17	0.2855
TCF7L2	0.421785714285714
CHD5	-0.4514
ZNF431	-1.094875
TBC1D25	0.7255
ZNF800	1.38
SCUBE2	-0.533727272727273
MYCBP	-0.394833333333333
GPX5	0.516
C6orf129	-0.3995
QSER1	-0.198
ULK2	1.07175
