Hybridization REF	TCGA-A8-A09B-01A-11R-A00Z-07
GMFB	-0.091
PBEF1	-1.5395
HBG2	-3.103
TMEM8	0.11825
PALM2-AKAP2	-0.458666666666667
NFYA	0.59275
FAM108A1	0.719125
PBLD	0.731375
NRG4	-2.69225
PIGF	-0.31575
PTGER1	0.0145
NOS2A	-0.0418333333333333
C21orf34	-0.466833333333333
C21orf51	-0.16425
IL17C	-0.1205
TRMT6	-1.03
ETV2	0.1665
CCDC109A	-0.0535
MYLK2	-2.2485
ATP10A	1.4166
DPH4	-0.70075
C5orf5	-0.225833333333333
KCNA4	-0.176333333333333
NMNAT2	-1.37866666666667
GLYATL2	-0.3865
LSMD1	1.227
IL23R	-1.58525
NRF1	0.387
MUC15	-1.85983333333333
PRDM12	-1.633
PAQR4	-0.554785714285714
RBBP6	-0.8214375
IFI27	2.52575
SKAP2	0.146833333333333
TAGAP	1.04175
TJP3	1.8895
C9orf61	1.78175
IDS	0.355071428571429
PARG	-0.36225
LOC131149	0.2315
DYRK4	0.200166666666667
MICALL1	-0.69575
GALR2	-0.0825
GPBP1L1	0.03775
TBX21	2.6395
KCNJ6	0.609
GGN	1.13325
CASP5	-0.104166666666667
RNF182	-5.1825
BRD4	1.07175
DOK4	-0.858375
SLC46A2	0.380166666666667
SOX9	0.35675
ZNRD1	-0.0065
PRR6	-2.3205
FAU	-0.878125
DTNB	0.91
CARD9	-0.557
STS-1	-1.14616666666667
SLC4A5	0.22675
NSBP1	-1.534
UGCGL2	-0.79075
POTE15	2.1695
NOXA1	0.17375
RP13-347D8.3	0.5615
SAMD10	-0.346166666666667
EP400NL	-1.38025
TCF21	-0.400666666666667
AMELX	0.00775
JPH2	0.079
SLA	1.059375
DLST	-1.86466666666667
SEPT12	1.64725
RGS20	-4.07225
LXN	-0.469833333333333
ZNF419	-0.46775
UPK3B	-0.298166666666667
RELL1	0.7265
ESPNL	-1.6005
KLHL21	-0.243375
PI15	1.22
C2orf61	-0.2955
LOC407835	-0.4065
RER1	0.227
ELAVL2	0.323
MGC26718	0.768
KLF2	2.53475
TNFAIP8L3	1.27933333333333
TFE3	0.498
C11orf17	-0.373125
15E1.2	-1.6505
SNRPC	-0.63175
DLGAP1	-0.56775
PGLYRP1	0.2815
OVCH2	-0.645
IRF7	0.939
SET	-1.0728
NAB2	-0.371666666666667
LRP5L	-0.41175
FAM120A	0.678125
ASCL2	-0.572333333333333
SHH	0.072
ATP5H	0.184833333333333
THPO	1.42966666666667
TYRP1	-3.041
HIST1H3E	0.399833333333333
EIF2S1	-0.540055555555556
TNFRSF17	-2.44066666666667
TARSL2	0.577
NKX2-8	0.123625
C1orf115	0.5275
LOC56964	0.735
KIAA0841	-0.57975
ISCU	0.398
TTMA	-0.4295
ZNF414	0.446
LOC441150	1.23575
RAB15	0.14825
HBP1	0.827333333333333
TNNT2	-1.61333333333333
CECR5	-0.69275
PHGDH	-2.4935
JRK	0.0509
XPO4	-0.94825
FAM131C	0.655
ARHGAP25	0.6426
CA9	-3.15577777777778
GPR62	0.319833333333333
TLX1	-0.155
GPS1	-0.09075
OR2M2	-0.0765
BDP1	1.1165
FAM70B	0.1835
RPS29	-0.417833333333333
MKLN1	-0.1356
TSPAN19	-2.73366666666667
SLC29A3	1.3551
LGALS4	-0.00716666666666666
USH2A	0.0576666666666667
NF1	0.242333333333333
APOBEC3A	0.305166666666667
IMPAD1	-0.1915
OLR1	1.9365
NRAP	-0.492
HCFC1R1	1.23933333333333
TAOK2	0.444666666666667
MCM10	-2.64966666666667
MAP4K3	0.181583333333333
CBS	-2.3835
CLK3	-0.9416
PCDHGA5	0.171
ELF4	0.2335
FAM71A	-0.39525
C11orf49	0.18175
CLIP2	0.0195
BTBD9	1.4231
ZNF524	1.44375
KDELR1	0.699333333333333
ZNF509	0.2355
NCSTN	0.916
ZNF533	1.40928571428571
PARP4	-0.415625
GALNT9	-0.207
NPY	-2.3605
BEGAIN	-2.828
TMEM77	0.329
FOXRED1	-1.6985
SLC16A2	1.8375
SLC35B1	-0.016
GK5	-0.895666666666667
SDCCAG10	-0.26325
C4orf20	-0.204
SLC9A2	-2.09575
ADD1	0.765142857142857
TAL2	-0.350833333333333
ACLY	-0.122375
DNAJC1	0.2815
SOST	-1.98325
USP43	1.72416666666667
CYP4F12	-1.271
FKBP5	-0.31475
CHCHD5	0.8493
NUDT22	-0.19525
CCDC85B	-0.7085
OR51G2	0.4405
STRN3	0.582785714285714
TMOD2	0.10225
FLI1	-0.5615
MAB21L2	-0.066
DGKQ	0.16275
VPRBP	0.757666666666667
SCNN1B	-0.346
ECHDC3	1.6113
TMEM106C	-0.79075
CSNK2A2	-0.743
RPL39	-0.2938
HERC3	-0.1361
ZBTB47	0.949333333333333
ZNF681	0.1775
PAGE2	-3.13975
CLIC5	1.94464285714286
RABAC1	1.40075
ZFHX2	1.65675
YPEL1	1.1025
KIAA0776	0.624
NR1D2	0.27875
DNAJC4	0.399
NPNT	4.323
ZNF677	0.308
ZNF536	-0.996
MEF2B	-0.2775
PTPN4	-0.794875
CTCFL	-4.3295
STX5	0.206833333333333
CD72	1.28875
VEGFA	-1.02957894736842
XRCC1	0.1815
MAS1L	0.429833333333333
ELL	0.1686
SETBP1	1.66675
CDH11	3.0165
NDC80	-2.56430769230769
DMBX1	-2.3895
NRSN1	0.140833333333333
BAT2D1	0.652125
CDS2	0.492333333333333
C1orf212	-0.3785
SENP3	0.011125
IL1F9	0.059
EEF2K	-0.185625
COG8	-0.372
CEP72	-1.81325
OR1L8	-0.1075
MUS81	-0.633833333333333
PHYH	0.743625
GGT6	1.79166666666667
C22orf23	-0.747583333333333
C13orf33	2.1775
MAPK8IP2	1.3085
NELL2	2.104
POU3F2	-2.39583333333333
ALPK1	1.467625
MRPS18C	-0.64825
RPLP2	-0.4895
FGF22	-0.147
SPNS1	-0.0508333333333333
ZFP1	-0.63
IL1RAPL1	-0.6075
PCSK9	-3.1785
NKX2-1	0.205214285714286
C6orf189	0.96175
SP4	0.035
SLC11A1	1.3311
C21orf25	0.00233333333333333
ICAM2	0.15275
SH3GL1	-0.506
GSK3B	0.319
RALB	0.656875
PDXP	-1.5255
GNGT1	-2.995875
KIR2DL1	-0.109
TNFAIP3	-0.301666666666667
C6orf32	0.7136
CBLN2	0.5665
PANK3	0.81075
TAAR9	-0.416
WDR82	0.623357142857143
APOM	-2.50025
TRIP10	-0.03775
SPATA16	-0.187
C1orf135	-2.257
USP51	0.66275
TESK1	0.586
C11orf64	0.109428571428571
ZNF611	-0.046
PDE6G	-0.5205
HLA-DQA1	2.823375
GCLC	0.285625
SEC61A1	0.114642857142857
TWSG1	-0.287166666666667
ZMYND10	3.50825
CTDP1	-0.1045
ADAMTS6	0.140833333333333
SLIT1	-1.3955
KRT86	-0.1775
KIAA0574	1.3015
GTPBP2	-0.2497
PQLC3	1.5795
PRRX2	-0.432
C15orf44	0.438
MKKS	-0.598
C11orf10	-0.525
GPR110	-0.679428571428571
CD109	-0.575916666666667
ADCY1	1.10333333333333
RHBG	-2.541
TP53I3	-0.00125
SLC22A3	-1.5309
UCP2	-0.175
FOXG1	-2.87683333333333
OR2AG1	-0.092
TRIM24	-0.9995
PROC	-2.846125
TAAR6	0.152
AMTN	-1.5925
C10orf47	0.443
DEPDC1	-2.80275
FLJ45557	3.96375
ZDHHC17	0.0715625
KIAA1429	0.672166666666667
KCNH1	0.78225
VNN3	1.035875
PSMAL	0.70925
PPARD	0.185125
HFM1	-1.6365
YBX1	-2.09816666666667
ZNF695	-2.25825
SCTR	0.0248333333333333
DCDC1	0.6225
VPS26B	0.0542
MTF2	-0.764166666666667
ATP6V1F	0.06675
CCDC94	0.0275
PERF15	0.705
CCL11	2.953
LMO7	-1.345625
DCST1	-0.095
ADRBK1	-0.342875
CDRT4	0.23475
ZNF84	-0.72825
HOXD8	2.5375
STARD8	-0.3895
FOXP2	-0.839125
CCDC103	0.74975
POLR3A	-0.423
GSC	1.20433333333333
ZNF114	-2.3755
HTR7P	-0.1815
LALBA	-0.3575
RMND5A	-0.922666666666667
PSCD2	0.7795
ZNF409	0.391
KRTAP1-3	0.419166666666667
MAF1	-0.1815
LOC201725	-1.31083333333333
NRN1	-2.409
SPAG5	-2.26566666666667
DNAH7	3.16633333333333
FLJ43860	-0.0105
BRCA2	-1.32975
ACADM	-0.05875
CXXC6	-3.333875
RAGE	-0.651875
CHMP2A	1.3365
FAM8A1	0.6616
GPR21	0.037
SLC12A3	-2.67
FVT1	0.577785714285714
ZDHHC7	-0.790625
FLJ44048	-0.2575
SLC44A3	1.47466666666667
SDSL	1.3925
MMP8	-0.80825
PLA2G12B	-3.31633333333333
ACY1	-0.1785
MT1E	-1.328
OR4K15	0.151
TECTB	-0.2295
GPR20	0.358125
IRAK2	-0.634
RFPL3	-0.116625
MYO9A	0.22425
NARG1L	-0.27525
BLMH	-0.834875
CCDC3	2.12233333333333
C9orf21	-0.868333333333334
KIAA0513	0.0205
MIER2	0.19
PNMA2	-0.99425
SH3BP2	0.6474
ANXA10	-1.92733333333333
RTN2	1.45583333333333
TFB1M	-0.7545
PRPH2	1.89975
C14orf133	0.00775
GOLGB1	1.53408333333333
IRX4	-0.172625
NFKBIL1	0.108
C10orf62	0.033
APBB3	0.41125
RPS10	-0.1763
LOC728378	1.64625
TLE3	1.63838888888889
PSMB7	-1.198375
MESDC1	0.122
SLC6A1	0.480166666666667
OCLN	1.47958333333333
PTTG3	-2.213
NAGLU	0.178
SERTAD4	2.52025
SPRY1	0.77125
FLJ10781	-0.64125
MYSM1	-0.2465
TRIM4	0.728428571428571
SH3YL1	0.934
TREM2	3.50983333333333
SERPINI1	0.72
HDHD3	0.288125
TMEM38A	0.3055
EID2B	-0.22975
TDRD3	-0.119
SEDLP	0.50875
THSD7A	1.36583333333333
NDST3	-2.1955
KLHL15	-1.08466666666667
DHRS12	0.8245
FBXO9	0.651071428571428
TNPO1	-0.222166666666667
MRPL13	0.0518333333333333
SNX5	-2.25766666666667
METTL6	-0.405
SOD1	0.27225
CHML	-0.100833333333333
PACS1	1.20725
SIRT5	-0.4504
CAPN2	0.235166666666667
FXYD5	-0.183
TWISTNB	-0.255875
LRFN1	0.421333333333333
UBE1L	0.667875
UBE1C	-0.0605
OR51B2	-0.4
OR4D11	0.6195
C15orf2	-0.35
NR4A1	0.81
LOC339047	-0.9655
TRIM17	1.543
ATP5G3	-0.647142857142857
RPL15	-0.267
ADAMTS8	-0.40475
HOXC4	0.285
C14orf37	2.0685
CEACAM5	2.375625
MYT1L	0.572166666666667
RASA2	0.57175
OSBPL7	-0.756
STAG1	-0.2415
GIMAP4	3.85283333333333
FUT3	-0.368
PIF1	-2.8135
LPIN2	-0.1745
SH3PX3	0.395
PDP2	-0.367
PAPD1	-0.669375
ERP27	2.25875
APOOL	0.2823
DIABLO	0.21575
TRHR	0.05475
ARMC9	0.022125
RNF152	2.12
SLITRK3	0.477
ZNF211	-0.1417
PFDN1	0.591125
RGS11	0.83825
HS6ST1	0.209
AKR1D1	-1.5515
TNP2	0.134333333333333
STK31	0.791166666666667
EML4	-1.31883333333333
SGTA	-0.294333333333333
HIST1H2BI	-0.235166666666667
PSMD6	-1.383
KIAA1257	0.892
C18orf55	-0.7935
FLJ20273	3.029
RPL28	0.00633333333333334
EPYC	2.36325
NOX3	-0.8075
ELAC1	-0.302333333333333
METT11D1	-0.79275
BIN2	-0.6745
NACA2	-0.40975
CCDC17	-1.02875
HM13	-0.1148
UBOX5	-0.4725
UBE2O	0.018875
UBL5	0.508
APOLD1	0.51375
C9orf31	0.77075
TNFSF8	0.5085
ARHGAP29	1.318375
PROKR2	0.4175
PDE5A	0.416666666666667
C6orf12	0.317
TOM1L1	-0.2535
WHDC1	0.04425
FOXI1	0.258833333333333
RAB4A	0.7314
TMEM39B	-0.61275
ATPBD1C	-0.63225
FARSA	-0.434
PLEKHG5	0.2025
CMAS	-0.980166666666667
OR7E24	-0.822
SLC30A1	0.9415
CDC42EP5	0.661333333333333
PLAC1	0.709
KLHL18	0.189833333333333
LBA1	0.791
TAZ	-0.592
CRIP2	1.5785
BTBD11	-1.07533333333333
C16orf72	1.102
DIO2	2.6484
LRRCC1	1.18366666666667
CCDC136	-2.577
PRX	0.592125
RBM5	0.4192
TMEM85	0.260125
TUBGCP4	-1.184
APLN	-0.31025
CDK7	0.345333333333333
SSR2	0.809583333333333
CRELD1	0.308
C19orf46	2.5995
GAL3ST4	0.344
KBTBD10	0.584
IL28A	0.2935
WDR27	0.416
MCM2	-1.1325
SOX14	-0.566
FLJ39743	0.348
KIAA0922	-0.277
HIPK4	0.1665
FLJ25758	0.302
C16orf57	-0.899416666666667
PDZD2	1.265375
MCC	1.187875
HHLA3	0.2957
ID2	0.627
C20orf23	2.61141666666667
ZNF688	1.466
APOC2	-1.9625
LOC440093	0.19575
FAM50B	2.63983333333333
PWP1	-0.57
DNAH10	0.13525
HIST1H2BA	-0.44425
GPR56	0.609166666666667
METAP2	-0.63925
PAN3	0.403666666666667
STXBP4	1.059375
PDHX	-0.9195
MTA1	0.0255833333333333
ZBED4	-0.127375
ZNF720	0.50775
CDK2	-1.610875
RHOJ	0.457125
CDC37	-0.273833333333333
ZER1	0.216125
GRK4	1.141
PRPH	-0.404
POLR2A	0.275125
OGFOD1	-1.41975
NOL5A	-1.175
PHEX	-0.3745
FLJ16478	0.1245
C20orf117	-0.498625
CAMTA2	0.8255
C11orf74	-0.809666666666667
DDX17	1.24525
C5orf27	0.442125
PLEKHA2	-1.5435
PDE4DIP	-1.1617
SCN7A	0.21125
ZNF559	-1.047
CXCL10	3.059
ZMYM4	0.2025
STK32B	0.543066666666667
KIAA0888	-3.1984
TACR3	0.237
CKAP2L	-2.965
KIF1A	-1.164
RSPRY1	0.4655
VCAN	1.69575
CYP27C1	-0.051
SYDE1	-1.28133333333333
MED12L	-0.31375
ZDHHC21	0.689375
NHS	-0.163
TM9SF3	0.558333333333333
DDHD1	-0.099875
MAFG	-0.528083333333333
BICD2	-0.1694
C14orf119	-0.454166666666667
C14orf43	0.0562142857142857
CDH7	-1.4215
ALKBH5	-0.218928571428571
JUP	1.642625
TMEM41A	0.326
MAMDC4	-1.39133333333333
CBX3	-0.4865
LRRC18	-0.00275
RBMXL2	-0.5105
PLA2G4D	0.203
FGF13	-0.879375
KIF3A	1.41416666666667
PDIA6	-0.756
DCXR	1.333
CASKIN2	0.342583333333333
EHD1	0.0545
MARCKSL1	1.05183333333333
ZNF496	-0.1305
SCAF1	0.0941666666666667
KCTD8	-1.0295
TRAF3IP3	-0.0327857142857143
LSR	1.16325
CXorf1	-0.102666666666667
C14orf112	0.0953333333333333
EIF2B1	-0.043
OMP	-0.3245
GSTZ1	-0.02525
LOC92017	1.577
ISLR2	2.044
C12orf36	0.8265
GATA2	-0.0143333333333333
GABRA5	-2.247
CELSR2	0.447357142857143
STAM2	0.7663
TNAP	0.4335
PTPMT1	-1.39383333333333
GRP	6.06975
SV2A	-1.7035
MAGEA12	-4.26975
CACNG1	2.4435
C18orf19	-1.35225
GSG1	-0.0176666666666667
PTPRJ	-0.752071428571429
FRMPD1	0.332
ZNF668	0.324
PLEKHJ1	-0.690875
ADAT1	-0.976
TMEM50A	0.1956
UCN3	-0.1065
HOOK1	1.888875
IL17B	-0.919
MLKL	-1.60166666666667
TTC14	0.438333333333333
KLHL5	0.41975
CRYL1	-0.126666666666667
FOXH1	-0.139
NFYB	-0.149875
PPM1G	-0.45675
GOLGA2LY1	-0.41
NMT1	-0.21025
HADHA	0.07
CHSY-2	1.64175
PLEKHF1	-0.209571428571429
SAGE1	-2.5175
MUSTN1	0.426
SUHW4	1.05525
TFEB	1.29183333333333
ZFYVE27	0.2865
ATG12	-0.4135
BMI1	0.706714285714286
ZIM3	-0.23775
MYH4	-0.525
MASP1	-1.03125
KIAA0984	0.97825
RPAP2	-0.7195
ASB5	0.137
BOLA3	-1.18883333333333
MIA3	1.28016666666667
KRT35	0.9245
KIR3DL3	-0.529
MRPL51	-0.48875
SEMA3F	0.563166666666667
NDUFB2	0.647666666666667
LOC253012	0.1135
FAM46C	-0.2409
G6PC	-2.4065
CSAG3A	-4.6845
PREX1	2.764
SLC25A45	-0.213375
MAPKBP1	0.3174
CPE	0.3517
GNB1	-0.078625
CXCR6	0.422
TRIM46	0.16525
C16orf3	-0.108
HPSE	-0.215
TIGD3	0.1355
SPG3A	1.1565
LCAT	-1.11766666666667
ST6GAL1	-0.938055555555555
POMC	-0.72275
FLJ36031	-0.695833333333333
NSMAF	-0.857166666666667
SKIL	1.5815
ADSS	0.411166666666667
HMGCS1	-1.6413
POLR3F	-0.118166666666667
RAB10	0.01675
ZNF277P	-1.075375
ZBTB7B	0.4955
DHRS1	0.98875
ABCC13	1.246375
CNOT3	0.14225
NFKBIA	0.92525
GAK	0.783833333333333
SFT2D2	1.04116666666667
HOXA6	0.3895
CRTC1	0.377375
LY6D	-0.8305
C20orf72	-0.797
CPT1A	0.03825
LMO1	-1.4605
EIF3I	-0.3865
PRB4	-0.39025
MCM3APAS	-1.11
C20orf132	0.42
FOXF2	-2.731
S100A12	0.59675
MLH1	-0.3265
ACTN1	0.636
MRPL36	-0.558
C20orf106	-0.37025
FBXO6	0.898
MKS1	0.2935
CX3CR1	-0.827625
PDE1B	1.184
PLP1	-3.0065
KISS1	-0.1875
C14orf2	-0.3795
TBC1D3P2	-0.0595
COMMD6	0.8341
ANKRD7	-2.179
PTCHD1	-2.064875
NARS2	-1.2015
DOCK7	-0.458
FAM127B	0.040375
LOC390243	-0.274166666666667
N6AMT2	0.58575
ZNF391	0.4495
DNAJB14	0.713166666666667
WRB	0.15425
BPI	-0.5465
TTC4	-0.381
FAM10A5	-0.05875
GOT1L1	0.126666666666667
MAGED1	1.210875
RESP18	0.69125
WFDC6	-0.275
MT2A	-1.586
C11orf56	0.2325
KIAA1432	-0.4395
ROR1	-1.362
HSD17B14	0.683166666666667
ZFAND2B	-0.3795
SAMD4B	0.59675
HEXA	-0.111875
HNRNPU	0.388318181818182
USP39	-0.419125
NRD1	-0.3635
R3HDML	0.47625
FLT4	0.115833333333333
OMG	-0.0918333333333333
OR52N4	0.537
LOC399818	-0.86175
ELA2	-0.97175
VENTXP1	-0.068
RFC5	-1.6885
OR52L1	0.5025
PAX5	-0.3735
FBXO2	-0.5395
GMEB1	0.864
AKT3	-0.605166666666667
CRB1	0.952166666666667
CTTN	-0.0725
UTP15	-0.183
HSBP1	-0.0609166666666667
PHF11	1.12625
NDEL1	0.441666666666667
USP8	-0.02775
BAIAP2	0.4605
SI	0.523333333333333
ARSJ	0.162
BAAT	-2.99025
KCNS3	2.79916666666667
LOC126147	-0.299833333333333
TMEM37	0.442
C1orf162	3.06416666666667
MBD1	-0.3434
ITGAL	0.747166666666667
WDR73	0.0571666666666667
GKN2	0.0831666666666667
ARFGAP1	-0.8135
SLC5A8	4.754
ZBTB40	0.3615
CYP4B1	5.74066666666667
LYPLAL1	0.3365
CHST3	-1.31975
MAP3K9	0.1205
BTAF1	-1.24983333333333
TFAP2E	0.122
RBM35B	0.36975
LOC441251	-0.159
ANKRD25	-0.147277777777778
UQCRC2	0.185
MAEA	0.28275
HYAL1	-2.4835
RNPEPL1	0.178666666666667
CPSF2	-0.70375
PSD3	0.5578
ABCA13	-0.320875
AGR2	3.116
GBX1	-0.8805
HDLBP	0.464214285714286
ACY3	-0.77
HECW1	-0.65925
ZNF519	-1.568
HOPX	2.45575
ZNF304	0.86375
OR12D3	0.537
FKSG43	0.20325
METTL1	0.10775
MFSD3	0.1826
PSPH	-1.8755
CLCA3	-0.197
DARS2	-0.315
CDC25A	-2.269
BAIAP2L1	-0.066
B3GNT5	-1.257375
USP29	0.056
ARHGEF10L	1.0949
ATOX1	0.825875
ADAM30	0.39275
DNASE1	-0.09475
STT3A	-0.31325
RAB6IP1	-0.159
PTN	0.5468
C1orf106	-1.95238461538462
HECA	1.39375
RNF122	-0.1745
SLC22A18AS	-0.1815
GNG8	0.189
ELP4	-0.6725
FAM65A	0.00833333333333332
RPL10A	-0.0281666666666667
IRS4	0.198
MACF1	0.9967
SEC24D	0.4465
LOC374395	0.167
TGFB2	0.674125
MDFIC	-0.202375
CHRNE	0.567
PCMTD2	-0.187666666666667
ATP6V0D1	0.00583333333333333
MTA2	-0.476
LZTR1	-0.267833333333333
RAP1A	-0.335333333333333
AXIN1	0.2805
POLR1C	-0.05475
TRIO	0.41475
PLXNA4A	0.0155833333333334
C5orf33	0.08425
DEPDC1B	-3.49125
ZNF473	-0.277833333333333
MTM1	0.667875
GPR107	0.0565
CSNK1A1L	0.8885
FLJ14154	0.21525
NLRC4	3.29325
ENPP4	1.51333333333333
PADI3	-0.016
RNF170	-0.135625
CG018	0.518
C16orf7	-0.102
KCNE1	1.35575
NRM	-0.570833333333333
SLC37A3	0.0694285714285714
TPD52L2	-1.4725
UNC5B	2.00575
C12orf12	0.0571666666666667
SDHB	-0.531
CLRN1	0.248875
NUDT10	-1.53166666666667
UGT3A1	-0.058875
FBXW8	0.023625
RHOF	-1.10925
PTPLAD1	0.254
MYO3B	-0.0555000000000001
DERA	-1.32825
TPP2	-0.52525
C19orf53	0.172166666666667
GINS3	-1.354125
ST6GALNAC5	-0.2145
CHSY1	0.06625
MGC15705	0.1085
GPR83	0.353
EXT2	-0.27225
DOLK	-0.116
TUBAL3	2.94325
ACVRL1	1.6591
ABL2	8.33333333333195e-05
C14orf156	-0.633166666666667
PTPRZ1	-3.82925
DIP2C	0.718125
LAMP1	0.572625
RXRA	0.0362
MAP3K5	1.2565
ALKBH1	0.102333333333333
PDLIM7	-0.083125
ARL14	-1.455
SNIP1	-0.286333333333333
TIMP3	2.377
RGS3	-0.0553333333333333
SPAG16	-0.3346
ABHD4	0.1525
ARHGEF12	0.43425
GLUD2	-0.448
RAC2	-0.9559
UAP1L1	-1.4375
SLC18A3	0.331
YOD1	-0.898916666666667
RALY	-0.7215
HMOX2	0.917125
DGKH	0.06725
DBNDD2	0.987666666666667
YIPF4	0.003125
THAP10	-0.41875
ZNF513	0.1885
HAGHL	-0.161166666666667
ITGB4	0.0288333333333333
CCDC141	-1.0165
YTHDF3	0.23
C5orf28	0.14925
RPL7L1	-0.726125
TMEM30B	1.09871428571429
ANKRD35	0.895
DUOXA2	-0.54175
TBC1D5	0.195125
DFNB59	-0.145
HRH4	0.4575
MYO6	3.1082
DNAJA4	0.20375
RBM24	0.925
CEACAM20	-1.53675
RBM23	0.463357142857143
NGFB	0.018
C1orf63	-0.2851
KRTAP7-1	0.0955
PERLD1	1.58175
NPB	-0.08
C17orf59	1.3417
HSPBAP1	-0.08725
SLC15A4	-0.2135
PRTFDC1	-1.4045
OSMR	-0.769214285714286
CYSLTR2	-0.1865
C19orf25	0.4737
KIAA1797	0.025
NLRP6	0.354
FAM105B	-0.0269
SCRN2	-0.3055
LRRC58	-0.1207
RNF17	0.0265
NEIL3	-2.946
FAM137A	1.971
SKP2	-3.27
PARVA	0.400416666666667
PKLR	-1.423
RNF34	0.17325
A3GALT2	0.27
C12orf50	0.231333333333333
SUNC1	-1.91275
FAM102B	-0.0625
CCT2	-0.9295
LRRC37A2	0.22
ARF4	0.8665
SIKE	-0.419875
C8orf48	1.58816666666667
MBTPS1	-0.2125
GPSN2	0.604
NCF2	2.21525
SLC12A6	0.380666666666667
MRPL48	-0.88375
HMGN3	0.1625
LRRC62	-1.07725
PAX9	0.78675
FAM55A	0.104
C20orf42	-3.42216666666667
SCML2	-1.74133333333333
BCL9	1.18125
FAM40A	-0.298
C9orf41	-1.0105
ZNF774	-0.16
LETM1	-0.3305
PLXNB1	0.699
NIPSNAP1	-0.554875
USP10	-0.63075
F9	0.23625
LIPE	2.96
CNGB3	0.3785
C12orf52	-0.156875
PI4K2A	0.05375
MED8	-0.440875
STAT4	0.1373
FGD4	0.141666666666667
RNF145	-2.53216666666667
WDR32	0.542
CLDN2	0.549333333333333
TCEAL8	0.53625
ZMYND8	-0.3996
PDXK	-0.542375
GATAD2A	-0.5025
PTGES3	-0.577
CCM2	0.05625
TAP1	0.85125
ZNF670	0.1755
ETS2	-0.791071428571429
C6orf166	-0.216
PRMT2	0.389142857142857
OR4B1	0.2695
INTS8	-0.324
CCDC102A	-0.58575
CCDC83	-1.20083333333333
ITGA1	-0.3543
EPHA5	-1.5211
FAM24B	-1.40466666666667
TSGA10	2.2385
HAL	-2.41166666666667
MYOT	-0.011
SPACA3	-0.04025
BCL2L2	-0.143666666666667
CUGBP2	-0.197333333333333
CCNB3	1.7345
RNF113B	-0.21375
MERTK	-0.4485
BAG1	-0.09425
VPS36	-0.411
ORMDL3	0.6417
C1orf190	-0.43975
ZNF625	-0.06725
CORO2B	-1.69975
ALOX15	0.873
CST1	2.921
NUPR1	2.33433333333333
CCL7	0.1935
SMCR5	-2.5115
DSC2	1.403
RBMS2	0.161
GRIK4	0.6465
TRIM65	0.0855
TMPRSS6	1.57257142857143
TP53INP2	-0.86375
GLB1L	-0.0343333333333333
LOC388284	-0.056
PUS1	-0.858571428571429
BCL9L	-0.2085
OLFM1	0.276
RET	3.862375
MASTL	-2.655
ALX3	0.2165
IL1RL1	-0.00433333333333333
ZNF765	-0.3937
C14orf138	-0.76025
SNX10	0.515166666666667
TAC4	0.2575
C1orf64	2.654
POGK	0.92075
MAPK9	0.5145
ZNF366	2.27825
C8orf79	1.7105
CLDN7	2.662
OR5AT1	0.6495
TRIM37	-1.717
LRRC25	1.992
GRHL2	3.009
TEKT3	2.37725
LASS5	-0.0876666666666667
ABCC4	-2.15341666666667
DLG3	1.09125
VGLL1	0.372375
ZFP36L2	1.16933333333333
MFRP	-0.178833333333333
KIAA1799	0.46675
FLJ44379	0.4975
PCNX	-0.03775
ANXA9	2.6185
CYP4V2	1.4763
PIK3C2A	0.21425
SRR	1.209
NOL3	-0.49275
IFITM2	1.0635
ARNTL2	-2.4435
ZNF595	0.0545
NLRP13	1.001
ASPH	1.02325
CPA2	0.241
PVRIG	-1.6925
LEPR	-0.4045
C16orf42	0.652666666666667
SH3BGRL	2.31225
FAM77D	1.35866666666667
FNDC7	0.2035
C9orf6	-0.609666666666667
NOTCH2NL	1.157
PGBD1	-0.372166666666667
SYNGR2	0.161666666666667
PITPNA	-0.1030625
PRPF4B	-0.536
SLC43A3	-1.91171428571429
NRBP1	-0.04575
SLC25A22	-0.095
ILK	0.01575
SLC22A8	0.513
MRPS7	-0.316375
PITX2	-1.15375
FABP3	-1.133125
OR1L1	-0.1715
LOC728215	1.02075
BLID	-0.9935
KIAA1217	2.06429411764706
TFPT	0.1495
AP4B1	-0.55375
VBP1	-1.25
OR1K1	0.4015
MORC3	0.23775
BHMT2	-0.250166666666667
C3orf10	0.8115
FZD7	0.483333333333333
WFDC10A	-0.3215
PMS2CL	-0.17625
CCDC32	0.487333333333333
FA2H	-2.29825
ALG13	0.0515
TTLL7	-0.8166
SPOCK3	-0.05775
SLC13A2	0.252
AIM1	1.2835
GPRC6A	-0.6295
EGR2	4.071
MED11	0.835
WWC1	1.49
SH3GL3	-3.9125
RIF1	-0.441571428571429
PRLH	-0.2875
VLDLR	-1.058
DBT	0.3431875
C21orf63	-0.252
CGGBP1	0.33375
KRTAP12-2	0.5995
TADA3L	0.02925
ZBTB16	2.119
PDGFB	1.26525
RFX1	0.462
UQCRB	0.00830000000000001
LOC133874	0.0535
HPS3	-2.31975
LGALS3BP	0.5833
DKFZP564O0823	1.205
MRFAP1L1	0.496375
HOXA10	-0.625333333333333
NGB	0.1075
KIF21A	0.115307692307692
IFLTD1	-1.0305
LZTS1	-0.98175
ARHGEF3	1.9485
RHBDL3	-0.9325
CSNK1G2	0.116
ChGn	-1.207125
KIAA1244	2.535
GABRB2	0.14
MGC72080	-1.268
