Hybridization REF	TCGA-B6-A0I5-01A-11R-A034-07
MYLK2	-0.369
ATP10A	2.0482
DPH4	-0.34825
C5orf5	0.166166666666667
KCNA4	0.263833333333333
NMNAT2	1.60233333333333
GLYATL2	0.084
LSMD1	1.0015
IL23R	-0.9865
NRF1	-0.688
MUC15	-0.862
PRDM12	-0.335
PAQR4	0.296928571428571
RBBP6	-0.1298125
IFI27	3.085
SKAP2	0.408833333333333
TAGAP	1.26625
TJP3	2.5105
C9orf61	-0.44725
IDS	0.123428571428571
PARG	-0.9315
LOC131149	-0.399
DYRK4	0.397333333333333
MICALL1	-1.192
GALR2	0.264
GPBP1L1	-0.415875
TBX21	3.626
KCNJ6	1.11316666666667
GGN	1.51875
CASP5	0.260833333333333
RNF182	-5.238
BRD4	1.4625
DOK4	-0.695625
SLC46A2	0.198833333333333
SOX9	2.97158333333333
ZNRD1	0.0551666666666667
PRR6	-3.634
FAU	0.5005
DTNB	0.445666666666667
CARD9	2.30225
STS-1	-1.212
SLC4A5	0.04775
NSBP1	-1.1875
UGCGL2	-0.605833333333333
POTE15	2.738
NOXA1	1.63075
RP13-347D8.3	0.37875
SAMD10	0.171666666666667
EP400NL	-0.82175
TCF21	0.3325
AMELX	0.06175
JPH2	1.223
SLA	1.157
DLST	-0.905833333333333
SEPT12	2.29575
RGS20	-3.396
LXN	0.0576666666666667
ZNF419	-0.6135
UPK3B	0.397166666666667
RELL1	-0.096
ESPNL	0.3745
KLHL21	0.02325
PI15	0.1235
C2orf61	-0.284
LOC407835	-1.46816666666667
RER1	-0.00683333333333333
ELAVL2	-0.0435
MGC26718	-0.5895
KLF2	1.8395
TNFAIP8L3	0.0199090909090909
TFE3	-0.029
C11orf17	-0.4765
15E1.2	-0.82325
SNRPC	-0.44275
DLGAP1	1.86475
PGLYRP1	-0.280625
OVCH2	0.024
IRF7	0.9734
SET	0.4727
NAB2	-0.0495
LRP5L	0.4905
FAM120A	1.2985
ASCL2	2.40183333333333
SHH	0.0225
ATP5H	0.3565
THPO	1.25433333333333
TYRP1	-3.6255
HIST1H3E	1.37933333333333
EIF2S1	-0.527388888888889
TNFRSF17	-1.15
TARSL2	0.422
NKX2-8	0.335625
C1orf115	2.088625
LOC56964	1.1335
KIAA0841	-0.9555
ISCU	-0.734
TTMA	-0.327
ZNF414	0.043
LOC441150	0.692
RAB15	0.80125
HBP1	-0.276666666666667
TNNT2	-0.733833333333333
CECR5	-0.87325
PHGDH	-3.709125
JRK	-0.0722
XPO4	-0.3165
FAM131C	0.8625
ARHGAP25	1.21016666666667
CA9	-2.18655555555556
GPR62	0.644333333333333
TLX1	0.0171666666666667
GPS1	-1.0095
OR2M2	-0.2485
BDP1	2.33007142857143
FAM70B	0.71175
RPS29	1.05425
MKLN1	-0.0899
TSPAN19	-0.59425
SLC29A3	1.2257
LGALS4	-0.415833333333333
USH2A	0.0978333333333334
NF1	0.199
APOBEC3A	0.2285
IMPAD1	-0.4345
OLR1	1.80233333333333
NRAP	-1.096
HCFC1R1	1.669
TAOK2	1.2065
MCM10	-2.67916666666667
MAP4K3	-0.863416666666667
CBS	-1.646125
CLK3	-0.7974
PCDHGA5	-0.841
ELF4	0.415875
FAM71A	0.03725
C11orf49	0.33875
CLIP2	-0.642
BTBD9	0.4757
ZNF524	2.04925
KDELR1	0.836
ZNF509	0.4145
NCSTN	1.949
ZNF533	1.26492857142857
PARP4	-0.165625
GALNT9	-0.242333333333333
NPY	-1.85125
BEGAIN	0.505
TMEM77	0.3505
FOXRED1	-2.21233333333333
SLC16A2	-0.446
SLC35B1	-0.50875
GK5	-0.67725
SDCCAG10	-0.673
C4orf20	-0.55175
SLC9A2	1.56275
ADD1	0.639785714285714
TAL2	-0.3
ACLY	-0.428625
DNAJC1	0.702
SOST	-1.0295
USP43	1.8865
CYP4F12	-1.3225
FKBP5	2.30225
CHCHD5	0.7381
NUDT22	-0.071
CCDC85B	-0.46675
OR51G2	0.685
STRN3	-0.448785714285714
TMOD2	-0.54375
FLI1	0.071
MAB21L2	-0.375
DGKQ	0.81275
VPRBP	0.596833333333333
SCNN1B	-0.6443
ECHDC3	0.7426
TMEM106C	-0.471
CSNK2A2	-0.5835
RPL39	0.7197
HERC3	-0.163333333333333
ZBTB47	0.867333333333333
ZNF681	0.04525
PAGE2	-2.86425
CLIC5	2.05214285714286
RABAC1	0.73425
ZFHX2	3.627
YPEL1	0.1965
KIAA0776	0.391
NR1D2	-0.29525
DNAJC4	0.93875
NPNT	3.019
ZNF677	-1.048
ZNF536	-0.90425
MEF2B	0.585
PTPN4	-0.43575
CTCFL	-3.572
STX5	0.224333333333333
CD72	1.16175
VEGFA	-0.639631578947368
XRCC1	0.4666
MAS1L	0.666166666666667
ELL	0.8413
SETBP1	1.2365
CDH11	3.58533333333333
NDC80	-1.79353846153846
DMBX1	-0.842
NRSN1	0.415833333333333
BAT2D1	1.359375
CDS2	0.617833333333333
C1orf212	-0.757166666666667
SENP3	-1.070125
IL1F9	0.061
EEF2K	0.6215
COG8	-0.5205
CEP72	-2.31125
OR1L8	-1.579
MUS81	-0.685333333333333
PHYH	0.707375
GGT6	2.26416666666667
C22orf23	1.04791666666667
C13orf33	2.42425
MAPK8IP2	0.9325
NELL2	2.451
POU3F2	-2.2
ALPK1	2.261625
MRPS18C	-0.754
RPLP2	1.309375
FGF22	0.2245
SPNS1	-0.741166666666667
ZFP1	-0.76075
IL1RAPL1	-0.94325
PCSK9	-2.37133333333333
NKX2-1	-0.140214285714286
C6orf189	1.123
SP4	-0.6165
SLC11A1	0.7946
C21orf25	-0.914833333333333
ICAM2	0.823375
SH3GL1	-0.498666666666667
GSK3B	0.4935
RALB	-0.039
PDXP	-1.01983333333333
GNGT1	-1.9425
KIR2DL1	0.861
TNFAIP3	0.590916666666667
C6orf32	0.1257
CBLN2	-0.3745
PANK3	0.208125
TAAR9	-0.5905
WDR82	0.494214285714286
APOM	-3.029375
TRIP10	-0.5275
SPATA16	0.8276
C1orf135	-1.314
USP51	1.38075
TESK1	1.03075
C11orf64	-0.18875
ZNF611	-0.1745
PDE6G	-0.356
HLA-DQA1	3.487375
GCLC	-0.940375
SEC61A1	0.255571428571429
TWSG1	-0.986416666666667
ZMYND10	4.29375
CTDP1	-0.52925
ADAMTS6	0.370833333333333
SLIT1	-1.28375
KRT86	-0.8605
KIAA0574	0.0905
GTPBP2	-0.4754
PQLC3	1.22675
PRRX2	0.406333333333333
C15orf44	0.118166666666667
MKKS	-0.440125
C11orf10	-0.11825
GPR110	0.51725
CD109	-0.641166666666667
ADCY1	-0.222666666666667
RHBG	-2.68375
TP53I3	-0.5345
SLC22A3	-1.0949
UCP2	0.0745
FOXG1	-1.8335
OR2AG1	0.7015
TRIM24	-0.6315
PROC	-2.474625
TAAR6	0.219
AMTN	-0.5805
C10orf47	0.7835
DEPDC1	-2.09825
FLJ45557	4.24875
ZDHHC17	-0.2745
KIAA1429	0.725333333333333
KCNH1	0.553
VNN3	2.05385714285714
PSMAL	1.45225
PPARD	0.43175
HFM1	-1.994
YBX1	-1.46066666666667
ZNF695	-1.19125
SCTR	-0.0916666666666667
DCDC1	-0.26
VPS26B	-0.3653
MTF2	0.146833333333333
ATP6V1F	0.47925
CCDC94	-0.164
PERF15	-0.0115
CCL11	2.722
LMO7	-1.15142857142857
DCST1	0.304
ADRBK1	0.27325
CDRT4	-0.473
ZNF84	-0.52075
HOXD8	3.38675
STARD8	-0.0506666666666667
FOXP2	-0.134857142857143
CCDC103	-0.12325
POLR3A	-0.3031
GSC	2.70716666666667
ZNF114	-1.14016666666667
HTR7P	0.383
LALBA	-0.2005
RMND5A	-0.444833333333333
PSCD2	-1.17725
ZNF409	1.7075
KRTAP1-3	0.172833333333333
MAF1	-0.909
LOC201725	-1.7004
NRN1	-2.29
SPAG5	-2.479
DNAH7	2.42983333333333
FLJ43860	-0.047
BRCA2	-0.38025
ACADM	-1.392625
CXXC6	-3.734125
RAGE	-0.198875
CHMP2A	0.7585
FAM8A1	-0.1741
GPR21	0.3745
SLC12A3	-2.14433333333333
FVT1	1.04592857142857
ZDHHC7	-1.037625
FLJ44048	-0.32775
SLC44A3	1.164
SDSL	0.4695
MMP8	-0.94325
PLA2G12B	-2.651
ACY1	-0.4515
MT1E	0.291
OR4K15	-0.3225
TECTB	0.2585
GPR20	0.78525
IRAK2	0.2775
RFPL3	-0.468625
MYO9A	1.2795
NARG1L	-0.262
BLMH	-0.17525
CCDC3	2.39016666666667
C9orf21	-0.354333333333333
KIAA0513	0.428
MIER2	0.53475
PNMA2	-1.23018181818182
SH3BP2	0.5366
ANXA10	-1.3375
RTN2	0.470166666666667
TFB1M	-1.295
PRPH2	2.73725
C14orf133	0.1485
GOLGB1	0.2145
IRX4	2.069875
NFKBIL1	0.118333333333333
C10orf62	-0.722
APBB3	-0.22875
RPS10	0.4529
LOC728378	0.66425
TLE3	0.644
PSMB7	-0.8505
MESDC1	1.7055
SLC6A1	-0.4225
OCLN	1.93833333333333
PTTG3	-2.17833333333333
NAGLU	-0.00725
SERTAD4	2.45975
SPRY1	0.27
FLJ10781	0.368083333333333
MYSM1	-0.136
TRIM4	0.671214285714286
SH3YL1	0.782
TREM2	4.2305
SERPINI1	-0.5765
HDHD3	-0.13325
TMEM38A	0.555375
EID2B	-1.24575
TDRD3	0.590166666666667
SEDLP	0.44125
THSD7A	1.939
NDST3	-0.97175
KLHL15	-1.05354545454545
DHRS12	1.369
FBXO9	-0.0201428571428571
TNPO1	-0.46375
MRPL13	-0.5035
SNX5	-1.32766666666667
METTL6	-0.831
SOD1	-0.08125
CHML	-1.22383333333333
PACS1	1.3585
SIRT5	-0.9085
CAPN2	0.454
FXYD5	-0.1565
TWISTNB	1.027
LRFN1	0.205666666666667
UBE1L	0.2905
UBE1C	-1.3445
OR51B2	0.4955
OR4D11	-0.489
C15orf2	0.418
NR4A1	-0.083
LOC339047	-2.03775
TRIM17	0.27275
ATP5G3	-0.806928571428571
RPL15	-0.700833333333333
ADAMTS8	2.15975
HOXC4	-0.779
C14orf37	1.803
CEACAM5	1.2955
MYT1L	0.184
RASA2	0.635875
OSBPL7	-1.0145
STAG1	-0.3765
GIMAP4	4.08633333333333
FUT3	2.19733333333333
PIF1	-2.255
LPIN2	0.2173
SH3PX3	1.144
PDP2	0.1185
PAPD1	-0.220625
ERP27	2.479
APOOL	0.19
DIABLO	-0.17875
TRHR	0.137875
ARMC9	0.271
RNF152	3.73525
SLITRK3	-0.313666666666667
ZNF211	-0.3503
PFDN1	1.551875
RGS11	2.047875
HS6ST1	0.8987
AKR1D1	-0.18325
TNP2	-0.134
STK31	0.775
EML4	-0.463583333333333
SGTA	-0.883166666666667
HIST1H2BI	0.0965
PSMD6	-2.3695
KIAA1257	3.14225
C18orf55	-0.551333333333333
FLJ20273	2.334125
RPL28	-0.0896666666666667
EPYC	0.9555
NOX3	-0.5035
ELAC1	-0.4855
METT11D1	-0.9935
BIN2	-0.366333333333333
NACA2	0.26575
CCDC17	1.697
HM13	-0.2388
UBOX5	-0.363625
UBE2O	0.704875
UBL5	0.24775
APOLD1	0.353375
C9orf31	0.11775
TNFSF8	0.525
ARHGAP29	0.192875
PROKR2	0.342
PDE5A	-0.398666666666667
C6orf12	-0.1725
TOM1L1	-0.416
WHDC1	1.004625
FOXI1	0.209166666666667
RAB4A	0.8976
TMEM39B	-0.36725
ATPBD1C	-1.778
FARSA	-0.650666666666667
PLEKHG5	0.747
CMAS	-1.22266666666667
OR7E24	0.2505
SLC30A1	-0.72425
CDC42EP5	0.322166666666667
PLAC1	1.67125
KLHL18	0.001
LBA1	0.299
TAZ	-0.59475
CRIP2	2.072875
BTBD11	-0.710666666666667
C16orf72	0.358
DIO2	1.668
LRRCC1	1.014
CCDC136	-2.394
PRX	0.496375
RBM5	-0.6608
TMEM85	-0.022375
TUBGCP4	-1.303
APLN	0.663625
CDK7	-0.0988333333333333
SSR2	1.30933333333333
CRELD1	-0.38525
C19orf46	3.07375
GAL3ST4	-0.402
KBTBD10	1.43625
IL28A	0.55775
WDR27	-0.7265
MCM2	-2.131
SOX14	1.009
FLJ39743	-0.1605
KIAA0922	-1.01175
HIPK4	-0.00850000000000001
FLJ25758	0.2115
C16orf57	-0.851916666666667
PDZD2	0.45925
MCC	0.39075
HHLA3	-0.0231
ID2	0.6
C20orf23	2.41908333333333
ZNF688	1.85925
APOC2	-1.47716666666667
LOC440093	-0.695
FAM50B	0.847
PWP1	-0.5825
DNAH10	2.2435
HIST1H2BA	-0.6975
GPR56	0.778166666666667
METAP2	-1.260375
PAN3	0.711333333333333
STXBP4	0.857875
PDHX	-0.0995
MTA1	0.931333333333333
ZBED4	0.87225
ZNF720	0.68225
CDK2	-2.52175
RHOJ	0.21775
CDC37	-1.5685
ZER1	0.2255
GRK4	-0.05525
PRPH	-0.51325
POLR2A	0.79
OGFOD1	-0.5625
NOL5A	-1.43475
PHEX	-0.1065
FLJ16478	0.0725
C20orf117	-0.689625
CAMTA2	0.11825
C11orf74	0.930166666666667
DDX17	1.24483333333333
C5orf27	0.507875
PLEKHA2	-0.8377
PDE4DIP	-0.897
SCN7A	0.236
ZNF559	-0.803333333333333
CXCL10	3.3495
ZMYM4	0.834666666666667
STK32B	-0.741333333333333
KIAA0888	-2.0479
TACR3	0.648
CKAP2L	-1.6085
KIF1A	-0.457666666666667
RSPRY1	0.10275
VCAN	1.80925
CYP27C1	0.752
SYDE1	-0.986166666666667
MED12L	0.18475
ZDHHC21	1.03925
NHS	-0.00699999999999999
TM9SF3	0.729
DDHD1	-0.012875
MAFG	-0.0314166666666667
BICD2	-0.1133
C14orf119	-0.3226
C14orf43	1.09671428571429
CDH7	-0.2085
ALKBH5	-0.100071428571429
JUP	1.34675
TMEM41A	0.206833333333333
MAMDC4	-1.19983333333333
CBX3	-0.728
LRRC18	-0.4525
RBMXL2	-1.06633333333333
PLA2G4D	0.892
FGF13	0.1755
KIF3A	1.70916666666667
PDIA6	-1.7315
DCXR	1.34975
CASKIN2	1.07608333333333
EHD1	1.68366666666667
MARCKSL1	0.820333333333333
ZNF496	0.244166666666667
SCAF1	0.484
KCTD8	-0.1115
TRAF3IP3	0.542
LSR	1.57525
CXorf1	0.199833333333333
C14orf112	0.967333333333333
EIF2B1	-1.17375
OMP	0.485
GSTZ1	1.14875
LOC92017	0.9865
ISLR2	0.467
C12orf36	0.313
GATA2	-0.905166666666667
GABRA5	-1.2005
CELSR2	1.49357142857143
STAM2	0.4878
TNAP	-0.0145
PTPMT1	-0.469666666666667
GRP	7.151
SV2A	-0.6354
MAGEA12	-3.94975
CACNG1	0.835
C18orf19	-0.57175
GSG1	0.263333333333333
PTPRJ	-0.124785714285714
FRMPD1	-0.568
ZNF668	0.633
PLEKHJ1	-1.2325
ADAT1	-2.0469
TMEM50A	-0.0769
UCN3	0.822
HOOK1	2.801125
IL17B	2.1355
MLKL	-0.895666666666667
TTC14	0.711333333333333
KLHL5	-1.24825
CRYL1	-0.425666666666667
FOXH1	0.3535
NFYB	-0.329
PPM1G	-0.78425
GOLGA2LY1	0.0995
NMT1	-0.024125
HADHA	-0.1468
CHSY-2	0.613
PLEKHF1	0.674714285714286
SAGE1	-2.112
MUSTN1	0.27025
SUHW4	1.91075
TFEB	2.044
ZFYVE27	0.45575
ATG12	-0.0526666666666667
BMI1	-0.180714285714286
ZIM3	-0.94475
MYH4	0.77625
MASP1	-0.662090909090909
KIAA0984	0.0815
RPAP2	-0.2725
ASB5	-0.07425
BOLA3	-0.680833333333333
MIA3	1.5665
KRT35	-0.2825
KIR3DL3	0.457
MRPL51	-1.15475
SEMA3F	0.556666666666667
NDUFB2	0.319333333333333
LOC253012	3.247
FAM46C	-0.4478
G6PC	-0.894375
CSAG3A	-4.57566666666667
PREX1	2.62
SLC25A45	0.4555
MAPKBP1	0.9107
CPE	-0.6788
GNB1	-0.967125
CXCR6	-0.2725
TRIM46	0.08525
C16orf3	0.5805
HPSE	-0.7605
TIGD3	0.556
SPG3A	2.86525
LCAT	-1.17116666666667
ST6GAL1	-0.914944444444445
POMC	0.53475
FLJ36031	-0.980833333333333
NSMAF	0.556166666666667
SKIL	-0.065
ADSS	0.5825
HMGCS1	-2.7512
POLR3F	-0.515833333333333
RAB10	0.11675
ZNF277P	-0.87825
ZBTB7B	1.062375
DHRS1	0.867
ABCC13	1.277125
CNOT3	-0.0965
NFKBIA	1.703
GAK	-0.182
SFT2D2	1.21183333333333
HOXA6	0.4125
CRTC1	0.021875
LY6D	-0.115
C20orf72	-0.349166666666667
CPT1A	0.24675
LMO1	-2.138
EIF3I	0.05525
PRB4	0.04225
MCM3APAS	0.10075
C20orf132	-0.3453
FOXF2	-1.78025
S100A12	0.97725
MLH1	-1.19166666666667
ACTN1	2.0165
MRPL36	-0.462166666666667
C20orf106	-0.4925
FBXO6	1.22833333333333
MKS1	-0.199166666666667
CX3CR1	-1.33025
PDE1B	1.343
PLP1	-3.1315
KISS1	0.2795
C14orf2	0.902333333333333
TBC1D3P2	-0.83
COMMD6	1.6763
ANKRD7	-1.65
PTCHD1	-1.169375
NARS2	-1.054
DOCK7	-1.1325
FAM127B	-0.198875
LOC390243	0.495
N6AMT2	1.27825
ZNF391	0.124
DNAJB14	0.753
WRB	-0.3495
BPI	0.3715
TTC4	-1.42166666666667
FAM10A5	-0.33275
GOT1L1	0.1085
MAGED1	-0.884125
RESP18	0.50125
WFDC6	1.1975
MT2A	-0.5885
C11orf56	0.24925
KIAA1432	0.6345
ROR1	-1.435875
HSD17B14	0.336833333333333
ZFAND2B	-0.396125
SAMD4B	-0.163
HEXA	0.50525
HNRNPU	0.813136363636364
USP39	-0.322375
NRD1	-0.81525
R3HDML	-0.18
FLT4	0.0623333333333334
OMG	0.765333333333333
OR52N4	0.403
LOC399818	-1.221
ELA2	-1.6415
VENTXP1	0.758
RFC5	-1.619
OR52L1	-0.794
PAX5	-0.329
FBXO2	-0.29725
GMEB1	1.5815
AKT3	0.767833333333333
CRB1	-0.71
CTTN	-0.268833333333333
UTP15	0.104166666666667
HSBP1	-0.681333333333333
PHF11	1.615
NDEL1	-0.160833333333333
USP8	0.01175
BAIAP2	0.5695
SI	-0.0921666666666667
ARSJ	-0.995833333333333
BAAT	-2.43
KCNS3	3.16533333333333
LOC126147	-0.294166666666667
TMEM37	0.107
C1orf162	3.28733333333333
MBD1	-0.9419
ITGAL	0.158666666666667
WDR73	0.696666666666667
GKN2	0.263833333333333
ARFGAP1	-1.151625
SLC5A8	0.087
ZBTB40	0.1078
CYP4B1	3.82033333333333
LYPLAL1	0.792
CHST3	-0.84125
MAP3K9	0.631
BTAF1	-1.90033333333333
TFAP2E	-0.29
RBM35B	0.7525
LOC441251	0.129166666666667
ANKRD25	0.0540555555555555
UQCRC2	-0.595
MAEA	0.000166666666666675
HYAL1	-2.0875
RNPEPL1	0.389166666666667
CPSF2	-0.562
PSD3	2.9455
ABCA13	-0.094
AGR2	2
GBX1	-0.3515
HDLBP	1.41735714285714
ACY3	-0.62325
HECW1	0.20125
ZNF519	-1.86575
HOPX	2.04125
ZNF304	1.09525
OR12D3	0.539
FKSG43	-0.0805
METTL1	0.802125
MFSD3	0.7692
PSPH	-1.18075
CLCA3	-0.351
DARS2	0.356833333333333
CDC25A	-1.6934
BAIAP2L1	0.2625
B3GNT5	-0.76325
USP29	-0.00549999999999999
ARHGEF10L	1.2501
ATOX1	0.090125
ADAM30	-0.1755
DNASE1	0.26325
STT3A	0.5415
RAB6IP1	-0.12925
PTN	3.1377
C1orf106	-0.709153846153846
HECA	1.2355
RNF122	0.4965
SLC22A18AS	0.769166666666667
GNG8	0.287333333333333
ELP4	-0.62525
FAM65A	0.715333333333333
RPL10A	-0.901666666666667
IRS4	-0.4505
MACF1	1.0367
SEC24D	-0.624
LOC374395	0.267
TGFB2	2.84025
MDFIC	-0.099375
CHRNE	1.06433333333333
PCMTD2	-0.515666666666667
ATP6V0D1	-1.32566666666667
MTA2	1.24425
LZTR1	-0.702666666666667
RAP1A	-1.481
AXIN1	-0.184375
POLR1C	-0.9505
TRIO	1.08416666666667
PLXNA4A	0.394454545454546
C5orf33	-1.02975
DEPDC1B	-3.424625
ZNF473	0.173166666666667
MTM1	-0.50425
GPR107	0.320666666666667
CSNK1A1L	0.184166666666667
FLJ14154	-1.072
NLRC4	2.849
ENPP4	0.663333333333333
PADI3	0.0975
RNF170	-0.344
CG018	-0.477333333333333
C16orf7	-0.2095
KCNE1	3.063
NRM	-1.02466666666667
SLC37A3	-0.633071428571429
TPD52L2	-1.16683333333333
UNC5B	3
C12orf12	0.738833333333333
SDHB	-1.67475
CLRN1	-0.065125
NUDT10	-0.85
UGT3A1	0.33825
FBXW8	-0.193
RHOF	-0.779
PTPLAD1	0.246625
MYO3B	-0.21
DERA	-1.48425
TPP2	-0.6025
C19orf53	0.863166666666667
GINS3	-1.949375
ST6GALNAC5	1.0975
CHSY1	0.16875
MGC15705	-0.6315
GPR83	-0.180333333333333
EXT2	-0.0755
DOLK	0.87725
TUBAL3	1.10975
ACVRL1	1.812
ABL2	0.292
C14orf156	0.597166666666667
PTPRZ1	-2.635375
DIP2C	0.385375
LAMP1	0.358875
RXRA	0.5879
MAP3K5	0.6325
ALKBH1	0.289166666666667
PDLIM7	0.073125
ARL14	-1.4505
SNIP1	-1.04416666666667
TIMP3	2.1585
RGS3	-0.569
SPAG16	-1.7279
ABHD4	-0.63825
ARHGEF12	0.769
GLUD2	-1.351
RAC2	-0.0585
UAP1L1	-0.6695
SLC18A3	-0.769
YOD1	-1.285
RALY	-0.845
HMOX2	0.65225
DGKH	-0.0135
DBNDD2	3.15633333333333
YIPF4	-0.4255
THAP10	-0.67025
ZNF513	0.15225
HAGHL	0.652833333333333
ITGB4	1.52783333333333
CCDC141	-0.2285
YTHDF3	-0.52275
C5orf28	-0.51
RPL7L1	-0.715625
TMEM30B	1.44564285714286
ANKRD35	1.2685
DUOXA2	0.41925
TBC1D5	0.35675
DFNB59	1.1255
HRH4	0.22775
MYO6	1.3059
DNAJA4	2.902875
RBM24	-0.373875
CEACAM20	0.01125
RBM23	-1.27314285714286
NGFB	0.2155
C1orf63	-0.9899
KRTAP7-1	-0.902
PERLD1	1.901
NPB	0.144
C17orf59	0.5045
HSPBAP1	0.0955
SLC15A4	-0.68025
PRTFDC1	-1.85375
OSMR	-0.480785714285714
CYSLTR2	0.1325
C19orf25	0.0463
KIAA1797	-0.3305
NLRP6	0.127
FAM105B	0.0857
SCRN2	-0.0075
LRRC58	-0.6651
RNF17	0.14
NEIL3	-3.091
FAM137A	-1.0295
SKP2	-3.2825
PARVA	0.935083333333333
PKLR	-0.656
RNF34	-1.05275
A3GALT2	0.11125
C12orf50	0.250333333333333
SUNC1	-1.12475
FAM102B	-0.0885
CCT2	-1.2965
LRRC37A2	-0.00600000000000001
ARF4	-0.3245
SIKE	-0.365125
C8orf48	3.36833333333333
MBTPS1	-0.350857142857143
GPSN2	-0.244
NCF2	3.19
SLC12A6	0.412
MRPL48	-0.58375
HMGN3	-0.642166666666667
LRRC62	-0.47525
PAX9	2.107375
FAM55A	0.3695
C20orf42	-2.002
SCML2	-1.77216666666667
BCL9	1.6655
FAM40A	0.17225
C9orf41	-1.26283333333333
ZNF774	-0.1155
LETM1	-0.4915
PLXNB1	-0.933333333333333
NIPSNAP1	-0.909625
USP10	-1.4945
F9	-0.18875
LIPE	2.593
CNGB3	0.58
C12orf52	-0.3505
PI4K2A	-0.32625
MED8	-0.580375
STAT4	1.3947
FGD4	1.797
RNF145	-1.78833333333333
WDR32	-0.8045
CLDN2	-0.2235
TCEAL8	-0.6245
ZMYND8	-0.1713
PDXK	-0.3265625
GATAD2A	0.82725
PTGES3	-0.3185
CCM2	0.213
TAP1	0.17775
ZNF670	-1.01725
ETS2	0.00207142857142856
C6orf166	-0.642666666666667
PRMT2	-0.14
OR4B1	0.829
INTS8	0.3705
CCDC102A	-0.69975
CCDC83	-1.8786
ITGA1	0.2067
EPHA5	-1.5687
FAM24B	-1.29933333333333
TSGA10	3.71075
HAL	-1.70333333333333
MYOT	-0.152
SPACA3	0.1835
BCL2L2	-0.255333333333333
CUGBP2	-0.664833333333333
CCNB3	1.90675
RNF113B	-0.4255
MERTK	-0.153
BAG1	1.178
VPS36	-0.09725
ORMDL3	0.495
C1orf190	1.686
ZNF625	0.01725
CORO2B	-0.96125
ALOX15	-0.9155
CST1	2.835
NUPR1	2.11333333333333
CCL7	0.289
SMCR5	-2.738
DSC2	1.582
RBMS2	0.52675
GRIK4	-0.2795
TRIM65	0.0002
TMPRSS6	1.44642857142857
TP53INP2	-0.136
GLB1L	0.800833333333333
LOC388284	-0.207666666666667
PUS1	-0.271214285714286
BCL9L	-0.253
OLFM1	-0.610583333333333
RET	2.108375
MASTL	-2.82916666666667
ALX3	0.35575
IL1RL1	-0.744833333333333
ZNF765	-0.7689
C14orf138	-0.9975
SNX10	-1.0595
TAC4	-0.3565
C1orf64	2.64425
POGK	0.7715
MAPK9	-0.87775
ZNF366	-0.44675
C8orf79	2.1854
CLDN7	2.751125
OR5AT1	0.98
TRIM37	-3.32425
LRRC25	2.4085
GRHL2	3.1094
TEKT3	2.48475
LASS5	-1.41266666666667
ABCC4	-1.46841666666667
DLG3	0.9665
VGLL1	0.0793749999999999
ZFP36L2	2.51216666666667
MFRP	0.875
KIAA1799	-0.23825
FLJ44379	5.529
PCNX	0.63925
ANXA9	1.3995
CYP4V2	-1.095
PIK3C2A	-0.697
SRR	0.00449999999999999
NOL3	-0.52775
IFITM2	1.2695
ARNTL2	0.161
ZNF595	-0.41175
NLRP13	0.498
ASPH	0.701375
CPA2	0.295
PVRIG	-1.02983333333333
LEPR	-1.11083333333333
C16orf42	-0.3955
SH3BGRL	0.9445
FAM77D	0.413666666666667
FNDC7	0.698
C9orf6	-0.537
NOTCH2NL	2.6275
PGBD1	-1.05933333333333
SYNGR2	-1.38566666666667
PITPNA	-0.85575
PRPF4B	-1.8981
SLC43A3	-2.19721428571429
NRBP1	-0.83925
SLC25A22	0.888
ILK	-0.3475
SLC22A8	0.5335
MRPS7	-1.22125
PITX2	-1.7425
FABP3	0.93
OR1L1	-0.2605
LOC728215	0.649375
BLID	-0.827
KIAA1217	2.65070588235294
TFPT	0.30575
AP4B1	-0.50275
VBP1	-2.93875
OR1K1	0.242
MORC3	-0.32025
BHMT2	-0.309333333333333
C3orf10	-0.053375
FZD7	0.785
WFDC10A	-0.4725
PMS2CL	0.196
CCDC32	0.7905
FA2H	-0.8565
ALG13	0.199
TTLL7	-0.6795
SPOCK3	-0.587
SLC13A2	1.365
AIM1	-0.48675
GPRC6A	0.5055
EGR2	3.36575
MED11	0.8445
WWC1	2.888
SH3GL3	-1.68625
RIF1	0.0218571428571429
PRLH	0.4305
VLDLR	-1.375
DBT	0.67075
C21orf63	0.8525
CGGBP1	-0.927
KRTAP12-2	1.129
TADA3L	0.057625
ZBTB16	5.02875
PDGFB	1.456125
RFX1	0.925625
UQCRB	0.99
LOC133874	1.1735
HPS3	-2.0415
LGALS3BP	0.2436
DKFZP564O0823	1.79964285714286
MRFAP1L1	-0.38625
HOXA10	-0.960333333333333
NGB	0.706
KIF21A	1.43646153846154
IFLTD1	0.16
LZTS1	-0.018625
ARHGEF3	0.49525
RHBDL3	-0.0065
CSNK1G2	0.240166666666667
ChGn	-1.09725
KIAA1244	1.33766666666667
GABRB2	0.943
MGC72080	-0.986
CD27	3.7605
EGLN1	-1.1008
PEX13	0.2465
RWDD3	-0.738
RNF12	-0.763
GRIN2B	-0.249
ADAMTS14	-0.284625
DYDC2	5.43283333333333
ATP6AP1	0.0215999999999999
NR1H2	-0.414166666666667
PDK2	-0.31125
C3orf17	-0.450833333333333
SLC38A2	0.172214285714286
