Hybridization REF	TCGA-A8-A075-01A-11R-A084-07
TUBB2C	0.1265
GMPR	-0.457333333333333
C9orf139	0.283
ING5	-0.244214285714286
LOC730092	-0.1705
ORM1	-4.279
RP11-11C5.2	-1.2675
HSPD1	-0.3297
PIWIL3	-0.0526666666666667
C5orf13	-1.0036
OR5R1	0.6205
LCOR	0.4035
PLEKHA9	0.5245
CCDC43	-0.894
ZNF232	-0.72925
SLC6A7	-0.523
ADH5	-1.13225
SHBG	-0.847666666666667
CROCCL2	-0.50875
PANX3	0.0835
CDIPT	-0.2015
SLC16A5	2.137
TUBB	-0.639375
TOR3A	0.8654
PREP	0.0581666666666667
ENTPD8	2.32528571428571
CHMP1B	-0.241
SYT12	1.9515
MYH6	-1.9759
MAP3K13	0.558833333333333
KLHL30	0.0645
LCMT1	0.639375
EIF1AX	0.301666666666667
FOXD4L1	1.0535
SLC24A5	-0.9315
RNF166	-0.7528
TJAP1	-0.3075
TMEM156	-0.0198333333333333
ZNF239	2.1045
SNX19	1.5117
GKN1	0.238
FCN1	1.9348
C1QL1	-1.69575
ATP11C	-0.3215
ZNF35	1.51925
CARD8	-0.13125
LIMD1	-0.271333333333333
KIAA0286	-0.784875
XRN2	-0.694833333333333
CD6	0.380666666666667
TOX3	1.9465
ZSCAN4	-1.17083333333333
RSRC1	-0.151875
COG1	0.2185
PTRF	0.3093
C16orf35	-0.00425
FBXO24	-0.1585
CHST11	-0.042
THRB	1.2219
MYBPC1	0.22875
RNF39	1.70416666666667
PSMD11	-0.69725
ALAD	1.0645
EN1	1.87225
SLC9A9	0.06875
GSTM4	-1.0364
CDC42BPA	0.439894736842105
RCSD1	-0.8
LUC7L2	-0.826
SPTBN1	-0.6972
LOC146167	0.189
BAT5	0.7349
ZNF452	-1.689125
LSM4	-0.914
SRP72	0.4221
SGK269	-0.0955833333333333
MTX1	0.4475
CENTA1	0.3
UNQ9433	-0.528
ATR	-0.051
DDX49	-0.266666666666667
PAQR8	-1.49233333333333
C14orf174	0.19775
GBGT1	0.78
THAP1	-0.10225
OR10K1	0.073
RASIP1	-0.6125
DPYD	-0.3308
DOHH	0.17975
C18orf45	2.421
POF1B	0.7276
ZNF552	2.15075
USP32	-1.480625
MED27	-0.176333333333333
C14orf149	-0.847
PRDX4	0.3905
ABHD12	0.4025
AGT	-4.2365
SLC22A14	-0.5175
C1orf58	1.43375
PILRA	-0.86075
ABCF2	-1.153375
C17orf85	0.0626
TKTL1	-1.342
FGF1	2.2183
IL6R	0.9165
VPS25	-0.1115
CHRNB2	0.097875
COL7A1	-1.8492
LRRC48	1.51533333333333
SPG20	-0.750583333333333
COX10	-0.16625
GCA	0.29775
ECEL1	0.235166666666667
GLG1	-0.0413333333333333
SRD5A2L2	-0.13725
MUTYH	-1.4645
ZNF70	0.078
L2HGDH	-0.75675
GPATCH2	0.5055
ZNF655	-0.74
ZNF227	0.598833333333333
MCOLN2	0.787166666666667
NQO2	-0.2935
KCNQ5	0.085
NEU1	1.20733333333333
QRICH1	-0.1565
ZBTB20	-0.499333333333333
RPUSD3	0.437
EPGN	0.0843333333333333
TSN	0.5215
SPRY2	-3.653
LZTFL1	-0.270375
GMFB	0.50925
PBEF1	-1.5275
HBG2	-2.369
TMEM8	1.54375
PALM2-AKAP2	-0.925666666666667
NFYA	1.35725
FAM108A1	0.2115
PBLD	0.937375
NRG4	-2.6365
PIGF	-0.436
PTGER1	-0.14775
NOS2A	0.185666666666667
C21orf34	-0.580666666666667
C21orf51	0.0824166666666667
IL17C	0.1165
TRMT6	-0.424833333333333
ETV2	0.153666666666667
CCDC109A	-0.03075
MYLK2	-1.297
ATP10A	2.3743
DPH4	0.302
C5orf5	0.187
KCNA4	0.6474
NMNAT2	-1.112
GLYATL2	0.348
LSMD1	-0.049125
IL23R	-1.947
NRF1	-0.2125
MUC15	-2.781
PRDM12	-2.0265
PAQR4	1.146
RBBP6	-0.980875
IFI27	4.10575
SKAP2	-0.754166666666667
TAGAP	2.279625
TJP3	2.166
C9orf61	-1.2775
IDS	0.0828571428571429
PARG	-0.0175
LOC131149	0.5765
DYRK4	-0.175166666666667
MICALL1	-0.56025
GALR2	0.1845
GPBP1L1	0.051875
TBX21	3.631
KCNJ6	2.134
GGN	0.60075
CASP5	1.12833333333333
RNF182	-5.37925
BRD4	-0.12625
DOK4	-0.343125
SLC46A2	1.697
SOX9	-0.460666666666667
ZNRD1	-0.256666666666667
PRR6	-2.87575
FAU	-0.089875
DTNB	1.30833333333333
CARD9	2.931
STS-1	-0.601666666666667
SLC4A5	0.456125
NSBP1	-1.83675
UGCGL2	-0.466833333333333
POTE15	1.848
NOXA1	0.79825
RP13-347D8.3	1.9305
SAMD10	0.232666666666667
EP400NL	-0.4135
TCF21	-0.73725
AMELX	0.0786666666666667
JPH2	0.3197
SLA	2.07125
DLST	-0.640333333333333
SEPT12	0.76175
RGS20	-4.14225
LXN	0.495333333333333
ZNF419	0.98525
UPK3B	0.683333333333333
RELL1	0.5275
ESPNL	1.8855
KLHL21	-0.42975
PI15	0.254
C2orf61	1.128
LOC407835	-0.58
RER1	0.152416666666667
ELAVL2	-2.012
MGC26718	1.35725
KLF2	1.58125
TNFAIP8L3	0.47725
TFE3	0.44875
C11orf17	0.1275
15E1.2	-0.50525
SNRPC	-0.60575
DLGAP1	-0.178
PGLYRP1	0.508
OVCH2	0.43
IRF7	1.6944
SET	0.1686
NAB2	0.0216666666666667
LRP5L	-0.06475
FAM120A	0.0815
ASCL2	0.760666666666667
SHH	0.4775
ATP5H	-0.357166666666667
THPO	1.65916666666667
TYRP1	-1.4925
HIST1H3E	0.938
EIF2S1	0.265944444444444
TNFRSF17	0.992166666666667
TARSL2	-0.03625
NKX2-8	0.411625
C1orf115	1.197625
LOC56964	1.553
KIAA0841	-1.61675
ISCU	-0.2355
TTMA	-0.5805
ZNF414	-0.032
LOC441150	0.04425
RAB15	0.30275
HBP1	-0.420333333333333
TNNT2	-1.19333333333333
CECR5	-0.16075
PHGDH	-1.85625
JRK	0.6362
XPO4	0.0465
FAM131C	1.0035
ARHGAP25	1.38833333333333
CA9	-1.84166666666667
GPR62	0.150166666666667
TLX1	1.23083333333333
GPS1	-0.04
OR2M2	0.571
BDP1	0.0325714285714285
FAM70B	0.66775
RPS29	-0.298
MKLN1	-0.6407
TSPAN19	-2.35425
SLC29A3	1.4264
LGALS4	0.442333333333333
USH2A	0.761
NF1	-0.305
APOBEC3A	1.26233333333333
IMPAD1	1.43083333333333
OLR1	2.98716666666667
NRAP	-0.2785
HCFC1R1	0.5995
TAOK2	0.223833333333333
MCM10	-1.17216666666667
MAP4K3	0.267083333333333
CBS	-2.51375
CLK3	-0.1555
PCDHGA5	0.776
ELF4	0.10175
FAM71A	0.23525
C11orf49	0.312
CLIP2	-1.089
BTBD9	1.191
ZNF524	1.452
KDELR1	0.778
ZNF509	0.539
NCSTN	0.431
ZNF533	1.29121428571429
PARP4	-0.362875
GALNT9	-0.1375
NPY	-3.0265
BEGAIN	-1.33133333333333
TMEM77	0.582833333333333
FOXRED1	-0.0516666666666667
SLC16A2	-0.2225
SLC35B1	0.09525
GK5	0.525916666666666
SDCCAG10	-0.73425
C4orf20	-0.05325
SLC9A2	4.00525
ADD1	0.750428571428572
TAL2	-0.251333333333333
ACLY	-0.456125
DNAJC1	1.5185
SOST	3.25025
USP43	1.24033333333333
CYP4F12	-1.967
FKBP5	0.157125
CHCHD5	0.5378
NUDT22	0.63875
CCDC85B	-0.039
OR51G2	0.9305
STRN3	-0.0812142857142857
TMOD2	0.419
FLI1	-0.55625
MAB21L2	0.211333333333333
DGKQ	0.66825
VPRBP	0.103
SCNN1B	-0.5394
ECHDC3	1.2252
TMEM106C	0.0975
CSNK2A2	-0.9495
RPL39	-1.1949
HERC3	-0.2501
ZBTB47	0.672833333333333
ZNF681	-0.114
PAGE2	-2.76575
CLIC5	2.39135714285714
RABAC1	1.54325
ZFHX2	1.087
YPEL1	-0.292666666666667
KIAA0776	0.61775
NR1D2	0.736
DNAJC4	0.64125
NPNT	2.2181
ZNF677	0.4145
ZNF536	-0.711
MEF2B	-0.23675
PTPN4	0.148625
CTCFL	-5.74
STX5	0.975166666666667
CD72	3.16625
VEGFA	0.651052631578947
XRCC1	0.336
MAS1L	0.6335
ELL	0.1468
SETBP1	-0.9995
CDH11	3.06216666666667
NDC80	-0.851769230769231
DMBX1	-2.113
NRSN1	-0.153833333333333
BAT2D1	-0.06125
CDS2	0.353666666666667
C1orf212	-0.4485
SENP3	-0.834125
IL1F9	-0.185
EEF2K	0.801375
COG8	0.039
CEP72	-1.68925
OR1L8	-0.083
MUS81	-0.207333333333333
PHYH	0.33625
GGT6	1.94216666666667
C22orf23	-0.8915
C13orf33	3.0885
MAPK8IP2	-0.976
NELL2	-0.1225
POU3F2	-3.62283333333333
ALPK1	1.02875
MRPS18C	-0.82575
RPLP2	-0.452875
FGF22	0.1375
SPNS1	-0.111166666666667
ZFP1	-0.641
IL1RAPL1	-1.504
PCSK9	-3.869
NKX2-1	0.0414285714285714
C6orf189	0.07475
SP4	-0.5425
SLC11A1	2.9742
C21orf25	0.439333333333333
ICAM2	0.27975
SH3GL1	-0.2945
GSK3B	0.681
RALB	0.910625
PDXP	-1.43166666666667
GNGT1	0.078375
KIR2DL1	0.6895
TNFAIP3	-0.357166666666667
C6orf32	0.5605
CBLN2	2.157
PANK3	0.735375
TAAR9	0.375
WDR82	0.611571428571429
APOM	-3.02075
TRIP10	-0.0575
SPATA16	-0.183166666666667
C1orf135	-1.3515
USP51	-0.3185
TESK1	1.001
C11orf64	0.148625
ZNF611	0.6435
PDE6G	0.2655
HLA-DQA1	4.172
GCLC	-0.094125
SEC61A1	0.5505
TWSG1	0.491083333333333
ZMYND10	2.21775
CTDP1	-0.058875
ADAMTS6	0.069
SLIT1	-1.80875
KRT86	0.3595
KIAA0574	-0.979
GTPBP2	-0.2785
PQLC3	0.91125
PRRX2	0.4955
C15orf44	0.334833333333333
MKKS	-0.23575
C11orf10	0.0395
GPR110	2.39
CD109	0.348416666666667
ADCY1	-0.0343333333333333
RHBG	-2.013
TP53I3	0.203625
SLC22A3	-0.1711
UCP2	0.9295
FOXG1	-2.35966666666667
OR2AG1	0.3855
TRIM24	-1.6345
PROC	-3.249875
TAAR6	0.465
AMTN	-1.425
C10orf47	-0.471833333333333
DEPDC1	-1.645
FLJ45557	0.31625
ZDHHC17	0.00637499999999998
KIAA1429	1.8975
KCNH1	0.81525
VNN3	1.6015
PSMAL	1.7695
PPARD	0.766
HFM1	-1.67575
YBX1	-1.74166666666667
ZNF695	-1.38225
SCTR	0.483166666666667
DCDC1	-0.5235
VPS26B	0.3461
MTF2	-0.722666666666667
ATP6V1F	-0.275
CCDC94	-0.22775
PERF15	0.4185
CCL11	2.7175
LMO7	-0.51875
DCST1	0.2735
ADRBK1	0.3935
CDRT4	-0.17425
ZNF84	-0.16475
HOXD8	2.446
STARD8	-0.322166666666667
FOXP2	-0.709625
CCDC103	-0.6075
POLR3A	0.2549
GSC	-0.865666666666667
ZNF114	0.067
HTR7P	0.106
LALBA	0.454
RMND5A	0.8585
PSCD2	0.941
ZNF409	-0.176
KRTAP1-3	0.604833333333333
MAF1	0.562
LOC201725	-1.64966666666667
NRN1	-1.27325
SPAG5	-1.974
DNAH7	1.19416666666667
FLJ43860	0.126
BRCA2	0.11525
ACADM	-1.43975
CXXC6	-3.579375
RAGE	-0.190125
CHMP2A	0.57925
FAM8A1	0.5032
GPR21	0.604
SLC12A3	-2.90183333333333
FVT1	-0.206214285714286
ZDHHC7	-0.03475
FLJ44048	-0.351
SLC44A3	1.433
SDSL	0.202833333333333
MMP8	-1.0935
PLA2G12B	-3.634
ACY1	0.15425
MT1E	-1.5275
OR4K15	1.3715
TECTB	0.0725
GPR20	0.23375
IRAK2	-0.152
RFPL3	-0.194375
MYO9A	0.151
NARG1L	-0.164416666666667
BLMH	-1.652875
CCDC3	2.60816666666667
C9orf21	-0.541666666666667
KIAA0513	0.744166666666667
MIER2	-0.11275
PNMA2	-1.41558333333333
SH3BP2	0.9643
ANXA10	-1.55875
RTN2	1.35633333333333
TFB1M	-1.062
PRPH2	3.735
C14orf133	0.35675
GOLGB1	0.623833333333333
IRX4	2.14975
NFKBIL1	0.165
C10orf62	-0.21875
APBB3	-0.246
RPS10	0.1914
LOC728378	0.91425
TLE3	1.10072222222222
PSMB7	-0.662625
MESDC1	0.1625
SLC6A1	1.41083333333333
OCLN	0.891583333333333
PTTG3	-1.51833333333333
NAGLU	-0.143
SERTAD4	3.366875
SPRY1	-0.21375
FLJ10781	0.679166666666667
MYSM1	-0.96975
TRIM4	0.295857142857143
SH3YL1	0.609625
TREM2	3.78266666666667
SERPINI1	-0.19225
HDHD3	0.48375
TMEM38A	-0.354625
EID2B	-2.73525
TDRD3	-0.203
SEDLP	0.515
THSD7A	0.404666666666667
NDST3	-2.07725
KLHL15	-0.615416666666667
DHRS12	1.6285
FBXO9	0.140857142857143
TNPO1	-0.57375
MRPL13	0.5855
SNX5	-0.992166666666667
METTL6	0.49525
SOD1	0.01075
CHML	-0.8765
PACS1	0.972125
SIRT5	-0.5595
CAPN2	1.26216666666667
FXYD5	-0.309333333333333
TWISTNB	-0.852125
LRFN1	0.654666666666667
UBE1L	1.725625
UBE1C	-0.1885
OR51B2	0.03825
OR4D11	0.1135
C15orf2	-0.203
NR4A1	-0.204833333333333
LOC339047	-1.9445
TRIM17	3.374
ATP5G3	-0.809642857142857
RPL15	-0.146
ADAMTS8	-0.8375
HOXC4	1.6615
C14orf37	1.78
CEACAM5	0.58325
MYT1L	0.0378333333333333
RASA2	0.218625
OSBPL7	-0.7355
STAG1	0.1555
GIMAP4	4.52016666666667
FUT3	2.737
PIF1	-2.15575
LPIN2	0.2917
SH3PX3	0.384
PDP2	-0.8015
PAPD1	-0.296625
ERP27	3.9625
APOOL	-0.5333
DIABLO	0.482
TRHR	1.208
ARMC9	-0.1275
RNF152	3.343
SLITRK3	-0.643666666666667
ZNF211	0.8457
PFDN1	0.678375
RGS11	0.768625
HS6ST1	0.9491
AKR1D1	-1.90125
TNP2	0.0148333333333333
STK31	1.3235
EML4	-0.932666666666667
SGTA	-0.339
HIST1H2BI	-0.0246666666666667
PSMD6	-1.6305
KIAA1257	3.9865
C18orf55	-0.536666666666667
FLJ20273	2.476625
RPL28	-0.306666666666667
EPYC	3.192
NOX3	0.6795
ELAC1	-1.0145
METT11D1	-0.572
BIN2	0.466
NACA2	-0.046
CCDC17	-0.62275
HM13	0.6905
UBOX5	-0.12525
UBE2O	-0.3285
UBL5	-0.5015
APOLD1	0.3865
C9orf31	0.15575
TNFSF8	0.93
ARHGAP29	0.533125
PROKR2	0.6335
PDE5A	0.319833333333333
C6orf12	0.049
TOM1L1	-0.197
WHDC1	0.02025
FOXI1	0.239666666666667
RAB4A	1.123
TMEM39B	-0.58425
ATPBD1C	-0.99675
FARSA	-0.5235
PLEKHG5	0.05925
CMAS	-0.832166666666667
OR7E24	0.648
SLC30A1	-0.4095
CDC42EP5	1.29033333333333
PLAC1	2.9315
KLHL18	0.00649999999999999
LBA1	0.2244
TAZ	-0.68925
CRIP2	2.428
BTBD11	-0.317833333333333
C16orf72	0.917
DIO2	1.698
LRRCC1	0.997833333333333
CCDC136	-2.6395
PRX	0.010875
RBM5	0.016
TMEM85	0.249125
TUBGCP4	-0.715666666666667
APLN	1.65125
CDK7	-0.192833333333333
SSR2	0.289333333333333
CRELD1	-0.2405
C19orf46	2.55075
GAL3ST4	0.379166666666667
KBTBD10	0.2285
IL28A	0.43725
WDR27	-1.23
MCM2	-0.600166666666667
SOX14	-1.0755
FLJ39743	0.199
KIAA0922	0.091125
HIPK4	0.6165
FLJ25758	0.2155
C16orf57	-0.828583333333333
PDZD2	0.8075
MCC	-0.617875
HHLA3	-0.8163
ID2	-0.136
C20orf23	1.4665
ZNF688	0.901
APOC2	-0.891
LOC440093	-0.7185
FAM50B	1.74716666666667
PWP1	-0.174
DNAH10	0.51525
HIST1H2BA	0.643
GPR56	1.14566666666667
METAP2	-0.8385
PAN3	0.421333333333333
STXBP4	-0.3745
PDHX	0.353
MTA1	0.414916666666667
ZBED4	-0.168375
ZNF720	-0.46175
CDK2	-1.787625
RHOJ	-0.2405
CDC37	-0.181666666666667
ZER1	0.31125
GRK4	1.27225
PRPH	0.0095
POLR2A	0.525375
OGFOD1	-1.281
NOL5A	-0.75925
PHEX	3.0135
FLJ16478	0.02775
C20orf117	-0.078125
CAMTA2	-0.028
C11orf74	1.00616666666667
DDX17	-0.16325
C5orf27	0.076125
PLEKHA2	-0.8229
PDE4DIP	0.428
SCN7A	-0.07025
ZNF559	-0.0868333333333333
CXCL10	4.06825
ZMYM4	0.0328333333333333
STK32B	-0.677933333333333
KIAA0888	-1.0372
TACR3	0.4645
CKAP2L	0.1125
KIF1A	-1.26583333333333
RSPRY1	0.42225
VCAN	0.95825
CYP27C1	0.448
SYDE1	-1.08716666666667
MED12L	-0.507
ZDHHC21	1.392125
NHS	-0.784
TM9SF3	1.60033333333333
DDHD1	-0.4295
MAFG	-0.737166666666667
BICD2	-0.0284
C14orf119	0.172166666666667
C14orf43	0.849714285714286
CDH7	-1.354
ALKBH5	-0.176857142857143
JUP	1.1785
TMEM41A	0.705166666666667
MAMDC4	-0.410833333333333
CBX3	-0.008875
LRRC18	-0.105
RBMXL2	0.26425
PLA2G4D	0.539
FGF13	0.73025
KIF3A	0.408166666666667
PDIA6	-0.8375
DCXR	1.069
CASKIN2	0.62025
EHD1	1.13683333333333
MARCKSL1	-0.1675
ZNF496	0.188666666666667
SCAF1	0.297666666666667
KCTD8	-0.59275
TRAF3IP3	1.10864285714286
LSR	1.40475
CXorf1	-0.135166666666667
C14orf112	0.937333333333333
EIF2B1	-0.204
OMP	0.075
GSTZ1	0.68575
LOC92017	0.73225
ISLR2	0.937
C12orf36	0.46
GATA2	-0.176666666666667
GABRA5	-2.752
CELSR2	-0.983214285714286
STAM2	0.6239
TNAP	-0.85
PTPMT1	0.0786666666666667
GRP	3.5945
SV2A	-1.80383333333333
MAGEA12	-4.229
CACNG1	0.8505
C18orf19	-0.16
GSG1	-0.2625
PTPRJ	0.798142857142857
FRMPD1	0.3165
ZNF668	0.5475
PLEKHJ1	-0.381875
ADAT1	-0.7619
TMEM50A	0.0399
UCN3	0.209
HOOK1	1.2595
IL17B	-1.4355
MLKL	0.0443333333333333
TTC14	-0.134666666666667
KLHL5	-0.06725
CRYL1	0.834333333333333
FOXH1	0.1125
NFYB	0.08275
PPM1G	-0.32375
GOLGA2LY1	-0.754
NMT1	-0.450875
HADHA	-0.1638
CHSY-2	1.63375
PLEKHF1	1.224
SAGE1	-2.9705
MUSTN1	-0.25425
SUHW4	0.50325
TFEB	1.25633333333333
ZFYVE27	0.06425
ATG12	0.2535
BMI1	1.41464285714286
ZIM3	-0.22825
MYH4	0.03375
MASP1	-1.28333333333333
KIAA0984	1.65475
RPAP2	-0.6775
ASB5	-0.07575
BOLA3	-0.420333333333333
MIA3	1.2465
KRT35	0.157
KIR3DL3	-0.282
MRPL51	-0.8735
SEMA3F	1.6595
NDUFB2	-0.565166666666667
LOC253012	-0.55825
FAM46C	0.1585
G6PC	-2.1335
CSAG3A	-4.84483333333333
PREX1	1.6245
SLC25A45	0.22375
MAPKBP1	0.2811
CPE	-0.6289
GNB1	-0.127625
CXCR6	2.8675
TRIM46	0.76125
C16orf3	0.3785
HPSE	1.49275
TIGD3	-0.092
SPG3A	1.39575
LCAT	-1.4425
ST6GAL1	-0.565055555555556
POMC	0.67975
FLJ36031	-1.00016666666667
NSMAF	-0.1645
SKIL	1.297
ADSS	0.5
HMGCS1	-1.2688
POLR3F	-0.450333333333333
RAB10	0.45075
ZNF277P	-1.660375
ZBTB7B	0.70225
DHRS1	0.20675
ABCC13	4.671625
CNOT3	0.436
NFKBIA	0.44975
GAK	0.673333333333333
SFT2D2	1.23083333333333
HOXA6	-0.111
CRTC1	0.401375
LY6D	0.113
C20orf72	-0.110166666666667
CPT1A	0.9925
LMO1	-1.334
EIF3I	-0.4495
PRB4	-0.214
MCM3APAS	-1.817625
C20orf132	-0.9267
FOXF2	-2.9815
S100A12	0.0885
MLH1	0.0246666666666667
ACTN1	1.0167
MRPL36	0.0751666666666667
C20orf106	-0.03825
FBXO6	1.34883333333333
MKS1	-0.307833333333333
CX3CR1	-3.272875
PDE1B	1.14
PLP1	-3.65575
KISS1	0.338666666666667
C14orf2	0.0456666666666667
TBC1D3P2	-1.08575
COMMD6	0.1545
ANKRD7	-1.5085
PTCHD1	-2.164875
NARS2	-0.751
DOCK7	-1.031375
FAM127B	0.52375
LOC390243	-0.0381666666666667
N6AMT2	1.07975
ZNF391	-0.741
DNAJB14	0.0695
WRB	0.422625
BPI	-0.0238181818181818
TTC4	-0.675166666666667
FAM10A5	-0.931
GOT1L1	-0.0517
MAGED1	1.36325
RESP18	0.4325
WFDC6	1.29875
MT2A	-1.661
C11orf56	0.53775
KIAA1432	0.503
ROR1	-1.663
HSD17B14	1.01183333333333
ZFAND2B	0.472625
SAMD4B	0.1875
HEXA	0.094
HNRNPU	-0.135590909090909
USP39	0.42475
NRD1	-0.49975
R3HDML	0.385
FLT4	0.411333333333333
OMG	0.470833333333333
OR52N4	0.7355
LOC399818	-0.6805
ELA2	-2.2245
VENTXP1	-0.1445
RFC5	-1.3065
OR52L1	0.1875
PAX5	0.12
FBXO2	-1.396
GMEB1	0.2335
AKT3	-0.642333333333333
CRB1	-2.0985
CTTN	0.325833333333333
UTP15	-0.653166666666667
HSBP1	-0.36
PHF11	1.4875
NDEL1	-0.132666666666667
USP8	-0.0175
BAIAP2	0.57675
SI	0.5654
ARSJ	-1.44583333333333
BAAT	-2.54525
KCNS3	2.47433333333333
LOC126147	-0.5195
TMEM37	0.407
C1orf162	3.5335
MBD1	-0.2367
ITGAL	1.02166666666667
WDR73	0.0266666666666667
GKN2	0.1585
ARFGAP1	-0.383
SLC5A8	-0.977
ZBTB40	0.1057
CYP4B1	0.598
LYPLAL1	0.26
CHST3	-1.148
MAP3K9	0.9365
BTAF1	-0.824166666666667
TFAP2E	0.2415
RBM35B	1.0395
LOC441251	-0.248666666666667
ANKRD25	-0.426777777777778
UQCRC2	0.306
MAEA	0.9695
HYAL1	-2.3402
RNPEPL1	0.432833333333333
CPSF2	0.2105
PSD3	-0.9756
ABCA13	-0.19875
AGR2	2.869125
GBX1	-0.3895
HDLBP	0.6785
ACY3	1.48925
HECW1	-0.4205
ZNF519	-1.2005
HOPX	2.099125
ZNF304	1.076375
OR12D3	0.457
FKSG43	0.49875
METTL1	0.494125
MFSD3	1.7135
PSPH	-1.41575
CLCA3	-0.1765
DARS2	0.071
CDC25A	-1.025
BAIAP2L1	-0.84825
B3GNT5	-0.767125
USP29	-0.0505
ARHGEF10L	0.6745
ATOX1	-0.127875
ADAM30	0.36575
DNASE1	2.578
STT3A	0.411833333333333
RAB6IP1	-0.489
PTN	-0.2356
C1orf106	1.40469230769231
HECA	0.96225
RNF122	-0.21
SLC22A18AS	0.0353333333333333
GNG8	0.406833333333333
ELP4	-0.014
FAM65A	0.394166666666667
RPL10A	0.138
IRS4	0.4085
MACF1	0.0848000000000001
SEC24D	1.021
LOC374395	0.98825
TGFB2	1.213875
MDFIC	-0.066875
CHRNE	0.693
PCMTD2	-0.889333333333333
ATP6V0D1	0.364333333333333
MTA2	0.4925
LZTR1	-0.882166666666667
RAP1A	-0.0306666666666667
AXIN1	-0.041125
POLR1C	0.34575
TRIO	-0.55525
PLXNA4A	-0.335583333333333
C5orf33	-1.00875
DEPDC1B	-2.187125
ZNF473	0.5945
MTM1	0.02775
GPR107	1.04283333333333
CSNK1A1L	1.37
FLJ14154	0.78975
NLRC4	4.145
ENPP4	1.44833333333333
PADI3	3.61
RNF170	-0.162875
CG018	-0.4735
C16orf7	0.228
KCNE1	0.79275
NRM	-0.717333333333333
SLC37A3	-0.352071428571429
TPD52L2	-0.641333333333333
UNC5B	1.8515
C12orf12	-0.14
SDHB	-0.5655
CLRN1	0.45625
NUDT10	-1.59633333333333
UGT3A1	-0.16975
FBXW8	0.271
RHOF	-0.536875
PTPLAD1	0.378
MYO3B	-0.74825
DERA	-1.24625
TPP2	-0.75325
C19orf53	-0.201
GINS3	-0.750375
ST6GALNAC5	0.8545
CHSY1	-0.045
MGC15705	-0.1315
GPR83	0.184833333333333
EXT2	0.483
DOLK	0.94725
TUBAL3	-2.079
ACVRL1	2.0868
ABL2	0.00508333333333335
C14orf156	-0.4215
PTPRZ1	-4.35625
DIP2C	0.233875
LAMP1	0.8315
RXRA	0.7018
MAP3K5	-0.60425
ALKBH1	0.568
PDLIM7	0.215375
ARL14	-1.5315
SNIP1	-0.343333333333333
TIMP3	2.74975
RGS3	0.478666666666667
SPAG16	0.5182
ABHD4	-0.2845
ARHGEF12	0.56775
GLUD2	0.6975
RAC2	-0.3405
UAP1L1	0.0885
SLC18A3	0.067
YOD1	-0.200833333333333
RALY	0.05475
HMOX2	0.7545
DGKH	1.4955
DBNDD2	1.62783333333333
YIPF4	0.638875
THAP10	-0.89525
ZNF513	1.3825
HAGHL	1.22916666666667
ITGB4	0.5135
CCDC141	-1.299
YTHDF3	1.629
C5orf28	0.54175
RPL7L1	0.060125
TMEM30B	1.73828571428571
ANKRD35	0.642
DUOXA2	-0.21925
TBC1D5	-0.1745
DFNB59	-0.9275
HRH4	0.87525
MYO6	1.7397
DNAJA4	1.7465
RBM24	-1.594375
CEACAM20	-0.608
RBM23	-0.0436428571428571
NGFB	0.419
C1orf63	-1.0982
KRTAP7-1	-0.2145
PERLD1	1.47975
NPB	-0.2705
C17orf59	0.427
HSPBAP1	-1.0625
SLC15A4	0.168
PRTFDC1	-1.4755
OSMR	0.506285714285714
CYSLTR2	-0.1185
C19orf25	0.0946
KIAA1797	-0.5885
NLRP6	0.554
FAM105B	-0.6521
SCRN2	-0.144166666666667
LRRC58	0.1918
RNF17	0.282714285714286
NEIL3	-2.3995
FAM137A	-0.28125
SKP2	-2.67575
PARVA	1.22883333333333
PKLR	-1.832
RNF34	0.31025
A3GALT2	0.14125
C12orf50	0.349833333333333
SUNC1	-1.22275
FAM102B	-0.9655
CCT2	-0.265
LRRC37A2	-0.469
ARF4	0.817
SIKE	-0.463875
C8orf48	1.01133333333333
MBTPS1	-0.103285714285714
GPSN2	-0.4365
NCF2	3.99725
SLC12A6	0.381833333333333
MRPL48	-0.3305
HMGN3	-0.791666666666667
LRRC62	-1.294
PAX9	2.23575
FAM55A	0.108
C20orf42	-3.63583333333333
SCML2	-1.27716666666667
BCL9	0.12925
FAM40A	-0.26725
C9orf41	-0.732
ZNF774	0.419
LETM1	0.51925
PLXNB1	0.279666666666667
NIPSNAP1	-0.026125
USP10	-0.6115
F9	1.087
LIPE	1.8125
CNGB3	0.7725
C12orf52	0.365875
PI4K2A	0.222
MED8	-0.280875
STAT4	1.0999
FGD4	0.077
RNF145	-1.83516666666667
WDR32	1.6716
CLDN2	-0.158666666666667
TCEAL8	0.34475
ZMYND8	-0.0939
PDXK	-0.02490625
GATAD2A	-0.67175
PTGES3	-0.1275
CCM2	0.20775
TAP1	2.29625
ZNF670	-1.068
ETS2	-0.904357142857143
C6orf166	0.559833333333333
PRMT2	0.564928571428571
OR4B1	0.1805
INTS8	1.302
CCDC102A	-0.08675
CCDC83	-1.437
ITGA1	-0.1537
EPHA5	-1.893
FAM24B	-0.487
TSGA10	0.925
HAL	-1.76233333333333
MYOT	-0.403
SPACA3	0.20575
BCL2L2	-0.3855
CUGBP2	0.0938333333333333
CCNB3	1.3615
RNF113B	-0.64725
MERTK	0.84275
BAG1	-0.0595
VPS36	1.16225
ORMDL3	0.7583
