Hybridization REF	TCGA-BH-A0BC-01A-22R-A084-07
TFPT	0.02725
AP4B1	-0.58975
VBP1	-1.1845
OR1K1	0.5465
MORC3	0.11825
BHMT2	0.0908333333333333
C3orf10	0.82275
FZD7	0.936833333333333
WFDC10A	0.0155
PMS2CL	-1.185
CCDC32	0.572666666666667
FA2H	-2.007
ALG13	0.186
TTLL7	-0.6069
SPOCK3	1.12075
SLC13A2	0.6725
AIM1	1.49775
GPRC6A	-0.2405
EGR2	3.81025
MED11	0.132
WWC1	1.557
SH3GL3	-4.024
RIF1	-0.232428571428571
PRLH	0.255
VLDLR	-1.066
DBT	-0.3020625
C21orf63	1.13875
CGGBP1	-0.266375
KRTAP12-2	-0.304
TADA3L	-0.62025
ZBTB16	3.10775
PDGFB	1.802125
RFX1	0.4665
UQCRB	-0.2335
LOC133874	-0.053
HPS3	-1.95275
LGALS3BP	0.4769
DKFZP564O0823	2.19714285714286
MRFAP1L1	0.53
HOXA10	-0.972166666666667
NGB	0.5015
KIF21A	0.126615384615385
IFLTD1	-0.3075
LZTS1	0.074375
ARHGEF3	2.252
RHBDL3	0.187
CSNK1G2	-0.258666666666667
ChGn	0.115125
KIAA1244	2.23216666666667
GABRB2	0.23
MGC72080	-0.5315
CD27	4.17
EGLN1	-2.5924
PEX13	0.83225
RWDD3	-0.16575
RNF12	0.263
GRIN2B	0.0425
ADAMTS14	-0.504375
DYDC2	1.57783333333333
ATP6AP1	0.6402
NR1H2	-0.148166666666667
PDK2	1.0425
C3orf17	-0.120333333333333
SLC38A2	-0.515642857142857
SLC25A29	0.071
C15orf29	0.123125
ADAM9	-0.7235
TMUB2	-0.412
GPR176	-0.56525
AGK	-0.4655
MCCD1	1.75025
NDUFA4	0.41675
TMEM146	-0.26875
DUSP1	1.199375
UNQ6975	0.4265
EMX2OS	3.0025
INSM2	-1.215
LUZP4	-0.07925
SETD6	-1.50025
P2RY2	2.4835
SLC45A2	-1.793
RABGAP1	0.151333333333333
UBXD5	-0.146125
GPRC5A	1.2652
PAK3	-0.0748333333333333
LOC63920	-1.38325
TGFBR1	0.8029
KRTAP6-3	0.026
SFMBT2	-0.14575
CDC42	0.6846875
C11orf35	0.012
TTLL2	-0.119
UACA	0.574666666666667
CD97	-0.9479
SETD5	-0.563375
NINJ2	-0.0945
PTER	0.0446666666666667
POMGNT1	0.415
KRTAP4-2	-0.1905
ECGF1	3.26575
HRB	-0.244545454545455
ATP1B2	0.1528
LOC400506	-0.86975
COL4A3BP	0.129
C6orf97	2.163
GRHPR	0.91725
TAS2R1	0.36
SEMA7A	-0.76125
EDF1	0.48025
ODF2L	0.7214
PCID2	-1.158
GTF2H4	-1.27083333333333
ZCCHC3	-0.490875
CGB2	0.109166666666667
NEUROD1	-0.014
C20orf75	-0.115
RP5-1054A22.3	2.2985
IFNA5	0.2235
ZNF134	0.565333333333333
MGC119295	-0.9565
ZSWIM6	0.1525
SMEK1	0.461666666666667
PCGF2	-0.06425
C1orf102	1.75125
CYP2A13	0.5205
KCNH6	-0.7832
MDM1	0.4105
ALDH7A1	0.387166666666667
C9orf75	0.68925
VDAC3	-0.030625
OR51T1	0.4245
EIF3F	-0.685666666666667
KCNJ10	-0.202625
LENG8	-0.0435
EDEM2	0.481583333333333
CCNJL	-0.8215
DHX37	-1.0295
CRYGN	0.802
AATF	-1.0565
ZNF630	1.2525
E2F5	-1.036
WFDC13	0.13175
FTSJ3	-0.239
C4orf33	-0.07075
LHFPL4	-3.09975
C19orf56	-0.0195833333333333
SMAD4	0.043375
AFM	-0.672333333333333
G0S2	0.683
FCHSD2	0.5447
RRP1B	-0.8056
EEF1B2	-0.616666666666667
STAT6	0.8525
ZNF195	-0.76925
GNL1	-0.764833333333333
ZNRF2	0.884166666666667
PER3	1.0565
ASB16	0.599
C10orf10	1.95771428571429
ADCY8	-2.64616666666667
C9orf58	-0.0266666666666667
ARMC10	-0.0236666666666667
PSG1	-0.6285
DHX34	-0.15825
VARS2	-0.12075
NFIC	1.17775
ITPR2	1.7065
AGXT2	0.354166666666667
OR6K3	0.607
H2AFZ	-1.22091666666667
MLLT3	0.704
COX4I2	2.481
CCNT2	0.012125
PLK4	-2.103
NUMBL	-0.326333333333333
MED16	0.373
PLEKHQ1	2.275
GOSR1	-0.0625555555555556
BTG4	0.11175
RPL30	0.264916666666667
IGSF5	1.41575
IGFL2	2.01616666666667
ELMOD2	0.327666666666667
SHC3	-0.945166666666667
HAVCR1	-0.0235
DYNC2H1	0.07925
RNF5	-0.133666666666667
C2orf7	0.0965
NLF1	1.3725
KLHL25	0.62225
LRP10	1.0025
KRI1	-0.2345
PUS7L	0.114833333333333
MGMT	1.40125
HOXD1	1.43416666666667
CSH1	0.3232
ATG16L2	-1.1735
FLJ44635	0.046
CHODL	-0.02125
EXOSC8	-1.77275
SLC28A1	-0.2305
MYO7B	-0.928666666666667
SEH1L	-0.2199
MTNR1A	-0.0866666666666667
TSPAN5	-0.0856666666666667
CDC45L	-2.09116666666667
AMIGO1	-0.1065
ATAD3A	-0.623375
OSGIN2	0.753166666666667
PDIK1L	0.731166666666667
DARC	3.29325
PIPSL	0.517
SHMT1	-0.76175
CRISP3	1.835
POPDC2	2.5015
ZRANB2	-0.744166666666667
FBXL8	0.71825
TRIP13	-1.76963636363636
EIF5AL1	-0.931
POU5F1P3	-5.21183333333333
IL6	-2.49033333333333
CXorf38	0.346166666666667
IFNA16	-0.171
FBXL2	0.526333333333333
BRD1	0.23025
STATH	-0.0235
FBXO44	0.212166666666667
MCCC2	1.2425
CDC2	-1.5456
C5orf23	0.84425
IVD	0.9555
C10orf122	-0.833
MSL3L1	0.307
MVP	0.60025
EPOR	-1.0351
ZMYM1	-0.5555
BCL7C	0.818166666666667
PSTPIP2	0.3741
LYPD1	-1.2125
OR8G5	0.4285
ZP3	-0.425833333333333
BCAS4	0.927666666666667
EDG6	2.96075
ISY1	-0.09225
PRAMEF2	0.356
CUL1	-0.655375
RNF213	0.6099
CCRK	0.95775
DHX9	-0.162625
C13orf29	-0.582
NCKAP1	1.895
MRPL43	0.894214285714286
XPR1	-0.9495
PKN2	0.7612
PODNL1	0.6495
ZNF333	0.322
DALRD3	0.723
OPN1SW	0.0925
BTBD6	0.66125
C11orf82	-0.0275
OR5P3	-0.744
DUSP11	0.49825
L1CAM	-1.5089
NEK11	1.7355
OR7E91P	1.827
CNTN3	2.4653
CREB3L2	0.8315
ZBTB37	1.2105
KIAA1324L	0.759
NDUFB10	0.054
NUDT2	0.64275
GTPBP8	-0.19175
CACNA1D	0.525
PRKAA2	0.919166666666667
PRDM8	-0.149
MGC16075	-0.5725
KRT14	1.02985714285714
PP8961	0.426625
MRPL18	-0.292
ABCG2	-1.15775
PACRG	1.9215
BBS2	-0.3085
KREMEN2	-3.03
FBXO21	0.7705
HNRPUL1	0.274333333333333
GRB10	-0.4035
CLSTN1	1.227625
LMAN2	0.8672
C17orf61	-0.473
NIPSNAP3A	0.866
INSIG2	-1.0585
PCDHB7	0.910833333333333
STXBP2	0.5835
CMAH	0.33475
SEMA5B	0.26475
ZNF155	0.307666666666667
COQ6	-0.500833333333333
PRPF4	-0.44425
TSPAN15	3.2169
VN1R5	0.5855
LATS2	0.7105
SELK	-0.078
PGK2	-0.417
MS4A1	0.525375
TYW3	-0.0401
KRTAP5-1	0.83925
RCCD1	-1.84633333333333
BTN1A1	0.7435
DDX28	-0.2295
TMEM65	-0.722375
LOC92345	0.509
TTC31	-0.41175
WDR46	-0.721
CHP2	-1.648
LSP1	1.40975
ZNF542	0.60025
EXOSC1	-0.078
ARHGAP18	0.510166666666667
LRRTM4	-0.40625
MAOB	3.14983333333333
CACNB4	-0.2125
MGC33846	2.784
RANBP3L	1.622375
ATP5L	-0.39175
ONECUT1	-3.137
NUDT9	0.2385
TMEM149	1.6995
STX17	0.639
IGSF10	-3.97325
TMPRSS9	0.167
BMPR2	1.35558333333333
ALLC	-0.53375
KLF7	1.212375
GCC1	0.6787
TIMM9	-0.61675
CDO1	-0.0035
MGC10701	-1.0645
IFI6	3.388
FRMD8	1.2015
MGAT2	0.02475
WBP5	0.424666666666667
CNIH2	0.41475
KIAA0907	-2.3894
KCNH8	0.067
CTSG	-1.1005
GRIK1	-0.301166666666667
CUL5	0.202875
FRMD1	0.523
OR9A4	0.3145
SYT6	-0.115375
FOXD4L2	-0.2695
ANAPC2	-0.3205
OPN5	0.2035
TAF13	0.41925
LYG2	-0.05425
GGNBP1	0.02
C11orf40	0.526
OTX2	-0.8715
REG4	-0.320333333333333
EIF5	-0.429375
PALB2	-1.03525
SEPSECS	0.058
RNASE3	0.34475
TRIM49	-1.9145
POLR2K	0.174
GPR42	0.0965
C8B	-3.12825
SASS6	-0.796
PREB	-0.241833333333333
OR3A3	0.557
TUBA8	1.25975
IGLV2-14	-0.388
STIL	-1.664
ANKFN1	-0.415
NME7	-0.41375
HOXC12	3.5185
UBE2C	-1.27275
FHOD1	-0.70725
CDK2AP1	0.227333333333333
OR6K2	0.29675
DHPS	-0.22325
RPL5	-0.491916666666667
TRGV5	0.338
LOC541472	0.15475
HCCS	-0.0102
DENND1B	3.0325
LHX3	0.5475
OR5D16	0.3645
CXorf57	-1.23683333333333
IRF2BP1	1.12625
NDST2	0.905
LCE3D	0.5245
BOLL	0.32375
SYT3	-0.4005
PIH1D2	0.1705
C20orf7	-1.15783333333333
IL1R2	0.391333333333333
SLAMF9	1.1995
PPME1	0.595875
PIK3CA	0.212
TRAPPC1	-0.2065
COLEC10	-0.7545
SLC9A6	-0.837833333333334
PDDC1	-1.19483333333333
CCDC53	0.43675
GK3P	-0.405
DAZL	-0.4805
BRI3	-0.0275
SDK1	1.139375
CYP2C18	-0.01175
IFI44L	4.94325
RPL3L	0.365
FUT9	1.06216666666667
KIFC2	-0.649333333333333
PMP2	-0.370625
SLC4A9	0.188
PLAG1	-2.011
MYCBP2	-0.0675
OR4E2	0.0255
CCDC65	0.8345
C16orf82	-0.13375
ENTPD4	-0.4415
BRP44L	0.181
PMP22CD	0.1305
TMCO4	0.6705
KCNN1	-0.2695
WDR35	0.6835
CCDC80	2.18725
C3orf31	-1.12875
SLC7A9	-1.7695
TMEM190	-1.41925
DBC1	-0.6715
FADS3	-0.821333333333333
PDZD8	-0.520166666666667
GRM5	0.14775
AZGP1	3.7919
PEX3	0.2115
MED1	-0.838928571428571
ATG4C	-0.753333333333333
HNRPH3	-1.224375
FAM109B	2.6575
C4orf17	-0.1595
CA10	0.25475
OPRD1	-0.1645
CCL16	-1.393
SACM1L	-2.1605
CST6	4.28125
CD63	1.073625
LGI1	-1.81333333333333
ZNF784	0.50425
CRYBB1	-0.1515
CX3CL1	1.57795
TOP2A	-2.53975
GYPB	-3.8265
GADD45GIP1	-0.58175
FEN1	-0.886875
IGF1R	0.2808125
WDR72	-1.2845
PURG	-1.29066666666667
DEFB126	0.464
PKD1L1	1.15625
CAV1	-1.3009
GNPDA2	0.5813
DGAT2	1.037875
NLGN1	-3.72675
STRBP	0.492375
HPRT1	-0.723833333333333
FANCI	-1.297625
PSMA7	0.197
DBF4B	-1.03033333333333
TTF1	-0.96725
RAD54L	-1.95875
ELOF1	-0.06875
PLAGL2	-0.3165
ZNF256	0.70275
HMGCL	0.21125
MSI2	1.042
RPESP	4.90333333333333
C11orf60	0.46125
ABCD1	-0.0145
ACAA1	0.5904
SPARCL1	5.36657142857143
IL6ST	2.3125
ZNF319	0.53425
TMEM109	-0.2132
FAM90A1	0.420833333333333
IL22RA1	-0.9395
ATP4B	-0.1745
TEC	-1.12433333333333
C7orf30	-0.958
TXNDC2	0.0978333333333334
ABCB4	0.0385
KIAA1191	0.561125
C9orf38	0.0035
SFTPB	0.172125
CNTNAP2	1.23133333333333
FRK	2.7815
TBX19	0.041
CHD4	0.09125
C6orf26	-2.68933333333333
MOSC2	1.81975
IKBKE	0.14925
HIF1A	-1.0935
LOC595101	-0.0025
RELA	0.4585
TMEM16B	2.31716666666667
ABHD12B	-1.33575
TSEN34	0.745
KIF18A	-2.16925
TXNDC9	0.1635
SPATA2L	0.6245
SEMA4G	-0.8225
C21orf91	-1.005875
MATN1	0.086
KCNIP4	0.249
TUSC1	2.20875
OR4C15	0.4825
ARMCX6	0.61175
WBSCR27	-0.855166666666667
OR52I2	-0.4015
KIAA1604	-0.095
DYNC1I1	-0.722625
PPP4C	0.142
SLC47A2	-1.653
TREH	0.044875
CD48	2.7805
ST14	1.55516666666667
PKN1	-0.44425
SPON2	2.922
XBP1	2.65783333333333
SFRS12	-0.777333333333333
EFCAB6	1.76725
SELT	0.8675
SLC39A2	1.651
ERF	-0.625833333333333
ARL3	0.95225
SURF6	-0.7812
MLLT10	-1.00780952380952
FLJ11171	-0.161833333333333
TDGF1	-3.9075
ERCC6	-0.32225
EIF2AK4	0.6815
BAZ1A	-0.447833333333333
LRRN3	-0.0216666666666667
TMC3	-0.0105
EFTUD1	-0.07175
PTPRO	1.34666666666667
CLEC12A	0.344625
ACBD4	-0.127125
ZDHHC14	-0.14125
OTUD7B	0.901875
ACTB	0.7395
MSRA	0.428625
LCE5A	1.1635
IFI35	0.95775
BSCL2	1.07516666666667
ANKRD12	0.268916666666667
CFHR2	0.184
RGAG1	0.964
HSFY1	-0.1495
SLC30A5	0.01025
IMPG1	0.398
GPR109A	0.4695
ZNF185	2.56275
IYD	1.62975
NPCDR1	0.531
SERPINA13	-0.363
HMGCLL1	-1.032
NEUROG1	1.05716666666667
UBQLN1	0.1600625
LIN37	0.15125
SOCS2	-2.2985
DSCR4	-1.79625
XKR6	-1.308
GPR142	0.915
KRTAP13-3	-0.0855
CCDC15	-0.958666666666667
MOS	0.3665
CD1E	-0.8235
OFCC1	-0.0686666666666667
FAM83D	-2.06675
SRFBP1	0.04775
C9orf96	0.3185
DHDH	-0.21275
CCDC90A	-0.2225
RABL3	0.79535
CD320	-1.42216666666667
ANGEL2	0.235833333333333
MRPL21	0.07175
SMG6	-0.0115
INSR	1.735375
FLJ14816	-0.9535
GLRB	1.565
C9orf89	1.32025
CIZ1	-0.139375
URG4	-0.528166666666667
LRDD	-1.85816666666667
CBY1	1.34416666666667
NFX1	0.289625
MTERFD2	-0.0858571428571429
C19orf23	0.6675
PGC	-2.8675
IER3IP1	0.2561
RASAL2	1.51708333333333
C1orf89	-0.36775
SYNJ1	-0.5325
NFKBIE	0.988
FLJ40125	-1.5105
TCEB2	-0.2932
NOG	-1.481
POLR2J2	-0.2105
HLA-B	3.18
PCDHA1	1.233
PPP2R2B	-0.345
ARHGEF17	1.04466666666667
TCF7L2	0.644214285714286
CHD5	-0.6055
ZNF431	-0.46425
TBC1D25	0.25775
ZNF800	0.6305
SCUBE2	3.819
MYCBP	0.547
GPX5	0.2565
C6orf129	0.547666666666667
QSER1	-0.114666666666667
ULK2	0.59125
PIGO	1.054
NRCAM	-1.84757142857143
SLC35E3	1.013
CSRP2	-0.678
HYPE	0.5645
MAPK15	0.3155
MGC14327	0.12325
TIMM13	-0.425166666666667
ZNF462	-0.825
GBA3	0.506
TEX13A	0.2705
MCM6	-0.598111111111111
MTRF1	-1.7875
ABCA7	-1.02125
EIF4A2	-1.23425
ZC3H10	0.9592
RPGR	-0.171833333333333
C20orf94	0.34925
RP1L1	0.0525
GPR125	-0.4575
USP22	-0.7425
OR1L4	0.14475
MLZE	0.29775
FLJ32065	-0.8815
PTCD1	-0.65
CRTAC1	1.49433333333333
BXDC2	-1.56675
C18orf1	3.266
FAM107A	2.15085714285714
EFNA3	-0.51275
P18SRP	-0.6065
CAMKK2	0.708333333333333
KIAA0649	-0.366
NES	-1.01766666666667
HS6ST3	-2.199375
PON2	0.00675
TCP11L2	-0.20975
CLEC4A	2.97925
PRR12	0.1565
MLXIPL	-1.4625
C2orf50	0.452
ZNF28	0.5885
ENC1	1.255
MAP2K1	-0.698125
FKSG2	0.50775
KIAA0430	0.24275
PTP4A1	-0.909
GPR156	0.9115
GTF3C6	0.397
UBR2	-0.3857
LOC388272	-0.5875
MAK	0.374333333333333
ACOT4	2.968
STC2	-2.2515
PIGW	-1.0165
SAE1	0.022375
COL6A1	1.27386363636364
OAZ1	0.304833333333333
STMN4	0.315666666666667
EDG3	0.406333333333333
SGCE	-1.16033333333333
IL11	-2.53733333333333
PRSS8	2.1775
YIPF5	0.810083333333333
WNT4	4.008875
CSN2	0.455166666666667
TCF7	-2.261
TDO2	2.82725
SAMD9	1.7409375
S100A7A	-0.32
MMRN1	3.34483333333333
GKAP1	0.0255
AKR1C3	-1.6135
RNF19A	0.608125
GMDS	-0.54625
YKT6	0.02725
SPARC	2.1941
C12orf31	-0.51775
UBE2V2	-1.26216666666667
FBXL18	-1.14933333333333
KIAA0460	1.03
ADAM22	-0.6315
SERPINC1	-4.21975
KCTD21	1.73825
MYOHD1	-2.13225
ZNF37A	0.0583333333333334
GTF3C1	0.128333333333333
CTSZ	2.2915
PRNPIP	-0.589375
DRD1IP	0.10375
NR1I2	-1.988
ZNF266	-0.0866
SPAG4L	0.23
COX4NB	-0.774
SAPS1	1.276
APOA1	-3.60525
TATDN1	-0.978666666666667
C10orf82	2.51575
KPNB1	-1.362
FOXO3	0.96775
CRYBB2	-1.091
ZBTB5	-0.224166666666667
SLC25A38	-0.4025
DCTN2	-0.170166666666667
IFT20	-0.0885
CTHRC1	2.42525
C1orf31	-0.774125
UHRF1	-0.5176875
GPC6	-0.846
C10orf54	2.611
MCF2L2	0.242166666666667
WNT9B	0.055875
OLA1	-0.537625
FAM120B	0.711
TTLL10	-1.976
CYorf15A	-4.32775
RELN	-1.5898
SCN2B	0.529166666666667
MFHAS1	-0.36075
NKX3-2	-1.1705
RASGRF2	-0.2065
SSBP1	-0.723666666666667
KPNA6	-0.5
LOC389118	0.098
HS3ST4	-0.9584
SUPT7L	-0.5755
FLJ32658	-1.3935
IGFBPL1	0.19875
KIAA1641	-1.2131
SHKBP1	-0.0183333333333333
CSF1R	5.1045
NAGK	1.55625
MYL2	0.65175
HIST1H4C	-0.316666666666667
TOMM7	-0.17125
ADAMTSL3	2.9842
TNFSF14	-0.25075
PRRT2	-0.274
VTA1	-0.113625
AOAH	4.1265
CRISPLD2	1.99207142857143
PNN	-1.2363
TA-NFKBH	-0.50775
ESPN	0.1505
RBM43	0.404
KIAA1267	0.01625
DDX3X	0.00383333333333332
KIAA1576	-4.41175
PLXDC1	4.92733333333333
FLJ25801	-4.0335
HNRNPL	0.62975
RUNDC3A	0.309
CASP12	1.258
SH2D5	-1.454875
RPL26L1	0.045
OR51A7	1.1435
HDC	0.867
C2orf16	-0.02
SYTL3	1.954125
GOLGA4	-0.1073125
NOTCH1	-0.1265
ATPAF2	0.22125
ECD	0.5875
SSX5	-1.6715
SNAP91	-0.5465
OCA2	-3.683
PNPO	-0.130666666666667
DAPK1	0.426333333333333
PINX1	-0.567333333333333
SELENBP1	1.8475
NEK3	-0.452083333333333
TMED4	0.290785714285714
SSTR4	-0.515
FOSL1	-2.701
CD40LG	0.562
CES1	-0.978666666666667
DCI	0.801833333333333
B3GAT3	-0.349333333333333
STK17B	0.987
CNTN6	0.8945
CYP3A4	-1.10666666666667
MBOAT2	1.44407142857143
PISD	0.26225
USP1	-0.49125
PYDC1	1.80716666666667
CENPM	-0.366875
SAR1B	1.277
TTC7B	0.0515
DP58	-0.0585
GPC1	0.712
RBL1	-1.097125
TMEM137	-2.87366666666667
TOB1	1.62125
TCEAL1	1.385
CENPF	-1.61163636363636
C6	2.4125
PRSS1	-3.852
PPIL6	0.9545
C6orf124	2.602
ODZ4	1.0195
SNCB	-0.25125
NDUFB9	0.1885
CNOT6L	0.716833333333333
S100A9	0.359333333333333
TRIM50	-0.6305
KCTD1	-0.5982
WDR63	0.497
SPEF2	1.611125
RNGTT	-0.205166666666667
CXorf22	0.1485
KCNK16	0.34375
CEP250	-1.23025
ATPBD1B	-0.063
KCNJ2	3.864
MT1B	-0.1715
ZNF684	-0.0615
SLC4A1	0.12675
PDHA1	-0.981
ZNF492	-0.35825
TKT	-2.34875
BYSL	-0.60125
RNF38	0.483375
AHDC1	0.5135
KLHL2	-0.3405
CMTM8	2.08625
DMP1	-0.614
HERPUD2	-0.33575
CRTAM	3.22666666666667
ZNF572	-0.74925
TMEM16J	-0.9135
HSD17B2	-3.438
UBE2G1	-0.65675
AHSA2	-2.444
PELI2	-0.215
TPX2	-1.687
ATP9B	1.31766666666667
DAZAP1	-0.169
HMGCS2	2.235
C17orf38	0.83425
B9D1	0.232375
NKX2-5	-1.08833333333333
KIAA1276	1.21975
LILRB2	3.7805
CSTF1	-0.383666666666667
BTN2A1	-0.721833333333333
C15orf48	5.67325
IGF2BP3	-4.38725
FAM113B	0.749833333333333
HRG	0.346375
ZNF131	-0.62075
USP47	0.838357142857143
CCDC88B	-0.367
HCN1	-0.2696
HTN1	-0.709166666666667
SYCP3	-0.4775
C13orf23	-0.9555
PAPOLA	0.378625
AATK	-0.6354
MSH3	0.190333333333333
NDUFAB1	-0.9215
ITLN2	-0.976833333333333
BAK1	-0.141666666666667
MRPL45	-1.15716666666667
MTNR1B	0.187
LOC645843	0.2185
SPECC1L	0.412375
PGCP	1.43525
SPN	-0.21125
GPR143	1.71416666666667
ZNF576	0.490166666666667
TMEM39A	0.1117
ATP5D	0.118333333333333
MAGEB3	-1.2215
RPS5	-0.188666666666667
ANP32E	-1.28057142857143
MTMR1	0.59975
YEATS4	-0.80625
SYNGAP1	-0.2405
PCOLCE	-0.320833333333333
MNS1	-0.7675
PCYT2	-1.17566666666667
ZNF182	-1.5625
LAX1	1.267875
SPPL2B	0.7015
ELOVL5	0.6648
PCDHAC1	-0.4265
B4GALNT1	-1.33733333333333
BLOC1S2	0.670375
ZNF673	-0.6629
ARHGAP21	-0.490166666666667
IRX5	4.0975
LRFN5	0.0668333333333333
FAM7A1	-0.7255
RAB19	0.31
GINS1	-1.43175
ITM2B	1.4388
PAPSS2	-0.136666666666667
OR5BF1	0.667
ACSL3	-0.867
KIAA1919	-0.413666666666667
GLT8D2	2.181375
UTRN	1.43257142857143
CNN1	1.13975
HISPPD2A	-0.548
SDAD1	0.14525
SIGLEC9	1.75833333333333
RPL35	0.133428571428571
C22orf26	0.6405
IMPDH2	-1.0205
WDR69	-0.64675
SEC14L5	-0.411333333333333
CLTA	0.28575
RP11-529I10.4	0.924
GPR37L1	0.1935
OGDH	-0.43725
ASB13	1.29666666666667
ZFP14	-0.59825
ZCRB1	0.256666666666667
KPNA3	-0.12025
HSPA1L	0.61075
RHOC	1.571375
LOC554175	-0.13175
PPP3CA	0.073
SLC1A7	-0.7665
ZNF529	-0.336
RBED1	-0.248
DDB2	-0.748
FLJ11286	0.870166666666667
SPATA1	1.238
MKNK1	0.547333333333333
DYSF	1.745
ALKBH2	-0.067
NKD1	-2.63083333333333
C1orf174	-0.29
PLEKHO1	1.34516666666667
ASB10	0.07425
RING1	-0.023
NPC2	1.223625
AVPR1B	0.6935
YTHDF1	0.0186666666666667
LMAN1L	0.553
GSG2	-1.8185
CEP170	-0.2315
RPS4Y2	-5.44825
MSH6	-0.8725
HECTD2	0.893666666666667
ZNF556	-3.69316666666667
PLEKHC1	-0.8859
AIRE	-0.121
BCL2L10	0.96625
LMOD3	-0.440166666666667
ZBTB8	0.5749
FOXA2	-3.7572
SLCO2A1	3.0975
C3orf46	0.0305
PRDM16	-0.211
TMEM98	1.14675
FRMD5	-1.71
PDE6C	-0.3
C1orf216	0.354666666666667
EP400	-0.470928571428571
PTK2	-0.382333333333333
RNF217	0.40775
NDUFA8	0.353
ZFAT1	0.0555
LAMP3	3.29466666666667
GLTSCR2	1.005125
NPW	-1.8385
LLGL2	-1.0118
PPM1K	-0.066
C20orf177	-0.7355
KIR2DL4	0.7121
NFKB2	-0.00375
C21orf122	0.470166666666667
HESX1	0.142
GPR114	1.17983333333333
SLC25A35	-0.216166666666667
GNAT1	0.32275
ORAI3	0.26575
FAM76B	-0.83775
TMEM99	-0.4595
TRIM29	0.1208
CDS1	2.771
RHEB	-0.1998
C4orf27	-0.175333333333333
RAB3A	-0.27675
OTUD6B	-1.27625
GPD1	0.876875
CDH15	-1.15616666666667
NPM1	-0.655714285714286
TMEM117	-0.06425
PRPS2	0.1515
GCK	-0.544
ADRA2A	3.75166666666667
TSPYL4	0.598833333333333
TASP1	-0.85375
WDR19	0.229
C10orf38	-0.9915
PDE4C	-0.610333333333333
FYB	1.62908333333333
C1orf55	0.558166666666667
PPFIA3	-1.151
RAD18	0.24725
C12orf44	0.129833333333333
CRYBA4	0.479
HVCN1	1.7375
TAF10	-0.319333333333333
C16orf48	-1.42733333333333
DEPDC5	0.790666666666667
LTBP1	-1.3915
MAPRE1	0.2285
FGF8	-0.321
C3orf52	1.416875
SENP7	-0.5445
LRRK2	1.3165
RUNDC2A	0.386666666666667
KIAA0355	0.373333333333333
CPEB1	-2.2585
PPEF2	0.348
ABI2	0.071
KIAA0317	-0.24475
ATF1	-0.1975
DYNC1H1	0.525125
DIP	0.288
TMEM33	0.478888888888889
POLDIP3	0.25975
C7orf24	0.18375
GPR171	3.3625
CDC6	-2.4605
PLD1	-0.4942
ITFG2	-0.0181
NDUFC1	-0.23275
AKNA	-0.79325
NBR1	-0.31475
PKHD1	1.01642857142857
HPS4	-0.5216
MAFA	1.0225
ULBP3	-0.317
DIRC1	1.6255
IMMT	-0.556125
C22orf13	0.4185
CEL	-0.035
MARK3	-0.437
ADAMTS2	1.13566666666667
ARPC3	0.161666666666667
TMEM10	-0.00137500000000002
NPHS1	0.0455
BRD8	-0.627833333333333
WDR12	-1.56875
IDI2	-0.231875
HOXD13	-1.485
OR8G2	-0.6705
SLAIN1	-2.85675
GABRQ	-0.56475
NR2C2	-0.86175
NKTR	-1.5975
TLE2	1.166
KIAA0892	-0.570333333333333
AURKA	-2.71572727272727
GPRC5C	-0.1185
TBC1D9B	0.34575
PNPLA6	-0.2465
AP3B1	0.34925
NAG	0.20975
C11orf68	-0.48325
AKR7A3	0.60175
AHCYL1	0.4705
COP1	1.7075
RPP14	-0.579916666666667
PCDHB18	0.6845
CDH24	1.072
KRT17	0.1194
LACTB2	-1.043
DDX24	0.7443
PHACTR1	-1.94383333333333
SLC35E2	-0.156
LOXL1	0.21675
IQSEC2	0.383125
RGSL1	-0.359
PCDHGC5	-0.055
MEGF10	-0.3475
PRRX1	1.615
ASTE1	0.855833333333333
C6orf159	-0.7005
MYOD1	1.14775
GAA	0.31725
ZNF747	0.862
KLRC1	-1.42475
IL1RL2	0.815
GDF9	0.54475
GPR119	0.5355
TRAF2	-0.598333333333333
HCK	4.30866666666667
BMP6	-2.407
IL8RA	0.345333333333333
FLJ35848	-0.61325
EFHA1	-0.24925
CDSN	-0.887
C14orf54	-0.289166666666667
LSM3	-0.197875
ZFP41	0.525
C9orf126	-0.416666666666667
VIT	-0.003
SPCS3	-0.34475
DEF8	-1.2224
CHAF1A	-1.50866666666667
C1orf165	0.397666666666667
ZFPM2	1.42416666666667
FTH1	0.383
SLC35F1	-1.381
YWHAH	1.43425
C17orf66	0.29
ADRB1	0.329166666666667
FOXL1	-0.3915
RG9MTD3	-0.836666666666667
UMPS	-0.007125
MGC13008	-0.00750000000000001
KIAA1161	-0.0035
CCDC77	-2.103
C12orf65	-0.7882
COG4	-0.961333333333333
RCP9	0.35225
RP4-692D3.1	2.6695
CDC2L5	0.18325
MGC7036	1.07133333333333
DNAJC11	-0.01975
GDF2	-0.213166666666667
TIMM17A	-0.48975
HNRNPA0	0.0731
OR2H1	-0.113
PCBP1	0.40175
COL23A1	-2.048
LRRC2	0.597857142857143
NSD1	0.745285714285714
FLJ37078	-0.667625
WDR91	0.195666666666667
TMEM179	-0.48475
DSCR10	-0.273
CNDP2	1.0609
FYN	0.076
BEX2	1.964
KCND3	0.8365
