Hybridization REF	TCGA-A2-A0EQ-01A-11R-A034-07
THOC3	-0.479333333333333
PHACTR4	-0.125833333333333
ACYP1	-1.415
ARPC2	0.207666666666667
ENG	-0.5
P2RY13	2.3835
GAPVD1	0.6863
CCNO	-1.4448
C9orf64	-0.6025
RXRG	-1.071
C7orf45	-0.61425
ZNF140	0.9205
SULT1E1	1.85525
RGPD4	0.764
CGB7	0.356
C9orf142	0.1925
BRD9	-0.7545
tcag7.350	-0.5485
OR2M5	0.24
OGT	-0.8025
SYT1	2.37175
ACRV1	-1.4565
CMPK	0.706
BHLHB5	3.625
MARCH2	1.25764285714286
ASXL3	-2.921
RPIA	-0.3185
RFXDC1	-2.317
HIST1H1B	1.28525
ZNF701	1.9685
KCNT2	0.2555
CCDC36	-0.962857142857143
SLC11A2	-0.721125
NBEAL2	0.377833333333333
RP4-691N24.1	0.47525
TYROBP	4.1685
PLA2G2F	-0.0935714285714286
TCP11	0.021
OR4K13	-0.2855
C15orf21	0.33225
OR4F15	0.573
FAM108C1	-1.5117
ASAM	-3.214375
NPHP4	-0.864333333333333
SFRP5	-0.312833333333333
OR56A3	-0.62
EBAG9	0.0181666666666667
LOC100101267	-0.6205
UROD	-1.04916666666667
ARL9	2.254
PDE2A	-1.2995
TUBB2A	-1.47166666666667
RPL36	0.113666666666667
ASPM	-0.270785714285714
RBCK1	-0.725333333333333
AFF2	-1.75733333333333
STARD6	0.0798333333333334
ZDHHC8	0.411
EXOD1	-2.0114
PLXNA2	-0.1585
ACTL6B	0.292
ANKRD41	-1.26133333333333
IL2RA	4.3465
PNRC2	0.01
DENND2C	-0.7315
STXBP5L	-1.95275
TBCC	0.1245
NSF	-0.053
KCNJ1	0.651833333333333
KIF2B	0.16025
KRT73	-0.7515
C7orf47	-0.45275
NFASC	-0.357333333333333
SFRS15	0.491
CLCA4	0.390333333333333
ZNF597	-0.986
SCGB1D1	-0.8125
LONRF3	-2.074
OR2J3	-2.076
SMURF1	-0.32175
C14orf102	-0.11375
HNRPDL	-0.1487
ANKRD39	0.52525
BTNL8	0.8385
CSTF2	-0.6315
CABP4	0.308
TMEM95	0.46975
HTR1F	-0.4035
SCPEP1	1.0885
PRSS12	-2.16671428571429
SLC28A2	0.3585
INHBA	0.424833333333333
RP11-298P3.3	-0.021
UGDH	-1.2905
SLC36A1	0.756
PLCB1	0.955166666666666
SEPP1	0.161666666666667
SRXN1	0.659
LOXL2	-2.01775
SERPINA7	-4.5845
LOC201229	1.574
CHRNA1	1.428
DENR	-1.24866666666667
RARRES2	1.33825
SENP2	-0.731625
XPNPEP1	-0.49525
PCGF5	-0.577947368421053
HIST1H1T	0.312
CDK5RAP1	-0.45575
PRKG1	1.98285714285714
RASGRP1	0.7965
CFI	-2.67116666666667
KIR2DL3	1.3945
FOXRED2	-0.0175714285714286
FABP1	-6.733
TRIM7	-2.627
CYP20A1	0.368772727272727
CYTL1	-3.29075
SORBS1	-0.255166666666667
PEA15	0.882642857142857
GUCY1A2	1.21833333333333
ZSWIM2	1.8585
PH-4	0.5165
PACSIN1	0.33175
LOC152586	-0.108
UMODL1	-1.3555
KREMEN1	-0.074375
FLJ35773	1.6845
RFPL4B	0.32475
SNAP23	-0.68125
STXBP6	3.63075
C6orf115	1.379
ZBTB33	0.5895
CHST9	-1.72283333333333
MGA	0.27025
FAM128B	-0.7298
GPR4	3.71783333333333
KIAA1957	3.28425
GSTK1	0.712833333333333
CLCN5	0.2455
FBXW5	0.316
FUSIP1	-0.617214285714286
MAG	-0.8335
FLT3	5.33816666666667
STRA8	-0.096
SERPINB4	-4.919
JMY	-0.8325
DLK2	-0.952666666666667
ZNF451	-0.5555
HES6	-0.70725
FGF9	-2.51525
VNN1	0.2535
SRPK2	0.0419
ALDH3A1	-2.26533333333333
CDX4	-0.419
SPG21	-0.3405
ZNF302	-0.3644
DOK3	1.770875
GRIN1	0.923071428571428
OR1A1	0.0778333333333334
CALU	0.417833333333333
ANKFY1	-0.402166666666667
C9orf84	-0.424
CLEC2L	-0.6425
LIMCH1	0.61075
RWDD1	0.406166666666667
VHLL	0.429
SLC18A2	-0.2225
UPK3A	-0.403666666666667
FIP1L1	-0.62175
LENEP	-0.7082
RHOB	2.316
RIBC2	-0.30425
GNPNAT1	-0.8381875
TBC1D10C	2.11625
MMAA	1.3015
INTS9	0.1265
HOOK2	-0.155
CCNG1	-1.44483333333333
CCDC144B	-1.518
MTMR7	-0.637
NEU4	-3.05166666666667
HADH	-0.998625
CCKAR	0.5805
TMEM173	1.845
AFAR3	0.08625
PTH2R	1.551125
IFI30	2.52075
GLUL	0.6861
TMEM71	0.315833333333333
C20orf165	-0.3485
BFAR	-0.348375
ZNF14	1.0195
KLHL8	0.125214285714286
PPIL2	-0.383
CTA-126B4.3	0.520333333333333
C5orf37	-0.75275
SLC27A4	1.44566666666667
KLHL22	0.126125
GJB2	2.469
HSPBP1	0.208
PRKD1	-1.49016666666667
SOX8	-0.52075
KIAA0195	-0.163666666666667
MICALCL	2.503
ICAM1	0.381875
C10orf126	0.156
SIX4	0.46225
BCL2L1	-0.1739
CD19	3.03816666666667
RAPGEF3	0.859666666666667
KIAA0974	0.317
MAPK3	-0.660166666666667
OR10A3	0.747
MAP2K1IP1	-0.003
STK4	0.551333333333333
CHIC2	0.9666
DLX5	-0.690333333333333
ZNF367	-0.067
FBXO41	-0.576
ADK	-0.535625
hCG_1995786	-0.106666666666667
GTPBP10	-0.296625
TGOLN2	0.723375
CTBS	0.6525
FGD1	0.106
ETS1	0.887333333333333
EDC4	-0.684
GSTA3	-1.727
HOXB6	-1.13266666666667
C9orf131	0.578
BCAS1	-0.9565
U2AF1L4	-0.0795
PDHA2	0.2335
SORD	-0.96425
SLC25A33	-0.9065
WDHD1	-2.17875
OR8K5	1.1885
RNASE11	0.0155
STAP2	1.83225
TRIM44	-0.1228
CHCHD8	0.80875
SIDT2	-0.2235
OR2B3	0.3215
TRRAP	-0.29625
TRAF1	1.55609090909091
RYR2	-2.62275
FAM71B	0.547333333333333
SLC45A4	3.3155
TRIM32	0.719
ATP6V1G1	0.21275
TRA16	0.383625
SERHL2	1.776
PRKY	0.639666666666667
NPR2	-1.5085
TAS2R40	1.642
OR5I1	0.214666666666667
ZFYVE26	-0.168666666666667
WFDC11	0.8065
CSH2	0.23425
OR2T8	-0.8325
TBX20	-0.0565
LYPD5	2.87566666666667
STOML2	-0.778333333333333
ALPI	-0.27275
FAT3	-0.4095
ZNF273	-0.6781875
NPSR1	-0.28
FLAD1	-0.396833333333333
RAB5C	-0.050875
TTLL3	-0.66925
KIAA1618	0.490333333333333
NPPC	2.9945
ZEB2	1.4761
MRP63	-0.16125
WSCD2	0.158
NEUROD4	-0.184666666666667
SNAPAP	-0.504
MTMR2	-1.18305882352941
STK35	0.155625
USP48	-0.24625
NR1H4	-4.25425
RASL10A	-0.21675
SSTR1	-2.81075
C1orf35	-0.19075
APOBEC3C	-0.3265
RUSC2	0.0956666666666667
SALL4	-1.73975
ZCCHC8	-0.62425
RAD17	-0.848875
ZNF708	0.607166666666667
LILRB5	2.51225
TEX12	-1.482
C9orf79	0.59325
ARHGEF1	0.212666666666667
ABCA4	-1.33283333333333
RNF214	-1.27225
PPAPDC2	-0.79775
ARID4A	-0.3925
SYCP2	-1.607375
OPRM1	1.313
RP13-102H20.1	-5.29125
CYP26B1	1.10516666666667
APCDD1	1.48683333333333
PCCA	-1.5525
ALS2CR7	-0.1205
AQP5	2.772
YLPM1	0.00937500000000003
PRKAR1B	-1.1543
IL16	1.3141
TCF3	-0.0615
ZSWIM7	0.61225
SERPINE1	-2.4032
BAI2	-0.4085
SMC5	-0.241428571428571
SMN1	-1.21733333333333
SLC13A5	-2.92575
POU2F3	-0.233
BACH1	-0.122666666666667
GMCL1L	0.377
PPP2R2D	1.036375
LRRC51	2.34808333333333
EDARADD	2.138
LRRC3	-0.4185
FAM124B	-0.70625
C20orf70	0.654
LOC285735	-1.23525
CTBP2	1.7004
ZMYND11	1.502625
CDH23	1.18575
OR1N1	0.9235
LOC400590	-1.03775
PDK1	-1.34575
LMTK3	0.4525
USHBP1	1.50625
ZFYVE21	-0.3145
hCG_21078	0.479125
OAF	-1.068625
WDR41	-1.3415
SPINK6	-0.698
GDEP	-0.217
MEG3	-1.1889
OXSR1	-0.133857142857143
RAD51	-1.0725
RPL13A	1.0165
DYRK1A	1.1077
FLJ25791	2.68425
SARDH	-0.00939999999999998
RBBP5	0.301833333333333
ORC2L	-0.284
NCAPH2	-0.607666666666667
RNASET2	0.591333333333333
WDR79	-0.749166666666667
FLJ39779	-0.16425
C3orf1	-0.64525
DDX23	-0.1605
MGC40574	0.90875
MORC4	1.146
MYRIP	1.40827272727273
LY6E	0.6785
SLC39A11	2.12575
ATP12A	-1.4685
AUP1	-0.498
PIP	6.92475
CORO7	-0.204
PITPNM3	-0.065
ENPP1	0.380166666666667
PPP1R1C	-3.58233333333333
NRBP2	-0.786875
KCNE2	1.0555
P2RX4	1.153
CCND2	-0.641
OR5T3	0.122
CUL4A	0.229666666666667
CFB	1.227125
PCP4	-2.553
HEMGN	-5.3025
UBIAD1	0.01
CDC42BPB	-1.0969
CYB561D1	1.2295
RIMS2	-1.56614285714286
ZNF488	-0.9725
RNMTL1	0.122
SART3	-0.272166666666667
CAPN10	-0.6625
CCR5	5.30433333333333
APOA1BP	-0.4455
NDUFS5	0.212
PDLIM3	-0.3433
VPS24	0.7989
SCN8A	-1.234875
C1orf67	-1.6655
MRCL3	0.862666666666667
TMEM145	-2.23575
KCTD16	-0.803666666666667
RNF149	0.71725
FDXR	-0.40625
CDCP1	0.908
PAX3	-2.5876
LASS4	0.519
HSD17B8	-0.26725
YAP1	-0.8525
NNT	-0.62625
SC5DL	-0.754
DKFZp566H0824	-0.281
KSR2	-1.7854
RAD21	0.345133333333333
ST8SIA2	0.595
L3MBTL3	-0.348625
SNRPB	-0.7215
MGC14425	0.15575
MIF	0.992375
TAPT1	0.30975
IRF8	2.8677
PRO0132	-1.0135
HERV-FRD	-0.0055
ACD	-1.12466666666667
BCL3	1.6835
SPATA13	2.8375
MRLC2	0.58
F2RL3	0.745875
CFHR3	2.091
DUSP15	1.05883333333333
TMEM46	4.017
SF3B4	-0.8675
MAP7D3	-0.8535
STELLAR	0.3645
SEMA5A	0.2333
H2BFS	-0.403
LRRC28	-0.506
MORN2	0.795
XYLB	-1.3155
WDR21C	0.084
HIATL1	1.06725
ADAMTS10	0.177833333333333
WDR55	0.1745
MFSD5	0.365166666666667
OR4N2	0.587
DUSP16	0.957611111111111
NLGN4Y	-1.3432
INHBC	0.104666666666667
NUMA1	1.16525
DEFB123	0.402
GIPC1	-0.058
MGC27348	-0.2425
FLJ33590	0.2265
FZD1	0.7169
MKL1	0.519333333333333
SAA2	2.44975
C1orf94	-1.827
C7orf28B	0.132
TMEM185A	0.75345
ZZZ3	-0.3235
C16orf5	-0.700666666666667
GALNAC4S-6ST	0.8125
C1orf186	1.01
IGFBP4	-0.768
NDUFA10	-0.123666666666667
CLIC2	0.71075
RNF13	0.125
GPR103	-0.560333333333333
CD69	-0.367
MYOZ1	0.20775
IFNB1	-0.189
CLNS1A	1.19075
CXorf45	-0.4575
ZXDB	0.532
FUNDC2	-0.06625
GPA33	-0.333125
C9orf70	0.2
SLC2A9	-0.798625
LOC126520	-0.228
MAGEB1	-1.06475
LCE2A	0.3245
C18orf34	2.122
FMNL2	-1.21075
KRT85	0.97075
CRYGA	0.1065
GEM	-0.82025
THAP6	1.5767
ALKBH3	0.0203333333333333
TM6SF2	-0.60975
C20orf82	1.221
RANBP2	0.0831666666666667
LIG3	1.0214
RETSAT	0.575125
OR8S1	0.981
CAST	0.1795
TGFBI	-1.2634
C15orf37	-0.32875
PGM3	0.1915
SLC4A11	-1.263
FAM123C	0.3375
TAOK1	2.20475
CISH	0.19475
OGDHL	-2.673
SPINT2	2.52333333333333
ZNF33A	1.2285
CLDN18	-0.0158333333333333
RNF128	-3.567
CCDC71	-1.1345
RASSF6	2.17166666666667
HSPG2	0.29
ATP6V0E1	1.986875
ABHD6	-0.566
CD274	3.169
GCNT1	1.8475
NT5C1A	0.059
TM4SF5	-3.93975
C21orf58	-0.382833333333333
SUCLA2	-0.89475
RFTN2	1.90175
SCNM1	-0.3715
SLC9A10	0.427
FUNDC1	0.14025
SLC35F4	-2.688
AMD1	1.23975
COL6A6	5.4865
OR4K2	-0.0695
TRIB2	1.98541666666667
LOC91461	-2.64
GHSR	0.802
ATP8B1	2.14925
C1orf78	1.081
RNF183	-1.31166666666667
STX4	0.1434
TPPP2	-0.889875
MYBPHL	-1.989
TXNDC6	-0.0856
C9orf47	4.3935
FAM137B	-1.631
FANCB	-0.783
C11orf9	-1.916
DPY19L1	-1.9555
VDAC2	-0.583166666666667
VHL	-0.5305
LMBR1	0.1635
C8orf44	0.2615
ZPBP	1.2025
FGF23	-1.994
C21orf67	0.62425
PCNT	0.151375
BCKDHB	0.9892
GALNTL5	-0.24725
BET1	-0.9595
ARL13A	-0.96
HDAC6	-0.36225
N4BP3	1.11133333333333
OTOP1	0.067
TTC30A	0.456375
CRISP1	0.7405
KRT32	2.3415
VSTM1	0.411
ZNF622	-0.04125
POLR3B	0.2178
DNAJC10	0.3305
C12orf54	0.979
ADIPOQ	1.277
RIT2	-1.019
CD44	0.0122
ABCA3	-0.20925
RPS17	-1.208
FEZF1	-1.2095
PCDHB15	-1.19375
KCNMA1	1.36945454545455
CCDC116	-2.733
C15orf27	0.0195
NARG2	-0.6465625
ITGA5	-1.43325
MEFV	1.131
TUT1	-0.50875
LOC541473	-0.18
NMBR	-0.7385
GLT1D1	-1.5675
ABCB7	-1.40025
PFKP	-1.91863636363636
C9orf91	0.7058
LRRC41	0.0396666666666667
C1orf85	-0.474166666666667
ATP5F1	-0.538875
STOX1	-0.725375
GFOD2	1.058
SLC25A3	-0.065625
ZNF646	-0.0111
ZAR1	-0.2825
OSTbeta	-1.949
GALNT3	1.92575
IFT122	0.657833333333333
LDB3	0.0866666666666667
GARNL1	-0.622357142857143
HOMEZ	1.016
LRRC6	3.13625
ANGPTL5	-2.1695
UBAC1	-0.54125
DLEU7	-0.778
RPL19	0.427
TOP1MT	1.303
LOC643641	0.22125
MBD3L2	-1.6525
NTSR1	0.238666666666667
WISP2	-2.71175
GPSM2	-0.6975
RDH10	0.2992
PRKCG	-0.032
HIST1H4J	2.916
MON1B	0.6793
MLF1IP	-0.531
ZNF446	0.676625
COL4A5	-0.1678
SLC26A1	0.545357142857143
RGN	-2.9895
CCNB1	-1.772
C9orf165	-0.49175
CCDC28B	-0.62025
CCDC97	0.8185
FGR	2.11225
MSRB3	-0.9346
EPN2	0.3615
COX15	0.37
KCNK6	-0.9923
XK	-3.88675
GDA	-4.870125
HEPH	-1.449625
THRAP3	1.282875
MET	-1.15835714285714
PHYHIP	-0.364
LYAR	-1.40933333333333
ING3	0.52325
AK7	-2.88725
CCT8L2	-0.725625
COPS7A	-0.946666666666667
WSCD1	-1.36075
RNF185	0.87225
TNS3	-0.3605
KNDC1	-0.9795
RWDD4A	-0.402666666666667
MED13L	0.4883
ZFYVE1	0.24575
C7orf44	-1.21383333333333
MRPL1	1.2135
STGC3	-1.84725
TEAD1	-1.63566666666667
RPL7A	0.492214285714286
ARL6IP1	0.4324
C1orf178	-1.835
CTAGE5	-0.162
TMEM184A	-0.476666666666667
SLC25A14	0.5885
CACNG5	0.53225
ATXN10	0.1152
ECH1	0.5704
CCL22	1.036
CYP2F1	-2.07466666666667
GADL1	-0.6775
TMEM19	-0.1547
RUNX3	1.652
EFNB1	-0.466166666666667
LIPN	-0.317
ACSM3	-4.985
SIGLEC8	1.51516666666667
ASCC3L1	-0.20925
NOL8	0.322875
RELT	0.288666666666667
Magmas	-0.11325
PPP1R15B	0.0777
C11orf2	0.38175
VKORC1	-1.267
MGC26647	0.298
TRPM6	0.0770833333333333
UGT2B7	-4.42383333333333
FEV	0.07975
FOXK2	0.5107
PDCD5	-0.443833333333333
SLC8A1	2.89
DGUOK	0.106166666666667
CLDN16	0.3805
GAGE1	-1.646
RBM17	-0.3709
C1QTNF3	0.115625
VGLL3	-0.183833333333333
UNQ5830	-0.936
CD1A	-1.74833333333333
SCGB1C1	0.9525
SUPT4H1	0.505125
TRAF5	-0.3055
ASAHL	0.60225
FAM73A	0.510166666666667
OR6B1	0.6215
WHSC1	-1.10375
GFPT2	-0.023
LOC339809	1.297
STARD5	0.0471666666666667
SIP1	-2.00325
DNAJC15	1.40225
STAU2	1.3193125
FAM98A	0.288875
RAD23B	0.473375
LRRC33	-0.065
CHRAC1	-0.892
C21orf89	0.32975
C19orf43	0.525666666666667
KLK8	-3.96
CCNE1	-1.774625
PKDREJ	-0.399166666666667
SSU72	-0.7345
C17orf73	0.2455
GPR78	2.6165
WHSC1L1	0.1995
GSTA2	-2.975
SMUG1	-0.305
UFM1	0.9375
AP3M2	0.09925
USP14	-0.41475
FBXL14	0.0475
DSTN	1.222
SFRS14	-0.3125
FBXO31	-0.0453333333333333
C12orf40	-0.742666666666667
FRS2	0.62475
NR2E3	-0.898
TUBB2C	0.21175
GMPR	1.1705
C9orf139	0.524
ING5	-0.189071428571429
LOC730092	-0.352833333333333
ORM1	-4.53275
RP11-11C5.2	-0.3325
HSPD1	-0.7517
PIWIL3	-0.08
C5orf13	-0.9734
OR5R1	0.808
LCOR	1.053
PLEKHA9	0.327
CCDC43	-1.07
ZNF232	-0.6455
SLC6A7	-0.341
ADH5	-1.00458333333333
SHBG	-1.21783333333333
CROCCL2	-0.14275
PANX3	-0.329
CDIPT	-0.6185
SLC16A5	-1.5205
TUBB	-0.3918125
TOR3A	0.1203
PREP	0.168333333333333
ENTPD8	0.561857142857143
CHMP1B	-0.14175
SYT12	-0.459
MYH6	-1.2158
MAP3K13	0.747
KLHL30	0.625
LCMT1	0.41975
EIF1AX	-0.330416666666667
FOXD4L1	1.305
SLC24A5	-0.785
RNF166	-0.6716
TJAP1	-0.99775
TMEM156	1.06316666666667
ZNF239	-0.12
SNX19	0.2985
GKN1	-0.05875
FCN1	3.4851
C1QL1	-1.83875
ATP11C	0.7075
ZNF35	0.87375
CARD8	1.05325
LIMD1	-0.847166666666667
KIAA0286	-0.599875
XRN2	-0.319333333333333
CD6	1.8225
TOX3	0.5445
ZSCAN4	-1.4272
RSRC1	-0.011625
COG1	0.3585
PTRF	-0.215
C16orf35	-0.15725
FBXO24	-0.109
CHST11	0.34875
THRB	-0.291
MYBPC1	-0.694
RNF39	-0.457666666666667
PSMD11	0.69875
ALAD	0.944666666666667
EN1	-0.6425
SLC9A9	1.10175
GSTM4	-0.2831
CDC42BPA	0.500052631578947
RCSD1	0.67375
LUC7L2	-0.2626
SPTBN1	-0.0854
LOC146167	0.385
BAT5	0.6295
ZNF452	-2.22671428571429
LSM4	-0.31825
SRP72	-0.1084
SGK269	-0.115166666666667
MTX1	-0.26525
CENTA1	-0.44125
UNQ9433	0.0145
ATR	-0.170333333333333
DDX49	0.209833333333333
PAQR8	-0.9145
C14orf174	-0.2925
GBGT1	0.19725
THAP1	-0.015
OR10K1	1.0605
RASIP1	-1.0975
DPYD	-0.4075
DOHH	0.1755
C18orf45	2.26175
POF1B	2.1589
ZNF552	0.93175
USP32	-0.31775
MED27	-0.272166666666667
C14orf149	-1.53
PRDX4	-0.463833333333333
ABHD12	0.3704
AGT	-5.90775
SLC22A14	-0.51075
C1orf58	0.57475
PILRA	-0.33475
ABCF2	-0.487
C17orf85	0.3742
TKTL1	-0.62325
FGF1	0.44195
IL6R	1.38516666666667
VPS25	-0.5805
CHRNB2	-0.4625
COL7A1	-2.3549
LRRC48	1.29466666666667
SPG20	-0.3035
COX10	-0.2035
GCA	0.77375
ECEL1	1.52483333333333
GLG1	0.0783333333333334
SRD5A2L2	-0.2115
MUTYH	-0.9335
ZNF70	0.36525
L2HGDH	-1.56975
GPATCH2	1.85875
ZNF655	-0.00587500000000002
ZNF227	-0.2665
MCOLN2	1.595
NQO2	-0.79475
KCNQ5	-0.0755
NEU1	0.539166666666667
QRICH1	-0.19475
ZBTB20	0.704166666666667
RPUSD3	-0.78125
EPGN	-0.68
TSN	-0.0285833333333333
SPRY2	-1.75183333333333
LZTFL1	-0.076
GMFB	-0.090375
PBEF1	-1.3533
HBG2	-2.45366666666667
TMEM8	0.26025
PALM2-AKAP2	0.639333333333333
NFYA	0.5625
FAM108A1	0.61075
PBLD	1.1
NRG4	-2.222
PIGF	-0.92875
PTGER1	1.648
NOS2A	0.591333333333333
C21orf34	-0.543333333333333
C21orf51	0.231583333333333
IL17C	0.2315
TRMT6	-0.0116666666666667
ETV2	0.3975
CCDC109A	0.303
MYLK2	-1.424
ATP10A	0.1263
DPH4	-0.27875
C5orf5	0.315
KCNA4	0.231666666666667
NMNAT2	-0.746
GLYATL2	-1.01
LSMD1	0.06925
IL23R	-1.503
NRF1	-0.42225
MUC15	-3.15783333333333
PRDM12	-2.621
PAQR4	-0.139928571428571
RBBP6	-0.88275
IFI27	3.2405
SKAP2	-0.180666666666667
TAGAP	3.02525
TJP3	1.882
C9orf61	-1.877
IDS	0.158357142857143
PARG	0.0485
LOC131149	-1.1815
DYRK4	0.2995
MICALL1	-0.473
GALR2	0.1565
GPBP1L1	0.784625
TBX21	6.015
KCNJ6	2.4255
GGN	1.212
CASP5	1.2145
RNF182	-5.4295
BRD4	0.988
DOK4	-1.305375
SLC46A2	0.342
SOX9	2.00166666666667
ZNRD1	-0.605833333333333
PRR6	-1.28375
FAU	-0.32125
DTNB	1.29666666666667
CARD9	1.41175
STS-1	-0.716833333333334
SLC4A5	0.308875
NSBP1	-1.314
UGCGL2	-0.691583333333333
POTE15	1.308
NOXA1	0.697
RP13-347D8.3	1.67575
SAMD10	-0.233666666666667
EP400NL	-0.58525
TCF21	-0.6085
AMELX	-0.24475
JPH2	-0.5186
SLA	2.9865
DLST	-1.78866666666667
SEPT12	0.137
RGS20	-3.84225
LXN	0.0065
ZNF419	-0.1125
UPK3B	-0.0628333333333333
RELL1	1.323
ESPNL	0.6675
KLHL21	-0.5505
PI15	-0.0655
C2orf61	0.143
LOC407835	-0.165166666666667
RER1	0.196833333333333
ELAVL2	0.488
MGC26718	-1.31025
KLF2	2.14575
TNFAIP8L3	-0.0149166666666666
TFE3	0.0075
C11orf17	-0.6985
15E1.2	-0.78125
SNRPC	-0.78375
DLGAP1	3.20525
PGLYRP1	-0.19325
OVCH2	-0.5065
IRF7	1.5407
SET	0.1317
NAB2	-0.942166666666667
LRP5L	0.026
FAM120A	0.7334375
ASCL2	2.863
SHH	-0.436
ATP5H	0.374666666666667
THPO	-1.0415
TYRP1	-4.38033333333333
HIST1H3E	1.2595
EIF2S1	-0.144444444444444
TNFRSF17	1.7335
TARSL2	-0.33925
NKX2-8	0.695875
C1orf115	1.70275
LOC56964	0.546
KIAA0841	-1.165
ISCU	-0.1785
TTMA	-0.119
ZNF414	0.498
LOC441150	0.7345
RAB15	0.4975
HBP1	0.623166666666667
TNNT2	-1.08333333333333
CECR5	-0.69275
PHGDH	-0.66825
JRK	2.0418
XPO4	-0.25825
FAM131C	1.3405
ARHGAP25	2.5105
CA9	-3.34177777777778
GPR62	-0.142333333333333
TLX1	-0.229666666666667
GPS1	0.4105
OR2M2	0.7225
BDP1	0.0636428571428571
FAM70B	0.67525
RPS29	-0.126
MKLN1	-0.1714
TSPAN19	-4.12225
SLC29A3	1.1284
LGALS4	0.1245
USH2A	0.251
NF1	0.561666666666667
APOBEC3A	3.379
IMPAD1	1.84316666666667
OLR1	0.755666666666667
NRAP	0.1345
HCFC1R1	-0.293833333333333
TAOK2	0.0423333333333333
MCM10	-1.10833333333333
MAP4K3	-0.174333333333333
CBS	-0.72125
CLK3	-1.0805
PCDHGA5	0.605
ELF4	0.11425
FAM71A	-0.08925
C11orf49	0.01675
CLIP2	-1.367
BTBD9	0.724
ZNF524	1.524
KDELR1	0.757833333333333
ZNF509	0.5555
NCSTN	0.069
ZNF533	0.403857142857143
PARP4	-0.3715
GALNT9	-0.0866666666666667
NPY	-3.434
BEGAIN	-0.932833333333333
TMEM77	-0.206666666666667
FOXRED1	-1.31216666666667
SLC16A2	-0.175166666666667
SLC35B1	-0.13425
GK5	-0.780916666666667
SDCCAG10	-1.204
C4orf20	-0.552
SLC9A2	1.109
ADD1	0.443071428571429
TAL2	-1.09833333333333
ACLY	-0.24875
DNAJC1	2.0325
SOST	-1.65525
USP43	1.92916666666667
CYP4F12	-1.1785
FKBP5	-0.398125
CHCHD5	0.6657
NUDT22	-0.507
CCDC85B	-0.75325
OR51G2	0.9545
STRN3	-0.5215
TMOD2	-0.345
FLI1	0.9315
MAB21L2	-0.9815
DGKQ	0.543
VPRBP	0.564666666666667
SCNN1B	-0.7694
ECHDC3	0.2442
TMEM106C	0.42775
CSNK2A2	-0.6745
RPL39	0.678
HERC3	-0.3695
ZBTB47	0.371166666666667
ZNF681	-0.1395
PAGE2	-2.40325
CLIC5	3.26928571428571
RABAC1	1.1395
ZFHX2	1.5815
YPEL1	0.880666666666667
KIAA0776	0.24075
NR1D2	-0.02175
DNAJC4	0.59375
NPNT	3.824
ZNF677	-0.1895
ZNF536	-0.997
MEF2B	0.69475
PTPN4	-0.22775
CTCFL	-4.738
STX5	0.391333333333333
CD72	3.7145
VEGFA	-0.925052631578948
XRCC1	-0.0954
MAS1L	0.937
ELL	0.5154
SETBP1	1.53475
CDH11	2.60533333333333
NDC80	-0.952
DMBX1	-2.30825
NRSN1	0.00283333333333334
BAT2D1	-0.144125
CDS2	1.0295
C1orf212	0.181833333333333
SENP3	-0.697125
IL1F9	0.0405
EEF2K	-0.0885000000000001
COG8	-0.605
CEP72	-1.78825
OR1L8	0.4705
MUS81	-0.83075
PHYH	0.00762500000000002
GGT6	1.683
C22orf23	-1.16791666666667
C13orf33	1.3845
MAPK8IP2	-0.125
NELL2	3.0635
POU3F2	-1.46633333333333
ALPK1	1.24425
MRPS18C	-0.76925
RPLP2	0.346875
FGF22	1.7705
SPNS1	-0.634666666666667
ZFP1	-0.10625
IL1RAPL1	-0.89375
PCSK9	-3.19816666666667
NKX2-1	-0.454571428571429
C6orf189	1.182
SP4	0.167
SLC11A1	0.1971
C21orf25	0.368833333333333
ICAM2	1.106125
SH3GL1	-0.335666666666667
GSK3B	0.514333333333333
RALB	1.0395
PDXP	-1.367
GNGT1	2.3545
KIR2DL1	0.765
TNFAIP3	1.52475
C6orf32	3.4512
CBLN2	1.81425
PANK3	0.9435
TAAR9	0.404
WDR82	0.471071428571429
APOM	-3.2795
TRIP10	-0.579
SPATA16	-0.8025
C1orf135	-1.91575
USP51	0.53525
TESK1	0.906
C11orf64	0.549125
ZNF611	0.7555
PDE6G	1.622
HLA-DQA1	4.266375
GCLC	0.13375
SEC61A1	-0.126
TWSG1	-0.66775
ZMYND10	1.282
CTDP1	0.746125
ADAMTS6	-0.912666666666667
SLIT1	-0.639
KRT86	-1.954
KIAA0574	0.42375
GTPBP2	-0.7116
PQLC3	0.8145
PRRX2	-0.3735
C15orf44	-0.424166666666667
MKKS	0.248125
C11orf10	-0.05925
GPR110	-0.424714285714286
CD109	-1.50216666666667
ADCY1	-0.5625
RHBG	-2.72725
TP53I3	0.19725
SLC22A3	-1.87066666666667
UCP2	2.3555
FOXG1	-2.3465
OR2AG1	0.273
TRIM24	-0.4945
PROC	-3.363125
TAAR6	-0.154
AMTN	-1.135
C10orf47	-0.193833333333333
DEPDC1	-1.9275
FLJ45557	2.46625
ZDHHC17	-0.41375
KIAA1429	1.1275
KCNH1	0.0535
VNN3	0.11825
PSMAL	2.28325
PPARD	0.264125
HFM1	-1.33075
YBX1	-1.1595
ZNF695	-0.86825
SCTR	0.35
DCDC1	-0.305
