Hybridization REF	TCGA-AO-A128-01A-11R-A10J-07
ZSCAN4	-0.727833333333333
RSRC1	0.03625
COG1	0.22575
PTRF	-0.9224
C16orf35	-0.961625
FBXO24	1.8005
CHST11	1.5125
THRB	-0.3033
MYBPC1	0.8515
RNF39	1.77583333333333
PSMD11	-0.0995
ALAD	0.591333333333333
EN1	3.7985
SLC9A9	1.997
GSTM4	-0.4108
CDC42BPA	0.260789473684211
RCSD1	1.16025
LUC7L2	-0.3919
SPTBN1	-0.8763
LOC146167	0.984
BAT5	1.6275
ZNF452	-1.11975
LSM4	-0.346125
SRP72	-0.1207
SGK269	-0.347583333333333
MTX1	-0.05625
CENTA1	1.77575
UNQ9433	-0.3875
ATR	0.40025
DDX49	0.794333333333333
PAQR8	0.00466666666666667
C14orf174	-0.44125
GBGT1	1.2815
THAP1	1.13275
OR10K1	0.103
RASIP1	-1.72283333333333
DPYD	1.3719
DOHH	0.14225
C18orf45	0.017
POF1B	-1.0356
ZNF552	1.3515
USP32	-1.281375
MED27	0.120333333333333
C14orf149	-0.129666666666667
PRDX4	-0.6475
ABHD12	1.2343
AGT	-3.9765
SLC22A14	0.1005
C1orf58	1.661
PILRA	0.78175
ABCF2	0.100375
C17orf85	0.0988
TKTL1	-0.7845
FGF1	0.7124
IL6R	1.34283333333333
VPS25	-0.7995
CHRNB2	0.107125
COL7A1	-2.4208
LRRC48	-0.364833333333333
SPG20	0.934916666666667
COX10	0.05025
GCA	0.9965
ECEL1	0.8025
GLG1	0.1735
SRD5A2L2	0.06075
MUTYH	-0.0675
ZNF70	0.13275
L2HGDH	-0.97325
GPATCH2	1.74875
ZNF655	-0.265625
ZNF227	0.0611666666666667
MCOLN2	2.96916666666667
NQO2	-0.71725
KCNQ5	0.179
NEU1	0.610833333333333
QRICH1	0.09875
ZBTB20	-0.0273333333333333
RPUSD3	0.03375
EPGN	-0.926833333333334
TSN	-0.408333333333333
SPRY2	-1.17583333333333
LZTFL1	0.774125
GMFB	0.052125
PBEF1	0.0057
HBG2	-1.66275
TMEM8	-0.45225
PALM2-AKAP2	0.43
NFYA	0.21975
FAM108A1	0.963
PBLD	0.370625
NRG4	-2.42075
PIGF	-0.4705
PTGER1	0.18675
NOS2A	0.5795
C21orf34	-2.175
C21orf51	-0.1245
IL17C	0.0915
TRMT6	0.171166666666667
ETV2	0.09
CCDC109A	-0.773
MYLK2	-1.4205
ATP10A	1.8108
DPH4	-0.33475
C5orf5	0.0305
KCNA4	0.031
NMNAT2	-0.3385
GLYATL2	4.4215
LSMD1	0.141625
IL23R	-0.85075
NRF1	0.214
MUC15	2.39466666666667
PRDM12	-1.982
PAQR4	-0.2435
RBBP6	-1.2465
IFI27	4.787
SKAP2	0.398166666666667
TAGAP	3.8045
TJP3	2.599
C9orf61	-2.23825
IDS	0.349214285714286
PARG	0.12325
LOC131149	-0.3105
DYRK4	-0.1385
MICALL1	0.48575
GALR2	-0.1265
GPBP1L1	0.23475
TBX21	6.1395
KCNJ6	0.687333333333333
GGN	-0.20475
CASP5	1.97533333333333
RNF182	-6.183
BRD4	0.4735
DOK4	-1.18925
SLC46A2	1.0805
SOX9	2.03466666666667
ZNRD1	-0.427
PRR6	-3.57125
FAU	-0.144375
DTNB	1.05916666666667
CARD9	2.3175
STS-1	0.207166666666667
SLC4A5	0.20625
NSBP1	-2.466
UGCGL2	-1.16325
POTE15	-2.546
NOXA1	-0.30625
RP13-347D8.3	0.0345
SAMD10	-0.409
EP400NL	-0.25625
TCF21	-0.50775
AMELX	0.005
JPH2	0.1811
SLA	3.704375
DLST	-0.4085
SEPT12	0.86225
RGS20	-1.31125
LXN	0.4235
ZNF419	0.6025
UPK3B	0.367666666666667
RELL1	0.11725
ESPNL	-0.3605
KLHL21	0.980875
PI15	0.677
C2orf61	-0.2025
LOC407835	0.432833333333333
RER1	0.522333333333333
ELAVL2	1.5765
MGC26718	-2.26775
KLF2	2.10275
TNFAIP8L3	0.580333333333333
TFE3	0.67425
C11orf17	-0.25725
15E1.2	-1.00475
SNRPC	-0.7865
DLGAP1	0.073
PGLYRP1	0.05475
OVCH2	0.3065
IRF7	2.3825
SET	0.2513
NAB2	-0.735
LRP5L	0.46775
FAM120A	0.690125
ASCL2	2.118
SHH	-0.288
ATP5H	-0.3265
THPO	-1.2815
TYRP1	-2.0205
HIST1H3E	-0.193
EIF2S1	-0.424888888888889
TNFRSF17	-0.330666666666667
TARSL2	-0.3535
NKX2-8	0.32175
C1orf115	-1.426
LOC56964	0.7775
KIAA0841	-1.0675
ISCU	0.333
TTMA	-0.286
ZNF414	0.3705
LOC441150	0.72675
RAB15	-1.662
HBP1	1.47566666666667
TNNT2	1.7915
CECR5	-0.7605
PHGDH	-2.62575
JRK	-0.00500000000000001
XPO4	0.10225
FAM131C	0.6515
ARHGAP25	2.63916666666667
CA9	-3.14522222222222
GPR62	0.520166666666667
TLX1	3.35066666666667
GPS1	-0.2875
OR2M2	0.203
BDP1	-0.315214285714286
FAM70B	0.5825
RPS29	-0.140583333333333
MKLN1	-0.135
TSPAN19	-2.228
SLC29A3	1.6306
LGALS4	0.708666666666667
USH2A	0.0256666666666667
NF1	-0.0408333333333334
APOBEC3A	4.88633333333333
IMPAD1	1.82233333333333
OLR1	1.51033333333333
NRAP	-0.263
HCFC1R1	-0.625666666666667
TAOK2	-0.160666666666667
MCM10	-1.20183333333333
MAP4K3	0.00166666666666665
CBS	0.1765
CLK3	0.0908
PCDHGA5	-0.2425
ELF4	1.500875
FAM71A	0.1585
C11orf49	-0.59875
CLIP2	-0.634
BTBD9	0.7661
ZNF524	1.6155
KDELR1	0.428333333333333
ZNF509	0.415
NCSTN	1.2975
ZNF533	0.447214285714286
PARP4	0.510375
GALNT9	0.003
NPY	-2.193
BEGAIN	-2.37916666666667
TMEM77	0.726666666666667
FOXRED1	-0.7005
SLC16A2	-0.481666666666667
SLC35B1	-0.17225
GK5	0.624416666666667
SDCCAG10	-0.8905
C4orf20	-0.12875
SLC9A2	-2.098
ADD1	0.157571428571429
TAL2	-0.703666666666667
ACLY	-0.521375
DNAJC1	0.5045
SOST	-0.96525
USP43	1.43116666666667
CYP4F12	1.10875
FKBP5	0.8095
CHCHD5	-0.4635
NUDT22	-0.20775
CCDC85B	-0.8855
OR51G2	0.7105
STRN3	-0.475714285714286
TMOD2	1.74075
FLI1	1.15625
MAB21L2	-0.8525
DGKQ	0.422
VPRBP	0.086
SCNN1B	-0.3513
ECHDC3	0.3706
TMEM106C	-1.37775
CSNK2A2	-0.491
RPL39	0.2302
HERC3	0.6059
ZBTB47	0.963666666666667
ZNF681	0.07675
PAGE2	6.11325
CLIC5	2.803
RABAC1	1.67725
ZFHX2	0.96175
YPEL1	-0.183
KIAA0776	-0.03575
NR1D2	0.56675
DNAJC4	0.206
NPNT	-0.533
ZNF677	0.1895
ZNF536	-0.5055
MEF2B	0.33425
PTPN4	-0.164
CTCFL	-5.7895
STX5	0.268
CD72	5.234
VEGFA	-0.725526315789474
XRCC1	0.426
MAS1L	0.287666666666667
ELL	0.8244
SETBP1	-0.47175
CDH11	1.63566666666667
NDC80	-0.804384615384615
DMBX1	-2.822
NRSN1	0.156333333333333
BAT2D1	0.264875
CDS2	0.828
C1orf212	0.765833333333333
SENP3	-0.268375
IL1F9	0.093
EEF2K	0.261375
COG8	0.07275
CEP72	-0.86025
OR1L8	0.328
MUS81	-0.34625
PHYH	-0.652375
GGT6	0.0601666666666667
C22orf23	-0.638916666666667
C13orf33	2.50925
MAPK8IP2	1.6035
NELL2	1.86875
POU3F2	-2.64916666666667
ALPK1	2.26925
MRPS18C	-0.08475
RPLP2	-0.147375
FGF22	0.0475
SPNS1	-0.400833333333333
ZFP1	-0.73375
IL1RAPL1	-0.83325
PCSK9	-3.06516666666667
NKX2-1	0.407642857142857
C6orf189	-0.0425
SP4	0.639
SLC11A1	2.169
C21orf25	1.11583333333333
ICAM2	2.238875
SH3GL1	-0.0621666666666667
GSK3B	0.358833333333333
RALB	0.790375
PDXP	-1.15733333333333
GNGT1	1.63575
KIR2DL1	1.136
TNFAIP3	1.90775
C6orf32	1.9352
CBLN2	-1.2395
PANK3	0.146125
TAAR9	0.6835
WDR82	0.712
APOM	-3.31975
TRIP10	-0.1025
SPATA16	0.191166666666667
C1orf135	-0.91625
USP51	-0.65575
TESK1	1.42225
C11orf64	0.256375
ZNF611	0.3475
PDE6G	1.42266666666667
HLA-DQA1	4.018125
GCLC	-0.034375
SEC61A1	0.648214285714286
TWSG1	-0.365333333333333
ZMYND10	0.051
CTDP1	0.538625
ADAMTS6	-0.904333333333333
SLIT1	-1.15675
KRT86	-0.9225
KIAA0574	-1.578
GTPBP2	-0.2974
PQLC3	1.196
PRRX2	-0.0633333333333333
C15orf44	0.054
MKKS	-0.413875
C11orf10	-0.28075
GPR110	2.855
CD109	-2.56216666666667
ADCY1	-0.274
RHBG	-2.98375
TP53I3	-0.204125
SLC22A3	-0.2152
UCP2	0.495
FOXG1	0.579666666666667
OR2AG1	0.594
TRIM24	-0.2255
PROC	-3.4085
TAAR6	0.14175
AMTN	0.36
C10orf47	0.5605
DEPDC1	-0.82625
FLJ45557	3.353
ZDHHC17	-0.8301875
KIAA1429	0.363333333333333
KCNH1	0.2385
VNN3	1.06
PSMAL	1.4445
PPARD	0.208375
HFM1	-1.251
YBX1	-0.506833333333333
ZNF695	0.007
SCTR	-0.0491666666666667
DCDC1	0.2875
VPS26B	0.4564
MTF2	-0.2325
ATP6V1F	0.6955
CCDC94	0.249
PERF15	-0.1205
CCL11	1.647
LMO7	-1.657125
DCST1	0.295
ADRBK1	0.542875
CDRT4	1.076125
ZNF84	-0.4045
HOXD8	-0.2525
STARD8	-0.0513333333333333
FOXP2	-0.909625
CCDC103	0.19575
POLR3A	0.2085
GSC	-0.9935
ZNF114	-3.65483333333333
HTR7P	-0.1435
LALBA	0.116
RMND5A	0.226
PSCD2	0.91425
ZNF409	-0.3075
KRTAP1-3	0.036
MAF1	0.769
LOC201725	-0.7075
NRN1	-2.337375
SPAG5	-1.64466666666667
DNAH7	0.162
FLJ43860	0.3075
BRCA2	-0.1735
ACADM	-0.301625
CXXC6	-3.708
RAGE	-1.13475
CHMP2A	0.8705
FAM8A1	0.3209
GPR21	0.5175
SLC12A3	-2.44233333333333
FVT1	0.185214285714286
ZDHHC7	0.4085
FLJ44048	-0.12275
SLC44A3	-1.12166666666667
SDSL	0.327
MMP8	-0.945
PLA2G12B	-2.74316666666667
ACY1	-0.24475
MT1E	-1.0005
OR4K15	0.611
TECTB	-0.4315
GPR20	-0.074375
IRAK2	-0.18375
RFPL3	0.614
MYO9A	-0.316
NARG1L	-0.392416666666667
BLMH	-1.012875
CCDC3	0.5785
C9orf21	-0.514666666666667
KIAA0513	1.80533333333333
MIER2	0.2095
PNMA2	-1.69025
SH3BP2	1.0927
ANXA10	0.16075
RTN2	-0.9305
TFB1M	-1.645
PRPH2	0.713
C14orf133	-0.2505
GOLGB1	1.32225
IRX4	-1.536875
NFKBIL1	-0.385333333333333
C10orf62	0.2945
APBB3	-0.468
RPS10	-0.3074
LOC728378	-1.3535
TLE3	0.423444444444444
PSMB7	-0.187375
MESDC1	-0.1415
SLC6A1	0.143166666666667
OCLN	-1.741
PTTG3	-1.5145
NAGLU	-0.292
SERTAD4	-0.58575
SPRY1	-1.1185
FLJ10781	-1.405
MYSM1	-0.77325
TRIM4	0.814857142857143
SH3YL1	-0.40325
TREM2	3.85483333333333
SERPINI1	0.33725
HDHD3	0.883
TMEM38A	2.143125
EID2B	0.02625
TDRD3	-0.144833333333333
SEDLP	0.5175
THSD7A	1.224
NDST3	-1.713
KLHL15	0.0513333333333333
DHRS12	0.8055
FBXO9	-0.253785714285714
TNPO1	-0.299
MRPL13	0.128333333333333
SNX5	-1.04516666666667
METTL6	-0.3735
SOD1	0.5385
CHML	-2.42066666666667
PACS1	1.056375
SIRT5	-1.0096
CAPN2	0.967
FXYD5	-0.254833333333333
TWISTNB	-0.424375
LRFN1	0.397333333333333
UBE1L	2.73625
UBE1C	0.91725
OR51B2	-0.20525
OR4D11	0.1705
C15orf2	0.0575
NR4A1	-0.585166666666667
LOC339047	-1.53525
TRIM17	-0.738125
ATP5G3	-0.673
RPL15	-0.312916666666667
ADAMTS8	0.17875
HOXC4	0.167
C14orf37	0.2375
CEACAM5	-2.486
MYT1L	2.20516666666667
RASA2	0.500375
OSBPL7	-0.6465
STAG1	0.76
GIMAP4	5.83416666666667
FUT3	2.449
PIF1	-2.02075
LPIN2	0.7964
SH3PX3	0.0655
PDP2	-0.4175
PAPD1	-0.16525
ERP27	3.4615
APOOL	0.3349
DIABLO	-0.12
TRHR	0.318875
ARMC9	-1.74925
RNF152	0.286
SLITRK3	-0.302666666666667
ZNF211	0.8149
PFDN1	0.0895
RGS11	-0.184
HS6ST1	0.4324
AKR1D1	-0.9995
TNP2	0.163666666666667
STK31	-0.0166666666666667
EML4	-0.12075
SGTA	-0.202
HIST1H2BI	0.0661666666666667
PSMD6	-0.847833333333333
KIAA1257	0.1005
C18orf55	-0.7825
FLJ20273	1.493875
RPL28	0.638833333333333
EPYC	1.71675
NOX3	0.3135
ELAC1	0.836
METT11D1	-0.97675
BIN2	2.08983333333333
NACA2	-0.645
CCDC17	-0.26175
HM13	0.3118
UBOX5	0.19375
UBE2O	-0.4795
UBL5	0.32475
APOLD1	0.512625
C9orf31	0.28025
TNFSF8	0.9105
ARHGAP29	0.849875
PROKR2	0.377
PDE5A	-0.940833333333333
C6orf12	0.139
TOM1L1	-1.0725
WHDC1	0.30775
FOXI1	2.07883333333333
RAB4A	1.8233
TMEM39B	-0.29775
ATPBD1C	-0.78175
FARSA	0.154666666666667
PLEKHG5	1.079
CMAS	-0.475
OR7E24	0.8365
SLC30A1	-0.389
CDC42EP5	1.4775
PLAC1	-1.4205
KLHL18	0.199833333333333
LBA1	1.6287
TAZ	-0.46575
CRIP2	1.083125
BTBD11	0.552833333333333
C16orf72	-0.00325
DIO2	0.3449
LRRCC1	0.725833333333333
CCDC136	-1.5185
PRX	0.122125
RBM5	0.2362
TMEM85	-0.813375
TUBGCP4	-1.405
APLN	0.451375
CDK7	0.0271666666666667
SSR2	1.12833333333333
CRELD1	0.8075
C19orf46	0.711
GAL3ST4	2.06466666666667
KBTBD10	1.09
IL28A	3.09275
WDR27	-1.35
MCM2	-0.184166666666667
SOX14	0.059
FLJ39743	0.471
KIAA0922	0.550375
HIPK4	0.222
FLJ25758	0.4635
C16orf57	-0.112916666666667
PDZD2	0.948625
MCC	-0.86875
HHLA3	-0.3009
ID2	0.25025
C20orf23	-0.374416666666667
ZNF688	0.673
APOC2	0.0416666666666667
LOC440093	-0.294
FAM50B	1.217
PWP1	-0.049
DNAH10	1.2635
HIST1H2BA	0.052
GPR56	0.961666666666667
METAP2	-0.437375
PAN3	0.123333333333333
STXBP4	-0.998375
PDHX	-0.738
MTA1	-0.265166666666667
ZBED4	0.06125
ZNF720	0.43325
CDK2	-1.419375
RHOJ	-0.957125
CDC37	0.205333333333333
ZER1	0.925375
GRK4	0.812
PRPH	-0.8305
POLR2A	-0.1045
OGFOD1	-0.1345
NOL5A	-0.78225
PHEX	2.21
FLJ16478	0.0505
C20orf117	-0.664875
CAMTA2	0.353
C11orf74	-0.319
DDX17	0.26775
C5orf27	2.22825
PLEKHA2	0.7279
PDE4DIP	1.6466
SCN7A	0.0795
ZNF559	-0.559833333333333
CXCL10	4.43025
ZMYM4	0.054
STK32B	-1.2972
KIAA0888	-2.8279
TACR3	0.4835
CKAP2L	-0.657
KIF1A	-1.01466666666667
RSPRY1	0.702
VCAN	-0.11575
CYP27C1	0.832
SYDE1	-1.3185
MED12L	-0.44425
ZDHHC21	0.952875
NHS	1.4385
TM9SF3	0.925666666666667
DDHD1	0.343
MAFG	-0.209833333333333
BICD2	0.454
C14orf119	0.211333333333333
C14orf43	0.0395714285714286
CDH7	-1.49725
ALKBH5	-0.159285714285714
JUP	0.669875
TMEM41A	0.716
MAMDC4	0.0105
CBX3	0.178375
LRRC18	-0.0445
RBMXL2	0.28925
PLA2G4D	0.4895
FGF13	-2.36025
KIF3A	0.550666666666667
PDIA6	0.5765
DCXR	-0.8885
CASKIN2	-0.393833333333333
EHD1	1.15933333333333
MARCKSL1	1.43633333333333
ZNF496	0.2535
SCAF1	0.482333333333333
KCTD8	-0.53275
TRAF3IP3	2.46685714285714
LSR	0.74375
CXorf1	0.208833333333333
C14orf112	-0.14
EIF2B1	-0.17425
OMP	0.0405
GSTZ1	-0.7765
LOC92017	1.09325
ISLR2	0.0445
C12orf36	0.139
GATA2	-0.836166666666667
GABRA5	-1.687
CELSR2	-0.3265
STAM2	1.014
TNAP	-0.14
PTPMT1	-0.907666666666667
GRP	-0.107
SV2A	-1.277
MAGEA12	-0.7905
CACNG1	1.7665
C18orf19	-1.2285
GSG1	-0.467
PTPRJ	0.989142857142857
FRMPD1	0.034
ZNF668	0.15925
PLEKHJ1	0.031625
ADAT1	-0.3731
TMEM50A	1.0481
UCN3	0.283
HOOK1	1.802125
IL17B	-1.8295
MLKL	1.1225
TTC14	-0.0913333333333333
KLHL5	-0.04525
CRYL1	-0.3225
FOXH1	-0.1345
NFYB	-0.240125
PPM1G	-0.39125
GOLGA2LY1	-1.04975
NMT1	-0.099
HADHA	-0.5467
CHSY-2	1.299
PLEKHF1	2.33571428571429
SAGE1	-2.3955
MUSTN1	-0.0355
SUHW4	0.65575
TFEB	2.3555
ZFYVE27	-0.375
ATG12	-0.343333333333333
BMI1	0.897428571428571
ZIM3	-0.25025
MYH4	0.1025
MASP1	-0.804583333333333
KIAA0984	-0.898
RPAP2	-0.1215
ASB5	-0.196
BOLA3	-0.940666666666667
MIA3	1.20183333333333
KRT35	1.24
KIR3DL3	0.043
MRPL51	-0.85075
SEMA3F	0.873166666666667
NDUFB2	0.466833333333333
LOC253012	0.15975
FAM46C	-0.347
G6PC	-1.811
CSAG3A	-0.910666666666667
PREX1	1.233
SLC25A45	0.152125
MAPKBP1	-0.2105
CPE	-2.0968
GNB1	0.4945
CXCR6	4.6575
TRIM46	0.4375
C16orf3	0.367666666666667
HPSE	3.138375
TIGD3	-1.228
SPG3A	0.1655
LCAT	-1.5995
ST6GAL1	0.608444444444445
POMC	1.0825
FLJ36031	2.07933333333333
NSMAF	0.106333333333333
SKIL	1.221
ADSS	1.18683333333333
HMGCS1	-2.0925
POLR3F	-0.47
RAB10	0.359
ZNF277P	-1.1115
ZBTB7B	0.890125
DHRS1	0.663875
ABCC13	-0.215625
CNOT3	0.62975
NFKBIA	1.4595
GAK	0.410333333333333
SFT2D2	3.25616666666667
HOXA6	0.155
CRTC1	0.43125
LY6D	-1.183
C20orf72	-0.3995
CPT1A	-0.1915
LMO1	-1.037
EIF3I	-0.62425
PRB4	0.191
MCM3APAS	-1.1655
C20orf132	-0.356
FOXF2	-3.7545
S100A12	0.74325
MLH1	-0.1645
ACTN1	-0.0815
MRPL36	-0.409333333333333
C20orf106	1.29125
FBXO6	2.94333333333333
MKS1	-0.880833333333333
CX3CR1	-2.4245
PDE1B	0.876
PLP1	-3.6135
KISS1	0.00766666666666667
C14orf2	-0.231
TBC1D3P2	-0.57525
COMMD6	0.7876
ANKRD7	-1.65475
PTCHD1	-1.7615
NARS2	-1.138
DOCK7	-0.103875
FAM127B	0.40925
LOC390243	0.092
N6AMT2	0.39925
ZNF391	-0.8195
DNAJB14	0.475333333333333
WRB	-0.02625
BPI	1.20983333333333
TTC4	-0.323333333333333
FAM10A5	-0.45325
GOT1L1	0.0789
MAGED1	1.6135
RESP18	-0.081
WFDC6	1.25825
MT2A	-1.2485
C11orf56	-0.10775
KIAA1432	2.171
ROR1	-1.16825
HSD17B14	1.3885
ZFAND2B	0.63725
SAMD4B	0.43225
HEXA	0.633125
HNRNPU	0.111272727272727
USP39	0.05225
NRD1	0.1455
R3HDML	0.22475
FLT4	0.3135
OMG	0.362166666666667
OR52N4	0.6345
LOC399818	0.16575
ELA2	-2.26025
VENTXP1	-0.196
RFC5	-1.721
OR52L1	0.232
PAX5	0.066
FBXO2	3.09325
GMEB1	0.575
AKT3	-0.955333333333333
CRB1	1.19616666666667
CTTN	-0.518833333333333
UTP15	-0.228666666666667
HSBP1	0.564583333333333
PHF11	2.35675
NDEL1	0.618
USP8	-0.3855
BAIAP2	-0.281125
SI	0.242666666666667
ARSJ	-1.96816666666667
BAAT	-2.56225
KCNS3	-1.08133333333333
LOC126147	0.4135
TMEM37	0.45225
C1orf162	4.271
MBD1	0.2063
ITGAL	3.16183333333333
WDR73	-0.582166666666667
GKN2	0.324333333333333
ARFGAP1	-0.6705
SLC5A8	0.15
ZBTB40	0.112
CYP4B1	-1.02533333333333
LYPLAL1	0.419
CHST3	1.33375
MAP3K9	0.4665
BTAF1	-0.7315
TFAP2E	0.4045
RBM35B	0.067
LOC441251	-0.2345
ANKRD25	-1.23627777777778
UQCRC2	-1.005
MAEA	0.315916666666667
HYAL1	-2.6806
RNPEPL1	0.379166666666667
CPSF2	-0.165
PSD3	-3.2915
ABCA13	1.671125
AGR2	-0.795125
GBX1	-0.742
HDLBP	0.463357142857143
ACY3	1.08725
HECW1	-0.17425
ZNF519	-1.534
HOPX	3.353125
ZNF304	0.732375
OR12D3	-0.1585
FKSG43	0.232
METTL1	-0.338
MFSD3	-0.9299
PSPH	-0.57725
CLCA3	0.0605
DARS2	-0.9295
CDC25A	-0.558666666666667
BAIAP2L1	0.1945
B3GNT5	-0.03375
USP29	-0.14025
ARHGEF10L	2.0582
ATOX1	1.00475
ADAM30	-0.07775
DNASE1	-0.529
STT3A	-0.143833333333333
RAB6IP1	-0.14925
PTN	-0.5853
C1orf106	1.44369230769231
HECA	1.596
RNF122	0.5285
SLC22A18AS	-0.222833333333333
GNG8	0.763666666666667
ELP4	-0.65125
FAM65A	0.2155
RPL10A	-0.451166666666667
IRS4	-0.374
MACF1	0.9686
SEC24D	2.10525
LOC374395	0.42175
TGFB2	2.129
MDFIC	0.575875
CHRNE	0.444333333333333
PCMTD2	-0.279833333333333
ATP6V0D1	0.8255
MTA2	0.1095
LZTR1	-0.166666666666667
RAP1A	1.23516666666667
AXIN1	-0.368125
POLR1C	-0.103
TRIO	-1.15591666666667
PLXNA4A	0.797416666666667
C5orf33	0.17375
DEPDC1B	-1.76975
ZNF473	0.683166666666667
MTM1	1.085375
GPR107	0.599333333333333
CSNK1A1L	0.656833333333333
FLJ14154	-0.05325
NLRC4	4.481
ENPP4	0.7505
PADI3	-0.505
RNF170	0.93125
CG018	1.07583333333333
C16orf7	0.29875
KCNE1	0.53075
NRM	-1.09116666666667
SLC37A3	0.558714285714286
TPD52L2	0.130833333333333
UNC5B	3.209
C12orf12	0.0961666666666667
SDHB	0.177
CLRN1	0.293875
NUDT10	-3.29516666666667
UGT3A1	-0.042625
FBXW8	0.356
RHOF	1.147375
PTPLAD1	-1.09375
MYO3B	0.37975
DERA	-1.29325
TPP2	0.16275
C19orf53	0.0248333333333333
GINS3	-0.8625
ST6GALNAC5	2.6005
CHSY1	0.2005
MGC15705	-0.1525
GPR83	0.2525
EXT2	0.247625
DOLK	0.25575
TUBAL3	0.2065
ACVRL1	2.3524
ABL2	-0.28675
C14orf156	-1.2735
PTPRZ1	-3.785125
DIP2C	-0.438125
LAMP1	1.35525
RXRA	0.4182
MAP3K5	1.23425
ALKBH1	-0.322333333333333
PDLIM7	-0.621375
ARL14	-0.114
SNIP1	0.111166666666667
TIMP3	0.345083333333333
RGS3	0.127333333333333
SPAG16	-1.4787
ABHD4	-0.034
ARHGEF12	-0.482583333333333
GLUD2	0.1365
RAC2	1.5443
UAP1L1	-1.0515
SLC18A3	-0.116
YOD1	-0.42075
RALY	0.35475
HMOX2	0.59075
DGKH	0.6315
DBNDD2	0.521666666666667
YIPF4	0.23425
THAP10	-0.76775
ZNF513	0.44525
HAGHL	-0.308833333333333
ITGB4	1.712
CCDC141	0.578
YTHDF3	1.9515
C5orf28	-0.1665
RPL7L1	-0.663875
TMEM30B	-0.683285714285714
ANKRD35	1.763
DUOXA2	-0.19125
TBC1D5	-0.164
DFNB59	-0.963
HRH4	0.37675
MYO6	2.094
DNAJA4	0.61525
RBM24	-0.986875
CEACAM20	-0.99475
RBM23	0.373571428571429
NGFB	0.688
C1orf63	0.0641
KRTAP7-1	-0.09
PERLD1	0.644
NPB	1.4775
C17orf59	0.9676
HSPBAP1	0.148
SLC15A4	0.158875
PRTFDC1	-1.98575
OSMR	0.840357142857143
CYSLTR2	1.652
C19orf25	0.1941
KIAA1797	0.13
NLRP6	0.271
FAM105B	1.133
SCRN2	-1.16366666666667
LRRC58	0.1022
RNF17	0.268625
NEIL3	-2.597
FAM137A	2.79625
SKP2	-1.35775
PARVA	0.273083333333333
PKLR	-1.443
RNF34	0.46825
A3GALT2	0.31025
C12orf50	0.16
SUNC1	-1.0535
FAM102B	-0.5195
CCT2	-0.91125
LRRC37A2	-0.754
ARF4	1.5025
SIKE	0.4925
C8orf48	-1.1935
MBTPS1	-0.371428571428571
GPSN2	-0.621
NCF2	4.5145
SLC12A6	-0.1495
MRPL48	-0.6525
HMGN3	0.501833333333333
LRRC62	-1.37475
PAX9	-2.154375
FAM55A	0.15
C20orf42	-2.25616666666667
SCML2	-0.6815
BCL9	0.46125
FAM40A	0.36925
C9orf41	0.431
ZNF774	0.1075
LETM1	-0.08125
PLXNB1	1.06983333333333
NIPSNAP1	-0.669
USP10	-0.522
F9	0.19
LIPE	1.1725
CNGB3	-0.0765
C12orf52	-0.0375
PI4K2A	0.91975
MED8	0.957125
STAT4	3.3635
FGD4	-0.0205
RNF145	1.47416666666667
WDR32	0.5416
CLDN2	0.0905
TCEAL8	0.99725
ZMYND8	-1.0281
PDXK	1.6835625
GATAD2A	-0.4265
PTGES3	-0.724
CCM2	0.72575
TAP1	3.97475
ZNF670	0.376
ETS2	-0.882642857142857
C6orf166	0.626833333333333
PRMT2	0.551642857142857
OR4B1	0.1595
INTS8	0.0705
CCDC102A	-0.078
CCDC83	-1.659
ITGA1	-0.153
EPHA5	-1.3259
FAM24B	-0.514
TSGA10	2.5275
HAL	-1.85433333333333
MYOT	0.10375
SPACA3	-0.22775
BCL2L2	0.482833333333333
CUGBP2	0.753
CCNB3	0.2215
RNF113B	0.7035
MERTK	1.9325
BAG1	-0.103
VPS36	0.168
ORMDL3	0.8418
C1orf190	-1.7995
ZNF625	-0.39875
CORO2B	-2.27325
ALOX15	-0.4645
CST1	0.9805
NUPR1	2.45383333333333
CCL7	4.15225
SMCR5	-2.516
DSC2	3.0355
RBMS2	0.495
GRIK4	0.001
TRIM65	-0.1401
TMPRSS6	-0.587428571428571
TP53INP2	-0.31325
GLB1L	1.01116666666667
LOC388284	-0.0403333333333333
PUS1	-0.481
BCL9L	0.4895
OLFM1	1.82608333333333
RET	2.448625
MASTL	-0.8695
ALX3	0.24175
IL1RL1	1.15366666666667
ZNF765	0.0482
C14orf138	-0.5215
SNX10	1.95416666666667
TAC4	0.145
C1orf64	-3.1755
POGK	0.298375
MAPK9	0.18725
ZNF366	3.01175
C8orf79	-0.3464
CLDN7	0.54025
OR5AT1	0.4275
TRIM37	-2.218
LRRC25	4.08525
GRHL2	1.6819
TEKT3	1.1605
LASS5	-0.2145
ABCC4	0.396
DLG3	0.651375
VGLL1	1.6495
ZFP36L2	0.7
MFRP	-0.0595
KIAA1799	0.18975
FLJ44379	-0.1735
PCNX	0.71275
ANXA9	-2.4625
CYP4V2	1.8411
PIK3C2A	0.20625
SRR	0.0475
NOL3	-1.29475
IFITM2	1.6235
ARNTL2	-0.30025
ZNF595	0.1085
NLRP13	-0.38
ASPH	-0.251375
CPA2	0.247
PVRIG	1.70516666666667
LEPR	-0.902666666666667
