Hybridization REF	TCGA-BH-A0W4-01A-11R-A109-07
TM4SF5	-4.074
C21orf58	-1.48233333333333
SUCLA2	-0.131
RFTN2	1.68225
SCNM1	-0.26575
SLC9A10	-0.1495
FUNDC1	0.28875
SLC35F4	-2.02725
AMD1	-1.13125
COL6A6	4.21925
OR4K2	-0.021
TRIB2	-1.06383333333333
LOC91461	-1.94725
GHSR	0.2715
ATP8B1	1.091375
C1orf78	2.49383333333333
RNF183	-0.405666666666667
STX4	0.3434
TPPP2	-0.634
MYBPHL	-2.143
TXNDC6	0.2471
C9orf47	0.9395
FAM137B	0.152
FANCB	-2.10225
C11orf9	-2.2765
DPY19L1	-0.48575
VDAC2	-0.5255
VHL	-1.2525
LMBR1	0.226375
C8orf44	0.55
ZPBP	0.653
FGF23	-1.449
C21orf67	0.392
PCNT	-0.6675
BCKDHB	1.4051
GALNTL5	0.065
BET1	-0.441
ARL13A	0.2015
HDAC6	-0.6135
N4BP3	2.35383333333333
OTOP1	0.0848333333333333
TTC30A	1.694125
CRISP1	0.327
KRT32	1.4595
VSTM1	0.0885
ZNF622	-0.3965
POLR3B	-0.1456
DNAJC10	0.339375
C12orf54	2.8075
ADIPOQ	4.48933333333333
RIT2	-0.10075
CD44	0.34395
ABCA3	0.5695
RPS17	-0.3355
FEZF1	0.143
PCDHB15	-0.50225
KCNMA1	-0.358954545454546
CCDC116	-2.4975
C15orf27	-2.86
NARG2	-0.417125
ITGA5	-0.431125
MEFV	0.543
TUT1	-0.4065
LOC541473	-0.0275
NMBR	0.355
GLT1D1	-2.48366666666667
ABCB7	-0.55425
PFKP	-2.26418181818182
C9orf91	0.8398
LRRC41	0.191166666666667
C1orf85	-0.0193333333333333
ATP5F1	-0.14175
STOX1	1.94
GFOD2	0.54025
SLC25A3	-0.00849999999999998
ZNF646	0.1146
ZAR1	-0.8605
OSTbeta	-1.60725
GALNT3	4.049
IFT122	0.541833333333333
LDB3	0.0929
GARNL1	0.478857142857143
HOMEZ	0.274166666666667
LRRC6	2.72
ANGPTL5	-0.9375
UBAC1	-0.5765
DLEU7	-0.23825
RPL19	0.233125
TOP1MT	-0.620166666666667
LOC643641	0.56425
MBD3L2	0.03
NTSR1	-0.2175
WISP2	0.0995
GPSM2	-1.49925
RDH10	0.3144
PRKCG	0.0355
HIST1H4J	1.4655
MON1B	-0.0551
MLF1IP	-1.30633333333333
ZNF446	0.969375
COL4A5	0.9203
SLC26A1	0.296285714285714
RGN	-2.077875
CCNB1	-2.3035
C9orf165	0.31775
CCDC28B	-0.7355
CCDC97	0.85975
FGR	1.44825
MSRB3	0.97
EPN2	0.82125
COX15	-0.323166666666667
KCNK6	0.3425
XK	-4.01875
GDA	-4.994125
HEPH	-0.029875
THRAP3	0.76
MET	-1.954
PHYHIP	0.27325
LYAR	-1.76516666666667
ING3	0.03925
AK7	-0.03425
CCT8L2	-0.174125
COPS7A	-0.2545
WSCD1	-1.16725
RNF185	1.329875
TNS3	-0.05325
KNDC1	-0.565333333333333
RWDD4A	0.682666666666667
MED13L	0.5239
ZFYVE1	0.71775
C7orf44	-0.992833333333333
MRPL1	-0.0585
STGC3	-1.099
TEAD1	0.153166666666667
RPL7A	0.2245
ARL6IP1	0.0703
C1orf178	-0.679
CTAGE5	0.551
TMEM184A	0.532666666666667
SLC25A14	0.51675
CACNG5	-0.152
ATXN10	0.4586
ECH1	0.4822
CCL22	0.15425
CYP2F1	-1.93666666666667
GADL1	-0.116
TMEM19	-1.0743
RUNX3	-0.35675
EFNB1	0.313166666666667
LIPN	0.363
ACSM3	-4.4095
SIGLEC8	0.767333333333333
ASCC3L1	0.0915
NOL8	0.0975
RELT	-1.377
Magmas	-0.68275
PPP1R15B	-0.0892
C11orf2	0.3565
VKORC1	-0.559666666666667
MGC26647	0.67225
TRPM6	0.360916666666667
UGT2B7	-4.971
FEV	-0.213
FOXK2	-0.4168
PDCD5	-0.911166666666667
SLC8A1	1.2594
DGUOK	-0.296833333333333
CLDN16	0.469
GAGE1	-1.7775
RBM17	0.4542
C1QTNF3	1.25775
VGLL3	0.236833333333333
UNQ5830	0.3055
CD1A	-2.10633333333333
SCGB1C1	0.2535
SUPT4H1	-0.644125
TRAF5	-0.7665
ASAHL	0.580375
FAM73A	1.18816666666667
OR6B1	0.3155
WHSC1	-1.1446
GFPT2	0.18575
LOC339809	0.859
STARD5	0.452166666666667
SIP1	-0.68275
DNAJC15	-0.10575
STAU2	0.39625
FAM98A	-0.00375000000000001
RAD23B	0.193875
LRRC33	-1.24075
CHRAC1	-1.365
C21orf89	0.35775
C19orf43	0.0251666666666667
KLK8	0.734166666666667
CCNE1	-2.1115
PKDREJ	0.384333333333333
SSU72	-0.11175
C17orf73	0.158
GPR78	1.2685
WHSC1L1	0.3749
GSTA2	-2.59425
SMUG1	0.0308333333333333
UFM1	0.5833
AP3M2	0.204666666666667
USP14	-0.26225
FBXL14	0.626333333333333
DSTN	1.23025
SFRS14	-0.63325
FBXO31	-0.397666666666667
C12orf40	-0.13675
FRS2	0.72775
NR2E3	0.42225
TUBB2C	-0.17675
GMPR	-1.67233333333333
C9orf139	-0.356
ING5	-0.19
LOC730092	-0.519333333333333
ORM1	-4.80425
RP11-11C5.2	-1.26275
HSPD1	-1.5299
PIWIL3	-0.135
C5orf13	-0.0573
OR5R1	0.4
LCOR	1.210625
PLEKHA9	0.0925
CCDC43	-0.6135
ZNF232	-0.68525
SLC6A7	-0.1385
ADH5	-0.0734166666666667
SHBG	-0.996666666666667
CROCCL2	-0.359
PANX3	0.085
CDIPT	-0.5385
SLC16A5	1.588
TUBB	-0.566625
TOR3A	-0.4775
PREP	0.0591666666666667
ENTPD8	0.0284285714285714
CHMP1B	-0.05275
SYT12	1.4507
MYH6	-2.0489
MAP3K13	1.26466666666667
KLHL30	0.108666666666667
LCMT1	0.505625
EIF1AX	-0.02825
FOXD4L1	0.2565
SLC24A5	-0.1675
RNF166	-1.3059
TJAP1	-0.368
TMEM156	-1.45766666666667
ZNF239	1.22425
SNX19	0.6855
GKN1	0.214
FCN1	1.6686
C1QL1	-1.534
ATP11C	-0.348625
ZNF35	0.5205
CARD8	-0.1515
LIMD1	-0.865333333333333
KIAA0286	-1.596875
XRN2	-0.627
CD6	-0.879166666666667
TOX3	-0.3805
ZSCAN4	-0.820833333333333
RSRC1	-0.497125
COG1	0.308
PTRF	0.6486
C16orf35	-0.159625
FBXO24	-0.3465
CHST11	-0.89775
THRB	1.3544
MYBPC1	1.943
RNF39	1.81816666666667
PSMD11	-0.89125
ALAD	0.846333333333333
EN1	-0.164
SLC9A9	-0.13275
GSTM4	0.4296
CDC42BPA	-0.147842105263158
RCSD1	-1.7585
LUC7L2	-0.1121
SPTBN1	0.0498
LOC146167	-0.3635
BAT5	0.5432
ZNF452	-0.98075
LSM4	-0.68175
SRP72	-0.2813
SGK269	0.0885833333333333
MTX1	-0.03225
CENTA1	0.239
UNQ9433	-0.533
ATR	-0.107416666666667
DDX49	0.00716666666666667
PAQR8	-0.7985
C14orf174	1.12525
GBGT1	-0.601
THAP1	0.212
OR10K1	-0.4235
RASIP1	-1.0775
DPYD	-0.0326
DOHH	-0.3955
C18orf45	2.15775
POF1B	2.6007
ZNF552	2.723
USP32	-0.494
MED27	-0.7435
C14orf149	-0.563666666666667
PRDX4	-1.33116666666667
ABHD12	-0.5491
AGT	-3.5905
SLC22A14	-0.32575
C1orf58	-0.03325
PILRA	-0.204
ABCF2	-0.640875
C17orf85	-0.4324
TKTL1	-1.44275
FGF1	2.51805
IL6R	-0.996833333333333
VPS25	0.175
CHRNB2	0.404375
COL7A1	-0.0523
LRRC48	3.24133333333333
SPG20	0.38925
COX10	-0.47275
GCA	1.08475
ECEL1	0.290166666666667
GLG1	-0.392
SRD5A2L2	-0.30225
MUTYH	-1.23925
ZNF70	0.09325
L2HGDH	-1.61125
GPATCH2	1.21325
ZNF655	-0.173
ZNF227	0.0541666666666667
MCOLN2	-1.22433333333333
NQO2	-0.617
KCNQ5	-0.00750000000000001
NEU1	0.641666666666667
QRICH1	0.25525
ZBTB20	1.23733333333333
RPUSD3	-0.9455
EPGN	-0.0773333333333333
TSN	0.1325
SPRY2	-1.1475
LZTFL1	0.753375
GMFB	0.2435
PBEF1	-0.6892
HBG2	-1.458
TMEM8	-0.1015
PALM2-AKAP2	0.276333333333333
NFYA	0.07075
FAM108A1	0.2825
PBLD	1.531875
NRG4	-2.4145
PIGF	-0.02675
PTGER1	0.50425
NOS2A	-0.0618333333333333
C21orf34	0.331333333333333
C21orf51	0.336
IL17C	-0.226
TRMT6	-1.2115
ETV2	0.6875
CCDC109A	-0.1215
MYLK2	-1.784
ATP10A	0.8827
DPH4	-0.0265
C5orf5	0.5205
KCNA4	0.240833333333333
NMNAT2	0.2465
GLYATL2	0.5405
LSMD1	0.06075
IL23R	-1.997
NRF1	-0.0045
MUC15	1.80383333333333
PRDM12	-2.5325
PAQR4	-0.0507142857142857
RBBP6	-1.287625
IFI27	2.4045
SKAP2	-0.255
TAGAP	0.516375
TJP3	1.947
C9orf61	1.597
IDS	0.2995
PARG	0.0415
LOC131149	0.0545
DYRK4	0.0128333333333333
MICALL1	-0.17625
GALR2	-0.4385
GPBP1L1	0.162125
TBX21	1.52875
KCNJ6	0.281166666666667
GGN	1.1355
CASP5	0.201833333333333
RNF182	-5.044
BRD4	0.11575
DOK4	-1.0185
SLC46A2	0.587666666666667
SOX9	0.864166666666667
ZNRD1	-0.352333333333333
PRR6	-2.66325
FAU	-0.07025
DTNB	0.9265
CARD9	-0.4105
STS-1	-0.992833333333333
SLC4A5	0.155375
NSBP1	-0.66925
UGCGL2	-0.380583333333333
POTE15	1.55
NOXA1	0.63875
RP13-347D8.3	1.58825
SAMD10	-0.395666666666667
EP400NL	-0.809
TCF21	-0.485
AMELX	0.000750000000000001
JPH2	0.6054
SLA	0.916
DLST	-1.735
SEPT12	0.61575
RGS20	-4.193
LXN	0.498166666666667
ZNF419	0.315875
UPK3B	-0.4
RELL1	1.184
ESPNL	-0.3115
KLHL21	-0.210125
PI15	0.8165
C2orf61	-1.4205
LOC407835	-0.2385
RER1	0.50525
ELAVL2	0.3715
MGC26718	0.05875
KLF2	1.47525
TNFAIP8L3	0.653083333333333
TFE3	0.3165
C11orf17	-0.23725
15E1.2	-2.173
SNRPC	-0.96525
DLGAP1	2.20125
PGLYRP1	0.1165
OVCH2	0.327
IRF7	1.2442
SET	-0.8298
NAB2	-0.6155
LRP5L	-0.274
FAM120A	0.642375
ASCL2	-0.814
SHH	-0.3795
ATP5H	-0.129
THPO	-0.170166666666667
TYRP1	-4.32283333333333
HIST1H3E	0.279166666666667
EIF2S1	-0.325222222222222
TNFRSF17	-1.7965
TARSL2	0.23675
NKX2-8	0.703875
C1orf115	0.54525
LOC56964	0.4285
KIAA0841	-0.905
ISCU	0.7495
TTMA	-0.0515
ZNF414	0.2135
LOC441150	0.81375
RAB15	0.8285
HBP1	1.02533333333333
TNNT2	-1.71166666666667
CECR5	-0.70075
PHGDH	-3.05275
JRK	-0.3565
XPO4	-0.5365
FAM131C	0.8135
ARHGAP25	0.775333333333333
CA9	-3.03855555555556
GPR62	0.333666666666667
TLX1	-0.228166666666667
GPS1	-0.21025
OR2M2	-0.22
BDP1	0.0185
FAM70B	0.5185
RPS29	-0.186666666666667
MKLN1	-0.0976
TSPAN19	-2.15975
SLC29A3	1.1112
LGALS4	-0.134166666666667
USH2A	0.3595
NF1	0.625166666666667
APOBEC3A	0.447333333333333
IMPAD1	0.0776666666666667
OLR1	1.0015
NRAP	-0.2965
HCFC1R1	0.462333333333333
TAOK2	0.0363333333333333
MCM10	-3.09766666666667
MAP4K3	0.21075
CBS	-2.399125
CLK3	-0.5525
PCDHGA5	0.1
ELF4	-0.354
FAM71A	0.039
C11orf49	0.7745
CLIP2	-0.3085
BTBD9	1.1121
ZNF524	1.46175
KDELR1	0.0935
ZNF509	0.2705
NCSTN	0.871
ZNF533	0.262357142857143
PARP4	-0.33775
GALNT9	-0.00616666666666667
NPY	-2.71925
BEGAIN	-2.27716666666667
TMEM77	0.284666666666667
FOXRED1	-1.5385
SLC16A2	1.367
SLC35B1	-0.31225
GK5	-0.528666666666667
SDCCAG10	-0.311
C4orf20	0.10375
SLC9A2	-1.32375
ADD1	0.357857142857143
TAL2	0.073
ACLY	-0.629125
DNAJC1	0.4265
SOST	-1.4695
USP43	1.86566666666667
CYP4F12	0.14925
FKBP5	0.033125
CHCHD5	0.9763
NUDT22	-0.027
CCDC85B	-0.91875
OR51G2	0.514
STRN3	0.213857142857143
TMOD2	0.1375
FLI1	-0.273
MAB21L2	-0.481666666666667
DGKQ	0.21375
VPRBP	-0.0408333333333333
SCNN1B	-0.8176
ECHDC3	2.0887
TMEM106C	-0.9755
CSNK2A2	-0.77
RPL39	0.0658
HERC3	0.4707
ZBTB47	0.857666666666667
ZNF681	0.1455
PAGE2	-2.992
CLIC5	2.22414285714286
RABAC1	0.81325
ZFHX2	1.587
YPEL1	1.16483333333333
KIAA0776	0.363
NR1D2	0.079
DNAJC4	0.5
NPNT	3.8624
ZNF677	0.5325
ZNF536	-1.19875
MEF2B	0.376416666666667
PTPN4	-0.378875
CTCFL	-5.0975
STX5	0.508166666666667
CD72	1.04075
VEGFA	-1.02889473684211
XRCC1	0.157
MAS1L	0.368666666666667
ELL	0.084
SETBP1	2.2735
CDH11	3.68383333333333
NDC80	-2.17069230769231
DMBX1	-3.11275
NRSN1	-0.226666666666667
BAT2D1	-0.047625
CDS2	0.459833333333333
C1orf212	-0.0631666666666667
SENP3	-1.017625
IL1F9	-0.3745
EEF2K	-0.49175
COG8	-0.3245
CEP72	-1.03025
OR1L8	0.3255
MUS81	-0.48225
PHYH	0.46825
GGT6	1.5665
C22orf23	0.251916666666667
C13orf33	3.252625
MAPK8IP2	1.3715
NELL2	1.712
POU3F2	-3.63316666666667
ALPK1	1.472
MRPS18C	-0.709
RPLP2	0.301125
FGF22	0.0435
SPNS1	-0.452333333333333
ZFP1	-0.62575
IL1RAPL1	-0.288
PCSK9	-3.10766666666667
NKX2-1	-0.108785714285714
C6orf189	0.97625
SP4	-0.005
SLC11A1	1.3722
C21orf25	0.665333333333333
ICAM2	0.46375
SH3GL1	-0.332166666666667
GSK3B	-0.0145
RALB	0.56
PDXP	-1.735
GNGT1	-2.315
KIR2DL1	0.2335
TNFAIP3	0.376416666666667
C6orf32	-0.4038
CBLN2	5.54325
PANK3	1.468
TAAR9	0.272
WDR82	0.330214285714286
APOM	-2.804375
TRIP10	-0.26825
SPATA16	0.0563333333333333
C1orf135	-1.72975
USP51	0.34275
TESK1	1.239
C11orf64	0.03575
ZNF611	-0.4425
PDE6G	0.145166666666667
HLA-DQA1	1.385375
GCLC	0.58025
SEC61A1	0.207285714285714
TWSG1	0.31325
ZMYND10	3.3675
CTDP1	0.084
ADAMTS6	0.604833333333333
SLIT1	-1.9695
KRT86	-0.3095
KIAA0574	0.64775
GTPBP2	-0.2304
PQLC3	2.282
PRRX2	-0.113166666666667
C15orf44	0.454666666666667
MKKS	-0.3965
C11orf10	-0.05
GPR110	0.272625
CD109	-1.06
ADCY1	-0.0545
RHBG	-3.1815
TP53I3	0.929125
SLC22A3	-0.8028
UCP2	0.2235
FOXG1	-1.9035
OR2AG1	0.0275
TRIM24	-0.6995
PROC	-3.270125
TAAR6	0.298
AMTN	-1.583
C10orf47	0.132833333333333
DEPDC1	-2.359
FLJ45557	2.45225
ZDHHC17	-0.1498125
KIAA1429	0.6175
KCNH1	0.62125
VNN3	0.25625
PSMAL	1.823
PPARD	-0.01675
HFM1	-1.32425
YBX1	-2.023
ZNF695	-2.38725
SCTR	-0.183166666666667
DCDC1	0.5445
VPS26B	0.2448
MTF2	-1.1385
ATP6V1F	-0.038
CCDC94	-0.03875
PERF15	0.351
CCL11	2.347
LMO7	-0.92125
DCST1	0.0115
ADRBK1	-0.348625
CDRT4	-0.393375
ZNF84	0.0415
HOXD8	1.0725
STARD8	-0.360666666666667
FOXP2	-0.684125
CCDC103	-0.0605
POLR3A	-0.805
GSC	-0.0408333333333333
ZNF114	-3.12766666666667
HTR7P	0.407
LALBA	0.564
RMND5A	-0.454333333333333
PSCD2	1.124
ZNF409	0.555
KRTAP1-3	-0.0388333333333333
MAF1	-0.8105
LOC201725	-0.587
NRN1	-1.9455
SPAG5	-2.6855
DNAH7	3.5705
FLJ43860	0.143
BRCA2	-1.271
ACADM	-0.622
CXXC6	-2.34525
RAGE	-0.32
CHMP2A	0.879
FAM8A1	0.1227
GPR21	-0.094
SLC12A3	-3.23233333333333
FVT1	0.640928571428571
ZDHHC7	-0.39775
FLJ44048	0.79425
SLC44A3	2.09
SDSL	0.921333333333333
MMP8	-0.91375
PLA2G12B	-3.59733333333333
ACY1	-0.09
MT1E	1.74416666666667
OR4K15	0.426
TECTB	-0.7875
GPR20	-0.267125
IRAK2	-1.188
RFPL3	0.068125
MYO9A	0.578
NARG1L	-0.131583333333333
BLMH	0.013375
CCDC3	2.9715
C9orf21	-0.444833333333333
KIAA0513	-0.0676666666666667
MIER2	0.56075
PNMA2	-0.14375
SH3BP2	0.5645
ANXA10	-0.68925
RTN2	0.741166666666667
TFB1M	-1.401
PRPH2	2.569
C14orf133	0.1195
GOLGB1	1.25625
IRX4	1.300125
NFKBIL1	0.318
C10orf62	-0.236
APBB3	0.07125
RPS10	0.3896
LOC728378	1.3055
TLE3	1.235
PSMB7	-0.638375
MESDC1	-0.143
SLC6A1	0.661666666666667
OCLN	1.3245
PTTG3	-2.3505
NAGLU	-0.0955
SERTAD4	1.507625
SPRY1	1.66175
FLJ10781	-0.473666666666667
MYSM1	0.34075
TRIM4	0.463285714285714
SH3YL1	1.065625
TREM2	3.62333333333333
SERPINI1	1.3075
HDHD3	0.825
TMEM38A	-0.058875
EID2B	-0.363
TDRD3	0.2125
SEDLP	0.6085
THSD7A	1.16366666666667
NDST3	-1.89825
KLHL15	-0.863
DHRS12	2.137
FBXO9	0.0905
TNPO1	-0.06825
MRPL13	-0.501666666666667
SNX5	-2.10066666666667
METTL6	-0.373
SOD1	-0.307875
CHML	-1.03816666666667
PACS1	0.30825
SIRT5	-0.6639
CAPN2	-0.4035
FXYD5	-0.238333333333333
TWISTNB	-0.36025
LRFN1	0.584
UBE1L	1.175875
UBE1C	0.14875
OR51B2	-0.42225
OR4D11	0.8655
C15orf2	0.0815
NR4A1	0.741166666666667
LOC339047	-1.253
TRIM17	0.90225
ATP5G3	-0.309785714285714
RPL15	0.195583333333333
ADAMTS8	0.5725
HOXC4	0.3235
C14orf37	2.5465
CEACAM5	-2.697375
MYT1L	0.0128333333333333
RASA2	-0.41375
OSBPL7	-0.7415
STAG1	-0.151
GIMAP4	3.97083333333333
FUT3	-1.85233333333333
PIF1	-3.124375
LPIN2	-0.2452
SH3PX3	0.8675
PDP2	-0.70225
PAPD1	-0.303125
ERP27	4.91725
APOOL	-0.1952
DIABLO	0.31975
TRHR	0.066125
ARMC9	0.64125
RNF152	2.016
SLITRK3	0.232166666666667
ZNF211	0.6692
PFDN1	0.10125
RGS11	0.179125
HS6ST1	1.1764
AKR1D1	-1.26625
TNP2	0.0913333333333333
STK31	1.26933333333333
EML4	-1.15566666666667
SGTA	-0.420166666666667
HIST1H2BI	-1.54116666666667
PSMD6	-1.67516666666667
KIAA1257	0.39825
C18orf55	-0.323333333333333
FLJ20273	3.116625
RPL28	-0.133666666666667
EPYC	0.853
NOX3	-0.5075
ELAC1	-0.130833333333333
METT11D1	-0.8615
BIN2	-1.17716666666667
NACA2	0.11
CCDC17	-0.3275
HM13	-0.0531
UBOX5	-0.252
UBE2O	-0.629
UBL5	0.2175
APOLD1	2.03775
C9orf31	0.00124999999999999
TNFSF8	0.1355
ARHGAP29	1.18575
PROKR2	0.206
PDE5A	1.027
C6orf12	-0.4695
TOM1L1	0.761
WHDC1	0.45525
FOXI1	0.302166666666667
RAB4A	0.4512
TMEM39B	-0.4955
ATPBD1C	-0.5645
FARSA	-0.782333333333333
PLEKHG5	1.647
CMAS	-0.895666666666667
OR7E24	0.0985
SLC30A1	-0.5905
CDC42EP5	1.24933333333333
PLAC1	-0.45725
KLHL18	0.216833333333333
LBA1	0.2038
TAZ	-1.21875
CRIP2	1.021
BTBD11	-0.666166666666667
C16orf72	0.4745
DIO2	1.9911
LRRCC1	0.225
CCDC136	-2.0135
PRX	0.569125
RBM5	0.4036
TMEM85	0.3925
TUBGCP4	-1.15266666666667
APLN	0.960375
CDK7	0.132833333333333
SSR2	0.726916666666667
CRELD1	0.27375
C19orf46	2.20575
GAL3ST4	0.214166666666667
KBTBD10	1.323
IL28A	0.04425
WDR27	0.254
MCM2	-1.786
SOX14	0.6205
FLJ39743	0.234
KIAA0922	-0.23575
HIPK4	0.473
FLJ25758	-0.0935
C16orf57	-0.756333333333333
PDZD2	1.350375
MCC	1.970125
HHLA3	0.153
ID2	1.682
C20orf23	2.6645
ZNF688	0.696
APOC2	-2.43783333333333
LOC440093	0.29875
FAM50B	1.786
PWP1	-0.6525
DNAH10	1.27175
HIST1H2BA	0.10925
GPR56	0.3355
METAP2	-0.471375
PAN3	1.00366666666667
STXBP4	0.054125
PDHX	-0.2925
MTA1	-0.448666666666667
ZBED4	0.33025
ZNF720	-0.4765
CDK2	-2.197625
RHOJ	1.011875
CDC37	-0.423333333333333
ZER1	0.512
GRK4	0.8715
PRPH	-0.572
POLR2A	0.093125
OGFOD1	-1.496
NOL5A	-1.59025
PHEX	-0.101
FLJ16478	0.0535
C20orf117	-0.857375
CAMTA2	-0.14025
C11orf74	0.349666666666667
DDX17	0.757416666666667
C5orf27	-0.146875
PLEKHA2	-1.4121
PDE4DIP	-0.2625
SCN7A	0.910333333333333
ZNF559	-0.0471666666666667
CXCL10	3.03475
ZMYM4	0.327833333333333
STK32B	1.567
KIAA0888	-1.0236
TACR3	0.2685
CKAP2L	-1.66875
KIF1A	-1.57316666666667
RSPRY1	0.372
VCAN	1.50825
CYP27C1	-0.157
SYDE1	-1.13666666666667
MED12L	-0.10425
ZDHHC21	1.542125
NHS	1.663
TM9SF3	0.8805
DDHD1	-0.421
MAFG	-0.7095
BICD2	-0.6148
C14orf119	-0.0668333333333334
C14orf43	0.644857142857143
CDH7	-1.4025
ALKBH5	-0.108357142857143
JUP	1.585625
TMEM41A	-0.256166666666667
MAMDC4	-1.14783333333333
CBX3	-0.553875
LRRC18	0.28375
RBMXL2	-0.49525
PLA2G4D	0.274333333333333
FGF13	0.603
KIF3A	0.705166666666667
PDIA6	-0.82775
DCXR	0.4025
CASKIN2	0.436416666666667
EHD1	0.0803333333333333
MARCKSL1	1.06083333333333
ZNF496	-0.283333333333333
SCAF1	0.196833333333333
KCTD8	-0.40375
TRAF3IP3	-0.447071428571429
LSR	1.0225
CXorf1	0.165
C14orf112	0.192666666666667
EIF2B1	-0.0205
OMP	0.496
GSTZ1	0.34075
LOC92017	0.81975
ISLR2	1.6425
C12orf36	0.3945
GATA2	-1.71866666666667
GABRA5	-2.539
CELSR2	0.223071428571429
STAM2	0.977
TNAP	0.5485
PTPMT1	-0.531333333333333
GRP	7.55925
SV2A	-1.71783333333333
MAGEA12	-4.45925
CACNG1	3.082
C18orf19	-0.531
GSG1	-0.582833333333333
PTPRJ	-0.431071428571428
FRMPD1	0.308
ZNF668	0.194
PLEKHJ1	-0.3435
ADAT1	-1.129
TMEM50A	0.541
UCN3	0.1
HOOK1	1.810125
IL17B	2.61
MLKL	-1.80783333333333
TTC14	-0.429166666666667
KLHL5	0.963375
CRYL1	0.726166666666667
FOXH1	-0.558
NFYB	-0.09325
PPM1G	-0.35375
GOLGA2LY1	-1.1115
NMT1	-0.29475
HADHA	0.0556
CHSY-2	3.1975
PLEKHF1	0.599785714285714
SAGE1	-2.7125
MUSTN1	-0.02575
SUHW4	1.279
TFEB	1.47083333333333
ZFYVE27	0.019
ATG12	-0.533166666666667
BMI1	0.897285714285714
ZIM3	0.1305
MYH4	0.40175
MASP1	-1.03183333333333
KIAA0984	0.99075
RPAP2	-0.048
ASB5	-0.119333333333333
BOLA3	-1.1315
MIA3	0.696666666666667
KRT35	0.5935
KIR3DL3	-0.34
MRPL51	-0.662
SEMA3F	1.43433333333333
NDUFB2	0.154833333333333
LOC253012	1.16225
FAM46C	-0.1846
G6PC	-2.366375
CSAG3A	-5.26583333333333
PREX1	2.4585
SLC25A45	0.122
MAPKBP1	0.846
CPE	0.5435
GNB1	-0.40025
CXCR6	0.22
TRIM46	-0.18625
C16orf3	0.2295
HPSE	-0.940875
TIGD3	-0.116
SPG3A	2.129
LCAT	-1.0465
ST6GAL1	-1.35133333333333
POMC	-0.136
FLJ36031	-1.07566666666667
NSMAF	-0.905
SKIL	0.519
ADSS	-0.130666666666667
HMGCS1	-1.6394
POLR3F	-0.354833333333333
RAB10	0.292625
ZNF277P	-0.358375
ZBTB7B	1.330125
DHRS1	0.82825
ABCC13	2.680625
CNOT3	0.19025
NFKBIA	1.15125
GAK	0.398
SFT2D2	0.484166666666667
HOXA6	0.135
CRTC1	0.387125
LY6D	-0.0436666666666667
C20orf72	-1.5825
CPT1A	-0.3325
LMO1	-1.968
EIF3I	0.059
PRB4	0.10325
MCM3APAS	-1.584625
C20orf132	-0.3175
FOXF2	-1.52125
S100A12	0.40025
MLH1	0.0146666666666667
ACTN1	0.802
MRPL36	-0.702666666666667
C20orf106	-0.21225
FBXO6	1
MKS1	-0.292333333333333
CX3CR1	-1.780875
PDE1B	2.0815
PLP1	-3.725
KISS1	-0.0715
C14orf2	-0.2415
TBC1D3P2	-0.39
COMMD6	1.0446
ANKRD7	-1.134
PTCHD1	-1.467875
NARS2	-1.2435
DOCK7	-0.2495
FAM127B	0.18325
LOC390243	-0.0373333333333334
N6AMT2	0.62275
ZNF391	-0.549
DNAJB14	0.216
WRB	0.03275
BPI	-0.0701666666666667
TTC4	-0.579333333333333
FAM10A5	-0.0235
GOT1L1	0.0668
MAGED1	0.946
RESP18	0.31925
WFDC6	1.52
MT2A	0.4035
C11orf56	0.644
KIAA1432	0.286
ROR1	-1.078
HSD17B14	2.59833333333333
ZFAND2B	0.364125
SAMD4B	0.2095
HEXA	0.251375
HNRNPU	-0.267818181818182
USP39	-0.534875
NRD1	-0.65525
R3HDML	0.19225
FLT4	0.355666666666667
OMG	-0.05
OR52N4	0.551
LOC399818	0.19
ELA2	-1.7805
VENTXP1	0.1385
RFC5	-1.3495
OR52L1	0.0215
PAX5	0.2205
FBXO2	1.63
GMEB1	0.112
AKT3	-0.565333333333333
CRB1	-0.958
CTTN	0.243666666666667
UTP15	-0.519833333333333
HSBP1	-0.472166666666667
PHF11	1.38225
NDEL1	-0.0996666666666667
USP8	0.2025
BAIAP2	0.0343125
SI	-0.229333333333333
ARSJ	-0.0978333333333333
BAAT	-3.09075
KCNS3	2.3645
LOC126147	-0.00616666666666669
TMEM37	0.50275
C1orf162	3.04583333333333
MBD1	0.0781
ITGAL	-0.892
WDR73	0.123666666666667
GKN2	0.136333333333333
ARFGAP1	-0.850375
SLC5A8	2.533
ZBTB40	0.5655
CYP4B1	4.73016666666667
LYPLAL1	-0.393
CHST3	0.0415
MAP3K9	-0.0235
BTAF1	-0.563
TFAP2E	0.1365
RBM35B	0.5155
LOC441251	-0.284833333333333
ANKRD25	-0.05
UQCRC2	-0.3225
MAEA	0.535666666666667
HYAL1	-3.0444
RNPEPL1	0.0921666666666667
CPSF2	-0.346375
PSD3	0.6176
ABCA13	-0.245625
AGR2	2.8565
GBX1	-1.024
HDLBP	0.399428571428571
ACY3	-0.97425
HECW1	-0.55775
ZNF519	-0.453
HOPX	3.08525
ZNF304	0.977
OR12D3	0.211
FKSG43	-0.0135
METTL1	0.061375
MFSD3	-0.4101
PSPH	-0.62275
