Hybridization REF	TCGA-A2-A0D0-01A-11R-A00Z-07
RPL7L1	-0.247625
TMEM30B	1.16835714285714
ANKRD35	1.051
DUOXA2	0.143
TBC1D5	-0.283875
DFNB59	-0.897
HRH4	-0.06825
MYO6	0.4296
DNAJA4	0.762125
RBM24	-1.539125
CEACAM20	0.03725
RBM23	-0.363428571428571
NGFB	-0.182
C1orf63	-1.2543
KRTAP7-1	0.1315
PERLD1	0.62125
NPB	0.3925
C17orf59	-0.2873
HSPBAP1	1.18925
SLC15A4	0.31975
PRTFDC1	0.21825
OSMR	1.26021428571429
CYSLTR2	-0.645
C19orf25	-0.00359999999999998
KIAA1797	-0.2225
NLRP6	0.9595
FAM105B	1.217
SCRN2	-1.12283333333333
LRRC58	0.9596
RNF17	3.924375
NEIL3	-0.328
FAM137A	-1.66125
SKP2	0.1385
PARVA	0.8035
PKLR	-1.4445
RNF34	0.87275
A3GALT2	0.60375
C12orf50	0.0113333333333333
SUNC1	-1.826
FAM102B	-1.5185
CCT2	-0.62225
LRRC37A2	-0.9805
ARF4	-0.191
SIKE	0.76775
C8orf48	0.36
MBTPS1	0.390214285714286
GPSN2	-1.2565
NCF2	2.9295
SLC12A6	-0.128666666666667
MRPL48	0.40925
HMGN3	0.418166666666667
LRRC62	-1.1565
PAX9	-1.5955
FAM55A	-0.992
C20orf42	-0.216833333333333
SCML2	-0.651166666666667
BCL9	-1.70425
FAM40A	-0.3335
C9orf41	-0.6865
ZNF774	0.6895
LETM1	0.47325
PLXNB1	-0.131166666666667
NIPSNAP1	-0.873
USP10	-0.23975
F9	0.3755
LIPE	-0.5295
CNGB3	-1.1095
C12orf52	-0.407
PI4K2A	0.6455
MED8	0.514
STAT4	0.913
FGD4	-0.341833333333333
RNF145	-0.566666666666667
WDR32	-0.2773
CLDN2	0.473333333333333
TCEAL8	-0.22025
ZMYND8	0.8463
PDXK	-0.24965625
GATAD2A	1.24725
PTGES3	-0.9135
CCM2	0.1455
TAP1	2.944
ZNF670	1.0995
ETS2	0.142642857142857
C6orf166	-0.336
PRMT2	0.438642857142857
OR4B1	0.5755
INTS8	0.102
CCDC102A	1.33825
CCDC83	-2.07275
ITGA1	-2.06
EPHA5	-1.85011111111111
FAM24B	-0.938333333333333
TSGA10	0.51025
HAL	-1.13516666666667
MYOT	-0.081
SPACA3	0.139
BCL2L2	-0.133666666666667
CUGBP2	-1.75866666666667
CCNB3	-0.92425
RNF113B	-0.50275
MERTK	3.19425
BAG1	-0.66425
VPS36	-1.22725
ORMDL3	-0.0971
C1orf190	-0.3275
ZNF625	-1.08425
CORO2B	-2.035
ALOX15	0.393
CST1	-1.027
NUPR1	0.975833333333333
CCL7	1.671
SMCR5	-2.63
DSC2	2.893
RBMS2	0.651
GRIK4	0.609
TRIM65	0.3494
TMPRSS6	-0.495785714285714
TP53INP2	-0.2165
GLB1L	0.608333333333333
LOC388284	-0.5905
PUS1	1.16528571428571
BCL9L	1.1435
OLFM1	-0.256333333333333
RET	-1.5545
MASTL	-0.649166666666667
ALX3	1.44425
IL1RL1	2.37883333333333
ZNF765	-1.1711
C14orf138	-1.53975
SNX10	-1.06033333333333
TAC4	0.8355
C1orf64	-3.467625
POGK	0.466375
MAPK9	-0.30575
ZNF366	2.23325
C8orf79	-0.5326
CLDN7	1.7445
OR5AT1	0.445
TRIM37	-2.09525
LRRC25	2.54075
GRHL2	3.076
TEKT3	0.98
LASS5	-0.8425
ABCC4	-1.73327272727273
DLG3	1.8965
VGLL1	2.907375
ZFP36L2	3.56833333333333
MFRP	-0.084
KIAA1799	-0.35675
FLJ44379	0.639
PCNX	0.0945
ANXA9	-1.2795
CYP4V2	-0.7139
PIK3C2A	-0.24475
SRR	-1.0875
NOL3	-1.47475
IFITM2	1.195
ARNTL2	0.13375
ZNF595	-0.11775
NLRP13	-0.351
ASPH	0.73075
CPA2	-0.3675
PVRIG	-1.033
LEPR	-1.38333333333333
C16orf42	-0.0436666666666667
SH3BGRL	-1.133
FAM77D	-0.428
FNDC7	0.3665
C9orf6	0.146666666666667
NOTCH2NL	-0.4065
PGBD1	-0.547
SYNGR2	-0.548166666666667
PITPNA	-0.019375
PRPF4B	0.6272
SLC43A3	-0.369357142857143
NRBP1	0.957
SLC25A22	0.896
ILK	-1.174875
SLC22A8	0.4272
MRPS7	-0.59125
PITX2	1.02975
FABP3	0.595125
OR1L1	0.2845
LOC728215	-1.28375
BLID	-1.9055
KIAA1217	2.77158823529412
TFPT	-0.2405
AP4B1	-0.75325
VBP1	-0.6405
OR1K1	0.5045
MORC3	0.31075
BHMT2	-3.85116666666667
C3orf10	0.06275
FZD7	2.76
WFDC10A	-0.4055
PMS2CL	0.803375
CCDC32	-0.281833333333333
FA2H	-0.4035
ALG13	-2.1525
TTLL7	-1.09455555555556
SPOCK3	0.24
SLC13A2	1.2205
AIM1	1.6945
GPRC6A	0.143
EGR2	2.22125
MED11	-0.462
WWC1	1.7565
SH3GL3	-3.755
RIF1	0.0995
PRLH	0.1965
VLDLR	-0.2925
DBT	0.2533125
C21orf63	0.48075
CGGBP1	-1.146375
KRTAP12-2	-0.546
TADA3L	-0.514
ZBTB16	0.00425000000000001
PDGFB	2.20475
RFX1	0.444375
UQCRB	0.000999999999999986
LOC133874	-0.199
HPS3	1.149
LGALS3BP	0.7327
DKFZP564O0823	1.9995
MRFAP1L1	0.065875
HOXA10	0.067
NGB	-0.0405
KIF21A	-1.02461538461538
IFLTD1	0.4165
LZTS1	-1.6125
ARHGEF3	1.8955
RHBDL3	-1.0385
CSNK1G2	0.383083333333333
ChGn	-0.832125
KIAA1244	1.12683333333333
GABRB2	0.387
MGC72080	1.5775
CD27	3.38025
EGLN1	0.3994
PEX13	0.54275
RWDD3	0.114
RNF12	1.53866666666667
GRIN2B	0.605
ADAMTS14	-0.481125
DYDC2	-0.479
ATP6AP1	-0.1151
NR1H2	0.0665
PDK2	0.3735
C3orf17	0.4495
SLC38A2	-0.728428571428571
SLC25A29	-0.610666666666667
C15orf29	0.121375
ADAM9	-0.801583333333333
TMUB2	0.200125
GPR176	-0.23825
AGK	0.662125
MCCD1	0.389
NDUFA4	-0.736
TMEM146	1.55675
DUSP1	-0.137875
UNQ6975	-0.7155
EMX2OS	2.87525
INSM2	0.27225
LUZP4	-0.06725
SETD6	-0.15925
P2RY2	1.4885
SLC45A2	-1.3865
RABGAP1	0.671
UBXD5	-0.00825000000000001
GPRC5A	-1.5103
PAK3	0.543666666666667
LOC63920	-1.23325
TGFBR1	-0.8878
KRTAP6-3	0.6675
SFMBT2	-0.33775
CDC42	-0.080875
C11orf35	0.186
TTLL2	0.60025
UACA	-0.047
CD97	-0.8932
SETD5	-0.029125
NINJ2	-0.2855
PTER	-1.111
POMGNT1	0.66175
KRTAP4-2	0.1075
ECGF1	2.35525
HRB	0.0553636363636364
ATP1B2	0.1651
LOC400506	-0.479
COL4A3BP	-1.58625
C6orf97	-1.93625
GRHPR	-0.433625
TAS2R1	0.5925
SEMA7A	-0.77275
EDF1	0.41475
ODF2L	0.373555555555556
PCID2	0.126
GTF2H4	-0.13
ZCCHC3	-0.765375
CGB2	0.3715
NEUROD1	-0.1995
C20orf75	0.611
RP5-1054A22.3	2.7815
IFNA5	0.257
ZNF134	-0.485416666666667
MGC119295	-0.9218
ZSWIM6	-1.199125
SMEK1	1.18866666666667
PCGF2	-0.197875
C1orf102	0.993
CYP2A13	0.956
KCNH6	-1.4647
MDM1	-0.5199
ALDH7A1	-0.643
C9orf75	1.0205
VDAC3	-0.1605
OR51T1	0.2275
EIF3F	-1.09591666666667
KCNJ10	-0.197625
LENG8	0.256
EDEM2	1.35908333333333
CCNJL	1.30216666666667
DHX37	0.912
CRYGN	2.6295
AATF	0.47175
ZNF630	0.414
E2F5	1.096
WFDC13	-0.56425
FTSJ3	-1.26566666666667
C4orf33	-1.28375
LHFPL4	-2.52225
C19orf56	-0.44875
SMAD4	-0.736125
AFM	-0.0629999999999999
G0S2	1.38275
FCHSD2	1.1427
RRP1B	-0.1018
EEF1B2	-0.851333333333333
STAT6	0.100833333333333
ZNF195	-0.44225
GNL1	-0.668166666666667
ZNRF2	0.311333333333333
PER3	-0.453125
ASB16	0.1815
C10orf10	1.66707142857143
ADCY8	-3.20083333333333
C9orf58	1.78566666666667
ARMC10	-0.157666666666667
PSG1	-2.0005
DHX34	0.63775
VARS2	-0.570125
NFIC	0.51775
ITPR2	0.90525
AGXT2	0.923
OR6K3	0.2875
H2AFZ	-0.751416666666667
MLLT3	-1.85383333333333
COX4I2	0.72625
CCNT2	-0.100125
PLK4	-0.345375
NUMBL	0.220666666666667
MED16	0.33975
PLEKHQ1	0.696
GOSR1	-0.152611111111111
BTG4	0.45275
RPL30	0.668583333333333
IGSF5	-0.5285
IGFL2	-0.0531666666666667
ELMOD2	-0.573
SHC3	-1.605
HAVCR1	-0.6565
DYNC2H1	0.570857142857143
RNF5	-0.959166666666667
C2orf7	-0.864
NLF1	0.3165
KLHL25	0.51225
LRP10	-0.8298
KRI1	1.004
PUS7L	-0.5885
MGMT	0.4335
HOXD1	-1.42133333333333
CSH1	0.3165
ATG16L2	-0.98225
FLJ44635	-0.456
CHODL	1.41925
EXOSC8	-1.665
SLC28A1	1.37675
MYO7B	-0.0176666666666666
SEH1L	0.3682
MTNR1A	0.4365
TSPAN5	-0.4495
CDC45L	-1.585
AMIGO1	0.7915
ATAD3A	0.319875
OSGIN2	0.93
PDIK1L	-0.569833333333333
DARC	0.740625
PIPSL	0.184
SHMT1	0.49425
CRISP3	-1.457
POPDC2	1.38
ZRANB2	-1.008
FBXL8	0.32725
TRIP13	1.77781818181818
EIF5AL1	-0.59
POU5F1P3	-2.62166666666667
IL6	0.861833333333333
CXorf38	-1.18966666666667
IFNA16	0.816
FBXL2	0.528166666666667
BRD1	1.06825
STATH	0.87375
FBXO44	0.961
MCCC2	-0.52825
CDC2	-0.5167
C5orf23	-2.94725
IVD	0.0755
C10orf122	-0.68125
MSL3L1	0.5796
MVP	-0.584
EPOR	-0.8522
ZMYM1	1.33616666666667
BCL7C	0.932333333333333
PSTPIP2	2.4687
LYPD1	1.160625
OR8G5	0.4895
ZP3	-0.870333333333333
BCAS4	0.755916666666667
EDG6	2.13875
ISY1	0.3595
PRAMEF2	-1.74725
CUL1	1.19425
RNF213	0.881
CCRK	-0.026
DHX9	0.691375
C13orf29	-0.4915
NCKAP1	0.682166666666667
MRPL43	-0.359571428571428
XPR1	-0.17075
PKN2	0.5645
PODNL1	0.4615
ZNF333	0.865625
DALRD3	-0.4475
OPN1SW	0.49
BTBD6	0.47625
C11orf82	-0.322
OR5P3	-0.5545
DUSP11	0.30975
L1CAM	0.1963
NEK11	1.36916666666667
OR7E91P	1.102
CNTN3	2.5384
CREB3L2	-0.13125
ZBTB37	0.0385
KIAA1324L	-3.99375
NDUFB10	-0.575666666666667
NUDT2	0.0135
GTPBP8	-0.05025
CACNA1D	0.34
PRKAA2	0.659833333333333
PRDM8	0.6885
MGC16075	-0.106
KRT14	0.375857142857143
PP8961	0.2445
MRPL18	0.502
ABCG2	-3.72675
PACRG	0.35675
BBS2	-0.53825
KREMEN2	-1.3645
FBXO21	0.804
HNRPUL1	0.95075
GRB10	-0.3525
CLSTN1	1.840625
LMAN2	-0.2295
C17orf61	-1.35875
NIPSNAP3A	-0.5775
INSIG2	-0.0556666666666667
PCDHB7	-0.930166666666667
STXBP2	-0.082875
CMAH	-0.686166666666667
SEMA5B	-1.20175
ZNF155	-0.515833333333333
COQ6	-1.0285
PRPF4	-0.49625
TSPAN15	1.391
VN1R5	0.595
LATS2	0.29675
SELK	-0.29475
PGK2	0.481333333333333
MS4A1	-1.7185
TYW3	-0.6543
KRTAP5-1	0.673
RCCD1	-0.4255
BTN1A1	-0.3255
DDX28	0.5815
TMEM65	-0.39425
LOC92345	0.36125
TTC31	0.58025
WDR46	-0.316833333333333
CHP2	-1.88983333333333
LSP1	0.24025
ZNF542	-0.4295
EXOSC1	0.10325
ARHGAP18	-0.0335
LRRTM4	-0.189285714285714
MAOB	4.0045
CACNB4	-2.78133333333333
MGC33846	1.84675
RANBP3L	-0.537142857142857
ATP5L	-0.28075
ONECUT1	-3.0755
NUDT9	-0.85325
TMEM149	0.035
STX17	0.69175
IGSF10	-4.3
TMPRSS9	1.605
BMPR2	0.419583333333333
ALLC	-1.26925
KLF7	1.6055
GCC1	0.7384
TIMM9	-1.07125
CDO1	-1.15633333333333
MGC10701	0.773
IFI6	2.16533333333333
FRMD8	0.85625
MGAT2	-0.781
WBP5	-0.588833333333333
CNIH2	0.4145
KIAA0907	-0.8064
KCNH8	-2.9665
CTSG	-3.50375
GRIK1	-1.14616666666667
CUL5	1.029625
FRMD1	0.2715
OR9A4	1.1245
SYT6	-1.702125
FOXD4L2	1.55825
ANAPC2	0.242666666666667
OPN5	0.383
TAF13	-0.0145
LYG2	-0.97825
GGNBP1	0.105
C11orf40	1.036
OTX2	-0.962
REG4	0.5562
EIF5	-1.8375625
PALB2	-0.081
SEPSECS	-1.0569
RNASE3	0.285
TRIM49	0.313
POLR2K	0.028
GPR42	0.3995
C8B	-2.585
SASS6	1.478
PREB	-0.518
OR3A3	0.9155
TUBA8	1.306125
IGLV2-14	-2.826
STIL	0.28225
ANKFN1	-1.61283333333333
NME7	-1.6585
HOXC12	-2.29375
UBE2C	1.89875
FHOD1	-0.39475
CDK2AP1	3.49966666666667
OR6K2	0.601
DHPS	-0.55
RPL5	0.26975
TRGV5	1.019
LOC541472	0.455428571428571
HCCS	-0.295
DENND1B	0.0465
LHX3	1.006
OR5D16	0.7905
CXorf57	-3.02
IRF2BP1	0.6195
NDST2	0.254833333333333
LCE3D	0.331
BOLL	0.322333333333333
SYT3	0.1405
PIH1D2	0.69975
C20orf7	0.242666666666667
IL1R2	1.8165
SLAMF9	0.0675
PPME1	-0.325875
PIK3CA	0.604
TRAPPC1	0.187875
COLEC10	-0.825
SLC9A6	0.377
PDDC1	0.289583333333333
CCDC53	-0.673
GK3P	-1.688
DAZL	-0.686
BRI3	-0.03225
SDK1	0.29375
CYP2C18	-0.1075
IFI44L	4.4245
RPL3L	0.7045
FUT9	1.01733333333333
KIFC2	-0.629333333333333
PMP2	-0.252571428571429
SLC4A9	1.314
PLAG1	-1.63983333333333
MYCBP2	-1.4015
OR4E2	0.289
CCDC65	0.60025
C16orf82	0.1115
ENTPD4	-0.264625
BRP44L	-0.855375
PMP22CD	0.43325
TMCO4	0.541166666666667
KCNN1	-0.748333333333333
WDR35	1.6545
CCDC80	-0.6665
C3orf31	-1.265
SLC7A9	-0.75775
TMEM190	-0.46725
DBC1	-3.6912
FADS3	0.560333333333333
PDZD8	0.207333333333333
GRM5	0.454285714285714
AZGP1	1.7494
PEX3	1.1185
MED1	-0.717857142857143
ATG4C	-1.19683333333333
HNRPH3	-1.087125
FAM109B	2.17
C4orf17	0.333
CA10	0.0246666666666667
OPRD1	0.4
CCL16	-1.2745
SACM1L	-1.06775
CST6	4.49425
CD63	0.26175
LGI1	-1.568
ZNF784	0.95225
CRYBB1	-1.8645
CX3CL1	2.03745
TOP2A	0.11875
GYPB	-4.28116666666667
GADD45GIP1	-0.04925
FEN1	-0.1865
IGF1R	0.264875
WDR72	-2.81183333333333
PURG	-1.49533333333333
DEFB126	0.75725
PKD1L1	0.8255
CAV1	-0.9916
GNPDA2	-0.924
DGAT2	1.52125
NLGN1	-4.18975
STRBP	-0.0395
HPRT1	0.412833333333333
FANCI	-0.193125
PSMA7	1.200875
DBF4B	-0.9875
TTF1	0.32575
RAD54L	-0.10375
ELOF1	-0.40775
PLAGL2	-1.20875
ZNF256	-0.179
HMGCL	-1.18625
MSI2	-1.303
RPESP	3.94833333333333
C11orf60	-0.3285
ABCD1	1.0945
ACAA1	-0.3509
SPARCL1	3.11028571428571
IL6ST	-2.8479
ZNF319	1.29225
TMEM109	-0.1238
FAM90A1	0.731833333333333
IL22RA1	-0.59
ATP4B	-1.512
TEC	-0.4078
C7orf30	-0.9765
TXNDC2	-0.505833333333333
ABCB4	-1.43925
KIAA1191	0.68225
C9orf38	-0.0105
SFTPB	0.23675
CNTNAP2	-0.836666666666667
FRK	-0.5155
TBX19	0.49675
CHD4	0.7805
C6orf26	-2.169
MOSC2	2.37225
IKBKE	1.19875
HIF1A	-0.246666666666667
LOC595101	-0.6045
RELA	0.718166666666667
TMEM16B	-1.36683333333333
ABHD12B	-0.9125
TSEN34	0.49125
KIF18A	-0.26275
TXNDC9	0.274666666666667
SPATA2L	-0.0585
SEMA4G	-0.9775
C21orf91	-0.505625
MATN1	-0.342
KCNIP4	-0.0765
TUSC1	1.70125
OR4C15	0.533
ARMCX6	0.00633333333333333
WBSCR27	0.0478333333333333
OR52I2	0.644
KIAA1604	0.1775
DYNC1I1	0.666125
PPP4C	1.09475
SLC47A2	-1.42283333333333
TREH	-0.00724999999999999
CD48	0.872833333333333
ST14	2.71983333333333
PKN1	0.63625
SPON2	2.00375
XBP1	-1.81375
SFRS12	-1.46983333333333
EFCAB6	0.14425
SELT	-0.20925
SLC39A2	-0.1985
ERF	0.0153333333333333
ARL3	-0.405625
SURF6	1.2172
MLLT10	-0.0369047619047619
FLJ11171	-0.764666666666667
TDGF1	-4.6835
ERCC6	-0.37575
EIF2AK4	0.09025
BAZ1A	1.0255
LRRN3	-0.831
TMC3	0.363
EFTUD1	0.08975
PTPRO	0.971
CLEC12A	0.621
ACBD4	-0.27275
ZDHHC14	-0.838875
OTUD7B	-0.221875
ACTB	1.718125
MSRA	-0.189
LCE5A	0.7245
IFI35	-0.026
BSCL2	-0.062
ANKRD12	-1.52416666666667
CFHR2	-0.01725
RGAG1	-0.128
HSFY1	0.1635
SLC30A5	-0.528181818181818
IMPG1	-0.3995
GPR109A	1.223
ZNF185	0.3855
IYD	0.193
NPCDR1	-0.0255
SERPINA13	0.717
HMGCLL1	-1.65275
NEUROG1	0.413333333333333
UBQLN1	0.1448125
LIN37	-0.0155
SOCS2	-3.857125
DSCR4	-2.102375
XKR6	-2.68525
GPR142	0.553
KRTAP13-3	0.9945
CCDC15	-2.42733333333333
MOS	0.564
CD1E	-0.516
OFCC1	0.1672
FAM83D	0.9375
SRFBP1	-0.589666666666667
C9orf96	0.627
DHDH	-1.48625
CCDC90A	-0.093
RABL3	0.2892
CD320	-0.969
ANGEL2	0.479416666666667
MRPL21	-1.26275
SMG6	0.130333333333333
INSR	0.7634375
FLJ14816	-0.303
GLRB	-1.16166666666667
C9orf89	0.1985
CIZ1	0.851875
URG4	-0.202666666666667
LRDD	-1.17583333333333
CBY1	0.857166666666667
NFX1	-0.36225
MTERFD2	-1.29414285714286
C19orf23	0.1625
PGC	-2.843
IER3IP1	-0.109
RASAL2	2.61008333333333
C1orf89	-0.8075
SYNJ1	-0.842625
NFKBIE	0.832
FLJ40125	-0.0466666666666667
TCEB2	-0.00149999999999996
NOG	-1.609
POLR2J2	-0.5505
HLA-B	2.07075
PCDHA1	-1.0415
PPP2R2B	-0.6205
ARHGEF17	1.12316666666667
TCF7L2	1.51328571428571
CHD5	-0.0248333333333333
ZNF431	-0.98625
TBC1D25	0.717
ZNF800	-0.81225
SCUBE2	-3.42381818181818
MYCBP	0.596166666666667
GPX5	0.335
C6orf129	0.150166666666667
QSER1	0.5505
ULK2	0.7855
PIGO	-0.450166666666667
NRCAM	-2.80218181818182
SLC35E3	-0.52975
CSRP2	-0.33575
HYPE	-0.3045
MAPK15	-0.151166666666667
MGC14327	-0.009
TIMM13	-1.44383333333333
ZNF462	1.506
GBA3	-0.0025
TEX13A	0.5335
MCM6	-0.0438888888888889
MTRF1	-1.276625
ABCA7	-0.90275
EIF4A2	0.06825
ZC3H10	0.0331
RPGR	0.0441666666666667
C20orf94	-0.34925
RP1L1	0.7555
GPR125	0.378375
USP22	-0.175071428571429
OR1L4	0.716
MLZE	4.11575
FLJ32065	-0.66175
PTCD1	-0.13825
CRTAC1	1.013
BXDC2	0.62
C18orf1	0.693666666666667
FAM107A	0.0639285714285714
EFNA3	-0.46675
P18SRP	-1.2256
CAMKK2	1.66508333333333
KIAA0649	0.2605
NES	2.113
HS6ST3	-2.23175
PON2	-1.54275
TCP11L2	-0.24925
CLEC4A	2.1565
PRR12	0.161
MLXIPL	-1.4592
C2orf50	0.184
ZNF28	0.2715
ENC1	-0.658833333333333
MAP2K1	-0.04175
FKSG2	0.25375
KIAA0430	0.55125
PTP4A1	-1.55483333333333
GPR156	0.761
GTF3C6	-0.0845
UBR2	-0.5513
LOC388272	-1.34025
MAK	1.13383333333333
ACOT4	1.5035
STC2	-2.12733333333333
PIGW	-0.76075
SAE1	0.175625
COL6A1	0.0886363636363636
OAZ1	-0.385333333333333
STMN4	0.422833333333333
EDG3	-0.8585
SGCE	-0.00749999999999999
IL11	-1.32766666666667
PRSS8	1.443375
YIPF5	-0.694416666666667
WNT4	2.614125
CSN2	0.446
TCF7	-1.599875
TDO2	2.83675
SAMD9	0.862
S100A7A	4.601
MMRN1	0.9025
GKAP1	0.08925
AKR1C3	-4.55675
RNF19A	-0.15325
GMDS	-0.3285
YKT6	0.15575
SPARC	0.3029
C12orf31	0.57625
UBE2V2	-0.709666666666667
FBXL18	-0.4955
KIAA0460	0.73525
ADAM22	-2.12885714285714
SERPINC1	-4.7425
KCTD21	0.50225
MYOHD1	-1.317
ZNF37A	-0.998166666666667
GTF3C1	0.907333333333333
CTSZ	2.956
PRNPIP	0.52675
DRD1IP	0.4525
NR1I2	-1.795
ZNF266	-0.2019
SPAG4L	0.814
COX4NB	-0.55425
SAPS1	0.922333333333333
APOA1	-3.7305
TATDN1	-1.31216666666667
C10orf82	-2.015
KPNB1	-0.28375
FOXO3	0.727583333333333
CRYBB2	0.3175
ZBTB5	-0.427666666666667
SLC25A38	-0.14675
DCTN2	-0.0826666666666667
IFT20	-0.8325
CTHRC1	-0.78425
C1orf31	0.3665
UHRF1	0.6253125
GPC6	-2.4525
C10orf54	1.8485
MCF2L2	-0.778333333333333
WNT9B	-0.00762499999999999
OLA1	0.297125
FAM120B	0.9505
TTLL10	0.648
CYorf15A	-5.35333333333333
RELN	-2.983125
SCN2B	0.0245833333333333
MFHAS1	-1.03
NKX3-2	-1.262
RASGRF2	-1.486
SSBP1	0.135
KPNA6	0.863214285714286
LOC389118	0.4885
HS3ST4	-1.4353
SUPT7L	-0.25575
FLJ32658	-1.2255
IGFBPL1	-0.563
KIAA1641	-1.0402
SHKBP1	-0.0188333333333334
CSF1R	4.768
NAGK	0.68675
MYL2	0.2955
HIST1H4C	-1.80833333333333
TOMM7	-1.98825
ADAMTSL3	-1.3761
TNFSF14	-0.9525
PRRT2	-2.69725
VTA1	1.156875
AOAH	2.63533333333333
CRISPLD2	1.34457142857143
PNN	-0.7411
TA-NFKBH	0.26225
ESPN	0.05925
RBM43	-0.639
KIAA1267	0.23275
DDX3X	-0.227888888888889
KIAA1576	-3.911
PLXDC1	1.79716666666667
FLJ25801	-4.591
HNRNPL	1.0935
RUNDC3A	0.856166666666667
CASP12	0.065
SH2D5	-0.682125
RPL26L1	-0.0225
OR51A7	0.188
HDC	0.0195
C2orf16	0.0183333333333333
SYTL3	2.416
GOLGA4	-0.1983125
NOTCH1	1.23683333333333
ATPAF2	-0.318
ECD	0.06475
SSX5	-1.252
SNAP91	0.48175
OCA2	-1.62775
PNPO	-0.200666666666667
DAPK1	0.9175
PINX1	-0.31
SELENBP1	-0.582875
NEK3	-1.61166666666667
TMED4	-0.395928571428571
SSTR4	0.001
FOSL1	-0.3844
CD40LG	0.731
CES1	-1.85090909090909
DCI	-0.580166666666667
B3GAT3	0.099
STK17B	-0.24775
CNTN6	0.40975
CYP3A4	-1.7695
MBOAT2	1.45164285714286
PISD	0.22525
USP1	-0.318
PYDC1	0.123166666666667
CENPM	-0.543625
SAR1B	-0.2545
TTC7B	1.052625
DP58	0.1095
GPC1	0.579
RBL1	1.019875
TMEM137	-2.64783333333333
TOB1	-1.09333333333333
TCEAL1	-1.87
CENPF	0.757363636363636
C6	-0.486333333333333
PRSS1	-3.31575
PPIL6	-0.1
C6orf124	0.2585
ODZ4	-1.78516666666667
SNCB	0.14925
NDUFB9	-0.25225
CNOT6L	-0.0591666666666667
S100A9	4.109
TRIM50	-0.3125
KCTD1	1.3992
WDR63	-0.646
SPEF2	1.18775
RNGTT	-0.0646666666666667
CXorf22	0.595
KCNK16	0.0475000000000001
CEP250	-0.475875
ATPBD1B	-0.25325
KCNJ2	3.887
MT1B	-1.339
ZNF684	-0.1335
SLC4A1	0.313
PDHA1	-0.31125
ZNF492	-0.13
TKT	0.086
BYSL	0.1885
RNF38	0.40925
AHDC1	0.4705
KLHL2	0.620125
CMTM8	0.82225
DMP1	0.1015
HERPUD2	-0.868625
CRTAM	3.4205
ZNF572	0.6575
TMEM16J	-0.7405
HSD17B2	-3.4185
UBE2G1	-0.44725
AHSA2	-2.378
PELI2	-1.0125
TPX2	1.1315
ATP9B	0.608333333333333
DAZAP1	0.692375
HMGCS2	0.393666666666667
C17orf38	-0.204
B9D1	-1.32025
NKX2-5	1.8505
KIAA1276	0.81075
LILRB2	4.0145
CSTF1	0.067
BTN2A1	0.1505
C15orf48	3.8165
IGF2BP3	-4.421
FAM113B	0.170166666666667
HRG	0.514285714285714
ZNF131	0.5855
USP47	-0.369
CCDC88B	-0.516375
HCN1	-0.781777777777778
HTN1	-0.688
SYCP3	-0.13225
C13orf23	-0.1182
PAPOLA	0.78425
AATK	0.2812
MSH3	-1.38383333333333
NDUFAB1	-1.34
ITLN2	-0.329
BAK1	0.645333333333333
MRPL45	-1.0385
MTNR1B	0.283
LOC645843	-0.2655
SPECC1L	-0.54825
PGCP	0.87625
SPN	-0.919625
GPR143	0.628166666666667
ZNF576	-0.682166666666667
TMEM39A	1.5938
ATP5D	-0.731
MAGEB3	-1.401
RPS5	-1.22516666666667
ANP32E	-0.0985
MTMR1	0.96075
YEATS4	-0.50025
SYNGAP1	-0.675
PCOLCE	-1.858
MNS1	3.17575
PCYT2	-0.894833333333333
ZNF182	0.179
LAX1	-0.120571428571429
SPPL2B	0.3296
ELOVL5	-1.0772
PCDHAC1	0.1295
B4GALNT1	-0.304666666666667
BLOC1S2	-0.224875
ZNF673	-0.1821
ARHGAP21	0.5025
IRX5	1.599125
LRFN5	-1.61683333333333
FAM7A1	-1.63575
RAB19	-0.8105
GINS1	0.148
ITM2B	0.5147
PAPSS2	-0.531416666666667
OR5BF1	0.581
ACSL3	-0.5075
KIAA1919	-0.443
GLT8D2	0.232625
UTRN	1.04728571428571
CNN1	-0.4015
HISPPD2A	0.198666666666667
SDAD1	0.151375
SIGLEC9	1.2785
RPL35	0.231214285714286
C22orf26	1.051
IMPDH2	-1.23125
WDR69	-0.4325
SEC14L5	0.369333333333333
CLTA	0.01775
RP11-529I10.4	-0.28325
GPR37L1	0.5225
OGDH	-0.0636666666666666
ASB13	0.7615
ZFP14	0.19775
ZCRB1	-0.058
KPNA3	-0.24625
HSPA1L	0.67425
RHOC	-0.299125
LOC554175	0.217
PPP3CA	1.0617
SLC1A7	-0.7769
ZNF529	-0.841166666666667
RBED1	-0.3
DDB2	-1.683
FLJ11286	1.956
SPATA1	0.307
MKNK1	0.778833333333333
DYSF	1.02216666666667
ALKBH2	0.32625
NKD1	-2.6085
C1orf174	0.59125
PLEKHO1	0.771
ASB10	0.41275
RING1	-0.530666666666667
NPC2	-0.393
AVPR1B	0.5085
YTHDF1	1.18641666666667
LMAN1L	0.5645
GSG2	0.9135
CEP170	-0.574
RPS4Y2	-5.40025
MSH6	-0.047
HECTD2	-0.150333333333333
ZNF556	-3.44816666666667
PLEKHC1	-1.1514
AIRE	0.2085
BCL2L10	2.76275
LMOD3	0.085
ZBTB8	1.2238
FOXA2	-3.596
