Hybridization REF	TCGA-BH-A0DL-01A-11R-A115-07
RPL28	-0.536833333333333
EPYC	1.271875
NOX3	-0.7015
ELAC1	-0.214166666666667
METT11D1	-0.4765
BIN2	0.7755
NACA2	-0.60125
CCDC17	0.162
HM13	0.6325
UBOX5	-0.39475
UBE2O	0.019
UBL5	-0.4
APOLD1	1.112875
C9orf31	0.23325
TNFSF8	0.817
ARHGAP29	-1.861125
PROKR2	0.4165
PDE5A	-0.668
C6orf12	0.2505
TOM1L1	-1.012
WHDC1	0.612875
FOXI1	2.4465
RAB4A	0.5945
TMEM39B	0.478
ATPBD1C	-1.293
FARSA	-0.111333333333333
PLEKHG5	1.92775
CMAS	-0.935666666666667
OR7E24	0.328
SLC30A1	-0.61875
CDC42EP5	1.55616666666667
PLAC1	-2.93875
KLHL18	-0.222
LBA1	0.0478
TAZ	0.2205
CRIP2	0.8725
BTBD11	1.3715
C16orf72	-0.1355
DIO2	1.2274
LRRCC1	2.93583333333333
CCDC136	-2.0865
PRX	-0.2765
RBM5	-0.078
TMEM85	0.2815
TUBGCP4	-0.914833333333333
APLN	-0.549625
CDK7	-0.757833333333333
SSR2	0.278666666666667
CRELD1	-0.7335
C19orf46	-0.529
GAL3ST4	0.332666666666667
KBTBD10	-0.34125
IL28A	1.437
WDR27	-0.39
MCM2	-0.1795
SOX14	0.051
FLJ39743	0.2865
KIAA0922	-0.54775
HIPK4	0.1615
FLJ25758	-0.568
C16orf57	0.29425
PDZD2	2.388125
MCC	2.437375
HHLA3	0.1892
ID2	0.27975
C20orf23	1.27591666666667
ZNF688	0.8795
APOC2	-0.640833333333333
LOC440093	-0.0095
FAM50B	1.23833333333333
PWP1	-0.709
DNAH10	-0.65625
HIST1H2BA	0.56575
GPR56	2.5795
METAP2	-0.773125
PAN3	0.0273333333333333
STXBP4	-0.413875
PDHX	-0.9815
MTA1	0.3355
ZBED4	-0.994125
ZNF720	0.123
CDK2	-2.338625
RHOJ	-0.55425
CDC37	-0.194
ZER1	0.1245
GRK4	0.74075
PRPH	-0.79575
POLR2A	0.370875
OGFOD1	-0.638
NOL5A	-0.48475
PHEX	1.8895
FLJ16478	0.89325
C20orf117	-0.782125
CAMTA2	-0.16825
C11orf74	-0.480166666666667
DDX17	0.42325
C5orf27	3.87725
PLEKHA2	0.0297
PDE4DIP	-0.717
SCN7A	-0.11725
ZNF559	-0.999166666666667
CXCL10	4.042
ZMYM4	0.1715
STK32B	-1.57973333333333
KIAA0888	-4.1106
TACR3	0.557
CKAP2L	-0.20175
KIF1A	-1.50316666666667
RSPRY1	0.35825
VCAN	0.253
CYP27C1	1.564
SYDE1	-1.293
MED12L	-1.158
ZDHHC21	1.219625
NHS	-0.3735
TM9SF3	0.7715
DDHD1	-0.10925
MAFG	-0.0573333333333333
BICD2	1.6142
C14orf119	-0.391
C14orf43	0.727571428571429
CDH7	-1.405
ALKBH5	-0.377071428571429
JUP	2.489625
TMEM41A	0.509666666666667
MAMDC4	-0.634833333333333
CBX3	-0.3315
LRRC18	-0.1165
RBMXL2	0.3065
PLA2G4D	0.675
FGF13	-2.975375
KIF3A	0.630833333333333
PDIA6	-0.39175
DCXR	0.26175
CASKIN2	0.271166666666667
EHD1	1.26483333333333
MARCKSL1	1.07866666666667
ZNF496	-0.554
SCAF1	0.4435
KCTD8	-1.37725
TRAF3IP3	1.31435714285714
LSR	1.04025
CXorf1	0.0601666666666667
C14orf112	-0.0201666666666667
EIF2B1	-0.26825
OMP	0.226
GSTZ1	-0.177
LOC92017	0.801
ISLR2	0.12
C12orf36	1.328
GATA2	-2.09816666666667
GABRA5	-2.7045
CELSR2	1.31757142857143
STAM2	0.8802
TNAP	-0.775
PTPMT1	-1.047
GRP	3.42625
SV2A	-1.39983333333333
MAGEA12	-3.05325
CACNG1	-1.4225
C18orf19	-1.27175
GSG1	-0.4545
PTPRJ	0.215071428571429
FRMPD1	0.1005
ZNF668	0.49325
PLEKHJ1	-0.87675
ADAT1	-0.1475
TMEM50A	0.7506
UCN3	0.1785
HOOK1	2.469125
IL17B	-1.0855
MLKL	0.382333333333333
TTC14	-0.744666666666667
KLHL5	0.37275
CRYL1	-0.470833333333333
FOXH1	-0.0485
NFYB	-0.37925
PPM1G	-0.0755
GOLGA2LY1	0.56275
NMT1	-0.0975
HADHA	0.1287
CHSY-2	0.15175
PLEKHF1	1.59907142857143
SAGE1	-3.398
MUSTN1	0.35775
SUHW4	0.96825
TFEB	2.134
ZFYVE27	-0.507
ATG12	-0.160666666666667
BMI1	-0.648928571428572
ZIM3	0.30925
MYH4	-0.229
MASP1	-1.1805
KIAA0984	-1.4125
RPAP2	0.22175
ASB5	-0.54025
BOLA3	-1.40083333333333
MIA3	0.510166666666667
KRT35	0.5875
KIR3DL3	-0.316
MRPL51	0.5735
SEMA3F	1.134
NDUFB2	0.0321666666666667
LOC253012	1.81175
FAM46C	-0.7237
G6PC	-2.894375
CSAG3A	-0.823
PREX1	0.0065
SLC25A45	-0.093125
MAPKBP1	1.5385
CPE	-0.2799
GNB1	0.262125
CXCR6	2.653
TRIM46	0.28225
C16orf3	1.05933333333333
HPSE	0.654625
TIGD3	-0.6635
SPG3A	2.378
LCAT	-0.915666666666667
ST6GAL1	-0.641277777777778
POMC	0.1975
FLJ36031	1.1725
NSMAF	-0.511833333333333
SKIL	1.2075
ADSS	1.378
HMGCS1	-1.792
POLR3F	0.16
RAB10	0.86575
ZNF277P	-0.68575
ZBTB7B	2.363625
DHRS1	1.395625
ABCC13	-0.645625
CNOT3	0.06325
NFKBIA	2.3065
GAK	0.581166666666667
SFT2D2	2.329
HOXA6	1.2665
CRTC1	0.802875
LY6D	4.4855
C20orf72	0.0713333333333333
CPT1A	-0.3165
LMO1	-1.744
EIF3I	-0.0055
PRB4	0.200333333333333
MCM3APAS	-1.638
C20orf132	-0.9197
FOXF2	-3.51175
S100A12	4.04975
MLH1	-0.975333333333333
ACTN1	1.0646
MRPL36	0.361166666666667
C20orf106	-0.47075
FBXO6	1.96083333333333
MKS1	-0.491833333333333
CX3CR1	-2.796375
PDE1B	0.6855
PLP1	-3.2505
KISS1	-0.0795
C14orf2	-0.0095
TBC1D3P2	0.2135
COMMD6	0.2561
ANKRD7	-2.29725
PTCHD1	0.00612499999999998
NARS2	-1.39675
DOCK7	-0.461125
FAM127B	0.667375
LOC390243	0.194666666666667
N6AMT2	-0.4645
ZNF391	-0.2755
DNAJB14	0.408
WRB	-0.45475
BPI	0.187583333333333
TTC4	0.161666666666667
FAM10A5	0.25925
GOT1L1	0.0559
MAGED1	-1.583875
RESP18	0.39075
WFDC6	-0.422
MT2A	0.474
C11orf56	0.03625
KIAA1432	-0.5795
ROR1	-0.862625
HSD17B14	0.7895
ZFAND2B	1.15575
SAMD4B	0.14625
HEXA	0.431375
HNRNPU	0.221181818181818
USP39	-0.48375
NRD1	-0.02425
R3HDML	0.39175
FLT4	0.280666666666667
OMG	0.289
OR52N4	0.6505
LOC399818	-1.26375
ELA2	-1.95875
VENTXP1	-0.4435
RFC5	-1.1295
OR52L1	0.4245
PAX5	0.1975
FBXO2	1.238
GMEB1	0.7685
AKT3	-0.5325
CRB1	-2.4625
CTTN	1.503
UTP15	-0.972833333333333
HSBP1	-0.400416666666667
PHF11	1.307
NDEL1	-0.2225
USP8	0.40775
BAIAP2	-0.1585
SI	0.106333333333333
ARSJ	-1.81166666666667
BAAT	-2.4755
KCNS3	2.53116666666667
LOC126147	0.177
TMEM37	0.1955
C1orf162	3.63916666666667
MBD1	0.0925
ITGAL	1.73983333333333
WDR73	0.409333333333333
GKN2	0.313333333333333
ARFGAP1	-0.50775
SLC5A8	-1.25283333333333
ZBTB40	0.2549
CYP4B1	1.3305
LYPLAL1	0.22775
CHST3	0.17675
MAP3K9	0.6215
BTAF1	-0.777166666666667
TFAP2E	1.643
RBM35B	1.153
LOC441251	-0.00916666666666668
ANKRD25	-1.54994444444444
UQCRC2	-0.095
MAEA	0.6235
HYAL1	-1.7836
RNPEPL1	0.818166666666667
CPSF2	-0.071875
PSD3	-0.8269
ABCA13	1.291375
AGR2	-0.445875
GBX1	-0.69
HDLBP	0.537428571428571
ACY3	0.01725
HECW1	-1.14166666666667
ZNF519	-2.007
HOPX	2.7285
ZNF304	0.387
OR12D3	0.061
FKSG43	0.59025
METTL1	0.170625
MFSD3	0.4779
PSPH	1.7565
CLCA3	4.387
DARS2	-0.747833333333333
CDC25A	-1.15966666666667
BAIAP2L1	1.9015
B3GNT5	2.60175
USP29	-0.1885
ARHGEF10L	2.4079
ATOX1	0.46225
ADAM30	0.03125
DNASE1	0.19825
STT3A	-0.538
RAB6IP1	-1.29875
PTN	0.695
C1orf106	3.25846153846154
HECA	1.59475
RNF122	-0.1555
SLC22A18AS	0.00466666666666666
GNG8	1.04983333333333
ELP4	-0.81325
FAM65A	0.402666666666667
RPL10A	-0.560333333333333
IRS4	0.14
MACF1	1.3864
SEC24D	-0.968
LOC374395	0.712
TGFB2	-1.599625
MDFIC	0.761625
CHRNE	0.7015
PCMTD2	-0.203166666666667
ATP6V0D1	1.13666666666667
MTA2	0.0805
LZTR1	-0.5545
RAP1A	0.542833333333333
AXIN1	-0.056125
POLR1C	-0.60275
TRIO	-0.59525
PLXNA4A	-0.63725
C5orf33	-1.852
DEPDC1B	-1.65575
ZNF473	-0.634
MTM1	1.08875
GPR107	0.469666666666667
CSNK1A1L	2.09516666666667
FLJ14154	-0.181
NLRC4	4.6815
ENPP4	1.32616666666667
PADI3	1.083
RNF170	0.681875
CG018	1.2885
C16orf7	1.266
KCNE1	0.63975
NRM	-0.404166666666667
SLC37A3	-0.663142857142857
TPD52L2	-0.411166666666667
UNC5B	2.245
C12orf12	-0.0573333333333333
SDHB	-0.3675
CLRN1	0.215
NUDT10	-3.09983333333333
UGT3A1	-0.29775
FBXW8	-0.102375
RHOF	-0.581125
PTPLAD1	-0.73675
MYO3B	-1.052
DERA	-0.49725
TPP2	-0.982
C19orf53	-0.0623333333333333
GINS3	-0.356125
ST6GALNAC5	-0.057
CHSY1	0.18525
MGC15705	-0.157
GPR83	-0.097
EXT2	-0.444
DOLK	0.053
TUBAL3	-2.2815
ACVRL1	1.6199
ABL2	0.250833333333333
C14orf156	-0.859166666666667
PTPRZ1	1.437125
DIP2C	0.3085
LAMP1	0.65925
RXRA	1.4937
MAP3K5	1.98175
ALKBH1	0.224833333333333
PDLIM7	-0.272125
ARL14	1.4045
SNIP1	-0.00983333333333334
TIMP3	0.414583333333333
RGS3	0.622333333333333
SPAG16	-0.898
ABHD4	0.40975
ARHGEF12	0.100416666666667
GLUD2	-1.0395
RAC2	0.1769
UAP1L1	-0.8435
SLC18A3	-0.2415
YOD1	-0.209666666666667
RALY	-0.10825
HMOX2	0.442125
DGKH	0.1895
DBNDD2	-0.0256666666666667
YIPF4	0.459875
THAP10	-0.12875
ZNF513	0.99575
HAGHL	-1.16583333333333
ITGB4	2.00416666666667
CCDC141	0.1055
YTHDF3	0.94175
C5orf28	0.019
RPL7L1	-0.61675
TMEM30B	1.09728571428571
ANKRD35	2.6695
DUOXA2	0.32725
TBC1D5	-0.06675
DFNB59	0.1045
HRH4	0.73575
MYO6	0.8242
DNAJA4	1.846
RBM24	-2.1065
CEACAM20	0.552
RBM23	-0.239142857142857
NGFB	0.4315
C1orf63	0.1248
KRTAP7-1	0.034
PERLD1	1.103
NPB	0.057
C17orf59	0.3586
HSPBAP1	0.4835
SLC15A4	0.30025
PRTFDC1	-1.663
OSMR	0.175428571428571
CYSLTR2	0.363
C19orf25	0.1935
KIAA1797	-0.668
NLRP6	-0.2775
FAM105B	0.3665
SCRN2	-0.217833333333333
LRRC58	0.7646
RNF17	0.263285714285714
NEIL3	-1.9645
FAM137A	-1.93325
SKP2	-2.53025
PARVA	-0.67775
PKLR	-1.7665
RNF34	-0.38
A3GALT2	0.078
C12orf50	-0.3685
SUNC1	-2.1535
FAM102B	-0.694666666666667
CCT2	-1.224
LRRC37A2	-0.0265
ARF4	-0.8655
SIKE	1.0475
C8orf48	-2.04833333333333
MBTPS1	-0.144571428571429
GPSN2	0.6065
NCF2	4.502
SLC12A6	1.22466666666667
MRPL48	-0.91275
HMGN3	0.0136666666666667
LRRC62	-1.29925
PAX9	0.368375
FAM55A	-0.0135
C20orf42	1.71516666666667
SCML2	-2.18816666666667
BCL9	0.589
FAM40A	0.40625
C9orf41	-0.723166666666667
ZNF774	2.189
LETM1	0.27775
PLXNB1	-0.523333333333333
NIPSNAP1	0.24175
USP10	-0.136
F9	-0.23575
LIPE	1.86925
CNGB3	3.1555
C12orf52	0.00325
PI4K2A	0.376625
MED8	0.680125
STAT4	2.0816
FGD4	0.637833333333333
RNF145	0.740666666666667
WDR32	-0.1701
CLDN2	0.0783333333333333
TCEAL8	-0.00025
ZMYND8	-1.1656
PDXK	0.3293125
GATAD2A	-0.307
PTGES3	-0.6075
CCM2	0.49875
TAP1	2.334375
ZNF670	-0.5
ETS2	0.986428571428571
C6orf166	0.2965
PRMT2	-0.265214285714286
OR4B1	0.1695
INTS8	-0.201
CCDC102A	-0.3145
CCDC83	-2.92766666666667
ITGA1	-0.6921
EPHA5	-2.3624
FAM24B	-0.308333333333333
TSGA10	0.52525
HAL	-1.7815
MYOT	-0.17025
SPACA3	0.38675
BCL2L2	0.097
CUGBP2	-0.145
CCNB3	-0.1775
RNF113B	0.20075
MERTK	1.2275
BAG1	-0.79475
VPS36	0.38975
ORMDL3	0.1844
C1orf190	-0.79925
ZNF625	0.035
CORO2B	-2.26125
ALOX15	-0.6205
CST1	1.5435
NUPR1	2.7005
CCL7	3.9985
SMCR5	-2.272
DSC2	4.763
RBMS2	-0.122
GRIK4	0.1985
TRIM65	0.026
TMPRSS6	-0.477142857142857
TP53INP2	-1.83275
GLB1L	0.117833333333333
LOC388284	-0.2455
PUS1	-0.486071428571429
BCL9L	0.489
OLFM1	0.377833333333333
RET	-1.669125
MASTL	-1.10466666666667
ALX3	0.16175
IL1RL1	0.116833333333333
ZNF765	-0.9178
C14orf138	0.52975
SNX10	0.870833333333333
TAC4	-0.05
C1orf64	-2.581625
POGK	0.27225
MAPK9	-0.51
ZNF366	3.36525
C8orf79	-0.8537
CLDN7	1.78825
OR5AT1	0.587
TRIM37	-2.48325
LRRC25	4.03925
GRHL2	2.2175
TEKT3	-0.48975
LASS5	-0.720666666666667
ABCC4	-1.81141666666667
DLG3	1.154
VGLL1	1.107875
ZFP36L2	2.06533333333333
MFRP	0.0475
KIAA1799	-0.14875
FLJ44379	0.8875
PCNX	0.87675
ANXA9	-1.068
CYP4V2	0.801
PIK3C2A	-0.42225
SRR	-1.032
NOL3	0.0955
IFITM2	-0.305
ARNTL2	1.7805
ZNF595	0.26475
NLRP13	-0.938
ASPH	0.731875
CPA2	0.1485
PVRIG	-0.588333333333333
LEPR	-0.962666666666667
C16orf42	0.774166666666667
SH3BGRL	0.04925
FAM77D	-1.0365
FNDC7	-1.381
C9orf6	-0.136666666666667
NOTCH2NL	2.205
PGBD1	-2.42283333333333
SYNGR2	0.360666666666667
PITPNA	0.064875
PRPF4B	-0.6198
SLC43A3	-0.880785714285714
NRBP1	0.029
SLC25A22	0.000750000000000001
ILK	-0.8565
SLC22A8	0.638166666666667
MRPS7	-0.424
PITX2	-3.5135
FABP3	-0.270125
OR1L1	0.461
LOC728215	-0.66025
BLID	-1.6235
KIAA1217	1.48576470588235
TFPT	0.09075
AP4B1	0.019
VBP1	-0.89025
OR1K1	0.3255
MORC3	0.16975
BHMT2	-2.19766666666667
C3orf10	0.073
FZD7	2.94583333333333
WFDC10A	-0.2395
PMS2CL	-0.66375
CCDC32	0.368
FA2H	-2.35825
ALG13	-0.259
TTLL7	-0.7259
SPOCK3	-0.681
SLC13A2	0.654
AIM1	1.61075
GPRC6A	0.376
EGR2	5.4985
MED11	0.27075
WWC1	2.01425
SH3GL3	-1.12125
RIF1	1.04135714285714
PRLH	0.205
VLDLR	0.018
DBT	0.8276875
C21orf63	2.06625
CGGBP1	-0.898875
KRTAP12-2	0.024
TADA3L	-0.35125
ZBTB16	-0.0785
PDGFB	0.247
RFX1	0.946125
UQCRB	0.00639999999999999
LOC133874	-0.4
HPS3	-2.2575
LGALS3BP	0.9435
DKFZP564O0823	2.90157142857143
MRFAP1L1	0.42275
HOXA10	-0.8625
NGB	-0.293
KIF21A	-0.636461538461539
IFLTD1	0.0275
LZTS1	-1.35575
ARHGEF3	0.55075
RHBDL3	-2.032
CSNK1G2	0.363416666666667
ChGn	0.571125
KIAA1244	0.416666666666667
GABRB2	0.1555
MGC72080	0.97
CD27	3.97075
EGLN1	0.3056
PEX13	1.6295
RWDD3	-0.027
RNF12	0.408666666666667
GRIN2B	0.7825
ADAMTS14	-0.565875
DYDC2	-1.82283333333333
ATP6AP1	0.7739
NR1H2	0.00533333333333333
PDK2	-0.12575
C3orf17	-0.0968333333333333
SLC38A2	0.209857142857143
SLC25A29	-0.644333333333333
C15orf29	0.6175
ADAM9	-0.596333333333333
TMUB2	0.315125
GPR176	-0.597
AGK	-0.72875
MCCD1	0.2155
NDUFA4	-1.0625
TMEM146	0.01925
DUSP1	0.753125
UNQ6975	-0.192
EMX2OS	2.56875
INSM2	-0.02425
LUZP4	-0.4985
SETD6	0.18975
P2RY2	4.06825
SLC45A2	-1.898
RABGAP1	0.472166666666667
UBXD5	0.834875
GPRC5A	0.4152
PAK3	2.558
LOC63920	-0.63375
TGFBR1	-0.04
KRTAP6-3	0.035
SFMBT2	0.04375
CDC42	0.9094375
C11orf35	0.3315
TTLL2	0.01075
UACA	0.0399166666666667
CD97	-0.1291
SETD5	-0.574375
NINJ2	0.3675
PTER	-1.02883333333333
POMGNT1	0.3415
KRTAP4-2	0.219
ECGF1	3.407125
HRB	1.21072727272727
ATP1B2	-0.4052
LOC400506	-0.36025
COL4A3BP	0.86525
C6orf97	-1.46075
GRHPR	-0.401625
TAS2R1	-0.007
SEMA7A	0.31825
EDF1	0.0375
ODF2L	1.6396
PCID2	-1.01033333333333
GTF2H4	-0.734
ZCCHC3	-0.832375
CGB2	0.206
NEUROD1	-0.07075
C20orf75	-0.2765
RP5-1054A22.3	1.55816666666667
IFNA5	0.641
ZNF134	0.0616666666666667
MGC119295	0.1373
ZSWIM6	-0.037125
SMEK1	0.985166666666667
PCGF2	-0.494375
C1orf102	1.713
CYP2A13	0.308
KCNH6	-0.5174
MDM1	-0.2576
ALDH7A1	-0.704166666666667
C9orf75	-0.48275
VDAC3	0.07725
OR51T1	-0.183
EIF3F	-1.1105
KCNJ10	0.282375
LENG8	0.29275
EDEM2	0.162
CCNJL	-0.504666666666667
DHX37	-0.5875
CRYGN	0.503
AATF	-0.343625
ZNF630	1.016125
E2F5	0.7645
WFDC13	-0.81825
FTSJ3	0.479833333333333
C4orf33	0.74125
LHFPL4	-2.9915
C19orf56	-0.22925
SMAD4	0.01125
AFM	-1.074
G0S2	0.2515
FCHSD2	0.6617
RRP1B	-0.3976
EEF1B2	-0.355333333333333
STAT6	0.577166666666667
ZNF195	-0.5245
GNL1	-0.350333333333333
ZNRF2	1.5555
PER3	0.560125
ASB16	0.6715
C10orf10	2.26078571428571
ADCY8	-2.638
C9orf58	-1.33666666666667
ARMC10	-0.246166666666667
PSG1	-1.7735
DHX34	0.0105
VARS2	-0.368125
NFIC	0.341
ITPR2	-0.249
AGXT2	-0.00133333333333333
OR6K3	0.2245
H2AFZ	-0.871833333333333
MLLT3	0.108333333333333
COX4I2	1.24675
CCNT2	0.534375
PLK4	-0.77675
NUMBL	-0.283666666666667
MED16	-0.0955
PLEKHQ1	1.826
GOSR1	0.541777777777778
BTG4	-0.1655
RPL30	0.451916666666667
IGSF5	-0.45875
IGFL2	0.449833333333333
ELMOD2	0.401333333333333
SHC3	1.839
HAVCR1	-1.2445
DYNC2H1	-0.872375
RNF5	-0.7375
C2orf7	0.00475
NLF1	1.9705
KLHL25	0.837
LRP10	0.9242
KRI1	0.5695
PUS7L	-0.827833333333333
MGMT	0.578
HOXD1	-0.2145
CSH1	0.3234
ATG16L2	-0.7135
FLJ44635	-0.3715
CHODL	0.988
EXOSC8	-2.11775
SLC28A1	0.3755
MYO7B	-0.511833333333333
SEH1L	-0.6966
MTNR1A	0.5955
TSPAN5	0.568
CDC45L	-2.39083333333333
AMIGO1	0.432
ATAD3A	0.5785
OSGIN2	0.177666666666667
PDIK1L	1.15133333333333
DARC	1.921375
PIPSL	0.88
SHMT1	-1.232
CRISP3	-0.882
POPDC2	1.3905
ZRANB2	-0.180166666666667
FBXL8	1.339
TRIP13	-1.17154545454545
EIF5AL1	-0.435
POU5F1P3	-3.5295
IL6	-1.03016666666667
CXorf38	0.301833333333333
IFNA16	0.164
FBXL2	-2.5095
BRD1	-0.9905
STATH	0.5145
FBXO44	1.155
MCCC2	-0.97225
CDC2	-1.0952
C5orf23	-3.7375
IVD	-0.560666666666667
C10orf122	-2.142
MSL3L1	-0.2304
MVP	1.5625
EPOR	-1.2434
ZMYM1	0.343666666666667
BCL7C	0.178833333333333
PSTPIP2	2.413
LYPD1	-1.21925
OR8G5	-0.1325
ZP3	-0.487166666666667
BCAS4	0.9915
EDG6	3.06325
ISY1	0.74125
PRAMEF2	-1.76725
CUL1	-0.45775
RNF213	1.4638
CCRK	0.09575
DHX9	-0.303375
C13orf29	-0.98025
NCKAP1	0.633833333333333
MRPL43	0.0226428571428572
XPR1	2.17925
PKN2	1.6247
PODNL1	1.1505
ZNF333	-0.021625
DALRD3	-0.18275
OPN1SW	-0.031
BTBD6	1.4495
C11orf82	-1.0625
OR5P3	0.2165
DUSP11	0.79875
L1CAM	-1.3491
NEK11	1.6215
OR7E91P	1.6965
CNTN3	1.0082
CREB3L2	0.4205
ZBTB37	1.303
KIAA1324L	0.28675
NDUFB10	0.121
NUDT2	-1.14625
GTPBP8	0.1395
CACNA1D	-0.705875
PRKAA2	-0.202833333333333
PRDM8	0.155
MGC16075	-0.223666666666667
KRT14	2.41107142857143
PP8961	1.153375
MRPL18	-0.37075
ABCG2	-3.344
PACRG	0.7905
BBS2	-0.35
KREMEN2	0.7095
FBXO21	-0.33075
HNRPUL1	-0.0378333333333333
GRB10	-1.413
CLSTN1	1.673375
LMAN2	-0.0675
C17orf61	-0.2975
NIPSNAP3A	-0.82925
INSIG2	-0.9445
PCDHB7	-0.677
STXBP2	0.9195
CMAH	0.589583333333333
SEMA5B	-0.84375
ZNF155	-0.542166666666667
COQ6	-0.134833333333333
PRPF4	0.18625
TSPAN15	1.8882
VN1R5	-0.40525
LATS2	0.62275
SELK	0.00875
PGK2	-0.41275
MS4A1	0.338
TYW3	0.00720000000000001
KRTAP5-1	1.81875
RCCD1	-0.180666666666667
BTN1A1	0.097
DDX28	0.35125
TMEM65	1.18025
LOC92345	0.31075
TTC31	-0.122
WDR46	-0.941333333333333
CHP2	-1.68366666666667
LSP1	1.3085
ZNF542	-0.84725
EXOSC1	-0.58675
ARHGAP18	0.578833333333333
LRRTM4	-1.0495
MAOB	-0.160583333333333
CACNB4	-1.173
MGC33846	3.054125
RANBP3L	-0.932125
ATP5L	-0.415125
ONECUT1	-2.8555
NUDT9	0.0055
TMEM149	1.9325
STX17	1.0885
IGSF10	-3.02825
TMPRSS9	0.606
BMPR2	1.56016666666667
ALLC	-0.31875
KLF7	2.420375
GCC1	0.7686
TIMM9	-0.53475
CDO1	-1.26716666666667
MGC10701	-0.848166666666667
IFI6	3.024
FRMD8	0.96275
MGAT2	-0.16425
WBP5	-1.35133333333333
CNIH2	0.6655
KIAA0907	-0.589
KCNH8	0.3635
CTSG	-2.66775
GRIK1	-0.390333333333333
CUL5	0.814625
FRMD1	0.5035
OR9A4	0.952
SYT6	-1.662875
FOXD4L2	0.62975
ANAPC2	-0.386833333333333
OPN5	-0.001
TAF13	0.8145
LYG2	-0.5595
GGNBP1	-0.059
C11orf40	0.2885
OTX2	-1.0915
REG4	-0.344666666666667
EIF5	0.031
PALB2	-0.058
SEPSECS	0.3066
RNASE3	0.59775
TRIM49	-2.0595
POLR2K	0.9907
GPR42	0.098
C8B	-2.59725
SASS6	-0.18375
PREB	-0.0916666666666667
OR3A3	0.5625
TUBA8	1.230125
IGLV2-14	1.90325
STIL	0.017
ANKFN1	-1.44666666666667
NME7	-0.53125
HOXC12	3.7745
UBE2C	-0.6535
FHOD1	-0.645125
CDK2AP1	-0.18775
OR6K2	0.0665
DHPS	-0.6995
RPL5	-0.493083333333333
TRGV5	0.6665
LOC541472	0.40175
HCCS	-0.5269
DENND1B	2.5255
LHX3	-0.0435
OR5D16	0.436
CXorf57	0.966833333333333
IRF2BP1	0.31675
NDST2	0.8195
LCE3D	2.9835
BOLL	0.377285714285714
SYT3	-1.114
PIH1D2	-0.33625
C20orf7	-0.413166666666667
IL1R2	2.132
SLAMF9	-0.315
PPME1	0.54625
PIK3CA	1.273
TRAPPC1	-0.0915
COLEC10	-1.59
SLC9A6	0.776333333333333
PDDC1	-0.51425
CCDC53	0.03725
GK3P	-0.0005
DAZL	-1.2795
BRI3	0.759
SDK1	1.337125
CYP2C18	0.576
IFI44L	5.256625
RPL3L	0.5455
FUT9	-2.189
KIFC2	0.551
PMP2	-0.60025
SLC4A9	-0.188
PLAG1	-1.76666666666667
MYCBP2	0.7925
OR4E2	-0.03
CCDC65	-0.23
C16orf82	-0.08
ENTPD4	-0.01525
BRP44L	-0.2195
PMP22CD	0.18725
TMCO4	1.2785
KCNN1	-0.7405
WDR35	0.0355
CCDC80	0.811125
C3orf31	-1.74475
SLC7A9	-1.79625
TMEM190	-1.20525
DBC1	0.385333333333333
FADS3	-1.53316666666667
PDZD8	0.881166666666667
GRM5	0.341375
AZGP1	3.4434
PEX3	-0.2805
MED1	-0.0252857142857143
ATG4C	-0.428666666666667
HNRPH3	-0.856625
FAM109B	1.35975
C4orf17	-0.195
CA10	0.9225
OPRD1	0.1015
CCL16	-1.536
SACM1L	-1.08375
CST6	5.18625
CD63	0.0951875
LGI1	-2.92875
ZNF784	0.99075
CRYBB1	-1.34
CX3CL1	1.77365
TOP2A	-1.252875
GYPB	-2.92316666666667
GADD45GIP1	-0.18575
FEN1	-1.601625
IGF1R	-1.4423125
WDR72	2.3435
PURG	-1.63916666666667
DEFB126	1.34525
PKD1L1	0.0815
CAV1	-1.87
GNPDA2	-0.7023
DGAT2	2.155125
NLGN1	-4.95875
STRBP	-0.83375
HPRT1	-0.345
FANCI	-0.863875
PSMA7	0.587375
DBF4B	-0.511
TTF1	-0.4805
RAD54L	-0.74425
ELOF1	-0.2605
PLAGL2	0.94175
ZNF256	-0.03325
HMGCL	0.687
MSI2	-0.889333333333333
RPESP	-2.60933333333333
C11orf60	-0.37475
ABCD1	0.9265
ACAA1	-0.2484
SPARCL1	4.05821428571429
IL6ST	-0.6964
ZNF319	1.0425
TMEM109	-0.2682
FAM90A1	-0.982166666666667
IL22RA1	1.8785
ATP4B	0.116
TEC	-0.550833333333333
C7orf30	-0.85475
TXNDC2	-0.251333333333333
ABCB4	-0.83125
KIAA1191	0.544125
C9orf38	0.2065
SFTPB	0.146625
CNTNAP2	-2.04916666666667
FRK	2.047
TBX19	1.21375
CHD4	-0.10575
C6orf26	-1.119
MOSC2	0.04975
IKBKE	1.90325
HIF1A	0.199
LOC595101	-0.193
RELA	0.212833333333333
TMEM16B	-1.94816666666667
ABHD12B	-1.95275
TSEN34	-0.03275
KIF18A	-1.4675
TXNDC9	-0.0401666666666667
SPATA2L	1.757
SEMA4G	-0.782
C21orf91	0.86325
MATN1	-0.021
KCNIP4	0.219333333333333
TUSC1	0.864125
OR4C15	0.08425
ARMCX6	-0.142416666666667
WBSCR27	-0.8965
OR52I2	0.3775
KIAA1604	-0.3065
DYNC1I1	2.197375
PPP4C	0.30525
