Hybridization REF	TCGA-A8-A07W-01A-11R-A00Z-07
SLC38A2	0.342285714285714
SLC25A29	-0.671666666666667
C15orf29	0.522
ADAM9	2.04141666666667
TMUB2	1.09075
GPR176	-0.54275
AGK	-0.58125
MCCD1	0.56975
NDUFA4	-0.89225
TMEM146	-0.4265
DUSP1	1.064875
UNQ6975	1.743
EMX2OS	4.102
INSM2	0.073
LUZP4	-0.26775
SETD6	-0.2575
P2RY2	1.15875
SLC45A2	-1.4545
RABGAP1	0.2985
UBXD5	-0.246125
GPRC5A	2.8309
PAK3	0.565
LOC63920	-0.744
TGFBR1	1.5463
KRTAP6-3	0.4115
SFMBT2	-0.66375
CDC42	0.070125
C11orf35	1.0185
TTLL2	0.865
UACA	0.0401666666666667
CD97	-0.6908
SETD5	-0.3755
NINJ2	0.07275
PTER	-0.888833333333333
POMGNT1	0.28275
KRTAP4-2	-0.3615
ECGF1	2.443
HRB	-0.806727272727273
ATP1B2	-0.1487
LOC400506	0.325
COL4A3BP	0.514
C6orf97	2.385
GRHPR	0.406
TAS2R1	0.9665
SEMA7A	0.67975
EDF1	-0.1945
ODF2L	0.661
PCID2	-0.7685
GTF2H4	-0.0795
ZCCHC3	-1.14275
CGB2	0.148833333333333
NEUROD1	0.274666666666667
C20orf75	-1.3125
RP5-1054A22.3	1.61
IFNA5	0.3495
ZNF134	-0.533166666666667
MGC119295	-1.2001
ZSWIM6	0.201875
SMEK1	-0.502166666666667
PCGF2	0.649625
C1orf102	1.8395
CYP2A13	1.0245
KCNH6	-0.8816
MDM1	0.4188
ALDH7A1	0.651666666666667
C9orf75	0.17875
VDAC3	0.676625
OR51T1	0.6485
EIF3F	-0.639
KCNJ10	-0.255375
LENG8	0.1405
EDEM2	0.814166666666667
CCNJL	-0.6365
DHX37	-0.172
CRYGN	0.8065
AATF	0.0825
ZNF630	1.123375
E2F5	1.3505
WFDC13	-0.1825
FTSJ3	-0.699333333333333
C4orf33	-0.112
LHFPL4	-3.2975
C19orf56	-0.742166666666667
SMAD4	-0.482625
AFM	-1.398
G0S2	1.08
FCHSD2	-0.1714
RRP1B	-1.2811
EEF1B2	-1.74233333333333
STAT6	-0.900166666666667
ZNF195	-0.284
GNL1	-0.103666666666667
ZNRF2	0.516166666666667
PER3	0.37175
ASB16	0.722
C10orf10	1.35542857142857
ADCY8	-3.6715
C9orf58	0.5185
ARMC10	-0.239666666666667
PSG1	0.2785
DHX34	0.2555
VARS2	-0.4765
NFIC	0.388
ITPR2	-0.1375
AGXT2	0.354333333333333
OR6K3	-0.0605
H2AFZ	-0.208583333333333
MLLT3	0.1065
COX4I2	1.45825
CCNT2	-0.683375
PLK4	-1.353625
NUMBL	-0.157
MED16	0.28225
PLEKHQ1	1.62125
GOSR1	0.525944444444445
BTG4	-0.0285
RPL30	1.04383333333333
IGSF5	0.8045
IGFL2	0.784333333333333
ELMOD2	1.54716666666667
SHC3	0.629333333333333
HAVCR1	-1.5315
DYNC2H1	-0.3515
RNF5	-0.1985
C2orf7	0.03
NLF1	1.308
KLHL25	0.6335
LRP10	0.6632
KRI1	-0.772
PUS7L	-0.6265
MGMT	0.947
HOXD1	0.3615
CSH1	0.5097
ATG16L2	-0.94025
FLJ44635	-0.618
CHODL	-0.79925
EXOSC8	-1.167
SLC28A1	0.0035
MYO7B	-1.51966666666667
SEH1L	-0.3992
MTNR1A	0.2415
TSPAN5	0.128166666666667
CDC45L	-2.347
AMIGO1	1.2755
ATAD3A	-0.6205
OSGIN2	2.4855
PDIK1L	1.7755
DARC	1.959875
PIPSL	0.5975
SHMT1	-0.38475
CRISP3	2.428
POPDC2	2.82733333333333
ZRANB2	-0.936
FBXL8	1.0725
TRIP13	-0.344636363636364
EIF5AL1	-1.136
POU5F1P3	-4.583
IL6	-3.08216666666667
CXorf38	-0.405666666666667
IFNA16	0.2265
FBXL2	1.44583333333333
BRD1	0.0685
STATH	1.1895
FBXO44	-0.157833333333333
MCCC2	0.62325
CDC2	-0.3964
C5orf23	0.20675
IVD	0.7515
C10orf122	-2.07575
MSL3L1	-0.0519
MVP	0.71775
EPOR	-0.4565
ZMYM1	-0.913
BCL7C	0.4545
PSTPIP2	0.0331
LYPD1	-1.8465
OR8G5	0.365
ZP3	0.693833333333333
BCAS4	2.42441666666667
EDG6	1.8635
ISY1	0.4355
PRAMEF2	-1.469
CUL1	-0.653625
RNF213	0.2318
CCRK	1.03975
DHX9	-0.067625
C13orf29	-0.63275
NCKAP1	0.312833333333333
MRPL43	0.560714285714286
XPR1	-0.424
PKN2	0.7922
PODNL1	1.2595
ZNF333	-0.17525
DALRD3	0.5705
OPN1SW	0.6065
BTBD6	-0.276
C11orf82	-1.5055
OR5P3	-0.962
DUSP11	-0.3845
L1CAM	-1.492
NEK11	1.7275
OR7E91P	0.5075
CNTN3	0.933666666666667
CREB3L2	0.10575
ZBTB37	0.3065
KIAA1324L	-0.00349999999999999
NDUFB10	0.516833333333333
NUDT2	-0.18875
GTPBP8	-0.71525
CACNA1D	1.719625
PRKAA2	0.2835
PRDM8	0.073
MGC16075	-1.02416666666667
KRT14	-1.52478571428571
PP8961	1.18975
MRPL18	0.33375
ABCG2	-3.444
PACRG	0.24325
BBS2	0.114
KREMEN2	-1.078
FBXO21	0.79825
HNRPUL1	-0.2745
GRB10	0.15175
CLSTN1	1.57725
LMAN2	0.749
C17orf61	-0.46
NIPSNAP3A	0.70625
INSIG2	-0.1185
PCDHB7	0.263666666666667
STXBP2	0.291625
CMAH	1.85508333333333
SEMA5B	-1.53775
ZNF155	-0.2705
COQ6	-0.320166666666667
PRPF4	-0.30125
TSPAN15	3.0812
VN1R5	-0.00324999999999999
LATS2	0.3045
SELK	0.415
PGK2	0.6235
MS4A1	-1.910375
TYW3	-1.0926
KRTAP5-1	1.48225
RCCD1	-0.5785
BTN1A1	-0.198
DDX28	0.064
TMEM65	1.038
LOC92345	-0.0825
TTC31	-0.34425
WDR46	-0.675666666666667
CHP2	-1.60133333333333
LSP1	0.49975
ZNF542	-0.4455
EXOSC1	-0.17475
ARHGAP18	0.0256666666666667
LRRTM4	-1.22557142857143
MAOB	-0.281333333333333
CACNB4	0.7665
MGC33846	0.359125
RANBP3L	2.450125
ATP5L	-0.3625
ONECUT1	-3.0815
NUDT9	0.72775
TMEM149	0.8275
STX17	0.1065
IGSF10	-4.479
TMPRSS9	0.498
BMPR2	0.37275
ALLC	-0.03225
KLF7	1.19175
GCC1	0.3135
TIMM9	-1.54775
CDO1	0.247333333333333
MGC10701	-0.922
IFI6	2.39033333333333
FRMD8	0.32775
MGAT2	-0.34225
WBP5	0.0998333333333333
CNIH2	0.334
KIAA0907	-1.3932
KCNH8	0.0255
CTSG	-3.147
GRIK1	-1.05566666666667
CUL5	0.236375
FRMD1	0.41
OR9A4	0.555
SYT6	-1.68075
FOXD4L2	-0.79875
ANAPC2	-0.821333333333333
OPN5	1.5025
TAF13	-0.103
LYG2	-0.571
GGNBP1	0.8145
C11orf40	1.079
OTX2	-1.0735
REG4	-0.239
EIF5	-0.7275625
PALB2	-0.63125
SEPSECS	0.3901
RNASE3	0.1445
TRIM49	-2.067
POLR2K	2.7387
GPR42	0.201
C8B	-3.32275
SASS6	-0.62125
PREB	0.199
OR3A3	0.3665
TUBA8	1.33675
IGLV2-14	-0.853
STIL	-1.57375
ANKFN1	-1.30366666666667
NME7	-0.4065
HOXC12	1.94575
UBE2C	0.16475
FHOD1	-0.76075
CDK2AP1	0.06075
OR6K2	-0.05175
DHPS	-0.3455
RPL5	-1.30583333333333
TRGV5	0.6045
LOC541472	-0.22675
HCCS	1.1519
DENND1B	2.483
LHX3	0.4115
OR5D16	0.3995
CXorf57	-1.4835
IRF2BP1	0.057
NDST2	0.396333333333333
LCE3D	0.074
BOLL	0.512125
SYT3	-0.98775
PIH1D2	-0.09225
C20orf7	-0.866333333333333
IL1R2	-0.392
SLAMF9	0.3745
PPME1	-0.2225
PIK3CA	0.181
TRAPPC1	-0.692875
COLEC10	-1.24125
SLC9A6	-1.1555
PDDC1	0.205916666666667
CCDC53	0.85425
GK3P	-1.047
DAZL	-1.84075
BRI3	0.5385
SDK1	-0.88675
CYP2C18	-0.0625
IFI44L	2.87075
RPL3L	0.0335
FUT9	-1.974
KIFC2	0.843666666666667
PMP2	-0.473
SLC4A9	-0.476
PLAG1	-1.358
MYCBP2	-1.103
OR4E2	-0.2195
CCDC65	-0.17575
C16orf82	-0.80675
ENTPD4	-0.636625
BRP44L	-0.82475
PMP22CD	-0.171
TMCO4	2.10933333333333
KCNN1	-1.41733333333333
WDR35	-0.18675
CCDC80	1.277125
C3orf31	-1.492
SLC7A9	-0.9695
TMEM190	-1.30275
DBC1	-2.123
FADS3	0.317833333333333
PDZD8	-0.2915
GRM5	0.369333333333333
AZGP1	2.7437
PEX3	0.181
MED1	0.0596428571428572
ATG4C	-1.07083333333333
HNRPH3	-0.67925
FAM109B	2.5485
C4orf17	0.3555
CA10	-1.23475
OPRD1	0.105
CCL16	-1.58725
SACM1L	-1.088
CST6	3.67425
CD63	1.7716875
LGI1	5.7725
ZNF784	1.168
CRYBB1	-1.122
CX3CL1	1.3981
TOP2A	-0.535
GYPB	-4.22516666666667
GADD45GIP1	-1.02
FEN1	0.047
IGF1R	0.3045
WDR72	0.299833333333333
PURG	-1.57216666666667
DEFB126	0.357
PKD1L1	-0.21
CAV1	-2.8043
GNPDA2	0.4993
DGAT2	0.8405
NLGN1	-6.15425
STRBP	0.45575
HPRT1	-0.271833333333333
FANCI	-1.20925
PSMA7	1.119375
DBF4B	-0.3185
TTF1	-1.0665
RAD54L	-1.5305
ELOF1	-0.48475
PLAGL2	-0.94675
ZNF256	-0.43425
HMGCL	1.7105
MSI2	0.0635
RPESP	1.3785
C11orf60	0.48275
ABCD1	0.081
ACAA1	0.1066
SPARCL1	4.92178571428571
IL6ST	1.1852
ZNF319	0.27825
TMEM109	1.4149
FAM90A1	-1.43133333333333
IL22RA1	-1.7775
ATP4B	0.0145
TEC	-1.99616666666667
C7orf30	-1.67
TXNDC2	-0.455666666666667
ABCB4	-1.101
KIAA1191	0.445625
C9orf38	0.226
SFTPB	0.474375
CNTNAP2	1.259
FRK	0.673
TBX19	0.00600000000000001
CHD4	0.28675
C6orf26	-1.95533333333333
MOSC2	-0.10825
IKBKE	0.819
HIF1A	-1.32916666666667
LOC595101	-0.6695
RELA	-0.126
TMEM16B	-2.4035
ABHD12B	-2.6615
TSEN34	0.8925
KIF18A	-2.076
TXNDC9	0.3345
SPATA2L	0.373
SEMA4G	-1.954
C21orf91	-1.27825
MATN1	-0.1875
KCNIP4	0.1935
TUSC1	1.096375
OR4C15	0.57775
ARMCX6	0.522583333333333
WBSCR27	-1.38566666666667
OR52I2	-0.428
KIAA1604	-1.447
DYNC1I1	-0.895125
PPP4C	0.59075
SLC47A2	-1.953
TREH	0.073
CD48	1.03866666666667
ST14	2.11583333333333
PKN1	0.0625
SPON2	1.8935
XBP1	2.29791666666667
SFRS12	-0.577333333333333
EFCAB6	2.03
SELT	0.88475
SLC39A2	-0.2115
ERF	-1.50683333333333
ARL3	1.114875
SURF6	-0.3667
MLLT10	-0.599380952380952
FLJ11171	1.097
TDGF1	-5.15133333333333
ERCC6	-0.4295
EIF2AK4	0.916125
BAZ1A	0.738
LRRN3	-0.447
TMC3	0.561
EFTUD1	-0.369
PTPRO	2.01733333333333
CLEC12A	-0.012
ACBD4	1.08275
ZDHHC14	-1.581125
OTUD7B	1.391125
ACTB	0.6175
MSRA	-0.429375
LCE5A	1.752
IFI35	-0.06375
BSCL2	-0.469333333333333
ANKRD12	-0.274833333333333
CFHR2	0.5005
RGAG1	-0.345166666666667
HSFY1	-0.2855
SLC30A5	0.0488333333333333
IMPG1	-1.332
GPR109A	1.089
ZNF185	-1.9435
IYD	4.49925
NPCDR1	0.951
SERPINA13	0.664
HMGCLL1	-2.37175
NEUROG1	1.1725
UBQLN1	0.389875
LIN37	0.12775
SOCS2	-1.781125
DSCR4	-1.047125
XKR6	-1.42675
GPR142	0.6635
KRTAP13-3	0.3955
CCDC15	-2.3305
MOS	-0.0485
CD1E	-1.576
OFCC1	0.2902
FAM83D	-0.87075
SRFBP1	-0.01525
C9orf96	-0.417
DHDH	0.0455
CCDC90A	-1.003
RABL3	0.46905
CD320	-1.07216666666667
ANGEL2	0.114916666666667
MRPL21	1.26475
SMG6	0.1355
INSR	1.497
FLJ14816	-1.465
GLRB	-0.029
C9orf89	1.22
CIZ1	-0.43375
URG4	0.128833333333333
LRDD	-0.5715
CBY1	1.06516666666667
NFX1	-0.158
MTERFD2	-0.465214285714286
C19orf23	0.855
PGC	-2.96525
IER3IP1	0.4933
RASAL2	1.09925
C1orf89	0.25975
SYNJ1	-0.44825
NFKBIE	0.43075
FLJ40125	1.27516666666667
TCEB2	0.5831
NOG	-1.3445
POLR2J2	-0.584666666666667
HLA-B	2.087
PCDHA1	1.7185
PPP2R2B	-1.75325
ARHGEF17	0.298
TCF7L2	0.111857142857143
CHD5	0.591333333333333
ZNF431	-1.066375
TBC1D25	0.33275
ZNF800	-0.535
SCUBE2	1.36581818181818
MYCBP	-0.112166666666667
GPX5	0.469
C6orf129	1.01316666666667
QSER1	-1.096
ULK2	1.19775
PIGO	0.868333333333333
NRCAM	-0.0445714285714286
SLC35E3	0.730875
CSRP2	-0.1185
HYPE	0.77325
MAPK15	0.767666666666667
MGC14327	0.16325
TIMM13	0.172333333333333
ZNF462	-0.19075
GBA3	2.337
TEX13A	0.284
MCM6	-0.869444444444444
MTRF1	-0.871
ABCA7	-0.5265
EIF4A2	-0.32875
ZC3H10	1.3163
RPGR	-0.322166666666667
C20orf94	0.3235
RP1L1	0.15775
GPR125	-0.758571428571429
USP22	1.36135714285714
OR1L4	0.7875
MLZE	0.305
FLJ32065	-0.10825
PTCD1	0.00875
CRTAC1	2.624
BXDC2	-0.53325
C18orf1	3.24816666666667
FAM107A	0.234785714285714
EFNA3	0.12625
P18SRP	-0.0497
CAMKK2	0.525916666666667
KIAA0649	-1.0495
NES	-0.778666666666667
HS6ST3	1.525875
PON2	-2.0235
TCP11L2	0.02675
CLEC4A	2.3985
PRR12	-0.0185
MLXIPL	-1.189
C2orf50	-0.487
ZNF28	1.15525
ENC1	1.09533333333333
MAP2K1	0.069625
FKSG2	-0.18375
KIAA0430	0.1735
PTP4A1	-1.04811111111111
GPR156	1.6665
GTF3C6	-0.743
UBR2	-0.4005
LOC388272	-0.09925
MAK	0.813666666666667
ACOT4	2.64825
STC2	0.353666666666667
PIGW	-0.450375
SAE1	0.273875
COL6A1	0.910318181818182
OAZ1	0.465333333333333
STMN4	0.244833333333333
EDG3	1.46383333333333
SGCE	-0.318
IL11	-2.0445
PRSS8	3.09325
YIPF5	1.30625
WNT4	2.127
CSN2	0.655
TCF7	-3.27725
TDO2	4.03375
SAMD9	-0.2218125
S100A7A	-1.131
MMRN1	1.2734
GKAP1	-0.12675
AKR1C3	-2.893
RNF19A	1.821125
GMDS	-0.211
YKT6	-0.106
SPARC	1.1157
C12orf31	-0.203
UBE2V2	1.09916666666667
FBXL18	-0.784833333333333
KIAA0460	0.10725
ADAM22	-0.300125
SERPINC1	-4.88625
KCTD21	0.47075
MYOHD1	-1.61575
ZNF37A	-0.423333333333333
GTF3C1	0.921166666666667
CTSZ	1.584
PRNPIP	-0.935625
DRD1IP	1.96
NR1I2	-2.84533333333333
ZNF266	-0.896
SPAG4L	-0.1245
COX4NB	0.08325
SAPS1	0.58
APOA1	-3.83275
TATDN1	1.024
C10orf82	1.6635
KPNB1	-0.42575
FOXO3	0.100333333333333
CRYBB2	-0.5455
ZBTB5	-0.800166666666667
SLC25A38	0.33675
DCTN2	0.8025
IFT20	0.357
CTHRC1	2.726
C1orf31	-1.1455
UHRF1	-0.2835625
GPC6	0.178
C10orf54	1.5825
MCF2L2	-0.5308
WNT9B	-0.14025
OLA1	-1.307125
FAM120B	1.24675
TTLL10	0.2385
CYorf15A	-4.59266666666667
RELN	-2.3725
SCN2B	1.72866666666667
MFHAS1	-1.219
NKX3-2	-0.102166666666667
RASGRF2	-0.3135
SSBP1	-0.8575
KPNA6	0.0764285714285714
LOC389118	0.0935
HS3ST4	-1.7044
SUPT7L	-0.940625
FLJ32658	3.31
IGFBPL1	-0.736
KIAA1641	-1.6535
SHKBP1	0.424333333333333
CSF1R	4.8925
NAGK	1.4665
MYL2	0.5555
HIST1H4C	-0.5685
TOMM7	-1.100375
ADAMTSL3	4.1308
TNFSF14	-0.57675
PRRT2	-1.15425
VTA1	0.08975
AOAH	3.96633333333333
CRISPLD2	1.2695
PNN	-0.4731
TA-NFKBH	-0.6645
ESPN	-0.13575
RBM43	-0.9915
KIAA1267	0.537375
DDX3X	0.233944444444444
KIAA1576	-4.5095
PLXDC1	3.63783333333333
FLJ25801	-4.43
HNRNPL	0.40675
RUNDC3A	0.584166666666667
CASP12	0.3795
SH2D5	-1.532
RPL26L1	-0.104
OR51A7	0.38225
HDC	1.452
C2orf16	-0.012
SYTL3	2.4875
GOLGA4	0.353
NOTCH1	-0.614
ATPAF2	0.6895
ECD	0.1785
SSX5	1.53283333333333
SNAP91	0.502
OCA2	-5.3665
PNPO	1.337
DAPK1	-0.249166666666667
PINX1	-1.54766666666667
SELENBP1	1.499375
NEK3	-0.329666666666667
TMED4	0.295285714285714
SSTR4	-0.084
FOSL1	-3.027
CD40LG	0.041
CES1	-0.76825
DCI	0.409833333333333
B3GAT3	0.277333333333333
STK17B	-0.278
CNTN6	2.0635
CYP3A4	-2.17633333333333
MBOAT2	0.983642857142857
PISD	0.081625
USP1	-0.851
PYDC1	-0.171833333333333
CENPM	-0.539125
SAR1B	0.39225
TTC7B	-0.276875
DP58	0.547
GPC1	-0.1605
RBL1	-1.2435
TMEM137	-2.39433333333333
TOB1	1.63641666666667
TCEAL1	-0.0151666666666667
CENPF	-0.853454545454545
C6	4.28366666666667
PRSS1	-4.01225
PPIL6	0.608833333333333
C6orf124	-0.1635
ODZ4	1.24583333333333
SNCB	-0.198
NDUFB9	2.0555
CNOT6L	0.476166666666667
S100A9	0.4145
TRIM50	0.317
KCTD1	1.2822
WDR63	-0.2575
SPEF2	0.330625
RNGTT	-0.615
CXorf22	-0.6765
KCNK16	0.53425
CEP250	-0.463125
ATPBD1B	-0.51325
KCNJ2	3.69225
MT1B	-0.776
ZNF684	-0.5785
SLC4A1	0.36875
PDHA1	-0.31325
ZNF492	-0.328125
TKT	-1.151
BYSL	-0.35375
RNF38	0.25775
AHDC1	-0.094
KLHL2	0.074
CMTM8	1.85175
DMP1	6.659
HERPUD2	-0.332875
CRTAM	3.99766666666667
ZNF572	1.753
TMEM16J	0.2525
HSD17B2	-4.63925
UBE2G1	-0.0035
AHSA2	-2.209
PELI2	-0.6815
TPX2	-1.32075
ATP9B	1.0755
DAZAP1	0.00162500000000002
HMGCS2	3.10783333333333
C17orf38	0.22125
B9D1	-0.57625
NKX2-5	-1.39966666666667
KIAA1276	0.85275
LILRB2	3.777
CSTF1	-0.159833333333333
BTN2A1	-0.302666666666667
C15orf48	6.0085
IGF2BP3	-4.346
FAM113B	1.20783333333333
HRG	-0.261
ZNF131	-0.625
USP47	0.472857142857143
CCDC88B	-0.307375
HCN1	-0.6694
HTN1	-0.672
SYCP3	-0.65675
C13orf23	-0.3445
PAPOLA	0.4091875
AATK	-0.0195
MSH3	-0.675666666666667
NDUFAB1	-0.2225
ITLN2	-1.293
BAK1	0.240666666666667
MRPL45	-0.032
MTNR1B	0.360833333333333
LOC645843	-0.092
SPECC1L	-0.02575
PGCP	0.82625
SPN	-0.727125
GPR143	2.49266666666667
ZNF576	0.1515
TMEM39A	0.4472
ATP5D	-1.14483333333333
MAGEB3	-1.984
RPS5	-0.915333333333333
ANP32E	-0.900357142857143
MTMR1	0.29125
YEATS4	-0.57575
SYNGAP1	-0.978
PCOLCE	0.248666666666667
MNS1	1.01325
PCYT2	-0.129666666666667
ZNF182	-1.09
LAX1	-0.0255
SPPL2B	1.0499
ELOVL5	-0.1888
PCDHAC1	0.3115
B4GALNT1	-0.803666666666667
BLOC1S2	0.547
ZNF673	-2.4651
ARHGAP21	-1.0695
IRX5	3.586875
LRFN5	-0.5845
FAM7A1	-1.25425
RAB19	0.5375
GINS1	-0.995
ITM2B	1.1153
PAPSS2	1.71966666666667
OR5BF1	0.584
ACSL3	-0.789875
KIAA1919	-0.732833333333333
GLT8D2	2.153125
UTRN	0.312642857142857
CNN1	0.088
HISPPD2A	0.532333333333333
SDAD1	0.348375
SIGLEC9	1.83733333333333
RPL35	-0.544214285714286
C22orf26	0.379
IMPDH2	-1.082375
WDR69	-1.14
SEC14L5	-0.5962
CLTA	0.512
RP11-529I10.4	0.49125
GPR37L1	0.312166666666667
OGDH	-0.256916666666667
ASB13	1.23333333333333
ZFP14	-0.043
ZCRB1	0.332833333333333
KPNA3	0.00425000000000001
HSPA1L	0.889
RHOC	1.211375
LOC554175	-0.205
PPP3CA	0.5806
SLC1A7	-0.2941
ZNF529	-0.873833333333333
RBED1	0.539
DDB2	-1.3815
FLJ11286	-0.305833333333333
SPATA1	0.6985
MKNK1	0.377333333333333
DYSF	0.744666666666667
ALKBH2	-0.56125
NKD1	-3.103
C1orf174	-0.321
PLEKHO1	0.848166666666667
ASB10	0.4465
RING1	-0.508166666666667
NPC2	1.06575
AVPR1B	0.6285
YTHDF1	0.723333333333333
LMAN1L	0.558
GSG2	-1.2255
CEP170	-0.6886
RPS4Y2	-5.75525
MSH6	-0.982
HECTD2	0.839166666666667
ZNF556	-0.684666666666667
PLEKHC1	-1.3102
AIRE	0.583833333333333
BCL2L10	-1.11125
LMOD3	0.152666666666667
ZBTB8	-0.0363
FOXA2	-3.7908
SLCO2A1	2.7915
C3orf46	0.281
PRDM16	-1.731
TMEM98	-0.15825
FRMD5	-3.6605
PDE6C	0.455
C1orf216	0.486833333333333
EP400	-0.138642857142857
PTK2	1.76825
RNF217	-0.48025
NDUFA8	0.206
ZFAT1	1.30225
LAMP3	0.944333333333333
GLTSCR2	-0.61175
NPW	-1.1
LLGL2	0.9618
PPM1K	-0.137
C20orf177	0.009
KIR2DL4	0.806
NFKB2	0.214
C21orf122	-0.516
HESX1	-0.60975
GPR114	-0.0238333333333333
SLC25A35	-0.546166666666667
GNAT1	-0.94025
ORAI3	0.34475
FAM76B	-0.83775
TMEM99	0.8541
TRIM29	-2.7104
CDS1	2.1565
RHEB	0.4621
C4orf27	-0.614833333333333
RAB3A	-0.2315
OTUD6B	1.4225
GPD1	1.62825
CDH15	0.587
NPM1	-0.507714285714286
TMEM117	-0.49675
PRPS2	-0.594583333333333
GCK	-0.118
ADRA2A	4.0425
TSPYL4	-0.150833333333333
TASP1	-0.366
WDR19	0.632916666666667
C10orf38	-2.16575
PDE4C	-0.518166666666667
FYB	0.49425
C1orf55	0.328666666666667
PPFIA3	-0.1445
RAD18	-1.04625
C12orf44	1.01883333333333
CRYBA4	0.616
HVCN1	1.5165
TAF10	0.688833333333333
C16orf48	0.152166666666667
DEPDC5	0.536333333333333
LTBP1	-0.5455
MAPRE1	0.57
FGF8	0.1595
C3orf52	0.983875
SENP7	-0.026
LRRK2	1.41625
RUNDC2A	0.42
KIAA0355	0.236833333333333
CPEB1	-2.819
PPEF2	-0.6285
ABI2	-0.814666666666667
KIAA0317	0.0045
ATF1	-0.172666666666667
DYNC1H1	0.36175
DIP	0.27525
TMEM33	0.862
POLDIP3	-0.1755
C7orf24	0.465
GPR171	2.40425
CDC6	-0.807166666666667
PLD1	-0.9373
ITFG2	-0.4796
NDUFC1	0.36025
AKNA	-0.94425
NBR1	0.56175
PKHD1	0.566625
HPS4	-0.8427
MAFA	1.531
ULBP3	-0.972
DIRC1	0.415
IMMT	-0.4865
C22orf13	0.7635
CEL	0.10875
MARK3	-0.702
ADAMTS2	1.30358333333333
ARPC3	0.886333333333333
TMEM10	0.090125
NPHS1	-0.149
BRD8	0.0826666666666667
WDR12	-1.25525
IDI2	-0.160875
HOXD13	-1.1695
OR8G2	-0.241
SLAIN1	-4.079
GABRQ	-0.5025
NR2C2	-1.10725
NKTR	-1.4224
TLE2	1.366
KIAA0892	-0.2515
AURKA	-0.948909090909091
GPRC5C	-0.397333333333333
TBC1D9B	0.725625
PNPLA6	0.151833333333333
AP3B1	0.307
NAG	0.065875
C11orf68	-0.7305
AKR7A3	3.48575
AHCYL1	0.0948333333333333
COP1	0.298666666666667
RPP14	-0.206
PCDHB18	-0.43325
CDH24	2.013
KRT17	-2.2552
LACTB2	2.05075
DDX24	-0.0533
PHACTR1	-2.58733333333333
SLC35E2	0.698
LOXL1	-0.37375
IQSEC2	0.66125
RGSL1	-1.085
PCDHGC5	0.2795
MEGF10	2.18525
PRRX1	1.38133333333333
ASTE1	0.457833333333333
C6orf159	-2.31175
MYOD1	1.70775
GAA	1.75475
ZNF747	1.33325
KLRC1	-0.589625
IL1RL2	0.5635
GDF9	0.62825
GPR119	0.461
TRAF2	0.346166666666667
HCK	4.3625
BMP6	-3.945
IL8RA	0.700166666666667
FLJ35848	1.172
EFHA1	-0.018
CDSN	-0.977166666666667
C14orf54	-0.2845
LSM3	-0.314625
ZFP41	0.7745
C9orf126	-1.6705
VIT	-0.1835
SPCS3	-1.114
DEF8	-0.298
CHAF1A	-1.062
C1orf165	-1.01866666666667
ZFPM2	1.58833333333333
FTH1	0.9225
SLC35F1	-2.045
YWHAH	0.60375
C17orf66	0.128333333333333
ADRB1	-1.051
FOXL1	-0.499
RG9MTD3	-0.700166666666667
UMPS	0.172
MGC13008	0.81
KIAA1161	-0.434
CCDC77	-1.4085
C12orf65	-0.1354
COG4	0.7705
RCP9	0.523583333333333
RP4-692D3.1	2.71533333333333
CDC2L5	0.026
MGC7036	0.5315
DNAJC11	-0.01475
GDF2	0.4585
TIMM17A	0.258
HNRNPA0	-0.4689
OR2H1	0.036
PCBP1	-0.1255
COL23A1	-2.18375
LRRC2	-0.478846153846154
NSD1	0.0212857142857143
FLJ37078	1.212375
WDR91	-0.517666666666667
TMEM179	-0.158
DSCR10	1.081
CNDP2	0.6939
FYN	-1.143
BEX2	-0.840333333333333
KCND3	1.73075
YPEL5	1.544125
LRRC42	-0.901
C17orf45	-1.161
ZNF649	-0.5299
LOC150763	1.395875
COL5A2	1.92991666666667
CNGA2	0.313
ELA2B	-0.743166666666667
RAB9B	0.80375
FAM100A	-0.183
NAIP	0.0650714285714286
MYOZ2	0.72925
SPATA12	-0.2205
XRCC4	-0.4385
CYB561	1.9857
CHST10	-0.44
BAI1	-1.6555
BRSK1	-0.478
C17orf89	0.095625
PDE6H	-1.8
FLJ20309	0.00580000000000001
MAP7	0.50875
SCN4B	-0.441
SPAG9	-0.404625
SERTAD1	0.653
FLJ21963	-1.5465
ANTXR1	1.3396
TMPRSS13	2.12716666666667
ETV7	3.197
DGAT1	1.8625
NKIRAS1	0.815666666666667
TAC3	-3.52375
CORO1C	-0.265083333333333
RAD54B	0.95675
HRASLS3	2.35
C21orf42	-0.71025
BARD1	-0.730833333333333
ZNF177	-1.3795
MIP	0.141
ZNF442	-0.8045
F2	-3.9248
GRIA1	0.003125
GALNTL2	1.218
WNT5A	-0.6885
LENG9	0.3755
hCG_25371	-1.54
FOXR1	1.119
TRA@	0.9451
PWWP2	0.8945
C1QTNF7	4.10266666666667
SLC7A4	0.2975
C4orf7	-0.426
C17orf80	0.1315
KLK4	2.01666666666667
IL31	0.463
TMEM176A	4.04575
CTNNB1	1.1341875
BHLHB2	0.35825
TMEM185B	0.71
ARD1B	-0.28125
C1orf93	-0.3425
BRUNOL4	-0.892166666666667
LOC541469	-0.92525
UPK2	-0.2
GAS8	1.2545
PATE	2.224
IMPACT	0.682375
WNK4	0.954833333333333
HNRPLL	-0.652875
