Hybridization REF	TCGA-B6-A0X4-01A-11R-A109-07
FAM65A	0.390166666666667
RPL10A	0.0891666666666667
IRS4	-0.143
MACF1	0.4635
SEC24D	0.3765
LOC374395	0.7375
TGFB2	-0.93675
MDFIC	-2.596125
CHRNE	0.33
PCMTD2	0.346666666666667
ATP6V0D1	0.355333333333333
MTA2	0.3115
LZTR1	-0.324833333333333
RAP1A	-0.852
AXIN1	-0.22825
POLR1C	0.35025
TRIO	-0.318666666666667
PLXNA4A	-0.449333333333333
C5orf33	-0.772
DEPDC1B	-4.352875
ZNF473	-0.205833333333333
MTM1	0.004
GPR107	0.3805
CSNK1A1L	0.602666666666667
FLJ14154	-0.086
NLRC4	1.233
ENPP4	3.047
PADI3	-0.4205
RNF170	-0.343125
CG018	1.03766666666667
C16orf7	0.15925
KCNE1	0.02575
NRM	-1.40216666666667
SLC37A3	-0.606928571428571
TPD52L2	-1.36466666666667
UNC5B	1.76
C12orf12	0.140666666666667
SDHB	-0.2545
CLRN1	0.056625
NUDT10	-2.69866666666667
UGT3A1	0.142
FBXW8	-0.053375
RHOF	-0.988875
PTPLAD1	-0.10775
MYO3B	2.15375
DERA	-1.146
TPP2	-0.6705
C19orf53	-0.004
GINS3	-2.091375
ST6GALNAC5	3.7245
CHSY1	-0.851
MGC15705	0.3765
GPR83	0.413166666666667
EXT2	-0.262125
DOLK	0.203
TUBAL3	-0.696
ACVRL1	0.8395
ABL2	-0.159666666666667
C14orf156	-0.4445
PTPRZ1	-2.555375
DIP2C	0.895375
LAMP1	0.877625
RXRA	-0.0816
MAP3K5	2.24175
ALKBH1	-0.0728333333333333
PDLIM7	-0.562375
ARL14	-1.4745
SNIP1	-0.517333333333333
TIMP3	0.8525
RGS3	-0.082
SPAG16	2.8885
ABHD4	-0.27675
ARHGEF12	0.806583333333333
GLUD2	-0.6525
RAC2	-0.0455
UAP1L1	-0.2415
SLC18A3	-0.0855
YOD1	-1.11683333333333
RALY	-0.6085
HMOX2	0.345375
DGKH	-0.95675
DBNDD2	1.87166666666667
YIPF4	0.44925
THAP10	-0.30775
ZNF513	0.90825
HAGHL	0.762833333333333
ITGB4	0.5155
CCDC141	-1.5075
YTHDF3	-0.7085
C5orf28	0.447
RPL7L1	-0.285875
TMEM30B	0.906642857142857
ANKRD35	-0.1365
DUOXA2	-0.04375
TBC1D5	0.134625
DFNB59	0.4785
HRH4	0.4755
MYO6	3.4186
DNAJA4	1.292375
RBM24	-1.30575
CEACAM20	0.06225
RBM23	-0.196428571428571
NGFB	0.0195
C1orf63	-1.1098
KRTAP7-1	0.0955
PERLD1	1.948
NPB	0.0655
C17orf59	1.177
HSPBAP1	-0.36375
SLC15A4	-0.213625
PRTFDC1	-0.86
OSMR	-1.42785714285714
CYSLTR2	0.034
C19orf25	0.6427
KIAA1797	-0.1805
NLRP6	0.204
FAM105B	-0.5185
SCRN2	0.453666666666667
LRRC58	-0.8881
RNF17	0.17975
NEIL3	-3.5465
FAM137A	-0.59575
SKP2	-2.8985
PARVA	0.328333333333333
PKLR	-1.062
RNF34	-0.26175
A3GALT2	0.32725
C12orf50	0.404833333333333
SUNC1	-1.08525
FAM102B	0.673
CCT2	-0.96175
LRRC37A2	-0.7335
ARF4	0.352
SIKE	-0.482625
C8orf48	2.33783333333333
MBTPS1	0.587071428571429
GPSN2	0.389
NCF2	1.08275
SLC12A6	-0.157666666666667
MRPL48	-0.5405
HMGN3	-0.332833333333333
LRRC62	-0.74275
PAX9	-1.662
FAM55A	0.3535
C20orf42	-1.64466666666667
SCML2	-1.63316666666667
BCL9	0.5955
FAM40A	-0.146
C9orf41	-0.543166666666667
ZNF774	-0.494
LETM1	-0.813
PLXNB1	0.6045
NIPSNAP1	-0.105375
USP10	-0.94325
F9	0.41025
LIPE	0.9505
CNGB3	0.645
C12orf52	0.094375
PI4K2A	0.1035
MED8	-0.167125
STAT4	-0.1476
FGD4	-0.8175
RNF145	-0.7235
WDR32	0.037
CLDN2	0.282166666666667
TCEAL8	0.88125
ZMYND8	0.3695
PDXK	-0.17009375
GATAD2A	-0.471
PTGES3	-0.9095
CCM2	-0.426
TAP1	1.24375
ZNF670	-0.63725
ETS2	1.11735714285714
C6orf166	-0.605
PRMT2	0.0155714285714286
OR4B1	0.896
INTS8	-1.0045
CCDC102A	-0.008
CCDC83	-0.466666666666667
ITGA1	-1.017
EPHA5	-1.3473
FAM24B	-2.09216666666667
TSGA10	2.62125
HAL	-1.6345
MYOT	0.62275
SPACA3	0.07825
BCL2L2	0.487166666666667
CUGBP2	-2.37383333333333
CCNB3	1.59
RNF113B	0.25525
MERTK	-1.031
BAG1	3.1195
VPS36	0.03525
ORMDL3	0.909
C1orf190	0.8915
ZNF625	-0.6655
CORO2B	-1.7505
ALOX15	-0.34
CST1	0.8075
NUPR1	3.372
CCL7	-0.27725
SMCR5	-1.9425
DSC2	-0.4575
RBMS2	0.00299999999999999
GRIK4	0.4305
TRIM65	-0.345
TMPRSS6	2.73007142857143
TP53INP2	0.21475
GLB1L	1.95166666666667
LOC388284	0.8965
PUS1	-1.169
BCL9L	-0.1235
OLFM1	0.770666666666667
RET	4.523125
MASTL	-2.75466666666667
ALX3	0.14025
IL1RL1	0.105666666666667
ZNF765	-0.7686
C14orf138	-1.058
SNX10	-0.556666666666667
TAC4	0.0495
C1orf64	-0.158625
POGK	0.882625
MAPK9	-0.04825
ZNF366	1.197
C8orf79	2.2905
CLDN7	2.40625
OR5AT1	0.127
TRIM37	-1.9155
LRRC25	0.78
GRHL2	1.6719
TEKT3	2.807
LASS5	-0.273166666666667
ABCC4	-2.22308333333333
DLG3	0.76
VGLL1	0.09075
ZFP36L2	-0.3135
MFRP	0.261333333333333
KIAA1799	1.61725
FLJ44379	1.865
PCNX	-0.47725
ANXA9	1.2745
CYP4V2	1.5153
PIK3C2A	-0.46275
SRR	0.379
NOL3	1.728
IFITM2	0.7335
ARNTL2	-2.1895
ZNF595	0.8045
NLRP13	-0.011
ASPH	-0.568125
CPA2	0.169
PVRIG	-2.14816666666667
LEPR	-1.72566666666667
C16orf42	0.456333333333333
SH3BGRL	1.5395
FAM77D	-0.796166666666667
FNDC7	0.2095
C9orf6	0.0835
NOTCH2NL	1.73616666666667
PGBD1	0.212
SYNGR2	0.866166666666667
PITPNA	-0.10875
PRPF4B	-1.0024
SLC43A3	-2.21728571428571
NRBP1	-0.60175
SLC25A22	0.707
ILK	-0.4985
SLC22A8	0.678
MRPS7	-0.393375
PITX2	-3.22575
FABP3	-1.712625
OR1L1	0.4075
LOC728215	-1.062
BLID	-0.0575
KIAA1217	1.32323529411765
TFPT	0.69975
AP4B1	-0.41775
VBP1	-1.554
OR1K1	0.3455
MORC3	0.0615
BHMT2	-2.64016666666667
C3orf10	0.4295
FZD7	1.81683333333333
WFDC10A	-0.45
PMS2CL	-0.15875
CCDC32	0.619333333333333
FA2H	-0.61675
ALG13	-0.431
TTLL7	0.0127
SPOCK3	0.0715
SLC13A2	0.9035
AIM1	-1.60725
GPRC6A	0.286
EGR2	1.73725
MED11	0.8105
WWC1	0.945
SH3GL3	-2.97625
RIF1	-1.01585714285714
PRLH	-0.032
VLDLR	-0.56
DBT	0.1630625
C21orf63	1.0445
CGGBP1	-0.407625
KRTAP12-2	0.0885
TADA3L	-0.056875
ZBTB16	2.666
PDGFB	1.433375
RFX1	0.397125
UQCRB	0.0905
LOC133874	-0.101
HPS3	-1.96975
LGALS3BP	1.525
DKFZP564O0823	1.37257142857143
MRFAP1L1	0.656625
HOXA10	-2.25966666666667
NGB	0.673
KIF21A	0.263076923076923
IFLTD1	0.2505
LZTS1	-1.39825
ARHGEF3	0.8625
RHBDL3	0.7145
CSNK1G2	-0.0818333333333333
ChGn	-2.517125
KIAA1244	3.18
GABRB2	0.0365
MGC72080	-1.09
CD27	0.406
EGLN1	-1.161
PEX13	-0.0285
RWDD3	-0.53225
RNF12	-0.793666666666667
GRIN2B	-0.447
ADAMTS14	-0.322
DYDC2	2.03066666666667
ATP6AP1	1.7964
NR1H2	0.305
PDK2	0.39325
C3orf17	-0.0573333333333333
SLC38A2	-0.894357142857143
SLC25A29	0.384666666666667
C15orf29	-0.000875000000000015
ADAM9	-1.51516666666667
TMUB2	0.544
GPR176	-0.4005
AGK	-0.484875
MCCD1	0.19025
NDUFA4	-0.13875
TMEM146	0.14225
DUSP1	-0.04875
UNQ6975	-0.126
EMX2OS	0.627
INSM2	0.0725
LUZP4	0.11475
SETD6	-0.74325
P2RY2	0.77975
SLC45A2	-0.9055
RABGAP1	0.407833333333333
UBXD5	0.794625
GPRC5A	-1.1679
PAK3	-0.773666666666667
LOC63920	0.5835
TGFBR1	-0.7667
KRTAP6-3	0.168
SFMBT2	-0.53175
CDC42	-0.4130625
C11orf35	0.939
TTLL2	-0.2745
UACA	-0.818166666666667
CD97	-1.0203
SETD5	-0.323
NINJ2	-1.469
PTER	0.238833333333333
POMGNT1	1.284
KRTAP4-2	-0.0405
ECGF1	2.57875
HRB	-0.734727272727273
ATP1B2	-0.0909
LOC400506	-0.42175
COL4A3BP	0.4705
C6orf97	2.08575
GRHPR	0.441125
TAS2R1	0.2975
SEMA7A	-1.658
EDF1	0.984
ODF2L	0.1837
PCID2	-0.7515
GTF2H4	-0.926
ZCCHC3	-0.88425
CGB2	0.3175
NEUROD1	0.72925
C20orf75	1.86
RP5-1054A22.3	0.436166666666667
IFNA5	0.214
ZNF134	0.0135833333333333
MGC119295	-0.711
ZSWIM6	0.912625
SMEK1	-0.0981666666666667
PCGF2	0.441875
C1orf102	3.316
CYP2A13	3.301
KCNH6	1.9811
MDM1	-0.2369
ALDH7A1	-0.2275
C9orf75	1.59475
VDAC3	-0.7045
OR51T1	0.2165
EIF3F	-0.484333333333333
KCNJ10	-0.117875
LENG8	0.1005
EDEM2	0.2065
CCNJL	-1.27016666666667
DHX37	-0.5035
CRYGN	-0.4165
AATF	-0.29325
ZNF630	0.979625
E2F5	-0.5805
WFDC13	-0.16575
FTSJ3	-0.971666666666667
C4orf33	0.1225
LHFPL4	2.4075
C19orf56	0.0450833333333333
SMAD4	-0.150625
AFM	-0.528333333333333
G0S2	-2.70075
FCHSD2	-0.2111
RRP1B	-0.9142
EEF1B2	-0.0843333333333333
STAT6	0.0543333333333334
ZNF195	-0.21525
GNL1	-0.156666666666667
ZNRF2	0.224833333333333
PER3	0.18525
ASB16	0.28075
C10orf10	0.700071428571429
ADCY8	-2.82216666666667
C9orf58	-3.63466666666667
ARMC10	-0.123666666666667
PSG1	-0.079
DHX34	-0.1225
VARS2	-0.393875
NFIC	1.1725
ITPR2	0.29525
AGXT2	0.267166666666667
OR6K3	0.1145
H2AFZ	-1.39008333333333
MLLT3	0.559166666666667
COX4I2	0.8575
CCNT2	-0.3335
PLK4	-3.007625
NUMBL	-0.329333333333333
MED16	0.499
PLEKHQ1	-0.4085
GOSR1	0.433444444444444
BTG4	0.44225
RPL30	0.0790833333333333
IGSF5	-0.188
IGFL2	1.627
ELMOD2	0.325166666666667
SHC3	-1.44066666666667
HAVCR1	0.031
DYNC2H1	1.19
RNF5	-0.208666666666667
C2orf7	-0.12925
NLF1	1.2
KLHL25	0.30625
LRP10	1.0805
KRI1	-0.16375
PUS7L	-0.4685
MGMT	1.2465
HOXD1	-1.15766666666667
CSH1	0.154
ATG16L2	-0.764
FLJ44635	0.4795
CHODL	-0.15625
EXOSC8	-1.47725
SLC28A1	0.75425
MYO7B	-0.6595
SEH1L	-0.0455
MTNR1A	0.194833333333333
TSPAN5	1.04933333333333
CDC45L	-4.07533333333333
AMIGO1	0.604
ATAD3A	-0.70625
OSGIN2	-0.3385
PDIK1L	0.543
DARC	-0.144875
PIPSL	0.3715
SHMT1	-1.3385
CRISP3	0.4585
POPDC2	1.5935
ZRANB2	-0.6535
FBXL8	1.46375
TRIP13	-1.72454545454545
EIF5AL1	-0.705
POU5F1P3	-4.55633333333333
IL6	-2.792
CXorf38	-0.138166666666667
IFNA16	0.0065
FBXL2	1.51433333333333
BRD1	0.3645
STATH	0.206
FBXO44	1.02216666666667
MCCC2	-1.028
CDC2	-2.4653
C5orf23	-0.46525
IVD	0.3755
C10orf122	-0.04775
MSL3L1	-0.9766
MVP	0.809
EPOR	-0.9916
ZMYM1	-0.743
BCL7C	-0.195833333333333
PSTPIP2	0.1158
LYPD1	-1.348125
OR8G5	0.1575
ZP3	1.10016666666667
BCAS4	1.47233333333333
EDG6	-0.068
ISY1	-0.769
PRAMEF2	-0.364
CUL1	-0.407
RNF213	0.4734
CCRK	1.81075
DHX9	-0.40925
C13orf29	0.02925
NCKAP1	-0.3165
MRPL43	1.35785714285714
XPR1	0.07025
PKN2	0.7409
PODNL1	-0.2035
ZNF333	0.314625
DALRD3	0.95875
OPN1SW	0.151
BTBD6	0.6605
C11orf82	-3.4135
OR5P3	0.1935
DUSP11	-0.3385
L1CAM	-0.4789
NEK11	2.35833333333333
OR7E91P	1.0665
CNTN3	0.5519
CREB3L2	-0.419
ZBTB37	0.4715
KIAA1324L	0.709
NDUFB10	0.474666666666667
NUDT2	0.66425
GTPBP8	-0.347
CACNA1D	2.632875
PRKAA2	0.348166666666667
PRDM8	0.049
MGC16075	-0.866833333333333
KRT14	1.0085
PP8961	0.839625
MRPL18	-0.88175
ABCG2	-3.15275
PACRG	3.19475
BBS2	0.7195
KREMEN2	-2.3545
FBXO21	0.6975
HNRPUL1	0.14575
GRB10	-0.402
CLSTN1	1.76525
LMAN2	0.4732
C17orf61	0.0815
NIPSNAP3A	1.0365
INSIG2	-1.68033333333333
PCDHB7	-0.176666666666667
STXBP2	0.759125
CMAH	-1.37116666666667
SEMA5B	-0.711
ZNF155	0.1355
COQ6	0.707333333333333
PRPF4	-0.61025
TSPAN15	1.3374
VN1R5	0.26625
LATS2	-1.59775
SELK	0.6995
PGK2	-0.46775
MS4A1	-1.382
TYW3	-0.4914
KRTAP5-1	1.05075
RCCD1	-1.51433333333333
BTN1A1	-0.20525
DDX28	0.153
TMEM65	0.423375
LOC92345	-0.0415
TTC31	-0.75475
WDR46	-0.845166666666667
CHP2	-0.782
LSP1	-0.579375
ZNF542	0.1335
EXOSC1	0.0405
ARHGAP18	-0.326833333333333
LRRTM4	-0.428375
MAOB	-0.174583333333333
CACNB4	-0.4675
MGC33846	0.68975
RANBP3L	1.05525
ATP5L	0.18175
ONECUT1	-2.778
NUDT9	0.3495
TMEM149	-0.782
STX17	0.71825
IGSF10	-3.98375
TMPRSS9	0.213
BMPR2	0.678833333333333
ALLC	-0.1675
KLF7	0.383125
GCC1	0.5193
TIMM9	-0.10775
CDO1	-2.27233333333333
MGC10701	-0.503
IFI6	3.313
FRMD8	0.11625
MGAT2	-0.0565
WBP5	-0.368666666666667
CNIH2	0.3895
KIAA0907	-0.9163
KCNH8	-0.239
CTSG	-2.5745
GRIK1	2.68683333333333
CUL5	1.1665
FRMD1	0.2695
OR9A4	0.837
SYT6	-0.713875
FOXD4L2	1.6445
ANAPC2	-0.107
OPN5	-1.105
TAF13	-0.73375
LYG2	-0.13525
GGNBP1	0.1535
C11orf40	0.452
OTX2	-0.6275
REG4	0.392333333333333
EIF5	-0.236625
PALB2	-1.355
SEPSECS	-0.5151
RNASE3	-0.174
TRIM49	-0.908
POLR2K	0.0829
GPR42	-0.0835
C8B	-2.3945
SASS6	-1.0965
PREB	-0.0926666666666667
OR3A3	0.613
TUBA8	1.070375
IGLV2-14	-1.08225
STIL	-3.326
ANKFN1	0.9315
NME7	0.57475
HOXC12	-1.568
UBE2C	-2.423375
FHOD1	-0.607125
CDK2AP1	-0.406333333333333
OR6K2	0.227
DHPS	0.6795
RPL5	0.0258333333333333
TRGV5	0.379
LOC541472	0.18175
HCCS	-0.5957
DENND1B	1.033
LHX3	0.511
OR5D16	0.321
CXorf57	-1.28233333333333
IRF2BP1	1.169
NDST2	0.5275
LCE3D	0.2645
BOLL	0.267875
SYT3	-0.3485
PIH1D2	1.83375
C20orf7	-0.6495
IL1R2	-1.36416666666667
SLAMF9	0.012
PPME1	0.06775
PIK3CA	-0.174
TRAPPC1	0.14525
COLEC10	-0.45075
SLC9A6	-0.374666666666667
PDDC1	-0.0965
CCDC53	0.688
GK3P	-1.1205
DAZL	-1.0315
BRI3	0.1995
SDK1	-0.418125
CYP2C18	0.07525
IFI44L	1.797
RPL3L	0.4755
FUT9	-0.626166666666667
KIFC2	-0.151833333333333
PMP2	-0.445875
SLC4A9	0.5195
PLAG1	-1.3395
MYCBP2	0.0125
OR4E2	0.2785
CCDC65	2.05675
C16orf82	0.2315
ENTPD4	0.50675
BRP44L	0.290625
PMP22CD	0.1395
TMCO4	0.184166666666667
KCNN1	-0.368833333333333
WDR35	0.543
CCDC80	-0.807
C3orf31	-0.691
SLC7A9	-0.781
TMEM190	-0.53525
DBC1	-1.71616666666667
FADS3	-1.27833333333333
PDZD8	0.5565
GRM5	0.332875
AZGP1	4.0701
PEX3	0.188
MED1	-0.107357142857143
ATG4C	-1.6665
HNRPH3	-1.039375
FAM109B	1.63025
C4orf17	0.423
CA10	0.296
OPRD1	-0.068
CCL16	-0.56225
SACM1L	-0.48025
CST6	4.67575
CD63	0.7968125
LGI1	-0.9785
ZNF784	0.7195
CRYBB1	-1.028
CX3CL1	0.4387
TOP2A	-3.563125
GYPB	-2.40266666666667
GADD45GIP1	-0.11525
FEN1	-2.439875
IGF1R	2.037375
WDR72	-1.7515
PURG	-1.10966666666667
DEFB126	0.1995
PKD1L1	0.52975
CAV1	-2.7447
GNPDA2	1.3566
DGAT2	0.547125
NLGN1	0.83675
STRBP	-0.016625
HPRT1	-0.542166666666667
FANCI	-2.854625
PSMA7	-0.41475
DBF4B	-0.586
TTF1	-0.50375
RAD54L	-3.17075
ELOF1	-0.05125
PLAGL2	-0.90925
ZNF256	-0.1965
HMGCL	1.1005
MSI2	-0.348333333333333
RPESP	3.72166666666667
C11orf60	1.207
ABCD1	0.3745
ACAA1	1.1466
SPARCL1	3.32842857142857
IL6ST	0.1809
ZNF319	0.01425
TMEM109	-0.7161
FAM90A1	0.278833333333333
IL22RA1	0.2125
ATP4B	1.1745
TEC	-1.10466666666667
C7orf30	-0.935
TXNDC2	-0.458833333333333
ABCB4	-0.351
KIAA1191	0.61825
C9orf38	0.193
SFTPB	0.03375
CNTNAP2	-0.858583333333333
FRK	1.397
TBX19	-0.06075
CHD4	0.19925
C6orf26	-2.03683333333333
MOSC2	1.27775
IKBKE	-0.29775
HIF1A	-1.82916666666667
LOC595101	-0.421
RELA	0.5135
TMEM16B	-1.08383333333333
ABHD12B	-2.23125
TSEN34	0.5785
KIF18A	-3.81625
TXNDC9	-0.549166666666667
SPATA2L	1.3515
SEMA4G	-0.6755
C21orf91	-1.4065
MATN1	0.054
KCNIP4	0.277333333333333
TUSC1	1.059375
OR4C15	0.254
ARMCX6	0.14825
WBSCR27	0.653
OR52I2	0.2775
KIAA1604	-0.711
DYNC1I1	-1.7695
PPP4C	-1.04975
SLC47A2	-1.5075
TREH	-0.080625
CD48	-1.59316666666667
ST14	2.13383333333333
PKN1	0.22475
SPON2	-0.451
XBP1	3.1435
SFRS12	-0.65
EFCAB6	3.11475
SELT	-0.09275
SLC39A2	0.7555
ERF	-1.21133333333333
ARL3	1.221875
SURF6	-0.9482
MLLT10	-0.654761904761905
FLJ11171	-0.163833333333333
TDGF1	-4.01233333333333
ERCC6	0.03375
EIF2AK4	0.1935
BAZ1A	-0.684666666666667
LRRN3	-0.721166666666667
TMC3	0.219
EFTUD1	-0.14725
PTPRO	0.567166666666667
CLEC12A	-0.276375
ACBD4	0.825
ZDHHC14	-1.204
OTUD7B	0.335625
ACTB	-0.6953125
MSRA	0.54825
LCE5A	1.474
IFI35	0.3555
BSCL2	1.80883333333333
ANKRD12	0.879333333333333
CFHR2	0.07325
RGAG1	-0.307833333333333
HSFY1	0.669
SLC30A5	-0.16325
IMPG1	0.803
GPR109A	0.6365
ZNF185	-0.1635
IYD	0.76175
NPCDR1	1.069
SERPINA13	0.216
HMGCLL1	0.77225
NEUROG1	0.6695
UBQLN1	-0.0464375
LIN37	0.41925
SOCS2	-3.598625
DSCR4	-1.37175
XKR6	1.34725
GPR142	0.5095
KRTAP13-3	0.1285
CCDC15	-0.6815
MOS	0.301
CD1E	-1.2215
OFCC1	-0.279833333333333
FAM83D	-4.2285
SRFBP1	-0.66125
C9orf96	0.013
DHDH	-0.58625
CCDC90A	-0.374
RABL3	0.40475
CD320	0.093
ANGEL2	0.023
MRPL21	0.10075
SMG6	0.511166666666667
INSR	1.547
FLJ14816	-0.407
GLRB	3.10933333333333
C9orf89	1.4025
CIZ1	-0.30925
URG4	0.0573333333333333
LRDD	-0.728
CBY1	0.825833333333333
NFX1	0.5455
MTERFD2	0.5845
C19orf23	0.4265
PGC	-2.244375
IER3IP1	0.4224
RASAL2	0.340333333333333
C1orf89	0.09275
SYNJ1	0.379
NFKBIE	-0.2015
FLJ40125	0.486166666666667
TCEB2	-0.1307
NOG	0.2895
POLR2J2	-0.616
HLA-B	3.841
PCDHA1	-0.1945
PPP2R2B	-1.6555
ARHGEF17	0.898666666666667
TCF7L2	-0.883142857142857
CHD5	0.886666666666667
ZNF431	-0.755375
TBC1D25	0.405
ZNF800	-0.24125
SCUBE2	1.343
MYCBP	-0.425833333333333
GPX5	0.28
C6orf129	-0.1415
QSER1	-1.08516666666667
ULK2	1.986
PIGO	0.583833333333333
NRCAM	-1.9405
SLC35E3	-0.00949999999999999
CSRP2	-2.48625
HYPE	1.1875
MAPK15	-0.148833333333333
MGC14327	0.01925
TIMM13	-0.365333333333333
ZNF462	0.0265
GBA3	1.6275
TEX13A	-0.3575
MCM6	-2.225
MTRF1	-0.527375
ABCA7	-0.329
EIF4A2	1.06025
ZC3H10	0.8113
RPGR	0.7135
C20orf94	0.1195
RP1L1	0.37075
GPR125	-0.507625
USP22	-0.114357142857143
OR1L4	0.15275
MLZE	0.1495
FLJ32065	0.202
PTCD1	0.07125
CRTAC1	-0.126166666666667
BXDC2	-1.5055
C18orf1	1.02566666666667
FAM107A	0.0584285714285714
EFNA3	1.11225
P18SRP	-0.2699
CAMKK2	0.674
KIAA0649	0.3315
NES	-1.62266666666667
HS6ST3	-1.855375
PON2	-0.135
TCP11L2	-0.7205
CLEC4A	0.7635
PRR12	0.571
MLXIPL	-1.0406
C2orf50	0.002
ZNF28	-0.34825
ENC1	-0.958666666666667
MAP2K1	-0.576
FKSG2	0.7385
KIAA0430	1.1605
PTP4A1	-0.772722222222222
GPR156	1.2575
GTF3C6	-0.2085
UBR2	-0.0187
LOC388272	-2.01075
MAK	0.888666666666667
ACOT4	2.97925
STC2	0.053
PIGW	-1.1205
SAE1	-0.781375
COL6A1	-0.515863636363636
OAZ1	0.185
STMN4	1.7405
EDG3	-0.343833333333333
SGCE	-3.20616666666667
IL11	-1.66816666666667
PRSS8	1.973
YIPF5	0.380666666666667
WNT4	2.279625
CSN2	0.076
TCF7	-2.673875
TDO2	0.58025
SAMD9	-0.471375
S100A7A	-0.1155
MMRN1	0.3
GKAP1	0.7465
AKR1C3	-1.519625
RNF19A	-0.377875
GMDS	0.13375
YKT6	-0.796125
SPARC	-0.0623
C12orf31	-1.052
UBE2V2	-1.4345
FBXL18	-0.082
KIAA0460	0.59675
ADAM22	-0.751125
SERPINC1	-3.6855
KCTD21	0.736
MYOHD1	-1.79625
ZNF37A	-0.051
GTF3C1	-0.437
CTSZ	2.1915
PRNPIP	-0.54775
DRD1IP	0.358
NR1I2	-1.42533333333333
ZNF266	-0.3854
SPAG4L	-0.08
COX4NB	-0.5505
SAPS1	0.436666666666667
APOA1	-3.306875
TATDN1	-0.373333333333333
C10orf82	-1.97175
KPNB1	-0.56625
FOXO3	0.136666666666667
CRYBB2	-0.5795
ZBTB5	-0.837166666666667
SLC25A38	0.3585
DCTN2	0.371
IFT20	-0.0755
CTHRC1	-1.34425
C1orf31	-1.36075
UHRF1	-1.99075
GPC6	1.1945
C10orf54	0.27375
MCF2L2	-0.0416666666666667
WNT9B	0.181875
OLA1	0.034125
FAM120B	0.07475
TTLL10	0.458
CYorf15A	-4.23475
RELN	-1.8319
SCN2B	0.577833333333333
MFHAS1	-0.605
NKX3-2	-1.53283333333333
RASGRF2	-0.947
SSBP1	-0.625666666666667
KPNA6	0.0174285714285715
LOC389118	-0.1785
HS3ST4	-1.2544
SUPT7L	0.020875
FLJ32658	-0.1905
IGFBPL1	-0.08275
KIAA1641	-0.7538
SHKBP1	-0.639833333333333
CSF1R	4.37475
NAGK	0.1555
MYL2	0.277
HIST1H4C	-2.39766666666667
TOMM7	-0.219875
ADAMTSL3	0.0305
TNFSF14	-1.0115
PRRT2	0.65375
VTA1	-0.587
AOAH	1.30866666666667
CRISPLD2	0.0190714285714286
PNN	-0.8075
TA-NFKBH	0.0845
ESPN	0.4995
RBM43	0.261
KIAA1267	0.5295
DDX3X	-0.0840555555555555
KIAA1576	-3.7085
PLXDC1	3.05416666666667
FLJ25801	-3.86775
HNRNPL	-0.9885
RUNDC3A	3.674
CASP12	0.4005
SH2D5	-0.91525
RPL26L1	-0.4585
OR51A7	0.14375
HDC	2.8855
C2orf16	-0.137666666666667
SYTL3	1.847625
GOLGA4	0.336
NOTCH1	-1.21816666666667
ATPAF2	0.81425
ECD	0.51525
SSX5	-1.392
SNAP91	0.228
OCA2	-4.28875
PNPO	0.100666666666667
DAPK1	-1.9455
PINX1	-0.904166666666667
SELENBP1	1.97025
NEK3	-0.981166666666666
TMED4	0.598714285714286
SSTR4	-0.058
FOSL1	-2.3035
CD40LG	0.4
CES1	-1.66375
DCI	0.00400000000000001
B3GAT3	0.773833333333333
STK17B	-1.88375
CNTN6	0.14825
CYP3A4	0.117333333333333
MBOAT2	-0.795
PISD	0.753
USP1	-1.364
PYDC1	-0.05
CENPM	-1.22875
SAR1B	0.375
TTC7B	-0.825125
DP58	-0.263
GPC1	0.19825
RBL1	-2.17825
TMEM137	-1.77483333333333
TOB1	0.538
TCEAL1	1.86366666666667
CENPF	-3.37618181818182
C6	0.402333333333333
PRSS1	-2.45325
PPIL6	1.89183333333333
C6orf124	-1.555
ODZ4	-0.6
SNCB	0.01275
NDUFB9	0.040625
CNOT6L	0.133333333333333
S100A9	-1.3175
TRIM50	0.444
KCTD1	2.75
WDR63	2.3425
SPEF2	2.321
RNGTT	-0.5355
CXorf22	1.181
KCNK16	0.455
CEP250	-0.925375
ATPBD1B	-0.309
KCNJ2	2.429
MT1B	-0.4555
ZNF684	-0.9035
SLC4A1	0.312
PDHA1	-1.0595
ZNF492	-0.752
TKT	-0.981
BYSL	-0.4
RNF38	-0.273
AHDC1	0.4945
KLHL2	0.642875
CMTM8	1.0385
DMP1	-0.5315
HERPUD2	-0.274625
CRTAM	0.6745
ZNF572	-0.18
TMEM16J	0.553
HSD17B2	-2.8145
UBE2G1	-0.36775
AHSA2	-0.9605
PELI2	0.116
TPX2	-3.3225
ATP9B	1.29033333333333
DAZAP1	-0.363375
HMGCS2	0.274166666666667
C17orf38	0.13675
B9D1	1.242625
NKX2-5	-0.729166666666667
KIAA1276	0.6175
LILRB2	2.1445
CSTF1	-0.712333333333333
BTN2A1	-0.427333333333333
C15orf48	2.5575
IGF2BP3	-3.82525
FAM113B	-1.17516666666667
HRG	0.402125
ZNF131	-0.5815
USP47	1.2435
CCDC88B	0.3775
HCN1	0.6665
HTN1	0.363833333333333
SYCP3	-0.57275
C13orf23	-0.7917
PAPOLA	-0.149875
AATK	0.8181
MSH3	-0.0411666666666667
NDUFAB1	-0.6935
ITLN2	-0.0653333333333333
BAK1	-1.2345
MRPL45	-0.240833333333333
MTNR1B	0.238
LOC645843	-0.08
SPECC1L	0.298375
PGCP	1.58675
SPN	-0.98125
GPR143	1.3485
ZNF576	0.464
