Hybridization REF	TCGA-A8-A08Z-01A-21R-A00Z-07
TBC1D3P2	-0.4435
COMMD6	0.9562
ANKRD7	-2.07025
PTCHD1	-1.71475
NARS2	-0.8485
DOCK7	-0.30775
FAM127B	-0.203625
LOC390243	-0.1435
N6AMT2	0.60175
ZNF391	-0.913
DNAJB14	0.273166666666667
WRB	0.468375
BPI	-0.1875
TTC4	-0.182333333333333
FAM10A5	-0.432
GOT1L1	0.2144
MAGED1	-0.025875
RESP18	0.4085
WFDC6	-0.102
MT2A	-1.1585
C11orf56	0.1745
KIAA1432	0.6605
ROR1	-0.49325
HSD17B14	1.97716666666667
ZFAND2B	-0.023625
SAMD4B	0.51225
HEXA	0.492
HNRNPU	0.151727272727273
USP39	-0.387375
NRD1	-0.31325
R3HDML	0.6215
FLT4	0.844
OMG	-0.277166666666667
OR52N4	0.3755
LOC399818	-0.77375
ELA2	-2.4685
VENTXP1	-0.1015
RFC5	-1.8855
OR52L1	-0.068
PAX5	0.534
FBXO2	-0.2265
GMEB1	0.6065
AKT3	1.42033333333333
CRB1	-0.670333333333333
CTTN	0.442
UTP15	-0.7515
HSBP1	-0.07225
PHF11	1.53325
NDEL1	0.5735
USP8	0.4585
BAIAP2	-0.0170625
SI	-0.134333333333333
ARSJ	-0.181666666666667
BAAT	-2.504
KCNS3	2.48666666666667
LOC126147	-0.469666666666667
TMEM37	0.08525
C1orf162	3.79666666666667
MBD1	0.2168
ITGAL	0.792333333333333
WDR73	-0.159
GKN2	0.113
ARFGAP1	-0.870875
SLC5A8	2.03983333333333
ZBTB40	0.5013
CYP4B1	4.05133333333333
LYPLAL1	0.18675
CHST3	-0.20875
MAP3K9	0.2805
BTAF1	-0.0968333333333333
TFAP2E	0.5785
RBM35B	-0.162
LOC441251	-0.0893333333333333
ANKRD25	0.591055555555555
UQCRC2	0.0445
MAEA	0.562833333333333
HYAL1	-2.7133
RNPEPL1	0.476333333333333
CPSF2	-0.52025
PSD3	-0.5626
ABCA13	0.05325
AGR2	0.930875
GBX1	-1.5015
HDLBP	0.447142857142857
ACY3	-1.57775
HECW1	-0.2785
ZNF519	-0.73925
HOPX	3.7535
ZNF304	0.667875
OR12D3	0.231
FKSG43	0.3625
METTL1	0.269625
MFSD3	-0.000200000000000006
PSPH	-1.92725
CLCA3	-0.1595
DARS2	0.0643333333333333
CDC25A	-2.469
BAIAP2L1	0.08425
B3GNT5	0.1515
USP29	0.104
ARHGEF10L	0.6081
ATOX1	-0.194875
ADAM30	0.36775
DNASE1	-0.03075
STT3A	-0.0655
RAB6IP1	1.07675
PTN	-1.4284
C1orf106	-0.763923076923077
HECA	1.69625
RNF122	-0.45025
SLC22A18AS	-0.4025
GNG8	-0.026
ELP4	0.01775
FAM65A	0.217
RPL10A	0.496666666666667
IRS4	0.4275
MACF1	0.9591
SEC24D	0.67475
LOC374395	0.10475
TGFB2	3.098125
MDFIC	0.665
CHRNE	0.626833333333333
PCMTD2	-0.234833333333333
ATP6V0D1	0.2305
MTA2	-0.41225
LZTR1	-0.842666666666667
RAP1A	0.463
AXIN1	0.3385
POLR1C	0.0315
TRIO	0.09025
PLXNA4A	-0.3375
C5orf33	-0.6295
DEPDC1B	-3.1375
ZNF473	0.193
MTM1	0.808
GPR107	0.449166666666667
CSNK1A1L	0.541833333333333
FLJ14154	0.09675
NLRC4	4.6355
ENPP4	2.075
PADI3	-0.603
RNF170	-0.411375
CG018	0.970333333333333
C16orf7	-0.23475
KCNE1	1.79675
NRM	-0.643666666666667
SLC37A3	0.642714285714286
TPD52L2	-0.456833333333333
UNC5B	3.08025
C12orf12	0.133833333333333
SDHB	-0.246
CLRN1	-0.35375
NUDT10	0.470666666666667
UGT3A1	0.335375
FBXW8	0.24125
RHOF	-1.228
PTPLAD1	-0.219
MYO3B	-0.4275
DERA	-1.29225
TPP2	-0.021
C19orf53	-0.254
GINS3	-1.240625
ST6GALNAC5	1.687
CHSY1	1.1995
MGC15705	0.174
GPR83	0.609166666666667
EXT2	0.406375
DOLK	0.2625
TUBAL3	0.6935
ACVRL1	2.6774
ABL2	0.21525
C14orf156	-1.4615
PTPRZ1	-4.5795
DIP2C	1.457875
LAMP1	1.523625
RXRA	0.2033
MAP3K5	0.735
ALKBH1	0.444333333333333
PDLIM7	0.253875
ARL14	-2.8825
SNIP1	0.0976666666666667
TIMP3	3.34941666666667
RGS3	0.4415
SPAG16	0.154
ABHD4	0.56775
ARHGEF12	0.968666666666667
GLUD2	-0.253
RAC2	-0.6335
UAP1L1	-0.0875
SLC18A3	0.096
YOD1	-0.0499166666666667
RALY	-0.3435
HMOX2	0.686875
DGKH	0.46725
DBNDD2	1.304
YIPF4	0.397625
THAP10	-0.5765
ZNF513	0.80325
HAGHL	0.142166666666667
ITGB4	0.0623333333333333
CCDC141	-1.047
YTHDF3	0.3175
C5orf28	-0.21075
RPL7L1	-0.377375
TMEM30B	1.44171428571429
ANKRD35	1.972
DUOXA2	-0.25525
TBC1D5	0.028875
DFNB59	0.4885
HRH4	0.2175
MYO6	2.5478
DNAJA4	2.12875
RBM24	-1.6465
CEACAM20	-0.8145
RBM23	0.232857142857143
NGFB	0.1635
C1orf63	-0.3451
KRTAP7-1	0.531
PERLD1	1.07175
NPB	0.0535
C17orf59	0.6349
HSPBAP1	0.065
SLC15A4	0.5685
PRTFDC1	-0.28325
OSMR	0.109214285714286
CYSLTR2	-0.0355
C19orf25	0.1402
KIAA1797	-0.116
NLRP6	0.2675
FAM105B	0.0569
SCRN2	-0.360833333333333
LRRC58	-0.0695
RNF17	0.045
NEIL3	-3.218
FAM137A	-1.499
SKP2	-2.86875
PARVA	1.50733333333333
PKLR	-2.317
RNF34	0.85975
A3GALT2	0.24975
C12orf50	0.429
SUNC1	-1.18875
FAM102B	0.649
CCT2	-0.53175
LRRC37A2	0.4205
ARF4	0.684
SIKE	-0.147375
C8orf48	0.793333333333333
MBTPS1	0.0472142857142857
GPSN2	-0.608
NCF2	4.4005
SLC12A6	0.460833333333333
MRPL48	-0.84575
HMGN3	-0.271166666666667
LRRC62	-1.48525
PAX9	1.657875
FAM55A	0.4265
C20orf42	-3.80333333333333
SCML2	-1.10233333333333
BCL9	0.5595
FAM40A	-0.052
C9orf41	-1.2075
ZNF774	0.711
LETM1	-0.83225
PLXNB1	1.136
NIPSNAP1	-0.860875
USP10	-0.48275
F9	0.3285
LIPE	-0.20425
CNGB3	-0.072
C12orf52	-0.21625
PI4K2A	0.599875
MED8	-0.132
STAT4	1.1688
FGD4	0.417666666666667
RNF145	-1.46583333333333
WDR32	0.7991
CLDN2	-0.04
TCEAL8	0.7755
ZMYND8	-0.3717
PDXK	-0.350125
GATAD2A	-0.42075
PTGES3	-0.1445
CCM2	-0.01625
TAP1	0.91775
ZNF670	0.2885
ETS2	-0.228785714285714
C6orf166	0.172
PRMT2	0.929642857142857
OR4B1	0.4695
INTS8	-0.658
CCDC102A	0.36825
CCDC83	-0.8155
ITGA1	0.3655
EPHA5	-2.202
FAM24B	-1.07033333333333
TSGA10	2.948
HAL	-2.19566666666667
MYOT	-0.1865
SPACA3	0.24875
BCL2L2	-0.0838333333333333
CUGBP2	0.762166666666667
CCNB3	1.684
RNF113B	-0.00275
MERTK	1.39375
BAG1	0.3775
VPS36	0.32775
ORMDL3	0.0521
C1orf190	0.72675
ZNF625	-0.5485
CORO2B	-1.573
ALOX15	-0.702
CST1	1.7515
NUPR1	2.38216666666667
CCL7	2.91425
SMCR5	-2.9295
DSC2	2.207
RBMS2	0.7245
GRIK4	1.068
TRIM65	0.3734
TMPRSS6	-0.153142857142857
TP53INP2	0.697
GLB1L	1.21633333333333
LOC388284	0.256666666666667
PUS1	-0.569285714285714
BCL9L	0.3215
OLFM1	-0.402666666666667
RET	1.415875
MASTL	-1.95283333333333
ALX3	-0.02225
IL1RL1	0.359666666666667
ZNF765	-0.6429
C14orf138	-0.13875
SNX10	0.0598333333333333
TAC4	0.0045
C1orf64	-1.3465
POGK	0.964
MAPK9	0.50025
ZNF366	3.29975
C8orf79	-0.3386
CLDN7	2.200125
OR5AT1	0.3995
TRIM37	-1.31325
LRRC25	3.57225
GRHL2	2.019
TEKT3	2.76325
LASS5	0.38
ABCC4	-1.2795
DLG3	0.85525
VGLL1	0.105375
ZFP36L2	0.8175
MFRP	-0.365
KIAA1799	0.32775
FLJ44379	2.672
PCNX	0.14225
ANXA9	1.373
CYP4V2	0.9353
PIK3C2A	-0.094
SRR	0.899
NOL3	-1.03925
IFITM2	1.7755
ARNTL2	-1.09375
ZNF595	0.766
NLRP13	-0.4425
ASPH	-0.036125
CPA2	0.1995
PVRIG	-1.39016666666667
LEPR	-0.0841666666666667
C16orf42	0.8025
SH3BGRL	1.68675
FAM77D	-0.8095
FNDC7	-0.018
C9orf6	0.0863333333333333
NOTCH2NL	0.638
PGBD1	-0.2465
SYNGR2	0.444333333333333
PITPNA	0.4991875
PRPF4B	-0.3608
SLC43A3	-0.197642857142857
NRBP1	0.32525
SLC25A22	0.08125
ILK	0.91225
SLC22A8	0.3995
MRPS7	-0.39975
PITX2	-0.194
FABP3	0.6815
OR1L1	0.359
LOC728215	1.4945
BLID	-2.4605
KIAA1217	3.2085294117647
TFPT	-0.114
AP4B1	-0.6245
VBP1	-1.39925
OR1K1	0.071
MORC3	1.17625
BHMT2	0.443666666666667
C3orf10	0.98125
FZD7	1.16416666666667
WFDC10A	-0.6685
PMS2CL	-0.505875
CCDC32	0.7045
FA2H	-3.4855
ALG13	-0.35
TTLL7	-0.0568
SPOCK3	0.01525
SLC13A2	0.4065
AIM1	0.84125
GPRC6A	0.2405
EGR2	3.32475
MED11	0.71575
WWC1	1.16975
SH3GL3	-4.122
RIF1	-0.200642857142857
PRLH	-0.011
VLDLR	-0.3305
DBT	0.411125
C21orf63	1.72125
CGGBP1	0.213
KRTAP12-2	-0.3375
TADA3L	-0.422375
ZBTB16	1.716
PDGFB	1.484625
RFX1	0.359125
UQCRB	-0.231
LOC133874	-0.4
HPS3	-2.3825
LGALS3BP	0.4937
DKFZP564O0823	1.55678571428571
MRFAP1L1	0.677125
HOXA10	-0.224833333333333
NGB	0.0645
KIF21A	-0.803461538461538
IFLTD1	0.029
LZTS1	0.01925
ARHGEF3	1.49425
RHBDL3	-2.8475
CSNK1G2	0.0245
ChGn	0.05
KIAA1244	2.15933333333333
GABRB2	-0.013
MGC72080	-1.2635
CD27	2.854
EGLN1	-1.1053
PEX13	0.22025
RWDD3	-0.5095
RNF12	-0.623
GRIN2B	0.1815
ADAMTS14	-0.813875
DYDC2	3.492
ATP6AP1	0.7038
NR1H2	-0.0716666666666667
PDK2	-0.08225
C3orf17	0.0995
SLC38A2	-0.620428571428571
SLC25A29	0.211833333333333
C15orf29	0.95475
ADAM9	-0.112916666666667
TMUB2	0.512
GPR176	0.50225
AGK	-0.2975
MCCD1	0.0075
NDUFA4	-0.53425
TMEM146	1.66675
DUSP1	1.366625
UNQ6975	0.595
EMX2OS	4.72125
INSM2	0.0965
LUZP4	0.1775
SETD6	-1.682
P2RY2	1.57425
SLC45A2	-1.782
RABGAP1	0.9155
UBXD5	0.1305
GPRC5A	-0.501
PAK3	-0.300166666666667
LOC63920	0.05875
TGFBR1	1.666
KRTAP6-3	-0.15675
SFMBT2	-0.18025
CDC42	0.2475
C11orf35	0.37
TTLL2	0.069
UACA	1.46433333333333
CD97	-0.7702
SETD5	-0.103625
NINJ2	0.31975
PTER	0.253
POMGNT1	0.39175
KRTAP4-2	-0.084
ECGF1	2.337
HRB	-0.0653636363636364
ATP1B2	-0.1439
LOC400506	-0.0935
COL4A3BP	0.26925
C6orf97	1.166
GRHPR	0.63725
TAS2R1	0.067
SEMA7A	-0.71825
EDF1	0.29275
ODF2L	0.8257
PCID2	-0.189833333333333
GTF2H4	-0.356833333333333
ZCCHC3	-0.348625
CGB2	0.015
NEUROD1	0.53975
C20orf75	-0.02
RP5-1054A22.3	1.832
IFNA5	-0.156
ZNF134	0.0590833333333333
MGC119295	-0.1947
ZSWIM6	0.53675
SMEK1	0.411833333333333
PCGF2	0.654
C1orf102	2.33
CYP2A13	0.8735
KCNH6	-0.249
MDM1	0.3198
ALDH7A1	-0.2205
C9orf75	0.86475
VDAC3	0.293125
OR51T1	0.094
EIF3F	-0.348333333333333
KCNJ10	-0.58075
LENG8	-0.0775
EDEM2	0.0928333333333334
CCNJL	-0.172833333333333
DHX37	-0.355
CRYGN	0.535
AATF	-0.57225
ZNF630	1.3995
E2F5	0.118
WFDC13	-0.6345
FTSJ3	-0.930833333333333
C4orf33	0.491
LHFPL4	-3.47125
C19orf56	-0.280416666666667
SMAD4	0.396625
AFM	-0.838166666666667
G0S2	0.05875
FCHSD2	0.3548
RRP1B	-1.2018
EEF1B2	-0.5665
STAT6	0.386666666666667
ZNF195	-0.6815
GNL1	-0.637333333333333
ZNRF2	1.2865
PER3	0.63575
ASB16	0.68025
C10orf10	1.89628571428571
ADCY8	-2.9175
C9orf58	-1.7575
ARMC10	-0.0815
PSG1	-1.478
DHX34	-0.19025
VARS2	-0.783125
NFIC	1.0385
ITPR2	-0.1985
AGXT2	0.0985
OR6K3	-0.028
H2AFZ	-0.945166666666667
MLLT3	-0.0386666666666667
COX4I2	1.59875
CCNT2	0.287
PLK4	-1.100125
NUMBL	-0.309833333333333
MED16	0.12775
PLEKHQ1	1.94475
GOSR1	0.315611111111111
BTG4	-0.0463333333333333
RPL30	-0.218166666666667
IGSF5	-0.05075
IGFL2	3.91033333333333
ELMOD2	0.882166666666667
SHC3	-0.482833333333333
HAVCR1	-0.1775
DYNC2H1	0.59175
RNF5	-0.325833333333333
C2orf7	-0.01875
NLF1	0.6635
KLHL25	0.127
LRP10	1.1913
KRI1	-0.37425
PUS7L	-0.2325
MGMT	0.817
HOXD1	1.28333333333333
CSH1	0.059
ATG16L2	-0.7965
FLJ44635	0.7705
CHODL	-0.8135
EXOSC8	-1.3085
SLC28A1	-0.3535
MYO7B	-0.823333333333333
SEH1L	-0.1759
MTNR1A	0.189333333333333
TSPAN5	-0.2585
CDC45L	-4.1745
AMIGO1	0.658
ATAD3A	-1.35025
OSGIN2	0.297166666666667
PDIK1L	0.368833333333333
DARC	1.847125
PIPSL	0.114
SHMT1	-0.228
CRISP3	-0.2955
POPDC2	2.005
ZRANB2	-0.451333333333333
FBXL8	0.33425
TRIP13	-2.24390909090909
EIF5AL1	-1.029
POU5F1P3	-5.05516666666667
IL6	-1.23616666666667
CXorf38	-0.147666666666667
IFNA16	0.1
FBXL2	1.777
BRD1	0.05025
STATH	0.00149999999999999
FBXO44	-0.0708333333333333
MCCC2	-0.01475
CDC2	-1.4593
C5orf23	3.357
IVD	0.532166666666667
C10orf122	-1.052
MSL3L1	0.2574
MVP	1.2095
EPOR	-0.2511
ZMYM1	0.1335
BCL7C	0.452333333333333
PSTPIP2	1.0872
LYPD1	-1.918
OR8G5	-0.257
ZP3	0.0315
BCAS4	0.707083333333333
EDG6	1.811
ISY1	-0.3065
PRAMEF2	-1.41525
CUL1	0.07625
RNF213	1.0054
CCRK	1.34925
DHX9	0.0735
C13orf29	-0.312
NCKAP1	0.814666666666667
MRPL43	0.624928571428571
XPR1	0.34175
PKN2	0.8785
PODNL1	0.864
ZNF333	0.481125
DALRD3	1.40325
OPN1SW	-0.018
BTBD6	0.5285
C11orf82	-1.754
OR5P3	0.328
DUSP11	0.08375
L1CAM	-1.8946
NEK11	2.60933333333333
OR7E91P	1.5115
CNTN3	2.6975
CREB3L2	0.1185
ZBTB37	1.0255
KIAA1324L	-0.89925
NDUFB10	0.1375
NUDT2	0.18975
GTPBP8	-0.5795
CACNA1D	1.416125
PRKAA2	-0.0338333333333333
PRDM8	-0.145
MGC16075	0.133166666666667
KRT14	-1.69821428571429
PP8961	0.38025
MRPL18	-0.26125
ABCG2	-1.76625
PACRG	3.06875
BBS2	-0.08375
KREMEN2	-0.8915
FBXO21	0.63075
HNRPUL1	0.214666666666667
GRB10	-0.039
CLSTN1	0.888625
LMAN2	0.0566
C17orf61	0.05325
NIPSNAP3A	1.122
INSIG2	-0.878666666666667
PCDHB7	0.2225
STXBP2	0.13975
CMAH	2.39375
SEMA5B	0.36925
ZNF155	-0.357166666666667
COQ6	0.0118333333333333
PRPF4	1.035
TSPAN15	3.1624
VN1R5	0.52425
LATS2	1.6065
SELK	0.225
PGK2	-0.0305
MS4A1	-1.318125
TYW3	-0.1727
KRTAP5-1	0.69025
RCCD1	-1.27816666666667
BTN1A1	0.107
DDX28	-0.53725
TMEM65	-0.79325
LOC92345	0.16575
TTC31	0.164
WDR46	-0.738666666666667
CHP2	-1.67783333333333
LSP1	0.96525
ZNF542	-0.687
EXOSC1	-0.31175
ARHGAP18	0.505833333333333
LRRTM4	-0.96175
MAOB	2.7385
CACNB4	-1.08725
MGC33846	0.070375
RANBP3L	2.583375
ATP5L	-0.336625
ONECUT1	-3.508
NUDT9	0.0515
TMEM149	-0.085
STX17	0.5015
IGSF10	-3.6955
TMPRSS9	0.0435
BMPR2	1.60566666666667
ALLC	-0.247
KLF7	1.27425
GCC1	0.6378
TIMM9	-0.365
CDO1	0.900333333333333
MGC10701	-0.661833333333333
IFI6	0.795
FRMD8	0.2
MGAT2	-0.00475
WBP5	0.463166666666667
CNIH2	-0.04975
KIAA0907	-0.416
KCNH8	1.4585
CTSG	-1.4975
GRIK1	1.384
CUL5	-0.00675
FRMD1	0.9235
OR9A4	0.3735
SYT6	-2.28075
FOXD4L2	1.78625
ANAPC2	-0.5725
OPN5	0.1905
TAF13	-0.84725
LYG2	-0.47275
GGNBP1	-0.3535
C11orf40	-0.183
OTX2	-1.565
REG4	-0.393
EIF5	-0.63475
PALB2	-0.0305
SEPSECS	0.2942
RNASE3	0.1435
TRIM49	-2.18
POLR2K	0.2519
GPR42	0.213
C8B	-3.1455
SASS6	-1.17225
PREB	-0.395
OR3A3	0.302
TUBA8	0.1115
IGLV2-14	-1.7065
STIL	-1.855
ANKFN1	2.04433333333333
NME7	1.09325
HOXC12	5.65725
UBE2C	-1.757375
FHOD1	-0.399875
CDK2AP1	0.8275
OR6K2	0.81075
DHPS	-0.36425
RPL5	-0.0095
TRGV5	0.357
LOC541472	0.174375
HCCS	-0.2767
DENND1B	1.552
LHX3	0.0725
OR5D16	0.377
CXorf57	-0.5655
IRF2BP1	-0.00825
NDST2	0.6945
LCE3D	0.085
BOLL	-0.013875
SYT3	-1.76425
PIH1D2	1.69025
C20orf7	-0.9525
IL1R2	-0.223833333333333
SLAMF9	0.8625
PPME1	-0.288625
PIK3CA	0.259
TRAPPC1	0.16525
COLEC10	-1.148
SLC9A6	-0.914
PDDC1	-0.279666666666667
CCDC53	0.4175
GK3P	-0.58725
DAZL	-0.912
BRI3	0.6955
SDK1	0.19975
CYP2C18	0.046
IFI44L	2.489875
RPL3L	0.0375
FUT9	3.21583333333333
KIFC2	-0.398
PMP2	-0.83625
SLC4A9	-0.3315
PLAG1	-1.58933333333333
MYCBP2	-0.0535
OR4E2	-0.036
CCDC65	3.02925
C16orf82	-0.078125
ENTPD4	-0.122125
BRP44L	0.065625
PMP22CD	0.29175
TMCO4	1.17066666666667
KCNN1	-0.8815
WDR35	0.26425
CCDC80	3.301125
C3orf31	-0.511
SLC7A9	-0.40575
TMEM190	3.9245
DBC1	-0.3874
FADS3	-0.494
PDZD8	0.106666666666667
GRM5	0.258875
AZGP1	1.8356
PEX3	0.4555
MED1	-0.125142857142857
ATG4C	-0.755
HNRPH3	-0.743
FAM109B	2.67125
C4orf17	-0.219
CA10	0.27425
OPRD1	-0.223
CCL16	-1.58025
SACM1L	-0.606
CST6	5.29725
CD63	1.0251875
LGI1	-2.2795
ZNF784	0.32225
CRYBB1	-0.8325
CX3CL1	0.23715
TOP2A	-1.612
GYPB	-3.69666666666667
GADD45GIP1	-1.083
FEN1	-1.64425
IGF1R	0.364
WDR72	-3.05433333333333
PURG	-0.2335
DEFB126	-0.1605
PKD1L1	0.27875
CAV1	-1.5096
GNPDA2	1.0633
DGAT2	-0.86375
NLGN1	-4.437
STRBP	-0.231875
HPRT1	-0.891666666666667
FANCI	-2.300375
PSMA7	-0.123
DBF4B	-0.887
TTF1	-0.2115
RAD54L	-2.6345
ELOF1	-0.6235
PLAGL2	-1.136
ZNF256	-0.30625
HMGCL	0.80175
MSI2	-0.776333333333333
RPESP	-2.10433333333333
C11orf60	1.16725
ABCD1	-0.2585
ACAA1	0.1811
SPARCL1	5.106
IL6ST	0.8826
ZNF319	-0.17025
TMEM109	0.133
FAM90A1	-0.394
IL22RA1	-1.973
ATP4B	1.329
TEC	-0.460333333333333
C7orf30	-1.318
TXNDC2	-0.302333333333333
ABCB4	0.388
KIAA1191	0.700875
C9orf38	0.0815
SFTPB	0.201125
CNTNAP2	-1.15133333333333
FRK	1.392
TBX19	0.377
CHD4	0.182
C6orf26	-2.472
MOSC2	0.85575
IKBKE	0.3685
HIF1A	-0.444166666666667
LOC595101	-0.312
RELA	0.547833333333333
TMEM16B	-0.605166666666667
ABHD12B	-1.784
TSEN34	0.29
KIF18A	-2.3425
TXNDC9	0.174
SPATA2L	-0.2495
SEMA4G	-1.638
C21orf91	-0.53475
MATN1	-0.587
KCNIP4	0.2285
TUSC1	2.02875
OR4C15	0.28025
ARMCX6	0.808
WBSCR27	-0.577166666666667
OR52I2	-0.218
KIAA1604	-0.2705
DYNC1I1	0.338125
PPP4C	0.35775
SLC47A2	-1.06983333333333
TREH	0.012125
CD48	2.224
ST14	2.12833333333333
PKN1	-0.40125
SPON2	2.7745
XBP1	1.69983333333333
SFRS12	-0.284833333333333
EFCAB6	1.625
SELT	0.117
SLC39A2	-0.2205
ERF	-1.38366666666667
ARL3	1.018
SURF6	-0.682
MLLT10	-0.396190476190476
FLJ11171	-0.1895
TDGF1	-4.73816666666667
ERCC6	-0.0765
EIF2AK4	0.813875
BAZ1A	0.125833333333333
LRRN3	-0.746333333333333
TMC3	-0.166
EFTUD1	0.154
PTPRO	1.6735
CLEC12A	2.003
ACBD4	0.144
ZDHHC14	-0.565375
OTUD7B	1.011125
ACTB	1.8246875
MSRA	-0.113875
LCE5A	0.933
IFI35	0.3055
BSCL2	-0.221166666666667
ANKRD12	0.857083333333333
CFHR2	1.25025
RGAG1	-0.243166666666667
HSFY1	0.1515
SLC30A5	0.20775
IMPG1	1.08
GPR109A	0.377
ZNF185	0.70275
IYD	0.78025
NPCDR1	0.1495
SERPINA13	-0.267
HMGCLL1	2.61075
NEUROG1	0.481666666666667
UBQLN1	0.4155625
LIN37	0.04625
SOCS2	-0.424
DSCR4	-2.22575
XKR6	-1.69075
GPR142	0.385
KRTAP13-3	0.482
CCDC15	-0.118666666666667
MOS	0.1325
CD1E	-2.2835
OFCC1	-0.223166666666667
FAM83D	-0.825
SRFBP1	0.08025
C9orf96	-0.232
DHDH	0.3605
CCDC90A	-1.102
RABL3	0.69605
CD320	-1.59966666666667
ANGEL2	0.5245
MRPL21	-0.86875
SMG6	0.463666666666667
INSR	1.5075625
FLJ14816	-1.0945
GLRB	-0.396666666666667
C9orf89	1.016
CIZ1	-0.228375
URG4	0.0736666666666667
LRDD	-1.36583333333333
CBY1	0.454166666666667
NFX1	0.4335
MTERFD2	0.156
C19orf23	0.532
PGC	-2.882875
IER3IP1	0.1379
RASAL2	1.775
C1orf89	-0.13375
SYNJ1	-0.19225
NFKBIE	0.728
FLJ40125	-1.23233333333333
TCEB2	-0.2683
NOG	0.2335
POLR2J2	-0.605666666666667
HLA-B	2.4375
PCDHA1	1.6625
PPP2R2B	-1.44825
ARHGEF17	1.28916666666667
TCF7L2	0.977714285714286
CHD5	-0.865666666666667
ZNF431	-0.471125
TBC1D25	-0.05175
ZNF800	-0.4575
SCUBE2	2.68036363636364
MYCBP	-0.111833333333333
GPX5	0.1185
C6orf129	0.0948333333333333
QSER1	-0.7635
ULK2	1.729
PIGO	0.444833333333333
NRCAM	-1.92842857142857
SLC35E3	0.11725
CSRP2	-0.42675
HYPE	0.3595
MAPK15	0.511333333333334
MGC14327	0.35775
TIMM13	-0.607
ZNF462	-0.9925
GBA3	-0.26275
TEX13A	0.096
MCM6	-1.40111111111111
MTRF1	-0.497125
ABCA7	-0.666
EIF4A2	-0.3765
ZC3H10	0.9739
RPGR	0.18
C20orf94	0.0465
RP1L1	0.1155
GPR125	-0.588
USP22	0.6095
OR1L4	-0.046
MLZE	1.601
FLJ32065	0.26625
PTCD1	-0.85725
CRTAC1	1.26066666666667
BXDC2	-1.039
C18orf1	2.56233333333333
FAM107A	0.736857142857143
EFNA3	-0.5785
P18SRP	0.0111
CAMKK2	0.926166666666667
KIAA0649	0.65375
NES	-1.72783333333333
HS6ST3	1.695375
PON2	-0.66775
TCP11L2	-0.16375
CLEC4A	2.68075
PRR12	-0.1525
MLXIPL	-1.8145
C2orf50	0.5765
ZNF28	0.88925
ENC1	1.3765
MAP2K1	-0.010375
FKSG2	0.8025
KIAA0430	0.9545
PTP4A1	-1.29788888888889
GPR156	0.519
GTF3C6	-0.25475
UBR2	-0.1422
LOC388272	-1.56575
MAK	1.723
ACOT4	2.51275
STC2	-0.544583333333333
PIGW	-1.419875
SAE1	-0.489375
COL6A1	1.19122727272727
OAZ1	0.00316666666666666
STMN4	0.034
EDG3	0.1965
SGCE	1.208
IL11	-0.831666666666667
PRSS8	2.41975
YIPF5	1.03691666666667
WNT4	1.8105
CSN2	0.0525
TCF7	-2.49825
TDO2	1.4165
SAMD9	0.3879375
S100A7A	-1.1465
MMRN1	3.406
GKAP1	-0.2155
AKR1C3	-2.359125
RNF19A	0.74025
GMDS	1.413
YKT6	-0.721375
SPARC	2.715
C12orf31	-0.525
UBE2V2	-0.758333333333333
FBXL18	0.00483333333333334
KIAA0460	0.617
ADAM22	-0.266375
SERPINC1	-4.07475
KCTD21	1.2105
MYOHD1	-2.1405
ZNF37A	0.0425
GTF3C1	1.22516666666667
CTSZ	2.97225
PRNPIP	-0.82925
DRD1IP	0.07925
NR1I2	-2.5405
ZNF266	0.0613
SPAG4L	0.408
COX4NB	-0.941
SAPS1	1.074
APOA1	-3.735875
TATDN1	-0.784166666666667
C10orf82	1.54875
KPNB1	-0.36875
FOXO3	0.976416666666667
CRYBB2	-1.3885
ZBTB5	-0.120666666666667
SLC25A38	0.1005
DCTN2	0.5675
IFT20	0.18475
CTHRC1	4.1965
C1orf31	-0.2535
UHRF1	-1.319625
GPC6	1.022
C10orf54	1.9385
MCF2L2	-0.1775
WNT9B	0.040625
OLA1	-0.273625
FAM120B	0.2505
TTLL10	0.3045
CYorf15A	-5.08825
RELN	-2.0049
SCN2B	0.250333333333333
MFHAS1	-1.34775
NKX3-2	0.597833333333333
RASGRF2	1.2585
SSBP1	-0.814833333333333
KPNA6	-0.068
LOC389118	0.3275
HS3ST4	-1.9905
SUPT7L	-0.226625
FLJ32658	1.61225
IGFBPL1	-0.33775
KIAA1641	-0.9363
SHKBP1	-0.3385
CSF1R	4.884
NAGK	1.40825
MYL2	0.52225
HIST1H4C	-0.681666666666667
TOMM7	-0.414125
ADAMTSL3	2.9258
TNFSF14	0.027
PRRT2	0.554
VTA1	-0.01725
AOAH	3.7095
CRISPLD2	2.43564285714286
PNN	-0.7525
TA-NFKBH	-0.6065
ESPN	-0.2175
RBM43	0.54
KIAA1267	0.194625
DDX3X	0.560611111111111
KIAA1576	-4.50475
PLXDC1	4.2585
FLJ25801	-3.159
HNRNPL	0.03175
RUNDC3A	0.0473333333333333
CASP12	1.2765
SH2D5	-1.70125
RPL26L1	-0.0755
OR51A7	-0.07525
HDC	3.8125
C2orf16	0.162166666666667
SYTL3	2.26525
GOLGA4	0.2548125
NOTCH1	0.133666666666667
ATPAF2	0.373
ECD	0.55425
SSX5	-2.1405
SNAP91	0.11725
OCA2	-4.6185
