Hybridization REF	TCGA-AV-A03E-20A-01R-A109-07
C16orf57	0.511583333333333
PDZD2	-2.937375
MCC	1.838375
HHLA3	1.7844
ID2	1.0385
C20orf23	0.422833333333333
ZNF688	1.4975
APOC2	-2.42583333333333
LOC440093	-0.904
FAM50B	-0.6415
PWP1	-1.3085
DNAH10	2.05675
HIST1H2BA	0.1495
GPR56	1.66633333333333
METAP2	-2.123
PAN3	-0.2525
STXBP4	0.99525
PDHX	-0.508
MTA1	0.75325
ZBED4	-0.084375
ZNF720	-1.77375
CDK2	-2.52625
RHOJ	-2.977375
CDC37	-0.313
ZER1	0.304125
GRK4	0.10425
PRPH	1.2245
POLR2A	0.931625
OGFOD1	-0.093
NOL5A	-2.3905
PHEX	0.7605
FLJ16478	-0.05775
C20orf117	-0.516875
CAMTA2	1.5245
C11orf74	1.69533333333333
DDX17	1.03983333333333
C5orf27	0.796375
PLEKHA2	-0.592
PDE4DIP	2.2892
SCN7A	-0.4885
ZNF559	-2.02066666666667
CXCL10	-0.895
ZMYM4	0.2745
STK32B	-1.91266666666667
KIAA0888	-3.597
TACR3	1.0595
CKAP2L	0.03725
KIF1A	-1.5955
RSPRY1	-0.059
VCAN	-1.55925
CYP27C1	0.0425
SYDE1	-0.228833333333333
MED12L	-0.63525
ZDHHC21	0.333125
NHS	2.053
TM9SF3	-0.208166666666667
DDHD1	-0.474875
MAFG	1.44691666666667
BICD2	-0.2666
C14orf119	-0.5585
C14orf43	0.482071428571429
CDH7	1.68625
ALKBH5	-0.0322857142857144
JUP	-2.59675
TMEM41A	-0.043
MAMDC4	-0.254666666666667
CBX3	-1.24925
LRRC18	0.345
RBMXL2	0.22325
PLA2G4D	0.667333333333333
FGF13	1.026125
KIF3A	1.02166666666667
PDIA6	-2.323
DCXR	0.30675
CASKIN2	0.389666666666667
EHD1	1.75933333333333
MARCKSL1	-2.68833333333333
ZNF496	-0.641666666666667
SCAF1	1.35166666666667
KCTD8	-0.255
TRAF3IP3	-2.85085714285714
LSR	-0.756
CXorf1	0.8945
C14orf112	0.332333333333333
EIF2B1	-0.17825
OMP	0.2015
GSTZ1	0.8505
LOC92017	1.37925
ISLR2	0.0205
C12orf36	0.4205
GATA2	-2.792
GABRA5	-3.1795
CELSR2	-2.03721428571429
STAM2	0.5637
TNAP	1.6615
PTPMT1	-0.372666666666667
GRP	-0.41775
SV2A	1.79
MAGEA12	-3.3565
CACNG1	-1.839
C18orf19	0.0435
GSG1	3.354
PTPRJ	-0.932428571428571
FRMPD1	-0.286
ZNF668	0.89825
PLEKHJ1	-0.4605
ADAT1	-2.1887
TMEM50A	-0.3465
UCN3	1.5415
HOOK1	-3.19675
IL17B	0.127
MLKL	-0.398
TTC14	0.845166666666667
KLHL5	-0.22375
CRYL1	-0.675333333333333
FOXH1	0.3025
NFYB	-0.925875
PPM1G	-0.86875
GOLGA2LY1	0.64625
NMT1	0.466875
HADHA	0.2045
CHSY-2	-1.734
PLEKHF1	2.21571428571429
SAGE1	-0.27
MUSTN1	1.17975
SUHW4	0.9835
TFEB	0.797833333333334
ZFYVE27	0.78075
ATG12	0.214166666666667
BMI1	-0.0552142857142857
ZIM3	0.84875
MYH4	0.804
MASP1	-0.68675
KIAA0984	-1.89025
RPAP2	-0.9
ASB5	0.2555
BOLA3	0.3365
MIA3	0.766666666666667
KRT35	0.1035
KIR3DL3	0.2315
MRPL51	-0.71175
SEMA3F	-1.61616666666667
NDUFB2	0.149166666666667
LOC253012	-1.52375
FAM46C	-2.8366
G6PC	-1.94725
CSAG3A	-1.68116666666667
PREX1	0.6375
SLC25A45	0.002875
MAPKBP1	1.118
CPE	-1.8406
GNB1	-1.5025
CXCR6	0.419
TRIM46	1.70525
C16orf3	1.5235
HPSE	0.87875
TIGD3	-1.417
SPG3A	0.67175
LCAT	0.244
ST6GAL1	-3.011
POMC	-1.2645
FLJ36031	-0.631666666666667
NSMAF	2.07516666666667
SKIL	-1.211
ADSS	-1.40866666666667
HMGCS1	-3.1227
POLR3F	-0.689833333333333
RAB10	0.0135
ZNF277P	-1.338625
ZBTB7B	0.5225
DHRS1	-0.02975
ABCC13	0.0395
CNOT3	0.912
NFKBIA	0.30325
GAK	0.589666666666667
SFT2D2	-0.637333333333333
HOXA6	0.1325
CRTC1	1.601
LY6D	1.00933333333333
C20orf72	-1.6985
CPT1A	-0.02825
LMO1	-0.519
EIF3I	1.1175
PRB4	0.693
MCM3APAS	-0.728
C20orf132	-0.6737
FOXF2	-5.665
S100A12	-0.137
MLH1	-0.495666666666667
ACTN1	1.3683
MRPL36	-0.2605
C20orf106	0.722
FBXO6	-0.595333333333333
MKS1	-0.611666666666667
CX3CR1	-4.448875
PDE1B	-0.7355
PLP1	-3.686
KISS1	0.413166666666667
C14orf2	1.42116666666667
TBC1D3P2	0.7275
COMMD6	1.8807
ANKRD7	0.052
PTCHD1	-1.9275
NARS2	-1.8785
DOCK7	-0.392
FAM127B	1.89625
LOC390243	0.268666666666667
N6AMT2	0.1735
ZNF391	-1.1905
DNAJB14	-0.0403333333333333
WRB	-0.256125
BPI	-0.185083333333333
TTC4	-1.007
FAM10A5	-0.951
GOT1L1	-0.0978
MAGED1	-0.09675
RESP18	0.5825
WFDC6	2.3125
MT2A	3.264
C11orf56	1.22675
KIAA1432	0.207
ROR1	-1.145375
HSD17B14	3.14566666666667
ZFAND2B	1.125
SAMD4B	0.62375
HEXA	0.491375
HNRNPU	0.172363636363636
USP39	-0.61225
NRD1	0.19975
R3HDML	0.77325
FLT4	0.344
OMG	0.940333333333333
OR52N4	0.6995
LOC399818	-0.9685
ELA2	-1.284
VENTXP1	0.5745
RFC5	-0.4045
OR52L1	0.2345
PAX5	0.1805
FBXO2	-2.109
GMEB1	0.4385
AKT3	0.557833333333333
CRB1	-0.8895
CTTN	0.940666666666667
UTP15	0.613666666666667
HSBP1	-0.252083333333333
PHF11	1.461
NDEL1	-0.0318333333333333
USP8	-0.67875
BAIAP2	1.202625
SI	0.219333333333333
ARSJ	1.1325
BAAT	-1.96975
KCNS3	2.716
LOC126147	0.856
TMEM37	-2.851
C1orf162	0.588166666666667
MBD1	-0.5941
ITGAL	-2.35216666666667
WDR73	0.388166666666667
GKN2	0.364166666666667
ARFGAP1	0.3545
SLC5A8	-0.341
ZBTB40	0.2877
CYP4B1	-2.5735
LYPLAL1	1.37425
CHST3	-0.6125
MAP3K9	0.464
BTAF1	0.120833333333333
TFAP2E	0.2505
RBM35B	-3.87075
LOC441251	0.204833333333333
ANKRD25	0.983611111111111
UQCRC2	-0.8885
MAEA	-0.172916666666667
HYAL1	-2.5459
RNPEPL1	1.12116666666667
CPSF2	-1.073875
PSD3	1.6204
ABCA13	1.447
AGR2	-4.3505
GBX1	-1.462
HDLBP	1.78857142857143
ACY3	-0.69675
HECW1	2.0185
ZNF519	-1.3375
HOPX	2.202875
ZNF304	0.547
OR12D3	0.5015
FKSG43	0.014
METTL1	0.7285
MFSD3	-0.5513
PSPH	-0.5945
CLCA3	1.8675
DARS2	-1.2555
CDC25A	-1.7895
BAIAP2L1	-3.592
B3GNT5	1.019625
USP29	0.31
ARHGEF10L	1.5996
ATOX1	0.927
ADAM30	0.623
DNASE1	-1.15675
STT3A	-0.0795833333333334
RAB6IP1	0.67925
PTN	3.7269
C1orf106	-2.91061538461538
HECA	-0.903
RNF122	-1.26875
SLC22A18AS	0.727666666666667
GNG8	0.8015
ELP4	-0.0075
FAM65A	1.29066666666667
RPL10A	-2.2235
IRS4	-0.1765
MACF1	1.061
SEC24D	-0.7275
LOC374395	0.08375
TGFB2	0.46325
MDFIC	0.745375
CHRNE	0.9005
PCMTD2	-0.0536666666666667
ATP6V0D1	-0.164833333333333
MTA2	1.08575
LZTR1	-0.0663333333333333
RAP1A	-1.45133333333333
AXIN1	-1.21975
POLR1C	-0.867
TRIO	1.34566666666667
PLXNA4A	-0.552333333333333
C5orf33	-1.157
DEPDC1B	-1.793
ZNF473	-0.551666666666667
MTM1	-1.290875
GPR107	0.592833333333333
CSNK1A1L	-0.405833333333333
FLJ14154	-1.90575
NLRC4	0.23325
ENPP4	0.624333333333333
PADI3	1.2555
RNF170	-0.617125
CG018	-2.612
C16orf7	1.24475
KCNE1	0.98325
NRM	-0.7465
SLC37A3	-0.702642857142857
TPD52L2	-0.904166666666667
UNC5B	3.74725
C12orf12	0.208833333333333
SDHB	-1.027
CLRN1	0.31125
NUDT10	-3.23916666666667
UGT3A1	0.534625
FBXW8	-0.63025
RHOF	-0.75925
PTPLAD1	-0.68125
MYO3B	-0.23825
DERA	-0.165
TPP2	0.19175
C19orf53	1.77183333333333
GINS3	-1.355875
ST6GALNAC5	-1.61
CHSY1	-1.01775
MGC15705	-0.269
GPR83	0.0813333333333334
EXT2	0.087
DOLK	1.2855
TUBAL3	-0.134
ACVRL1	-0.5404
ABL2	0.375333333333333
C14orf156	1.21366666666667
PTPRZ1	-4.226625
DIP2C	0.924375
LAMP1	0.367625
RXRA	-0.4743
MAP3K5	-0.6265
ALKBH1	-1.232
PDLIM7	0.63725
ARL14	-1.2795
SNIP1	-1.21166666666667
TIMP3	0.5065
RGS3	0.797833333333333
SPAG16	0.6981
ABHD4	0.1615
ARHGEF12	0.02
GLUD2	-2.126
RAC2	2.8224
UAP1L1	1.6535
SLC18A3	-0.1745
YOD1	-0.961833333333333
RALY	0.26
HMOX2	-0.93025
DGKH	-0.31975
DBNDD2	-0.598166666666667
YIPF4	-0.95225
THAP10	-0.4
ZNF513	0.65175
HAGHL	1.37633333333333
ITGB4	-2.0355
CCDC141	-1.5855
YTHDF3	-0.82425
C5orf28	0.22
RPL7L1	-0.969625
TMEM30B	-0.547
ANKRD35	4.4945
DUOXA2	0.06375
TBC1D5	0.0905
DFNB59	1.2995
HRH4	0.49775
MYO6	-1.3228
DNAJA4	-4.619125
RBM24	-1.84425
CEACAM20	1.2295
RBM23	-2.13621428571429
NGFB	1.585
C1orf63	-0.2433
KRTAP7-1	0.1125
PERLD1	1.21075
NPB	0.474
C17orf59	-0.3242
HSPBAP1	1.9205
SLC15A4	-0.065375
PRTFDC1	-0.07875
OSMR	-0.456071428571429
CYSLTR2	-0.1295
C19orf25	1.0736
KIAA1797	-1.258
NLRP6	-0.215
FAM105B	-0.246
SCRN2	1.137
LRRC58	-0.5386
RNF17	0.531375
NEIL3	-1.591
FAM137A	0.1585
SKP2	-2.97925
PARVA	1.09708333333333
PKLR	-0.5335
RNF34	-1.67
A3GALT2	0.22375
C12orf50	0.973166666666667
SUNC1	1.93175
FAM102B	-0.674833333333333
CCT2	-1.2345
LRRC37A2	-0.0415
ARF4	-0.9005
SIKE	-0.177
C8orf48	3.39616666666667
MBTPS1	-1.01007142857143
GPSN2	0.695
NCF2	-1.01825
SLC12A6	0.126333333333333
MRPL48	-0.999
HMGN3	-3.855
LRRC62	-0.48525
PAX9	-1.24125
FAM55A	-0.262
C20orf42	-0.7345
SCML2	-2.522
BCL9	0.90975
FAM40A	0.385
C9orf41	-0.837166666666667
ZNF774	-0.068
LETM1	-0.6115
PLXNB1	-2.42733333333333
NIPSNAP1	-0.80025
USP10	-1.7355
F9	0.2795
LIPE	2.17275
CNGB3	0.7965
C12orf52	0.20025
PI4K2A	1.1495
MED8	0.556
STAT4	0.6825
FGD4	-4.1735
RNF145	-1.69183333333333
WDR32	-0.7844
CLDN2	-0.00333333333333335
TCEAL8	-0.46175
ZMYND8	0.8035
PDXK	1.17628125
GATAD2A	0.4885
PTGES3	-1.7045
CCM2	0.91675
TAP1	-0.851375
ZNF670	-2.46075
ETS2	-0.545571428571428
C6orf166	-0.130666666666667
PRMT2	0.338071428571429
OR4B1	0.7895
INTS8	-0.062
CCDC102A	0.227
CCDC83	-2.17383333333333
ITGA1	-1.821
EPHA5	0.9552
FAM24B	0.878166666666667
TSGA10	1.7915
HAL	-1.45883333333333
MYOT	0.4005
SPACA3	3.096
BCL2L2	-0.00516666666666671
CUGBP2	-2.32133333333333
CCNB3	1.878
RNF113B	0.25925
MERTK	-4.36875
BAG1	-1.51325
VPS36	-0.75025
ORMDL3	-0.1909
C1orf190	2.4215
ZNF625	-0.566
CORO2B	2.22225
ALOX15	-1.5
CST1	-0.255
NUPR1	3.83116666666667
CCL7	2.4205
SMCR5	-1.6775
DSC2	-1.5335
RBMS2	0.01475
GRIK4	-0.7465
TRIM65	-0.1356
TMPRSS6	-0.693785714285714
TP53INP2	0.098
GLB1L	0.613833333333333
LOC388284	0.4335
PUS1	-0.120214285714286
BCL9L	-0.8445
OLFM1	-2.49475
RET	-2.753625
MASTL	-1.51916666666667
ALX3	0.32425
IL1RL1	-0.0548333333333333
ZNF765	-2.4219
C14orf138	-1.6085
SNX10	-4.75933333333333
TAC4	0.3505
C1orf64	-2.50925
POGK	-0.756875
MAPK9	-2.01175
ZNF366	0.24675
C8orf79	-0.7469
CLDN7	-2.31825
OR5AT1	0.4015
TRIM37	-3.06525
LRRC25	-0.33375
GRHL2	-3.3453
TEKT3	-0.66575
LASS5	-1.45916666666667
ABCC4	-0.22275
DLG3	-1.1195
VGLL1	-0.02
ZFP36L2	0.318833333333333
MFRP	0.709833333333333
KIAA1799	1.8175
FLJ44379	0.1585
PCNX	-0.17075
ANXA9	-0.653
CYP4V2	1.3785
PIK3C2A	-1.5455
SRR	0.365
NOL3	0.41525
IFITM2	-0.87
ARNTL2	-0.56225
ZNF595	-3.99925
NLRP13	-0.0885
ASPH	1.501875
CPA2	-0.055
PVRIG	-2.17783333333333
LEPR	-0.284
C16orf42	-0.191
SH3BGRL	-0.7085
FAM77D	0.664833333333333
FNDC7	0.119
C9orf6	0.1255
NOTCH2NL	1.41183333333333
PGBD1	-1.06983333333333
SYNGR2	-1.82733333333333
PITPNA	-0.7809375
PRPF4B	-2.6824
SLC43A3	-0.298857142857143
NRBP1	-0.39525
SLC25A22	0.5695
ILK	0.391
SLC22A8	0.802166666666667
MRPS7	-0.865
PITX2	-1.06525
FABP3	-1.2005
OR1L1	0.144
LOC728215	3.428
BLID	2.4025
KIAA1217	2.65641176470588
TFPT	0.7185
AP4B1	1.09575
VBP1	-2.443
OR1K1	0.5035
MORC3	-0.17375
BHMT2	2.97616666666667
C3orf10	-0.010625
FZD7	-1.445
WFDC10A	0.181
PMS2CL	-0.050625
CCDC32	0.410666666666667
FA2H	-6.28825
ALG13	0.247
TTLL7	0.0104
SPOCK3	-0.239
SLC13A2	0.861
AIM1	2.02575
GPRC6A	0.668
EGR2	4.122
MED11	1.26925
WWC1	-0.5635
SH3GL3	-3.85775
RIF1	-0.835714285714286
PRLH	0.8335
VLDLR	-0.1185
DBT	-0.0715
C21orf63	1.4785
CGGBP1	0.283125
KRTAP12-2	0.184
TADA3L	1.020125
ZBTB16	-0.3065
PDGFB	-1.6465
RFX1	0.834375
UQCRB	1.2599
LOC133874	2.141
HPS3	-2.55925
LGALS3BP	1.1383
DKFZP564O0823	1.12635714285714
MRFAP1L1	-0.905
HOXA10	-3.09733333333333
NGB	0.3215
KIF21A	0.150461538461538
IFLTD1	-0.2185
LZTS1	-3.965125
ARHGEF3	-0.06025
RHBDL3	-1.208
CSNK1G2	0.74075
ChGn	-0.513625
KIAA1244	-0.682166666666667
GABRB2	-0.3045
MGC72080	0.054
CD27	0.89075
EGLN1	-0.9158
PEX13	-1.1815
RWDD3	-0.07875
RNF12	-1.13066666666667
GRIN2B	-0.0175
ADAMTS14	-0.30575
DYDC2	-0.330333333333333
ATP6AP1	-0.9978
NR1H2	1.343
PDK2	0.17125
C3orf17	-0.035
SLC38A2	0.419857142857143
SLC25A29	-0.148333333333333
C15orf29	-0.150375
ADAM9	-0.781583333333333
TMUB2	0.46125
GPR176	0.4495
AGK	-0.026375
MCCD1	0.25175
NDUFA4	0.36175
TMEM146	0.44125
DUSP1	2.018
UNQ6975	0.082
EMX2OS	0.1795
INSM2	-0.521
LUZP4	-0.094
SETD6	-0.231
P2RY2	-3.565
SLC45A2	-1.9645
RABGAP1	0.0913333333333333
UBXD5	1.3885
GPRC5A	-0.0181
PAK3	-0.2495
LOC63920	0.7135
TGFBR1	0.5615
KRTAP6-3	0.84375
SFMBT2	-0.552
CDC42	0.302875
C11orf35	0.8445
TTLL2	0.19825
UACA	0.668
CD97	-1.0282
SETD5	-0.482125
NINJ2	-2.492
PTER	-1.29333333333333
POMGNT1	0.806
KRTAP4-2	0.499
ECGF1	0.24
HRB	-0.369636363636364
ATP1B2	-0.1531
LOC400506	-1.56525
COL4A3BP	2.442
C6orf97	-3.10375
GRHPR	0.281
TAS2R1	1.14
SEMA7A	1.4725
EDF1	0.6695
ODF2L	-0.2467
PCID2	0.0295
GTF2H4	-1.27433333333333
ZCCHC3	-1.4235
CGB2	0.758166666666667
NEUROD1	0.55625
C20orf75	-0.7985
RP5-1054A22.3	0.0403333333333333
IFNA5	-0.233
ZNF134	-0.714833333333333
MGC119295	-0.0501
ZSWIM6	1.030875
SMEK1	0.3065
PCGF2	1.137
C1orf102	2.57675
CYP2A13	0.7125
KCNH6	-0.2047
MDM1	0.4321
ALDH7A1	-1.96166666666667
C9orf75	-0.24375
VDAC3	-0.835875
OR51T1	0.314
EIF3F	-0.0941666666666667
KCNJ10	-0.478625
LENG8	1.10725
EDEM2	0.6965
CCNJL	-2.676
DHX37	0.459
CRYGN	-0.139
AATF	-0.408375
ZNF630	-1.45275
E2F5	-2.8675
WFDC13	0.45
FTSJ3	-0.048
C4orf33	-0.30025
LHFPL4	0.25375
C19orf56	0.237416666666667
SMAD4	-1.165625
AFM	-0.732666666666667
G0S2	0.03375
FCHSD2	-1.1877
RRP1B	0.0608
EEF1B2	-0.294333333333333
STAT6	0.511166666666667
ZNF195	-0.17325
GNL1	-1.31566666666667
ZNRF2	-1.42966666666667
PER3	-0.09525
ASB16	1.01875
C10orf10	2.12642857142857
ADCY8	4.39
C9orf58	-1.61466666666667
ARMC10	-0.00633333333333333
PSG1	0.494
DHX34	0.3305
VARS2	-0.421875
NFIC	1.82775
ITPR2	-0.95375
AGXT2	-0.0326666666666667
OR6K3	0.452
H2AFZ	-0.798416666666667
MLLT3	-2.23891666666667
COX4I2	0.32975
CCNT2	-0.21575
PLK4	-1.57875
NUMBL	0.581166666666667
MED16	0.6755
PLEKHQ1	1.7085
GOSR1	0.862611111111111
BTG4	0.689
RPL30	0.0588333333333334
IGSF5	-0.50175
IGFL2	-0.451333333333333
ELMOD2	-0.301166666666667
SHC3	3.49116666666667
HAVCR1	-0.1165
DYNC2H1	0.7715
RNF5	-1.22016666666667
C2orf7	0.45425
NLF1	2.985
KLHL25	0.03925
LRP10	-0.6531
KRI1	0.04425
PUS7L	-1.28383333333333
MGMT	-2.67025
HOXD1	-2.02983333333333
CSH1	1.0053
ATG16L2	-1.04325
FLJ44635	0.0265
CHODL	-0.626
EXOSC8	-0.62625
SLC28A1	-0.14875
MYO7B	-0.867666666666667
SEH1L	-0.1642
MTNR1A	0.0275
TSPAN5	1.40683333333333
CDC45L	-2.2425
AMIGO1	-0.553
ATAD3A	0.521625
OSGIN2	0.611833333333333
PDIK1L	-1.2755
DARC	0.326
PIPSL	0.473
SHMT1	-1.02075
CRISP3	-0.7795
POPDC2	1.844
ZRANB2	0.0498333333333334
FBXL8	2.8695
TRIP13	-1.39054545454545
EIF5AL1	0.3125
POU5F1P3	-4.793
IL6	4.0435
CXorf38	-0.294833333333333
IFNA16	0.5445
FBXL2	0.894666666666667
BRD1	-0.707
STATH	1.03425
FBXO44	1.74416666666667
MCCC2	-2.30925
CDC2	-1.5364
C5orf23	-1.589
IVD	-0.317833333333333
C10orf122	-0.858
MSL3L1	-0.0855
MVP	2.34075
EPOR	1.6392
ZMYM1	0.298
BCL7C	0.4735
PSTPIP2	-1.2441
LYPD1	0.9095
OR8G5	-0.6975
ZP3	-0.535166666666667
BCAS4	-0.00216666666666671
EDG6	-1.00375
ISY1	-1.16
PRAMEF2	-0.652
CUL1	-0.059625
RNF213	0.8991
CCRK	2.52875
DHX9	-1.689375
C13orf29	3.7325
NCKAP1	1.1325
MRPL43	0.970857142857143
XPR1	-1.95375
PKN2	0.9694
PODNL1	-0.0335
ZNF333	0.333625
DALRD3	0.32275
OPN1SW	0.692
BTBD6	1.38725
C11orf82	-2.4575
OR5P3	0.2295
DUSP11	-0.89325
L1CAM	-1.3747
NEK11	0.7485
OR7E91P	1.7365
CNTN3	0.2104
CREB3L2	1.62225
ZBTB37	0.7295
KIAA1324L	-0.04775
NDUFB10	-0.0348333333333333
NUDT2	0.39125
GTPBP8	0.19425
CACNA1D	-1.818375
PRKAA2	0.343666666666667
PRDM8	1.2375
MGC16075	-1.11233333333333
KRT14	-1.27607142857143
PP8961	1.68775
MRPL18	0.8535
ABCG2	-2.1785
PACRG	0.19875
BBS2	1.21975
KREMEN2	-4.0715
FBXO21	-0.58125
HNRPUL1	0.137833333333333
GRB10	1.882
CLSTN1	0.419125
LMAN2	-0.3538
C17orf61	1.16625
NIPSNAP3A	-0.33575
INSIG2	-2.19833333333333
PCDHB7	0.338666666666667
STXBP2	-2.063125
CMAH	-1.20483333333333
SEMA5B	-1.8365
ZNF155	-0.0308333333333333
COQ6	0.749166666666667
PRPF4	-0.413
TSPAN15	-1.8266
VN1R5	-0.12475
LATS2	0.2905
SELK	1.18975
PGK2	0.1295
MS4A1	-1.718375
TYW3	-0.1409
KRTAP5-1	3.07675
RCCD1	-1.9005
BTN1A1	-0.98925
DDX28	0.17275
TMEM65	0.295
LOC92345	0.405
TTC31	0.2675
WDR46	-1.28766666666667
CHP2	-1.08033333333333
LSP1	-1.537
ZNF542	-2.80925
EXOSC1	1.024
ARHGAP18	-0.765833333333333
LRRTM4	-0.143625
MAOB	-3.80191666666667
CACNB4	0.71475
MGC33846	1.24425
RANBP3L	-0.494125
ATP5L	-0.62775
ONECUT1	-0.2365
NUDT9	1.2385
TMEM149	1.06
STX17	0.45525
IGSF10	-3.714
TMPRSS9	0.2365
BMPR2	-0.557083333333333
ALLC	-0.0955
KLF7	0.96825
GCC1	-0.2188
TIMM9	0.297
CDO1	-2.03183333333333
MGC10701	0.341833333333333
IFI6	-0.9755
FRMD8	-0.89175
MGAT2	-0.44625
WBP5	1.03783333333333
CNIH2	1.039
KIAA0907	-0.7259
KCNH8	-0.137
CTSG	-3.17575
GRIK1	1.31466666666667
CUL5	0.382
FRMD1	1.1475
OR9A4	-0.1005
SYT6	-1.59575
FOXD4L2	1.655
ANAPC2	0.4395
OPN5	-0.8925
TAF13	1.7855
LYG2	0.28675
GGNBP1	0.732
C11orf40	0.6445
OTX2	-1.1775
REG4	-0.00266666666666669
EIF5	-0.1075625
PALB2	-0.90925
SEPSECS	-1.0607
RNASE3	-0.5625
TRIM49	-1.326
POLR2K	0.6015
GPR42	0.293
C8B	-2.592
SASS6	-0.25275
PREB	-0.521166666666667
OR3A3	0.062
TUBA8	1.609375
IGLV2-14	-1.335
STIL	-2.50075
ANKFN1	0.307833333333333
NME7	-2.01675
HOXC12	-1.33775
UBE2C	0.783375
FHOD1	1.68225
CDK2AP1	-0.0495833333333333
OR6K2	0.4205
DHPS	0.44275
RPL5	-1.02975
TRGV5	1.265
LOC541472	1.164625
HCCS	-1.1552
DENND1B	-1.2705
LHX3	-0.134
OR5D16	0.7115
CXorf57	0.624833333333333
IRF2BP1	1.3765
NDST2	0.435666666666667
LCE3D	0.87
BOLL	0.00212500000000004
SYT3	0.05
PIH1D2	0.93
C20orf7	-0.901333333333333
IL1R2	0.560833333333333
SLAMF9	0.0355
PPME1	0.079125
PIK3CA	-0.32275
TRAPPC1	1.656875
COLEC10	-0.91475
SLC9A6	-0.467333333333333
PDDC1	2.026
CCDC53	2.102
GK3P	-0.11925
DAZL	-0.0815
BRI3	2.7075
SDK1	-1.792875
CYP2C18	0.53975
IFI44L	3.19825
RPL3L	0.7905
FUT9	-0.2975
KIFC2	1.4185
PMP2	-0.079625
SLC4A9	-0.0025
PLAG1	1.61766666666667
MYCBP2	1.49
OR4E2	-0.2065
CCDC65	0.43875
C16orf82	0.90625
ENTPD4	0.98075
BRP44L	-0.2755
PMP22CD	0.6515
TMCO4	1.562
KCNN1	-0.204
WDR35	-0.2755
CCDC80	2.105625
C3orf31	0.47025
SLC7A9	-2.16175
TMEM190	1.2925
DBC1	0.402833333333333
FADS3	1.6595
PDZD8	0.032
GRM5	0.603375
AZGP1	-1.9454
PEX3	-0.2745
MED1	0.494
ATG4C	-0.893666666666666
HNRPH3	-1.47425
FAM109B	-0.7425
C4orf17	3.2245
CA10	2.8455
OPRD1	-0.301
CCL16	-0.8155
SACM1L	-1.94525
CST6	-0.067
CD63	2.4280625
LGI1	-1.606
ZNF784	1.64725
CRYBB1	-1.863
CX3CL1	-1.81425
TOP2A	-2.278125
GYPB	-2.83716666666667
GADD45GIP1	1.53325
FEN1	-1.78275
IGF1R	-2.191125
WDR72	-2.94883333333333
PURG	0.4595
DEFB126	-0.048
PKD1L1	0.24325
CAV1	0.0352
GNPDA2	0.862
DGAT2	-0.8675
NLGN1	0.43975
STRBP	-1.687625
HPRT1	-0.371666666666667
FANCI	-1.312375
PSMA7	1.334
DBF4B	-0.1475
TTF1	-0.5465
RAD54L	-0.9015
ELOF1	0.34075
PLAGL2	1.432875
ZNF256	-3.55
HMGCL	0.67575
MSI2	-0.8585
RPESP	-4.252
C11orf60	-0.214
ABCD1	0.6355
ACAA1	0.4795
SPARCL1	-0.756857142857143
IL6ST	-0.3219
ZNF319	0.299
TMEM109	-0.978
FAM90A1	1.48333333333333
IL22RA1	-0.835
ATP4B	-0.5495
TEC	-2.36783333333333
C7orf30	-0.5785
TXNDC2	0.768333333333333
ABCB4	-1.09
KIAA1191	0.77475
C9orf38	0.53
SFTPB	0.437625
CNTNAP2	-1.79541666666667
FRK	-0.839
TBX19	-0.68125
CHD4	-0.776
C6orf26	-0.649333333333333
MOSC2	-0.7665
IKBKE	0.47925
HIF1A	-0.540833333333333
LOC595101	-0.466
RELA	0.508
TMEM16B	-1.636
ABHD12B	-1.96875
TSEN34	-0.28325
KIF18A	-0.70775
TXNDC9	-1.53833333333333
SPATA2L	1.5795
SEMA4G	-1.543
C21orf91	-0.520375
MATN1	-0.335
KCNIP4	0.273
TUSC1	-0.05525
OR4C15	0.31
ARMCX6	-0.0141666666666667
WBSCR27	-0.372166666666667
OR52I2	0.7625
KIAA1604	-0.0535
DYNC1I1	-0.081
PPP4C	-0.9235
SLC47A2	-1.834
TREH	0.901125
CD48	-3.4095
ST14	-2.2495
PKN1	0.18525
SPON2	-4.133
XBP1	-2.88083333333333
SFRS12	-0.401
EFCAB6	0.42875
SELT	-2.446
SLC39A2	-0.1565
ERF	-0.173666666666667
ARL3	0.94675
SURF6	-1.2501
MLLT10	-0.442142857142857
FLJ11171	-0.679666666666667
TDGF1	-4.36116666666667
ERCC6	0.99325
EIF2AK4	0.80375
BAZ1A	-2.17033333333333
LRRN3	2.38533333333333
TMC3	0.2865
EFTUD1	-0.3335
PTPRO	-2.39866666666667
CLEC12A	-0.149875
ACBD4	1.458625
ZDHHC14	-0.713125
OTUD7B	0.066875
ACTB	0.2274375
MSRA	1.78775
LCE5A	3.693
IFI35	0.41125
BSCL2	0.231166666666667
ANKRD12	0.19725
CFHR2	0.649
RGAG1	1.83116666666667
HSFY1	0.749
SLC30A5	-0.705083333333333
IMPG1	0.4385
GPR109A	0.787
ZNF185	-1.9485
IYD	0.25925
NPCDR1	2.115
SERPINA13	0.419
HMGCLL1	-1.84775
NEUROG1	2.53316666666667
UBQLN1	-0.568375
LIN37	2.2115
SOCS2	-4.697
DSCR4	-1.47325
XKR6	0.2155
GPR142	0.828
KRTAP13-3	0.2355
CCDC15	-1.42033333333333
MOS	-0.059
CD1E	-3.0215
OFCC1	-0.1635
FAM83D	-2.56575
