Hybridization REF	TCGA-A2-A0D1-01A-11R-A034-07
U2AF1L4	-0.264
PDHA2	0.4955
SORD	1.18825
SLC25A33	0.244
WDHD1	-0.88625
OR8K5	0.682
RNASE11	1.1645
STAP2	2.662
TRIM44	-1.2024
CHCHD8	-0.4315
SIDT2	0.580166666666667
OR2B3	0.3635
TRRAP	-0.08325
TRAF1	-0.594416666666667
RYR2	-1.50875
FAM71B	0.4115
SLC45A4	3.375
TRIM32	-0.689375
ATP6V1G1	0.0355
TRA16	0.583
SERHL2	2.62675
PRKY	1.19133333333333
NPR2	-1.58825
TAS2R40	0.26575
OR5I1	0.981666666666667
ZFYVE26	-0.643
WFDC11	-0.1205
CSH2	1.21625
OR2T8	-1.08975
TBX20	0.916
LYPD5	3.09
STOML2	-0.5955
ALPI	0.062875
FAT3	-0.2985
ZNF273	0.2196875
NPSR1	-0.1485
FLAD1	0.599166666666667
RAB5C	-0.69125
TTLL3	-0.61425
KIAA1618	-0.228666666666667
NPPC	1.53
ZEB2	0.021
MRP63	-0.544625
WSCD2	-0.592
NEUROD4	0.782
SNAPAP	0.0385
MTMR2	-1.97794117647059
STK35	-0.3785
USP48	-0.161375
NR1H4	-4.15525
RASL10A	-0.44125
SSTR1	-2.5605
C1orf35	0.07725
APOBEC3C	-2.44275
RUSC2	0.483666666666667
SALL4	-0.15975
ZCCHC8	0.46425
RAD17	-0.35825
ZNF708	1.257
LILRB5	1.0155
TEX12	-0.176
C9orf79	0.53625
ARHGEF1	-0.945833333333333
ABCA4	-0.417
RNF214	0.04525
PPAPDC2	1.087
ARID4A	0.00316666666666666
SYCP2	2.505625
OPRM1	0.66375
RP13-102H20.1	-4.70125
CYP26B1	0.316666666666667
APCDD1	3.012
PCCA	-2.88825
ALS2CR7	0.5545
AQP5	0.1235
YLPM1	0.522
PRKAR1B	-1.7479
IL16	-0.8566
TCF3	0.88275
ZSWIM7	-0.4315
SERPINE1	-1.9702
BAI2	-0.79425
SMC5	-0.352
SMN1	-0.444333333333333
SLC13A5	-2.91314285714286
POU2F3	1.6275
BACH1	-0.354833333333333
GMCL1L	0.3875
PPP2R2D	1.49975
LRRC51	1.49191666666667
EDARADD	3.695
LRRC3	-0.288
FAM124B	-1.32875
C20orf70	0.4365
LOC285735	-1.04575
CTBP2	1.9338
ZMYND11	1.396875
CDH23	1.22666666666667
OR1N1	0.3225
LOC400590	-2.513
PDK1	-1.269625
LMTK3	-0.3645
USHBP1	0.997375
ZFYVE21	1.13525
hCG_21078	0.371125
OAF	-1.092
WDR41	-0.77025
SPINK6	-1.401
GDEP	1.271
MEG3	-0.9712
OXSR1	-0.3055
RAD51	-0.525666666666667
RPL13A	0.97425
DYRK1A	0.6247
FLJ25791	2.961
SARDH	-0.3422
RBBP5	0.556166666666667
ORC2L	-0.171
NCAPH2	-0.015
RNASET2	-0.367166666666667
WDR79	-0.689666666666667
FLJ39779	1.97725
C3orf1	-0.608
DDX23	-0.2145
MGC40574	0.85375
MORC4	1.7295
MYRIP	0.821545454545454
LY6E	0.62375
SLC39A11	2.0945
ATP12A	-1.002
AUP1	-0.098
PIP	5.74675
CORO7	-0.2335
PITPNM3	-0.0525
ENPP1	-1.96533333333333
PPP1R1C	-3.346
NRBP2	0.34425
KCNE2	0.936
P2RX4	1.9065
CCND2	-2.79392857142857
OR5T3	-0.00999999999999998
CUL4A	-0.924166666666667
CFB	-3.4875
PCP4	-2.931
HEMGN	-5.82416666666667
UBIAD1	1.019
CDC42BPB	0.0702
CYB561D1	0.858
RIMS2	-1.14785714285714
ZNF488	1.4225
RNMTL1	-0.186
SART3	-0.96
CAPN10	-0.179785714285714
CCR5	3.34183333333333
APOA1BP	0.334833333333333
NDUFS5	0.251
PDLIM3	4.1217
VPS24	0.8333
SCN8A	-1.7585
C1orf67	-2.6465
MRCL3	0.205166666666667
TMEM145	-1.55175
KCTD16	0.1766
RNF149	0.78275
FDXR	-1.13275
CDCP1	2.21133333333333
PAX3	-3.7076
LASS4	2.6165
HSD17B8	-1.0975
YAP1	-0.760875
NNT	-2.94075
SC5DL	0.594375
DKFZp566H0824	0.6595
KSR2	1.06683333333333
RAD21	0.6508
ST8SIA2	0.777
L3MBTL3	-0.36825
SNRPB	-1.556
MGC14425	0.0645
MIF	0.384875
TAPT1	-1.4165
IRF8	0.7893
PRO0132	-0.5395
HERV-FRD	-0.1705
ACD	-0.395833333333333
BCL3	0.5625
SPATA13	0.71475
MRLC2	0.22025
F2RL3	1.1325
CFHR3	0.4575
DUSP15	0.925
TMEM46	-0.805666666666667
SF3B4	-0.667166666666667
MAP7D3	-1.38375
STELLAR	0.7215
SEMA5A	-1.5412
H2BFS	-0.83725
LRRC28	-0.0816666666666667
MORN2	0.453
XYLB	-0.834125
WDR21C	0.28475
HIATL1	-0.48375
ADAMTS10	0.4185
WDR55	-0.0085
MFSD5	-0.461333333333333
OR4N2	0.5275
DUSP16	1.745
NLGN4Y	-2.5259
INHBC	0.189083333333333
NUMA1	1.139
DEFB123	0.441
GIPC1	0.2915
MGC27348	0.0995
FLJ33590	0.033
FZD1	1.1435
MKL1	0.766833333333333
SAA2	-1.2775
C1orf94	-2.317
C7orf28B	-1.07
TMEM185A	0.2749
ZZZ3	0.2135
C16orf5	-1.7805
GALNAC4S-6ST	-0.6895
C1orf186	-1.289
IGFBP4	-1.46483333333333
NDUFA10	-0.167
CLIC2	-1.208
RNF13	-0.459
GPR103	-0.27475
CD69	-3.763
MYOZ1	-0.614
IFNB1	0.2015
CLNS1A	-0.87425
CXorf45	-0.01
ZXDB	0.352
FUNDC2	-0.23575
GPA33	-1.374125
C9orf70	-0.094
SLC2A9	0.557375
LOC126520	-0.676
MAGEB1	-0.762
LCE2A	0.517
C18orf34	1.407
FMNL2	-2.860875
KRT85	0.99125
CRYGA	0.4905
GEM	-0.763
THAP6	0.4838
ALKBH3	0.526333333333333
TM6SF2	0.06525
C20orf82	3.01
RANBP2	1.65066666666667
LIG3	0.4889
RETSAT	1.153125
OR8S1	1.3055
CAST	-0.676
TGFBI	-0.7541
C15orf37	-0.594625
PGM3	-0.018
SLC4A11	-1.737625
FAM123C	0.3175
TAOK1	1.8035
CISH	-0.475375
OGDHL	-2.81375
SPINT2	2.2105
ZNF33A	0.597
CLDN18	0.1745
RNF128	0.38375
CCDC71	-0.876
RASSF6	1.125
HSPG2	0.7885
ATP6V0E1	1.481
ABHD6	-0.50225
CD274	-0.0255
GCNT1	3.54225
NT5C1A	0.5805
TM4SF5	-3.6605
C21orf58	-1.1195
SUCLA2	-1.59725
RFTN2	1.541
SCNM1	-0.028625
SLC9A10	-0.207
FUNDC1	-0.168
SLC35F4	-3.076
AMD1	-0.11125
COL6A6	2.1205
OR4K2	0.213
TRIB2	0.58375
LOC91461	0.04125
GHSR	0.695
ATP8B1	2.74425
C1orf78	1.10316666666667
RNF183	-2.3945
STX4	-0.1298
TPPP2	-0.63475
MYBPHL	-1.8625
TXNDC6	-0.0496
C9orf47	2.433
FAM137B	0.7555
FANCB	-1.081
C11orf9	-2.0755
DPY19L1	-2.91975
VDAC2	-0.401833333333333
VHL	-0.76325
LMBR1	0.237
C8orf44	0.52925
ZPBP	-0.0235
FGF23	-1.3735
C21orf67	1.91725
PCNT	0.18125
BCKDHB	0.2165
GALNTL5	0.4445
BET1	-0.657875
ARL13A	-0.23
HDAC6	-0.216
N4BP3	1.41316666666667
OTOP1	-0.00716666666666669
TTC30A	1.78775
CRISP1	2.481
KRT32	0.006
VSTM1	0.0245
ZNF622	-0.5925
POLR3B	-0.3397
DNAJC10	0.092625
C12orf54	1.2555
ADIPOQ	0.2015
RIT2	0.10425
CD44	-1.55635
ABCA3	1.106375
RPS17	-0.45675
FEZF1	0.684
PCDHB15	-1.13025
KCNMA1	2.298
CCDC116	-2.856
C15orf27	-1.997
NARG2	-0.23225
ITGA5	-0.91475
MEFV	0.925
TUT1	0.63725
LOC541473	-0.4495
NMBR	0.4825
GLT1D1	-2.56
ABCB7	-0.31875
PFKP	-0.7
C9orf91	0.1998
LRRC41	0.5525
C1orf85	-0.587333333333333
ATP5F1	-0.437375
STOX1	-3.757375
GFOD2	1.3205
SLC25A3	-0.7285
ZNF646	0.8036
ZAR1	-0.8315
OSTbeta	-3.26525
GALNT3	2.5245
IFT122	-0.393
LDB3	0.0265
GARNL1	0.273071428571429
HOMEZ	0.2425
LRRC6	0.3625
ANGPTL5	-2.2255
UBAC1	-1.55225
DLEU7	-1.33275
RPL19	-0.14625
TOP1MT	1.33966666666667
LOC643641	0.14
MBD3L2	0.5635
NTSR1	0.0558333333333333
WISP2	-2.395
GPSM2	-0.931875
RDH10	3.3094
PRKCG	-0.235
HIST1H4J	3.3575
MON1B	0.5177
MLF1IP	0.427833333333333
ZNF446	0.94925
COL4A5	0.0024
SLC26A1	0.0552857142857143
RGN	-3.06225
CCNB1	-2.16775
C9orf165	1.79675
CCDC28B	-2.36225
CCDC97	0.317
FGR	1.6655
MSRB3	-0.0326666666666667
EPN2	0.7895
COX15	-0.123
KCNK6	-0.8004
XK	-5.54925
GDA	-4.92325
HEPH	-1.32075
THRAP3	1.5305
MET	-3.55664285714286
PHYHIP	-0.6575
LYAR	-1.487
ING3	-0.08375
AK7	-2.30125
CCT8L2	-0.085125
COPS7A	-0.5795
WSCD1	-1.3515
RNF185	0.915375
TNS3	-0.49325
KNDC1	-0.657833333333333
RWDD4A	0.381
MED13L	0.0788
ZFYVE1	0.50025
C7orf44	-2.05966666666667
MRPL1	0.5915
STGC3	-1.6265
TEAD1	-0.996333333333333
RPL7A	-0.288
ARL6IP1	0.469
C1orf178	-0.5765
CTAGE5	0.2765
TMEM184A	-0.600166666666667
SLC25A14	-0.03875
CACNG5	0.46575
ATXN10	0.2804
ECH1	-0.4347
CCL22	0.648
CYP2F1	-1.94716666666667
GADL1	0.9845
TMEM19	-2.5626
RUNX3	-1.5765
EFNB1	0.0478333333333333
LIPN	0.4475
ACSM3	-5.1855
SIGLEC8	-0.0711666666666667
ASCC3L1	0.46475
NOL8	0.1355
RELT	-0.734666666666667
Magmas	-0.5065
PPP1R15B	0.0048
C11orf2	-0.51775
VKORC1	-0.243166666666667
MGC26647	0.417
TRPM6	-0.447416666666667
UGT2B7	-5.2015
FEV	3.46075
FOXK2	0.4059
PDCD5	-1.19866666666667
SLC8A1	1.5168
DGUOK	-0.051
CLDN16	0.9575
GAGE1	-2.2595
RBM17	-0.0422
C1QTNF3	1.21525
VGLL3	0.287833333333333
UNQ5830	-0.7555
CD1A	-3.372
SCGB1C1	-0.0045
SUPT4H1	0.64925
TRAF5	-1.0255
ASAHL	0.605125
FAM73A	1.08566666666667
OR6B1	0.7255
WHSC1	-0.56425
GFPT2	-0.46025
LOC339809	0.9295
STARD5	0.259166666666667
SIP1	-1.10225
DNAJC15	0.594
STAU2	1.1595625
FAM98A	0.46325
RAD23B	0.079875
LRRC33	-1.3985
CHRAC1	0.20525
C21orf89	0.57175
C19orf43	0.9415
KLK8	-3.9115
CCNE1	-2.124375
PKDREJ	0.963333333333333
SSU72	-0.80075
C17orf73	0.3205
GPR78	2.5235
WHSC1L1	1.0674
GSTA2	-2.8565
SMUG1	-0.352
UFM1	0.1348
AP3M2	1.44216666666667
USP14	-1.527625
FBXL14	-0.565666666666667
DSTN	1.026
SFRS14	0.0785
FBXO31	-1.01283333333333
C12orf40	0.236
FRS2	0.16975
NR2E3	-2.56066666666667
TUBB2C	-0.8305
GMPR	-0.791833333333333
C9orf139	-0.367
ING5	0.458928571428571
LOC730092	-0.717166666666667
ORM1	-4.425
RP11-11C5.2	-1.4055
HSPD1	-0.5222
PIWIL3	0.106
C5orf13	1.0932
OR5R1	-0.1115
LCOR	0.49925
PLEKHA9	-0.483
CCDC43	-0.87
ZNF232	-0.43275
SLC6A7	1.19
ADH5	-0.648333333333333
SHBG	-0.358
CROCCL2	0.30225
PANX3	0.1035
CDIPT	-0.3775
SLC16A5	-1.583
TUBB	0.5150625
TOR3A	-0.3278
PREP	-0.455
ENTPD8	0.111357142857143
CHMP1B	-0.0835
SYT12	0.213
MYH6	-2.2948
MAP3K13	1.93783333333333
KLHL30	0.461333333333333
LCMT1	0.3695
EIF1AX	0.188166666666667
FOXD4L1	1.074
SLC24A5	-0.509
RNF166	-1.3926
TJAP1	-0.1385
TMEM156	-1.3916
ZNF239	0.06325
SNX19	0.8021
GKN1	-0.0535
FCN1	1.1253
C1QL1	-1.31575
ATP11C	-0.269625
ZNF35	0.0655
CARD8	-0.701
LIMD1	-0.702833333333333
KIAA0286	-1.1545
XRN2	-0.399
CD6	-0.4635
TOX3	3.242
ZSCAN4	-1.4358
RSRC1	-0.14125
COG1	0.40425
PTRF	0.258
C16orf35	0.101625
FBXO24	1.329
CHST11	-1.14225
THRB	0.0025
MYBPC1	-0.06525
RNF39	3.58166666666667
PSMD11	-0.994
ALAD	-0.338833333333333
EN1	6.025
SLC9A9	-0.89775
GSTM4	-0.1343
CDC42BPA	-1.49463157894737
RCSD1	-1.949
LUC7L2	-0.2598
SPTBN1	0.2449
LOC146167	0.0175
BAT5	0.6662
ZNF452	0.335875
LSM4	0.149375
SRP72	0.1276
SGK269	-0.737
MTX1	0.1685
CENTA1	-0.82975
UNQ9433	-0.1485
ATR	-0.155083333333333
DDX49	1.02566666666667
PAQR8	-2.08483333333333
C14orf174	-1.06933333333333
GBGT1	-0.629
THAP1	1.36675
OR10K1	0.0645
RASIP1	-1.03266666666667
DPYD	-2.3507
DOHH	1.03675
C18orf45	2.737
POF1B	3.0286
ZNF552	1.55925
USP32	-2.07475
MED27	-0.697166666666667
C14orf149	-1.629
PRDX4	-0.580833333333333
ABHD12	0.5282
AGT	-5.012
SLC22A14	-0.20425
C1orf58	-0.265
PILRA	-0.18725
ABCF2	-0.609125
C17orf85	-0.14
TKTL1	-2.0695
FGF1	2.53015
IL6R	-0.999333333333333
VPS25	-0.3955
CHRNB2	0.685125
COL7A1	-1.5231
LRRC48	0.0505
SPG20	-1.38666666666667
COX10	-0.4995
GCA	-0.3655
ECEL1	3.11816666666667
GLG1	-0.0693333333333333
SRD5A2L2	1.33175
MUTYH	-0.6205
ZNF70	0.49975
L2HGDH	-1.06225
GPATCH2	1.398
ZNF655	-0.38625
ZNF227	-0.377333333333333
MCOLN2	-0.358833333333333
NQO2	-0.36775
KCNQ5	-0.176
NEU1	0.669833333333333
QRICH1	-0.31575
ZBTB20	-0.667666666666667
RPUSD3	-0.66275
EPGN	-1.58583333333333
TSN	0.26
SPRY2	-3.9385
LZTFL1	-1.308625
GMFB	0.285625
PBEF1	-1.9593
HBG2	-3.1725
TMEM8	0.6175
PALM2-AKAP2	-0.712333333333333
NFYA	0.37
FAM108A1	0.972
PBLD	1.58725
NRG4	-2.80725
PIGF	-0.02475
PTGER1	0.67325
NOS2A	0.247666666666667
C21orf34	1.68333333333333
C21orf51	0.134583333333333
IL17C	0.263
TRMT6	-0.328666666666667
ETV2	0.715
CCDC109A	-0.453
MYLK2	-0.3275
ATP10A	2.1968
DPH4	-1.17775
C5orf5	-0.390833333333333
KCNA4	0.24
NMNAT2	-1.08583333333333
GLYATL2	5.3335
LSMD1	0.889
IL23R	-2.317
NRF1	0.1725
MUC15	-2.31266666666667
PRDM12	-1.093
PAQR4	-0.109285714285714
RBBP6	-0.935625
IFI27	3.14775
SKAP2	-1.24266666666667
TAGAP	0.23675
TJP3	0.185
C9orf61	-2.9525
IDS	-0.472857142857143
PARG	-0.052
LOC131149	-0.463
DYRK4	0.105333333333333
MICALL1	-0.34575
GALR2	-0.089
GPBP1L1	0.675
TBX21	3.48
KCNJ6	0.0148333333333333
GGN	0.13625
CASP5	-0.3
RNF182	-3.6065
BRD4	1.91375
DOK4	1.394625
SLC46A2	0.416166666666667
SOX9	2.15091666666667
ZNRD1	-0.172333333333333
PRR6	-0.54575
FAU	0.193
DTNB	2.44066666666667
CARD9	-0.27425
STS-1	-1.80716666666667
SLC4A5	0.35275
NSBP1	-1.205
UGCGL2	-1.36
POTE15	-0.479
NOXA1	0.37175
RP13-347D8.3	-0.00275
SAMD10	0.145833333333333
EP400NL	-2.181
TCF21	-0.32475
AMELX	-0.294
JPH2	0.2913
SLA	0.8825
DLST	-1.45716666666667
SEPT12	0.415
RGS20	-3.62475
LXN	-0.0948333333333333
ZNF419	0.806
UPK3B	-0.00316666666666666
RELL1	0.782
ESPNL	0.293
KLHL21	-0.491
PI15	0.6335
C2orf61	-0.4875
LOC407835	0.5555
RER1	0.279083333333333
ELAVL2	1.9325
MGC26718	-2.1295
KLF2	1.47675
TNFAIP8L3	-0.542583333333333
TFE3	0.18075
C11orf17	-1.392125
15E1.2	-0.12575
SNRPC	-0.777
DLGAP1	-0.601
PGLYRP1	0.248125
OVCH2	0.4375
IRF7	1.1567
SET	0.0945
NAB2	-1.15316666666667
LRP5L	1.314
FAM120A	0.5609375
ASCL2	1.02516666666667
SHH	-0.149
ATP5H	-0.267
THPO	-0.201166666666667
TYRP1	-4.4935
HIST1H3E	-0.0931666666666667
EIF2S1	0.133277777777778
TNFRSF17	-2.25416666666667
TARSL2	0.784
NKX2-8	0.5175
C1orf115	2.323125
LOC56964	0.973
KIAA0841	-1.0475
ISCU	-0.696
TTMA	-0.5795
ZNF414	1.36
LOC441150	1.962
RAB15	0.95325
HBP1	0.914166666666667
TNNT2	0.872
CECR5	-0.0035
PHGDH	-0.33925
JRK	1.1483
XPO4	-0.958
FAM131C	1.0985
ARHGAP25	0.442166666666667
CA9	-1.88333333333333
GPR62	1.8635
TLX1	0.170166666666667
GPS1	-0.08525
OR2M2	0.071
BDP1	0.4775
FAM70B	0.61325
RPS29	0.652166666666667
MKLN1	-0.1112
TSPAN19	-3.4225
SLC29A3	0.7805
LGALS4	-0.4155
USH2A	0.136833333333333
NF1	-0.356666666666667
APOBEC3A	1.34683333333333
IMPAD1	2.2765
OLR1	2.56766666666667
NRAP	-0.33
HCFC1R1	0.4645
TAOK2	0.296333333333333
MCM10	-1.0995
MAP4K3	0.0741666666666667
CBS	-1.372375
CLK3	-0.2532
PCDHGA5	0.703
ELF4	-0.40325
FAM71A	-0.05825
C11orf49	-0.3315
CLIP2	-0.05775
BTBD9	1.3433
ZNF524	2.25975
KDELR1	-0.018
ZNF509	0.8225
NCSTN	0.6425
ZNF533	-1.30492857142857
PARP4	-0.176875
GALNT9	-0.568833333333333
NPY	-3.05575
BEGAIN	-2.86583333333333
TMEM77	-0.1595
FOXRED1	-0.413666666666667
SLC16A2	3.22016666666667
SLC35B1	1.317
GK5	0.104083333333333
SDCCAG10	-0.52975
C4orf20	-0.352
SLC9A2	-2.01725
ADD1	0.650428571428571
TAL2	-1.1475
ACLY	-0.78925
DNAJC1	2.0175
SOST	-1.65075
USP43	1.40266666666667
CYP4F12	-2.571
FKBP5	-3.062625
CHCHD5	0.634
NUDT22	-0.13
CCDC85B	0.252
OR51G2	0.906
STRN3	0.939071428571428
TMOD2	1.1765
FLI1	-1.0265
MAB21L2	0.661
DGKQ	0.899
VPRBP	-0.25
SCNN1B	-1.7687
ECHDC3	2.5305
TMEM106C	-0.93975
CSNK2A2	-0.683
RPL39	0.6258
HERC3	-0.4714
ZBTB47	0.0728333333333333
ZNF681	1.28125
PAGE2	-3.23625
CLIC5	1.96042857142857
RABAC1	0.863
ZFHX2	1.72275
YPEL1	2.03533333333333
KIAA0776	0.77075
NR1D2	0.235
DNAJC4	1.49525
NPNT	4.0758
ZNF677	0.171
ZNF536	-0.77525
MEF2B	1.09933333333333
PTPN4	0.21525
CTCFL	-5.605
STX5	0.666166666666667
CD72	1.27025
VEGFA	1.00968421052632
XRCC1	-1.2139
MAS1L	0.829166666666667
ELL	0.9554
SETBP1	3.198
CDH11	2.36383333333333
NDC80	-1.44623076923077
DMBX1	-2.54225
NRSN1	0.203166666666667
BAT2D1	0.212375
CDS2	1.17416666666667
C1orf212	-0.212166666666667
SENP3	-0.852375
IL1F9	0.33
EEF2K	0.492
COG8	0.309
CEP72	-0.63875
OR1L8	-0.5605
MUS81	-0.420583333333333
PHYH	0.423
GGT6	1.39833333333333
C22orf23	-1.00091666666667
C13orf33	2.1585
MAPK8IP2	1.77975
NELL2	-2.77975
POU3F2	-2.95216666666667
ALPK1	-0.76925
MRPS18C	-0.80375
RPLP2	0.5515
FGF22	-0.3505
SPNS1	0.105333333333333
ZFP1	-0.237
IL1RAPL1	-2.0255
PCSK9	-2.59116666666667
NKX2-1	0.109857142857143
C6orf189	-0.01425
SP4	-0.145
SLC11A1	2.1954
C21orf25	0.922833333333333
ICAM2	-0.4475
SH3GL1	-0.0391666666666667
GSK3B	-0.407666666666667
RALB	0.72075
PDXP	-1.32116666666667
GNGT1	0.444
KIR2DL1	0.4745
TNFAIP3	-0.153666666666667
C6orf32	4.1422
CBLN2	-1.364
PANK3	1.45925
TAAR9	-0.1235
WDR82	0.308428571428571
APOM	-3.78475
TRIP10	0.19525
SPATA16	0.179666666666667
C1orf135	0.0555
USP51	0.7625
TESK1	1.49875
C11orf64	-0.0296250000000001
ZNF611	0.5705
PDE6G	-0.263166666666667
HLA-DQA1	2.80625
GCLC	-0.1245
SEC61A1	-0.316857142857143
TWSG1	-1.35083333333333
ZMYND10	-0.3995
CTDP1	0.605375
ADAMTS6	-0.531666666666667
SLIT1	-1.75475
KRT86	-0.9175
KIAA0574	-0.30925
GTPBP2	-0.311
PQLC3	0.6145
PRRX2	-0.485333333333333
C15orf44	0.672833333333333
MKKS	-0.612125
C11orf10	0.46025
GPR110	-0.8575
CD109	-2.456
ADCY1	-0.0135
RHBG	-3.209
TP53I3	1.10025
SLC22A3	-2.3779
UCP2	0.2305
FOXG1	-2.83116666666667
OR2AG1	0.177
TRIM24	-0.80175
PROC	-3.4625
TAAR6	0.756
AMTN	-1.5695
C10orf47	-1.50916666666667
DEPDC1	-1.19025
FLJ45557	4.24275
ZDHHC17	-0.899125
KIAA1429	1.1455
KCNH1	0.604333333333333
VNN3	0.3485
PSMAL	3.78375
PPARD	1.0235
HFM1	-1.75233333333333
YBX1	-0.861
ZNF695	-0.2535
SCTR	-0.069
DCDC1	0.1015
VPS26B	0.7195
MTF2	0.165833333333333
ATP6V1F	0.0335
CCDC94	1.178
PERF15	3.654
CCL11	2.34775
LMO7	-1.713375
DCST1	-0.0570000000000001
ADRBK1	-0.020625
CDRT4	-0.66025
ZNF84	-0.01925
HOXD8	4.31825
STARD8	-0.4975
FOXP2	-1.399375
CCDC103	0.677
POLR3A	0.2307
GSC	0.825666666666667
ZNF114	-4.3752
HTR7P	0.7605
LALBA	0.3545
RMND5A	1.32566666666667
PSCD2	0.025
ZNF409	0.048
KRTAP1-3	0.358333333333333
MAF1	0.73725
LOC201725	-0.726
NRN1	-3.042875
SPAG5	-1.8005
DNAH7	1.20866666666667
FLJ43860	0.81
BRCA2	-0.8145
ACADM	-3.757375
CXXC6	-2.15475
RAGE	-2.35225
CHMP2A	0.55375
FAM8A1	0.4059
GPR21	0.9895
SLC12A3	-2.8015
FVT1	0.221642857142857
ZDHHC7	-0.699
FLJ44048	3.412
SLC44A3	2.935
SDSL	0.1735
MMP8	-1.32
PLA2G12B	-3.10733333333333
ACY1	-1.106
MT1E	-1.60016666666667
OR4K15	0.814
TECTB	-0.215
GPR20	-0.000749999999999959
IRAK2	-0.98925
RFPL3	0.6005
MYO9A	-0.33625
NARG1L	-0.531916666666667
BLMH	-2.004375
CCDC3	1.72383333333333
C9orf21	-1.6905
KIAA0513	0.273
MIER2	0.972
PNMA2	-1.447
SH3BP2	1.2515
ANXA10	-1.93725
RTN2	-0.830166666666667
TFB1M	-2.175
PRPH2	2.99
C14orf133	-0.11325
GOLGB1	0.368416666666667
IRX4	2.939625
NFKBIL1	1.08933333333333
C10orf62	-0.17225
APBB3	-0.12825
RPS10	0.8867
LOC728378	-1.635
TLE3	1.60044444444444
PSMB7	-0.468125
MESDC1	1.78
SLC6A1	0.8594
OCLN	0.782083333333333
PTTG3	-1.71033333333333
NAGLU	-0.66975
SERTAD4	1.9715
SPRY1	0.505
FLJ10781	0.528083333333333
MYSM1	0.599
TRIM4	0.264
SH3YL1	0.6445
TREM2	3.31766666666667
SERPINI1	0.23025
HDHD3	0.0575
TMEM38A	1.37675
EID2B	-1.11025
TDRD3	-0.456833333333333
SEDLP	0.78475
THSD7A	0.367833333333333
NDST3	-1.99475
KLHL15	-1.31566666666667
DHRS12	0.226
FBXO9	-0.511928571428571
TNPO1	-0.52425
MRPL13	0.323166666666667
SNX5	-1.56
METTL6	-0.5875
SOD1	-0.19975
CHML	-0.0225
PACS1	2.64125
SIRT5	-0.798
CAPN2	-0.292333333333333
FXYD5	-1.50583333333333
TWISTNB	-1.503125
LRFN1	1.239
UBE1L	-0.144125
UBE1C	-0.13075
OR51B2	-0.01625
OR4D11	-0.3865
C15orf2	-0.3075
NR4A1	0.132333333333333
LOC339047	-1.57375
TRIM17	0.343
ATP5G3	-0.510142857142857
RPL15	-0.11025
ADAMTS8	-0.96
HOXC4	0.4375
C14orf37	1.79
CEACAM5	-1.332875
MYT1L	-0.1412
RASA2	-0.660125
OSBPL7	-1.823
STAG1	-0.511
GIMAP4	4.26016666666667
FUT3	0.192
PIF1	-2.018125
LPIN2	0.1796
SH3PX3	0.949
PDP2	0.2195
PAPD1	-0.25175
ERP27	3.121
APOOL	-0.0716
DIABLO	0.69075
TRHR	0.520375
ARMC9	-0.504375
RNF152	4.28
SLITRK3	-0.0326
ZNF211	0.4612
PFDN1	0.43375
RGS11	-0.2325
HS6ST1	2.5564
AKR1D1	-1.58575
TNP2	0.273
STK31	-1.00116666666667
EML4	-0.24525
SGTA	0.594
HIST1H2BI	-0.523333333333333
PSMD6	-2.2445
KIAA1257	-0.562
C18orf55	-0.318333333333333
FLJ20273	3.702875
RPL28	-0.185333333333333
EPYC	1.525125
NOX3	-0.485
ELAC1	-2.34083333333333
METT11D1	-0.715
BIN2	-1.62716666666667
NACA2	-0.75225
CCDC17	-0.03175
HM13	0.3277
UBOX5	-0.496625
UBE2O	0.155375
UBL5	0.5615
APOLD1	1.273875
C9orf31	-0.127
TNFSF8	0.0145
ARHGAP29	3.8795
PROKR2	0.7765
PDE5A	-1.56233333333333
C6orf12	-0.1935
TOM1L1	-0.631
WHDC1	0.545125
FOXI1	0.279333333333333
RAB4A	0.4708
TMEM39B	-0.2265
ATPBD1C	-1.84525
FARSA	0.324833333333333
PLEKHG5	0.94625
CMAS	-1.80583333333333
OR7E24	1.4905
SLC30A1	-1.05425
CDC42EP5	1.01383333333333
PLAC1	0.0555
KLHL18	-0.289
LBA1	-0.2367
TAZ	-0.61275
CRIP2	0.672375
BTBD11	-1.62083333333333
C16orf72	0.29
DIO2	1.5152
LRRCC1	1.3405
CCDC136	-2.5195
PRX	-0.497125
RBM5	-0.8128
TMEM85	0.16225
TUBGCP4	-1.21766666666667
APLN	2.250125
CDK7	-0.716
SSR2	1.37558333333333
CRELD1	0.791
C19orf46	0.03325
GAL3ST4	0.054
KBTBD10	0.4255
IL28A	0.1755
WDR27	-0.6575
MCM2	-1.298
SOX14	0.697
FLJ39743	-0.118
KIAA0922	-0.544125
HIPK4	-1.024
FLJ25758	0.701
C16orf57	0.159333333333333
PDZD2	2.599375
MCC	2.321
HHLA3	-0.0467
ID2	1.27825
C20orf23	0.808
ZNF688	1.45225
APOC2	-2.34883333333333
LOC440093	-0.24075
FAM50B	1.68033333333333
PWP1	-1.53
DNAH10	2.15075
HIST1H2BA	2.556
GPR56	1.2415
METAP2	-1.25275
PAN3	0.0385
STXBP4	-0.598375
PDHX	-1.253
MTA1	-0.303833333333333
ZBED4	0.702875
ZNF720	-0.46475
CDK2	-1.74275
RHOJ	0.049
CDC37	0.177
ZER1	0.3815
GRK4	-0.54875
PRPH	-0.77325
