Hybridization REF	TCGA-A8-A08R-01A-11R-A034-07
RAP1A	0.21
AXIN1	-0.156
POLR1C	0.9725
TRIO	-0.0684166666666667
PLXNA4A	0.8095
C5orf33	-0.0255
DEPDC1B	-1.637125
ZNF473	-0.2005
MTM1	1.52125
GPR107	0.631666666666667
CSNK1A1L	0.722
FLJ14154	0.1165
NLRC4	4.0425
ENPP4	2.32316666666667
PADI3	-0.5935
RNF170	0.232
CG018	0.137833333333333
C16orf7	0.02475
KCNE1	0.7045
NRM	-1.26966666666667
SLC37A3	0.995
TPD52L2	0.792166666666667
UNC5B	1.60975
C12orf12	0.237
SDHB	-0.374
CLRN1	0.45875
NUDT10	-1.33016666666667
UGT3A1	0.0234285714285714
FBXW8	0.265375
RHOF	-0.53825
PTPLAD1	-0.44725
MYO3B	0.0365
DERA	-0.99125
TPP2	-0.321
C19orf53	0.759166666666667
GINS3	-0.078875
ST6GALNAC5	2.9065
CHSY1	0.74375
MGC15705	0.6345
GPR83	0.663333333333333
EXT2	0.332625
DOLK	-0.19475
TUBAL3	-0.402
ACVRL1	2.1602
ABL2	-0.387583333333333
C14orf156	-0.74
PTPRZ1	-0.777125
DIP2C	0.894625
LAMP1	1.692875
RXRA	0.2328
MAP3K5	0.24975
ALKBH1	0.169333333333333
PDLIM7	-0.31625
ARL14	-1.7195
SNIP1	0.380666666666667
TIMP3	0.819666666666667
RGS3	0.673166666666667
SPAG16	-0.4821
ABHD4	0.33575
ARHGEF12	0.000833333333333332
GLUD2	-0.224
RAC2	-0.1404
UAP1L1	-1.019
SLC18A3	-0.6975
YOD1	-0.3715
RALY	-0.1375
HMOX2	0.809
DGKH	1.42
DBNDD2	0.671833333333333
YIPF4	0.52225
THAP10	-0.269
ZNF513	0.81575
HAGHL	-0.929333333333333
ITGB4	0.120333333333333
CCDC141	-0.522
YTHDF3	1.0795
C5orf28	0.5545
RPL7L1	0.39975
TMEM30B	0.941571428571429
ANKRD35	1.08
DUOXA2	-0.19825
TBC1D5	0.47475
DFNB59	-0.5195
HRH4	0.30425
MYO6	1.5128
DNAJA4	1.327
RBM24	-0.238
CEACAM20	-1.46325
RBM23	0.812214285714286
NGFB	0.237
C1orf63	-0.1051
KRTAP7-1	-0.587
PERLD1	1.539
NPB	-0.133
C17orf59	0.2987
HSPBAP1	-0.17425
SLC15A4	0.248625
PRTFDC1	-0.0445
OSMR	-1.92792857142857
CYSLTR2	0.3005
C19orf25	0.0825
KIAA1797	-0.473
NLRP6	0.022
FAM105B	0.8172
SCRN2	-1.64683333333333
LRRC58	-0.3897
RNF17	0.462
NEIL3	-1.838
FAM137A	-0.31375
SKP2	-1.27525
PARVA	0.76025
PKLR	-1.5165
RNF34	-0.021
A3GALT2	0.42675
C12orf50	0.0208333333333333
SUNC1	-0.93775
FAM102B	1.0465
CCT2	-0.189
LRRC37A2	0.034
ARF4	0.901
SIKE	0.249
C8orf48	1.297
MBTPS1	0.350642857142857
GPSN2	0.611
NCF2	4.08475
SLC12A6	0.162166666666667
MRPL48	0.56325
HMGN3	0.349
LRRC62	-1.38925
PAX9	0.830875
FAM55A	-0.334
C20orf42	0.210166666666667
SCML2	-0.266
BCL9	-0.20725
FAM40A	-0.6575
C9orf41	-0.1395
ZNF774	0.736
LETM1	-0.0755
PLXNB1	-0.435333333333333
NIPSNAP1	0.647875
USP10	-0.3885
F9	0.133
LIPE	0.32925
CNGB3	0.4835
C12orf52	-0.144625
PI4K2A	0.38725
MED8	0.6395
STAT4	1.3015
FGD4	0.142833333333333
RNF145	-1.4925
WDR32	-0.0995
CLDN2	-0.1645
TCEAL8	-0.1295
ZMYND8	-1.4452
PDXK	0.463875
GATAD2A	0.948
PTGES3	0.0835
CCM2	-0.54525
TAP1	2.362625
ZNF670	0.62425
ETS2	0.108857142857143
C6orf166	0.470333333333333
PRMT2	0.779642857142857
OR4B1	0.389
INTS8	0.5975
CCDC102A	0.06875
CCDC83	-2.0002
ITGA1	0.0015
EPHA5	-1.9032
FAM24B	-1.4075
TSGA10	0.551
HAL	-1.95433333333333
MYOT	2.3155
SPACA3	0.016
BCL2L2	0.675
CUGBP2	-0.319333333333333
CCNB3	0.471
RNF113B	-0.494
MERTK	0.69025
BAG1	-0.799
VPS36	0.31225
ORMDL3	0.886
C1orf190	-1.329
ZNF625	-0.993
CORO2B	-2.101
ALOX15	0.59
CST1	0.395
NUPR1	1.90166666666667
CCL7	4.75375
SMCR5	-1.9
DSC2	3.954
RBMS2	0.38775
GRIK4	1.033
TRIM65	0.8306
TMPRSS6	-0.770571428571429
TP53INP2	-0.6465
GLB1L	0.615
LOC388284	0.119166666666667
PUS1	-0.410642857142857
BCL9L	0.6405
OLFM1	-1.90808333333333
RET	-2.65325
MASTL	-0.795833333333333
ALX3	-0.40175
IL1RL1	-0.326
ZNF765	-1.0764
C14orf138	-1.18725
SNX10	0.165166666666667
TAC4	0.109
C1orf64	-3.45525
POGK	1.139
MAPK9	0.08475
ZNF366	3.021
C8orf79	-0.4984
CLDN7	2.822375
OR5AT1	0.376
TRIM37	-1.24075
LRRC25	3.029
GRHL2	2.4424
TEKT3	1.54125
LASS5	0.253333333333333
ABCC4	-0.303666666666667
DLG3	0.41025
VGLL1	4.393875
ZFP36L2	0.377166666666667
MFRP	0.0318333333333333
KIAA1799	-1.383
FLJ44379	-0.2505
PCNX	0.25125
ANXA9	-2.613
CYP4V2	-1.0475
PIK3C2A	-0.14875
SRR	-0.0525
NOL3	-0.87575
IFITM2	0.9215
ARNTL2	-1.47725
ZNF595	0.224
NLRP13	0.2585
ASPH	0.417625
CPA2	-0.5855
PVRIG	-0.5145
LEPR	-1.48066666666667
C16orf42	0.618166666666667
SH3BGRL	0.1225
FAM77D	-0.485333333333333
FNDC7	0.5765
C9orf6	-0.225
NOTCH2NL	2.11083333333333
PGBD1	-0.632166666666667
SYNGR2	0.699
PITPNA	0.218
PRPF4B	-0.4537
SLC43A3	1.39057142857143
NRBP1	0.02875
SLC25A22	-0.0335
ILK	-0.20325
SLC22A8	0.3955
MRPS7	-0.142125
PITX2	0.238
FABP3	-0.7305
OR1L1	-0.325
LOC728215	0.026625
BLID	-0.784
KIAA1217	1.92152941176471
TFPT	-0.2275
AP4B1	-0.4705
VBP1	-0.77875
OR1K1	0.283
MORC3	0.085
BHMT2	-1.18133333333333
C3orf10	-1.032125
FZD7	2.032
WFDC10A	-0.934
PMS2CL	-1.026875
CCDC32	-0.467833333333333
FA2H	-4.2305
ALG13	-0.6375
TTLL7	0.2114
SPOCK3	0.37525
SLC13A2	0.33
AIM1	1.21475
GPRC6A	0.142
EGR2	3.103
MED11	-0.177
WWC1	2.1785
SH3GL3	-3.39675
RIF1	0.216785714285714
PRLH	0.0825
VLDLR	-0.3795
DBT	0.06075
C21orf63	0.51975
CGGBP1	-0.7535
KRTAP12-2	0.304
TADA3L	-0.399
ZBTB16	0.39775
PDGFB	1.853375
RFX1	0.383
UQCRB	0.4553
LOC133874	1.1915
HPS3	0.14525
LGALS3BP	0.0126
DKFZP564O0823	1.77664285714286
MRFAP1L1	-0.55075
HOXA10	-1.1875
NGB	-0.084
KIF21A	1.256
IFLTD1	0.694
LZTS1	-0.901125
ARHGEF3	0.68475
RHBDL3	-2.487
CSNK1G2	-0.20025
ChGn	-0.932875
KIAA1244	-0.229
GABRB2	0.2975
MGC72080	1.6345
CD27	3.8735
EGLN1	0.1297
PEX13	1.01625
RWDD3	-0.3365
RNF12	-0.310166666666667
GRIN2B	0.4015
ADAMTS14	-0.609125
DYDC2	0.271
ATP6AP1	1.1786
NR1H2	-0.019
PDK2	-0.648
C3orf17	-0.156166666666667
SLC38A2	-0.521428571428571
SLC25A29	-1.02666666666667
C15orf29	0.20475
ADAM9	0.37275
TMUB2	0.66475
GPR176	-0.22375
AGK	0.05775
MCCD1	0.25875
NDUFA4	-0.07275
TMEM146	0.119
DUSP1	-0.789
UNQ6975	0.5505
EMX2OS	3.29175
INSM2	0.0845
LUZP4	-0.49225
SETD6	-0.72525
P2RY2	0.3525
SLC45A2	-1.239
RABGAP1	0.495833333333333
UBXD5	-0.3825
GPRC5A	1.3526
PAK3	0.299666666666667
LOC63920	-0.84725
TGFBR1	1.4234
KRTAP6-3	0.25225
SFMBT2	-0.224
CDC42	0.0356874999999999
C11orf35	-0.1735
TTLL2	0.9
UACA	1.10625
CD97	-0.141
SETD5	-0.086625
NINJ2	1.19575
PTER	1.14933333333333
POMGNT1	-0.7775
KRTAP4-2	0.083
ECGF1	3.192375
HRB	0.344
ATP1B2	-0.1056
LOC400506	-0.378
COL4A3BP	-0.46125
C6orf97	-2.257
GRHPR	0.39425
TAS2R1	-0.026
SEMA7A	0.204
EDF1	-0.99375
ODF2L	0.0809
PCID2	-0.444166666666667
GTF2H4	-0.123666666666667
ZCCHC3	-1.06075
CGB2	-0.231166666666667
NEUROD1	-0.218
C20orf75	-0.3185
RP5-1054A22.3	2.8025
IFNA5	0.223
ZNF134	-0.668
MGC119295	-0.023
ZSWIM6	-0.787
SMEK1	0.379333333333333
PCGF2	0.492625
C1orf102	0.67625
CYP2A13	0.6345
KCNH6	-0.8265
MDM1	0.1126
ALDH7A1	0.0391666666666667
C9orf75	-0.5775
VDAC3	-0.072875
OR51T1	0.419
EIF3F	-1.305
KCNJ10	0.395625
LENG8	0.18925
EDEM2	0.259166666666667
CCNJL	-1.7745
DHX37	-0.918
CRYGN	0.3775
AATF	0.517
ZNF630	1.351625
E2F5	0.6495
WFDC13	-0.7
FTSJ3	-0.0523333333333333
C4orf33	-0.4875
LHFPL4	-2.395
C19orf56	-0.900583333333333
SMAD4	0.027375
AFM	-0.5125
G0S2	-0.66225
FCHSD2	0.8767
RRP1B	-0.2759
EEF1B2	-0.816166666666667
STAT6	0.755833333333333
ZNF195	-1.3645
GNL1	-0.635
ZNRF2	0.119166666666667
PER3	-0.723
ASB16	0.1315
C10orf10	1.92885714285714
ADCY8	-3.49166666666667
C9orf58	1.60316666666667
ARMC10	0.055
PSG1	-0.3355
DHX34	0.22425
VARS2	-0.63425
NFIC	0.70675
ITPR2	0.25875
AGXT2	0.076
OR6K3	-0.177
H2AFZ	-0.45925
MLLT3	-0.8715
COX4I2	0.5655
CCNT2	-0.249875
PLK4	-1.468625
NUMBL	0.306
MED16	-0.40875
PLEKHQ1	1.58625
GOSR1	0.637222222222222
BTG4	0.08925
RPL30	0.579333333333333
IGSF5	-0.272
IGFL2	3.74766666666667
ELMOD2	0.5715
SHC3	-0.974333333333333
HAVCR1	-0.815
DYNC2H1	-1.88885714285714
RNF5	-0.4075
C2orf7	0.73425
NLF1	0.754
KLHL25	-0.10975
LRP10	1.2569
KRI1	-0.7065
PUS7L	-0.84
MGMT	0.295
HOXD1	-1.63416666666667
CSH1	0.1705
ATG16L2	-1.0875
FLJ44635	-0.6985
CHODL	1.78525
EXOSC8	-0.9785
SLC28A1	1.321
MYO7B	-0.346333333333333
SEH1L	0.3372
MTNR1A	0.302833333333333
TSPAN5	-0.300833333333333
CDC45L	-1.38583333333333
AMIGO1	0.3895
ATAD3A	-0.09575
OSGIN2	2.08766666666667
PDIK1L	0.202166666666667
DARC	1.421
PIPSL	0.723
SHMT1	-1.70925
CRISP3	-0.731
POPDC2	2.0395
ZRANB2	-0.708666666666667
FBXL8	0.3645
TRIP13	0.0323636363636364
EIF5AL1	-0.4435
POU5F1P3	-5.13183333333333
IL6	-1.49916666666667
CXorf38	-0.4565
IFNA16	0.9095
FBXL2	1.011
BRD1	0.789
STATH	-0.2885
FBXO44	-0.5995
MCCC2	-1.41975
CDC2	-1.2913
C5orf23	4.37075
IVD	-0.203333333333333
C10orf122	-0.75125
MSL3L1	-0.2145
MVP	-0.1075
EPOR	-0.7083
ZMYM1	0.386333333333333
BCL7C	0.739
PSTPIP2	1.6073
LYPD1	-2.012875
OR8G5	-0.135
ZP3	1.05733333333333
BCAS4	1.05308333333333
EDG6	2.3845
ISY1	0.045
PRAMEF2	-1.00625
CUL1	0.46525
RNF213	0.9436
CCRK	0.1915
DHX9	-0.2775
C13orf29	2.489
NCKAP1	0.602333333333333
MRPL43	0.0202857142857143
XPR1	0.3275
PKN2	0.7805
PODNL1	0.448
ZNF333	0.551875
DALRD3	-0.003
OPN1SW	0.2535
BTBD6	0.94025
C11orf82	-0.229
OR5P3	0.39
DUSP11	0.49025
L1CAM	-1.4719
NEK11	0.347666666666667
OR7E91P	1.36
CNTN3	0.9561
CREB3L2	2.4815
ZBTB37	0.9495
KIAA1324L	-2.16225
NDUFB10	-0.541333333333333
NUDT2	-1.69
GTPBP8	0.14925
CACNA1D	1.083125
PRKAA2	-2.35216666666667
PRDM8	-0.042
MGC16075	1.78383333333333
KRT14	0.835428571428571
PP8961	0.432125
MRPL18	-0.26
ABCG2	-3.37875
PACRG	0.55175
BBS2	-0.83125
KREMEN2	-2.5335
FBXO21	-0.16675
HNRPUL1	0.170583333333333
GRB10	-0.56375
CLSTN1	1.209625
LMAN2	-0.4913
C17orf61	-1.063
NIPSNAP3A	0.682
INSIG2	-0.564666666666667
PCDHB7	0.00383333333333333
STXBP2	-0.13225
CMAH	2.14941666666667
SEMA5B	-1.43825
ZNF155	-0.287166666666667
COQ6	-0.499166666666667
PRPF4	0.636
TSPAN15	1.2217
VN1R5	0.2035
LATS2	0.97225
SELK	0.50125
PGK2	-0.08
MS4A1	1.7045
TYW3	-0.2782
KRTAP5-1	0.853
RCCD1	-0.202333333333333
BTN1A1	0.26525
DDX28	-0.39525
TMEM65	2.4885
LOC92345	0.08275
TTC31	-0.271
WDR46	-0.547166666666667
CHP2	-1.15116666666667
LSP1	0.35975
ZNF542	-0.65675
EXOSC1	-0.43275
ARHGAP18	-0.5175
LRRTM4	-0.822125
MAOB	-0.454166666666667
CACNB4	-1.0545
MGC33846	1.18525
RANBP3L	0.8675
ATP5L	-0.27625
ONECUT1	-2.485
NUDT9	0.0415
TMEM149	1.7175
STX17	0.6095
IGSF10	-4.001
TMPRSS9	1.464
BMPR2	1.20316666666667
ALLC	-0.524
KLF7	1.736375
GCC1	0.5322
TIMM9	-0.49175
CDO1	-1.20733333333333
MGC10701	-0.481666666666667
IFI6	3.47683333333333
FRMD8	1.19825
MGAT2	-0.21225
WBP5	0.366833333333333
CNIH2	0.3535
KIAA0907	-0.8289
KCNH8	1.495
CTSG	-3.22675
GRIK1	-0.322833333333333
CUL5	0.764625
FRMD1	0.2265
OR9A4	0.4135
SYT6	-1.84975
FOXD4L2	-0.49425
ANAPC2	-0.957333333333333
OPN5	0.6195
TAF13	-0.05475
LYG2	-0.685
GGNBP1	0.255
C11orf40	0.485
OTX2	-0.9285
REG4	-0.2514
EIF5	-0.6175625
PALB2	-1.386
SEPSECS	-1.0417
RNASE3	0.0345
TRIM49	-1.2115
POLR2K	1.6785
GPR42	-0.0855
C8B	-3.30675
SASS6	-1.11075
PREB	0.041
OR3A3	0.3565
TUBA8	0.9525
IGLV2-14	1.049
STIL	-1.113
ANKFN1	-0.869666666666667
NME7	-1.059
HOXC12	4.218
UBE2C	0.47
FHOD1	-1.369125
CDK2AP1	1.29908333333333
OR6K2	0.37625
DHPS	-1.6545
RPL5	-1.003
TRGV5	0.6265
LOC541472	-0.20125
HCCS	0.126888888888889
DENND1B	1.117
LHX3	-0.1235
OR5D16	0.215
CXorf57	-2.147
IRF2BP1	-0.0475
NDST2	0.5535
LCE3D	0.3025
BOLL	0.16025
SYT3	-0.78025
PIH1D2	-1.40125
C20orf7	-0.2415
IL1R2	1.2345
SLAMF9	0.1025
PPME1	-0.137375
PIK3CA	1.112
TRAPPC1	-0.1175
COLEC10	-0.206
SLC9A6	0.5875
PDDC1	-1.13116666666667
CCDC53	-0.5185
GK3P	-0.44125
DAZL	-0.21225
BRI3	0.9055
SDK1	-0.36875
CYP2C18	0.34125
IFI44L	4.438875
RPL3L	-0.0925
FUT9	0.1715
KIFC2	0.207166666666667
PMP2	-0.247857142857143
SLC4A9	-0.8995
PLAG1	-0.264333333333333
MYCBP2	0.225333333333333
OR4E2	0.538
CCDC65	0.41475
C16orf82	-0.0695714285714285
ENTPD4	-0.037125
BRP44L	0.943
PMP22CD	-1.04083408558608e-17
TMCO4	1.28983333333333
KCNN1	-0.831333333333333
WDR35	-0.51675
CCDC80	2.12475
C3orf31	-0.86875
SLC7A9	-1.32575
TMEM190	-1.55675
DBC1	-0.491166666666667
FADS3	-0.109166666666667
PDZD8	-0.0293333333333333
GRM5	0.038125
AZGP1	3.6032
PEX3	-1.541
MED1	0.981142857142857
ATG4C	-0.635333333333333
HNRPH3	-1.305125
FAM109B	3.306
C4orf17	-0.251
CA10	0.885
OPRD1	0.6585
CCL16	-1.3675
SACM1L	-0.31125
CST6	3.67375
CD63	0.510875
LGI1	-1.59825
ZNF784	0.38925
CRYBB1	-1.5905
CX3CL1	1.4358
TOP2A	0.0555
GYPB	-3.75016666666667
GADD45GIP1	-1.13025
FEN1	-0.438875
IGF1R	0.34075
WDR72	-3.04633333333333
PURG	-0.7715
DEFB126	-0.569
PKD1L1	0.23225
CAV1	-1.952
GNPDA2	-0.823
DGAT2	2.8845
NLGN1	-4.787
STRBP	0.275625
HPRT1	0.332833333333333
FANCI	-0.61075
PSMA7	1.763875
DBF4B	-0.4925
TTF1	-0.95225
RAD54L	-1.93075
ELOF1	-0.71
PLAGL2	-0.827875
ZNF256	-0.53075
HMGCL	0.4035
MSI2	-0.816833333333333
RPESP	-3.019
C11orf60	-0.15175
ABCD1	0.7665
ACAA1	0.4094
SPARCL1	4.08221428571429
IL6ST	-1.2637
ZNF319	-0.034
TMEM109	1.5837
FAM90A1	1.08466666666667
IL22RA1	-2.28
ATP4B	0.348
TEC	-0.6595
C7orf30	-0.64725
TXNDC2	-0.359833333333333
ABCB4	-0.28
KIAA1191	-0.058
C9orf38	0.0285
SFTPB	0.424
CNTNAP2	-2.1305
FRK	1.9735
TBX19	2.55175
CHD4	-0.10175
C6orf26	-1.703
MOSC2	-0.5795
IKBKE	1.48125
HIF1A	-1.2795
LOC595101	-0.1125
RELA	-0.094
TMEM16B	2.15566666666667
ABHD12B	-2.86525
TSEN34	0.30725
KIF18A	-2.17775
TXNDC9	-0.311833333333333
SPATA2L	0.1685
SEMA4G	-1.4675
C21orf91	0.22925
MATN1	1.2785
KCNIP4	-0.0921666666666667
TUSC1	1.403125
OR4C15	0.12675
ARMCX6	0.557166666666667
WBSCR27	-0.822166666666667
OR52I2	-0.1555
KIAA1604	-0.87275
DYNC1I1	3.008
PPP4C	0.087
SLC47A2	-2.38616666666667
TREH	-0.231875
CD48	2.83216666666667
ST14	2.472
PKN1	1.0515
SPON2	3.3685
XBP1	0.530666666666667
SFRS12	-0.961833333333333
EFCAB6	0.2485
SELT	0.7615
SLC39A2	0.2735
ERF	-0.8565
ARL3	-0.595625
SURF6	-0.6529
MLLT10	0.193190476190476
FLJ11171	0.103833333333333
TDGF1	-4.68416666666667
ERCC6	-0.54875
EIF2AK4	0.85925
BAZ1A	0.141833333333333
LRRN3	-0.7415
TMC3	-0.075
EFTUD1	0.2455
PTPRO	1.43683333333333
CLEC12A	1.814375
ACBD4	-0.224375
ZDHHC14	-0.268625
OTUD7B	1.371
ACTB	1.097875
MSRA	-0.495875
LCE5A	0.967
IFI35	0.42625
BSCL2	-0.177
ANKRD12	0.267583333333333
CFHR2	0.8485
RGAG1	-0.886166666666667
HSFY1	-0.0755
SLC30A5	-0.585
IMPG1	-0.215
GPR109A	0.395
ZNF185	1.151
IYD	0.232
NPCDR1	0.1345
SERPINA13	0.0195
HMGCLL1	2.18625
NEUROG1	0.738333333333333
UBQLN1	0.0591875
LIN37	0.9485
SOCS2	-3.053
DSCR4	-1.54675
XKR6	-1.78
GPR142	0.4935
KRTAP13-3	0.058
CCDC15	-0.558333333333333
MOS	-0.512
CD1E	-1.6385
OFCC1	1.75616666666667
FAM83D	-0.131
SRFBP1	-0.79675
C9orf96	-0.6495
DHDH	0.41325
CCDC90A	0.609
RABL3	0.0274
CD320	-1.31316666666667
ANGEL2	-0.09
MRPL21	0.283
SMG6	-0.3985
INSR	1.006625
FLJ14816	-0.7175
GLRB	-0.920666666666667
C9orf89	1.15625
CIZ1	-0.427
URG4	-1.31433333333333
LRDD	-1.64
CBY1	1.333
NFX1	-0.117
MTERFD2	-0.958785714285714
C19orf23	0.316
PGC	-2.77875
IER3IP1	-0.6805
RASAL2	1.62683333333333
C1orf89	-0.56575
SYNJ1	-0.163125
NFKBIE	1.5385
FLJ40125	-0.741
TCEB2	-0.2299
NOG	-1.721
POLR2J2	-0.5455
HLA-B	3.118
PCDHA1	-0.26
PPP2R2B	-0.22575
ARHGEF17	0.299166666666667
TCF7L2	0.718428571428571
CHD5	-0.604333333333333
ZNF431	-0.692875
TBC1D25	-0.20625
ZNF800	0.83075
SCUBE2	-2.01109090909091
MYCBP	0.464666666666667
GPX5	0.307
C6orf129	1.174
QSER1	-0.6255
ULK2	0.78725
PIGO	-0.0973333333333333
NRCAM	-2.51635714285714
SLC35E3	1.503625
CSRP2	-1.54475
HYPE	0.3885
MAPK15	0.464333333333333
MGC14327	-0.13825
TIMM13	-1.27766666666667
ZNF462	1.2275
GBA3	0.6495
TEX13A	0.2905
MCM6	-0.460666666666667
MTRF1	-1.033375
ABCA7	-0.589
EIF4A2	-0.71725
ZC3H10	0.976
RPGR	-0.632166666666667
C20orf94	0.59325
RP1L1	-0.21775
GPR125	0.0195
USP22	-0.317714285714286
OR1L4	0.60975
MLZE	2.00675
FLJ32065	0.041
PTCD1	-0.1295
CRTAC1	-0.00283333333333334
BXDC2	-0.56125
C18orf1	1.44066666666667
FAM107A	1.00821428571429
EFNA3	0.19275
P18SRP	-1.2128
CAMKK2	0.559916666666667
KIAA0649	-1.4805
NES	0.331
HS6ST3	-1.822875
PON2	-1.15025
TCP11L2	-0.9815
CLEC4A	3.68275
PRR12	-0.2225
MLXIPL	-1.6625
C2orf50	0.2405
ZNF28	0.092
ENC1	-0.432833333333333
MAP2K1	-0.420375
FKSG2	-0.5985
KIAA0430	0.72825
PTP4A1	-0.77
GPR156	0.9125
GTF3C6	0.249
UBR2	0.1719
LOC388272	-1.58825
MAK	-0.244333333333333
ACOT4	1.192
STC2	-1.86441666666667
PIGW	0.05525
SAE1	0.005
COL6A1	0.312636363636364
OAZ1	0.585166666666667
STMN4	0.0876666666666667
EDG3	-0.198
SGCE	-0.1885
IL11	-2.582
PRSS8	1.897
YIPF5	0.6955
WNT4	1.7615
CSN2	0.368666666666667
TCF7	-2.94825
TDO2	3.356
SAMD9	1.5456875
S100A7A	-0.045
MMRN1	0.632333333333333
GKAP1	-0.8585
AKR1C3	-3.7445
RNF19A	1.403375
GMDS	0.952
YKT6	-0.626625
SPARC	1.3041
C12orf31	0.293
UBE2V2	0.230333333333333
FBXL18	-0.310333333333333
KIAA0460	-0.0105
ADAM22	0.257
SERPINC1	-4.51075
KCTD21	0.7645
MYOHD1	-0.45875
ZNF37A	-0.244333333333333
GTF3C1	-0.560166666666667
CTSZ	3.39525
PRNPIP	0.055
DRD1IP	0.05475
NR1I2	-2.26
ZNF266	-1.1101
SPAG4L	0.3645
COX4NB	0.079
SAPS1	0.518833333333333
APOA1	-3.889625
TATDN1	0.636333333333333
C10orf82	-2.60775
KPNB1	-0.70375
FOXO3	0.715083333333333
CRYBB2	-1.218
ZBTB5	0.224
SLC25A38	-0.16675
DCTN2	0.1595
IFT20	1.2775
CTHRC1	4.507
C1orf31	0.76925
UHRF1	-0.716125
GPC6	-0.638
C10orf54	1.4255
MCF2L2	-0.24
WNT9B	0.01475
OLA1	-1.859375
FAM120B	-0.17525
TTLL10	0.2875
CYorf15A	-5.038
RELN	-1.0121
SCN2B	0.03275
MFHAS1	1.226
NKX3-2	-0.515833333333333
RASGRF2	-0.504
SSBP1	-0.313333333333333
KPNA6	0.357714285714286
LOC389118	0.005
HS3ST4	-0.9157
SUPT7L	-0.981125
FLJ32658	-0.407
IGFBPL1	0.213
KIAA1641	0.3165
SHKBP1	0.242
CSF1R	4.749
NAGK	1.15775
MYL2	1.4695
HIST1H4C	0.419333333333333
TOMM7	-0.668
ADAMTSL3	0.8818
TNFSF14	0.20025
PRRT2	-1.247
VTA1	-0.888375
AOAH	3.89666666666667
CRISPLD2	1.50021428571429
PNN	-1.1311
TA-NFKBH	0.12875
ESPN	0.50175
RBM43	-0.466
KIAA1267	-0.16125
DDX3X	0.0825
KIAA1576	-4.137
PLXDC1	3.2195
FLJ25801	-4.39825
HNRNPL	-0.338
RUNDC3A	0.122333333333333
CASP12	0.401
SH2D5	-1.315375
RPL26L1	-0.5825
OR51A7	0.348
HDC	0.304
C2orf16	-0.2645
SYTL3	2.68225
GOLGA4	0.904
NOTCH1	1.40616666666667
ATPAF2	-0.168
ECD	-0.689
SSX5	-1.77566666666667
SNAP91	0.922
OCA2	1.839
PNPO	0.276
DAPK1	1.29766666666667
PINX1	-0.825166666666667
SELENBP1	0.226
NEK3	-0.419333333333333
TMED4	-0.682428571428571
SSTR4	-0.044
FOSL1	-2.5222
CD40LG	0.9875
CES1	-1.77683333333333
DCI	-0.622833333333333
B3GAT3	0.190333333333333
STK17B	0.87575
CNTN6	0.00400000000000002
CYP3A4	-0.821166666666667
MBOAT2	1.55642857142857
PISD	-0.177125
USP1	0.2365
PYDC1	-0.354
CENPM	0.27825
SAR1B	0.32025
TTC7B	-0.693125
DP58	0.287
GPC1	-0.54
RBL1	-0.61625
TMEM137	-1.6475
TOB1	0.942166666666667
TCEAL1	-0.778166666666667
CENPF	0.180727272727273
C6	1.41766666666667
PRSS1	-3.79075
PPIL6	-0.0911666666666667
C6orf124	0.314
ODZ4	0.964
SNCB	-0.2685
NDUFB9	1.821
CNOT6L	0.600333333333333
S100A9	1.29483333333333
TRIM50	0.419
KCTD1	1.4833
WDR63	0.27075
SPEF2	0.26375
RNGTT	0.2275
CXorf22	-0.334
KCNK16	0.23375
CEP250	-1.168
ATPBD1B	-0.064
KCNJ2	3.86675
MT1B	0.6105
ZNF684	0.357
SLC4A1	0.51475
PDHA1	-0.3145
ZNF492	-0.375
TKT	-1.393
BYSL	0.9225
RNF38	1.135
AHDC1	0.163
KLHL2	0.466125
CMTM8	1.2225
DMP1	-0.889
HERPUD2	-0.46875
CRTAM	3.44566666666667
ZNF572	1.32075
TMEM16J	-1.8045
HSD17B2	-0.79625
UBE2G1	0.256375
AHSA2	-2.254
PELI2	-1.707
TPX2	-0.472375
ATP9B	0.508666666666667
DAZAP1	0.27325
HMGCS2	0.2215
C17orf38	1.2455
B9D1	-1.41775
NKX2-5	-0.945833333333333
KIAA1276	-0.450333333333333
LILRB2	3.8535
CSTF1	-0.225666666666667
BTN2A1	-0.0921666666666667
C15orf48	4.81375
IGF2BP3	-3.0845
FAM113B	0.569
HRG	-0.17675
ZNF131	0.37275
USP47	-0.904642857142857
CCDC88B	-0.475
HCN1	-0.7494
HTN1	-0.379166666666667
SYCP3	-0.3055
C13orf23	0.1753
PAPOLA	0.60875
AATK	-0.3299
MSH3	-1.006
NDUFAB1	-1.05375
ITLN2	-0.782833333333333
BAK1	0.692666666666667
MRPL45	0.215833333333333
MTNR1B	0.167
LOC645843	0.1985
SPECC1L	1.019
PGCP	1.9575
SPN	-0.30075
GPR143	-0.676666666666667
ZNF576	0.546166666666667
TMEM39A	0.4913
ATP5D	-1.27466666666667
MAGEB3	-1.6495
RPS5	-1.75666666666667
ANP32E	0.184357142857143
MTMR1	0.7315
YEATS4	-0.76925
SYNGAP1	-0.0635
PCOLCE	-0.327333333333333
MNS1	-0.09525
PCYT2	0.749166666666667
ZNF182	-0.79375
LAX1	3.212125
SPPL2B	0.5583
ELOVL5	-0.1507
PCDHAC1	0.7145
B4GALNT1	1.34733333333333
BLOC1S2	0.253625
