Hybridization REF	TCGA-BH-A0B7-01A-12R-A115-07
SERPINI1	0.39275
HDHD3	0.86275
TMEM38A	0.784625
EID2B	-1.29575
TDRD3	-0.395333333333333
SEDLP	0.576
THSD7A	2.89766666666667
NDST3	-2.508
KLHL15	-0.918833333333333
DHRS12	1.36
FBXO9	0.3885
TNPO1	-0.288583333333333
MRPL13	-0.137166666666667
SNX5	-1.827
METTL6	-0.58125
SOD1	0.43975
CHML	0.748166666666667
PACS1	1.05125
SIRT5	-0.9021
CAPN2	1.91616666666667
FXYD5	0.615
TWISTNB	-0.9125
LRFN1	0.375666666666667
UBE1L	1.254375
UBE1C	0.5875
OR51B2	0.242
OR4D11	2.427
C15orf2	0.378
NR4A1	1.03183333333333
LOC339047	-2.7185
TRIM17	-0.899125
ATP5G3	0.243357142857143
RPL15	-0.198166666666667
ADAMTS8	0.264
HOXC4	0.6805
C14orf37	1.5885
CEACAM5	-0.622125
MYT1L	-0.465833333333333
RASA2	0.258375
OSBPL7	-0.8505
STAG1	-0.4745
GIMAP4	4.84683333333333
FUT3	1.39333333333333
PIF1	-2.55875
LPIN2	0.2639
SH3PX3	0.81875
PDP2	0.06575
PAPD1	-0.84325
ERP27	3.769
APOOL	-0.2662
DIABLO	0.377
TRHR	-0.0987142857142857
ARMC9	0.036625
RNF152	3.27975
SLITRK3	-0.951166666666667
ZNF211	0.4619
PFDN1	0.552375
RGS11	-0.287125
HS6ST1	0.7827
AKR1D1	-2.3315
TNP2	0.00366666666666667
STK31	4.15883333333333
EML4	-0.314166666666667
SGTA	-0.256
HIST1H2BI	0.6115
PSMD6	-1.08366666666667
KIAA1257	-0.01425
C18orf55	-0.0178333333333333
FLJ20273	3.044
RPL28	-0.244333333333333
EPYC	3.20857142857143
NOX3	0.367
ELAC1	-0.467166666666667
METT11D1	-1.20225
BIN2	1.07983333333333
NACA2	-0.1565
CCDC17	-1.57925
HM13	-0.8547
UBOX5	-0.69725
UBE2O	-0.74
UBL5	0.2435
APOLD1	2.247125
C9orf31	0.2925
TNFSF8	0.8135
ARHGAP29	0.532375
PROKR2	0.377
PDE5A	-0.3865
C6orf12	-0.2195
TOM1L1	-1.9645
WHDC1	-0.005875
FOXI1	2.42633333333333
RAB4A	1.3536
TMEM39B	-0.59925
ATPBD1C	-0.97075
FARSA	-1.0955
PLEKHG5	0.80375
CMAS	-0.914166666666667
OR7E24	0.3895
SLC30A1	-0.323
CDC42EP5	1.1885
PLAC1	0.15675
KLHL18	0.257583333333333
LBA1	1.2786
TAZ	-1.06175
CRIP2	2.0225
BTBD11	-0.433333333333333
C16orf72	-0.00725
DIO2	1.6186
LRRCC1	0.752666666666667
CCDC136	-2.3795
PRX	-0.319375
RBM5	-0.304
TMEM85	0.581125
TUBGCP4	-1.26966666666667
APLN	0.172
CDK7	-0.5465
SSR2	1.35716666666667
CRELD1	0.12375
C19orf46	1.24
GAL3ST4	0.572833333333333
KBTBD10	-0.20375
IL28A	0.351
WDR27	-0.7935
MCM2	-1.77566666666667
SOX14	-1.134
FLJ39743	0.172
KIAA0922	1.03614285714286
HIPK4	-0.8575
FLJ25758	-0.86
C16orf57	0.451583333333333
PDZD2	2.49975
MCC	1.276125
HHLA3	0.3613
ID2	1.14925
C20orf23	2.15266666666667
ZNF688	0.27675
APOC2	-1.339
LOC440093	0.0675
FAM50B	1.2695
PWP1	-0.8325
DNAH10	2.79
HIST1H2BA	1.62175
GPR56	1.55866666666667
METAP2	-0.713
PAN3	-0.505166666666667
STXBP4	-1.05875
PDHX	-0.2635
MTA1	-0.21425
ZBED4	-0.532625
ZNF720	-0.12525
CDK2	-2.291375
RHOJ	1.297
CDC37	-0.439666666666667
ZER1	0.58825
GRK4	-0.05525
PRPH	-0.1675
POLR2A	0.282125
OGFOD1	-0.26525
NOL5A	-1.41825
PHEX	1.8395
FLJ16478	0.00899999999999998
C20orf117	-1.165625
CAMTA2	0.47125
C11orf74	0.346666666666667
DDX17	-0.540833333333333
C5orf27	0.194375
PLEKHA2	-1.5055
PDE4DIP	0.0974000000000001
SCN7A	0.584333333333333
ZNF559	-0.246
CXCL10	4.02275
ZMYM4	0.541833333333333
STK32B	-0.495666666666667
KIAA0888	-2.1406
TACR3	0.796
CKAP2L	-1.954
KIF1A	1.04183333333333
RSPRY1	0.6545
VCAN	1.67075
CYP27C1	0.5535
SYDE1	-0.749666666666667
MED12L	-0.97525
ZDHHC21	0.406875
NHS	0.267
TM9SF3	1.21766666666667
DDHD1	-0.224875
MAFG	-0.629083333333333
BICD2	-0.6231
C14orf119	-0.3795
C14orf43	0.155
CDH7	-1.031
ALKBH5	-0.347214285714286
JUP	1.637
TMEM41A	0.064
MAMDC4	-1.78883333333333
CBX3	-0.326
LRRC18	-0.1465
RBMXL2	-0.6045
PLA2G4D	0.235166666666667
FGF13	3.137875
KIF3A	1.46283333333333
PDIA6	-0.21375
DCXR	1.2525
CASKIN2	0.70275
EHD1	0.7365
MARCKSL1	1.61933333333333
ZNF496	-0.678
SCAF1	0.601
KCTD8	-3.297
TRAF3IP3	2.06178571428571
LSR	2.058
CXorf1	-0.176166666666667
C14orf112	0.114166666666667
EIF2B1	0.247
OMP	0.1075
GSTZ1	-0.28775
LOC92017	1.44075
ISLR2	1.7495
C12orf36	0.324
GATA2	-0.977
GABRA5	-2.0745
CELSR2	-1.114
STAM2	1.211
TNAP	-0.8185
PTPMT1	-0.747666666666667
GRP	4.60575
SV2A	-1.40316666666667
MAGEA12	0.951
CACNG1	0.043
C18orf19	-0.99925
GSG1	-0.422833333333333
PTPRJ	0.679214285714286
FRMPD1	-0.2815
ZNF668	0.26125
PLEKHJ1	-0.344125
ADAT1	0.2184
TMEM50A	1.0904
UCN3	-0.136
HOOK1	0.687375
IL17B	-1.6725
MLKL	-0.056
TTC14	-0.9125
KLHL5	0.907
CRYL1	-0.0906666666666667
FOXH1	-0.1775
NFYB	-0.447875
PPM1G	-0.207
GOLGA2LY1	-1.756
NMT1	-0.759
HADHA	0.1154
CHSY-2	2.99375
PLEKHF1	0.467071428571429
SAGE1	-1.9225
MUSTN1	0.3335
SUHW4	1.15075
TFEB	1.31583333333333
ZFYVE27	-0.2155
ATG12	-0.553333333333333
BMI1	1.26957142857143
ZIM3	-1.1505
MYH4	0.07675
MASP1	-1.26675
KIAA0984	2.18825
RPAP2	-1.25075
ASB5	-0.2465
BOLA3	-1.13516666666667
MIA3	1.636
KRT35	0.682
KIR3DL3	-1.3745
MRPL51	-0.56725
SEMA3F	1.1675
NDUFB2	0.569666666666667
LOC253012	2.65325
FAM46C	-0.344
G6PC	-3.25975
CSAG3A	1.05933333333333
PREX1	0.5285
SLC25A45	0.166125
MAPKBP1	0.0556
CPE	1.0592
GNB1	0.6855
CXCR6	3.655
TRIM46	0.4385
C16orf3	0.0568333333333333
HPSE	0.9055
TIGD3	-0.3935
SPG3A	2.0065
LCAT	-1.188
ST6GAL1	0.369833333333333
POMC	0.83275
FLJ36031	-0.280833333333333
NSMAF	-1.0485
SKIL	2.358
ADSS	0.572
HMGCS1	-0.5605
POLR3F	0.0481666666666667
RAB10	0.5045
ZNF277P	-0.807625
ZBTB7B	1.441625
DHRS1	0.667
ABCC13	-0.826
CNOT3	0.14025
NFKBIA	1.33325
GAK	0.228
SFT2D2	1.37883333333333
HOXA6	0.4115
CRTC1	0.170125
LY6D	2.294
C20orf72	-1.165
CPT1A	0.047
LMO1	-0.599
EIF3I	0.14925
PRB4	0.232666666666667
MCM3APAS	-2.307875
C20orf132	-1.0208
FOXF2	-2.229
S100A12	2.53975
MLH1	-0.508333333333333
ACTN1	0.2563
MRPL36	0.540166666666667
C20orf106	1.0255
FBXO6	1.51366666666667
MKS1	-0.882333333333333
CX3CR1	-0.7485
PDE1B	1.403
PLP1	-3.19075
KISS1	-0.285333333333333
C14orf2	-0.162166666666667
TBC1D3P2	-1.271
COMMD6	1.1695
ANKRD7	-1.71175
PTCHD1	-0.121625
NARS2	-0.9155
DOCK7	0.14125
FAM127B	0.81875
LOC390243	-0.25
N6AMT2	0.5485
ZNF391	-0.954
DNAJB14	0.509333333333333
WRB	0.183875
BPI	0.112
TTC4	-0.492666666666667
FAM10A5	-0.133
GOT1L1	0.6984
MAGED1	1.489
RESP18	0.27725
WFDC6	1.2115
MT2A	0.418
C11orf56	0.01375
KIAA1432	0.2945
ROR1	-1.0175
HSD17B14	1.29233333333333
ZFAND2B	0.645625
SAMD4B	0.15725
HEXA	-0.097875
HNRNPU	-0.178136363636364
USP39	-0.67725
NRD1	-0.16675
R3HDML	-0.11225
FLT4	0.655166666666667
OMG	0.2335
OR52N4	0.2625
LOC399818	-1.6095
ELA2	-1.7325
VENTXP1	0.352
RFC5	-1.996
OR52L1	0.291
PAX5	0.197
FBXO2	-1.76325
GMEB1	0.6155
AKT3	-0.0826666666666667
CRB1	-1.6008
CTTN	0.468666666666667
UTP15	-0.4185
HSBP1	-0.35475
PHF11	1.0435
NDEL1	0.3495
USP8	0.1155
BAIAP2	0.3655
SI	0.6212
ARSJ	1.5305
BAAT	-3.00525
KCNS3	2.658
LOC126147	-0.0878333333333333
TMEM37	0.43
C1orf162	3.41216666666667
MBD1	-0.0111
ITGAL	1.736
WDR73	-0.22
GKN2	-0.121166666666667
ARFGAP1	-1.504625
SLC5A8	0.887833333333333
ZBTB40	-0.1306
CYP4B1	3.60416666666667
LYPLAL1	0.57475
CHST3	-0.3275
MAP3K9	-0.0765
BTAF1	-1.00383333333333
TFAP2E	0.2825
RBM35B	0.4405
LOC441251	-0.607
ANKRD25	-0.248611111111111
UQCRC2	-0.348
MAEA	0.565583333333333
HYAL1	-2.0395
RNPEPL1	0.801833333333333
CPSF2	-0.58
PSD3	-0.8445
ABCA13	-0.34975
AGR2	2.580125
GBX1	-1.043
HDLBP	0.882142857142857
ACY3	1.4565
HECW1	-2.578
ZNF519	-0.331
HOPX	5.011
ZNF304	0.826875
OR12D3	0.0195
FKSG43	0.253
METTL1	-0.534375
MFSD3	-0.2556
PSPH	-1.34525
CLCA3	-1.1905
DARS2	-0.926833333333333
CDC25A	-1.83066666666667
BAIAP2L1	-0.121
B3GNT5	0.93425
USP29	0.3815
ARHGEF10L	0.3976
ATOX1	1.108625
ADAM30	0.40975
DNASE1	-0.0885
STT3A	0.392833333333333
RAB6IP1	0.3845
PTN	0.6122
C1orf106	1.47207692307692
HECA	2.019
RNF122	0.38925
SLC22A18AS	1.21816666666667
GNG8	0.130666666666667
ELP4	-0.78225
FAM65A	-0.00416666666666666
RPL10A	-0.0555
IRS4	1
MACF1	1.1587
SEC24D	0.55125
LOC374395	0.91
TGFB2	1.1095
MDFIC	0.961875
CHRNE	0.325833333333333
PCMTD2	-1.1955
ATP6V0D1	1.04133333333333
MTA2	-0.154
LZTR1	-0.697833333333333
RAP1A	0.9255
AXIN1	-0.353
POLR1C	-0.45375
TRIO	0.59575
PLXNA4A	0.438666666666667
C5orf33	-0.5505
DEPDC1B	-2.861625
ZNF473	-0.321166666666667
MTM1	1.454625
GPR107	0.737666666666667
CSNK1A1L	0.715166666666667
FLJ14154	0.20975
NLRC4	4.069
ENPP4	1.858
PADI3	0.016
RNF170	-0.35975
CG018	0.413666666666667
C16orf7	-0.216
KCNE1	0.3805
NRM	-1.03816666666667
SLC37A3	1.13392857142857
TPD52L2	-1.5755
UNC5B	1.34925
C12orf12	0.68425
SDHB	0.127
CLRN1	0.318714285714286
NUDT10	-1.65516666666667
UGT3A1	0.981571428571429
FBXW8	-0.186125
RHOF	-0.21075
PTPLAD1	0.3935
MYO3B	-1.0505
DERA	-1.12625
TPP2	-1.5085
C19orf53	0.270666666666667
GINS3	-0.621
ST6GALNAC5	1.6415
CHSY1	0.28425
MGC15705	0.193
GPR83	0.5875
EXT2	0.3415
DOLK	0.7455
TUBAL3	0.4975
ACVRL1	2.1881
ABL2	-0.5945
C14orf156	-0.557833333333333
PTPRZ1	-1.1285
DIP2C	0.7195
LAMP1	0.722375
RXRA	-0.1523
MAP3K5	2.5505
ALKBH1	-0.3385
PDLIM7	0.288625
ARL14	-0.3695
SNIP1	-0.0186666666666667
TIMP3	1.89408333333333
RGS3	0.733333333333333
SPAG16	0.1932
ABHD4	0.44575
ARHGEF12	0.79625
GLUD2	-0.539
RAC2	0.588
UAP1L1	-1.072
SLC18A3	-0.138
YOD1	-1.115
RALY	-0.4165
HMOX2	0.752875
DGKH	1.27825
DBNDD2	-0.00549999999999999
YIPF4	0.742875
THAP10	-0.9315
ZNF513	-0.1515
HAGHL	-0.043
ITGB4	1.30666666666667
CCDC141	-0.421
YTHDF3	0.2735
C5orf28	0.687
RPL7L1	-0.376875
TMEM30B	0.718285714285714
ANKRD35	1.8375
DUOXA2	0.1085
TBC1D5	-0.13925
DFNB59	-0.292
HRH4	0.417
MYO6	2.9567
DNAJA4	2.583125
RBM24	0.55675
CEACAM20	-1.625
RBM23	-0.176928571428571
NGFB	0.437
C1orf63	-1.1473
KRTAP7-1	0.0475
PERLD1	4.2505
NPB	0.406
C17orf59	0.3128
HSPBAP1	-0.3575
SLC15A4	0.32275
PRTFDC1	-0.7075
OSMR	-0.5235
CYSLTR2	-0.692
C19orf25	0.3071
KIAA1797	-0.242
NLRP6	0.885
FAM105B	0.566
SCRN2	-1.03433333333333
LRRC58	-0.7401
RNF17	0.37
NEIL3	-1.9665
FAM137A	-1.2805
SKP2	-2.523
PARVA	1.32791666666667
PKLR	-1.5385
RNF34	0.678375
A3GALT2	0.00699999999999999
C12orf50	0.9658
SUNC1	-1.961
FAM102B	-0.773666666666667
CCT2	-1.0875
LRRC37A2	-1.129
ARF4	1.4025
SIKE	0.496
C8orf48	-0.0465
MBTPS1	-0.000142857142857142
GPSN2	0.112
NCF2	3.198
SLC12A6	0.790166666666667
MRPL48	-1.038
HMGN3	0.585333333333333
LRRC62	-0.83825
PAX9	2.716375
FAM55A	1.096
C20orf42	-3.02383333333333
SCML2	-2.7625
BCL9	0.7765
FAM40A	-0.1545
C9orf41	-0.693333333333333
ZNF774	-0.128
LETM1	-0.78225
PLXNB1	0.276166666666667
NIPSNAP1	-0.02025
USP10	-0.42075
F9	0.467333333333333
LIPE	3.0225
CNGB3	0.786
C12orf52	0.193
PI4K2A	-0.1165
MED8	-0.00625000000000001
STAT4	2.3297
FGD4	0.632
RNF145	0.532666666666667
WDR32	-0.6679
CLDN2	0.2395
TCEAL8	1.19575
ZMYND8	-0.9784
PDXK	0.1998125
GATAD2A	-0.69175
PTGES3	-0.7645
CCM2	0.30025
TAP1	1.71325
ZNF670	1.15025
ETS2	0.466785714285714
C6orf166	0.0465
PRMT2	1.25414285714286
OR4B1	0.077
INTS8	-0.112
CCDC102A	-0.395
CCDC83	0.9155
ITGA1	0.2125
EPHA5	-2.17577777777778
FAM24B	-1.6565
TSGA10	1.81775
HAL	-0.234166666666667
MYOT	0.293
SPACA3	-0.204
BCL2L2	-0.4145
CUGBP2	0.670166666666667
CCNB3	1.3265
RNF113B	-0.05275
MERTK	-0.12225
BAG1	-0.34675
VPS36	-0.72025
ORMDL3	3.0148
C1orf190	-0.51975
ZNF625	-0.071
CORO2B	-0.926
ALOX15	-0.423
CST1	2.8745
NUPR1	2.41283333333333
CCL7	2.4015
SMCR5	-2.6465
DSC2	3.3985
RBMS2	0.713
GRIK4	1.119
TRIM65	-0.0937
TMPRSS6	-0.671
TP53INP2	0.704
GLB1L	1.23916666666667
LOC388284	-0.0845
PUS1	-0.814
BCL9L	0.7355
OLFM1	-0.0205
RET	2.105625
MASTL	-1.133
ALX3	0.37125
IL1RL1	0.343166666666667
ZNF765	-0.8107
C14orf138	-0.72075
SNX10	-0.646833333333333
TAC4	0.148
C1orf64	0.526375
POGK	0.640125
MAPK9	1.3755
ZNF366	4.07075
C8orf79	-0.3898
CLDN7	2.785875
OR5AT1	0.3115
TRIM37	-1.21175
LRRC25	2.44875
GRHL2	1.378
TEKT3	1.4735
LASS5	-0.262
ABCC4	-1.64283333333333
DLG3	1.181125
VGLL1	0.836875
ZFP36L2	1.52133333333333
MFRP	-0.166166666666667
KIAA1799	-0.1415
FLJ44379	0.4025
PCNX	-0.10325
ANXA9	-1.914
CYP4V2	0.5273
PIK3C2A	1.1645
SRR	-0.315
NOL3	-0.0165
IFITM2	0.911
ARNTL2	-1.56975
ZNF595	1.66175
NLRP13	-0.0305
ASPH	0.203375
CPA2	0.063
PVRIG	0.469166666666667
LEPR	0.681333333333333
C16orf42	0.117
SH3BGRL	3.22025
FAM77D	-1.09433333333333
FNDC7	0.371
C9orf6	-0.539666666666667
NOTCH2NL	0.554333333333333
PGBD1	-1.1605
SYNGR2	1.263
PITPNA	0.1610625
PRPF4B	-0.3512
SLC43A3	-0.660571428571428
NRBP1	0.34975
SLC25A22	-0.39275
ILK	0.50525
SLC22A8	0.731666666666667
MRPS7	0.1685
PITX2	-2.32375
FABP3	-0.3925
OR1L1	0.4095
LOC728215	-0.672
BLID	-1.868
KIAA1217	1.68558823529412
TFPT	0.93475
AP4B1	-0.456
VBP1	-0.47025
OR1K1	0.2805
MORC3	0.70675
BHMT2	1.64383333333333
C3orf10	1.057375
FZD7	1.08316666666667
WFDC10A	0.685
PMS2CL	0.156
CCDC32	0.861833333333333
FA2H	0.2555
ALG13	-0.3895
TTLL7	0.9848
SPOCK3	-0.656
SLC13A2	0.601
AIM1	1.38325
GPRC6A	0.118
EGR2	5.313
MED11	0.17575
WWC1	1.8815
SH3GL3	-3.62425
RIF1	-0.56
PRLH	0.1215
VLDLR	-0.8065
DBT	-0.173533333333333
C21orf63	1.498
CGGBP1	-0.21025
KRTAP12-2	-0.564
TADA3L	0.84575
ZBTB16	2.21525
PDGFB	1.77475
RFX1	0.390125
UQCRB	-0.1893
LOC133874	5.0315
HPS3	-0.11025
LGALS3BP	1.4006
DKFZP564O0823	3.04014285714286
MRFAP1L1	0.157375
HOXA10	-1.06383333333333
NGB	0.2065
KIF21A	-0.208230769230769
IFLTD1	-0.253
LZTS1	-0.7065
ARHGEF3	2.0825
RHBDL3	1.1395
CSNK1G2	-0.0935833333333334
ChGn	0.184
KIAA1244	3.23616666666667
GABRB2	0.1395
MGC72080	0.278
CD27	4.01775
EGLN1	-0.3891
PEX13	1.00475
RWDD3	-0.0145
RNF12	0.365833333333333
GRIN2B	1.2045
ADAMTS14	-0.52075
DYDC2	0.415666666666667
ATP6AP1	1.3091
NR1H2	0.269333333333333
PDK2	-0.07675
C3orf17	-0.419166666666667
SLC38A2	-0.955571428571429
SLC25A29	-0.8645
C15orf29	0.764
ADAM9	-0.498916666666667
TMUB2	0.151625
GPR176	-0.55625
AGK	-0.122375
MCCD1	-0.05075
NDUFA4	0.295
TMEM146	0.60425
DUSP1	3.067875
UNQ6975	2.915
EMX2OS	4.48
INSM2	-0.23325
LUZP4	-0.413
SETD6	-0.84475
P2RY2	2.7085
SLC45A2	-1.5925
RABGAP1	0.169666666666667
UBXD5	0.757
GPRC5A	0.1992
PAK3	1.83283333333333
LOC63920	-0.1075
TGFBR1	1.3135
KRTAP6-3	0.07075
SFMBT2	-0.1395
CDC42	0.6090625
C11orf35	-0.398
TTLL2	-0.02975
UACA	0.486666666666667
CD97	-0.1738
SETD5	-0.33325
NINJ2	-0.4485
PTER	0.602666666666667
POMGNT1	0.64625
KRTAP4-2	0.332
ECGF1	1.841125
HRB	1.13181818181818
ATP1B2	0.1059
LOC400506	0.02
COL4A3BP	0.56925
C6orf97	-1.64025
GRHPR	-0.487375
TAS2R1	1.653
SEMA7A	-0.7915
EDF1	-0.16125
ODF2L	2.12311111111111
PCID2	-0.928166666666667
GTF2H4	-1.20683333333333
ZCCHC3	-1.35
CGB2	0.324666666666667
NEUROD1	0.16375
C20orf75	-0.494
RP5-1054A22.3	2.16733333333333
IFNA5	0.8435
ZNF134	0.1615
MGC119295	-0.9479
ZSWIM6	-0.097375
SMEK1	-0.0991666666666667
PCGF2	0.441625
C1orf102	2.4115
CYP2A13	0.2785
KCNH6	-1.0649
MDM1	-0.0894
ALDH7A1	0.540833333333333
C9orf75	-0.11025
VDAC3	-0.519375
OR51T1	0.0585
EIF3F	-0.467333333333333
KCNJ10	-0.194375
LENG8	-0.36425
EDEM2	-0.354666666666667
CCNJL	0.617166666666667
DHX37	-0.875
CRYGN	0.1715
AATF	-0.4995
ZNF630	1.569375
E2F5	-0.4175
WFDC13	-0.504
FTSJ3	-0.409833333333333
C4orf33	1.01175
LHFPL4	-2.6475
C19orf56	0.278833333333333
SMAD4	0.0075
AFM	-0.74
G0S2	2.11775
FCHSD2	-0.000900000000000004
RRP1B	-0.7641
EEF1B2	-0.951333333333333
STAT6	0.362666666666667
ZNF195	-0.469
GNL1	-0.504666666666667
ZNRF2	1.73
PER3	-0.083625
ASB16	0.0285
C10orf10	2.99278571428572
ADCY8	-2.86433333333333
C9orf58	0.210333333333333
ARMC10	-0.196166666666667
PSG1	-1.282
DHX34	-0.301
VARS2	-0.465875
NFIC	1.0745
ITPR2	0.524
AGXT2	-0.870166666666667
OR6K3	0.332
H2AFZ	-0.404166666666667
MLLT3	0.00175
COX4I2	2.27775
CCNT2	0.248875
PLK4	-1.655375
NUMBL	-0.1
MED16	0.31125
PLEKHQ1	1.44075
GOSR1	0.4335
BTG4	-0.08275
RPL30	-0.399583333333333
IGSF5	0.5825
IGFL2	0.601166666666667
ELMOD2	1.1545
SHC3	-0.145333333333333
HAVCR1	0.2325
DYNC2H1	-0.76975
RNF5	0.113333333333333
C2orf7	0.4255
NLF1	0.57
KLHL25	0.65175
LRP10	0.9483
KRI1	-0.8515
PUS7L	-0.1725
MGMT	-0.663
HOXD1	1.242
CSH1	-0.0418
ATG16L2	-1.52075
FLJ44635	0.244
CHODL	1.41775
EXOSC8	-1.78325
SLC28A1	0.08725
MYO7B	-0.072
SEH1L	-0.5273
MTNR1A	0.0468333333333333
TSPAN5	0.421
CDC45L	-2.68816666666667
AMIGO1	0.2565
ATAD3A	-1.65175
OSGIN2	-0.541
PDIK1L	1.24416666666667
DARC	4.02475
PIPSL	0.1595
SHMT1	-0.64875
CRISP3	1.162
POPDC2	2.816
ZRANB2	-0.735166666666667
FBXL8	0.08525
TRIP13	-1.54490909090909
EIF5AL1	-0.64
POU5F1P3	-4.64416666666667
IL6	2.3035
CXorf38	0.413166666666667
IFNA16	0.104
FBXL2	1.90833333333333
BRD1	-0.369
STATH	0.157
FBXO44	-0.186
MCCC2	-0.45525
CDC2	-1.7548
C5orf23	1.37875
IVD	-1.0015
C10orf122	-1.52425
MSL3L1	0.4847
MVP	0.6945
EPOR	-1.2207
ZMYM1	-0.154666666666667
BCL7C	0.5155
PSTPIP2	-0.011
LYPD1	-1.31975
OR8G5	-2.796
ZP3	-0.900833333333333
BCAS4	0.539833333333333
EDG6	3.39
ISY1	-0.54325
PRAMEF2	-0.73075
CUL1	-0.14325
RNF213	1.167
CCRK	0.077
DHX9	-0.246625
C13orf29	0.04175
NCKAP1	0.1365
MRPL43	0.609142857142857
XPR1	-0.01825
PKN2	-0.2634
PODNL1	0.8365
ZNF333	0.047875
DALRD3	0.90575
OPN1SW	0.2075
BTBD6	0.5385
C11orf82	-1.694
OR5P3	-0.577
DUSP11	0.11925
L1CAM	-0.3175
NEK11	2.28216666666667
OR7E91P	0.959
CNTN3	2.8596
CREB3L2	0.105
ZBTB37	0.6845
KIAA1324L	-0.013
NDUFB10	0.220666666666667
NUDT2	0.03075
GTPBP8	-0.0245
CACNA1D	1.645
PRKAA2	-0.9225
PRDM8	0.0715
MGC16075	-0.819
KRT14	0.640928571428572
PP8961	0.0348571428571429
MRPL18	0.074
ABCG2	-1.71325
PACRG	1.39975
BBS2	0.25425
KREMEN2	-0.8335
FBXO21	0.17625
HNRPUL1	0.215
GRB10	0.238
CLSTN1	1.079125
LMAN2	0.994
C17orf61	-0.39275
NIPSNAP3A	-0.05875
INSIG2	-0.139666666666667
PCDHB7	0.628
STXBP2	1.08525
CMAH	1.27216666666667
SEMA5B	-0.45775
ZNF155	0.180833333333333
COQ6	-0.0103333333333333
PRPF4	-0.57475
TSPAN15	2.7307
VN1R5	-0.29925
LATS2	0.572
SELK	0.20175
PGK2	-0.4895
MS4A1	3.53075
TYW3	-0.8897
KRTAP5-1	0.285
RCCD1	-1.26816666666667
BTN1A1	0.93025
DDX28	-0.746
TMEM65	0.579
LOC92345	0.16975
TTC31	-0.47325
WDR46	-1.0125
CHP2	-0.8235
LSP1	1.536875
ZNF542	0.14525
EXOSC1	-0.41
ARHGAP18	0.437166666666667
LRRTM4	-1.065875
MAOB	1.94583333333333
CACNB4	1.41425
MGC33846	0.905
RANBP3L	1.191375
ATP5L	0.748625
ONECUT1	-3.0385
NUDT9	0.668
TMEM149	1.08
STX17	-0.48075
IGSF10	-1.608
TMPRSS9	0.8775
BMPR2	1.53209090909091
ALLC	0.27425
KLF7	1.352625
GCC1	0.2898
TIMM9	-0.94075
CDO1	1.7435
MGC10701	-2.12116666666667
IFI6	1.83066666666667
FRMD8	1.39275
MGAT2	-0.18425
WBP5	0.9855
CNIH2	0.6
KIAA0907	-1.496
KCNH8	0.0035
CTSG	-0.08925
GRIK1	0.822333333333333
CUL5	0.738625
FRMD1	0.077
OR9A4	1.233
SYT6	-1.5605
FOXD4L2	1.0095
ANAPC2	0.3975
OPN5	0.533
TAF13	1.585
LYG2	-0.80625
GGNBP1	-0.895
C11orf40	0.116
OTX2	-1.2515
REG4	0.422
EIF5	-0.6970625
PALB2	-1.15275
SEPSECS	-0.5108
RNASE3	0.05225
TRIM49	2.107
POLR2K	-0.2276
GPR42	0.087
C8B	-2.2285
SASS6	-1.3475
PREB	-0.323166666666667
OR3A3	0.2485
TUBA8	1.028
IGLV2-14	-0.139
STIL	-1.6295
ANKFN1	-0.677666666666667
NME7	-0.6235
HOXC12	1.632
UBE2C	-1.631625
FHOD1	-0.51375
CDK2AP1	1.109
OR6K2	-0.0625
DHPS	-0.24575
RPL5	-1.14191666666667
TRGV5	0.639
LOC541472	0.281125
HCCS	0.0746
DENND1B	1.8085
LHX3	0.902
OR5D16	0.206
CXorf57	-1.60166666666667
IRF2BP1	0.944
NDST2	0.417666666666667
LCE3D	0.4135
BOLL	0.907571428571428
SYT3	-0.0385
PIH1D2	0.1285
C20orf7	-0.415166666666667
IL1R2	1.27883333333333
SLAMF9	-0.0055
PPME1	0.013375
PIK3CA	0.24675
TRAPPC1	0.792125
COLEC10	-0.40975
SLC9A6	-1.24066666666667
PDDC1	-0.286
CCDC53	-0.149
GK3P	1.02075
DAZL	0.2285
BRI3	-0.024
SDK1	0.195625
CYP2C18	0.2095
IFI44L	3.35
RPL3L	0.131
FUT9	-0.5425
KIFC2	-0.92
PMP2	-1.0235
SLC4A9	-0.231
PLAG1	-2.096
MYCBP2	1.03566666666667
OR4E2	0.716
CCDC65	2.076
C16orf82	-0.023375
ENTPD4	-0.185875
BRP44L	1.254875
PMP22CD	0.547
TMCO4	1.22816666666667
KCNN1	-0.405166666666667
WDR35	0.35525
CCDC80	3.14125
C3orf31	-1.24825
SLC7A9	-1.4895
TMEM190	-2.00475
DBC1	-1.322
FADS3	-0.6755
PDZD8	0.665833333333333
GRM5	0.097375
AZGP1	3.4373
PEX3	0.077
MED1	0.314
ATG4C	-0.647166666666667
HNRPH3	-0.8555
FAM109B	1.35925
C4orf17	-0.3625
CA10	-0.326
OPRD1	-0.015
CCL16	-1.6715
SACM1L	0.44575
CST6	4.1995
CD63	1.16225
LGI1	-1.89775
ZNF784	0.42175
CRYBB1	-0.2345
CX3CL1	2.0071
TOP2A	-1.0995
GYPB	-2.40116666666667
GADD45GIP1	-0.79225
FEN1	-1.85775
IGF1R	-1.9510625
WDR72	-1.918
PURG	-0.744333333333333
DEFB126	0.695333333333333
PKD1L1	-0.165
CAV1	-1.0095
