Hybridization REF	TCGA-BH-A0E0-11A-13R-A089-07
FLJ45557	1.62275
ZDHHC17	0.5955625
KIAA1429	0.041
KCNH1	-0.20775
VNN3	0.190625
PSMAL	2.60575
PPARD	-0.09825
HFM1	-0.765
YBX1	-0.783333333333334
ZNF695	-2.6245
SCTR	-0.279166666666667
DCDC1	0.0805
VPS26B	-0.0214
MTF2	-0.508166666666667
ATP6V1F	-0.432
CCDC94	-0.0605
PERF15	0.985
CCL11	0.84725
LMO7	-0.32675
DCST1	0.035
ADRBK1	-0.6155
CDRT4	-0.09625
ZNF84	-0.4365
HOXD8	1.67975
STARD8	-0.659166666666667
FOXP2	-0.1485
CCDC103	1.409
POLR3A	-1.172
GSC	1.072
ZNF114	-1.66416666666667
HTR7P	0.139
LALBA	0.087
RMND5A	-0.0626666666666667
PSCD2	0.67375
ZNF409	0.5585
KRTAP1-3	0.527833333333333
MAF1	-0.505
LOC201725	-0.703
NRN1	-0.1305
SPAG5	-4.63483333333333
DNAH7	2.172
FLJ43860	-0.022
BRCA2	-1.74925
ACADM	0.757
CXXC6	-2.8405
RAGE	-0.68575
CHMP2A	0.40925
FAM8A1	0.6307
GPR21	0.542
SLC12A3	-2.979
FVT1	1.02535714285714
ZDHHC7	-0.057125
FLJ44048	1.61475
SLC44A3	2.49366666666667
SDSL	0.644166666666667
MMP8	-1.23875
PLA2G12B	-3.36883333333333
ACY1	-0.5265
MT1E	0.974333333333333
OR4K15	0.352
TECTB	-0.14
GPR20	-0.020625
IRAK2	-0.85675
RFPL3	-0.873625
MYO9A	0.92125
NARG1L	-0.282416666666667
BLMH	-1.437
CCDC3	1.77183333333333
C9orf21	0.0256666666666667
KIAA0513	-0.00650000000000002
MIER2	-0.796
PNMA2	-0.786909090909091
SH3BP2	0.0536
ANXA10	-1.36225
RTN2	0.366833333333333
TFB1M	-0.794
PRPH2	3.55025
C14orf133	0.1525
GOLGB1	0.831666666666667
IRX4	1.815375
NFKBIL1	0.0581666666666667
C10orf62	-0.25575
APBB3	-0.94825
RPS10	0.6081
LOC728378	1.637
TLE3	0.324833333333333
PSMB7	-0.463375
MESDC1	-0.56
SLC6A1	0.0905
OCLN	1.01816666666667
PTTG3	-4.031
NAGLU	-0.3995
SERTAD4	2.0125
SPRY1	2.09825
FLJ10781	0.61225
MYSM1	0.31875
TRIM4	0.860642857142857
SH3YL1	1.442625
TREM2	3.62566666666667
SERPINI1	2.464
HDHD3	0.073875
TMEM38A	-0.52625
EID2B	0.0885
TDRD3	0.516833333333333
SEDLP	0.923
THSD7A	1.69433333333333
NDST3	-0.7985
KLHL15	-0.2295
DHRS12	2.1915
FBXO9	0.0639285714285714
TNPO1	-0.162583333333333
MRPL13	-0.656
SNX5	-1.84616666666667
METTL6	-0.586
SOD1	0.10275
CHML	-1.47266666666667
PACS1	0.518
SIRT5	-0.1273
CAPN2	-0.138666666666667
FXYD5	-1.05016666666667
TWISTNB	-0.188875
LRFN1	-0.708333333333333
UBE1L	0.281125
UBE1C	0.64875
OR51B2	0.17925
OR4D11	0.4985
C15orf2	-0.4435
NR4A1	0.922166666666667
LOC339047	-3.0705
TRIM17	1.149375
ATP5G3	-0.107428571428571
RPL15	0.46875
ADAMTS8	2.8145
HOXC4	0.114
C14orf37	2.534
CEACAM5	-2.99675
MYT1L	-0.0173333333333334
RASA2	0.883625
OSBPL7	-1.0975
STAG1	0.092
GIMAP4	4.87316666666667
FUT3	-0.3425
PIF1	-3.614625
LPIN2	-0.3477
SH3PX3	0.6145
PDP2	0.237
PAPD1	-0.35075
ERP27	1.51925
APOOL	-1.2481
DIABLO	0.01175
TRHR	-0.239375
ARMC9	0.135125
RNF152	2.47375
SLITRK3	-0.096
ZNF211	0.316
PFDN1	0.39125
RGS11	-0.69325
HS6ST1	0.1517
AKR1D1	-1.2225
TNP2	-0.269666666666667
STK31	0.582
EML4	-0.74075
SGTA	-0.855
HIST1H2BI	-0.742
PSMD6	-1.11133333333333
KIAA1257	0.178
C18orf55	0.172166666666667
FLJ20273	3.01325
RPL28	-0.412833333333333
EPYC	0.244625
NOX3	0.017
ELAC1	0.69
METT11D1	-1.199
BIN2	-1.29116666666667
NACA2	0.4015
CCDC17	-1.37975
HM13	-0.8442
UBOX5	-0.445375
UBE2O	-0.405375
UBL5	0.07725
APOLD1	1.099
C9orf31	-0.45875
TNFSF8	0.1535
ARHGAP29	1.429
PROKR2	0.154
PDE5A	0.949166666666667
C6orf12	0.00399999999999999
TOM1L1	0.6375
WHDC1	0.135125
FOXI1	0.902
RAB4A	1.2883
TMEM39B	-0.83875
ATPBD1C	-0.000499999999999994
FARSA	-1.13233333333333
PLEKHG5	0.54775
CMAS	-0.402833333333333
OR7E24	-1.13
SLC30A1	-1.27425
CDC42EP5	-0.041
PLAC1	-3.11275
KLHL18	-0.528916666666667
LBA1	0.1785
TAZ	-1.9685
CRIP2	0.804625
BTBD11	0.782166666666667
C16orf72	0.39925
DIO2	5.5977
LRRCC1	-0.041
CCDC136	-1.1635
PRX	1.48325
RBM5	0.0899
TMEM85	0.190875
TUBGCP4	-1.19133333333333
APLN	0.68475
CDK7	-0.357833333333333
SSR2	0.659416666666667
CRELD1	-0.436
C19orf46	1.96675
GAL3ST4	-0.537
KBTBD10	0.94175
IL28A	-0.0995
WDR27	-0.52
MCM2	-2.44216666666667
SOX14	0.1425
FLJ39743	0.0845
KIAA0922	0.0465
HIPK4	0.647
FLJ25758	-0.9375
C16orf57	-0.972416666666667
PDZD2	2.547375
MCC	1.519125
HHLA3	-0.5247
ID2	-0.06075
C20orf23	3.07883333333333
ZNF688	0.775
APOC2	-2.5705
LOC440093	0.623
FAM50B	2.33766666666667
PWP1	-0.5545
DNAH10	0.47175
HIST1H2BA	0.3715
GPR56	0.4435
METAP2	-0.157375
PAN3	1.0005
STXBP4	0.756625
PDHX	-0.195
MTA1	-0.949333333333333
ZBED4	-0.180875
ZNF720	0.36025
CDK2	-1.914875
RHOJ	1.717625
CDC37	-0.452166666666667
ZER1	0.09
GRK4	0.8675
PRPH	0.236
POLR2A	-0.253375
OGFOD1	-1.00125
NOL5A	-1.52675
PHEX	1.0745
FLJ16478	0.6725
C20orf117	-0.121125
CAMTA2	-0.209
C11orf74	1.3035
DDX17	0.959916666666667
C5orf27	0.32575
PLEKHA2	-0.9525
PDE4DIP	-0.9217
SCN7A	1.01125
ZNF559	0.263833333333333
CXCL10	1.42425
ZMYM4	0.166666666666667
STK32B	1.37933333333333
KIAA0888	-1.1878
TACR3	0.7355
CKAP2L	-3.304
KIF1A	-0.988333333333333
RSPRY1	1.30175
VCAN	-0.6445
CYP27C1	-0.6055
SYDE1	-1.732
MED12L	-0.499666666666667
ZDHHC21	1.592125
NHS	0.571
TM9SF3	1.00766666666667
DDHD1	-0.261875
MAFG	-0.469416666666667
BICD2	-0.0115
C14orf119	0.1075
C14orf43	0.00321428571428573
CDH7	-1.37525
ALKBH5	-0.613642857142857
JUP	1.119375
TMEM41A	-0.464833333333333
MAMDC4	-1.6825
CBX3	-0.758125
LRRC18	0.352
RBMXL2	0.26675
PLA2G4D	0.2455
FGF13	1.794125
KIF3A	1.62916666666667
PDIA6	-0.63025
DCXR	0.41375
CASKIN2	0.255916666666667
EHD1	-0.377166666666667
MARCKSL1	0.8945
ZNF496	-0.938166666666667
SCAF1	-0.162666666666667
KCTD8	0.02525
TRAF3IP3	0.029
LSR	0.61075
CXorf1	0.0468333333333333
C14orf112	0.444333333333333
EIF2B1	-0.33875
OMP	1.0325
GSTZ1	0.92175
LOC92017	0.91725
ISLR2	1.956
C12orf36	0.4595
GATA2	-1.81783333333333
GABRA5	-2.4535
CELSR2	-0.685285714285714
STAM2	0.6236
TNAP	1.335
PTPMT1	-0.234333333333333
GRP	8.12875
SV2A	-0.820666666666667
MAGEA12	-4.73425
CACNG1	0.1915
C18orf19	-0.717
GSG1	-0.470333333333333
PTPRJ	-0.988
FRMPD1	0.535
ZNF668	-0.979
PLEKHJ1	-0.848
ADAT1	-1.1519
TMEM50A	0.8684
UCN3	-0.1205
HOOK1	1.7455
IL17B	3.783
MLKL	-1.5295
TTC14	0.311
KLHL5	0.805
CRYL1	0.567333333333333
FOXH1	-0.8905
NFYB	0.38275
PPM1G	-1.039
GOLGA2LY1	-0.0415
NMT1	-0.355875
HADHA	-0.2019
CHSY-2	1.30625
PLEKHF1	0.402428571428571
SAGE1	-3.2685
MUSTN1	-0.184
SUHW4	1.73425
TFEB	1.60516666666667
ZFYVE27	0.181
ATG12	-0.320166666666667
BMI1	1.00971428571429
ZIM3	-0.31475
MYH4	1.00425
MASP1	-1.03
KIAA0984	0.157
RPAP2	-0.1585
ASB5	0.285333333333333
BOLA3	-0.9855
MIA3	0.684666666666667
KRT35	0.2575
KIR3DL3	-0.497
MRPL51	-0.20025
SEMA3F	0.317666666666667
NDUFB2	0.3045
LOC253012	5.083
FAM46C	0.7687
G6PC	-2.50125
CSAG3A	-5.268
PREX1	1.7615
SLC25A45	-0.757125
MAPKBP1	0.5337
CPE	2.3554
GNB1	-0.494375
CXCR6	2.86
TRIM46	-0.48125
C16orf3	-0.250833333333333
HPSE	-1.270125
TIGD3	-0.249
SPG3A	3.26675
LCAT	-1.74683333333333
ST6GAL1	-1.26077777777778
POMC	1.03975
FLJ36031	-0.7425
NSMAF	-0.572
SKIL	0.0365
ADSS	0.665833333333333
HMGCS1	-1.7541
POLR3F	-0.200666666666667
RAB10	0.35025
ZNF277P	0.868125
ZBTB7B	0.366
DHRS1	0.3615
ABCC13	-0.435875
CNOT3	-0.68625
NFKBIA	1.51425
GAK	-0.502
SFT2D2	0.754
HOXA6	0.003
CRTC1	-0.8355
LY6D	0.9505
C20orf72	-0.3425
CPT1A	-0.81975
LMO1	-1.4325
EIF3I	0.129
PRB4	0.29425
MCM3APAS	-1.47675
C20orf132	-0.1319
FOXF2	-3.48475
S100A12	-0.13375
MLH1	-0.4075
ACTN1	0.8496
MRPL36	-0.4495
C20orf106	-0.48875
FBXO6	0.175
MKS1	0.0156666666666667
CX3CR1	-0.6745
PDE1B	1.465
PLP1	-1.571
KISS1	0.0878333333333333
C14orf2	-0.754666666666667
TBC1D3P2	-1.34525
COMMD6	1.2284
ANKRD7	-1.37375
PTCHD1	1.60925
NARS2	-0.4505
DOCK7	-0.131125
FAM127B	-0.277375
LOC390243	0.0121666666666667
N6AMT2	0.5775
ZNF391	0.199
DNAJB14	1.21333333333333
WRB	0.333125
BPI	1.10027272727273
TTC4	-0.775833333333333
FAM10A5	0.56775
GOT1L1	0.4546
MAGED1	-0.097375
RESP18	-0.58625
WFDC6	0.40675
MT2A	0.4495
C11orf56	0.19325
KIAA1432	-0.366
ROR1	-0.6705
HSD17B14	0.916833333333333
ZFAND2B	0.13425
SAMD4B	-0.063
HEXA	-0.0585
HNRNPU	-0.152863636363636
USP39	-0.6
NRD1	-1.20025
R3HDML	-0.03
FLT4	0.301333333333333
OMG	-0.260333333333333
OR52N4	0.5345
LOC399818	-0.03225
ELA2	-2.1815
VENTXP1	0.231
RFC5	-1.664
OR52L1	-0.013
PAX5	0.5965
FBXO2	1.654
GMEB1	0.5585
AKT3	-0.290166666666667
CRB1	-0.441833333333333
CTTN	-0.224833333333333
UTP15	-0.319333333333333
HSBP1	0.271083333333333
PHF11	1.672
NDEL1	0.0405
USP8	0.13075
BAIAP2	-0.359125
SI	0.936
ARSJ	0.657333333333333
BAAT	-2.49675
KCNS3	1.8065
LOC126147	-0.1485
TMEM37	1.0355
C1orf162	1.3985
MBD1	-0.033
ITGAL	-1.33783333333333
WDR73	-0.489666666666667
GKN2	-0.014
ARFGAP1	-1.974375
SLC5A8	2.46816666666667
ZBTB40	-0.195
CYP4B1	1.526
LYPLAL1	-0.49825
CHST3	0.13025
MAP3K9	-0.4165
BTAF1	-0.541333333333333
TFAP2E	0.0825
RBM35B	0.21525
LOC441251	-0.391666666666667
ANKRD25	-0.345333333333333
UQCRC2	0.2425
MAEA	0.308916666666667
HYAL1	-2.3148
RNPEPL1	-0.298333333333333
CPSF2	-0.432125
PSD3	0.8436
ABCA13	0.4305
AGR2	2.284375
GBX1	-2.4915
HDLBP	-0.224428571428571
ACY3	-1.0525
HECW1	0.277
ZNF519	0.224
HOPX	3.320125
ZNF304	1.27375
OR12D3	0.245
FKSG43	-0.2835
METTL1	-0.5885
MFSD3	-0.3215
PSPH	-0.5765
CLCA3	0.015
DARS2	-1.89166666666667
CDC25A	-3.21083333333333
BAIAP2L1	-1.22175
B3GNT5	1.260875
USP29	-0.00475
ARHGEF10L	0.7824
ATOX1	-0.649875
ADAM30	0.338
DNASE1	0.63925
STT3A	-0.0461666666666667
RAB6IP1	-0.469
PTN	5.3553
C1orf106	-1.153
HECA	1.77575
RNF122	-0.17175
SLC22A18AS	-0.829
GNG8	-0.329833333333333
ELP4	-0.50225
FAM65A	-0.1425
RPL10A	0.967666666666667
IRS4	0.9675
MACF1	1.2954
SEC24D	-0.233
LOC374395	0.30525
TGFB2	-0.261125
MDFIC	0.801125
CHRNE	0.146166666666667
PCMTD2	0.570166666666667
ATP6V0D1	-0.474666666666667
MTA2	0.31825
LZTR1	-1.28933333333333
RAP1A	0.8485
AXIN1	-1.129625
POLR1C	0.19475
TRIO	-0.102666666666667
PLXNA4A	0.144333333333333
C5orf33	-0.203
DEPDC1B	-4.8075
ZNF473	-0.677666666666667
MTM1	1.0475
GPR107	-0.2655
CSNK1A1L	1.08166666666667
FLJ14154	-1.259
NLRC4	1.9165
ENPP4	1.70366666666667
PADI3	-0.141
RNF170	-0.03725
CG018	1.988
C16orf7	-0.5845
KCNE1	2.90575
NRM	-1.89633333333333
SLC37A3	-0.0672142857142857
TPD52L2	-1.63816666666667
UNC5B	0.59475
C12orf12	-0.211
SDHB	-0.2645
CLRN1	0.285
NUDT10	0.939
UGT3A1	-0.214625
FBXW8	-0.504875
RHOF	-1.712875
PTPLAD1	0.143125
MYO3B	0.55175
DERA	-0.31725
TPP2	-0.64775
C19orf53	-0.629
GINS3	-1.598875
ST6GALNAC5	1.476
CHSY1	0.1495
MGC15705	0.092
GPR83	0.474166666666667
EXT2	0.19975
DOLK	-0.011
TUBAL3	-0.35075
ACVRL1	1.7242
ABL2	-1.02816666666667
C14orf156	-0.709333333333333
PTPRZ1	0.573375
DIP2C	0.565625
LAMP1	0.90025
RXRA	0.1271
MAP3K5	2.41925
ALKBH1	0.489333333333333
PDLIM7	-0.86725
ARL14	-1.479
SNIP1	0.335166666666667
TIMP3	1.5925
RGS3	0.508666666666667
SPAG16	1.0149
ABHD4	-0.48775
ARHGEF12	0.782363636363636
GLUD2	0.796
RAC2	-1.3901
UAP1L1	-1.643
SLC18A3	0.515
YOD1	-0.73775
RALY	-0.9775
HMOX2	-0.022
DGKH	0.48775
DBNDD2	0.763333333333333
YIPF4	0.645125
THAP10	-0.411
ZNF513	-0.1655
HAGHL	-2.5055
ITGB4	1.44666666666667
CCDC141	-0.221
YTHDF3	0.63725
C5orf28	0.396
RPL7L1	-0.6265
TMEM30B	1.53021428571429
ANKRD35	3.4295
DUOXA2	-0.3625
TBC1D5	0.085625
DFNB59	1.051
HRH4	0.378
MYO6	2.1552
DNAJA4	1.59825
RBM24	0.295375
CEACAM20	-1.71275
RBM23	-0.356857142857143
NGFB	-0.2905
C1orf63	-0.3176
KRTAP7-1	-0.2775
PERLD1	1.44375
NPB	-0.9825
C17orf59	0.8181
HSPBAP1	-0.227
SLC15A4	0.043375
PRTFDC1	0.5285
OSMR	-1.64935714285714
CYSLTR2	-0.1845
C19orf25	-0.3151
KIAA1797	-0.3865
NLRP6	-0.062
FAM105B	-0.0808
SCRN2	0.481166666666667
LRRC58	0.2984
RNF17	0.685
NEIL3	-4.9865
FAM137A	-1.788
SKP2	-3.25125
PARVA	1.23775
PKLR	-1.6925
RNF34	0.001625
A3GALT2	-0.61775
C12orf50	-0.288
SUNC1	-1.487
FAM102B	0.347833333333333
CCT2	-0.73525
LRRC37A2	-1.2895
ARF4	0.303
SIKE	0.60325
C8orf48	2.59216666666667
MBTPS1	0.669357142857143
GPSN2	-1.1875
NCF2	1.28275
SLC12A6	-0.00050000000000001
MRPL48	-0.712
HMGN3	-0.206333333333333
LRRC62	-1.476
PAX9	1.24075
FAM55A	-0.708
C20orf42	-1.41016666666667
SCML2	-1.6045
BCL9	0.0755
FAM40A	-0.69175
C9orf41	0.453166666666667
ZNF774	-0.0825
LETM1	-1.5805
PLXNB1	0.00783333333333333
NIPSNAP1	-0.37525
USP10	-0.646
F9	0.59325
LIPE	4.4385
CNGB3	0.685
C12orf52	-1.03
PI4K2A	-0.761875
MED8	-0.303125
STAT4	1.0403
FGD4	1.46016666666667
RNF145	-1.2945
WDR32	0.1312
CLDN2	0.321166666666667
TCEAL8	1.14725
ZMYND8	-0.7111
PDXK	-0.82765625
GATAD2A	-1.02775
PTGES3	-0.665
CCM2	-0.806
TAP1	-0.196125
ZNF670	0.96525
ETS2	0.138928571428571
C6orf166	-0.0103333333333333
PRMT2	0.5315
OR4B1	0.336
INTS8	-0.9495
CCDC102A	0.34825
CCDC83	-1.33866666666667
ITGA1	-0.4618
EPHA5	-1.20011111111111
FAM24B	-0.878
TSGA10	2.87125
HAL	-2.4465
MYOT	0.64775
SPACA3	0.01975
BCL2L2	0.0408333333333334
CUGBP2	1.00916666666667
CCNB3	0.94025
RNF113B	0.08325
MERTK	0.49725
BAG1	1.28525
VPS36	0.66675
ORMDL3	0.8991
C1orf190	1.73875
ZNF625	-0.12625
CORO2B	-0.77925
ALOX15	-0.4645
CST1	-0.774
NUPR1	2.24266666666667
CCL7	-0.643333333333333
SMCR5	-2.6445
DSC2	3.0405
RBMS2	0.1055
GRIK4	0.175
TRIM65	-0.7766
TMPRSS6	-0.532428571428571
TP53INP2	-0.0665
GLB1L	1.00983333333333
LOC388284	0.536166666666667
PUS1	-1.26985714285714
BCL9L	-0.803
OLFM1	-0.6135
RET	1.385625
MASTL	-2.71633333333333
ALX3	0.03425
IL1RL1	-0.0958
ZNF765	-0.5884
C14orf138	-0.51825
SNX10	-0.798666666666667
TAC4	-0.52
C1orf64	1.64975
POGK	-0.27925
MAPK9	0.25775
ZNF366	3.2875
C8orf79	3.2576
CLDN7	1.92125
OR5AT1	0.1925
TRIM37	-2.2495
LRRC25	1.11825
GRHL2	1.8748
TEKT3	1.23675
LASS5	-0.0473333333333333
ABCC4	-2.51375
DLG3	0.740625
VGLL1	2.014375
ZFP36L2	3.2405
MFRP	-0.097
KIAA1799	0.60525
FLJ44379	-0.185
PCNX	-0.04525
ANXA9	0.293
CYP4V2	1.3676
PIK3C2A	0.88775
SRR	0.3155
NOL3	-0.512
IFITM2	-0.2605
ARNTL2	-1.61775
ZNF595	1.22475
NLRP13	0.705
ASPH	1.067625
CPA2	-0.139
PVRIG	-2.0355
LEPR	0.6315
C16orf42	-0.145
SH3BGRL	2.74125
FAM77D	1.599
FNDC7	-0.079
C9orf6	0.033
NOTCH2NL	1.51533333333333
PGBD1	-0.213166666666667
SYNGR2	0.1455
PITPNA	-0.2915
PRPF4B	-0.6879
SLC43A3	-1.73164285714286
NRBP1	-0.69025
SLC25A22	-0.62325
ILK	-0.439625
SLC22A8	0.2935
MRPS7	-0.119875
PITX2	0.33
FABP3	-1.323875
OR1L1	0.097
LOC728215	0.166375
BLID	-0.708
KIAA1217	3.02635294117647
TFPT	-0.18025
AP4B1	-0.96475
VBP1	-0.87725
OR1K1	0.307
MORC3	0.52275
BHMT2	0.267
C3orf10	1.178125
FZD7	2.943
WFDC10A	0.1775
PMS2CL	-1.115875
CCDC32	0.782666666666667
FA2H	-0.05775
ALG13	0.1565
TTLL7	-0.5653
SPOCK3	0.61825
SLC13A2	0.3695
AIM1	1.8185
GPRC6A	-0.18
EGR2	6.976
MED11	0.578
WWC1	2.34325
SH3GL3	-1.2955
RIF1	0.289285714285714
PRLH	-0.583
VLDLR	-0.4035
DBT	0.641875
C21orf63	1.17475
CGGBP1	-0.139375
KRTAP12-2	-1.149
TADA3L	-0.7315
ZBTB16	4.39375
PDGFB	0.814125
RFX1	0.265875
UQCRB	0.3651
LOC133874	-0.3075
HPS3	-1.30625
LGALS3BP	-0.2582
DKFZP564O0823	2.81421428571429
MRFAP1L1	1.258375
HOXA10	0.148
NGB	3.476
KIF21A	0.0377692307692308
IFLTD1	0.0115
LZTS1	0.720375
ARHGEF3	2.37025
RHBDL3	-0.2205
CSNK1G2	-0.738583333333333
ChGn	-0.4825
KIAA1244	2.40033333333333
GABRB2	0.188
MGC72080	-1.777
CD27	2.745
EGLN1	-1.6311
PEX13	0.92225
RWDD3	0.59075
RNF12	-0.663
GRIN2B	1.428
ADAMTS14	-1.27314285714286
DYDC2	0.9095
ATP6AP1	-0.2065
NR1H2	-0.589333333333333
PDK2	0.7915
C3orf17	-0.159666666666667
SLC38A2	0.0638571428571429
SLC25A29	-0.648333333333333
C15orf29	0.7365
ADAM9	0.798333333333333
TMUB2	-0.216375
GPR176	-1.0615
AGK	-0.67975
MCCD1	-0.06075
NDUFA4	-0.27775
TMEM146	-0.22525
DUSP1	2.767875
UNQ6975	0.36
EMX2OS	2.638
INSM2	0.171
LUZP4	-0.289
SETD6	-0.05775
P2RY2	1.45975
SLC45A2	-2.2845
RABGAP1	0.425333333333333
UBXD5	-0.314125
GPRC5A	-1.0714
PAK3	3.3275
LOC63920	0.107
TGFBR1	0.693
KRTAP6-3	0.3025
SFMBT2	0.6165
CDC42	0.4665625
C11orf35	-0.3565
TTLL2	0.771
UACA	0.981583333333333
CD97	-1.6135
SETD5	-0.347625
NINJ2	-2.00175
PTER	0.438666666666667
POMGNT1	-0.21875
KRTAP4-2	-0.164
ECGF1	1.0355
HRB	-0.339363636363636
ATP1B2	0.448
LOC400506	-0.53125
COL4A3BP	2.06725
C6orf97	0.92325
GRHPR	0.701375
TAS2R1	0.00650000000000001
SEMA7A	-2.414
EDF1	-0.096
ODF2L	0.9589
PCID2	-0.0928333333333333
GTF2H4	-1.1135
ZCCHC3	-0.697875
CGB2	-0.201
NEUROD1	-0.313666666666667
C20orf75	-0.118
RP5-1054A22.3	2.28133333333333
IFNA5	-0.2605
ZNF134	0.32425
MGC119295	-1.1916
ZSWIM6	0.272875
SMEK1	0.155333333333333
PCGF2	-0.7235
C1orf102	2.30775
CYP2A13	0.9695
KCNH6	-0.3063
MDM1	0.4138
ALDH7A1	1.56283333333333
C9orf75	-0.741
VDAC3	-0.43175
OR51T1	-0.0375
EIF3F	-0.07275
KCNJ10	-0.64775
LENG8	-0.197
EDEM2	-0.29025
CCNJL	0.233
DHX37	-1.071
CRYGN	-0.1785
AATF	-1.065875
ZNF630	1.071125
E2F5	-0.58
WFDC13	-0.05575
FTSJ3	-1.34333333333333
C4orf33	1.32675
LHFPL4	-3.0635
C19orf56	-0.165833333333333
SMAD4	0.774125
AFM	-0.354166666666667
G0S2	4.35425
FCHSD2	-0.5375
RRP1B	-1.3768
EEF1B2	0.3935
STAT6	0.844166666666667
ZNF195	0.1855
GNL1	-0.570666666666667
ZNRF2	1.11683333333333
PER3	0.54175
ASB16	-0.059
C10orf10	2.3405
ADCY8	-2.9
C9orf58	0.711666666666667
ARMC10	-0.028
PSG1	-1.628
DHX34	-0.65825
VARS2	-1.06625
NFIC	1.15275
ITPR2	1.23575
AGXT2	-0.183333333333333
OR6K3	-0.0675
H2AFZ	-1.5455
MLLT3	1.00391666666667
COX4I2	1.429
CCNT2	0.393125
PLK4	-2.721875
NUMBL	-0.796
MED16	-0.43
PLEKHQ1	0.193
GOSR1	0.712722222222222
BTG4	-0.23275
RPL30	0.694333333333333
IGSF5	-0.065
IGFL2	-0.189
ELMOD2	1.149
SHC3	-0.741166666666667
HAVCR1	-1.187
DYNC2H1	0.98675
RNF5	-0.515666666666667
C2orf7	-0.447
NLF1	-0.3945
KLHL25	-0.08825
LRP10	0.5651
KRI1	-0.677
PUS7L	-0.6255
MGMT	1.09225
HOXD1	-1.308
CSH1	0.1552
ATG16L2	-1.8035
FLJ44635	1.385
CHODL	1.883
EXOSC8	-1.152
SLC28A1	-0.33
MYO7B	-0.663833333333333
SEH1L	-0.5594
MTNR1A	0.0838333333333333
TSPAN5	1.1635
CDC45L	-4.819
AMIGO1	0.4675
ATAD3A	-1.61575
OSGIN2	0.0921666666666667
PDIK1L	0.762
DARC	2.537625
PIPSL	0.2905
SHMT1	-0.02875
CRISP3	0.1915
POPDC2	2.43416666666667
ZRANB2	-0.406
FBXL8	-0.667
TRIP13	-3.931
EIF5AL1	-1.4165
POU5F1P3	-5.48116666666667
IL6	-0.882833333333333
CXorf38	-0.438666666666667
IFNA16	0.238
FBXL2	1.97133333333333
BRD1	0.69775
STATH	0.12425
FBXO44	0.334
MCCC2	0.60675
CDC2	-3.5054
C5orf23	-0.73825
IVD	0.027
C10orf122	-0.9495
MSL3L1	0.3439
MVP	-0.00175
EPOR	-1.3941
ZMYM1	-0.287333333333333
BCL7C	0.0741666666666667
PSTPIP2	0.772
LYPD1	-1.802875
OR8G5	0.326
ZP3	-1.4455
BCAS4	0.653166666666667
EDG6	1.06625
ISY1	0.20075
PRAMEF2	-1.394
CUL1	-0.96775
RNF213	-0.3897
CCRK	0.58
DHX9	-0.588625
C13orf29	0.5305
NCKAP1	2.67566666666667
MRPL43	0.451714285714286
XPR1	-0.185
PKN2	0.3978
PODNL1	0.4405
ZNF333	0.864
DALRD3	0.74775
OPN1SW	-0.0495
BTBD6	0.111
C11orf82	-3.5885
OR5P3	-0.3145
DUSP11	0.52575
L1CAM	-2.1199
NEK11	1.96333333333333
OR7E91P	1.3785
CNTN3	2.7253
CREB3L2	-0.4425
ZBTB37	0.1555
KIAA1324L	0.000250000000000014
NDUFB10	-0.140833333333333
NUDT2	0.65225
GTPBP8	0.3135
CACNA1D	0.62225
PRKAA2	0.674666666666667
PRDM8	0.262
MGC16075	-0.491833333333333
KRT14	2.54885714285714
PP8961	-0.038125
MRPL18	-0.1285
ABCG2	-1.83675
PACRG	3.054
BBS2	0.4375
KREMEN2	-3.525
FBXO21	0.90125
HNRPUL1	-0.182416666666667
GRB10	0.27275
CLSTN1	0.512375
LMAN2	-0.1651
C17orf61	0.575
NIPSNAP3A	1.13375
INSIG2	-0.22
PCDHB7	1.42566666666667
STXBP2	-0.42875
CMAH	1.0585
SEMA5B	-1.735
ZNF155	0.487
COQ6	-0.363333333333333
PRPF4	-0.76825
TSPAN15	2.345
VN1R5	0.1425
LATS2	0.85425
SELK	0.56625
PGK2	-0.321
MS4A1	-0.700375
TYW3	0.0226
KRTAP5-1	-1.12
RCCD1	-1.73766666666667
BTN1A1	0.37725
DDX28	-0.0215
TMEM65	0.6465
LOC92345	0.05675
TTC31	-0.9305
WDR46	-1.08366666666667
CHP2	0.122333333333333
LSP1	-0.1385
ZNF542	-0.02175
EXOSC1	-0.115
ARHGAP18	0.305166666666667
LRRTM4	0.243
MAOB	4.33491666666667
CACNB4	2.45925
MGC33846	0.55425
RANBP3L	3.972375
ATP5L	0.333125
ONECUT1	-1.728
NUDT9	0.47125
TMEM149	-0.3985
STX17	0.49375
IGSF10	-1.33325
TMPRSS9	0.689
BMPR2	0.957083333333333
ALLC	0.47
KLF7	0.1685
GCC1	0.6825
TIMM9	-0.64475
CDO1	3.25283333333333
MGC10701	-0.598666666666667
IFI6	-0.499833333333333
FRMD8	0.65575
MGAT2	-0.12075
WBP5	0.570166666666667
CNIH2	-0.39225
KIAA0907	-1.6189
KCNH8	2.418
CTSG	-0.97425
GRIK1	1.63966666666667
CUL5	1.242
FRMD1	0.3245
OR9A4	0.386
SYT6	-1.65
FOXD4L2	0.924
ANAPC2	-0.773833333333333
OPN5	-0.521
TAF13	-0.35675
LYG2	-0.38125
GGNBP1	-0.6345
