Hybridization REF	TCGA-A8-A09C-01A-11R-A00Z-07
ALLC	0.39825
KLF7	0.472875
GCC1	0.8234
TIMM9	0.1515
CDO1	0.255
MGC10701	0.680333333333333
IFI6	-0.0448333333333333
FRMD8	-0.24025
MGAT2	-0.05525
WBP5	-1.1235
CNIH2	-0.212333333333333
KIAA0907	-0.3113
KCNH8	-0.084
CTSG	-0.5735
GRIK1	-0.5554
CUL5	0.16275
FRMD1	0.4435
OR9A4	-0.205
SYT6	-1.89975
FOXD4L2	-1.53775
ANAPC2	0.156666666666667
OPN5	0.103
TAF13	-0.4085
LYG2	0.14225
GGNBP1	-0.136
C11orf40	0.792
OTX2	-0.2865
REG4	0.08975
EIF5	0.202875
PALB2	-0.55775
SEPSECS	0.212
RNASE3	-0.8465
TRIM49	-1.7565
POLR2K	-0.1591
GPR42	-0.511
C8B	-2.9595
SASS6	-0.649
PREB	-0.861166666666667
OR3A3	0.2695
TUBA8	0.38025
IGLV2-14	-2.8715
STIL	-2.10325
ANKFN1	-0.8646
NME7	-0.16725
HOXC12	0.9885
UBE2C	-1.4735
FHOD1	-0.324125
CDK2AP1	-0.233416666666667
OR6K2	0.36475
DHPS	-0.25575
RPL5	0.0701666666666667
TRGV5	0.1165
LOC541472	0.00862500000000005
HCCS	-0.867
DENND1B	2.15
LHX3	-0.125
OR5D16	0.207
CXorf57	-2.612
IRF2BP1	1.36525
NDST2	1.1268
LCE3D	0.249
BOLL	0.588666666666667
SYT3	-1.242
PIH1D2	1.9305
C20orf7	-0.735
IL1R2	1.43833333333333
SLAMF9	0.636
PPME1	0.08125
PIK3CA	1.3805
TRAPPC1	-0.158375
COLEC10	-2.58025
SLC9A6	-2.60216666666667
PDDC1	-0.53675
CCDC53	0.519
GK3P	-1.33575
DAZL	-1.545
BRI3	-0.6115
SDK1	-0.01325
CYP2C18	0.38675
IFI44L	1.64975
RPL3L	-0.167
FUT9	1.91666666666667
KIFC2	-0.129
PMP2	-0.3505
SLC4A9	-0.3265
PLAG1	-1.62516666666667
MYCBP2	0.513833333333333
OR4E2	0.25
CCDC65	2.61425
C16orf82	-0.225
ENTPD4	0.702125
BRP44L	-0.33075
PMP22CD	-0.849666666666667
TMCO4	0.84
KCNN1	-1.8388
WDR35	0.3565
CCDC80	1.63025
C3orf31	-0.98275
SLC7A9	-2.69725
TMEM190	4.2
DBC1	-1.98283333333333
FADS3	-1.21416666666667
PDZD8	-0.509833333333333
GRM5	0.614375
AZGP1	3.9105
PEX3	-0.9485
MED1	-0.328142857142857
ATG4C	-1.42483333333333
HNRPH3	-0.586
FAM109B	2.087
C4orf17	-0.663
CA10	-1.05875
OPRD1	-0.607
CCL16	-1.634
SACM1L	-0.711
CST6	5.5835
CD63	0.4668125
LGI1	-1.593
ZNF784	0.54525
CRYBB1	-0.9905
CX3CL1	-0.30745
TOP2A	-2.624625
GYPB	-4.5512
GADD45GIP1	-0.276
FEN1	-1.60775
IGF1R	-0.265125
WDR72	-2.10066666666667
PURG	-1.409
DEFB126	0.596
PKD1L1	1.013
CAV1	-2.7354
GNPDA2	0.1399
DGAT2	-0.530125
NLGN1	-4.431
STRBP	-0.05475
HPRT1	-1.54316666666667
FANCI	-2.0155
PSMA7	0.286125
DBF4B	-0.835166666666667
TTF1	-0.703
RAD54L	-2.16375
ELOF1	-0.45375
PLAGL2	0.179875
ZNF256	0.59275
HMGCL	0.10025
MSI2	0.463166666666667
RPESP	-3.2845
C11orf60	0.145
ABCD1	0.0005
ACAA1	0.8607
SPARCL1	4.211
IL6ST	1.8685
ZNF319	0.49875
TMEM109	-0.8533
FAM90A1	1.099
IL22RA1	-1.557
ATP4B	0.82
TEC	-0.6124
C7orf30	-0.85575
TXNDC2	-0.657166666666667
ABCB4	-0.459666666666667
KIAA1191	0.4865
C9orf38	-0.602
SFTPB	0.5402
CNTNAP2	1.98291666666667
FRK	1.319
TBX19	0.2025
CHD4	0.003
C6orf26	-2.36866666666667
MOSC2	2.4835
IKBKE	0.76875
HIF1A	-2.50933333333333
LOC595101	-0.19
RELA	0.342666666666667
TMEM16B	-0.271833333333333
ABHD12B	-2.78275
TSEN34	0.296
KIF18A	-2.4995
TXNDC9	-0.153833333333333
SPATA2L	0.355
SEMA4G	-0.0515
C21orf91	0.176375
MATN1	-0.141
KCNIP4	0.86
TUSC1	0.565875
OR4C15	-0.065
ARMCX6	-0.02675
WBSCR27	0.283
OR52I2	-0.754
KIAA1604	-0.022
DYNC1I1	-1.604875
PPP4C	-0.6975
SLC47A2	-2.44666666666667
TREH	-0.1685
CD48	0.200333333333333
ST14	0.927333333333333
PKN1	-0.61925
SPON2	1.12775
XBP1	1.95341666666667
SFRS12	-0.446666666666667
EFCAB6	2.41075
SELT	0.11775
SLC39A2	0.0505
ERF	-0.8895
ARL3	0.598375
SURF6	-0.6082
MLLT10	0.13647619047619
FLJ11171	-0.165
TDGF1	-5.327
ERCC6	0.194
EIF2AK4	-0.25325
BAZ1A	0.689333333333333
LRRN3	-0.1465
TMC3	1.24
EFTUD1	-0.67675
PTPRO	0.676833333333333
CLEC12A	-0.0562857142857143
ACBD4	0.66575
ZDHHC14	-1.38125
OTUD7B	2.22825
ACTB	-0.333875
MSRA	0.628875
LCE5A	0.5745
IFI35	-0.57375
BSCL2	0.5105
ANKRD12	0.884083333333333
CFHR2	0.79575
RGAG1	-0.491833333333333
HSFY1	null
SLC30A5	-0.038
IMPG1	1.227
GPR109A	0.813
ZNF185	0.01975
IYD	1.36225
NPCDR1	0.114
SERPINA13	1.465
HMGCLL1	-2.5495
NEUROG1	0.718166666666667
UBQLN1	0.5214375
LIN37	0.33175
SOCS2	-3.010375
DSCR4	-2.338625
XKR6	-2.5195
GPR142	-0.0105
KRTAP13-3	1.12
CCDC15	-0.113333333333333
MOS	0.242
CD1E	-1.387
OFCC1	1.2948
FAM83D	-1.50675
SRFBP1	0.281
C9orf96	1.0245
DHDH	0.23
CCDC90A	-0.2795
RABL3	0.29305
CD320	-1.98583333333333
ANGEL2	0.61625
MRPL21	1.2235
SMG6	0.133833333333333
INSR	0.4275
FLJ14816	-1.15
GLRB	-0.360166666666667
C9orf89	1.143
CIZ1	-0.713625
URG4	-0.472666666666667
LRDD	-0.9225
CBY1	0.919833333333333
NFX1	-0.9085
MTERFD2	0.6155
C19orf23	0.673
PGC	-2.52575
IER3IP1	-0.0218
RASAL2	1.45425
C1orf89	-0.1345
SYNJ1	-0.0335
NFKBIE	0.6205
FLJ40125	-0.842833333333333
TCEB2	-0.8364
NOG	-1.7575
POLR2J2	-0.867666666666667
HLA-B	0.6325
PCDHA1	1.605
PPP2R2B	-2.696
ARHGEF17	1.1605
TCF7L2	1.33178571428571
CHD5	-1.0848
ZNF431	-0.00300000000000004
TBC1D25	-0.79825
ZNF800	1.09625
SCUBE2	2.214
MYCBP	0.0486666666666667
GPX5	-0.151
C6orf129	0.109666666666667
QSER1	-0.386
ULK2	1.30925
PIGO	1.0735
NRCAM	-3.0684
SLC35E3	0.887375
CSRP2	-1.30875
HYPE	0.50425
MAPK15	-0.0675
MGC14327	-0.23525
TIMM13	-0.548666666666667
ZNF462	-0.294
GBA3	-0.35
TEX13A	0.6855
MCM6	-1.34766666666667
MTRF1	-0.22925
ABCA7	-2.06
EIF4A2	-1.0855
ZC3H10	1.1673
RPGR	-0.197
C20orf94	1.66925
RP1L1	-0.471
GPR125	-0.174375
USP22	-0.250357142857143
OR1L4	0.2735
MLZE	0.55175
FLJ32065	0.0455
PTCD1	0.12225
CRTAC1	0.502333333333333
BXDC2	-0.77675
C18orf1	1.85166666666667
FAM107A	0.571928571428571
EFNA3	-1.1375
P18SRP	0.661
CAMKK2	0.766333333333333
KIAA0649	0.376
NES	-2.07083333333333
HS6ST3	1.255375
PON2	-0.85125
TCP11L2	0.26475
CLEC4A	1.68575
PRR12	1.002
MLXIPL	-1.3337
C2orf50	2.237
ZNF28	0.45825
ENC1	0.3285
MAP2K1	-1.1795
FKSG2	1.35575
KIAA0430	1.171
PTP4A1	-1.14783333333333
GPR156	0.759
GTF3C6	-0.735
UBR2	0.4924
LOC388272	-0.42775
MAK	1.5286
ACOT4	3.262
STC2	-0.294083333333333
PIGW	-1.878
SAE1	-1.027375
COL6A1	0.972863636363636
OAZ1	-0.915833333333333
STMN4	-0.00566666666666675
EDG3	-0.227166666666667
SGCE	-2.03533333333333
IL11	-2.31066666666667
PRSS8	1.7645
YIPF5	0.16925
WNT4	2.387375
CSN2	0.2452
TCF7	-2.900875
TDO2	0.74825
SAMD9	-0.67375
S100A7A	0.3725
MMRN1	1.28966666666667
GKAP1	0.2655
AKR1C3	-2.105625
RNF19A	0.686875
GMDS	-0.8815
YKT6	-0.876875
SPARC	1.4443
C12orf31	0.25725
UBE2V2	-0.78
FBXL18	-0.445666666666667
KIAA0460	1.4395
ADAM22	-0.244857142857143
SERPINC1	-4.60675
KCTD21	2.04825
MYOHD1	-1.51175
ZNF37A	-0.0735
GTF3C1	-0.243833333333333
CTSZ	2.25875
PRNPIP	-1.047125
DRD1IP	-0.24825
NR1I2	-1.929
ZNF266	-0.695
SPAG4L	0.1925
COX4NB	-0.287
SAPS1	1.11216666666667
APOA1	-3.507375
TATDN1	-0.716333333333333
C10orf82	3.594
KPNB1	0.947
FOXO3	0.748083333333333
CRYBB2	-2.715
ZBTB5	-0.634
SLC25A38	0.055
DCTN2	-0.206666666666667
IFT20	1.96775
CTHRC1	1.60075
C1orf31	-0.397125
UHRF1	-0.984785714285714
GPC6	-0.5275
C10orf54	0.93275
MCF2L2	0.0928
WNT9B	-0.025375
OLA1	-0.951875
FAM120B	0.08925
TTLL10	0.6325
CYorf15A	-3.789
RELN	-2.26277777777778
SCN2B	2.08418181818182
MFHAS1	-1.1135
NKX3-2	-0.552833333333333
RASGRF2	0.2295
SSBP1	-0.809333333333333
KPNA6	-0.418857142857143
LOC389118	0.331
HS3ST4	-2.14988888888889
SUPT7L	-0.5545
FLJ32658	-1.78125
IGFBPL1	-0.18975
KIAA1641	0.213
SHKBP1	-0.33
CSF1R	4.64275
NAGK	0.0915
MYL2	0.211
HIST1H4C	-0.914
TOMM7	-0.11425
ADAMTSL3	4.3278
TNFSF14	-0.47275
PRRT2	-0.5815
VTA1	-0.510875
AOAH	2.61933333333333
CRISPLD2	1.52014285714286
PNN	-0.757888888888889
TA-NFKBH	0.188
ESPN	-0.09
RBM43	0.498
KIAA1267	0.547875
DDX3X	-0.0808333333333333
KIAA1576	-4.68775
PLXDC1	4.12416666666667
FLJ25801	-3.95375
HNRNPL	-0.028
RUNDC3A	0.3336
CASP12	0.1395
SH2D5	-2.064875
RPL26L1	0.1405
OR51A7	0.313
HDC	2.424
C2orf16	-0.378333333333333
SYTL3	2.177375
GOLGA4	0.57675
NOTCH1	-0.225333333333333
ATPAF2	0.11875
ECD	0.39275
SSX5	-1.9568
SNAP91	-0.42575
OCA2	-4.47025
PNPO	1.38683333333333
DAPK1	-1.00083333333333
PINX1	0.237166666666667
SELENBP1	2.401125
NEK3	-0.04525
TMED4	-0.106928571428571
SSTR4	0.932
FOSL1	-2.4343
CD40LG	0.4215
CES1	-1.71716666666667
DCI	0.514833333333333
B3GAT3	-0.598
STK17B	-0.70975
CNTN6	-0.944
CYP3A4	-1.735
MBOAT2	1.36514285714286
PISD	-0.238
USP1	-1.56025
PYDC1	1.80183333333333
CENPM	-0.997875
SAR1B	0.42125
TTC7B	-0.818
DP58	null
GPC1	0.5585
RBL1	-1.5155
TMEM137	-0.946333333333333
TOB1	1.09466666666667
TCEAL1	0.210833333333333
CENPF	-1.24854545454545
C6	3.25533333333333
PRSS1	-3.10025
PPIL6	1.75383333333333
C6orf124	-0.1695
ODZ4	1.27933333333333
SNCB	-0.08675
NDUFB9	0.201375
CNOT6L	0.363666666666667
S100A9	-0.560166666666667
TRIM50	0.235
KCTD1	1.7654
WDR63	2.396
SPEF2	2.676875
RNGTT	-0.858833333333333
CXorf22	1.6985
KCNK16	0.455666666666667
CEP250	-0.915375
ATPBD1B	0.11275
KCNJ2	3.17925
MT1B	-1.9195
ZNF684	-1.7005
SLC4A1	0.21775
PDHA1	-1.30675
ZNF492	-0.449125
TKT	-1.078
BYSL	0.077625
RNF38	0.69825
AHDC1	-0.2225
KLHL2	-0.675
CMTM8	-1.4105
DMP1	-0.371
HERPUD2	-0.278375
CRTAM	1.591
ZNF572	1.40825
TMEM16J	-0.655
HSD17B2	-3.98325
UBE2G1	-0.489
AHSA2	-1.4745
PELI2	-1.598
TPX2	-1.87725
ATP9B	1.10716666666667
DAZAP1	0.00312500000000004
HMGCS2	1.25033333333333
C17orf38	-0.3085
B9D1	0.583625
NKX2-5	-1.54483333333333
KIAA1276	0.7925
LILRB2	3.1255
CSTF1	0.0635
BTN2A1	-0.467
C15orf48	1.743
IGF2BP3	-3.87775
FAM113B	1.46583333333333
HRG	-0.0688333333333333
ZNF131	-0.236
USP47	-0.340857142857143
CCDC88B	-0.7535
HCN1	-1.33642857142857
HTN1	-0.4384
SYCP3	-0.5565
C13orf23	0.237
PAPOLA	0.556375
AATK	-0.0739
MSH3	-0.0685
NDUFAB1	-0.70225
ITLN2	-1.4574
BAK1	-0.244166666666667
MRPL45	-0.3235
MTNR1B	0.9298
LOC645843	-0.5345
SPECC1L	0.24375
PGCP	0.54975
SPN	-0.91075
GPR143	0.861333333333333
ZNF576	0.603333333333333
TMEM39A	0.2011
ATP5D	-0.0773333333333333
MAGEB3	-1.435
RPS5	-0.262833333333333
ANP32E	-1.80121428571429
MTMR1	0.0855
YEATS4	-0.7345
SYNGAP1	0.38525
PCOLCE	-0.7315
MNS1	-0.27075
PCYT2	-0.152
ZNF182	-0.714
LAX1	-0.484625
SPPL2B	0.3422
ELOVL5	0.4087
PCDHAC1	-0.033
B4GALNT1	-2.0905
BLOC1S2	0.56825
ZNF673	-1.0546
ARHGAP21	-0.449166666666667
IRX5	3.93
LRFN5	-1.06766666666667
FAM7A1	-0.98475
RAB19	0.6345
GINS1	-1.077
ITM2B	1.0392
PAPSS2	2.18958333333333
OR5BF1	0.666
ACSL3	-0.14025
KIAA1919	-1.75225
GLT8D2	2.170625
UTRN	0.753071428571429
CNN1	0.28625
HISPPD2A	-0.205666666666667
SDAD1	-0.04275
SIGLEC9	0.751666666666667
RPL35	-0.0354285714285714
C22orf26	0.899
IMPDH2	-0.217625
WDR69	-1.06633333333333
SEC14L5	0.969666666666667
CLTA	0.136
RP11-529I10.4	0.804
GPR37L1	0.00283333333333334
OGDH	-0.916
ASB13	1.14716666666667
ZFP14	0.179
ZCRB1	0.0616666666666667
KPNA3	0.31225
HSPA1L	1.31325
RHOC	0.400375
LOC554175	-0.34525
PPP3CA	1.4721
SLC1A7	-0.3154
ZNF529	-0.636
RBED1	0.34125
DDB2	-0.72625
FLJ11286	-0.0831666666666667
SPATA1	-0.213
MKNK1	-0.4855
DYSF	0.260666666666667
ALKBH2	0.13175
NKD1	-2.70166666666667
C1orf174	-0.919
PLEKHO1	-0.662
ASB10	0.0556666666666667
RING1	0.111833333333333
NPC2	1.03125
AVPR1B	1.441
YTHDF1	0.167666666666667
LMAN1L	0.251
GSG2	-1.722
CEP170	-0.5897
RPS4Y2	-5.1715
MSH6	-0.7515
HECTD2	0.433333333333333
ZNF556	-2.6925
PLEKHC1	-0.0313
AIRE	-0.103
BCL2L10	0.16325
LMOD3	-0.250666666666667
ZBTB8	0.3057
FOXA2	-4.6511
SLCO2A1	1.48025
C3orf46	0.332
PRDM16	-0.822
TMEM98	-0.512
FRMD5	-3.2495
PDE6C	-0.03
C1orf216	-0.8195
EP400	0.326785714285714
PTK2	0.699583333333333
RNF217	0.62
NDUFA8	-0.212
ZFAT1	0.76075
LAMP3	0.314666666666667
GLTSCR2	0.633625
NPW	-1.689
LLGL2	0.0239
PPM1K	-1.85516666666667
C20orf177	-0.037
KIR2DL4	0.2039
NFKB2	-0.01475
C21orf122	-0.832666666666667
HESX1	-0.55
GPR114	-1.41083333333333
SLC25A35	0.296333333333333
GNAT1	-0.471333333333333
ORAI3	0.484
FAM76B	0.057875
TMEM99	0.1898
TRIM29	-2.0927
CDS1	2.642
RHEB	-0.6907
C4orf27	-0.731333333333333
RAB3A	-0.4645
OTUD6B	0.34075
GPD1	1.87375
CDH15	-0.5775
NPM1	-0.5835
TMEM117	-0.87375
PRPS2	-1.09516666666667
GCK	0.2415
ADRA2A	5.14983333333333
TSPYL4	-0.4305
TASP1	0.331
WDR19	0.354916666666667
C10orf38	-2.06775
PDE4C	-0.551666666666667
FYB	-0.137272727272727
C1orf55	-0.813666666666667
PPFIA3	0.223
RAD18	-0.25925
C12orf44	0.258666666666667
CRYBA4	0.505
HVCN1	0.41075
TAF10	-0.228333333333333
C16orf48	-0.106333333333333
DEPDC5	0.867833333333333
LTBP1	-2.021
MAPRE1	-0.781625
FGF8	0.684
C3orf52	-0.436571428571429
SENP7	0.2915
LRRK2	1.76675
RUNDC2A	0.314
KIAA0355	0.2625
CPEB1	-2.2955
PPEF2	0.627
ABI2	-0.00866666666666669
KIAA0317	0.175
ATF1	0.125166666666667
DYNC1H1	0.237375
DIP	0.75375
TMEM33	-0.173777777777778
POLDIP3	-0.29625
C7orf24	-0.169
GPR171	1.473
CDC6	-2.411
PLD1	-2.1633
ITFG2	0.937
NDUFC1	-0.23675
AKNA	-1.50275
NBR1	-0.00799999999999999
PKHD1	0.555625
HPS4	-0.6284
MAFA	0.88275
ULBP3	0.072
DIRC1	-0.2335
IMMT	-0.846125
C22orf13	0.0335833333333333
CEL	0.29375
MARK3	-0.1245
ADAMTS2	0.67775
ARPC3	0.199333333333333
TMEM10	0.139142857142857
NPHS1	0.862
BRD8	-0.0726666666666667
WDR12	-0.88625
IDI2	0.196571428571429
HOXD13	-3.151
OR8G2	-1.4785
SLAIN1	-1.93125
GABRQ	-0.946333333333333
NR2C2	-0.35625
NKTR	0.4839
TLE2	1.339
KIAA0892	0.195333333333333
AURKA	-2.04827272727273
GPRC5C	-0.677333333333333
TBC1D9B	-0.1195
PNPLA6	-0.696
AP3B1	-0.34075
NAG	-0.002875
C11orf68	-0.18025
AKR7A3	1.278
AHCYL1	0.05625
COP1	-0.5435
RPP14	0.0768333333333333
PCDHB18	-0.1135
CDH24	0.389
KRT17	-2.2084
LACTB2	-0.592
DDX24	0.4064
PHACTR1	-1.8655
SLC35E2	-0.16
LOXL1	-0.11075
IQSEC2	0.04075
RGSL1	0.5835
PCDHGC5	0.3895
MEGF10	-1.414375
PRRX1	1.52016666666667
ASTE1	0.875333333333333
C6orf159	-0.530333333333333
MYOD1	0.552
GAA	0.56525
ZNF747	0.18625
KLRC1	-2.228625
IL1RL2	0.45
GDF9	0.262
GPR119	0.189
TRAF2	-0.376
HCK	3.0715
BMP6	-2.71375
IL8RA	-0.0245
FLJ35848	0.305
EFHA1	0.772
CDSN	0.469833333333333
C14orf54	0.276333333333333
LSM3	-0.249
ZFP41	0.448
C9orf126	-0.306333333333333
VIT	-1.9355
SPCS3	-0.05075
DEF8	-0.9535
CHAF1A	-1.86983333333333
C1orf165	-1.19466666666667
ZFPM2	1.002
FTH1	0.15275
SLC35F1	-2.50275
YWHAH	-0.03675
C17orf66	-0.0822
ADRB1	0.0355
FOXL1	-1.3125
RG9MTD3	-1.17166666666667
UMPS	-0.25725
MGC13008	-0.043
KIAA1161	-0.739
CCDC77	-1.1435
C12orf65	-0.4426
COG4	-0.38
RCP9	0.40075
RP4-692D3.1	2.54116666666667
CDC2L5	0.25425
MGC7036	0.646666666666667
DNAJC11	-0.072
GDF2	-0.111333333333333
TIMM17A	-0.1145
HNRNPA0	-0.0605
OR2H1	0.48925
PCBP1	-0.0845
COL23A1	-2.67475
LRRC2	0.103909090909091
NSD1	0.600357142857143
FLJ37078	0.048125
WDR91	-0.0706666666666667
TMEM179	-0.45
DSCR10	-0.645
CNDP2	0.7689
FYN	-1.2945
BEX2	-0.233833333333333
KCND3	0.0446666666666667
YPEL5	0.982125
LRRC42	-0.971166666666667
C17orf45	-0.293375
ZNF649	0.3294
LOC150763	0.851125
COL5A2	2.51958333333333
CNGA2	0.5095
ELA2B	-1.35366666666667
RAB9B	-0.1595
FAM100A	0.5855
NAIP	0.467928571428571
MYOZ2	-0.798
SPATA12	-0.5295
XRCC4	-1.419
CYB561	1.2114
CHST10	-0.7915
BAI1	-0.801333333333333
BRSK1	-0.238666666666667
C17orf89	0.530875
PDE6H	-1.466
FLJ20309	0.0186
MAP7	0.92425
SCN4B	0.8325
SPAG9	-0.8675625
SERTAD1	0.600333333333333
FLJ21963	-0.36825
ANTXR1	0.1323
TMPRSS13	3.1135
ETV7	1.80916666666667
DGAT1	0.734333333333333
NKIRAS1	0.689166666666667
TAC3	-3.17633333333333
CORO1C	-0.712
RAD54B	-1.31075
HRASLS3	2.1795
C21orf42	-0.01075
BARD1	0.0976666666666667
ZNF177	-0.491166666666667
MIP	0.351
ZNF442	0.5025
F2	-3.7737
GRIA1	-0.384625
GALNTL2	1.26516666666667
WNT5A	-2.0424
LENG9	-0.1025
hCG_25371	-1.6995
FOXR1	0.222
TRA@	0.8318
PWWP2	1.804
C1QTNF7	2.216
SLC7A4	1.11525
C4orf7	-1.8655
C17orf80	-0.359
KLK4	1.17716666666667
IL31	null
TMEM176A	3.38725
CTNNB1	0.070375
BHLHB2	0.15
TMEM185B	0.3505
ARD1B	-0.46225
C1orf93	0.354
BRUNOL4	-0.112666666666667
LOC541469	0.7955
UPK2	0.20975
GAS8	1.29533333333333
PATE	0.984
IMPACT	1.469
WNK4	-1.19383333333333
HNRPLL	-0.658
GAD2	-0.0583333333333333
ITGA6	-1.1225
BMP15	0.722833333333333
CYP2A7	0.441
RIC8A	-0.068
CCND1	1.06825
USP35	1.9995
DSCR2	-1.791
CCL4	4.3825
ZCCHC10	0.297
NOL11	-0.28625
TRPM2	1.64866666666667
PSMD2	-0.959454545454545
CHTF18	-0.87075
USP18	0.203625
RRAS	-0.16375
LAMC3	-1.8475
TOX	-2.60033333333333
PCDH15	0.5705
GABRG3	-2.37
NUDCD2	-0.839625
SGCZ	1.383
KCTD17	-0.6852
SPSB2	0.0425
TPPP3	3.84816666666667
CILP2	0.935833333333333
CALB2	3.058125
CEBPZ	-0.4805
ZNF479	0.2275
FMOD	5.24783333333333
C21orf66	-0.453285714285714
CLN6	-0.041
ANAPC1	-0.380125
SH2D3C	0.29525
PTPN14	0.5266
TRIM42	-0.377666666666667
APTX	-1.002
SNRPG	-0.945
BMS1	-0.13225
MAGEA3	-4.1245
NFATC3	-0.489083333333333
LRRC45	0.504333333333333
ARS2	-0.306785714285714
LRIG1	2.54816666666667
EPSTI1	-0.0876666666666667
PRSS27	0.24175
ERC2	-1.28857142857143
PRKACB	-1.3005
PRDM13	-3.024
HCG27	-0.94825
KLK12	-4.062
HSD17B7	0.268333333333333
ZNF354A	0.089
PCDH11X	null
DMGDH	-0.57725
PCBD2	1.05683333333333
TMC6	-0.88975
RIMS1	1.66325
SF3B2	-0.430333333333333
RCN1	-1.10933333333333
CPB1	4.51175
BCAR3	-0.2995
FCRLB	0.5415
PAK1IP1	-0.75225
OR10H1	0.3395
KIF9	1.815
PITPNM2	-1.4275
L3MBTL4	0.72
TGFB1	-0.7733
ZXDC	0.55575
SLC6A16	-0.50425
SRrp35	-2.66125
LRRC8E	1.523
PPIAL4	-0.543416666666667
EOMES	0.343166666666667
PAX2	-0.5065
SCARF2	0.368375
PSEN2	0.742416666666667
PCDHB13	1.33933333333333
C10orf28	-0.285285714285714
DHRS7B	1.00414285714286
C1orf131	0.898
ASB1	-0.3536
ZNF223	0.612333333333333
LCMT2	0.66325
MEP1A	-1.39
TMEM53	-0.35575
RSPH3	1.632
C10orf33	-1.721
LOC644285	-0.281
PTPN9	-0.0371666666666667
ABCA12	-0.8345
CCDC37	0.99825
RUNDC1	0.6318
YES1	-0.259333333333333
FAM120AOS	1.054
OR5M3	5.281
PPP1R3F	-0.6205
IL13	0.381
MDFI	-0.36475
PRNT	0.677
ZDBF2	-0.2535
OR10C1	0.257833333333333
CLIC1	-0.670833333333333
LILRA5	-0.6335
CSAG1	-3.83166666666667
TREML2	-1.164
FAM125A	0.220833333333333
ZNF74	-1.35775
FAM104A	-0.510375
LRRC39	-0.69
SAMD5	-2.5975
HYAL2	-0.16625
HIST2H2AC	0.86775
IGFBP5	2.72473913043478
NRTN	-2.201
KIAA0556	0.0369
FAM29A	-1.93127777777778
JMJD2A	1.0435
EPHB1	-0.0275
POLD4	1.827125
ANAPC10	-0.8435
LRRC36	-0.459
MEGF6	-0.516
LPHN3	-0.5876
BMP10	0.143
C21orf55	1.005
CREM	-0.6782
PTGER4	-0.0406666666666667
METAP1	-0.7795
KCNQ1	0.354833333333333
NR2F2	0.50725
SSFA2	-1.211
CTTNBP2	-2.62425
BCL2A1	-1.64275
ZBTB24	-0.671375
SLCO6A1	-1.91825
PRDM1	-0.5902
OR7D2	1.69116666666667
CCDC47	0.1702
LOC646982	1
SLC26A6	-0.628333333333333
BIN1	-0.7962
SRRM1	-0.213071428571429
PCSK1N	-0.977
ALS2	1.1257
ECT2	-0.99378947368421
CACNA2D2	0.522875
DOCK6	-0.884
C10orf119	-0.14525
FATE1	0.460333333333333
DUSP23	2.36075
TRIP6	0.726571428571429
NUP35	-0.00475
CDH3	-1.95125
KLHDC8A	-0.45075
C9orf116	1.372125
EI24	-0.438
CENTD1	0.5365
RWDD2B	0.00333333333333335
DOCK1	1.473
NPAS2	-1.341625
NR3C2	1.384
FAM63A	1.02575
INPP5F	-0.9865
FAM111A	-0.517
MYBL1	-1.3965
IQGAP3	-0.219
CRADD	-1.061
DUSP12	-0.65475
PDZK1IP1	3.856
VASH2	-0.20025
CTR9	-0.15425
VIL1	-4.044
OR8U1	-0.0454
CCDC107	0.4075
PTTG1IP	0.071125
OR4X2	-0.17775
COL9A1	-1.881
PSMD9	-1.113
ZFP62	0.79125
TIP39	-0.5715
PARP15	-0.191
TTC19	-0.35925
C1orf114	-2.29516666666667
GFPT1	-0.368
SLC27A6	-1.64625
MRPS10	-0.1391
CALML5	-1.84316666666667
TRPM7	-0.344125
CGNL1	-1.291125
CECR1	-0.41075
SERPINB8	-0.9115
TMEM102	0.867125
PDIA2	-4.09625
NUCKS1	0.413
HOTAIR	3.54525
EBI3	-0.53925
NXN	-0.50325
ZMYND19	-0.4135
FOXJ3	-0.5425
EIF5B	-0.1946
EIF2B4	0.0938333333333333
LEO1	-0.77925
ZIC5	-1.5514
IL20	-0.7435
KIAA0415	0.852
FLJ37357	0.1425
TSPAN12	1.584
ACTR3B	-0.013125
TFAM	-0.310166666666667
IL17RD	-0.459875
PARP12	0.02575
KLHDC7A	-0.5575
KCTD4	-0.1176
GTF2H1	-0.513
FLCN	-0.842833333333333
BIRC4	0.654
LOC790955	0.44625
VKORC1L1	-0.0735
CYP4F22	-0.351333333333333
TAS2R5	0.1205
ZNF582	0.0775
HS3ST3B1	-1.382375
CTNS	0.0175
STK36	0.730166666666667
MMD2	-0.09625
RP5-1103G7.6	0.637
FLJ23356	0.095
CRH	-1.0195
C1orf182	-0.178833333333333
ACP5	1.44866666666667
AMFR	1.4996
CA4	-1.17775
PLCB4	-0.38375
MPHOSPH10	0.103
UNQ473	3.7835
G3BP2	-0.44075
SR140	-0.331
HOXA2	-0.48625
PYGB	-0.646625
BAT1	0.0296666666666667
DKK3	-1.01666666666667
DDX31	-0.377875
TULP1	0.16425
NHLRC2	0.30125
TNRC4	0.713
ZNF430	-0.04425
TNRC6A	0.124125
PLA2G1B	0.411666666666667
RCHY1	0.816333333333333
GTF2A2	-1.06283333333333
MGC4294	0.7395
ZNF691	0.195
TACC3	-1.17125
DNAJC5G	-0.397
LOC4951	0.0305
MS4A4A	-1.6105
