Hybridization REF	TCGA-A2-A04V-01A-21R-A034-07
NRF1	-0.18975
MUC15	-2.24283333333333
PRDM12	-2.4495
PAQR4	-0.403928571428572
RBBP6	-0.221875
IFI27	3.06175
SKAP2	-0.701833333333333
TAGAP	0.822375
TJP3	1.9145
C9orf61	0.54525
IDS	-0.0709285714285714
PARG	-0.4145
LOC131149	-0.24
DYRK4	0.2165
MICALL1	-1.2885
GALR2	-0.7125
GPBP1L1	0.675
TBX21	2.36675
KCNJ6	-0.3826
GGN	0.405
CASP5	-0.389
RNF182	-5.131
BRD4	1.15675
DOK4	-1.0145
SLC46A2	0.738166666666667
SOX9	0.275333333333333
ZNRD1	-0.615333333333333
PRR6	-1.8745
FAU	0.20225
DTNB	0.707166666666667
CARD9	0.2045
STS-1	-1.1835
SLC4A5	0.117125
NSBP1	-2.80225
UGCGL2	-0.408166666666667
POTE15	2.04
NOXA1	0.66225
RP13-347D8.3	1.8615
SAMD10	0.761
EP400NL	-1.573
TCF21	-0.5115
AMELX	1.0485
JPH2	0.0662
SLA	1.182625
DLST	-1.42733333333333
SEPT12	0.952333333333333
RGS20	-3.96825
LXN	1.36583333333333
ZNF419	0.546625
UPK3B	-0.196333333333333
RELL1	1.57725
ESPNL	-0.4515
KLHL21	-0.4475
PI15	0.5295
C2orf61	-0.5965
LOC407835	-0.208166666666667
RER1	0.128666666666667
ELAVL2	0.339
MGC26718	1.10975
KLF2	1.7265
TNFAIP8L3	1.4285
TFE3	0.28
C11orf17	-1.092625
15E1.2	-2.1865
SNRPC	-1.07375
DLGAP1	0.721
PGLYRP1	0.1505
OVCH2	0.8425
IRF7	1.4258
SET	0.0728
NAB2	-0.6075
LRP5L	-1.16425
FAM120A	1.1318125
ASCL2	-0.778166666666667
SHH	0.0615
ATP5H	-0.502166666666667
THPO	-0.7355
TYRP1	-3.8305
HIST1H3E	0.429833333333333
EIF2S1	-0.493222222222222
TNFRSF17	-3.14316666666667
TARSL2	0.175
NKX2-8	0.363
C1orf115	-0.150375
LOC56964	0.5455
KIAA0841	-0.601
ISCU	0.376
TTMA	-0.314
ZNF414	0.6115
LOC441150	-0.026
RAB15	0.165
HBP1	0.774833333333333
TNNT2	-1.37183333333333
CECR5	-1.55725
PHGDH	-4.088625
JRK	-0.387
XPO4	-0.676625
FAM131C	1.4425
ARHGAP25	1.02683333333333
CA9	-3.47133333333333
GPR62	1.09733333333333
TLX1	-0.0321666666666667
GPS1	-0.3585
OR2M2	-0.2155
BDP1	1.04871428571429
FAM70B	0.86125
RPS29	0.0882500000000001
MKLN1	-0.0968
TSPAN19	-1.64333333333333
SLC29A3	1.5516
LGALS4	0.055
USH2A	0.4794
NF1	0.730833333333333
APOBEC3A	0.921
IMPAD1	-0.348666666666667
OLR1	2.90033333333333
NRAP	0.725
HCFC1R1	0.315666666666667
TAOK2	0.680666666666667
MCM10	-2.41716666666667
MAP4K3	0.140666666666667
CBS	-2.45925
CLK3	-0.7665
PCDHGA5	0.5575
ELF4	-0.3155
FAM71A	0.50425
C11orf49	0.63775
CLIP2	-0.64175
BTBD9	1.2921
ZNF524	1.33875
KDELR1	0.522833333333333
ZNF509	0.0565
NCSTN	0.5255
ZNF533	-0.482714285714286
PARP4	-0.22475
GALNT9	-0.178166666666667
NPY	-3.14975
BEGAIN	-2.68033333333333
TMEM77	0.2435
FOXRED1	-1.64683333333333
SLC16A2	-0.239166666666667
SLC35B1	-0.79725
GK5	-0.6845
SDCCAG10	-0.67975
C4orf20	-0.223
SLC9A2	-2.0015
ADD1	0.865214285714286
TAL2	2.90933333333333
ACLY	-0.362375
DNAJC1	2.19
SOST	-1.94125
USP43	1.147
CYP4F12	-1.756
FKBP5	-1.06725
CHCHD5	0.6752
NUDT22	-0.2995
CCDC85B	-0.21675
OR51G2	0.44
STRN3	0.5445
TMOD2	0.718
FLI1	0.0995
MAB21L2	1.0975
DGKQ	0.647
VPRBP	0.164333333333333
SCNN1B	0.8119
ECHDC3	1.7267
TMEM106C	-0.6375
CSNK2A2	-0.6335
RPL39	0.4402
HERC3	0.5365
ZBTB47	0.8115
ZNF681	0.89175
PAGE2	-2.925
CLIC5	2.89814285714286
RABAC1	0.77325
ZFHX2	1.84125
YPEL1	0.456166666666667
KIAA0776	0.77275
NR1D2	0.68175
DNAJC4	1.04475
NPNT	4.6637
ZNF677	-0.0955
ZNF536	-0.6505
MEF2B	0.0196666666666667
PTPN4	-0.24425
CTCFL	-5.1465
STX5	0.556833333333333
CD72	1.192
VEGFA	-1.13921052631579
XRCC1	-0.0931
MAS1L	0.771833333333333
ELL	0.00650000000000001
SETBP1	2.07675
CDH11	4.09133333333333
NDC80	-1.43115384615385
DMBX1	-3.426
NRSN1	-0.168833333333333
BAT2D1	0.34125
CDS2	1.065
C1orf212	-0.611833333333333
SENP3	-0.940875
IL1F9	0.4585
EEF2K	0.301
COG8	-0.4005
CEP72	-1.771
OR1L8	1.0395
MUS81	0.0379166666666667
PHYH	0.41675
GGT6	0.912833333333333
C22orf23	-0.755666666666666
C13orf33	3.50725
MAPK8IP2	1.00275
NELL2	4.5475
POU3F2	-3.18783333333333
ALPK1	0.3735
MRPS18C	-1.17625
RPLP2	0.5275
FGF22	0.395
SPNS1	-0.289
ZFP1	-0.38725
IL1RAPL1	1.96325
PCSK9	-3.9175
NKX2-1	-0.213923076923077
C6orf189	1.12375
SP4	0.0555
SLC11A1	1.4644
C21orf25	0.0978333333333333
ICAM2	-0.258875
SH3GL1	-0.233833333333333
GSK3B	-0.251166666666667
RALB	0.12825
PDXP	-1.39166666666667
GNGT1	-2.99028571428571
KIR2DL1	0.1095
TNFAIP3	0.649583333333333
C6orf32	0.7113
CBLN2	4.805
PANK3	0.554375
TAAR9	-0.494
WDR82	0.801642857142857
APOM	-2.953125
TRIP10	0.02775
SPATA16	0.6998
C1orf135	-1.2655
USP51	0.952
TESK1	1.26425
C11orf64	0.086
ZNF611	0.0835
PDE6G	0.165
HLA-DQA1	3.612
GCLC	0.075625
SEC61A1	-0.0446428571428571
TWSG1	-0.1395
ZMYND10	1.8795
CTDP1	0.289875
ADAMTS6	0.426833333333333
SLIT1	0.33975
KRT86	-1.2745
KIAA0574	-0.29625
GTPBP2	-0.186
PQLC3	0.37575
PRRX2	1.39166666666667
C15orf44	0.205
MKKS	-0.62725
C11orf10	-0.56125
GPR110	-0.96525
CD109	0.09425
ADCY1	-0.429166666666667
RHBG	-3.587
TP53I3	0.080875
SLC22A3	-1.5261
UCP2	-1.45025
FOXG1	-3.49616666666667
OR2AG1	0.089
TRIM24	-0.79025
PROC	-3.313375
TAAR6	0.23875
AMTN	-1.9105
C10orf47	-0.0533333333333333
DEPDC1	-1.7155
FLJ45557	5.23775
ZDHHC17	0.5718125
KIAA1429	2.25683333333333
KCNH1	1.35475
VNN3	-0.226625
PSMAL	0.94675
PPARD	0.307125
HFM1	-2.64575
YBX1	-1.343
ZNF695	-2.63525
SCTR	0.0226666666666667
DCDC1	0.0765
VPS26B	-0.3193
MTF2	-0.249166666666667
ATP6V1F	0.0275
CCDC94	-0.058
PERF15	-0.1085
CCL11	3.08825
LMO7	-1.236625
DCST1	0.198
ADRBK1	0.460875
CDRT4	-0.82475
ZNF84	-0.51925
HOXD8	1.624
STARD8	-0.4
FOXP2	-1.12225
CCDC103	0.227
POLR3A	-0.5497
GSC	-0.707833333333333
ZNF114	-3.93633333333333
HTR7P	1.7595
LALBA	-0.0815
RMND5A	0.171333333333333
PSCD2	0.72075
ZNF409	0.2
KRTAP1-3	0.5745
MAF1	0.1495
LOC201725	-1.26616666666667
NRN1	-2.464375
SPAG5	-1.98133333333333
DNAH7	0.854833333333333
FLJ43860	0.4595
BRCA2	-0.71625
ACADM	-0.99275
CXXC6	-2.05725
RAGE	-1.55625
CHMP2A	0.35775
FAM8A1	0.2761
GPR21	0.808
SLC12A3	-2.699
FVT1	1.0315
ZDHHC7	-0.28125
FLJ44048	-0.3305
SLC44A3	1.37633333333333
SDSL	-0.314
MMP8	-0.9295
PLA2G12B	-3.8335
ACY1	-0.99075
MT1E	0.916333333333333
OR4K15	1.097
TECTB	0.7135
GPR20	0.0585
IRAK2	-0.83825
RFPL3	-0.0734285714285714
MYO9A	0.925
NARG1L	-0.1095
BLMH	-0.1575
CCDC3	1.73433333333333
C9orf21	-1.0485
KIAA0513	-0.1265
MIER2	0.25675
PNMA2	-1.81509090909091
SH3BP2	0.5229
ANXA10	-0.8835
RTN2	0.135166666666667
TFB1M	-1.3955
PRPH2	3.08625
C14orf133	-0.06875
GOLGB1	1.02925
IRX4	-1.487375
NFKBIL1	0.713666666666667
C10orf62	-0.54975
APBB3	-0.03675
RPS10	0.1932
LOC728378	0.80025
TLE3	1.77805555555556
PSMB7	-1.242875
MESDC1	1.02
SLC6A1	1.14566666666667
OCLN	2.118
PTTG3	-2.07783333333333
NAGLU	-0.294
SERTAD4	1.771375
SPRY1	0.57325
FLJ10781	-1.0405
MYSM1	0.47575
TRIM4	0.569571428571429
SH3YL1	1.5085
TREM2	3.86416666666667
SERPINI1	1.47975
HDHD3	0.261625
TMEM38A	-0.193375
EID2B	-1.7045
TDRD3	0.682333333333333
SEDLP	0.52725
THSD7A	1.87266666666667
NDST3	-1.3945
KLHL15	-0.528166666666667
DHRS12	1.8105
FBXO9	0.463571428571429
TNPO1	-0.3575
MRPL13	-0.823
SNX5	-1.99716666666667
METTL6	-0.5945
SOD1	-0.155875
CHML	-1.58883333333333
PACS1	1.61975
SIRT5	-0.8045
CAPN2	-1.25483333333333
FXYD5	-0.841
TWISTNB	0.04625
LRFN1	0.906
UBE1L	1.298875
UBE1C	-0.1545
OR51B2	-0.422
OR4D11	0.398
C15orf2	0.9715
NR4A1	0.310833333333333
LOC339047	-1.4525
TRIM17	0.423875
ATP5G3	-0.630642857142857
RPL15	0.200416666666667
ADAMTS8	-1.738
HOXC4	-0.306
C14orf37	2.5285
CEACAM5	-2.176125
MYT1L	0.384
RASA2	-0.027625
OSBPL7	-0.754
STAG1	0.0245
GIMAP4	4.42666666666667
FUT3	-1.711
PIF1	-2.41275
LPIN2	0.1209
SH3PX3	1.224
PDP2	-1.2355
PAPD1	-0.36475
ERP27	1.42125
APOOL	-0.3909
DIABLO	0.276
TRHR	-0.0293333333333334
ARMC9	-0.20325
RNF152	1.48025
SLITRK3	0.2775
ZNF211	0.2057
PFDN1	0.665375
RGS11	0.501875
HS6ST1	0.9627
AKR1D1	-2.97366666666667
TNP2	0.0686666666666667
STK31	0.930166666666667
EML4	-1.59791666666667
SGTA	-0.399333333333333
HIST1H2BI	-0.332
PSMD6	-2.08316666666667
KIAA1257	-0.29225
C18orf55	-0.8135
FLJ20273	2.898875
RPL28	0.4135
EPYC	1.684875
NOX3	-1.64
ELAC1	-1.31716666666667
METT11D1	-0.92575
BIN2	-0.522833333333333
NACA2	0.1395
CCDC17	-0.877
HM13	-0.9
UBOX5	-0.66625
UBE2O	-0.0625
UBL5	0.098
APOLD1	1.3665
C9orf31	0.234
TNFSF8	0.9165
ARHGAP29	0.4235
PROKR2	0.1575
PDE5A	2.339
C6orf12	-0.3305
TOM1L1	-0.2255
WHDC1	0.191125
FOXI1	0.0615
RAB4A	-0.0964
TMEM39B	-0.439
ATPBD1C	-1.2375
FARSA	-0.868166666666667
PLEKHG5	-0.109
CMAS	-1.04116666666667
OR7E24	-0.11
SLC30A1	-1.064
CDC42EP5	1.51016666666667
PLAC1	0.73975
KLHL18	-0.0298333333333333
LBA1	0.3852
TAZ	-0.7475
CRIP2	1.117375
BTBD11	-1.28183333333333
C16orf72	0.42125
DIO2	0.7401
LRRCC1	0.113333333333333
CCDC136	-2.584
PRX	-0.122625
RBM5	0.2898
TMEM85	-0.21575
TUBGCP4	-1.4625
APLN	1.733625
CDK7	-0.0375
SSR2	0.0169166666666667
CRELD1	0.5635
C19orf46	2.1305
GAL3ST4	0.0195
KBTBD10	-0.17525
IL28A	0.27375
WDR27	-0.095
MCM2	-1.43366666666667
SOX14	0.2175
FLJ39743	0.4955
KIAA0922	0.638625
HIPK4	0.47
FLJ25758	-0.1265
C16orf57	-1.645
PDZD2	0.595375
MCC	1.40025
HHLA3	0.1125
ID2	1.161
C20orf23	2.13991666666667
ZNF688	1.5185
APOC2	-2.17966666666667
LOC440093	-0.01875
FAM50B	1.6295
PWP1	-0.9015
DNAH10	0.64025
HIST1H2BA	-0.331666666666667
GPR56	-0.613333333333333
METAP2	-0.517875
PAN3	1.41416666666667
STXBP4	0.24125
PDHX	-0.1675
MTA1	0.335333333333333
ZBED4	-0.2285
ZNF720	-0.101
CDK2	-1.83325
RHOJ	0.6645
CDC37	-0.609
ZER1	0.67825
GRK4	0.912
PRPH	-0.24575
POLR2A	0.4105
OGFOD1	-1.22475
NOL5A	-1.429
PHEX	-1.212
FLJ16478	0.40525
C20orf117	-0.710428571428571
CAMTA2	0.4975
C11orf74	0.0791666666666667
DDX17	-0.02275
C5orf27	-0.333285714285714
PLEKHA2	-1.2588
PDE4DIP	-0.7459
SCN7A	0.238333333333333
ZNF559	-0.197666666666667
CXCL10	3.38525
ZMYM4	0.812166666666667
STK32B	2.56906666666667
KIAA0888	-3.2696
TACR3	2.1595
CKAP2L	-0.64275
KIF1A	-1.41966666666667
RSPRY1	0.33525
VCAN	1.919
CYP27C1	0.3845
SYDE1	-1.50983333333333
MED12L	0.08525
ZDHHC21	1.4005
NHS	1.406
TM9SF3	0.5465
DDHD1	-0.393
MAFG	-0.372083333333333
BICD2	0.6484
C14orf119	-0.4295
C14orf43	0.779357142857143
CDH7	0.43575
ALKBH5	-0.609142857142857
JUP	2.104375
TMEM41A	0.297833333333333
MAMDC4	-1.25716666666667
CBX3	-0.06425
LRRC18	0.5585
RBMXL2	-0.755666666666667
PLA2G4D	0.412
FGF13	-1.015875
KIF3A	0.273833333333333
PDIA6	-1.7005
DCXR	0.74
CASKIN2	0.936166666666666
EHD1	0.0503333333333333
MARCKSL1	1.35616666666667
ZNF496	0.193333333333333
SCAF1	0.8715
KCTD8	-1.02225
TRAF3IP3	-0.121357142857143
LSR	1.87525
CXorf1	0.127166666666667
C14orf112	0.203666666666667
EIF2B1	-0.3715
OMP	0.5475
GSTZ1	0.07775
LOC92017	1.30775
ISLR2	1.8515
C12orf36	0.9315
GATA2	-0.851166666666667
GABRA5	-3.102
CELSR2	0.453142857142857
STAM2	0.787
TNAP	-0.8195
PTPMT1	-1.097
GRP	4.35175
SV2A	-1.45083333333333
MAGEA12	-4.5525
CACNG1	3.999
C18orf19	-1.065
GSG1	-0.402166666666667
PTPRJ	-1.04871428571429
FRMPD1	1.983
ZNF668	0.38775
PLEKHJ1	-0.623125
ADAT1	-1.3643
TMEM50A	0.7086
UCN3	1.227
HOOK1	2.265375
IL17B	-1.4235
MLKL	-1.25033333333333
TTC14	-0.112333333333333
KLHL5	1.211125
CRYL1	-0.241833333333333
FOXH1	0.0895
NFYB	0.045
PPM1G	-0.53875
GOLGA2LY1	-0.47
NMT1	-0.563625
HADHA	-0.3328
CHSY-2	2.39
PLEKHF1	1.29164285714286
SAGE1	-3.368
MUSTN1	-0.05575
SUHW4	1.66075
TFEB	1.19216666666667
ZFYVE27	0.26575
ATG12	-1.04283333333333
BMI1	1.11421428571429
ZIM3	-0.26075
MYH4	-0.19825
MASP1	-1.31791666666667
KIAA0984	-0.8415
RPAP2	-0.17725
ASB5	0.2035
BOLA3	-1.31
MIA3	0.979333333333333
KRT35	1.457
KIR3DL3	-0.179
MRPL51	-0.9565
SEMA3F	1.4775
NDUFB2	-0.5265
LOC253012	3.55175
FAM46C	-2.3628
G6PC	-2.3075
CSAG3A	-3.70383333333333
PREX1	2.011
SLC25A45	0.121875
MAPKBP1	0.5197
CPE	-0.6551
GNB1	-0.217
CXCR6	-1.1725
TRIM46	-0.39325
C16orf3	0.6625
HPSE	-0.551875
TIGD3	0.5645
SPG3A	1.7075
LCAT	-1.579
ST6GAL1	-2.18616666666667
POMC	0.389
FLJ36031	-1.08966666666667
NSMAF	-0.621
SKIL	0.6745
ADSS	0.531333333333333
HMGCS1	-2.6235
POLR3F	-0.4105
RAB10	0.328625
ZNF277P	-1.383
ZBTB7B	0.6685
DHRS1	0.3475
ABCC13	0.634285714285714
CNOT3	0.4095
NFKBIA	1.85425
GAK	0.467833333333333
SFT2D2	0.235666666666667
HOXA6	0.5735
CRTC1	0.749
LY6D	-1.378
C20orf72	-0.503166666666667
CPT1A	0.13775
LMO1	-1.848
EIF3I	-0.11425
PRB4	0.13375
MCM3APAS	-0.632
C20orf132	0.225
FOXF2	-2.638
S100A12	0.73225
MLH1	-1.04983333333333
ACTN1	0.8778
MRPL36	-0.842
C20orf106	-0.591
FBXO6	0.205666666666667
MKS1	-0.3115
CX3CR1	-2.2405
PDE1B	1.608
PLP1	-3.89525
KISS1	-0.149833333333333
C14orf2	-0.431666666666667
TBC1D3P2	-0.77025
COMMD6	1.2576
ANKRD7	-1.10525
PTCHD1	-1.644375
NARS2	-0.7205
DOCK7	-0.13025
FAM127B	-0.0085
LOC390243	0.141333333333333
N6AMT2	0.65475
ZNF391	-0.963
DNAJB14	0.579333333333333
WRB	-0.2575
BPI	0.336416666666667
TTC4	-0.949833333333333
FAM10A5	-0.4785
GOT1L1	0.00277777777777782
MAGED1	-0.30025
RESP18	-0.14525
WFDC6	0.0115
MT2A	-0.901
C11orf56	0.419
KIAA1432	0.1215
ROR1	-1.30675
HSD17B14	0.723833333333333
ZFAND2B	-0.085
SAMD4B	0.836
HEXA	-0.150375
HNRNPU	0.380681818181818
USP39	-0.51175
NRD1	-0.70175
R3HDML	0.07075
FLT4	0.572166666666667
OMG	0.243
OR52N4	0.4365
LOC399818	-0.52175
ELA2	-2.43025
VENTXP1	0.4835
RFC5	-1.118
OR52L1	0.6695
PAX5	0.2155
FBXO2	-0.2515
GMEB1	1.157
AKT3	1.40033333333333
CRB1	-2.0715
CTTN	0.501166666666667
UTP15	-0.747833333333333
HSBP1	0.034
PHF11	1.84625
NDEL1	-0.541
USP8	0.34275
BAIAP2	0.80975
SI	-0.20625
ARSJ	-1.67933333333333
BAAT	-3.33125
KCNS3	1.94683333333333
LOC126147	-0.282
TMEM37	0.542
C1orf162	3.42233333333333
MBD1	-0.2234
ITGAL	-0.643
WDR73	0.1695
GKN2	-0.238
ARFGAP1	-0.993625
SLC5A8	-1.45633333333333
ZBTB40	-0.0035
CYP4B1	5.87966666666667
LYPLAL1	-0.5175
CHST3	-1.44775
MAP3K9	0.521
BTAF1	-1.49283333333333
TFAP2E	0.45
RBM35B	0.2285
LOC441251	-0.215666666666667
ANKRD25	0.0352777777777778
UQCRC2	-0.074
MAEA	0.385166666666667
HYAL1	-2.9116
RNPEPL1	0.160333333333333
CPSF2	-0.470375
PSD3	0.6902
ABCA13	-0.304714285714286
AGR2	3.182625
GBX1	-1.5695
HDLBP	0.639928571428571
ACY3	-1.1205
HECW1	-0.29575
ZNF519	-0.57
HOPX	3.898125
ZNF304	1.223
OR12D3	-0.655
FKSG43	0.69125
METTL1	-0.338
MFSD3	0.5112
PSPH	-1.93275
CLCA3	-0.701
DARS2	-1.23033333333333
CDC25A	-1.90316666666667
BAIAP2L1	-0.146
B3GNT5	-0.832625
USP29	-0.79
ARHGEF10L	1.8101
ATOX1	-0.28325
ADAM30	0.4645
DNASE1	0.41075
STT3A	-0.7365
RAB6IP1	0.0975
PTN	-0.8617
C1orf106	-2.69215384615385
HECA	1.55475
RNF122	-0.46525
SLC22A18AS	-0.172333333333333
GNG8	0.136
ELP4	-0.23875
FAM65A	0.230666666666667
RPL10A	-0.107333333333333
IRS4	-0.354
MACF1	1.9444
SEC24D	0.01725
LOC374395	0.21075
TGFB2	-1.058875
MDFIC	0.33325
CHRNE	0.771166666666667
PCMTD2	0.459166666666667
ATP6V0D1	-0.645333333333333
MTA2	0.4075
LZTR1	-0.946666666666667
RAP1A	-0.509666666666667
AXIN1	0.380875
POLR1C	-0.68575
TRIO	0.588916666666667
PLXNA4A	-0.845916666666667
C5orf33	-0.41725
DEPDC1B	-2.37175
ZNF473	-0.322
MTM1	0.24325
GPR107	0.345833333333333
CSNK1A1L	0.4465
FLJ14154	0.85775
NLRC4	3.96475
ENPP4	0.7825
PADI3	-0.718
RNF170	-0.497375
CG018	1.74016666666667
C16orf7	-0.24975
KCNE1	-0.215
NRM	-0.301
SLC37A3	-0.295357142857143
TPD52L2	-1.25966666666667
UNC5B	2.39075
C12orf12	0.405
SDHB	-0.864
CLRN1	0.228285714285714
NUDT10	-0.560166666666667
UGT3A1	0.4195
FBXW8	0.120875
RHOF	-1.16
PTPLAD1	-0.23625
MYO3B	-1.5655
DERA	-1.30575
TPP2	-0.28825
C19orf53	0.3065
GINS3	-1.70275
ST6GALNAC5	-0.987
CHSY1	0.187
MGC15705	-0.191
GPR83	0.143166666666667
EXT2	-0.053125
DOLK	0.238
TUBAL3	-0.39225
ACVRL1	2.2899
ABL2	-0.858333333333333
C14orf156	-0.931
PTPRZ1	-4.5045
DIP2C	1.376625
LAMP1	0.78925
RXRA	0.5641
MAP3K5	-0.3865
ALKBH1	0.246333333333333
PDLIM7	0.3935
ARL14	-2.153
SNIP1	-0.1495
TIMP3	2.09966666666667
RGS3	-0.0205
SPAG16	0.8305
ABHD4	1.1795
ARHGEF12	0.904416666666667
GLUD2	0.107
RAC2	-1.6311
UAP1L1	-0.4665
SLC18A3	-1.2725
YOD1	-2.10133333333333
RALY	-0.558
HMOX2	0.573375
DGKH	-0.6255
DBNDD2	2.466
YIPF4	0.12
THAP10	-0.4025
ZNF513	0.74425
HAGHL	0.117833333333333
ITGB4	0.0591666666666667
CCDC141	0.7085
YTHDF3	-0.71125
C5orf28	-0.07875
RPL7L1	-0.34975
TMEM30B	1.2355
ANKRD35	0.6965
DUOXA2	0.51425
TBC1D5	0.362375
DFNB59	0.055
HRH4	0.226
MYO6	3.6561
DNAJA4	2.731
RBM24	1.805625
CEACAM20	-0.95475
RBM23	-0.650214285714286
NGFB	-0.0295
C1orf63	-0.6571
KRTAP7-1	-0.2115
PERLD1	1.82775
NPB	0.3255
C17orf59	-0.0997
HSPBAP1	-0.24
SLC15A4	0.099375
PRTFDC1	-1.76775
OSMR	-1.33714285714286
CYSLTR2	-1.554
C19orf25	0.4765
KIAA1797	-0.652
NLRP6	-0.754
FAM105B	-0.2981
SCRN2	-0.319666666666667
LRRC58	-0.0882
RNF17	1.3935
NEIL3	-2.733
FAM137A	-2.2355
SKP2	-3.1935
PARVA	0.8005
PKLR	-1.699
RNF34	0.078375
A3GALT2	-0.13975
C12orf50	-0.2526
SUNC1	-1.3955
FAM102B	0.879833333333333
CCT2	-1.368
LRRC37A2	-0.722
ARF4	0.454
SIKE	-0.391125
C8orf48	1.2145
MBTPS1	0.329071428571429
GPSN2	-0.103
NCF2	2.93675
SLC12A6	0.0963333333333333
MRPL48	-1.72925
HMGN3	-0.365666666666667
LRRC62	-1.01725
PAX9	-1.253375
FAM55A	0.2375
C20orf42	-4.24
SCML2	-1.54483333333333
BCL9	0.23925
FAM40A	-0.1615
C9orf41	-1.515
ZNF774	1.0235
LETM1	-0.39825
PLXNB1	0.8065
NIPSNAP1	-0.64225
USP10	-0.84175
F9	0.107
LIPE	2.9135
CNGB3	0.674
C12orf52	-0.070625
PI4K2A	-0.155375
MED8	-0.422
STAT4	0.3705
FGD4	0.149666666666667
RNF145	-2.69466666666667
WDR32	1.3598
CLDN2	-0.133666666666667
TCEAL8	0.30925
ZMYND8	0.4914
PDXK	-0.80203125
GATAD2A	-0.34525
PTGES3	-1.07
CCM2	-0.236
TAP1	0.3305
ZNF670	-0.6365
ETS2	-0.862928571428571
C6orf166	-0.0958333333333333
PRMT2	0.439785714285714
OR4B1	0.2525
INTS8	0.0725
CCDC102A	-0.20525
CCDC83	-1.2595
ITGA1	-0.1715
EPHA5	-2.2679
FAM24B	-1.14433333333333
TSGA10	1.306
HAL	-0.183666666666667
MYOT	0.02325
SPACA3	0.445
BCL2L2	-0.443333333333333
CUGBP2	-0.230333333333333
CCNB3	0.978
RNF113B	-0.56525
MERTK	-0.106
BAG1	1.2325
VPS36	-0.15475
ORMDL3	1.4057
C1orf190	0.0025
ZNF625	-0.223
CORO2B	-2.152
ALOX15	-0.7935
CST1	4.1525
NUPR1	2.08833333333333
CCL7	2.5185
SMCR5	-2.556
DSC2	1.0045
RBMS2	0.3165
GRIK4	0.314
TRIM65	0.0242
TMPRSS6	0.274642857142857
TP53INP2	-1.04275
GLB1L	0.5595
LOC388284	0.201
PUS1	-0.883071428571428
BCL9L	-0.342
OLFM1	-0.718416666666667
RET	-0.136125
MASTL	-2.12283333333333
ALX3	-0.05325
IL1RL1	-0.323
ZNF765	-0.4973
C14orf138	-0.85675
SNX10	0.451666666666667
TAC4	0.2665
C1orf64	4.261
POGK	0.602125
MAPK9	-0.2365
ZNF366	3.353
C8orf79	0.4725
CLDN7	0.87975
OR5AT1	0.5625
TRIM37	-1.40975
LRRC25	2.28575
GRHL2	2.353
TEKT3	0.47375
LASS5	-0.841833333333333
ABCC4	-2.33275
DLG3	0.9945
VGLL1	-0.051
ZFP36L2	0.595
MFRP	-0.5705
KIAA1799	0.6495
FLJ44379	0.9525
PCNX	0.21625
ANXA9	1.7895
CYP4V2	1.1664
PIK3C2A	0.48725
SRR	0.7745
NOL3	-2.22275
IFITM2	1.2405
ARNTL2	-1.66725
ZNF595	0.896
NLRP13	-0.042
ASPH	0.895625
CPA2	0.668
PVRIG	-1.8665
LEPR	0.148666666666667
C16orf42	0.401833333333333
SH3BGRL	0.191
FAM77D	-0.860333333333333
FNDC7	-0.3355
C9orf6	-0.690666666666667
NOTCH2NL	0.810166666666667
PGBD1	0.0808333333333333
SYNGR2	0.235166666666667
PITPNA	-1.1195625
PRPF4B	-0.9384
SLC43A3	-2.16871428571429
NRBP1	-0.1565
SLC25A22	0.296
ILK	0.238625
SLC22A8	0.585166666666667
MRPS7	-0.89625
PITX2	-1.0865
FABP3	0.00875
OR1L1	0.7165
LOC728215	0.813
BLID	-2.0405
KIAA1217	3.24888235294118
TFPT	0.10725
AP4B1	-0.97375
VBP1	-1.774
OR1K1	0.2455
MORC3	0.58025
BHMT2	0.1705
C3orf10	0.811
FZD7	1.968
WFDC10A	-0.282
PMS2CL	-0.33575
CCDC32	0.192833333333333
FA2H	-3.22725
ALG13	-0.0885
TTLL7	-1.0608
SPOCK3	-0.68625
SLC13A2	1.032
AIM1	2.06325
GPRC6A	0.591
EGR2	2.82225
MED11	-0.5795
WWC1	1.61775
SH3GL3	-4.29575
RIF1	0.125857142857143
PRLH	-0.065
VLDLR	-2.2315
DBT	0.5133125
C21orf63	-0.56275
CGGBP1	0.398625
KRTAP12-2	0.4075
TADA3L	0.43875
ZBTB16	2.80675
PDGFB	2.119375
RFX1	0.450375
UQCRB	0.2359
LOC133874	0.5575
HPS3	-3.27375
LGALS3BP	0.1143
DKFZP564O0823	2.88921428571429
MRFAP1L1	0.567625
HOXA10	-1.48983333333333
NGB	-0.2755
KIF21A	-0.320923076923077
IFLTD1	2.58
LZTS1	-0.56925
ARHGEF3	2.96625
RHBDL3	-2.0935
CSNK1G2	0.324083333333333
ChGn	-1.30425
KIAA1244	2.38083333333333
GABRB2	0.4235
MGC72080	-1.1325
CD27	2.55375
EGLN1	-2.9017
PEX13	-0.32775
RWDD3	-0.46675
RNF12	-0.760333333333333
GRIN2B	-1.2705
ADAMTS14	-0.890375
DYDC2	-0.0936666666666667
ATP6AP1	0.9403
NR1H2	0.353333333333333
PDK2	0.9165
C3orf17	-0.111
SLC38A2	0.00842857142857144
SLC25A29	-0.0108333333333333
C15orf29	0.60775
ADAM9	-0.853916666666667
TMUB2	0.44675
GPR176	-0.8455
AGK	-0.720375
