Hybridization REF	TCGA-BH-A0B7-11A-34R-A115-07
PRKD1	0.401
SOX8	1.218875
KIAA0195	0.173833333333333
MICALCL	1.50633333333333
ICAM1	-0.880875
C10orf126	-0.058
SIX4	-1.1935
BCL2L1	-0.2573
CD19	-0.801333333333333
RAPGEF3	2.31716666666667
KIAA0974	0.01775
MAPK3	0.085
OR10A3	0.5595
MAP2K1IP1	0.97
STK4	-0.998166666666667
CHIC2	0.4453
DLX5	-1.2915
ZNF367	-1.916
FBXO41	-1.09325
ADK	-0.625875
hCG_1995786	-0.872833333333333
GTPBP10	-0.3965
TGOLN2	0.552375
CTBS	-0.356666666666667
FGD1	0.46325
ETS1	-0.964833333333333
EDC4	0.376625
GSTA3	-0.75725
HOXB6	-1.24416666666667
C9orf131	0.55075
BCAS1	-2.57
U2AF1L4	-0.2105
PDHA2	0.245333333333333
SORD	0.26125
SLC25A33	-0.4005
WDHD1	-3.04025
OR8K5	-0.202
RNASE11	1.1455
STAP2	1.45575
TRIM44	-0.1636
CHCHD8	-0.9895
SIDT2	1.26783333333333
OR2B3	0.7405
TRRAP	-0.35525
TRAF1	-0.492090909090909
RYR2	-2.62175
FAM71B	0.2325
SLC45A4	1.29075
TRIM32	0.178625
ATP6V1G1	0.42225
TRA16	-0.19175
SERHL2	1.421
PRKY	-0.211833333333333
NPR2	-0.14575
TAS2R40	0.26825
OR5I1	0.315666666666667
ZFYVE26	0.189333333333333
WFDC11	-0.635
CSH2	-0.5005
OR2T8	0.4835
TBX20	-0.547
LYPD5	2.51266666666667
STOML2	-0.487666666666667
ALPI	0.5715
FAT3	0.321625
ZNF273	-0.6910625
NPSR1	-0.2645
FLAD1	-0.203333333333333
RAB5C	-0.1825
TTLL3	-0.567
KIAA1618	-0.823166666666667
NPPC	0.833
ZEB2	0.0222
MRP63	-0.41675
WSCD2	1.0835
NEUROD4	-0.94
SNAPAP	0.27925
MTMR2	-0.914529411764706
STK35	-0.19675
USP48	-0.70025
NR1H4	-3.73775
RASL10A	4.21025
SSTR1	-2.895
C1orf35	-0.05
APOBEC3C	-0.19875
RUSC2	1.219
SALL4	-3.64675
ZCCHC8	-0.16725
RAD17	-0.206125
ZNF708	-0.0661666666666667
LILRB5	1.405
TEX12	-0.0945
C9orf79	-0.2325
ARHGEF1	-0.0366666666666667
ABCA4	0.159666666666667
RNF214	-0.337
PPAPDC2	0.7595
ARID4A	0.785333333333333
SYCP2	0.131625
OPRM1	0.17975
RP13-102H20.1	2.037
CYP26B1	0.995833333333333
APCDD1	3.49916666666667
PCCA	0.3265
ALS2CR7	0.503
AQP5	2.8275
YLPM1	-0.013875
PRKAR1B	-0.8711
IL16	0.3813
TCF3	-1.00875
ZSWIM7	0.26825
SERPINE1	-2.0424
BAI2	-0.312
SMC5	-0.363
SMN1	-0.180333333333333
SLC13A5	-2.09775
POU2F3	1.25175
BACH1	-0.603333333333333
GMCL1L	0.5365
PPP2R2D	0.104375
LRRC51	0.825916666666667
EDARADD	0.879
LRRC3	-0.206
FAM124B	-0.31625
C20orf70	0.263
LOC285735	-1.5115
CTBP2	1.4706
ZMYND11	0.830125
CDH23	1.86466666666667
OR1N1	-0.5725
LOC400590	-0.20375
PDK1	-2.322625
LMTK3	-0.488
USHBP1	1.4945625
ZFYVE21	1.053
hCG_21078	-0.102375
OAF	-0.39275
WDR41	-1.1015
SPINK6	-0.91475
GDEP	0.1185
MEG3	0.505
OXSR1	-0.945214285714286
RAD51	-3.51083333333333
RPL13A	0.34725
DYRK1A	0.1805
FLJ25791	2.669
SARDH	-0.114
RBBP5	-0.952666666666667
ORC2L	-1.615
NCAPH2	-0.147
RNASET2	-0.2205
WDR79	-0.853666666666667
FLJ39779	0.58
C3orf1	-0.14125
DDX23	-0.108
MGC40574	0.636
MORC4	0.1975
MYRIP	1.92281818181818
LY6E	0.49375
SLC39A11	1.04775
ATP12A	-0.921
AUP1	-0.078
PIP	6.54425
CORO7	-0.7315
PITPNM3	-0.0435
ENPP1	-0.0965
PPP1R1C	-2.32566666666667
NRBP2	0.828375
KCNE2	0.6935
P2RX4	1.66175
CCND2	-1.43228571428571
OR5T3	0.851
CUL4A	0.0368333333333333
CFB	0.23225
PCP4	-2.81333333333333
HEMGN	-5.72183333333333
UBIAD1	-0.1885
CDC42BPB	-0.6127
CYB561D1	1.1255
RIMS2	0.056625
ZNF488	-0.231
RNMTL1	0.28425
SART3	0.158166666666667
CAPN10	-0.337
CCR5	3.78666666666667
APOA1BP	-0.519
NDUFS5	-0.5005
PDLIM3	3.2736
VPS24	1.1137
SCN8A	-0.80525
C1orf67	-2.44533333333333
MRCL3	0.290333333333333
TMEM145	-1.95975
KCTD16	-0.522166666666667
RNF149	0.462
FDXR	-1.18825
CDCP1	0.821
PAX3	-3.4394
LASS4	1.56375
HSD17B8	0.6455
YAP1	-0.273
NNT	-1.8625
SC5DL	0.1385
DKFZp566H0824	-0.149
KSR2	0.662
RAD21	-0.677866666666667
ST8SIA2	0.90875
L3MBTL3	0.614375
SNRPB	-1.35825
MGC14425	0.067
MIF	-1.20475
TAPT1	0.764
IRF8	1.4408
PRO0132	0.3975
HERV-FRD	-0.9805
ACD	-0.624
BCL3	0.914
SPATA13	-0.47275
MRLC2	0.3755
F2RL3	0.114125
CFHR3	1.0705
DUSP15	0.4725
TMEM46	-1.15933333333333
SF3B4	-0.351333333333333
MAP7D3	-1.4355
STELLAR	-0.24
SEMA5A	1.4075
H2BFS	-1.68525
LRRC28	-0.336
MORN2	0.2115
XYLB	-1.245125
WDR21C	0.8055
HIATL1	-1.14325
ADAMTS10	0.596833333333333
WDR55	-0.15025
MFSD5	0.131
OR4N2	1.2675
DUSP16	1.32194444444444
NLGN4Y	-2.09688888888889
INHBC	-0.337916666666667
NUMA1	1.64675
DEFB123	0.21725
GIPC1	-0.0195
MGC27348	-0.389
FLJ33590	0.1935
FZD1	2.64
MKL1	1.59466666666667
SAA2	4.18325
C1orf94	-1.042
C7orf28B	-0.396
TMEM185A	0.24375
ZZZ3	0.1825
C16orf5	0.005
GALNAC4S-6ST	0.538
C1orf186	-0.18675
IGFBP4	1.30166666666667
NDUFA10	0.869
CLIC2	-0.3695
RNF13	0.5825
GPR103	-0.2695
CD69	-1.7195
MYOZ1	1.464
IFNB1	-0.9295
CLNS1A	-0.5775
CXorf45	-0.357
ZXDB	0.1365
FUNDC2	-0.05475
GPA33	-0.79875
C9orf70	0.394
SLC2A9	0.484375
LOC126520	0.2135
MAGEB1	-0.0815
LCE2A	-0.232
C18orf34	2.986
FMNL2	0.01925
KRT85	0.09075
CRYGA	-0.128
GEM	1.779
THAP6	-0.4092
ALKBH3	0.622166666666667
TM6SF2	-0.511
C20orf82	4.58925
RANBP2	-0.0376666666666666
LIG3	-0.2681
RETSAT	1.070375
OR8S1	1.0825
CAST	-0.438
TGFBI	-1.1434
C15orf37	-0.47425
PGM3	-1.2265
SLC4A11	0.235625
FAM123C	0.954166666666667
TAOK1	-0.03225
CISH	1.842
OGDHL	-3.194
SPINT2	2.23316666666667
ZNF33A	-0.181
CLDN18	0.499
RNF128	0.46075
CCDC71	0.21625
RASSF6	2.89166666666667
HSPG2	0.6605
ATP6V0E1	0.45
ABHD6	-0.19675
CD274	0.1125
GCNT1	0.01375
NT5C1A	0.0616666666666667
TM4SF5	-4.037
C21orf58	-1.74083333333333
SUCLA2	0.097
RFTN2	2.9575
SCNM1	-0.725
SLC9A10	1.328
FUNDC1	-0.3115
SLC35F4	-2.44
AMD1	-0.69925
COL6A6	6.61625
OR4K2	0.4835
TRIB2	-0.489666666666667
LOC91461	-1.012
GHSR	0.257
ATP8B1	1.486375
C1orf78	1.91533333333333
RNF183	1.80583333333333
STX4	0.2002
TPPP2	0.645625
MYBPHL	-2.0125
TXNDC6	0.1308
C9orf47	0.3515
FAM137B	-0.00449999999999999
FANCB	-2.852
C11orf9	-1.792
DPY19L1	-1.277
VDAC2	-0.570666666666667
VHL	-1.49525
LMBR1	-0.688375
C8orf44	-0.22725
ZPBP	0.2775
FGF23	-3.07266666666667
C21orf67	-0.1135
PCNT	-1.47925
BCKDHB	0.6246
GALNTL5	0.2925
BET1	-0.601375
ARL13A	-0.248
HDAC6	-0.29225
N4BP3	-0.0183333333333334
OTOP1	0.135833333333333
TTC30A	1.205375
CRISP1	0.814
KRT32	1.5125
VSTM1	-0.417
ZNF622	-0.18975
POLR3B	-0.0552
DNAJC10	0.01675
C12orf54	2.4565
ADIPOQ	4.13416666666667
RIT2	0.18325
CD44	-1.15615
ABCA3	0.98875
RPS17	-0.00725
FEZF1	-0.79
PCDHB15	-0.15475
KCNMA1	0.173454545454545
CCDC116	-1.6085
C15orf27	-2.4525
NARG2	-0.7095625
ITGA5	-1.72075
MEFV	0.7295
TUT1	-0.2955
LOC541473	0.11875
NMBR	0.6085
GLT1D1	-1.63733333333333
ABCB7	-0.5285
PFKP	-1.93918181818182
C9orf91	0.6113
LRRC41	0.5825
C1orf85	-0.159333333333333
ATP5F1	-0.649625
STOX1	0.464125
GFOD2	0.32775
SLC25A3	-0.636375
ZNF646	-0.2343
ZAR1	-1.5345
OSTbeta	-3.07275
GALNT3	3.285
IFT122	0.514666666666667
LDB3	0.2877
GARNL1	0.119642857142857
HOMEZ	0.0208333333333333
LRRC6	2.7095
ANGPTL5	-1.67225
UBAC1	-0.515
DLEU7	0.01775
RPL19	0.073625
TOP1MT	0.3685
LOC643641	0.83775
MBD3L2	0.8275
NTSR1	0.2505
WISP2	-1.6035
GPSM2	-1.896875
RDH10	1.0322
PRKCG	0.076
HIST1H4J	-0.661
MON1B	0.3501
MLF1IP	-2.96133333333333
ZNF446	0.5805
COL4A5	0.3587
SLC26A1	0.151214285714286
RGN	-0.116625
CCNB1	-3.61375
C9orf165	0.3445
CCDC28B	-1.13275
CCDC97	0.80725
FGR	1.89075
MSRB3	0.8632
EPN2	0.69825
COX15	-0.569333333333333
KCNK6	0.0344
XK	-2.92425
GDA	-4.692375
HEPH	0.02775
THRAP3	-0.0575
MET	-0.0645
PHYHIP	0.80525
LYAR	-1.157
ING3	0.705
AK7	-0.92175
CCT8L2	0.270125
COPS7A	0.426833333333333
WSCD1	-0.28025
RNF185	1.3485
TNS3	-0.28725
KNDC1	-0.847166666666667
RWDD4A	0.39
MED13L	0.2955
ZFYVE1	0.21025
C7orf44	-1.33966666666667
MRPL1	-0.11
STGC3	-1.61
TEAD1	-0.357666666666667
RPL7A	0.0722142857142857
ARL6IP1	-0.7167
C1orf178	0.078
CTAGE5	0.13
TMEM184A	-0.0476666666666667
SLC25A14	-0.0975
CACNG5	-0.066
ATXN10	0.2618
ECH1	-0.0333
CCL22	0.463666666666667
CYP2F1	-2.0035
GADL1	-0.162
TMEM19	-1.1423
RUNX3	1.48075
EFNB1	0.7425
LIPN	0.368
ACSM3	-2.7235
SIGLEC8	0.839333333333333
ASCC3L1	-0.07675
NOL8	-0.55575
RELT	-0.921333333333333
Magmas	-0.697
PPP1R15B	-0.6492
C11orf2	1.19625
VKORC1	-1.166
MGC26647	-0.1755
TRPM6	1.08933333333333
UGT2B7	-1.94283333333333
FEV	-0.28425
FOXK2	-0.3918
PDCD5	-1.34466666666667
SLC8A1	1.5966
DGUOK	-0.928666666666667
CLDN16	0.7575
GAGE1	-0.7975
RBM17	0.2742
C1QTNF3	-0.33075
VGLL3	0.034
UNQ5830	0.1705
CD1A	-2.90066666666667
SCGB1C1	1.223
SUPT4H1	-0.802625
TRAF5	-0.121
ASAHL	0.59175
FAM73A	1.00266666666667
OR6B1	0.4555
WHSC1	-2.0716
GFPT2	-0.583
LOC339809	0.7985
STARD5	0.396333333333333
SIP1	-1.20475
DNAJC15	-0.7555
STAU2	-0.6328125
FAM98A	-0.975125
RAD23B	-0.5648125
LRRC33	-1.462
CHRAC1	-1.0755
C21orf89	-0.07975
C19orf43	0.1995
KLK8	3.305
CCNE1	-2.522375
PKDREJ	1.88016666666667
SSU72	0.1085
C17orf73	-0.521
GPR78	-0.001
WHSC1L1	0.1401
GSTA2	-0.57925
SMUG1	-0.229166666666667
UFM1	0.4799
AP3M2	-0.328583333333333
USP14	-1.254125
FBXL14	0.782166666666667
DSTN	0.66525
SFRS14	-0.985
FBXO31	0.388333333333333
C12orf40	-0.29775
FRS2	1.08975
NR2E3	0.33275
TUBB2C	-0.6845
GMPR	-0.384166666666667
C9orf139	-0.0185
ING5	0.0423571428571429
LOC730092	0.0383333333333333
ORM1	-4.57125
RP11-11C5.2	-1.67075
HSPD1	-1.0086
PIWIL3	-0.42125
C5orf13	-0.9562
OR5R1	0.29
LCOR	0.539875
PLEKHA9	-0.4165
CCDC43	-0.78925
ZNF232	0.63725
SLC6A7	-0.573
ADH5	0.198583333333333
SHBG	-1.19516666666667
CROCCL2	1.02
PANX3	-0.2865
CDIPT	0.9835
SLC16A5	1.0925
TUBB	-1.16
TOR3A	-0.1978
PREP	0.0641666666666667
ENTPD8	0.131714285714286
CHMP1B	0.58625
SYT12	1.2839
MYH6	-2.18144444444444
MAP3K13	0.902166666666667
KLHL30	-0.341166666666667
LCMT1	-0.04025
EIF1AX	0.143416666666667
FOXD4L1	0.689
SLC24A5	-0.6405
RNF166	-0.0177
TJAP1	0.58925
TMEM156	-0.930166666666667
ZNF239	0.99175
SNX19	0.2969
GKN1	0.38
FCN1	1.0413
C1QL1	-1.31775
ATP11C	-0.506375
ZNF35	-0.07625
CARD8	-0.104
LIMD1	-1.07783333333333
KIAA0286	-1.578125
XRN2	-0.344333333333333
CD6	-0.278166666666667
TOX3	1.04675
ZSCAN4	-0.819333333333333
RSRC1	-1.3245
COG1	0.12525
PTRF	0.9156
C16orf35	-0.48925
FBXO24	0.42375
CHST11	-1.96375
THRB	1.0096
MYBPC1	6.1825
RNF39	3.10583333333333
PSMD11	-0.92975
ALAD	0.3805
EN1	1.88375
SLC9A9	0.30225
GSTM4	-0.0528
CDC42BPA	-0.874842105263158
RCSD1	0.66525
LUC7L2	-0.0454
SPTBN1	0.862
LOC146167	0.447
BAT5	0.3847
ZNF452	0.035375
LSM4	-0.962625
SRP72	-0.6344
SGK269	-0.18125
MTX1	-0.3215
CENTA1	-0.135
UNQ9433	-0.642
ATR	-0.3185
DDX49	0.0555
PAQR8	-0.905166666666667
C14orf174	0.02925
GBGT1	0.6225
THAP1	0.25625
OR10K1	0.4
RASIP1	-0.0416666666666667
DPYD	0.6045
DOHH	0.11225
C18orf45	0.536
POF1B	0.8002
ZNF552	3.312
USP32	-1.14225
MED27	-0.738
C14orf149	-0.650833333333333
PRDX4	-1.64483333333333
ABHD12	0.0374
AGT	-4.80975
SLC22A14	-0.4615
C1orf58	-0.0795
PILRA	0.33375
ABCF2	-0.5685
C17orf85	-0.3802
TKTL1	-1.19825
FGF1	2.8794
IL6R	-0.0228333333333333
VPS25	-0.6035
CHRNB2	0.663125
COL7A1	-0.4696
LRRC48	3.0505
SPG20	1.137
COX10	0.1245
GCA	0.9575
ECEL1	0.0646666666666667
GLG1	0.222166666666667
SRD5A2L2	0.63
MUTYH	-0.254
ZNF70	-0.23825
L2HGDH	-1.24425
GPATCH2	-0.22325
ZNF655	-0.11575
ZNF227	0.555166666666667
MCOLN2	0.3005
NQO2	-0.153
KCNQ5	-0.751
NEU1	-0.122166666666667
QRICH1	-0.011
ZBTB20	1.75166666666667
RPUSD3	-1.0045
EPGN	-1.86766666666667
TSN	0.2775
SPRY2	0.627
LZTFL1	0.636875
GMFB	-0.3295
PBEF1	-0.2108
HBG2	-3.629
TMEM8	-0.86025
PALM2-AKAP2	0.672333333333333
NFYA	-0.4095
FAM108A1	0.427875
PBLD	0.452875
NRG4	-2.04825
PIGF	-0.893
PTGER1	0.6415
NOS2A	-0.346
C21orf34	1.03566666666667
C21orf51	-0.0344166666666667
IL17C	-0.454
TRMT6	-0.7345
ETV2	-0.0738333333333333
CCDC109A	-0.7325
MYLK2	-3.054
ATP10A	1.333
DPH4	-1.00325
C5orf5	-0.729
KCNA4	0.953166666666667
NMNAT2	0.0935
GLYATL2	2.7725
LSMD1	-0.6975
IL23R	-1.49475
NRF1	0.00724999999999999
MUC15	2.22916666666667
PRDM12	-2.1895
PAQR4	-1.47764285714286
RBBP6	-1.24875
IFI27	1.574
SKAP2	0.735333333333333
TAGAP	1.673
TJP3	1.71
C9orf61	3.76375
IDS	-0.499785714285714
PARG	-0.1705
LOC131149	0.7495
DYRK4	0.326833333333333
MICALL1	0.69925
GALR2	-0.186
GPBP1L1	0.523375
TBX21	3.724
KCNJ6	-1.18116666666667
GGN	0.15275
CASP5	0.517666666666667
RNF182	-4.78
BRD4	0.1525
DOK4	-0.15
SLC46A2	2.38583333333333
SOX9	2.08533333333333
ZNRD1	-0.7035
PRR6	-1.457
FAU	0.379625
DTNB	1.7575
CARD9	1.623
STS-1	-1.61433333333333
SLC4A5	0.00437500000000001
NSBP1	-0.58925
UGCGL2	-0.820416666666667
POTE15	-0.898
NOXA1	1.1135
RP13-347D8.3	1.527
SAMD10	-0.150666666666667
EP400NL	-1.4925
TCF21	0.72075
AMELX	0.62175
JPH2	1.1944
SLA	1.453875
DLST	-1.21916666666667
SEPT12	0.72475
RGS20	-4.416
LXN	0.966666666666667
ZNF419	0.164625
UPK3B	-0.191
RELL1	0.86175
ESPNL	-0.19
KLHL21	0.993625
PI15	3.442
C2orf61	-2.7195
LOC407835	0.0586666666666667
RER1	-0.0439166666666667
ELAVL2	-0.479
MGC26718	0.2965
KLF2	2.6475
TNFAIP8L3	0.86825
TFE3	0.4065
C11orf17	-0.568125
15E1.2	-2.63125
SNRPC	-1.35125
DLGAP1	0.71975
PGLYRP1	0.23325
OVCH2	1.5665
IRF7	0.6102
SET	-1.5391
NAB2	0.3135
LRP5L	0.76275
FAM120A	-0.4179375
ASCL2	0.339
SHH	-0.357
ATP5H	-0.7435
THPO	-1.33216666666667
TYRP1	-4.73866666666667
HIST1H3E	-0.431
EIF2S1	-0.54
TNFRSF17	0.0816666666666667
TARSL2	0.54775
NKX2-8	0.548125
C1orf115	3.120125
LOC56964	0.2125
KIAA0841	-0.45725
ISCU	0.7865
TTMA	0.3175
ZNF414	0.5405
LOC441150	-0.16525
RAB15	0.74675
HBP1	1.52066666666667
TNNT2	-0.888833333333333
CECR5	-0.053
PHGDH	-0.798375
JRK	0.0116
XPO4	-1.0735
FAM131C	0.3265
ARHGAP25	1.5354
CA9	-3.60022222222222
GPR62	0.833333333333333
TLX1	0.052
GPS1	-0.109
OR2M2	0.211
BDP1	-0.204642857142857
FAM70B	0.7935
RPS29	-0.228583333333333
MKLN1	-0.6056
TSPAN19	-3.3555
SLC29A3	0.5122
LGALS4	1.02633333333333
USH2A	0.493333333333333
NF1	0.085
APOBEC3A	-0.8774
IMPAD1	-0.668666666666667
OLR1	-0.252166666666667
NRAP	-0.318
HCFC1R1	-0.546
TAOK2	0.289333333333333
MCM10	-4.23516666666667
MAP4K3	0.198666666666667
CBS	-2.862875
CLK3	0.2206
PCDHGA5	0.2685
ELF4	-0.665625
FAM71A	0.0905
C11orf49	0.15525
CLIP2	-0.333
BTBD9	0.6442
ZNF524	1.307
KDELR1	-0.485
ZNF509	0.835
NCSTN	0.8255
ZNF533	0.505642857142857
PARP4	-0.3345
GALNT9	-0.545333333333333
NPY	-3.3045
BEGAIN	-0.9665
TMEM77	0.109333333333333
FOXRED1	-0.7235
SLC16A2	0.547833333333333
SLC35B1	-0.76925
GK5	-0.26625
SDCCAG10	-0.411
C4orf20	0.62275
SLC9A2	0.098
ADD1	0.0871428571428572
TAL2	-1.41433333333333
ACLY	-0.43875
DNAJC1	-0.1135
SOST	-2.5215
USP43	0.0666666666666667
CYP4F12	-0.49625
FKBP5	0.853
CHCHD5	-0.3071
NUDT22	-0.513
CCDC85B	-0.8135
OR51G2	0.333
STRN3	0.435
TMOD2	0.33575
FLI1	0.548
MAB21L2	-0.502166666666667
DGKQ	0.8555
VPRBP	-0.294
SCNN1B	0.1354
ECHDC3	2.5535
TMEM106C	-0.61575
CSNK2A2	-0.252
RPL39	-0.5376
HERC3	0.4232
ZBTB47	0.877166666666667
ZNF681	0.13625
PAGE2	-2.80925
CLIC5	3.13542857142857
RABAC1	0.2675
ZFHX2	0.49175
YPEL1	0.542833333333333
KIAA0776	0.43525
NR1D2	1.40875
DNAJC4	0.2385
NPNT	1.0099
ZNF677	1.217
ZNF536	-0.49
MEF2B	0.164333333333333
PTPN4	-0.124875
CTCFL	-5.12
STX5	0.279333333333333
CD72	0.675
VEGFA	-2.15231578947368
XRCC1	0.0254
MAS1L	0.157166666666667
ELL	0.3198
SETBP1	2.4165
CDH11	1.18216666666667
NDC80	-3.92346153846154
DMBX1	-2.99075
NRSN1	-0.456166666666667
BAT2D1	-0.2435
CDS2	0.381166666666667
C1orf212	-0.200166666666667
SENP3	0.044125
IL1F9	-0.6925
EEF2K	-0.17025
COG8	0.53
CEP72	-1.171
OR1L8	0.833
MUS81	-0.20925
PHYH	0.272875
GGT6	2.04016666666667
C22orf23	-0.361416666666667
C13orf33	2.697625
MAPK8IP2	0.256
NELL2	-0.60425
POU3F2	-3.7355
ALPK1	1.852375
MRPS18C	-0.72275
RPLP2	-0.064
FGF22	-0.2635
SPNS1	-0.291666666666667
ZFP1	-0.455
IL1RAPL1	0.73175
PCSK9	-3.858
NKX2-1	0.150142857142857
C6orf189	2.32875
SP4	-0.8165
SLC11A1	0.0707
C21orf25	0.488666666666667
ICAM2	0.890375
SH3GL1	-0.296333333333333
GSK3B	-0.5975
RALB	0.5125
PDXP	-0.638666666666667
GNGT1	-2.79175
KIR2DL1	0.401
TNFAIP3	0.500083333333333
C6orf32	0.8807
CBLN2	-1.794
PANK3	-0.328
TAAR9	0.8495
WDR82	0.529642857142857
APOM	-3.404875
TRIP10	-0.03875
SPATA16	0.4745
C1orf135	-3.56425
USP51	-0.0755
TESK1	1.135
C11orf64	0.321625
ZNF611	-0.1105
PDE6G	0.187
HLA-DQA1	1.713
GCLC	-0.212625
SEC61A1	-0.193071428571429
TWSG1	-0.184333333333333
ZMYND10	1.2535
CTDP1	0.683125
ADAMTS6	-1.474
SLIT1	-3.18875
KRT86	0.1355
KIAA0574	-1.693
GTPBP2	-0.3799
PQLC3	0.49625
PRRX2	-0.230333333333333
C15orf44	-0.0025
MKKS	-0.753125
C11orf10	-0.67325
GPR110	1.66425
CD109	-1.96633333333333
ADCY1	0.160166666666667
RHBG	-2.962
TP53I3	0.5235
SLC22A3	0.0647
UCP2	-0.722
FOXG1	-3.07566666666667
OR2AG1	0.027
TRIM24	-1.15575
PROC	-4.30425
TAAR6	0.09175
AMTN	-1.504
C10orf47	0.226166666666667
DEPDC1	-3.903
FLJ45557	0.7265
ZDHHC17	0.2876875
KIAA1429	0.0455
KCNH1	0.185
VNN3	0.420125
PSMAL	3.446
PPARD	-0.248
HFM1	-0.5735
YBX1	-0.992833333333333
ZNF695	-2.4425
SCTR	-0.101333333333333
DCDC1	1.2825
VPS26B	0.6474
MTF2	-1.2385
ATP6V1F	-0.55975
CCDC94	0.3545
PERF15	0.545
CCL11	-0.17575
LMO7	-0.616
DCST1	-1.376
ADRBK1	-0.252875
CDRT4	0.5285
ZNF84	-0.29125
HOXD8	0.683
STARD8	-0.032
FOXP2	-0.39125
CCDC103	0.926
POLR3A	-0.4428
GSC	0.368333333333333
ZNF114	-2.34883333333333
HTR7P	0.298
LALBA	2.903
RMND5A	-0.6995
PSCD2	1.61325
ZNF409	-0.0625
KRTAP1-3	0.098
MAF1	0.18975
LOC201725	-1.275
NRN1	-1.436625
SPAG5	-3.8825
DNAH7	2.12516666666667
FLJ43860	0.918
BRCA2	-2.6525
ACADM	-0.200125
CXXC6	-2.363
RAGE	-0.45125
CHMP2A	0.3655
FAM8A1	0.1809
GPR21	0.41
SLC12A3	-3.2175
FVT1	0.452428571428571
ZDHHC7	0.227625
FLJ44048	1.0625
SLC44A3	1.91016666666667
SDSL	-0.0495
MMP8	-1.33
PLA2G12B	-3.98133333333333
ACY1	-0.53825
MT1E	0.9625
OR4K15	0.498
TECTB	0.413
GPR20	0.10925
IRAK2	-0.204
RFPL3	-0.206125
MYO9A	0.79675
NARG1L	-0.156416666666667
BLMH	-1.241
CCDC3	3.34283333333333
C9orf21	-0.448833333333333
KIAA0513	-0.5565
MIER2	0.61925
PNMA2	-1.35866666666667
SH3BP2	0.4572
ANXA10	-1.16025
RTN2	0.4115
TFB1M	-1.5435
PRPH2	3.08675
C14orf133	0.4725
GOLGB1	1.73341666666667
IRX4	2.25175
NFKBIL1	0.706833333333333
C10orf62	0.446
APBB3	0.9355
RPS10	-0.2113
LOC728378	1.10375
TLE3	0.264333333333333
PSMB7	-1.070375
MESDC1	-0.448
SLC6A1	0.268166666666667
OCLN	0.548083333333333
PTTG3	-3.737
NAGLU	-0.09225
SERTAD4	1.924125
SPRY1	2.1595
FLJ10781	0.602083333333333
MYSM1	0.16475
TRIM4	0.366785714285714
SH3YL1	2.0065
TREM2	3.57366666666667
SERPINI1	1.974
HDHD3	0.75975
TMEM38A	0.38075
EID2B	-0.78275
TDRD3	-0.086
SEDLP	0.4765
THSD7A	1.771
NDST3	-3.12925
KLHL15	-0.609083333333333
DHRS12	1.915
FBXO9	0.0184285714285714
TNPO1	-0.623916666666667
MRPL13	-1.59466666666667
SNX5	-2.47333333333333
METTL6	-0.8875
SOD1	-0.40875
CHML	-1.8685
PACS1	0.72875
SIRT5	-0.1727
CAPN2	-0.158333333333333
FXYD5	-0.648
TWISTNB	-0.54175
LRFN1	0.367
UBE1L	1.95475
UBE1C	0.609
OR51B2	-0.2965
OR4D11	-0.2625
C15orf2	0.8705
NR4A1	1.05733333333333
LOC339047	-0.95725
TRIM17	1.004375
ATP5G3	-0.985571428571429
RPL15	0.55725
ADAMTS8	2.98525
HOXC4	0.6305
C14orf37	1.505
CEACAM5	-3.162
MYT1L	-0.826833333333333
RASA2	0.137375
OSBPL7	-0.1175
STAG1	-0.1445
GIMAP4	4.69933333333333
FUT3	0.696333333333333
PIF1	-3.241875
LPIN2	-0.3894
SH3PX3	1.14025
PDP2	-0.9435
PAPD1	-0.478
ERP27	1.5045
APOOL	-0.2863
DIABLO	0.08775
TRHR	0.0544285714285714
ARMC9	-0.761125
RNF152	2.3605
SLITRK3	0.0661666666666667
ZNF211	1.0954
PFDN1	-0.737125
RGS11	0.216375
HS6ST1	0.3883
AKR1D1	-0.719
TNP2	-0.2955
STK31	1.4915
EML4	-0.840666666666667
SGTA	0.2475
HIST1H2BI	-1.42383333333333
PSMD6	-1.44066666666667
KIAA1257	-1.024
C18orf55	-0.658166666666667
FLJ20273	2.182625
RPL28	0.0448333333333333
EPYC	0.3695
NOX3	-1.164
ELAC1	0.8665
METT11D1	0.04575
BIN2	-0.0306666666666667
NACA2	0.71425
CCDC17	-0.2855
HM13	-0.8147
UBOX5	-0.0445
UBE2O	-0.7125
UBL5	-0.76075
APOLD1	1.89775
C9orf31	0.70025
TNFSF8	-0.0955
ARHGAP29	0.653
PROKR2	-0.1115
PDE5A	0.254166666666667
C6orf12	-0.336
TOM1L1	0.0715
WHDC1	0.469375
FOXI1	1.8675
RAB4A	0.4978
TMEM39B	-0.491
ATPBD1C	-0.58625
FARSA	-0.702
PLEKHG5	0.92625
CMAS	-0.553
OR7E24	-0.853
SLC30A1	-0.37825
CDC42EP5	2.17383333333333
PLAC1	-3.0655
KLHL18	-0.63275
LBA1	0.5451
TAZ	-0.248
CRIP2	1.2965
BTBD11	0.547166666666667
C16orf72	-0.09325
DIO2	3.337
LRRCC1	-0.290333333333333
CCDC136	-2.344
PRX	0.932125
RBM5	0.7294
TMEM85	0.219
TUBGCP4	-1.28133333333333
APLN	0.92325
CDK7	-0.538666666666667
SSR2	0.1895
CRELD1	-0.0285
