Hybridization REF	TCGA-A8-A08T-01A-21R-A00Z-07
CCT8L2	-0.048875
COPS7A	0.0483333333333333
WSCD1	-0.6575
RNF185	1.496375
TNS3	0.90675
KNDC1	-0.841833333333333
RWDD4A	0.779333333333333
MED13L	1.9545
ZFYVE1	0.2965
C7orf44	-1.294
MRPL1	0.845
STGC3	-1.39
TEAD1	-1.3465
RPL7A	0.199214285714286
ARL6IP1	0.6787
C1orf178	-0.7395
CTAGE5	0.36275
TMEM184A	-0.263666666666667
SLC25A14	-0.05325
CACNG5	0.7815
ATXN10	0.6294
ECH1	0.2076
CCL22	0.74825
CYP2F1	-2.0295
GADL1	0.2715
TMEM19	-0.9131
RUNX3	-0.28125
EFNB1	-0.435
LIPN	-1.3645
ACSM3	-3.484
SIGLEC8	1.91666666666667
ASCC3L1	-0.1705
NOL8	0.331625
RELT	-1.299
Magmas	-0.4595
PPP1R15B	0.6151
C11orf2	0.6835
VKORC1	-0.504333333333333
MGC26647	-0.489
TRPM6	-0.65425
UGT2B7	-4.81233333333333
FEV	-0.09875
FOXK2	0.2451
PDCD5	-0.7365
SLC8A1	1.5777
DGUOK	-0.476833333333333
CLDN16	-0.019
GAGE1	-1.197
RBM17	0.0741
C1QTNF3	1.38675
VGLL3	0.284666666666667
UNQ5830	1.209
CD1A	-1.75666666666667
SCGB1C1	-1.258
SUPT4H1	0.02475
TRAF5	-0.28875
ASAHL	0.15675
FAM73A	1.58083333333333
OR6B1	0.4075
WHSC1	-1.699
GFPT2	0.27075
LOC339809	0.32925
STARD5	0.234833333333333
SIP1	-0.7845
DNAJC15	0.30625
STAU2	1.63775
FAM98A	-0.014
RAD23B	0.3051875
LRRC33	-1.274
CHRAC1	-1.4495
C21orf89	0.494
C19orf43	-0.181833333333333
KLK8	-3.76216666666667
CCNE1	-2.50525
PKDREJ	0.3975
SSU72	-0.09825
C17orf73	0.0835
GPR78	1.2805
WHSC1L1	2.2244
GSTA2	-0.271
SMUG1	-0.362333333333333
UFM1	0.9252
AP3M2	-0.253416666666667
USP14	0.204875
FBXL14	0.5255
DSTN	1.0875
SFRS14	-1.00025
FBXO31	-0.3925
C12orf40	-0.86975
FRS2	0.639
NR2E3	1.2025
TUBB2C	-0.21025
GMPR	-0.3515
C9orf139	0.2085
ING5	0.348857142857143
LOC730092	-0.128333333333333
ORM1	-4.3295
RP11-11C5.2	-0.8155
HSPD1	-0.94
PIWIL3	0.10725
C5orf13	-0.7655
OR5R1	-0.393
LCOR	1.004375
PLEKHA9	-0.6755
CCDC43	-0.396
ZNF232	0.33025
SLC6A7	0.885
ADH5	-0.2125
SHBG	-1.09133333333333
CROCCL2	-0.295
PANX3	-0.244
CDIPT	0.523
SLC16A5	0.25975
TUBB	-0.729875
TOR3A	0.5183
PREP	-0.221833333333333
ENTPD8	0.437571428571429
CHMP1B	0.048
SYT12	0.6211
MYH6	-1.7688
MAP3K13	0.789833333333333
KLHL30	0.13
LCMT1	0.859125
EIF1AX	0.259416666666667
FOXD4L1	0.5845
SLC24A5	-0.876
RNF166	-0.736
TJAP1	0.03125
TMEM156	-1.31016666666667
ZNF239	1.1695
SNX19	0.6192
GKN1	0.03625
FCN1	1.967
C1QL1	-1.6035
ATP11C	-0.412
ZNF35	0.921
CARD8	-0.151625
LIMD1	-0.27
KIAA0286	-1.6295
XRN2	-0.4385
CD6	-0.156333333333333
TOX3	1.786375
ZSCAN4	-1.11183333333333
RSRC1	-0.761375
COG1	0.188
PTRF	0.1395
C16orf35	0.3925
FBXO24	0.16875
CHST11	-0.89325
THRB	0.6579
MYBPC1	-0.24875
RNF39	0.107166666666667
PSMD11	-0.6635
ALAD	1.21216666666667
EN1	0.9215
SLC9A9	-0.421
GSTM4	-0.2381
CDC42BPA	0.456263157894737
RCSD1	-1.256
LUC7L2	-0.3942
SPTBN1	-0.2956
LOC146167	0.0015
BAT5	0.1727
ZNF452	-3.14516666666667
LSM4	-0.93025
SRP72	0.0347
SGK269	-0.03275
MTX1	0.83775
CENTA1	-0.278
UNQ9433	-0.582
ATR	-0.399666666666667
DDX49	0.1415
PAQR8	-1.0335
C14orf174	0.33425
GBGT1	0.09725
THAP1	-0.051
OR10K1	0.8625
RASIP1	-1.582
DPYD	-0.9768
DOHH	0.5495
C18orf45	2.1535
POF1B	-0.7856
ZNF552	2.591
USP32	-0.845375
MED27	-0.611833333333333
C14orf149	-1.142
PRDX4	-0.924666666666667
ABHD12	0.0244
AGT	-4.183
SLC22A14	-0.417
C1orf58	0.79625
PILRA	-0.51325
ABCF2	-0.647625
C17orf85	0.0961
TKTL1	-1.49725
FGF1	2.25015
IL6R	0.216166666666667
VPS25	-0.00225
CHRNB2	-0.33725
COL7A1	-2.6302
LRRC48	2.8655
SPG20	0.190333333333333
COX10	0.27375
GCA	1.00425
ECEL1	-1.64716666666667
GLG1	-0.722666666666667
SRD5A2L2	0.22575
MUTYH	-1.20875
ZNF70	-0.03475
L2HGDH	-0.79175
GPATCH2	1.0025
ZNF655	-0.298625
ZNF227	-0.0183333333333333
MCOLN2	0.0325
NQO2	-0.44275
KCNQ5	0.214
NEU1	0.722166666666667
QRICH1	-0.0995
ZBTB20	0.960166666666667
RPUSD3	-0.4835
EPGN	-0.616
TSN	0.23925
SPRY2	-2.6195
LZTFL1	0.6255
GMFB	0.089125
PBEF1	-0.9154
HBG2	-2.6105
TMEM8	-0.378
PALM2-AKAP2	-0.717333333333333
NFYA	0.4425
FAM108A1	0.412
PBLD	0.77025
NRG4	-2.0885
PIGF	-0.27925
PTGER1	0.531
NOS2A	0.132666666666667
C21orf34	-0.4225
C21orf51	0.0403333333333333
IL17C	0.3135
TRMT6	-0.724
ETV2	0.1105
CCDC109A	0.1135
MYLK2	-0.5115
ATP10A	1.4999
DPH4	-0.26425
C5orf5	0.205
KCNA4	-0.386
NMNAT2	-1.41583333333333
GLYATL2	0.1705
LSMD1	0.835625
IL23R	-2.437
NRF1	-0.00575
MUC15	-3.0618
PRDM12	-1.385
PAQR4	-0.979
RBBP6	-0.271625
IFI27	2.06075
SKAP2	-0.6095
TAGAP	1.05425
TJP3	2.2235
C9orf61	-0.15925
IDS	0.185571428571429
PARG	0.01925
LOC131149	0.053
DYRK4	0.121666666666667
MICALL1	-0.07325
GALR2	-0.3835
GPBP1L1	0.526125
TBX21	2.2545
KCNJ6	2.11216666666667
GGN	0.662
CASP5	-0.0641666666666667
RNF182	-4.82325
BRD4	0.65325
DOK4	-0.87
SLC46A2	1.083
SOX9	2.05808333333333
ZNRD1	-0.734833333333333
PRR6	-1.17575
FAU	-0.36225
DTNB	1.53666666666667
CARD9	0.56675
STS-1	-1.77216666666667
SLC4A5	0.484125
NSBP1	-1.9695
UGCGL2	-0.954333333333333
POTE15	1.394
NOXA1	0.75675
RP13-347D8.3	0.4465
SAMD10	0.145666666666667
EP400NL	-1.6825
TCF21	-0.67175
AMELX	0.09425
JPH2	0.3522
SLA	1.331125
DLST	-1.257
SEPT12	1.562
RGS20	-4.106
LXN	0.9165
ZNF419	-1.987125
UPK3B	-0.359
RELL1	1.022
ESPNL	-1.3795
KLHL21	0.16825
PI15	1.227
C2orf61	-0.479
LOC407835	-0.0756666666666667
RER1	0.418416666666667
ELAVL2	0.5305
MGC26718	0.98725
KLF2	1.795
TNFAIP8L3	0.45325
TFE3	0.2905
C11orf17	-0.848875
15E1.2	-1.42825
SNRPC	-1.00125
DLGAP1	-0.26575
PGLYRP1	0.037875
OVCH2	0.134
IRF7	1.3619
SET	-0.2586
NAB2	-0.813333333333333
LRP5L	-0.5045
FAM120A	0.747
ASCL2	2.05716666666667
SHH	0.1795
ATP5H	-0.0863333333333333
THPO	-0.905166666666667
TYRP1	-3.9055
HIST1H3E	0.731666666666667
EIF2S1	-0.177777777777778
TNFRSF17	-1.464
TARSL2	0.61375
NKX2-8	-0.113375
C1orf115	1.98925
LOC56964	0.4245
KIAA0841	-1.37725
ISCU	-0.034
TTMA	-0.4975
ZNF414	0.522
LOC441150	-0.1105
RAB15	-0.03225
HBP1	1.083
TNNT2	0.149666666666667
CECR5	-0.22975
PHGDH	-3.014
JRK	-0.0151
XPO4	-0.55325
FAM131C	0.3845
ARHGAP25	1.0766
CA9	-3.16333333333333
GPR62	0.542833333333333
TLX1	-0.0695
GPS1	-0.02925
OR2M2	-0.545
BDP1	-0.650571428571428
FAM70B	0.491
RPS29	0.0947499999999999
MKLN1	-0.3752
TSPAN19	-2.621
SLC29A3	0.9109
LGALS4	-0.902833333333333
USH2A	0.069
NF1	-0.00733333333333335
APOBEC3A	0.827166666666667
IMPAD1	-0.187166666666667
OLR1	2.97016666666667
NRAP	-0.143
HCFC1R1	0.588833333333333
TAOK2	-0.155166666666667
MCM10	-3.27566666666667
MAP4K3	0.154583333333333
CBS	-0.58925
CLK3	-0.4386
PCDHGA5	-0.894
ELF4	-0.041625
FAM71A	-0.227
C11orf49	0.328
CLIP2	-1.0225
BTBD9	1.022
ZNF524	1.50925
KDELR1	0.217666666666667
ZNF509	0.965
NCSTN	0.8285
ZNF533	-0.545071428571429
PARP4	-0.5365
GALNT9	-0.183166666666667
NPY	-3.196
BEGAIN	-2.5315
TMEM77	0.179333333333333
FOXRED1	-0.866
SLC16A2	-0.458166666666667
SLC35B1	-0.72125
GK5	0.226916666666667
SDCCAG10	-1.01575
C4orf20	0.55975
SLC9A2	1.7165
ADD1	0.799214285714286
TAL2	1.0735
ACLY	-0.43775
DNAJC1	0.852
SOST	-0.821
USP43	1.38116666666667
CYP4F12	0.04525
FKBP5	-1.363125
CHCHD5	0.3199
NUDT22	-0.1345
CCDC85B	-0.2065
OR51G2	0.7505
STRN3	0.330785714285714
TMOD2	0.15575
FLI1	-0.82275
MAB21L2	0.3055
DGKQ	0.46725
VPRBP	0.795666666666667
SCNN1B	0.1232
ECHDC3	2.2882
TMEM106C	0.12775
CSNK2A2	-1.098
RPL39	0.169
HERC3	-0.5988
ZBTB47	1.0235
ZNF681	-0.768
PAGE2	-2.8775
CLIC5	2.57778571428571
RABAC1	0.49625
ZFHX2	1.227
YPEL1	1.428
KIAA0776	0.8235
NR1D2	0.32875
DNAJC4	0.718125
NPNT	4.2866
ZNF677	-0.898
ZNF536	-1.04575
MEF2B	-0.223333333333333
PTPN4	-0.360375
CTCFL	-4.941
STX5	0.452
CD72	1.325
VEGFA	-0.692578947368421
XRCC1	-0.459
MAS1L	0.478333333333333
ELL	0.4063
SETBP1	1.046
CDH11	3.45683333333333
NDC80	-2.02507692307692
DMBX1	-3.508
NRSN1	0.408
BAT2D1	0.559125
CDS2	0.204666666666667
C1orf212	-0.115833333333333
SENP3	-0.057375
IL1F9	0.4335
EEF2K	1.26125
COG8	-0.457
CEP72	-1.95325
OR1L8	0.4575
MUS81	-0.297
PHYH	0.4255
GGT6	1.76366666666667
C22orf23	-0.206083333333333
C13orf33	1.80275
MAPK8IP2	1.9015
NELL2	5.09125
POU3F2	-3.89033333333333
ALPK1	2.1455
MRPS18C	-0.29175
RPLP2	0.429
FGF22	0.1565
SPNS1	0.0888333333333333
ZFP1	-0.867
IL1RAPL1	-1.767
PCSK9	-2.878
NKX2-1	0.089
C6orf189	1.57275
SP4	-0.163
SLC11A1	1.4726
C21orf25	0.719833333333333
ICAM2	-0.351125
SH3GL1	-0.572
GSK3B	0.0606666666666667
RALB	0.362875
PDXP	-1.25466666666667
GNGT1	-3.00625
KIR2DL1	-0.1405
TNFAIP3	0.085
C6orf32	1.0268
CBLN2	5.93125
PANK3	0.34225
TAAR9	-0.095
WDR82	0.228642857142857
APOM	-3.9295
TRIP10	-0.2825
SPATA16	0.462333333333333
C1orf135	-2.86875
USP51	0.11325
TESK1	0.7715
C11orf64	-0.306
ZNF611	-0.0025
PDE6G	-0.0263333333333333
HLA-DQA1	2.331125
GCLC	-0.1555
SEC61A1	0.0875714285714286
TWSG1	-0.329666666666667
ZMYND10	2.68775
CTDP1	0.734
ADAMTS6	-1.239
SLIT1	-0.3235
KRT86	-0.9465
KIAA0574	0.96175
GTPBP2	-0.5746
PQLC3	1.90825
PRRX2	1.146
C15orf44	0.315166666666667
MKKS	-0.54175
C11orf10	-0.4645
GPR110	2.2665
CD109	-1.37966666666667
ADCY1	0.170333333333333
RHBG	-3.3735
TP53I3	-1.07325
SLC22A3	-1.6233
UCP2	-0.351
FOXG1	-2.07716666666667
OR2AG1	-0.066
TRIM24	-1.063
PROC	-3.015625
TAAR6	0.3045
AMTN	-0.6965
C10orf47	0.330666666666667
DEPDC1	-2.88675
FLJ45557	4.93925
ZDHHC17	-0.2778125
KIAA1429	1.6595
KCNH1	0.5775
VNN3	0.601375
PSMAL	2.924
PPARD	0.395125
HFM1	-2.253
YBX1	-1.44733333333333
ZNF695	-2.213
SCTR	-0.376666666666667
DCDC1	0.1265
VPS26B	0.3883
MTF2	-1.2205
ATP6V1F	-0.26175
CCDC94	0.30475
PERF15	0.3665
CCL11	3.17825
LMO7	-0.471875
DCST1	0.2905
ADRBK1	0.085875
CDRT4	0.20675
ZNF84	-0.75825
HOXD8	0.77975
STARD8	-0.637166666666667
FOXP2	-0.49225
CCDC103	0.17275
POLR3A	-0.3337
GSC	0.192166666666667
ZNF114	-3.5315
HTR7P	1.649
LALBA	1.129
RMND5A	0.552833333333333
PSCD2	0.7235
ZNF409	0.0015
KRTAP1-3	-0.102333333333333
MAF1	-1.11375
LOC201725	-0.631
NRN1	-2.37575
SPAG5	-2.72616666666667
DNAH7	1.988
FLJ43860	0.217
BRCA2	-2.659
ACADM	-0.304875
CXXC6	-3.03175
RAGE	-1.5135
CHMP2A	0.34775
FAM8A1	0.4991
GPR21	1.22
SLC12A3	-3.03433333333333
FVT1	0.821071428571429
ZDHHC7	-0.082875
FLJ44048	0.887
SLC44A3	1.3975
SDSL	0.128166666666667
MMP8	-1.22675
PLA2G12B	-3.84433333333333
ACY1	-0.2025
MT1E	-0.995666666666667
OR4K15	0.9405
TECTB	0.316
GPR20	-0.335125
IRAK2	-0.352
RFPL3	-0.93525
MYO9A	0.306
NARG1L	-0.358333333333333
BLMH	-1.216375
CCDC3	2.91116666666667
C9orf21	-1.08066666666667
KIAA0513	0.2975
MIER2	-0.2075
PNMA2	-1.94283333333333
SH3BP2	1.1821
ANXA10	5.68575
RTN2	1.071
TFB1M	-1.3275
PRPH2	1.689
C14orf133	0.40775
GOLGB1	1.26225
IRX4	-0.66875
NFKBIL1	0.841666666666667
C10orf62	-0.891
APBB3	-0.26525
RPS10	0.4961
LOC728378	0.90775
TLE3	1.35422222222222
PSMB7	-0.802375
MESDC1	0.4175
SLC6A1	1.62116666666667
OCLN	1.60891666666667
PTTG3	-2.51466666666667
NAGLU	-0.1835
SERTAD4	2.443375
SPRY1	0.80225
FLJ10781	1.33966666666667
MYSM1	-0.10375
TRIM4	0.356642857142857
SH3YL1	0.30225
TREM2	3.79183333333333
SERPINI1	2.41725
HDHD3	0.668125
TMEM38A	0.256
EID2B	-0.7915
TDRD3	0.3725
SEDLP	0.083
THSD7A	1.79566666666667
NDST3	-2.25225
KLHL15	-0.627333333333333
DHRS12	1.9705
FBXO9	-0.512857142857143
TNPO1	-0.896
MRPL13	0.886
SNX5	-1.879
METTL6	-0.4605
SOD1	-0.151625
CHML	-0.369333333333333
PACS1	0.69525
SIRT5	-0.564
CAPN2	-0.293333333333333
FXYD5	-0.8905
TWISTNB	0.010375
LRFN1	0.928166666666666
UBE1L	1.170875
UBE1C	-0.0555
OR51B2	-0.167
OR4D11	0.5545
C15orf2	-0.0565
NR4A1	-0.704
LOC339047	-1.79375
TRIM17	-0.41175
ATP5G3	-0.774
RPL15	-0.178833333333333
ADAMTS8	-0.79625
HOXC4	0.734
C14orf37	1.7925
CEACAM5	-0.8755
MYT1L	-0.189166666666667
RASA2	-0.117
OSBPL7	-1.1325
STAG1	-0.6315
GIMAP4	3.92266666666667
FUT3	-1.716
PIF1	-2.81875
LPIN2	-0.3857
SH3PX3	0.9275
PDP2	-0.42375
PAPD1	-0.151875
ERP27	3.54125
APOOL	0.1981
DIABLO	-0.1005
TRHR	0.38375
ARMC9	0.161375
RNF152	4.5995
SLITRK3	0.279166666666667
ZNF211	-0.5685
PFDN1	0.135875
RGS11	1.163125
HS6ST1	1.4294
AKR1D1	-2.288
TNP2	0.409666666666667
STK31	0.8305
EML4	-1.16508333333333
SGTA	-0.501833333333333
HIST1H2BI	-0.560666666666667
PSMD6	-1.88216666666667
KIAA1257	1.3685
C18orf55	0.0155
FLJ20273	3.524
RPL28	-0.486
EPYC	1.096875
NOX3	-0.98
ELAC1	0.513333333333333
METT11D1	-0.9985
BIN2	-0.478333333333333
NACA2	0.32275
CCDC17	-1.405
HM13	-0.5295
UBOX5	-0.40875
UBE2O	-0.290375
UBL5	-0.48975
APOLD1	0.539
C9orf31	-0.186
TNFSF8	0.0475
ARHGAP29	1.425625
PROKR2	0.193
PDE5A	1.10416666666667
C6orf12	-0.7265
TOM1L1	0.543
WHDC1	0.01175
FOXI1	0.0696666666666667
RAB4A	1.8161
TMEM39B	-0.5375
ATPBD1C	-0.4975
FARSA	-0.373666666666667
PLEKHG5	0.86275
CMAS	-0.908666666666667
OR7E24	-0.7615
SLC30A1	-0.703
CDC42EP5	0.946666666666667
PLAC1	-1.155
KLHL18	-0.111583333333333
LBA1	-0.0153
TAZ	-0.505
CRIP2	1.631875
BTBD11	-2.00583333333333
C16orf72	0.71
DIO2	2.5151
LRRCC1	1.03666666666667
CCDC136	-1.905
PRX	0.584125
RBM5	0.5468
TMEM85	-0.619625
TUBGCP4	-0.880833333333333
APLN	1.8505
CDK7	-0.8515
SSR2	1.02066666666667
CRELD1	0.00625
C19orf46	2.4305
GAL3ST4	0.531666666666667
KBTBD10	1.251
IL28A	-0.20025
WDR27	0.292
MCM2	-1.48166666666667
SOX14	0.1955
FLJ39743	0.3395
KIAA0922	0.057875
HIPK4	-0.3315
FLJ25758	0.276
C16orf57	-1.04708333333333
PDZD2	0.538625
MCC	1.47975
HHLA3	0.0698
ID2	0.1805
C20orf23	2.21491666666667
ZNF688	1.045
APOC2	-1.6725
LOC440093	-0.3525
FAM50B	2.334
PWP1	-0.413
DNAH10	-0.1025
HIST1H2BA	0.14775
GPR56	-0.202
METAP2	-0.56975
PAN3	1.05516666666667
STXBP4	-0.228
PDHX	-0.2855
MTA1	0.456416666666667
ZBED4	0.47175
ZNF720	-0.0025
CDK2	-2.100875
RHOJ	0.108
CDC37	-0.0693333333333333
ZER1	0.741375
GRK4	-0.782
PRPH	-0.67175
POLR2A	0.41275
OGFOD1	-1.637
NOL5A	-1.33
PHEX	1.5115
FLJ16478	-0.5505
C20orf117	-0.87725
CAMTA2	0.69125
C11orf74	0.344166666666667
DDX17	0.69375
C5orf27	0.159625
PLEKHA2	-1.7832
PDE4DIP	-0.3233
SCN7A	0.57375
ZNF559	-0.0745
CXCL10	2.99425
ZMYM4	0.2235
STK32B	2.0466
KIAA0888	-1.2953
TACR3	1.7705
CKAP2L	-2.0195
KIF1A	0.1335
RSPRY1	0.02075
VCAN	1.08375
CYP27C1	-0.206
SYDE1	-0.461333333333333
MED12L	-0.67975
ZDHHC21	1.373375
NHS	-0.052
TM9SF3	1.03316666666667
DDHD1	-0.8165
MAFG	-0.382
BICD2	0.4368
C14orf119	-0.574666666666667
C14orf43	0.563142857142857
CDH7	0.026
ALKBH5	-0.149214285714286
JUP	1.18125
TMEM41A	0.0958333333333333
MAMDC4	-1.16716666666667
CBX3	-0.585625
LRRC18	0.1245
RBMXL2	-0.05075
PLA2G4D	0.5025
FGF13	0.110375
KIF3A	0.915166666666667
PDIA6	-0.8875
DCXR	0.30675
CASKIN2	0.517666666666667
EHD1	0.447333333333333
MARCKSL1	0.505833333333333
ZNF496	0.76
SCAF1	0.289333333333333
KCTD8	-1.35633333333333
TRAF3IP3	0.240785714285714
LSR	1.37075
CXorf1	0.106833333333333
C14orf112	0.275666666666667
EIF2B1	0.242
OMP	0.4615
GSTZ1	0.62675
LOC92017	1.01525
ISLR2	1.947
C12orf36	0.541
GATA2	1.35783333333333
GABRA5	-2.381
CELSR2	-0.851142857142857
STAM2	0.5786
TNAP	-0.6075
PTPMT1	-0.788666666666667
GRP	4.99575
SV2A	-1.7055
MAGEA12	-4.32325
CACNG1	1.7175
C18orf19	-0.7115
GSG1	-0.782166666666667
PTPRJ	0.778857142857143
FRMPD1	-0.117
ZNF668	0.72125
PLEKHJ1	-0.69175
ADAT1	-1.5307
TMEM50A	0.4729
UCN3	0.422
HOOK1	2.0265
IL17B	-1.277
MLKL	-1.5845
TTC14	-0.177
KLHL5	-0.106625
CRYL1	1.09266666666667
FOXH1	-0.0155
NFYB	0.02475
PPM1G	-0.5745
GOLGA2LY1	-0.73025
NMT1	-0.45475
HADHA	-0.2378
CHSY-2	1.25475
PLEKHF1	0.956
SAGE1	-2.9435
MUSTN1	-0.396
SUHW4	0.8735
TFEB	0.667166666666667
ZFYVE27	0.03325
ATG12	-0.637333333333333
BMI1	1.24042857142857
ZIM3	0.09375
MYH4	-0.19425
MASP1	-1.09175
KIAA0984	1.5835
RPAP2	-0.4555
ASB5	-0.11375
BOLA3	-1.77233333333333
MIA3	2.15933333333333
KRT35	0.8305
KIR3DL3	-0.3665
MRPL51	-0.5535
SEMA3F	1.05016666666667
NDUFB2	-0.0768333333333333
LOC253012	3.797
FAM46C	-0.8348
G6PC	-2.785125
CSAG3A	-2.78316666666667
PREX1	1.06
SLC25A45	-0.21675
MAPKBP1	0.513
CPE	0.5993
GNB1	-0.244375
CXCR6	1.0415
TRIM46	0.6565
C16orf3	0.3435
HPSE	-0.086375
TIGD3	-0.0435
SPG3A	1.23575
LCAT	-1.57366666666667
ST6GAL1	0.2835
POMC	0.5025
FLJ36031	-0.424
NSMAF	-1.11966666666667
SKIL	0.41
ADSS	0.665333333333333
HMGCS1	-1.7748
POLR3F	-0.197833333333333
RAB10	0.15625
ZNF277P	-1.04375
ZBTB7B	0.9495
DHRS1	0.362875
ABCC13	0.260875
CNOT3	0.1505
NFKBIA	1.09675
GAK	1.1115
SFT2D2	0.626166666666667
HOXA6	-0.0195
CRTC1	0.319625
LY6D	-1.41683333333333
C20orf72	-1.24916666666667
CPT1A	-0.2805
LMO1	-2.159
EIF3I	-0.34725
PRB4	0.05925
MCM3APAS	-0.467625
C20orf132	-0.4151
FOXF2	-2.43625
S100A12	-0.13675
MLH1	-0.773833333333333
ACTN1	0.9184
MRPL36	-0.7765
C20orf106	-0.588
FBXO6	1.62816666666667
MKS1	-0.0913333333333333
CX3CR1	-1.387875
PDE1B	0.492
PLP1	-3.47725
KISS1	0.114
C14orf2	-0.426833333333333
TBC1D3P2	-0.6045
COMMD6	1.2879
ANKRD7	-3.106
PTCHD1	-1.664
NARS2	-0.6855
DOCK7	-0.8075
FAM127B	-0.207875
LOC390243	-0.0986666666666666
N6AMT2	1.05075
ZNF391	-0.676
DNAJB14	0.754833333333333
WRB	0.31525
BPI	0.23125
TTC4	-0.430833333333333
FAM10A5	-0.17025
GOT1L1	-0.0972
MAGED1	-0.66525
RESP18	-0.48175
WFDC6	-0.04975
MT2A	-0.8345
C11orf56	0.407
KIAA1432	0.00149999999999999
ROR1	-1.26875
HSD17B14	1.354
ZFAND2B	0.269125
SAMD4B	0.64225
HEXA	0.196125
HNRNPU	0.495409090909091
USP39	-0.36825
NRD1	-0.6435
R3HDML	0.63475
FLT4	0.531333333333333
OMG	-0.777333333333333
OR52N4	0.9365
LOC399818	-0.81475
ELA2	-2.13875
VENTXP1	0.3165
RFC5	-1.4295
OR52L1	0.702
PAX5	-0.245
FBXO2	-1.21475
GMEB1	0.3895
AKT3	-0.629333333333333
CRB1	-0.510333333333333
CTTN	0.141833333333333
UTP15	-1.1185
HSBP1	-0.303416666666667
PHF11	1.33175
NDEL1	0.331333333333333
USP8	0.061
BAIAP2	0.5733125
SI	0.283166666666667
ARSJ	-1.61933333333333
BAAT	-3.175
KCNS3	2.25666666666667
LOC126147	-0.3165
TMEM37	-0.07025
C1orf162	2.45466666666667
MBD1	0.4357
ITGAL	-0.487666666666667
WDR73	-0.318833333333333
GKN2	0.151
ARFGAP1	-0.83575
SLC5A8	-0.977833333333333
ZBTB40	0.1299
CYP4B1	3.5475
LYPLAL1	0.61525
CHST3	-1.03225
MAP3K9	0.436
BTAF1	-0.758333333333333
TFAP2E	0.4725
RBM35B	0.3935
LOC441251	-0.313333333333333
ANKRD25	-0.3875
UQCRC2	0.5645
MAEA	0.999166666666667
HYAL1	-2.4678
RNPEPL1	0.488333333333333
CPSF2	-0.378875
PSD3	0.2723
ABCA13	-0.25875
AGR2	2.769875
GBX1	-0.834
HDLBP	1.00657142857143
ACY3	-0.76525
HECW1	-0.142
ZNF519	-0.1085
HOPX	3.86475
ZNF304	1.139375
OR12D3	0.97
FKSG43	0.13575
METTL1	0.343625
MFSD3	0.004
PSPH	-1.6995
CLCA3	-0.711
DARS2	-0.389666666666667
CDC25A	-2.1935
BAIAP2L1	0.90125
B3GNT5	-0.823625
USP29	-1.2315
ARHGEF10L	0.9863
ATOX1	-0.862625
ADAM30	-0.5925
DNASE1	0.68025
STT3A	0.173416666666667
RAB6IP1	-0.20475
PTN	-2.4045
C1orf106	1.03469230769231
HECA	1.43
RNF122	-0.7155
SLC22A18AS	-0.524666666666667
GNG8	0.103666666666667
ELP4	-0.349
FAM65A	0.0543333333333333
RPL10A	0.318333333333333
IRS4	0.711
MACF1	1.2883
SEC24D	-0.3035
LOC374395	0.50625
TGFB2	0.478125
MDFIC	-0.107125
CHRNE	0.776166666666667
PCMTD2	-0.427333333333333
ATP6V0D1	-0.256333333333333
MTA2	-0.33
LZTR1	-0.385666666666667
RAP1A	0.227833333333333
AXIN1	0.829375
POLR1C	0.22075
TRIO	-0.247333333333333
PLXNA4A	-0.389333333333333
C5orf33	0.02075
DEPDC1B	-4.361
ZNF473	-0.082
MTM1	0.313125
GPR107	0.979
CSNK1A1L	0.599666666666667
FLJ14154	0.5895
NLRC4	3.3555
ENPP4	0.9795
PADI3	-0.0635
RNF170	-0.092125
CG018	0.391666666666667
C16orf7	-0.26925
KCNE1	-0.373
NRM	-1.201
SLC37A3	0.0297142857142857
TPD52L2	-0.874666666666667
UNC5B	2.9165
C12orf12	0.375666666666667
SDHB	-0.4265
CLRN1	0.533875
NUDT10	-1.17516666666667
UGT3A1	0.161875
FBXW8	0.453625
RHOF	-0.914375
PTPLAD1	0.69125
MYO3B	-0.71675
DERA	-1.402
TPP2	-0.559
C19orf53	-0.2535
GINS3	-1.3955
ST6GALNAC5	0.0305
CHSY1	0.318
MGC15705	-0.262
GPR83	0.196666666666667
EXT2	-0.279375
DOLK	0.355
TUBAL3	0.922
ACVRL1	1.9939
ABL2	0.0941666666666667
C14orf156	-0.895666666666667
PTPRZ1	-4.593
DIP2C	1.526875
LAMP1	1.409
RXRA	0.3668
MAP3K5	-0.542
ALKBH1	-0.136666666666667
PDLIM7	-0.022625
ARL14	-2.6105
SNIP1	-0.23
TIMP3	2.10391666666667
RGS3	-0.2405
SPAG16	-1.465
ABHD4	0.17425
ARHGEF12	0.749166666666667
GLUD2	-0.1075
RAC2	-1.6321
UAP1L1	0.179
SLC18A3	-0.2385
YOD1	-0.13925
RALY	-0.4945
HMOX2	0.684125
DGKH	1.3655
DBNDD2	1.1425
YIPF4	0.554875
THAP10	-0.7295
ZNF513	0.643
HAGHL	0.780333333333333
ITGB4	0.5955
CCDC141	-1.099
YTHDF3	1.6125
C5orf28	-0.131
RPL7L1	-0.10925
TMEM30B	1.44985714285714
ANKRD35	1.606
DUOXA2	-0.453
TBC1D5	0.24225
DFNB59	0.4825
HRH4	0.66025
MYO6	3.0399
DNAJA4	2.1685
RBM24	1.02475
CEACAM20	-0.724
RBM23	0.0332857142857143
