Hybridization REF	TCGA-A8-A07Z-01A-11R-A00Z-07
KCNE1	-0.3995
NRM	-0.809833333333333
SLC37A3	-0.149928571428571
TPD52L2	-0.590666666666667
UNC5B	0.77425
C12orf12	0.00960000000000001
SDHB	0.03525
CLRN1	0.48075
NUDT10	-0.785666666666667
UGT3A1	-0.25675
FBXW8	0.088
RHOF	-0.384875
PTPLAD1	1.070625
MYO3B	-1.3885
DERA	-0.407
TPP2	-1.34925
C19orf53	-0.272833333333333
GINS3	-0.53425
ST6GALNAC5	-0.928
CHSY1	-0.06675
MGC15705	-0.489
GPR83	0.0251666666666667
EXT2	-0.382875
DOLK	1.36525
TUBAL3	1.1965
ACVRL1	1.7736
ABL2	-0.335416666666667
C14orf156	-1.16183333333333
PTPRZ1	-4.408875
DIP2C	0.611625
LAMP1	1.168
RXRA	0.2592
MAP3K5	0.17125
ALKBH1	0.297833333333333
PDLIM7	-0.18125
ARL14	-2.5775
SNIP1	-0.247
TIMP3	0.86275
RGS3	1.02366666666667
SPAG16	1.6502
ABHD4	0.61
ARHGEF12	0.809833333333333
GLUD2	0.161
RAC2	-0.4731
UAP1L1	-0.3515
SLC18A3	0.65
YOD1	-0.815833333333333
RALY	0.2155
HMOX2	1.552
DGKH	-0.4125
DBNDD2	2.65983333333333
YIPF4	-0.375
THAP10	-0.22675
ZNF513	0.80675
HAGHL	0.5095
ITGB4	1.4595
CCDC141	-1.935
YTHDF3	-0.4565
C5orf28	1.05825
RPL7L1	-1.030875
TMEM30B	0.824
ANKRD35	-0.0025
DUOXA2	-0.28925
TBC1D5	-0.133125
DFNB59	-0.691
HRH4	0.34375
MYO6	2.2261
DNAJA4	1.23825
RBM24	3.979125
CEACAM20	-1.127
RBM23	0.167714285714286
NGFB	0.2875
C1orf63	-1.3952
KRTAP7-1	0.319
PERLD1	0.836
NPB	0.636
C17orf59	0.9327
HSPBAP1	-0.73575
SLC15A4	0.029
PRTFDC1	-1.503
OSMR	-1.18835714285714
CYSLTR2	-0.4715
C19orf25	0.6258
KIAA1797	0.9515
NLRP6	0.7075
FAM105B	0.2832
SCRN2	0.587166666666667
LRRC58	-0.181
RNF17	0.664125
NEIL3	-2.7955
FAM137A	-2.004
SKP2	-2.885
PARVA	0.481
PKLR	-1.5195
RNF34	1.067
A3GALT2	0.001
C12orf50	-0.430833333333333
SUNC1	-0.67075
FAM102B	1.073
CCT2	-0.40775
LRRC37A2	-0.3135
ARF4	0.8955
SIKE	-0.472875
C8orf48	-0.585833333333333
MBTPS1	0.475
GPSN2	0.739
NCF2	2.10875
SLC12A6	-0.566166666666667
MRPL48	-0.90525
HMGN3	-0.969166666666667
LRRC62	-0.88175
PAX9	1.33425
FAM55A	-0.079
C20orf42	-2.99716666666667
SCML2	-1.0065
BCL9	0.37225
FAM40A	0.023
C9orf41	-0.39
ZNF774	0.505
LETM1	-0.3795
PLXNB1	0.284166666666667
NIPSNAP1	-0.00112499999999998
USP10	-0.6155
F9	0.9345
LIPE	1.543
CNGB3	-0.667
C12orf52	0.561375
PI4K2A	0.8925
MED8	-0.5005
STAT4	1.2198
FGD4	0.862666666666667
RNF145	-2.99566666666667
WDR32	1.8897
CLDN2	0.561166666666667
TCEAL8	1.12925
ZMYND8	0.3874
PDXK	0.17815625
GATAD2A	-0.48825
PTGES3	0.162
CCM2	-0.4945
TAP1	2.21675
ZNF670	-0.36925
ETS2	-0.576357142857143
C6orf166	-0.526
PRMT2	0.897214285714286
OR4B1	0.1515
INTS8	-0.9795
CCDC102A	-0.0615
CCDC83	0.463666666666667
ITGA1	-0.0626
EPHA5	-1.68788888888889
FAM24B	-0.887833333333333
TSGA10	0.92525
HAL	-1.7885
MYOT	0.7295
SPACA3	0.83425
BCL2L2	-0.1965
CUGBP2	-0.82
CCNB3	1.747
RNF113B	0.23775
MERTK	-0.4195
BAG1	1.83475
VPS36	-0.3925
ORMDL3	1.0521
C1orf190	-1.24425
ZNF625	-0.45525
CORO2B	-1.56425
ALOX15	-0.366
CST1	0.9815
NUPR1	1.4605
CCL7	-0.532
SMCR5	-2.2505
DSC2	0.1975
RBMS2	0.561
GRIK4	1.674
TRIM65	0.2523
TMPRSS6	2.45792857142857
TP53INP2	1.1705
GLB1L	1.01983333333333
LOC388284	0.716833333333333
PUS1	-0.615214285714286
BCL9L	0.3605
OLFM1	1.37725
RET	0.02475
MASTL	-1.40433333333333
ALX3	0.625
IL1RL1	-0.299166666666667
ZNF765	-1.252
C14orf138	-2.2005
SNX10	-0.8915
TAC4	0.6485
C1orf64	0.971625
POGK	0.1445
MAPK9	1.4435
ZNF366	3.2775
C8orf79	0.8341
CLDN7	2.85475
OR5AT1	0.8865
TRIM37	-1.24525
LRRC25	2.39375
GRHL2	2.1929
TEKT3	0.3425
LASS5	1.0345
ABCC4	-1.76958333333333
DLG3	1.7145
VGLL1	0.05325
ZFP36L2	-0.128
MFRP	-0.102833333333333
KIAA1799	-0.18575
FLJ44379	0.7605
PCNX	-0.89625
ANXA9	2.727
CYP4V2	1.4985
PIK3C2A	-0.0285
SRR	1.229
NOL3	-0.76475
IFITM2	2.1745
ARNTL2	-1.14825
ZNF595	-0.118
NLRP13	-1.233
ASPH	-1.590625
CPA2	0.8575
PVRIG	-1.36566666666667
LEPR	-1.936
C16orf42	1.23366666666667
SH3BGRL	5.252
FAM77D	-0.460166666666667
FNDC7	0.113
C9orf6	0.3405
NOTCH2NL	1.58283333333333
PGBD1	-0.728833333333333
SYNGR2	1.26016666666667
PITPNA	-0.18
PRPF4B	-1.1891
SLC43A3	-1.11892857142857
NRBP1	0.08025
SLC25A22	0.59175
ILK	0.055
SLC22A8	0.957833333333333
MRPS7	-0.130375
PITX2	-2.09
FABP3	1.295375
OR1L1	0.6635
LOC728215	-1.426
BLID	-1.755
KIAA1217	1.62994117647059
TFPT	-0.28325
AP4B1	-1.09075
VBP1	-0.78225
OR1K1	0.4
MORC3	0.8535
BHMT2	-1.397
C3orf10	0.7435
FZD7	0.705166666666667
WFDC10A	0.3945
PMS2CL	-0.970625
CCDC32	0.2005
FA2H	-0.58725
ALG13	-0.417
TTLL7	-1.9057
SPOCK3	-0.05175
SLC13A2	0.536
AIM1	0.72225
GPRC6A	-0.07
EGR2	1.08275
MED11	0.3725
WWC1	1.8785
SH3GL3	-3.39775
RIF1	-0.645642857142857
PRLH	0.249
VLDLR	-0.4165
DBT	0.2016875
C21orf63	0.926
CGGBP1	-0.406
KRTAP12-2	-1.154
TADA3L	0.053
ZBTB16	2.7555
PDGFB	1.52775
RFX1	0.623
UQCRB	-0.8094
LOC133874	-0.5855
HPS3	-2.41275
LGALS3BP	1.8087
DKFZP564O0823	1.92778571428571
MRFAP1L1	0.443875
HOXA10	-0.988333333333333
NGB	0.507
KIF21A	0.881076923076923
IFLTD1	0.382
LZTS1	-1.1225
ARHGEF3	1.09025
RHBDL3	-0.971
CSNK1G2	-0.537916666666667
ChGn	-1.70025
KIAA1244	2.66916666666667
GABRB2	0.0805
MGC72080	-1.2265
CD27	2.7345
EGLN1	-0.803
PEX13	-0.398
RWDD3	-0.58875
RNF12	-0.315166666666667
GRIN2B	0.971
ADAMTS14	-0.130625
DYDC2	2.66366666666667
ATP6AP1	2.0656
NR1H2	0.317666666666667
PDK2	0.44775
C3orf17	-0.561333333333333
SLC38A2	-0.140571428571429
SLC25A29	0.542833333333333
C15orf29	0.479375
ADAM9	-0.6315
TMUB2	-0.105875
GPR176	-0.41725
AGK	-0.351125
MCCD1	0.7775
NDUFA4	-0.69425
TMEM146	-0.1045
DUSP1	-0.120125
UNQ6975	0.658
EMX2OS	1.71775
INSM2	0.08725
LUZP4	-0.691
SETD6	-0.28
P2RY2	1.64825
SLC45A2	-1.3505
RABGAP1	1.02766666666667
UBXD5	0.394375
GPRC5A	1.9029
PAK3	0.234166666666667
LOC63920	0.382
TGFBR1	-0.4853
KRTAP6-3	0.31925
SFMBT2	-0.46425
CDC42	-0.0213750000000001
C11orf35	1.738
TTLL2	-0.13575
UACA	0.0744166666666668
CD97	-1.0838
SETD5	-0.234125
NINJ2	-1.83275
PTER	1.08216666666667
POMGNT1	0.991
KRTAP4-2	-0.2715
ECGF1	2.821
HRB	-0.648090909090909
ATP1B2	0.1062
LOC400506	-0.30125
COL4A3BP	0.70725
C6orf97	2.0725
GRHPR	0.919625
TAS2R1	0.33
SEMA7A	-1.12625
EDF1	0.361
ODF2L	0.366
PCID2	-0.630333333333333
GTF2H4	-0.542333333333333
ZCCHC3	0.20475
CGB2	0.1585
NEUROD1	0.04975
C20orf75	0.5125
RP5-1054A22.3	0.597333333333333
IFNA5	0.8275
ZNF134	0.436583333333333
MGC119295	-0.851
ZSWIM6	0.7745
SMEK1	-0.170166666666667
PCGF2	0.686
C1orf102	2.4945
CYP2A13	1.1225
KCNH6	-0.8245
MDM1	0.4089
ALDH7A1	0.545333333333333
C9orf75	1.55275
VDAC3	-0.356125
OR51T1	-0.1685
EIF3F	-1.17075
KCNJ10	-0.142875
LENG8	0.0955
EDEM2	0.933833333333333
CCNJL	-1.64166666666667
DHX37	-1.0365
CRYGN	1.099
AATF	-0.739125
ZNF630	1.335625
E2F5	-0.95
WFDC13	-0.344
FTSJ3	-0.6205
C4orf33	1.34125
LHFPL4	-2.847
C19orf56	-0.485416666666667
SMAD4	-0.22425
AFM	-0.9665
G0S2	-2.40925
FCHSD2	0.1443
RRP1B	-0.7048
EEF1B2	-1.26783333333333
STAT6	1.96866666666667
ZNF195	-0.89525
GNL1	-0.754833333333333
ZNRF2	0.452833333333333
PER3	0.216875
ASB16	0.29425
C10orf10	0.1745
ADCY8	-2.54566666666667
C9orf58	-0.946666666666667
ARMC10	0.127333333333333
PSG1	-0.869
DHX34	0.41325
VARS2	-0.614375
NFIC	1.169
ITPR2	3.0125
AGXT2	1.639
OR6K3	0.5215
H2AFZ	-0.6235
MLLT3	1.21325
COX4I2	2.343
CCNT2	-0.542125
PLK4	-1.686375
NUMBL	-0.534
MED16	0.11425
PLEKHQ1	0.89975
GOSR1	0.281722222222222
BTG4	-0.4605
RPL30	-0.717166666666667
IGSF5	0.044
IGFL2	-0.356666666666667
ELMOD2	0.577
SHC3	1.00366666666667
HAVCR1	-0.5005
DYNC2H1	0.22175
RNF5	-0.284
C2orf7	0.2245
NLF1	1.2085
KLHL25	0.813
LRP10	0.6772
KRI1	-0.6
PUS7L	0.558666666666667
MGMT	0.97275
HOXD1	-1.37166666666667
CSH1	0.1847
ATG16L2	-1.09825
FLJ44635	-0.257
CHODL	-0.54625
EXOSC8	-1.63075
SLC28A1	0.59725
MYO7B	-0.00116666666666665
SEH1L	-0.5391
MTNR1A	0.702
TSPAN5	-0.395333333333333
CDC45L	-2.70216666666667
AMIGO1	1.114
ATAD3A	-1.28825
OSGIN2	0.163166666666667
PDIK1L	0.787166666666667
DARC	2.830625
PIPSL	0.4
SHMT1	0.0885
CRISP3	0.244
POPDC2	1.77683333333333
ZRANB2	-0.3865
FBXL8	1.34725
TRIP13	-1.50236363636364
EIF5AL1	-0.857
POU5F1P3	-4.74966666666667
IL6	-2.732
CXorf38	0.6045
IFNA16	0.182
FBXL2	1.76433333333333
BRD1	-0.2145
STATH	-0.22025
FBXO44	0.351166666666667
MCCC2	1.905
CDC2	-0.7355
C5orf23	-1.71675
IVD	0.826333333333333
C10orf122	-0.5405
MSL3L1	-0.059
MVP	1.32725
EPOR	-1.1092
ZMYM1	-0.552166666666667
BCL7C	1.21383333333333
PSTPIP2	0.8682
LYPD1	-1.98825
OR8G5	-0.1775
ZP3	0.471333333333333
BCAS4	2.4525
EDG6	1.9575
ISY1	-0.29625
PRAMEF2	-0.996
CUL1	0.1155
RNF213	1.3507
CCRK	1.45525
DHX9	-0.26425
C13orf29	0.06325
NCKAP1	0.7345
MRPL43	1.10914285714286
XPR1	0.262
PKN2	0.8668
PODNL1	-1.0495
ZNF333	0.081
DALRD3	1.04525
OPN1SW	0.8
BTBD6	0.1185
C11orf82	-2.1275
OR5P3	-0.744
DUSP11	-0.1545
L1CAM	-0.9947
NEK11	2.0535
OR7E91P	1.4425
CNTN3	2.8074
CREB3L2	0.01575
ZBTB37	1.344
KIAA1324L	0.516
NDUFB10	0.705666666666667
NUDT2	0.9315
GTPBP8	-0.60825
CACNA1D	0.413125
PRKAA2	1.299
PRDM8	0.4205
MGC16075	3.043
KRT14	-0.541642857142857
PP8961	1.05425
MRPL18	-0.80675
ABCG2	-1.97675
PACRG	0.6025
BBS2	0.12825
KREMEN2	-1.491
FBXO21	0.99375
HNRPUL1	0.156333333333333
GRB10	-0.961
CLSTN1	1.05575
LMAN2	1.2772
C17orf61	-0.09975
NIPSNAP3A	1.06225
INSIG2	-2.01566666666667
PCDHB7	-0.945666666666667
STXBP2	1.207375
CMAH	-0.721833333333333
SEMA5B	-0.50625
ZNF155	0.109833333333333
COQ6	0.582166666666667
PRPF4	-0.13075
TSPAN15	2.9074
VN1R5	0.601
LATS2	-0.83375
SELK	0.0815
PGK2	0.0325
MS4A1	-1.50675
TYW3	-0.5144
KRTAP5-1	1.39425
RCCD1	-1.41983333333333
BTN1A1	-0.0309999999999999
DDX28	0.02275
TMEM65	-0.5545
LOC92345	1.21225
TTC31	-0.46075
WDR46	-1.42633333333333
CHP2	-1.0335
LSP1	0.01625
ZNF542	-0.76625
EXOSC1	-0.272
ARHGAP18	-0.0498333333333333
LRRTM4	-0.89125
MAOB	-0.324833333333333
CACNB4	-1.382
MGC33846	0.56125
RANBP3L	1.5825
ATP5L	0.22775
ONECUT1	-3.033
NUDT9	0.19025
TMEM149	0.7315
STX17	0.4145
IGSF10	-4.308
TMPRSS9	1.1265
BMPR2	1.34425
ALLC	0.167
KLF7	-0.63375
GCC1	0.696
TIMM9	-1.13
CDO1	3.90433333333333
MGC10701	-1.1225
IFI6	4.10816666666667
FRMD8	0.56725
MGAT2	-0.03025
WBP5	-0.5
CNIH2	0.9175
KIAA0907	-1.3591
KCNH8	-1.349
CTSG	-0.74025
GRIK1	-0.689166666666667
CUL5	0.562375
FRMD1	0.516
OR9A4	0.951
SYT6	-1.08
FOXD4L2	0.71025
ANAPC2	0.249166666666667
OPN5	-0.043
TAF13	-0.50575
LYG2	-0.55725
GGNBP1	-0.095
C11orf40	0.879
OTX2	-0.876
REG4	-0.856166666666667
EIF5	-1.2065625
PALB2	-0.49675
SEPSECS	-0.6266
RNASE3	0.18425
TRIM49	-1.406
POLR2K	0.3304
GPR42	-0.054
C8B	-2.77875
SASS6	-0.94775
PREB	-0.3
OR3A3	1.1405
TUBA8	0.120375
IGLV2-14	-2.7555
STIL	-1.41375
ANKFN1	-0.889333333333333
NME7	-0.17375
HOXC12	-0.59125
UBE2C	-0.371875
FHOD1	-0.74
CDK2AP1	0.496666666666667
OR6K2	0.5835
DHPS	-0.603
RPL5	-1.39425
TRGV5	0.6785
LOC541472	-0.109375
HCCS	0.1429
DENND1B	3.2505
LHX3	-1.213
OR5D16	0.414
CXorf57	-3.32066666666667
IRF2BP1	1.03
NDST2	0.923833333333334
LCE3D	0.0205
BOLL	0.38925
SYT3	-0.45025
PIH1D2	0.64075
C20orf7	-0.547
IL1R2	-0.376
SLAMF9	0.2895
PPME1	0.11475
PIK3CA	-0.21625
TRAPPC1	0.305
COLEC10	-1.03425
SLC9A6	-1.48266666666667
PDDC1	-0.79175
CCDC53	0.484
GK3P	-0.29175
DAZL	-0.3095
BRI3	-0.0365
SDK1	-0.077375
CYP2C18	-0.19225
IFI44L	4.238375
RPL3L	0.2425
FUT9	-1.7145
KIFC2	-0.299666666666667
PMP2	-0.481125
SLC4A9	-0.0765
PLAG1	-2.06283333333333
MYCBP2	0.406833333333333
OR4E2	0.8955
CCDC65	1.6105
C16orf82	0.204125
ENTPD4	0.28925
BRP44L	-0.16725
PMP22CD	-0.106666666666667
TMCO4	0.389833333333333
KCNN1	-1.019
WDR35	0.1835
CCDC80	1.111875
C3orf31	-1.05025
SLC7A9	-0.8935
TMEM190	-0.64475
DBC1	-1.03333333333333
FADS3	-0.781833333333333
PDZD8	0.564666666666667
GRM5	0.32475
AZGP1	5.0572
PEX3	0.0125
MED1	-0.468142857142857
ATG4C	-1.85366666666667
HNRPH3	-2.026
FAM109B	2.006
C4orf17	-0.6135
CA10	-0.7695
OPRD1	0.184
CCL16	-0.95025
SACM1L	-0.5
CST6	4.86375
CD63	1.642875
LGI1	-1.85975
ZNF784	1.267
CRYBB1	-0.539
CX3CL1	-0.13985
TOP2A	-1.73325
GYPB	-3.47333333333333
GADD45GIP1	-0.88375
FEN1	-0.95825
IGF1R	1.1361875
WDR72	-1.786
PURG	-0.752666666666667
DEFB126	0.5285
PKD1L1	1.37375
CAV1	-2.2051
GNPDA2	0.2457
DGAT2	1.475875
NLGN1	-4.69475
STRBP	0.479
HPRT1	0.658333333333333
FANCI	-1.389
PSMA7	0.8015
DBF4B	-0.375
TTF1	-0.4405
RAD54L	-2.488
ELOF1	-0.0725
PLAGL2	-0.461375
ZNF256	0.22175
HMGCL	0.767
MSI2	-0.861833333333333
RPESP	-1.5755
C11orf60	1.4765
ABCD1	0.179
ACAA1	0.8063
SPARCL1	4.20885714285714
IL6ST	2.7847
ZNF319	-0.011
TMEM109	0.2776
FAM90A1	0.802
IL22RA1	-0.038
ATP4B	0.644
TEC	-1.07616666666667
C7orf30	-1.43875
TXNDC2	-0.186333333333333
ABCB4	0.066
KIAA1191	1.457
C9orf38	0.1775
SFTPB	0.622125
CNTNAP2	-1.2445
FRK	2.3905
TBX19	-0.7755
CHD4	0.60825
C6orf26	-2.466
MOSC2	1.52775
IKBKE	1.0915
HIF1A	-2.78866666666667
LOC595101	-1.047
RELA	0.513833333333333
TMEM16B	1.313
ABHD12B	-0.9555
TSEN34	0.96925
KIF18A	-2.1415
TXNDC9	-0.0588333333333333
SPATA2L	0.7015
SEMA4G	-0.8405
C21orf91	1.0665
MATN1	0.292
KCNIP4	-0.0443333333333333
TUSC1	2.393375
OR4C15	0.4215
ARMCX6	0.865333333333333
WBSCR27	0.987666666666667
OR52I2	-0.8745
KIAA1604	-1.5055
DYNC1I1	-1.66075
PPP4C	0.9195
SLC47A2	-1.61616666666667
TREH	0.252875
CD48	1.5925
ST14	2.07833333333333
PKN1	0.083
SPON2	2.2345
XBP1	3.08241666666667
SFRS12	-0.64
EFCAB6	2.25325
SELT	0.018
SLC39A2	3.173
ERF	-0.452666666666667
ARL3	1.712125
SURF6	-0.6553
MLLT10	-0.432333333333333
FLJ11171	0.26
TDGF1	-4.68716666666667
ERCC6	-1.029
EIF2AK4	1.07525
BAZ1A	-0.361166666666667
LRRN3	-0.679333333333333
TMC3	3.8135
EFTUD1	0.33525
PTPRO	1.36916666666667
CLEC12A	0.92125
ACBD4	0.949
ZDHHC14	0.050875
OTUD7B	1.40975
ACTB	0.34675
MSRA	0.314
LCE5A	1.6555
IFI35	1.927
BSCL2	1.7335
ANKRD12	-0.05225
CFHR2	0.28
RGAG1	0.530166666666667
HSFY1	-0.028
SLC30A5	0.254666666666667
IMPG1	0.267
GPR109A	0.6885
ZNF185	2.602
IYD	0.50975
NPCDR1	0.7575
SERPINA13	-0.771
HMGCLL1	0.8155
NEUROG1	1.21933333333333
UBQLN1	0.28775
LIN37	0.64175
SOCS2	-2.79075
DSCR4	-1.258125
XKR6	-1.81575
GPR142	0.814
KRTAP13-3	0.9875
CCDC15	-0.229666666666667
MOS	-0.2235
CD1E	-0.3655
OFCC1	-0.2788
FAM83D	-1.51925
SRFBP1	-0.05
C9orf96	-0.687
DHDH	0.54075
CCDC90A	-0.0235
RABL3	0.41855
CD320	-1.13083333333333
ANGEL2	0.702
MRPL21	-0.5165
SMG6	0.552166666666667
INSR	1.786
FLJ14816	-0.9325
GLRB	1.53933333333333
C9orf89	1.984
CIZ1	-0.11225
URG4	0.125333333333333
LRDD	-1.38783333333333
CBY1	0.887166666666667
NFX1	0.64175
MTERFD2	-0.972214285714286
C19orf23	0.3125
PGC	-2.007375
IER3IP1	0.0791
RASAL2	1.23833333333333
C1orf89	0.60175
SYNJ1	-0.178
NFKBIE	0.17275
FLJ40125	-1.11383333333333
TCEB2	0.8686
NOG	-1.353
POLR2J2	-0.340166666666667
HLA-B	4.042
PCDHA1	1.2655
PPP2R2B	-1.72475
ARHGEF17	0.598
TCF7L2	0.569142857142857
CHD5	-0.232166666666667
ZNF431	-1.25775
TBC1D25	1.437
ZNF800	1.04075
SCUBE2	2.67227272727273
MYCBP	0.258666666666667
GPX5	0.284
C6orf129	-0.161166666666667
QSER1	-0.974333333333333
ULK2	2.52425
PIGO	1.281
NRCAM	-2.30342857142857
SLC35E3	1.42525
CSRP2	-2.3465
HYPE	1.50225
MAPK15	0.482666666666667
MGC14327	0.55125
TIMM13	-0.167166666666667
ZNF462	-2.5105
GBA3	-0.0615
TEX13A	0.406
MCM6	-1.17044444444444
MTRF1	-1.43475
ABCA7	0.1245
EIF4A2	-1.77475
ZC3H10	1.1132
RPGR	0.358833333333333
C20orf94	1.3955
RP1L1	0.56275
GPR125	-1.056875
USP22	0.495357142857143
OR1L4	0.51625
MLZE	0.1195
FLJ32065	0.5495
PTCD1	-0.1325
CRTAC1	0.134166666666667
BXDC2	-1.1805
C18orf1	1.28183333333333
FAM107A	0.784785714285714
EFNA3	1.362
P18SRP	0.4657
CAMKK2	0.557333333333333
KIAA0649	0.4375
NES	-1.64916666666667
HS6ST3	-1.76525
PON2	0.246
TCP11L2	-0.37525
CLEC4A	2.169
PRR12	0.755
MLXIPL	-0.8894
C2orf50	0.4105
ZNF28	0.45575
ENC1	-0.439333333333333
MAP2K1	-0.378125
FKSG2	-0.19975
KIAA0430	1.04925
PTP4A1	-1.71122222222222
GPR156	1.471
GTF3C6	-0.42925
UBR2	0.0387
LOC388272	-1.561
MAK	0.538
ACOT4	2.783
STC2	2.94925
PIGW	-1.354
SAE1	0.4525
COL6A1	0.798363636363636
OAZ1	0.0613333333333333
STMN4	1.58433333333333
EDG3	0.868666666666667
SGCE	-2.43683333333333
IL11	-2.43033333333333
PRSS8	3.164375
YIPF5	1.06783333333333
WNT4	2.090375
CSN2	-0.053
TCF7	-2.360875
TDO2	3.16175
SAMD9	1.1210625
S100A7A	0.314
MMRN1	1.40766666666667
GKAP1	2.16275
AKR1C3	-0.447875
RNF19A	-0.6905
GMDS	-1.103
YKT6	-0.765
SPARC	1.1871
C12orf31	-0.401
UBE2V2	-1.64983333333333
FBXL18	-0.437166666666667
KIAA0460	0.97875
ADAM22	0.111
SERPINC1	-4.1585
KCTD21	1.57925
MYOHD1	-2.20225
ZNF37A	0.451
GTF3C1	0.880833333333333
CTSZ	1.6475
PRNPIP	-0.49725
DRD1IP	0.71425
NR1I2	-2.12133333333333
ZNF266	-0.7639
SPAG4L	0.483
COX4NB	-0.357
SAPS1	0.919666666666667
APOA1	-3.730125
TATDN1	-1.63666666666667
C10orf82	-2.528
KPNB1	-0.52475
FOXO3	0.54425
CRYBB2	-1.272
ZBTB5	0.0808333333333333
SLC25A38	0.12475
DCTN2	0.344333333333333
IFT20	-0.28075
CTHRC1	3.635
C1orf31	-0.465
UHRF1	-0.8115625
GPC6	1.25775
C10orf54	1.2225
MCF2L2	-0.255833333333333
WNT9B	0.169375
OLA1	-0.0505
FAM120B	0.0125
TTLL10	-0.4985
CYorf15A	-4.2915
RELN	-1.6423
SCN2B	0.174083333333333
MFHAS1	-0.11875
NKX3-2	-1.8575
RASGRF2	-1.406
SSBP1	-0.699
KPNA6	-0.0839285714285714
LOC389118	-0.014
HS3ST4	-1.3391
SUPT7L	-0.359875
FLJ32658	0.05375
IGFBPL1	-0.45775
KIAA1641	-1.1041
SHKBP1	0.240833333333333
CSF1R	4.466
NAGK	0.69825
MYL2	1.24875
HIST1H4C	-0.7045
TOMM7	-0.80725
ADAMTSL3	0.7704
TNFSF14	-0.31025
PRRT2	-0.4135
VTA1	-0.3775
AOAH	3.5515
CRISPLD2	1.18892857142857
PNN	-1.3229
TA-NFKBH	0.104
ESPN	0.291
RBM43	0.173
KIAA1267	-0.043875
DDX3X	0.365166666666667
KIAA1576	-3.60625
PLXDC1	3.626
FLJ25801	-3.97675
HNRNPL	0.2295
RUNDC3A	0.0576666666666667
CASP12	0.7725
SH2D5	-1.018875
RPL26L1	0.1995
OR51A7	-0.51
HDC	1.379
C2orf16	0.0118333333333333
SYTL3	0.846
GOLGA4	-0.1773125
NOTCH1	-0.0566666666666667
ATPAF2	0.7065
ECD	0.6145
SSX5	-1.525
SNAP91	-0.07525
OCA2	-4.86375
PNPO	0.621666666666667
DAPK1	-0.574833333333333
PINX1	-1.18916666666667
SELENBP1	2.3135
NEK3	-1.16683333333333
TMED4	0.518714285714286
SSTR4	0.5485
FOSL1	-2.368
CD40LG	0.187
CES1	-1.7605
DCI	0.880666666666667
B3GAT3	0.175166666666667
STK17B	-0.98725
CNTN6	0.20775
CYP3A4	-0.616666666666667
MBOAT2	0.797642857142857
PISD	0.914
USP1	-0.8385
PYDC1	3.10833333333333
CENPM	-0.471625
SAR1B	0.84525
TTC7B	-0.765875
DP58	-0.315
GPC1	0.02675
RBL1	-1.162375
TMEM137	-2.5765
TOB1	0.31075
TCEAL1	1.7865
CENPF	-1.47109090909091
C6	0.771666666666667
PRSS1	-3.581
PPIL6	1.03483333333333
C6orf124	-0.1265
ODZ4	-0.0621666666666667
SNCB	0.04975
NDUFB9	-0.66275
CNOT6L	0.454166666666667
S100A9	-0.697666666666667
TRIM50	0.225
KCTD1	-0.1984
WDR63	0.22675
SPEF2	1.70775
RNGTT	-0.830166666666667
CXorf22	3.7285
KCNK16	0.8425
CEP250	-0.02325
ATPBD1B	-0.76525
KCNJ2	3.66275
MT1B	-0.846
ZNF684	-0.8065
SLC4A1	1.084
PDHA1	-0.56475
ZNF492	-1.229625
TKT	-1.662
BYSL	-1.088625
RNF38	0.696875
AHDC1	1.1385
KLHL2	0.15125
CMTM8	1.519
DMP1	-0.417
HERPUD2	-0.4315
CRTAM	2.4315
ZNF572	-0.7875
TMEM16J	0.5595
HSD17B2	-3.72125
UBE2G1	0.648375
AHSA2	-2.44825
PELI2	-2.2705
TPX2	-0.81475
ATP9B	1.1805
DAZAP1	-0.015
HMGCS2	0.557666666666667
C17orf38	0.17475
B9D1	0.33275
NKX2-5	-0.765166666666667
KIAA1276	-0.52525
LILRB2	3.041
CSTF1	0.167833333333333
BTN2A1	-1.25066666666667
C15orf48	6.859
IGF2BP3	-4.098
FAM113B	-0.350666666666667
HRG	-0.188125
ZNF131	-0.31425
USP47	1.10592857142857
CCDC88B	-0.134
HCN1	-0.3664
HTN1	-0.3495
SYCP3	0.02975
C13orf23	-0.7542
PAPOLA	-0.0814375
AATK	-0.6268
MSH3	0.892166666666667
NDUFAB1	-0.042
ITLN2	0.845166666666667
BAK1	-0.0125
MRPL45	-0.758833333333333
MTNR1B	0.209833333333333
LOC645843	-1.085
SPECC1L	0.493
PGCP	1.288
SPN	-0.453375
GPR143	2.75983333333333
ZNF576	0.950666666666667
TMEM39A	-0.0583
ATP5D	-0.389833333333333
MAGEB3	-1.855
RPS5	-0.909166666666667
ANP32E	-1.39942857142857
MTMR1	1.037
YEATS4	-0.745
SYNGAP1	0.5145
PCOLCE	-0.872166666666667
MNS1	0.2335
PCYT2	-0.038
ZNF182	-0.108
LAX1	0.36475
SPPL2B	0.9045
ELOVL5	3.2113
PCDHAC1	0.542
B4GALNT1	-1.07133333333333
BLOC1S2	0.275125
ZNF673	-0.9656
ARHGAP21	-0.35
IRX5	3.82275
LRFN5	0.022
FAM7A1	-1.9065
RAB19	0.5835
GINS1	-1.0035
ITM2B	1.5588
PAPSS2	3.795
OR5BF1	0.551
ACSL3	0.520875
KIAA1919	-0.996
GLT8D2	0.988125
UTRN	0.325142857142857
